"Istituzione","Contratto","Categoria","Qualifica","Trattamento Iniziale Uomini","Fascia1_Uomini","Fascia2_Uomini","Fascia3_Uomini","Fascia4_Uomini","Fascia5_Uomini","Fascia6_Uomini","Trattamento Iniziale Donne","Fascia1_Donne","Fascia2_Donne","Fascia3_Donne","Fascia4_Donne","Fascia5_Donne","Fascia6_Donne"
"U9595","SSNA","LT","T13660","4","2","3","1","2","0","0","26","48","43","27","22","0","0"
"U9595","SSNA","LT","T12057","3","2","1","0","0","0","0","1","3","0","0","0","0","0"
"U9595","SSNA","LT","T12058","0","0","0","1","0","0","0","0","0","0","2","1","1","0"
"U9595","SSNA","LT","T11008","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"U9595","SSNA","LA","A18029","0","0","0","1","3","1","0","2","1","0","5","3","2","0"
"U9595","SSNA","LA","A16028","1","0","1","0","3","0","0","0","3","5","7","12","2","0"
"U9595","SSNA","LA","A14005","0","0","7","2","0","3","0","0","1","46","29","8","24","0"
"U9595","SSNA","LA","A13018","0","0","1","0","0","0","0","0","1","1","0","2","0","0"
"U9595","SSNA","LA","A12017","0","3","0","0","0","0","0","5","7","2","1","5","2","0"
"U9595","SSNA","LA","A11030","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10516","SSNA","SI","S18023","7","2","3","3","0","0","0","36","16","25","34","3","0","1"
"U10516","SSNA","SI","S16020","35","18","35","32","18","2","1","210","110","250","348","243","36","4"
"U10516","SSNA","SI","S14E52","0","5","2","0","0","0","0","1","35","22","0","0","0","0"
"U10516","SSNA","ST","S18920","5","1","1","1","0","0","0","5","0","0","2","0","0","0"
"U10516","SSNA","ST","S16021","4","5","10","11","4","0","0","9","8","21","26","15","0","0"
"U10516","SSNA","SV","S18921","5","5","3","1","0","0","0","0","0","0","0","0","0","0"
"U10516","SSNA","SV","S16022","3","1","4","17","10","0","0","1","1","3","3","2","0","0"
"U10516","SSNA","SF","S18922","1","0","2","2","0","0","0","8","1","2","3","0","0","0"
"U10516","SSNA","SF","S16019","2","1","6","9","2","0","0","37","16","29","64","26","1","0"
"U10516","SSNA","SF","S14E51","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U10516","SSNA","LP","P16006","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U10516","SSNA","LT","T18025","0","0","0","0","0","0","0","1","4","1","1","0","0","0"
"U10516","SSNA","LT","T16024","0","0","0","0","0","0","0","1","1","1","7","5","0","0"
"U10516","SSNA","LT","T18027","9","1","0","0","0","0","0","1","2","0","0","0","0","0"
"U10516","SSNA","LT","T16026","8","6","1","2","2","0","0","3","2","1","1","0","0","0"
"U10516","SSNA","LT","T14007","5","3","4","1","2","0","0","1","0","2","2","1","1","0"
"U10516","SSNA","LT","T14063","0","1","0","2","1","0","0","0","2","1","1","0","0","0"
"U10516","SSNA","LT","T14E59","13","17","0","0","1","0","0","0","1","0","0","0","0","0"
"U10516","SSNA","LT","T13059","1","3","4","14","11","3","0","1","1","4","6","4","0","0"
"U10516","SSNA","LT","T13660","2","7","7","9","1","0","0","97","118","95","52","1","1","0"
"U10516","SSNA","LT","T12057","12","12","1","11","9","7","0","27","18","3","5","2","0","0"
"U10516","SSNA","LT","T12058","0","0","1","1","0","0","0","0","1","1","1","3","1","0"
"U10516","SSNA","LT","T11008","0","0","1","0","0","0","0","7","1","0","2","0","1","0"
"U10516","SSNA","LA","A18029","0","2","1","0","0","0","0","11","14","4","1","0","0","1"
"U10516","SSNA","LA","A16028","3","1","0","1","2","1","0","15","25","19","8","5","1","0"
"U10516","SSNA","LA","A14005","3","3","0","6","12","1","0","47","39","31","32","44","22","0"
"U10516","SSNA","LA","A13018","1","1","3","0","0","0","0","10","25","8","3","1","0","0"
"U10516","SSNA","LA","A12017","3","4","1","2","3","1","0","18","4","8","13","32","17","0"
"U10516","SSNA","LA","A11030","2","0","0","0","0","0","0","2","0","0","0","0","0","0"
"U9591","SSNA","SI","S18023","0","0","3","3","0","1","0","4","2","8","2","14","7","1"
"U9591","SSNA","SI","S16020","43","21","6","15","16","11","5","155","122","17","70","103","191","29"
"U9591","SSNA","SI","S14E52","0","0","0","3","0","0","0","0","0","3","7","0","0","0"
"U9591","SSNA","ST","S18920","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"U9591","SSNA","ST","S16021","11","2","0","2","6","9","1","17","7","2","9","9","34","2"
"U9591","SSNA","SV","S16022","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9591","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9591","SSNA","SF","S16019","4","0","0","0","0","1","1","17","8","3","2","4","17","10"
"U9591","SSNA","SF","S14E51","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"U9591","SSNA","LP","P16006","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9591","SSNA","LT","T18025","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"U9591","SSNA","LT","T16024","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"U9591","SSNA","LT","T18027","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"U9591","SSNA","LT","T16026","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"U9591","SSNA","LT","T14007","5","0","4","0","0","4","0","0","0","0","0","0","0","0"
"U9591","SSNA","LT","T14E59","0","0","8","0","0","0","0","0","0","0","0","0","0","0"
"U9591","SSNA","LT","T13059","4","0","2","11","7","18","0","3","0","0","1","5","1","0"
"U9591","SSNA","LT","T13660","7","14","1","3","0","10","0","75","107","9","16","3","47","0"
"U9591","SSNA","LT","T12057","4","8","2","1","0","7","0","5","3","3","0","0","9","0"
"U9591","SSNA","LT","T12058","0","0","0","0","0","2","0","0","0","0","0","0","7","0"
"U9591","SSNA","LT","T11008","1","0","0","0","1","13","0","4","5","0","0","1","41","0"
"U9591","SSNA","LA","A18029","2","0","2","0","2","0","0","3","1","6","3","1","2","2"
"U9591","SSNA","LA","A16028","0","0","1","1","0","1","1","3","3","2","2","0","5","0"
"U9591","SSNA","LA","A14005","0","1","3","1","0","5","0","4","3","28","0","1","9","0"
"U9591","SSNA","LA","A13018","0","0","1","1","0","5","0","0","0","3","5","1","17","0"
"U9591","SSNA","LA","A12017","13","1","2","0","0","2","0","16","0","11","9","1","12","0"
"U9591","SSNA","LA","A11030","2","0","0","0","1","2","0","1","0","0","0","1","5","0"
"U10515","SSNA","SI","S18023","7","1","8","2","2","0","0","2","13","20","22","25","7","2"
"U10515","SSNA","SI","S16020","38","9","5","36","36","30","33","126","29","31","206","334","202","228"
"U10515","SSNA","SI","S14E52","0","1","1","0","0","0","0","0","2","37","19","0","0","0"
"U10515","SSNA","ST","S18920","0","0","7","1","0","0","0","0","0","4","3","0","0","0"
"U10515","SSNA","ST","S16021","9","1","2","6","13","5","9","36","2","4","15","28","20","18"
"U10515","SSNA","SV","S18921","0","1","11","2","2","0","0","0","0","1","1","2","0","0"
"U10515","SSNA","SV","S16022","0","0","1","4","10","6","5","9","2","0","6","9","4","6"
"U10515","SSNA","SF","S18922","0","0","0","0","1","0","0","0","1","4","2","0","1","0"
"U10515","SSNA","SF","S16019","3","1","0","7","3","1","2","32","5","3","24","27","14","17"
"U10515","SSNA","SF","S14E51","0","0","2","2","0","0","0","0","4","2","2","0","0","0"
"U10515","SSNA","LP","P16006","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"U10515","SSNA","LT","T18025","0","0","0","0","0","0","0","0","1","0","2","1","0","0"
"U10515","SSNA","LT","T16024","0","0","0","0","0","0","0","1","1","0","2","4","2","5"
"U10515","SSNA","LT","T18027","4","2","1","0","0","0","0","2","0","0","0","0","0","0"
"U10515","SSNA","LT","T16026","7","4","3","5","3","0","0","2","1","1","2","0","0","0"
"U10515","SSNA","LT","T14007","2","0","1","4","0","2","0","1","0","2","2","0","0","0"
"U10515","SSNA","LT","T14063","1","0","0","0","0","0","0","1","0","0","1","0","0","0"
"U10515","SSNA","LT","T14E59","23","7","4","11","0","0","0","10","2","0","1","0","0","0"
"U10515","SSNA","LT","T13059","11","7","7","15","9","13","0","9","13","11","10","3","8","0"
"U10515","SSNA","LT","T13660","23","8","9","1","1","0","0","127","75","73","19","22","10","0"
"U10515","SSNA","LT","T12057","29","2","2","2","2","0","0","26","4","3","0","1","4","0"
"U10515","SSNA","LT","T12058","0","0","0","0","0","0","0","0","0","2","1","3","4","0"
"U10515","SSNA","LT","T11008","2","0","0","0","1","8","0","0","0","1","8","8","25","0"
"U10515","SSNA","LA","A18029","6","2","3","2","4","0","3","14","8","12","5","4","0","0"
"U10515","SSNA","LA","A16028","6","3","3","2","7","0","0","19","19","15","23","43","7","1"
"U10515","SSNA","LA","A14005","32","4","5","2","2","7","0","109","10","30","15","16","32","0"
"U10515","SSNA","LA","A13018","7","4","3","4","1","2","0","17","13","11","22","11","4","0"
"U10515","SSNA","LA","A12017","9","1","2","0","0","0","0","27","5","4","5","2","2","0"
"U10515","SSNA","LA","A11030","3","1","0","0","0","2","0","0","0","2","2","0","0","0"
"U9561","SSNA","SI","S18023","1","1","2","2","0","1","0","6","6","22","5","16","3","2"
"U9561","SSNA","SI","S16020","41","3","4","8","21","14","3","113","24","28","52","83","230","38"
"U9561","SSNA","SI","S14E52","0","2","0","0","0","0","0","0","4","0","0","0","0","0"
"U9561","SSNA","SI","S13052","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9561","SSNA","ST","S18920","1","1","3","0","0","0","0","2","0","3","0","1","0","0"
"U9561","SSNA","ST","S16021","10","0","1","0","3","10","0","15","3","2","8","10","17","0"
"U9561","SSNA","SV","S18921","1","0","2","1","1","0","0","0","0","0","0","0","0","0"
"U9561","SSNA","SV","S16022","1","0","0","0","0","6","0","0","0","0","2","4","10","0"
"U9561","SSNA","SF","S18922","0","0","0","1","1","0","0","0","3","3","2","3","0","0"
"U9561","SSNA","SF","S16019","0","0","0","0","1","1","0","4","1","0","4","9","18","1"
"U9561","SSNA","SF","S13051","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"U9561","SSNA","LP","P16006","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9561","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U9561","SSNA","LT","T16024","0","0","0","0","0","0","0","0","0","1","0","0","4","1"
"U9561","SSNA","LT","T18027","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9561","SSNA","LT","T16026","2","1","1","2","1","0","0","0","0","0","1","0","0","0"
"U9561","SSNA","LT","T14007","1","2","0","0","1","0","0","0","0","0","0","0","0","0"
"U9561","SSNA","LT","T14063","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9561","SSNA","LT","T14E59","4","12","0","0","0","0","0","1","3","0","0","0","0","0"
"U9561","SSNA","LT","T13059","2","1","1","9","2","6","0","0","0","0","6","1","1","0"
"U9561","SSNA","LT","T13660","19","3","5","1","2","0","0","101","2","33","16","14","0","0"
"U9561","SSNA","LT","T12057","0","1","2","0","0","3","0","6","0","0","0","0","5","0"
"U9561","SSNA","LT","T12058","0","0","0","0","1","0","0","0","0","0","1","1","7","0"
"U9561","SSNA","LT","T11008","0","0","0","1","0","6","0","1","0","5","8","8","25","0"
"U9561","SSNA","LA","A18029","0","0","1","0","0","0","0","2","0","0","1","0","0","0"
"U9561","SSNA","LA","A16028","2","0","0","2","1","0","0","8","1","0","7","15","0","2"
"U9561","SSNA","LA","A14005","4","0","2","1","1","4","0","29","2","43","2","3","22","0"
"U9561","SSNA","LA","A13018","0","0","0","0","0","0","0","5","1","2","20","0","0","0"
"U9561","SSNA","LA","A12017","3","0","1","0","0","6","0","10","2","3","1","2","23","0"
"U9561","SSNA","LA","A11030","3","0","0","0","0","1","0","0","0","0","2","0","1","0"
"U9560","SSNA","SI","S18023","0","0","0","0","0","2","1","0","0","1","12","21","12","0"
"U9560","SSNA","SI","S16020","17","1","2","1","9","20","28","78","23","1","20","19","95","381"
"U9560","SSNA","SI","S14E52","0","0","1","8","0","0","0","0","0","0","21","0","0","0"
"U9560","SSNA","SI","S13052","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"U9560","SSNA","ST","S18920","0","0","0","3","2","0","0","0","0","0","1","2","0","0"
"U9560","SSNA","ST","S16021","7","1","0","0","0","4","17","7","3","0","1","1","15","38"
"U9560","SSNA","SV","S18921","0","0","0","2","0","0","0","0","0","0","0","0","2","0"
"U9560","SSNA","SV","S16022","4","0","0","0","3","4","5","1","0","0","0","0","0","5"
"U9560","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","0","4","2","0","0"
"U9560","SSNA","SF","S16019","10","1","0","0","1","2","1","6","3","0","2","2","13","18"
"U9560","SSNA","SF","S14E51","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"U9560","SSNA","LT","T18025","0","0","0","0","0","0","0","0","1","0","1","2","0","0"
"U9560","SSNA","LT","T16024","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"U9560","SSNA","LT","T16026","1","0","0","5","0","0","0","0","0","0","0","0","0","0"
"U9560","SSNA","LT","T14007","1","0","0","0","2","4","0","0","0","0","0","1","0","0"
"U9560","SSNA","LT","T14063","0","0","1","0","0","1","0","1","0","0","0","0","0","0"
"U9560","SSNA","LT","T14E59","13","14","16","0","0","0","0","0","0","1","0","0","0","0"
"U9560","SSNA","LT","T13059","1","4","0","19","1","4","0","0","1","0","25","0","1","0"
"U9560","SSNA","LT","T13660","12","2","2","0","2","2","0","63","9","17","4","26","32","0"
"U9560","SSNA","LT","T12057","1","0","0","0","0","1","0","11","0","0","0","0","6","0"
"U9560","SSNA","LT","T12058","0","0","0","0","0","1","0","0","0","0","0","3","14","0"
"U9560","SSNA","LT","T11008","7","2","0","0","1","13","0","6","0","0","0","13","35","0"
"U9560","SSNA","LA","A18029","0","0","0","0","1","1","0","0","0","0","4","3","1","1"
"U9560","SSNA","LA","A16028","1","1","0","4","0","0","3","6","0","0","8","0","0","4"
"U9560","SSNA","LA","A14005","4","1","0","0","0","8","0","15","2","3","1","4","50","0"
"U9560","SSNA","LA","A13018","1","0","0","4","0","0","0","7","7","0","44","2","2","0"
"U9560","SSNA","LA","A12017","1","0","0","0","0","1","0","6","2","0","2","2","9","0"
"U9560","SSNA","LA","A11030","0","0","0","0","0","2","0","0","0","0","0","0","2","0"
"U9564","SSNA","SI","S18023","0","0","1","6","4","2","1","0","0","2","16","33","5","1"
"U9564","SSNA","SI","S16020","49","14","5","7","11","25","37","162","71","24","36","37","116","326"
"U9564","SSNA","SI","S14E52","0","0","1","2","0","0","0","0","0","0","10","0","0","0"
"U9564","SSNA","ST","S18920","0","0","1","7","2","0","0","0","0","0","11","0","0","0"
"U9564","SSNA","ST","S16021","27","5","1","0","2","11","23","31","7","5","1","7","23","45"
"U9564","SSNA","SV","S18921","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9564","SSNA","SV","S16022","0","0","0","0","1","1","0","0","0","1","0","0","0","1"
"U9564","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","0","3","4","0","0"
"U9564","SSNA","SF","S16019","1","1","2","0","1","3","2","3","4","2","1","6","3","15"
"U9564","SSNA","SF","S14E51","0","0","1","0","0","0","0","0","0","0","2","0","0","0"
"U9564","SSNA","LP","P16006","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9564","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"U9564","SSNA","LT","T18027","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"U9564","SSNA","LT","T16026","0","0","1","5","6","0","0","0","0","1","2","1","0","0"
"U9564","SSNA","LT","T14007","3","2","4","19","0","0","0","0","0","0","1","0","0","0"
"U9564","SSNA","LT","T14E59","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9564","SSNA","LT","T13059","0","1","0","3","16","1","0","0","0","0","3","7","1","0"
"U9564","SSNA","LT","T13660","5","6","1","4","5","0","0","80","41","35","43","54","3","0"
"U9564","SSNA","LT","T12057","2","1","0","7","1","8","0","1","0","5","7","1","5","0"
"U9564","SSNA","LT","T12058","0","0","0","0","0","0","0","0","0","2","3","2","16","0"
"U9564","SSNA","LT","T11008","1","0","0","0","0","9","0","0","0","0","0","4","35","0"
"U9564","SSNA","LA","A18029","0","0","1","1","0","0","0","0","0","0","0","1","0","0"
"U9564","SSNA","LA","A16028","0","0","1","1","2","0","0","2","0","4","2","22","1","0"
"U9564","SSNA","LA","A14005","1","2","1","4","0","2","0","11","0","20","45","0","10","0"
"U9564","SSNA","LA","A13018","1","1","3","0","4","0","0","5","6","5","10","17","0","0"
"U9564","SSNA","LA","A12017","7","3","0","2","0","0","0","9","3","2","15","1","7","0"
"U9564","SSNA","LA","A11030","0","0","0","0","0","2","0","0","0","0","0","2","5","0"
"U9562","SSNA","SI","S18023","0","1","0","4","0","0","0","0","2","9","21","3","3","2"
"U9562","SSNA","SI","S16020","15","7","7","8","46","23","5","91","16","30","55","123","203","42"
"U9562","SSNA","SI","S14E52","0","0","0","1","0","0","0","0","0","2","15","0","0","0"
"U9562","SSNA","ST","S18920","0","0","0","2","2","0","0","0","0","0","2","1","0","0"
"U9562","SSNA","ST","S16021","4","1","0","1","4","8","0","8","2","3","6","10","18","6"
"U9562","SSNA","SV","S18921","0","2","0","5","2","0","0","0","0","0","0","1","0","1"
"U9562","SSNA","SV","S16022","1","0","3","5","7","10","1","2","0","0","3","3","7","7"
"U9562","SSNA","SF","S18922","0","0","0","0","0","0","0","0","1","0","3","0","0","0"
"U9562","SSNA","SF","S16019","3","0","0","1","2","2","0","9","3","3","7","15","12","4"
"U9562","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"U9562","SSNA","LT","T16024","1","0","0","0","0","1","0","1","0","1","0","1","4","1"
"U9562","SSNA","LT","T18027","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"U9562","SSNA","LT","T16026","1","0","0","0","0","0","0","1","0","0","0","1","0","0"
"U9562","SSNA","LT","T14007","0","0","0","4","0","1","0","0","0","0","2","0","0","0"
"U9562","SSNA","LT","T14063","0","0","0","0","0","1","0","0","0","0","1","0","1","0"
"U9562","SSNA","LT","T14E59","0","1","6","3","0","0","0","0","0","0","0","0","0","0"
"U9562","SSNA","LT","T13059","0","0","2","0","0","2","0","1","0","0","0","0","1","0"
"U9562","SSNA","LT","T13660","6","2","2","0","0","0","0","28","7","42","23","0","18","0"
"U9562","SSNA","LT","T12057","2","2","3","0","1","4","0","0","0","4","2","1","6","0"
"U9562","SSNA","LT","T12058","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"U9562","SSNA","LT","T11008","0","0","0","1","0","2","0","0","0","0","1","0","5","0"
"U9562","SSNA","LA","A18029","0","0","0","0","1","0","0","0","0","0","2","3","0","1"
"U9562","SSNA","LA","A16028","0","0","0","0","5","1","3","0","0","0","1","8","18","4"
"U9562","SSNA","LA","A14005","0","4","0","3","0","7","0","4","27","5","28","6","47","0"
"U9562","SSNA","LA","A13018","0","0","0","0","1","1","0","4","3","5","7","12","18","0"
"U9562","SSNA","LA","A12017","3","1","1","1","0","0","0","15","2","7","2","1","4","0"
"U9562","SSNA","LA","A11030","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
"U9563","SSNA","SI","S18023","0","2","1","0","0","0","0","0","8","35","0","0","1","0"
"U9563","SSNA","SI","S16020","17","1","27","12","3","0","0","84","15","237","240","39","2","2"
"U9563","SSNA","SI","S14056","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9563","SSNA","SI","S14E52","0","6","0","0","0","0","0","0","28","0","0","0","0","0"
"U9563","SSNA","ST","S18920","0","2","4","0","0","0","0","0","0","1","0","0","0","0"
"U9563","SSNA","ST","S16021","7","0","3","20","1","0","0","11","0","14","37","1","1","0"
"U9563","SSNA","SV","S18921","0","1","1","1","0","0","0","0","0","1","0","0","0","0"
"U9563","SSNA","SV","S16022","1","0","2","6","0","0","0","2","0","4","6","1","0","0"
"U9563","SSNA","SF","S18922","0","0","1","0","0","0","0","0","2","4","0","0","0","0"
"U9563","SSNA","SF","S16019","2","0","5","0","0","0","0","8","1","24","17","3","0","0"
"U9563","SSNA","SF","S14E51","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"U9563","SSNA","LT","T16024","0","0","0","0","0","0","0","0","0","5","4","0","0","0"
"U9563","SSNA","LT","T16026","0","0","6","0","0","0","0","1","0","1","0","0","0","0"
"U9563","SSNA","LT","T14007","1","0","2","0","0","0","0","0","0","0","0","0","0","0"
"U9563","SSNA","LT","T14063","2","0","1","0","0","0","0","0","0","1","1","0","0","0"
"U9563","SSNA","LT","T14E59","0","15","0","0","0","0","0","0","1","0","0","0","0","0"
"U9563","SSNA","LT","T13059","0","9","1","1","2","0","0","0","3","0","0","1","0","0"
"U9563","SSNA","LT","T13660","8","3","1","0","0","0","0","49","55","59","0","0","0","0"
"U9563","SSNA","LT","T12057","11","1","0","0","11","0","0","13","1","0","1","9","0","0"
"U9563","SSNA","LT","T12058","0","0","0","0","1","0","0","0","1","0","0","1","0","0"
"U9563","SSNA","LT","T11008","0","0","0","0","8","0","0","0","0","2","1","16","0","0"
"U9563","SSNA","LA","A18029","0","2","1","0","0","0","0","0","0","2","0","0","1","0"
"U9563","SSNA","LA","A16028","0","5","2","0","2","0","0","3","8","15","1","2","1","0"
"U9563","SSNA","LA","A14005","2","0","3","2","6","0","0","11","2","48","10","43","0","0"
"U9563","SSNA","LA","A12017","0","0","2","0","1","0","0","0","0","5","3","33","1","0"
"U9563","SSNA","LA","A11030","0","0","0","1","0","0","0","0","1","1","1","1","0","0"
"U9597","SSNA","SI","S18023","0","3","0","0","1","2","0","2","3","4","9","16","8","0"
"U9597","SSNA","SI","S16020","34","6","26","14","9","4","3","150","69","161","157","95","34","18"
"U9597","SSNA","SI","S14056","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"U9597","SSNA","SI","S14E52","0","0","0","2","0","0","0","0","2","2","22","0","0","0"
"U9597","SSNA","SI","S13052","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9597","SSNA","ST","S18920","0","0","1","0","2","1","0","0","0","0","0","1","0","0"
"U9597","SSNA","ST","S16021","6","3","6","9","7","4","0","15","6","31","20","8","10","0"
"U9597","SSNA","SV","S18921","0","1","1","0","2","0","0","0","0","0","1","1","0","0"
"U9597","SSNA","SV","S16022","1","1","1","11","4","1","0","1","0","1","5","5","4","1"
"U9597","SSNA","SF","S18922","0","1","0","1","3","0","0","0","0","1","0","3","0","0"
"U9597","SSNA","SF","S16019","0","1","1","0","0","0","0","14","7","12","6","15","7","0"
"U9597","SSNA","SF","S14E51","0","0","0","0","0","0","0","0","1","1","2","0","0","0"
"U9597","SSNA","SF","S13051","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9597","SSNA","LP","P16006","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9597","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","1","0","3","0","0"
"U9597","SSNA","LT","T16024","0","0","0","0","0","0","0","5","1","1","1","1","0","0"
"U9597","SSNA","LT","T18027","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"U9597","SSNA","LT","T16026","0","4","3","1","5","1","0","0","1","0","0","4","0","0"
"U9597","SSNA","LT","T14007","7","6","2","2","4","1","0","1","2","2","0","0","4","0"
"U9597","SSNA","LT","T14E59","0","5","2","2","0","0","0","0","1","3","1","0","0","0"
"U9597","SSNA","LT","T13059","4","4","1","6","3","4","0","4","1","10","6","6","1","0"
"U9597","SSNA","LT","T13660","2","4","0","1","2","0","0","86","72","21","10","10","0","0"
"U9597","SSNA","LT","T12057","3","0","1","1","2","1","0","4","5","4","1","0","0","0"
"U9597","SSNA","LT","T12058","0","0","1","0","0","2","0","0","0","1","3","0","8","0"
"U9597","SSNA","LT","T11008","0","0","0","0","1","5","0","0","0","2","5","0","20","0"
"U9597","SSNA","LA","A18029","0","2","2","2","1","0","0","0","7","2","2","1","1","0"
"U9597","SSNA","LA","A16028","1","3","2","2","4","0","0","0","6","14","7","23","3","0"
"U9597","SSNA","LA","A14005","0","5","2","6","4","6","0","9","23","21","27","10","22","0"
"U9597","SSNA","LA","A13018","0","0","0","0","0","0","0","0","3","3","4","2","0","0"
"U9597","SSNA","LA","A12017","0","0","0","1","1","0","0","0","1","1","6","1","4","0"
"U9597","SSNA","LA","A11030","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U10903","SSNA","SI","S18023","0","1","0","1","2","26","22","0","0","0","2","3","11","8"
"U10903","SSNA","SI","S16020","18","18","18","36","41","16","346","22","8","21","46","64","30","188"
"U10903","SSNA","SI","S14056","0","0","1","1","1","6","0","0","0","0","0","12","14","0"
"U10903","SSNA","ST","S18920","0","0","0","0","0","3","1","0","0","0","0","0","0","0"
"U10903","SSNA","ST","S16021","1","2","3","2","4","4","57","1","2","4","1","5","1","13"
"U10903","SSNA","SF","S16019","1","1","0","1","1","1","10","0","1","0","0","0","3","18"
"U10903","SSNA","LP","P16006","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"U10903","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"U10903","SSNA","LT","T16024","0","0","0","0","1","0","0","0","0","0","0","0","0","4"
"U10903","SSNA","LT","T18027","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"U10903","SSNA","LT","T16026","0","0","0","1","0","1","2","0","0","0","0","0","2","0"
"U10903","SSNA","LT","T14007","2","1","4","0","0","0","0","0","0","0","0","0","0","0"
"U10903","SSNA","LT","T14063","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"U10903","SSNA","LT","T14E59","0","2","5","1","0","17","0","0","0","0","0","0","0","0"
"U10903","SSNA","LT","T13059","1","6","11","2","8","8","0","0","0","0","0","0","0","0"
"U10903","SSNA","LT","T13660","2","6","7","2","29","28","0","1","1","0","0","1","3","0"
"U10903","SSNA","LT","T12057","1","0","4","3","11","19","0","0","0","1","0","0","3","0"
"U10903","SSNA","LT","T11008","0","0","0","11","1","17","0","0","0","0","3","0","0","0"
"U10903","SSNA","LA","A18029","0","0","0","0","1","0","3","0","0","0","0","1","1","1"
"U10903","SSNA","LA","A16028","1","0","2","1","3","5","5","0","0","1","0","0","2","4"
"U10903","SSNA","LA","A14005","0","1","5","4","7","6","0","1","0","6","0","3","3","0"
"U10903","SSNA","LA","A13018","0","1","1","0","0","0","0","0","0","3","0","0","0","0"
"U10903","SSNA","LA","A12017","1","0","4","1","5","4","0","1","0","3","0","0","2","0"
"U10903","SSNA","LA","A11030","0","0","1","1","2","0","0","0","0","1","0","0","0","0"
"U9471","SSNA","SI","S18023","2","0","0","0","0","14","25","1","0","0","0","0","24","22"
"U9471","SSNA","SI","S16020","16","34","37","136","5","34","345","21","67","64","222","9","33","322"
"U9471","SSNA","SI","S14E52","0","0","0","0","2","0","0","0","0","0","0","16","0","0"
"U9471","SSNA","ST","S18920","0","0","0","0","0","16","1","0","0","0","0","0","1","1"
"U9471","SSNA","ST","S16021","4","7","8","1","3","8","59","11","7","6","1","3","2","22"
"U9471","SSNA","SV","S18921","0","0","0","0","0","0","3","0","0","0","0","0","0","2"
"U9471","SSNA","SV","S16022","0","0","0","0","0","0","2","0","0","0","0","0","0","6"
"U9471","SSNA","SF","S18922","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"U9471","SSNA","SF","S16019","0","0","0","1","0","1","2","0","1","0","0","0","0","1"
"U9471","SSNA","LP","P16006","2","1","1","1","0","0","0","0","0","0","0","0","0","0"
"U9471","SSNA","LT","T16024","0","0","0","0","0","0","1","0","0","0","0","0","0","15"
