"Istituzione","Contratto","Categoria","Qualifica","Causale Assunzione","Uomini","Donne"
"UC10073","RALN","CD","057000","A23","0","1"
"C4464","RALN","CD","052486","A23","0","1"
"C4616","RALN","CC","056000","A23","0","1"
"C11891","RALN","CC","056000","A23","1","0"
"C11891","RALN","DF","0D0095","A23","1","0"
"C6768","RALN","FP","0D0485","A23","0","1"
"C4172","RALN","CD","058000","A23","1","0"
"C3766","RALN","DI","0D0165","A23","0","1"
"C3601","RALN","FP","0D0485","A23","1","0"
"C7813","RALN","CC","056000","A23","1","0"
"V9751","RALN","CD","057000","A23","2","0"
"C4308","RALN","CD","058000","A23","0","3"
"C4308","RALN","CD","058000","A23","2","0"
"C4308","RALN","CD","057000","A23","0","4"
"C4308","RALN","CD","057000","A23","3","0"
"C4308","RALN","CC","056000","A23","0","210"
"C4308","RALN","CC","056000","A23","3","0"
"C4308","RALN","CB","055000","A23","0","3"
"C4308","RALN","CB","055000","A23","1","0"
"C4308","RALN","CB","054000","A23","10","0"
"C4308","RALN","DI","0D0164","A23","0","1"
"C4308","RALN","DI","0D0165","A23","0","1"
"R9813","RALN","CD","058000","A23","0","2"
"C2244","RALN","CD","057000","A23","0","1"
"C2244","RALN","CC","056000","A23","0","1"
"C1798","RALN","CC","056000","A23","0","1"
"C3987","RALN","CD","058000","A23","0","1"
"PA119","RALN","CC","056000","A23","0","1"
"C5007","RALN","RP","000096","A23","0","1"
"C5579","RALN","CC","056000","A23","0","1"
"C5945","RALN","DF","0D0095","A23","0","1"
"C7686","RALN","CC","056000","A23","1","0"
"C7835","RALN","CC","056000","A23","1","0"
"C8004","RALN","CD","057000","A23","0","1"
"C8038","RALN","DF","0D0095","A23","0","1"
"C1128","RALN","CD","057000","A23","0","2"
"C1128","RALN","CC","056000","A23","0","6"
"C2791","RALN","CD","057000","A23","0","1"
"CS10385","RALN","CC","056000","A23","0","1"
"C676","RALN","CD","050000","A23","1","0"
"C676","RALN","CD","049000","A23","0","1"
"C676","RALN","CC","045000","A23","0","1"
"C676","RALN","CC","045000","A23","2","0"
"C676","RALN","CC","043000","A23","0","1"
"C676","RALN","CC","042000","A23","0","1"
"C6219","RALN","CB","055000","A23","2","0"
"C2767","RALN","CC","056000","A23","0","1"
"C3940","RALN","CB","055000","A23","0","1"
"C3308","RALN","DI","0D0165","A23","0","1"
"C3308","RALN","DI","0D0165","A23","1","0"
"C3308","RALN","RP","000096","A23","0","1"
"C4995","RALN","DF","0D0098","A23","1","0"
"C4794","RALN","CC","056000","A23","0","1"
"C5743","RALN","CB","034000","A23","0","1"
"C5922","RALN","CC","056000","A23","1","0"
"C6407","RALN","CC","056000","A23","1","0"
"C7558","RALN","SP","0D0I95","A23","1","0"
"C7582","RALN","CB","055000","A23","0","1"
"IP10194","RALN","CB","054000","A23","0","7"
"CS11970","RALN","CC","056000","A23","0","2"
"IP10121","RALN","CC","056000","A23","0","1"
"C3660","RALN","CB","055000","A23","0","1"
"C5341","RALN","CC","056000","A23","0","1"
"C4063","RALN","CC","056000","A23","1","0"
"C1022","RALN","CC","056000","A23","0","1"
"C5696","RALN","RP","000096","A23","0","1"
"C6347","RALN","CB","054000","A23","1","0"
"C6443","RALN","SP","0D0I95","A23","1","0"
"C1076","RALN","CC","056000","A23","1","0"
"C1096","RALN","DF","0D0095","A23","1","0"
"C2304","RALN","CB","055000","A23","1","0"
"C2429","RALN","CD","057000","A23","0","1"
"C2742","RALN","FP","0D0103","A23","0","1"
"C2762","RALN","DF","0D0098","A23","0","1"
"C3767","RALN","CB","054000","A23","1","0"
"C6178","RALN","CB","055000","A23","0","1"
"C7274","RALN","CD","057000","A23","0","1"
"C7710","RALN","CB","054000","A23","1","0"
"C7936","RALN","CC","056000","A23","0","1"
"CS12447","RALN","CB","055000","A23","0","1"
"CS12447","RALN","CB","032000","A23","0","1"
"C3251","RALN","CD","057000","A23","1","0"
"C1896","RALN","CC","056000","A23","0","1"
"C1796","RALN","CD","051489","A23","0","1"
"C5689","RALN","DF","0D0095","A23","1","0"
"C7584","RALN","CB","038491","A23","0","1"
"P10801","RALN","FP","0D0102","A23","0","1"
"P10801","RALN","FP","0D0102","A23","1","0"
"IP10582","RALN","CC","056000","A23","0","1"
"IP10582","RALN","CB","054000","A23","0","2"
"C3832","RALN","CD","058000","A23","1","0"
"IP10535","RALN","CB","055000","A23","0","3"
"IP10535","RALN","CB","055000","A23","2","0"
"C5263","RALN","CD","057000","A23","0","1"
"C5263","RALN","CC","056000","A23","0","5"
"IP10304","RALN","CD","058000","A23","0","2"
"IP10304","RALN","CB","055000","A23","0","5"
"C8172","RALN","CC","056000","A23","0","1"
"C2659","RALN","SP","0D0I95","A23","0","1"
"C6566","RALN","CB","055000","A23","0","1"
"UC10155","RALN","CB","055000","A23","1","0"
"C7662","RALN","CB","055000","A23","0","1"
"C7832","RALN","CB","055000","A23","1","0"
"C3853","RALN","CC","056000","A23","0","1"
"N8749","RALN","CD","057000","A23","0","1"
"C5537","RALN","CC","056000","A23","0","1"
"C7756","RALN","CC","056000","A23","1","0"
"C326","RALN","CD","051488","A23","1","0"
"C2525","RALN","CD","057000","A23","0","1"
"C2525","RALN","CD","057000","A23","1","0"
"C2525","RALN","CC","056000","A23","1","0"
"C1613","RALN","CC","056000","A23","0","1"
"C2824","RALN","CC","056000","A23","0","1"
"C3865","RALN","SP","0D0I95","A23","0","1"
"C5624","RALN","SP","0D0I95","A23","1","0"
"C6409","RALN","DI","0D0165","A23","0","1"
"UC10503","RALN","FP","0D0485","A23","1","0"
"C5340","RALN","CC","056000","A23","0","4"
"C2387","RALN","CC","056000","A23","2","0"
"R9190","RALN","CD","057000","A23","0","1"
"C492","RALN","CD","057000","A23","0","1"
"C5342","RALN","CC","056000","A23","1","0"
"C5350","RALN","FP","0D0485","A23","1","0"
"C7156","RALN","CA","053000","A23","1","0"
"C1202","RALN","CC","056000","A23","0","1"
"C2128","RALN","CD","057000","A23","0","1"
"C2008","RALN","CB","0B7000","A23","0","1"
"C3764","RALN","CC","056000","A23","0","1"
"C4830","RALN","SP","0D0I95","A23","1","0"
"C5379","RALN","CC","056000","A23","1","0"
"C3410","RALN","CC","056000","A23","0","1"
"C4618","RALN","CC","056000","A23","0","1"
"C4618","RALN","DI","0D0164","A23","1","0"
"C7108","RALN","CB","054000","A23","0","2"
"C7108","RALN","CB","054000","A23","2","0"
"C7554","RALN","CC","056000","A23","0","1"
"C2635","RALN","CC","056000","A23","0","1"
"C4138","RALN","CD","057000","A23","0","1"
"C4902","RALN","CB","054000","A23","1","0"
"C3706","RALN","CD","057000","A23","0","1"
"C3652","RALN","CB","055000","A23","0","2"
"C3198","RALN","CD","049000","A23","1","0"
"C3198","RALN","CC","056000","A23","1","0"
"C3696","RALN","CB","055000","A23","0","2"
"C4781","RALN","CD","057000","A23","1","0"
"C5141","RALN","CC","056000","A23","1","0"
"C6080","RALN","CC","056000","A23","0","1"
"C6530","RALN","FP","0D0103","A23","1","0"
"C6530","RALN","CB","054000","A23","0","1"
"C6711","RALN","FP","0D0103","A23","0","1"
"T9392","RALN","CD","058000","A23","1","0"
"C1146","RALN","CD","057000","A23","0","1"
"C3746","RALN","DI","0D0165","A23","1","0"
"C4080","RALN","CD","057000","A23","1","0"
"C6249","RALN","CD","057000","A23","0","1"
"C7465","RALN","FP","0D0103","A23","0","1"
"C7465","RALN","CA","053000","A23","2","0"
"C4188","RALN","CD","057000","A23","0","1"
"C4188","RALN","CB","054000","A23","0","1"
"C4188","RALN","DI","0D0165","A23","1","0"
"P9079","RALN","DI","0D0165","A23","1","0"
"IP10611","RALN","CB","054000","A23","0","32"
"IP10611","RALN","CB","054000","A23","4","0"
"IP10696","RALN","CD","057000","A23","0","12"
"IP12417","RALN","CB","054000","A23","0","19"
"IP12417","RALN","CB","054000","A23","4","0"
"C2916","RALN","CD","057000","A23","1","0"
"C2232","RALN","DF","0D0095","A23","0","1"
"C2232","RALN","DF","0D0095","A23","1","0"
"ER11845","RALN","CD","057000","A23","0","5"
"ER11845","RALN","CD","057000","A23","3","0"
"ER11845","RALN","CC","056000","A23","0","2"
"IP12287","RALN","CD","057000","A23","1","0"
"IP12287","RALN","CB","054000","A23","0","1"
"IP12287","RALN","CB","054000","A23","3","0"
"C963","RALN","CD","057000","A23","0","1"
"C963","RALN","CD","057000","A23","1","0"
"R9194","RALN","CD","058000","A23","0","1"
"R9194","RALN","CD","058000","A23","2","0"
"R9194","RALN","CC","056000","A23","0","4"
"R9194","RALN","CC","056000","A23","3","0"
"ES10584","RALN","DI","0D0164","A23","0","1"
"C1697","RALN","CD","057000","A23","1","0"
"C1697","RALN","RP","000096","A23","0","1"
"IP10603","RALN","CB","054000","A23","0","1"
"C1995","RALN","DI","0D0165","A23","1","0"
"C1995","RALN","DF","0D0098","A23","1","0"
"IP10633","RALN","CD","057000","A23","0","3"
"IP10633","RALN","CB","054000","A23","0","12"
"IP10633","RALN","CB","054000","A23","2","0"
"C6495","RALN","DF","0D0095","A23","0","1"
"C5475","RALN","CD","057000","A23","1","0"
"IP10625","RALN","CD","057000","A23","0","2"
"C1304","RALN","CD","057000","A23","0","1"
"C1882","RALN","RP","000096","A23","1","0"
"C1946","RALN","CD","057000","A23","0","1"
"C3471","RALN","DI","0D0165","A23","1","0"
"UC10893","RALN","CB","055000","A23","0","1"
"C5114","RALN","SP","0D0I95","A23","1","0"
"C4319","RALN","CC","056000","A23","0","1"
"C6277","RALN","SP","0D0I95","A23","0","1"
"C2989","RALN","CC","056000","A23","0","1"
"C2989","RALN","DF","0D0098","A23","0","1"
"IP10580","RALN","CD","057000","A23","0","1"
"IP10580","RALN","CC","056000","A23","0","1"
"IP10580","RALN","CB","054000","A23","0","9"
"IP10580","RALN","CB","054000","A23","2","0"
"C2439","RALN","FP","0D0102","A23","1","0"
"ER10171","RALN","CB","055000","A23","3","0"
"IP10522","RALN","CD","057000","A23","0","26"
"IP10522","RALN","CD","057000","A23","12","0"
"IP10522","RALN","CB","055000","A23","0","24"
"IP10522","RALN","CB","055000","A23","10","0"
"IP10522","RALN","CB","054000","A23","0","10"
"IP10522","RALN","CB","054000","A23","2","0"
"C5226","RALN","CD","058000","A23","0","2"
"C5226","RALN","CC","056000","A23","0","10"
"C5226","RALN","CC","056000","A23","5","0"
"IP10768","RALN","CD","057000","A23","0","3"
"IP10768","RALN","CB","054000","A23","0","1"
"IP10768","RALN","CB","054000","A23","1","0"
"IP10641","RALN","CB","054000","A23","0","3"
"IP10641","RALN","CB","054000","A23","2","0"
"IP10639","RALN","CC","056000","A23","0","3"
"IP10639","RALN","CB","055000","A23","0","43"
"IP10639","RALN","CB","055000","A23","4","0"
"C3709","RALN","SP","0D0I95","A23","1","0"
"C4853","RALN","DF","0D0095","A23","0","1"
"C4879","RALN","CB","055000","A23","1","0"
"C7185","RALN","CB","054000","A23","0","1"
"C7547","RALN","CC","056000","A23","0","1"
"C5386","RALN","CD","057000","A23","1","0"
"C386","RALN","SP","0D0I95","A23","0","1"
"C1032","RALN","CC","056000","A23","0","1"
"C2996","RALN","CC","056000","A23","0","1"
"IP10120","RALN","CC","056000","A23","0","1"
"IP10120","RALN","CB","055000","A23","0","3"
"IP10120","RALN","CB","055000","A23","1","0"
"IP10120","RALN","DI","0D0164","A23","1","0"
"C334","RALN","CC","056000","A23","0","2"
"IP10936","RALN","CB","055000","A23","0","2"
"IP10709","RALN","SP","0D0I95","A23","0","1"
"IP10709","RALN","DI","0D0165","A23","0","1"
"IP10655","RALN","CD","057000","A23","0","1"
"IP10655","RALN","CD","057000","A23","2","0"
"IP10655","RALN","CC","056000","A23","0","1"
"C1127","RALN","SP","0D0I95","A23","1","0"
"UC10901","RALN","SP","0D0I95","A23","1","0"
"C1386","RALN","CD","057000","A23","0","1"
"C2608","RALN","CC","056000","A23","0","1"
"UC10772","RALN","CC","056000","A23","0","1"
"UC10772","RALN","CC","056000","A23","1","0"
"C4512","RALN","CC","056000","A23","0","1"
"C4915","RALN","CD","057000","A23","0","1"
"C4915","RALN","CB","055000","A23","1","0"
"C6789","RALN","CC","056000","A23","0","1"
"IP10612","RALN","CB","055000","A23","0","1"
"C5971","RALN","CD","057000","A23","0","3"
"C819","RALN","CD","057000","A23","0","1"
"C4338","RALN","SP","0D0I95","A23","1","0"
"C672","RALN","CB","055000","A23","1","0"
"IP10736","RALN","CB","054000","A23","0","3"
"C2249","RALN","DI","0D0165","A23","0","1"
"UC12257","RALN","SP","0D0I95","A23","0","1"
"C870","RALN","CC","056000","A23","0","1"
"C4347","RALN","CD","057000","A23","0","1"
"C4347","RALN","CC","056000","A23","0","9"
"C1869","RALN","SP","0D0I95","A23","1","0"
"C1869","RALN","DI","0D0165","A23","1","0"
"C1869","RALN","RP","000096","A23","1","0"
"IP10630","RALN","CB","055000","A23","0","5"
"C1647","RALN","CD","057000","A23","0","1"
"C1647","RALN","CC","056000","A23","0","1"
"C1647","RALN","CC","056000","A23","1","0"
"UC10484","RALN","CD","057000","A23","0","1"
"UC10484","RALN","CC","056000","A23","0","4"
"IP10690","RALN","CD","057000","A23","0","1"
"IP10690","RALN","CB","055000","A23","0","3"
"IP10537","RALN","CB","055000","A23","0","1"
"IP10537","RALN","CB","055000","A23","1","0"
"UC9994","RALN","CD","057000","A23","0","4"
"UC9994","RALN","CC","056000","A23","1","0"
"UC9994","RALN","CB","055000","A23","0","1"
"UC9994","RALN","DF","0D0098","A23","1","0"
"UC9994","RALN","RP","000096","A23","0","1"
"C1978","RALN","CC","056000","A23","0","1"
"C2015","RALN","CC","056000","A23","1","0"
"C4334","RALN","SP","0D0I95","A23","0","1"
"C4334","RALN","SP","0D0I95","A23","1","0"
"C8227","RALN","CC","056000","A23","0","1"
"C8227","RALN","RP","000096","A23","0","1"
"C7235","RALN","SP","0D0I95","A23","0","1"
"C7235","RALN","RP","000096","A23","0","2"
"UC10240","RALN","DI","0D0165","A23","1","0"
"C4893","RALN","SP","0D0I95","A23","1","0"
"C5894","RALN","SP","0D0I95","A23","0","1"
"C4425","RALN","CD","057000","A23","0","1"
"C6205","RALN","DI","0D0165","A23","1","0"
"C927","RALN","CD","057000","A23","1","0"
"C989","RALN","SP","0D0I95","A23","0","1"
"C2198","RALN","CC","056000","A23","0","1"
"C2239","RALN","CD","057000","A23","0","1"
"CS9942","RALN","CD","058000","A23","0","1"
"C3682","RALN","CC","056000","A23","1","0"
"C4012","RALN","CB","054000","A23","0","1"
"C4436","RALN","CD","057000","A23","0","1"
"C5282","RALN","CD","057000","A23","1","0"
"C7412","RALN","CC","056000","A23","1","0"
"C4577","RALN","CD","057000","A23","2","0"
"C4577","RALN","CC","046000","A23","1","0"
"C4577","RALN","CB","032000","A23","1","0"
"C2255","RALN","CB","032000","A23","1","0"
"C4431","RALN","CC","056000","A23","1","0"
"C6360","RALN","CD","057000","A23","1","0"
"C466","RALN","CC","056000","A23","0","1"
"C2353","RALN","CC","056000","A23","1","0"
"C2645","RALN","CC","056000","A23","1","0"
"C4228","RALN","CB","054000","A23","1","0"
"C4381","RALN","CD","057000","A23","0","1"
"C4381","RALN","CC","056000","A23","0","1"
"R9192","RALN","DI","0D0164","A23","0","4"
"R9192","RALN","DI","0D0165","A23","0","2"
"R9192","RALN","DG","0D0097","A23","0","4"
"C2073","RALN","CD","058000","A23","1","0"
"C2073","RALN","CD","057000","A23","0","2"
"C2073","RALN","CD","057000","A23","2","0"
"C2073","RALN","CB","054000","A23","1","0"
"C2073","RALN","DI","0D0165","A23","1","0"
"C8245","RALN","CD","058000","A23","2","0"
"C8245","RALN","CD","057000","A23","0","2"
"C8245","RALN","CC","056000","A23","0","5"
"C8245","RALN","CC","056000","A23","1","0"
"C3991","RALN","CD","0D6000","A23","1","0"
"C6913","RALN","CD","057000","A23","0","1"
"C6820","RALN","CC","056000","A23","1","0"
"C5064","RALN","DI","0D0165","A23","1","0"
"C5336","RALN","CC","056000","A23","1","0"
"C2383","RALN","CC","056000","A23","0","2"
"CS12315","RALN","CD","057000","A23","0","5"
"CS12315","RALN","CD","057000","A23","1","0"
"C597","RALN","CD","058000","A23","0","1"
"C2382","RALN","RP","000096","A23","0","1"
"C2460","RALN","CD","057000","A23","0","1"
"C2572","RALN","CB","055000","A23","1","0"
"C2788","RALN","CC","056000","A23","0","1"
"C4168","RALN","CD","057000","A23","0","1"
"C4579","RALN","FP","0D0103","A23","1","0"
"C4898","RALN","CC","056000","A23","0","2"
"C4898","RALN","CC","056000","A23","1","0"
"C7457","RALN","CB","055000","A23","2","0"
"C3326","REFR","FP","0D0103","A23","0","1"
"C7695","REFR","CC","040000","A23","1","0"
"C2394","REFR","CD","048000","A23","0","1"
"C2394","REFR","CC","0PL911","A23","0","1"
"C2394","REFR","CC","0PL911","A23","1","0"
"N8810","REFR","CD","048000","A23","0","1"
"C2851","REFR","CC","040000","A23","0","1"
"C3825","REFR","CC","040000","A23","0","2"
"C3825","REFR","CB","030000","A23","1","0"
"C4355","REFR","CC","040000","A23","1","0"
"C4355","REFR","CC","0PL911","A23","1","0"
"C5256","REFR","CC","040000","A23","1","0"
"C6886","REFR","CC","0PL911","A23","0","1"
"C6900","REFR","CB","030000","A23","1","0"
"C7646","REFR","CD","048000","A23","0","8"
"C7646","REFR","CD","048000","A23","1","0"
"RS9195","REFR","DI","0D0100","A23","4","0"
"RS9195","REFR","CD","048000","A23","0","2"
"RS9195","REFR","CD","048000","A23","1","0"
"C4444","REFR","CC","040000","A23","1","0"
"C4787","REFR","CC","040000","A23","1","0"
"C4787","REFR","CB","030000","A23","2","0"
"C2820","REFR","CC","040000","A23","0","2"
"C7088","REFR","CC","040000","A23","1","0"
"U12256","REFR","CD","048000","A23","0","1"
"C5238","REFR","CD","0D6000","A23","1","0"
"C2573","REFR","CD","050000","A23","0","1"
"C2421","REFR","CD","048000","A23","0","1"
"C6261","REFR","CC","040000","A23","0","1"
"C6261","REFR","CC","040000","A23","1","0"
"C6834","REFR","CD","048000","A23","0","3"
"C6834","REFR","CB","030000","A23","1","0"
"C12415","REFR","CC","042000","A23","0","1"
"CS10333","REFR","CD","048000","A23","1","0"
"C3067","REFR","CC","040000","A23","0","1"
"C6901","REFR","CB","030000","A23","0","1"
"C7689","REFR","CD","051000","A23","1","0"
"ES11092","RESA","CB","030000","A23","0","2"
"ER10531","RESA","CD","048000","A23","0","1"
"ER10531","RESA","CC","040000","A23","0","1"
"ER10531","RESA","CC","040000","A23","2","0"
"V9716","RETN","CC","056000","A23","0","1"
"V9716","RETN","CC","056000","A23","4","0"
"V9716","RETN","CB","055000","A23","1","0"
"AP198","PRBZ","CC","000722","A23","0","2"
"AP198","PRBZ","CB","000723","A23","0","2"
"AP198","PRBZ","CB","000724","A23","0","19"
"AP198","PRBZ","CB","000724","A23","1","0"
"C970","PRBZ","CD","000716","A23","0","1"
"C970","PRBZ","CD","000718","A23","3","0"
"C970","PRBZ","CC","000721","A23","0","3"
"C970","PRBZ","CC","000722","A23","0","1"
"C970","PRBZ","CC","000722","A23","2","0"
"C970","PRBZ","CB","000723","A23","0","2"
"C970","PRBZ","CB","000724","A23","0","2"
"C970","PRBZ","CB","000724","A23","1","0"
"C970","PRBZ","CB","000726","A23","6","0"
"C970","PRBZ","CA","000728","A23","1","0"
"D8403","PRBZ","CD","000716","A23","1","0"
"D8403","PRBZ","CD","000718","A23","1","0"
"D8403","PRBZ","CC","000722","A23","1","0"
"RS9211","PRBZ","DI","0D0164","A23","0","3"
"RS9211","PRBZ","DI","0D0164","A23","4","0"
"RS9211","PRBZ","CD","000717","A23","0","15"
"RS9211","PRBZ","CD","000717","A23","10","0"
"RS9211","PRBZ","CD","000733","A23","0","5"
"RS9211","PRBZ","CD","000733","A23","4","0"
"RS9211","PRBZ","CD","000719","A23","0","2"
"RS9211","PRBZ","CC","0F6197","A23","1","0"
"RS9211","PRBZ","CB","0F4CAN","A23","2","0"
"RS9211","PRBZ","CA","000727","A23","0","1"
"RS9211","PRBZ","CA","000727","A23","1","0"
"RS9211","PRBZ","CA","000729","A23","2","0"
"RS9211","PRBZ","CA","0F3CAN","A23","4","0"
"N8777","PRBZ","CD","000718","A23","0","1"
"N8777","PRBZ","CD","000733","A23","0","1"
"N8777","PRBZ","CD","000734","A23","0","2"
"N8777","PRBZ","CD","000734","A23","1","0"
"N8777","PRBZ","CC","000721","A23","0","1"
"N8777","PRBZ","CC","000721","A23","1","0"
"N8777","PRBZ","CB","000723","A23","0","1"
"N8777","PRBZ","CB","000723","A23","1","0"
"N8777","PRBZ","CB","000724","A23","0","9"
"N8777","PRBZ","CB","000725","A23","0","7"
"N8777","PRBZ","CB","000726","A23","0","13"
"N8777","PRBZ","CB","000726","A23","6","0"
"N8777","PRBZ","CA","000727","A23","1","0"
"N8777","PRBZ","CA","000729","A23","0","5"
"N8777","PRBZ","CA","000730","A23","0","16"
"N8777","PRBZ","CA","000730","A23","3","0"
"C481","PRBZ","DI","0D0164","A23","1","0"
"C481","PRBZ","CB","000724","A23","2","0"
"C1131","PRBZ","CC","000722","A23","2","0"
"C1131","PRBZ","CB","000726","A23","1","0"
"C1131","PRBZ","CA","000728","A23","0","3"
"N8776","PRBZ","CD","000734","A23","0","2"
"N8776","PRBZ","CC","000722","A23","1","0"
"N8776","PRBZ","CB","000723","A23","0","1"
"N8776","PRBZ","CB","000724","A23","0","3"
"N8776","PRBZ","CA","000730","A23","0","2"
"C1177","PRBZ","CC","000721","A23","0","1"
"C1177","PRBZ","CC","000722","A23","0","4"
"C1177","PRBZ","CC","000722","A23","1","0"
"C1177","PRBZ","CB","000726","A23","1","0"
"C1177","PRBZ","CA","000727","A23","1","0"
"C1177","PRBZ","CA","000730","A23","0","1"
"N8778","PRBZ","CD","000718","A23","1","0"
"N8778","PRBZ","CD","000734","A23","0","3"
"N8778","PRBZ","CC","000721","A23","0","1"
"N8778","PRBZ","CC","000722","A23","0","2"
"N8778","PRBZ","CB","000723","A23","1","0"
"N8775","PRBZ","CD","000717","A23","0","1"
"N8775","PRBZ","CA","000730","A23","0","1"
"N8775","PRBZ","CA","000730","A23","1","0"
"C4251","PRBZ","CD","000716","A23","0","1"
"C4251","PRBZ","CD","000717","A23","0","1"
"C4251","PRBZ","CD","000718","A23","0","2"
"C4251","PRBZ","CC","000722","A23","1","0"
"C4251","PRBZ","CB","000724","A23","1","0"
"C4251","PRBZ","CB","000726","A23","1","0"
"C651","PRBZ","CB","000726","A23","1","0"
"C1121","PRBZ","CA","000730","A23","0","1"
"C1164","PRBZ","CB","000724","A23","1","0"
"C1164","PRBZ","CA","000728","A23","0","1"
"C1302","PRBZ","FP","0D0103","A23","0","1"
"C1409","PRBZ","CC","000722","A23","0","1"
"C1445","PRBZ","CC","000722","A23","1","0"
"C1832","PRBZ","CC","000722","A23","0","1"
"C7730","PRBZ","CB","000724","A23","0","1"
"C2307","PRBZ","FP","0D0103","A23","0","1"
"N8780","PRBZ","CD","000717","A23","1","0"
"N8780","PRBZ","CD","000718","A23","0","1"
"N8780","PRBZ","CB","000723","A23","1","0"
"N8779","PRBZ","CD","000733","A23","0","1"
"N8779","PRBZ","CD","000733","A23","2","0"
"N8779","PRBZ","CD","000734","A23","0","5"
"N8779","PRBZ","CC","000722","A23","0","3"
"C2870","PRBZ","CB","000726","A23","1","0"
"C2617","PRBZ","CB","000723","A23","0","1"
"C2617","PRBZ","CB","000724","A23","0","1"
"C2617","PRBZ","CB","000726","A23","0","1"
"C2617","PRBZ","CA","000730","A23","0","3"
"C2743","PRBZ","CA","000728","A23","0","1"
"C5056","PRBZ","CA","000730","A23","1","0"
"C2938","PRBZ","CB","000726","A23","1","0"
"C6858","PRBZ","CB","000726","A23","3","0"
"C3136","PRBZ","CB","000726","A23","1","0"
"C3212","PRBZ","CB","000726","A23","1","0"
"C3243","PRBZ","CC","000721","A23","0","1"
"C3685","PRBZ","CC","000721","A23","0","1"
"C3685","PRBZ","CC","000722","A23","0","2"
"C3693","PRBZ","CD","000717","A23","1","0"
"C3693","PRBZ","CD","000718","A23","1","0"
"C3693","PRBZ","CC","000722","A23","0","1"
"C3693","PRBZ","CB","000725","A23","0","1"
"C3693","PRBZ","CB","000726","A23","1","0"
"C3705","PRBZ","CD","000719","A23","0","1"
"C3705","PRBZ","CD","000719","A23","1","0"
"C3705","PRBZ","CC","000722","A23","0","1"
"C3705","PRBZ","CB","000724","A23","1","0"
"C3705","PRBZ","CB","000726","A23","1","0"
"C4034","PRBZ","CC","000722","A23","0","2"
"C4095","PRBZ","CC","000721","A23","1","0"
"C4112","PRBZ","FP","0D0485","A23","1","0"
"C4240","PRBZ","CC","000722","A23","0","1"
"C4240","PRBZ","CB","000726","A23","1","0"
"C4437","PRBZ","CB","000726","A23","1","0"
"C4815","PRBZ","CC","000722","A23","0","1"
"C4828","PRBZ","CC","000722","A23","1","0"
"C4908","PRBZ","CA","000728","A23","0","2"
"C5218","PRBZ","CC","000721","A23","0","1"
"C5218","PRBZ","CB","000726","A23","1","0"
"C5195","PRBZ","CC","000721","A23","0","1"
"C5711","PRBZ","CC","000721","A23","0","1"
"C5711","PRBZ","CC","000721","A23","1","0"
"C5891","PRBZ","CB","000724","A23","1","0"
"C5925","PRBZ","CD","000734","A23","1","0"
"C5925","PRBZ","CB","000723","A23","0","2"
"C5974","PRBZ","CD","000720","A23","1","0"
"C6309","PRBZ","CB","000724","A23","0","1"
"C6424","PRBZ","FP","0D0485","A23","0","1"
"C6424","PRBZ","CB","000726","A23","1","0"
"C6498","PRBZ","CB","000723","A23","1","0"
"C6528","PRBZ","FP","0D0485","A23","1","0"
"C6528","PRBZ","CB","000726","A23","0","1"
"C6658","PRBZ","CC","000722","A23","1","0"
"C6928","PRBZ","CD","000734","A23","0","1"
"C6928","PRBZ","CB","000724","A23","1","0"
"C6928","PRBZ","CA","000730","A23","0","1"
"C6982","PRBZ","CC","000722","A23","0","1"
"C7099","PRBZ","CB","000724","A23","0","1"
"C7099","PRBZ","CA","000728","A23","1","0"
"N8774","PRBZ","CD","000734","A23","0","2"
"C7391","PRBZ","CA","000730","A23","0","1"
"C7395","PRBZ","CB","000724","A23","1","0"
"C7701","PRBZ","FP","0D0485","A23","1","0"
"C7790","PRBZ","CA","000727","A23","0","1"
"C7901","PRBZ","CC","000722","A23","0","1"
"C8072","PRBZ","CC","000721","A23","0","1"
"C8072","PRBZ","CA","000727","A23","0","1"
"C346","PRTN","CC","056000","A23","1","0"
"IP10990","PRTN","CC","0CE000","A23","0","4"
"IP10990","PRTN","CC","0CE000","A23","1","0"
"IP10990","PRTN","CB","0BE000","A23","1","0"
"IP11049","PRTN","CC","0CE000","A23","0","3"
"CS10971","PRTN","CC","056000","A23","1","0"
"IP10985","PRTN","CD","057000","A23","0","1"
"IP10985","PRTN","CC","0CE000","A23","0","4"
"IP10985","PRTN","CB","0BE000","A23","0","3"
"IP10985","PRTN","CB","054000","A23","0","1"
"ES183","PRTN","CC","056000","A23","0","1"
"RS9830","PRTN","CD","0DE000","A23","0","3"
"RS9830","PRTN","CD","057000","A23","0","20"
"RS9830","PRTN","CD","057000","A23","11","0"
"RS9830","PRTN","CC","056000","A23","0","10"
"RS9830","PRTN","CC","056000","A23","7","0"
"RS9830","PRTN","CB","0BE000","A23","0","1"
"RS9830","PRTN","CB","054000","A23","19","0"
"RS9830","PRTN","VF","042IS3","A23","1","0"
"C7607","PRTN","CD","057000","A23","0","3"
"C7607","PRTN","CD","057000","A23","1","0"
"C7607","PRTN","CC","056000","A23","0","1"
"C7607","PRTN","CB","0BE000","A23","1","0"
"C7607","PRTN","CB","054000","A23","3","0"
"IP10999","PRTN","CC","0CE000","A23","0","3"
"IP10999","PRTN","CC","0CE000","A23","2","0"
"IP10999","PRTN","CB","0BE000","A23","0","1"
