"Istituzione","Contratto","Categoria Partenza","Qualifica Partenza","Categoria Arrivo","Qualifica Arrivo","Tipo Passaggio","Numero Passaggi"
"C5835","RALN","CD","049000","CD","050000","O","1"
"C5842","RALN","CD","049000","CD","050000","O","1"
"C5881","RALN","CD","049000","CD","050000","O","1"
"C5934","RALN","CD","049000","CD","050000","O","2"
"C6005","RALN","CD","049000","CD","050000","O","1"
"C6070","RALN","CD","049000","CD","050000","O","1"
"C6152","RALN","CD","049000","CD","050000","O","2"
"C6187","RALN","CD","049000","CD","050000","O","1"
"C6249","RALN","CD","049000","CD","050000","O","1"
"C6404","RALN","CD","049000","CD","050000","O","1"
"C6445","RALN","CD","049000","CD","050000","O","2"
"C6478","RALN","CD","049000","CD","050000","O","1"
"C6627","RALN","CD","049000","CD","050000","O","1"
"C6566","RALN","CD","049000","CD","050000","O","1"
"C6664","RALN","CD","049000","CD","050000","O","1"
"C6702","RALN","CD","049000","CD","050000","O","1"
"C6766","RALN","CD","049000","CD","050000","O","1"
"C6778","RALN","CD","049000","CD","050000","O","3"
"C6859","RALN","CD","049000","CD","050000","O","1"
"C1769","RALN","CD","049000","CD","050000","O","4"
"C7016","RALN","CD","049000","CD","050000","O","1"
"C3422","RALN","CD","049000","CD","050000","O","1"
"C7138","RALN","CD","049000","CD","050000","O","1"
"C7148","RALN","CD","049000","CD","050000","O","1"
"C7157","RALN","CD","049000","CD","050000","O","1"
"C1023","RALN","CD","049000","CD","050000","O","1"
"C7354","RALN","CD","049000","CD","050000","O","1"
"C7402","RALN","CD","049000","CD","050000","O","1"
"C7470","RALN","CD","049000","CD","050000","O","1"
"C7475","RALN","CD","049000","CD","050000","O","1"
"C7574","RALN","CD","049000","CD","050000","O","4"
"C7766","RALN","CD","049000","CD","050000","O","1"
"C7774","RALN","CD","049000","CD","050000","O","1"
"C7885","RALN","CD","049000","CD","050000","O","1"
"C7946","RALN","CD","049000","CD","050000","O","1"
"C7978","RALN","CD","049000","CD","050000","O","1"
"C7998","RALN","CD","049000","CD","050000","O","1"
"C8007","RALN","CD","049000","CD","050000","O","1"
"C8009","RALN","CD","049000","CD","050000","O","1"
"C8032","RALN","CD","049000","CD","050000","O","1"
"C8053","RALN","CD","049000","CD","050000","O","1"
"C8130","RALN","CD","049000","CD","050000","O","1"
"C8222","RALN","CD","049000","CD","050000","O","1"
"R9190","RALN","CD","049000","CD","050000","O","3"
"R9191","RALN","CD","049000","CD","050000","O","3"
"R9193","RALN","CD","049000","CD","050000","O","25"
"R9194","RALN","CD","049000","CD","050000","O","50"
"R9207","RALN","CD","049000","CD","050000","O","5"
"R9209","RALN","CD","049000","CD","050000","O","140"
"LS11953","RALN","CD","049000","CD","050000","O","2"
"D8323","RALN","CD","049000","CD","050000","O","2"
"N10416","RALN","CD","049000","CD","050000","O","1"
"N8882","RALN","CD","049000","CD","050000","O","1"
"ES10847","RALN","CD","049000","CD","050000","O","4"
"ES10584","RALN","CD","049000","CD","050000","O","2"
"ES158","RALN","CD","049000","CD","050000","O","3"
"ER10689","RALN","CD","049000","CD","050000","O","2"
"ER11845","RALN","CD","049000","CD","050000","O","4"
"RA68","RALN","CD","049000","CD","050000","O","4"
"P9054","RALN","CD","049000","CD","050000","O","17"
"P9032","RALN","CD","049000","CD","050000","O","3"
"P9085","RALN","CD","049000","CD","050000","O","13"
"P9098","RALN","CD","049000","CD","050000","O","7"
"UC11082","RALN","CD","049000","CD","050000","O","1"
"UC11825","RALN","CD","049000","CD","050000","O","1"
"UC12444","RALN","CD","049000","CD","050000","O","1"
"IP10490","RALN","CD","049000","CD","050000","O","2"
"IP10428","RALN","CD","049000","CD","050000","O","1"
"PA130","RALN","CD","049000","CD","050000","O","1"
"PA120","RALN","CD","049000","CD","050000","O","3"
"PA90","RALN","CD","049000","CD","050000","O","1"
"PA113","RALN","CD","049000","CD","050000","O","1"
"CM9102","RALN","CD","049000","CD","050000","O","216"
"V9705","RALN","CD","049000","CD","050000","O","1"
"V9715","RALN","CD","049000","CD","050000","O","4"
"V9726","RALN","CD","049000","CD","050000","O","3"
"V9801","RALN","CD","049000","CD","050000","O","1"
"V9731","RALN","CD","049000","CD","050000","O","1"
"V9741","RALN","CD","049000","CD","050000","O","1"
"V9742","RALN","CD","049000","CD","050000","O","2"
"V9751","RALN","CD","049000","CD","050000","O","8"
"V9754","RALN","CD","049000","CD","050000","O","1"
"V9758","RALN","CD","049000","CD","050000","O","2"
"V9768","RALN","CD","049000","CD","050000","O","2"
"V9774","RALN","CD","049000","CD","050000","O","7"
"V9785","RALN","CD","049000","CD","050000","O","23"
"V10571","RALN","CD","049000","CD","050000","O","5"
"C3363","RALN","CD","049000","CD","057000","O","1"
"RA69","RALN","CD","049000","CD","057000","O","2"
"UC12424","RALN","CD","049000","CD","057000","O","1"
"CS10366","RALN","CD","057000","CD","052487","O","5"
"C3363","RALN","CD","057000","CD","052487","O","1"
"C4088","RALN","CD","057000","CD","051489","O","1"
"ER10715","RALN","CD","057000","CD","051489","O","2"
"C3333","RALN","CD","057000","CD","058000","O","22"
"C5165","RALN","CD","057000","CD","058000","O","3"
"C5531","RALN","CD","057000","CD","058000","O","1"
"CS10804","RALN","CD","057000","CD","050000","O","3"
"CS10366","RALN","CD","057000","CD","050000","O","3"
"C259","RALN","CD","057000","CD","050000","O","2"
"C284","RALN","CD","057000","CD","050000","O","1"
"C747","RALN","CD","057000","CD","050000","O","2"
"C1197","RALN","CD","057000","CD","050000","O","1"
"C2080","RALN","CD","057000","CD","050000","O","1"
"C3363","RALN","CD","057000","CD","050000","O","1"
"C3835","RALN","CD","057000","CD","050000","O","1"
"C4308","RALN","CD","057000","CD","050000","O","1"
"C5109","RALN","CD","057000","CD","050000","O","1"
"C7574","RALN","CD","057000","CD","050000","O","1"
"P9100","RALN","CD","057000","CD","050000","O","14"
"UC10792","RALN","CD","057000","CD","050000","O","1"
"PA141","RALN","CD","057000","CD","050000","O","1"
"AB12433","RALN","CD","057000","CD","050000","O","1"
"T9376","RALN","CD","057000","CD","049000","O","1"
"CS10764","RALN","CD","057000","CD","049000","O","1"
"CS12315","RALN","CD","057000","CD","049000","O","1"
"CS9905","RALN","CD","057000","CD","049000","O","1"
"CS12310","RALN","CD","057000","CD","049000","O","2"
"CS10596","RALN","CD","057000","CD","049000","O","5"
"CS10931","RALN","CD","057000","CD","049000","O","5"
"CS11971","RALN","CD","057000","CD","049000","O","1"
"C212","RALN","CD","057000","CD","049000","O","1"
"C8248","RALN","CD","057000","CD","049000","O","1"
"C307","RALN","CD","057000","CD","049000","O","7"
"C370","RALN","CD","057000","CD","049000","O","2"
"C398","RALN","CD","057000","CD","049000","O","1"
"C403","RALN","CD","057000","CD","049000","O","2"
"C527","RALN","CD","057000","CD","049000","O","3"
"C545","RALN","CD","057000","CD","049000","O","1"
"C583","RALN","CD","057000","CD","049000","O","1"
"C628","RALN","CD","057000","CD","049000","O","5"
"C649","RALN","CD","057000","CD","049000","O","8"
"C706","RALN","CD","057000","CD","049000","O","1"
"C747","RALN","CD","057000","CD","049000","O","6"
"C824","RALN","CD","057000","CD","049000","O","4"
"C841","RALN","CD","057000","CD","049000","O","1"
"C923","RALN","CD","057000","CD","049000","O","2"
"C956","RALN","CD","057000","CD","049000","O","1"
"C957","RALN","CD","057000","CD","049000","O","2"
"C963","RALN","CD","057000","CD","049000","O","22"
"C1095","RALN","CD","057000","CD","049000","O","4"
"C1114","RALN","CD","057000","CD","049000","O","1"
"C1133","RALN","CD","057000","CD","049000","O","11"
"C1192","RALN","CD","057000","CD","049000","O","2"
"C1210","RALN","CD","057000","CD","049000","O","1"
"C1346","RALN","CD","057000","CD","049000","O","3"
"C1360","RALN","CD","057000","CD","049000","O","1"
"C1363","RALN","CD","057000","CD","049000","O","1"
"C1411","RALN","CD","057000","CD","049000","O","1"
"C1522","RALN","CD","057000","CD","049000","O","1"
"C1526","RALN","CD","057000","CD","049000","O","1"
"C1558","RALN","CD","057000","CD","049000","O","2"
"C1574","RALN","CD","057000","CD","049000","O","1"
"C1701","RALN","CD","057000","CD","049000","O","1"
"C1776","RALN","CD","057000","CD","049000","O","1"
"C1945","RALN","CD","057000","CD","049000","O","1"
"C1917","RALN","CD","057000","CD","049000","O","1"
"C2068","RALN","CD","057000","CD","049000","O","1"
"C2084","RALN","CD","057000","CD","049000","O","1"
"C2089","RALN","CD","057000","CD","049000","O","1"
"C2107","RALN","CD","057000","CD","049000","O","1"
"C2115","RALN","CD","057000","CD","049000","O","3"
"C2176","RALN","CD","057000","CD","049000","O","1"
"C2220","RALN","CD","057000","CD","049000","O","1"
"C2261","RALN","CD","057000","CD","049000","O","13"
"C2279","RALN","CD","057000","CD","049000","O","1"
"C2298","RALN","CD","057000","CD","049000","O","1"
"C2299","RALN","CD","057000","CD","049000","O","7"
"C2350","RALN","CD","057000","CD","049000","O","29"
"C2539","RALN","CD","057000","CD","049000","O","1"
"C2550","RALN","CD","057000","CD","049000","O","1"
"C2562","RALN","CD","057000","CD","049000","O","1"
"C2591","RALN","CD","057000","CD","049000","O","5"
"C2605","RALN","CD","057000","CD","049000","O","1"
"C2621","RALN","CD","057000","CD","049000","O","1"
"C2660","RALN","CD","057000","CD","049000","O","1"
"C2731","RALN","CD","057000","CD","049000","O","3"
"C12288","RALN","CD","057000","CD","049000","O","1"
"C2920","RALN","CD","057000","CD","049000","O","1"
"C2973","RALN","CD","057000","CD","049000","O","1"
"C2993","RALN","CD","057000","CD","049000","O","1"
"C3023","RALN","CD","057000","CD","049000","O","1"
"C3374","RALN","CD","057000","CD","049000","O","8"
"C3398","RALN","CD","057000","CD","049000","O","1"
"C3412","RALN","CD","057000","CD","049000","O","1"
"C3560","RALN","CD","057000","CD","049000","O","1"
"C3638","RALN","CD","057000","CD","049000","O","1"
"C3673","RALN","CD","057000","CD","049000","O","1"
"C8249","RALN","CD","057000","CD","049000","O","2"
"C8245","RALN","CD","057000","CD","049000","O","1"
"C3706","RALN","CD","057000","CD","049000","O","1"
"C3768","RALN","CD","057000","CD","049000","O","1"
"C3780","RALN","CD","057000","CD","049000","O","1"
"C3781","RALN","CD","057000","CD","049000","O","1"
"C3788","RALN","CD","057000","CD","049000","O","1"
"C3938","RALN","CD","057000","CD","049000","O","1"
"C4009","RALN","CD","057000","CD","049000","O","1"
"C4062","RALN","CD","057000","CD","049000","O","1"
"C4072","RALN","CD","057000","CD","049000","O","1"
"C4145","RALN","CD","057000","CD","049000","O","1"
"C4176","RALN","CD","057000","CD","049000","O","1"
"C4184","RALN","CD","057000","CD","049000","O","1"
"C4236","RALN","CD","057000","CD","049000","O","1"
"C4253","RALN","CD","057000","CD","049000","O","1"
"C4272","RALN","CD","057000","CD","049000","O","1"
"C4409","RALN","CD","057000","CD","049000","O","3"
"C4422","RALN","CD","057000","CD","049000","O","2"
"C4654","RALN","CD","057000","CD","049000","O","1"
"C4655","RALN","CD","057000","CD","049000","O","1"
"C669","RALN","CD","057000","CD","049000","O","12"
"C4525","RALN","CD","057000","CD","049000","O","4"
"C4590","RALN","CD","057000","CD","049000","O","2"
"C4627","RALN","CD","057000","CD","049000","O","1"
"C4641","RALN","CD","057000","CD","049000","O","1"
"C4727","RALN","CD","057000","CD","049000","O","1"
"C4776","RALN","CD","057000","CD","049000","O","2"
"C4910","RALN","CD","057000","CD","049000","O","6"
"C4911","RALN","CD","057000","CD","049000","O","2"
"C4929","RALN","CD","057000","CD","049000","O","3"
"C4968","RALN","CD","057000","CD","049000","O","1"
"C5118","RALN","CD","057000","CD","049000","O","1"
"C5165","RALN","CD","057000","CD","049000","O","6"
"C5171","RALN","CD","057000","CD","049000","O","6"
"C5232","RALN","CD","057000","CD","049000","O","1"
"C5242","RALN","CD","057000","CD","049000","O","1"
"C5271","RALN","CD","057000","CD","049000","O","1"
"C5285","RALN","CD","057000","CD","049000","O","1"
"C5292","RALN","CD","057000","CD","049000","O","1"
"C5310","RALN","CD","057000","CD","049000","O","2"
"C5340","RALN","CD","057000","CD","049000","O","1"
"C5397","RALN","CD","057000","CD","049000","O","1"
"C5403","RALN","CD","057000","CD","049000","O","1"
"C5482","RALN","CD","057000","CD","049000","O","2"
"C5535","RALN","CD","057000","CD","049000","O","1"
"C5558","RALN","CD","057000","CD","049000","O","1"
"C5592","RALN","CD","057000","CD","049000","O","1"
"C5600","RALN","CD","057000","CD","049000","O","1"
"C5639","RALN","CD","057000","CD","049000","O","2"
"C5654","RALN","CD","057000","CD","049000","O","1"
"C5655","RALN","CD","057000","CD","049000","O","1"
"C5674","RALN","CD","057000","CD","049000","O","2"
"C5684","RALN","CD","057000","CD","049000","O","7"
"C5693","RALN","CD","057000","CD","049000","O","1"
"C5733","RALN","CD","057000","CD","049000","O","1"
"C5881","RALN","CD","057000","CD","049000","O","1"
"C5981","RALN","CD","057000","CD","049000","O","1"
"C6062","RALN","CD","057000","CD","049000","O","10"
"C6065","RALN","CD","057000","CD","049000","O","1"
"C6074","RALN","CD","057000","CD","049000","O","1"
"C6163","RALN","CD","057000","CD","049000","O","1"
"C6286","RALN","CD","057000","CD","049000","O","1"
"C6316","RALN","CD","057000","CD","049000","O","1"
"C6376","RALN","CD","057000","CD","049000","O","1"
"C6396","RALN","CD","057000","CD","049000","O","1"
"C6627","RALN","CD","057000","CD","049000","O","1"
"C6702","RALN","CD","057000","CD","049000","O","1"
"C6766","RALN","CD","057000","CD","049000","O","1"
"C6769","RALN","CD","057000","CD","049000","O","1"
"C6735","RALN","CD","057000","CD","049000","O","3"
"C6778","RALN","CD","057000","CD","049000","O","1"
"C6810","RALN","CD","057000","CD","049000","O","1"
"C1769","RALN","CD","057000","CD","049000","O","2"
"C7027","RALN","CD","057000","CD","049000","O","1"
"C7157","RALN","CD","057000","CD","049000","O","1"
"C7227","RALN","CD","057000","CD","049000","O","2"
"C7304","RALN","CD","057000","CD","049000","O","2"
"C7156","RALN","CD","057000","CD","049000","O","1"
"C7326","RALN","CD","057000","CD","049000","O","2"
"C7332","RALN","CD","057000","CD","049000","O","1"
"C7402","RALN","CD","057000","CD","049000","O","3"
"C7475","RALN","CD","057000","CD","049000","O","1"
"C7520","RALN","CD","057000","CD","049000","O","2"
"C7535","RALN","CD","057000","CD","049000","O","1"
"C7574","RALN","CD","057000","CD","049000","O","1"
"C7582","RALN","CD","057000","CD","049000","O","4"
"C7708","RALN","CD","057000","CD","049000","O","2"
"C7714","RALN","CD","057000","CD","049000","O","2"
"C7767","RALN","CD","057000","CD","049000","O","1"
"C7787","RALN","CD","057000","CD","049000","O","2"
"C7978","RALN","CD","057000","CD","049000","O","1"
"C8032","RALN","CD","057000","CD","049000","O","2"
"C8050","RALN","CD","057000","CD","049000","O","1"
"C8083","RALN","CD","057000","CD","049000","O","2"
"C8213","RALN","CD","057000","CD","049000","O","1"
"C8223","RALN","CD","057000","CD","049000","O","1"
"R9190","RALN","CD","057000","CD","049000","O","3"
"R9191","RALN","CD","057000","CD","049000","O","3"
"R9192","RALN","CD","057000","CD","049000","O","1"
"R9193","RALN","CD","057000","CD","049000","O","25"
"R9194","RALN","CD","057000","CD","049000","O","43"
"R9199","RALN","CD","057000","CD","049000","O","4"
"R9207","RALN","CD","057000","CD","049000","O","9"
"R9209","RALN","CD","057000","CD","049000","O","96"
"D8375","RALN","CD","057000","CD","049000","O","7"
"N8882","RALN","CD","057000","CD","049000","O","2"
"ES155","RALN","CD","057000","CD","049000","O","5"
"ES158","RALN","CD","057000","CD","049000","O","3"
"ES157","RALN","CD","057000","CD","049000","O","1"
"ER11845","RALN","CD","057000","CD","049000","O","3"
"ER9952","RALN","CD","057000","CD","049000","O","1"
"ER9849","RALN","CD","057000","CD","049000","O","1"
"ER9842","RALN","CD","057000","CD","049000","O","2"
"RA12291","RALN","CD","057000","CD","049000","O","2"
"RA68","RALN","CD","057000","CD","049000","O","6"
"P9054","RALN","CD","057000","CD","049000","O","71"
"P9032","RALN","CD","057000","CD","049000","O","5"
"P9095","RALN","CD","057000","CD","049000","O","1"
"P9085","RALN","CD","057000","CD","049000","O","11"
"P9098","RALN","CD","057000","CD","049000","O","24"
"UC10438","RALN","CD","057000","CD","049000","O","1"
"UC12424","RALN","CD","057000","CD","049000","O","1"
"IP12417","RALN","CD","057000","CD","049000","O","3"
"IP10490","RALN","CD","057000","CD","049000","O","5"
"IP10428","RALN","CD","057000","CD","049000","O","4"
"PA11069","RALN","CD","057000","CD","049000","O","1"
"PA113","RALN","CD","057000","CD","049000","O","1"
"PA141","RALN","CD","057000","CD","049000","O","2"
"AB10274","RALN","CD","057000","CD","049000","O","5"
"CM9102","RALN","CD","057000","CD","049000","O","33"
"V9705","RALN","CD","057000","CD","049000","O","3"
"V9714","RALN","CD","057000","CD","049000","O","3"
"V9715","RALN","CD","057000","CD","049000","O","5"
"V9726","RALN","CD","057000","CD","049000","O","2"
"V9728","RALN","CD","057000","CD","049000","O","3"
"V9801","RALN","CD","057000","CD","049000","O","3"
"V9729","RALN","CD","057000","CD","049000","O","6"
"V9731","RALN","CD","057000","CD","049000","O","1"
"V9751","RALN","CD","057000","CD","049000","O","2"
"V9752","RALN","CD","057000","CD","049000","O","1"
"V9754","RALN","CD","057000","CD","049000","O","3"
"V9758","RALN","CD","057000","CD","049000","O","4"
"V9770","RALN","CD","057000","CD","049000","O","1"
"V9774","RALN","CD","057000","CD","049000","O","6"
"V9785","RALN","CD","057000","CD","049000","O","12"
"V10571","RALN","CD","057000","CD","049000","O","1"
"C7258","RALN","CC","046000","CC","045000","O","8"
"RA69","RALN","CC","046000","CC","045000","O","2"
"C257","RALN","CC","046000","CC","056000","O","12"
"T9321","RALN","CC","045000","CC","046000","O","1"
"CS10596","RALN","CC","045000","CC","046000","O","1"
"CS10781","RALN","CC","045000","CC","046000","O","1"
"CS11915","RALN","CC","045000","CC","046000","O","1"
"CS11971","RALN","CC","045000","CC","046000","O","1"
"C212","RALN","CC","045000","CC","046000","O","1"
"C271","RALN","CC","045000","CC","046000","O","1"
"C307","RALN","CC","045000","CC","046000","O","4"
"C453","RALN","CC","045000","CC","046000","O","1"
"C458","RALN","CC","045000","CC","046000","O","1"
"C491","RALN","CC","045000","CC","046000","O","1"
"C494","RALN","CC","045000","CC","046000","O","1"
"C527","RALN","CC","045000","CC","046000","O","3"
"C545","RALN","CC","045000","CC","046000","O","4"
"C566","RALN","CC","045000","CC","046000","O","1"
"C583","RALN","CC","045000","CC","046000","O","1"
"C615","RALN","CC","045000","CC","046000","O","8"
"C628","RALN","CC","045000","CC","046000","O","12"
"C649","RALN","CC","045000","CC","046000","O","1"
"C747","RALN","CC","045000","CC","046000","O","8"
"C752","RALN","CC","045000","CC","046000","O","1"
"C824","RALN","CC","045000","CC","046000","O","3"
"C856","RALN","CC","045000","CC","046000","O","1"
"C866","RALN","CC","045000","CC","046000","O","1"
"C896","RALN","CC","045000","CC","046000","O","1"
"C935","RALN","CC","045000","CC","046000","O","1"
"C957","RALN","CC","045000","CC","046000","O","2"
"C987","RALN","CC","045000","CC","046000","O","2"
"C1057","RALN","CC","045000","CC","046000","O","1"
"C1069","RALN","CC","045000","CC","046000","O","1"
"C1095","RALN","CC","045000","CC","046000","O","2"
"C1114","RALN","CC","045000","CC","046000","O","5"
"C1133","RALN","CC","045000","CC","046000","O","9"
"C1136","RALN","CC","045000","CC","046000","O","1"
"C1146","RALN","CC","045000","CC","046000","O","1"
"C1192","RALN","CC","045000","CC","046000","O","8"
"C1200","RALN","CC","045000","CC","046000","O","2"
"C1236","RALN","CC","045000","CC","046000","O","1"
"C1331","RALN","CC","045000","CC","046000","O","1"
"C1355","RALN","CC","045000","CC","046000","O","1"
"C1357","RALN","CC","045000","CC","046000","O","1"
"C1360","RALN","CC","045000","CC","046000","O","1"
"C1363","RALN","CC","045000","CC","046000","O","5"
"C1369","RALN","CC","045000","CC","046000","O","2"
"C1402","RALN","CC","045000","CC","046000","O","1"
"C1537","RALN","CC","045000","CC","046000","O","1"
"C1574","RALN","CC","045000","CC","046000","O","3"
"C1606","RALN","CC","045000","CC","046000","O","1"
"C1609","RALN","CC","045000","CC","046000","O","1"
"C1617","RALN","CC","045000","CC","046000","O","1"
"C1645","RALN","CC","045000","CC","046000","O","6"
"C1655","RALN","CC","045000","CC","046000","O","2"
"C1674","RALN","CC","045000","CC","046000","O","1"
"C1701","RALN","CC","045000","CC","046000","O","16"
"C1759","RALN","CC","045000","CC","046000","O","3"
"C1776","RALN","CC","045000","CC","046000","O","1"
"C1779","RALN","CC","045000","CC","046000","O","3"
"C1793","RALN","CC","045000","CC","046000","O","1"
"C1917","RALN","CC","045000","CC","046000","O","2"
"C1938","RALN","CC","045000","CC","046000","O","2"
"C1966","RALN","CC","045000","CC","046000","O","1"
"C2004","RALN","CC","045000","CC","046000","O","1"
"C2018","RALN","CC","045000","CC","046000","O","1"
"C2089","RALN","CC","045000","CC","046000","O","1"
"C2163","RALN","CC","045000","CC","046000","O","4"
"C2220","RALN","CC","045000","CC","046000","O","1"
"C2231","RALN","CC","045000","CC","046000","O","1"
"C2254","RALN","CC","045000","CC","046000","O","2"
"C2296","RALN","CC","045000","CC","046000","O","1"
"C2299","RALN","CC","045000","CC","046000","O","53"
"C2350","RALN","CC","045000","CC","046000","O","37"
"C2433","RALN","CC","045000","CC","046000","O","1"
"C2497","RALN","CC","045000","CC","046000","O","2"
"C8304","RALN","CC","045000","CC","046000","O","3"
"C2537","RALN","CC","045000","CC","046000","O","7"
"C2539","RALN","CC","045000","CC","046000","O","2"
"C2591","RALN","CC","045000","CC","046000","O","11"
"C12228","RALN","CC","045000","CC","046000","O","1"
"C2667","RALN","CC","045000","CC","046000","O","5"
"C2406","RALN","CC","045000","CC","046000","O","1"
"C2920","RALN","CC","045000","CC","046000","O","2"
"C2973","RALN","CC","045000","CC","046000","O","1"
"C2993","RALN","CC","045000","CC","046000","O","1"
"C2996","RALN","CC","045000","CC","046000","O","2"
"C3031","RALN","CC","045000","CC","046000","O","1"
"C3037","RALN","CC","045000","CC","046000","O","1"
"C3102","RALN","CC","045000","CC","046000","O","1"
"C3110","RALN","CC","045000","CC","046000","O","1"
"C3121","RALN","CC","045000","CC","046000","O","1"
"C3151","RALN","CC","045000","CC","046000","O","3"
"C3172","RALN","CC","045000","CC","046000","O","1"
"C3178","RALN","CC","045000","CC","046000","O","1"
"C3216","RALN","CC","045000","CC","046000","O","2"
"C3282","RALN","CC","045000","CC","046000","O","1"
"C3319","RALN","CC","045000","CC","046000","O","1"
"C3374","RALN","CC","045000","CC","046000","O","31"
"C3424","RALN","CC","045000","CC","046000","O","4"
"C3450","RALN","CC","045000","CC","046000","O","1"
"C3526","RALN","CC","045000","CC","046000","O","4"
"C3537","RALN","CC","045000","CC","046000","O","2"
"C3621","RALN","CC","045000","CC","046000","O","2"
"C8249","RALN","CC","045000","CC","046000","O","2"
"C3781","RALN","CC","045000","CC","046000","O","1"
"C3821","RALN","CC","045000","CC","046000","O","1"
"C3840","RALN","CC","045000","CC","046000","O","1"
"C3864","RALN","CC","045000","CC","046000","O","1"
"C4082","RALN","CC","045000","CC","046000","O","3"
"C4088","RALN","CC","045000","CC","046000","O","5"
"C4100","RALN","CC","045000","CC","046000","O","1"
"C4158","RALN","CC","045000","CC","046000","O","1"
"C4176","RALN","CC","045000","CC","046000","O","1"
"C4272","RALN","CC","045000","CC","046000","O","3"
"C4315","RALN","CC","045000","CC","046000","O","2"
"C4327","RALN","CC","045000","CC","046000","O","1"
"C4356","RALN","CC","045000","CC","046000","O","2"
"C4406","RALN","CC","045000","CC","046000","O","1"
"C4409","RALN","CC","045000","CC","046000","O","2"
"C4422","RALN","CC","045000","CC","046000","O","1"
"C4515","RALN","CC","045000","CC","046000","O","1"
"C4599","RALN","CC","045000","CC","046000","O","1"
"C4654","RALN","CC","045000","CC","046000","O","2"
"C4655","RALN","CC","045000","CC","046000","O","1"
"C4502","RALN","CC","045000","CC","046000","O","1"
"C669","RALN","CC","045000","CC","046000","O","9"
"C4601","RALN","CC","045000","CC","046000","O","1"
"C4644","RALN","CC","045000","CC","046000","O","1"
"C4744","RALN","CC","045000","CC","046000","O","1"
"C4747","RALN","CC","045000","CC","046000","O","1"
"C4762","RALN","CC","045000","CC","046000","O","1"
"C4839","RALN","CC","045000","CC","046000","O","3"
"C4841","RALN","CC","045000","CC","046000","O","1"
"C4850","RALN","CC","045000","CC","046000","O","1"
"C4887","RALN","CC","045000","CC","046000","O","1"
"C4902","RALN","CC","045000","CC","046000","O","1"
"C4910","RALN","CC","045000","CC","046000","O","55"
"C4911","RALN","CC","045000","CC","046000","O","1"
"C4929","RALN","CC","045000","CC","046000","O","2"
"C4948","RALN","CC","045000","CC","046000","O","1"
"C5028","RALN","CC","045000","CC","046000","O","2"
"C5148","RALN","CC","045000","CC","046000","O","1"
"C5171","RALN","CC","045000","CC","046000","O","6"
"C5232","RALN","CC","045000","CC","046000","O","1"
"C5310","RALN","CC","045000","CC","046000","O","2"
"C5397","RALN","CC","045000","CC","046000","O","1"
"C5510","RALN","CC","045000","CC","046000","O","1"
"C5545","RALN","CC","045000","CC","046000","O","1"
"C5592","RALN","CC","045000","CC","046000","O","1"
"C5671","RALN","CC","045000","CC","046000","O","1"
"C5674","RALN","CC","045000","CC","046000","O","1"
"C5684","RALN","CC","045000","CC","046000","O","3"
"C5693","RALN","CC","045000","CC","046000","O","1"
"C1727","RALN","CC","045000","CC","046000","O","1"
"C5733","RALN","CC","045000","CC","046000","O","3"
"C5842","RALN","CC","045000","CC","046000","O","2"
"C5845","RALN","CC","045000","CC","046000","O","2"
"C5863","RALN","CC","045000","CC","046000","O","2"
"C5883","RALN","CC","045000","CC","046000","O","1"
"C5885","RALN","CC","045000","CC","046000","O","1"
"C5932","RALN","CC","045000","CC","046000","O","1"
"C5933","RALN","CC","045000","CC","046000","O","2"
"C5975","RALN","CC","045000","CC","046000","O","1"
"C5981","RALN","CC","045000","CC","046000","O","1"
"C6002","RALN","CC","045000","CC","046000","O","1"
"C6005","RALN","CC","045000","CC","046000","O","1"
"C6072","RALN","CC","045000","CC","046000","O","2"
"C6144","RALN","CC","045000","CC","046000","O","1"
"C6150","RALN","CC","045000","CC","046000","O","1"
"C6170","RALN","CC","045000","CC","046000","O","1"
"C6228","RALN","CC","045000","CC","046000","O","1"
"C6232","RALN","CC","045000","CC","046000","O","1"
"C6249","RALN","CC","045000","CC","046000","O","1"
"C6287","RALN","CC","045000","CC","046000","O","1"
"C6316","RALN","CC","045000","CC","046000","O","1"
"C6321","RALN","CC","045000","CC","046000","O","1"
"C6396","RALN","CC","045000","CC","046000","O","1"
"C6627","RALN","CC","045000","CC","046000","O","2"
"C6702","RALN","CC","045000","CC","046000","O","3"
"C6735","RALN","CC","045000","CC","046000","O","1"
"C6778","RALN","CC","045000","CC","046000","O","2"
"C6786","RALN","CC","045000","CC","046000","O","1"
"C6810","RALN","CC","045000","CC","046000","O","2"
"C6859","RALN","CC","045000","CC","046000","O","1"
"C6885","RALN","CC","045000","CC","046000","O","2"
"C1769","RALN","CC","045000","CC","046000","O","5"
"C6936","RALN","CC","045000","CC","046000","O","2"
"C6967","RALN","CC","045000","CC","046000","O","1"
"C6993","RALN","CC","045000","CC","046000","O","3"
"C7016","RALN","CC","045000","CC","046000","O","1"
"C7023","RALN","CC","045000","CC","046000","O","1"
"C7138","RALN","CC","045000","CC","046000","O","1"
"C7140","RALN","CC","045000","CC","046000","O","3"
"C7157","RALN","CC","045000","CC","046000","O","4"
"C7183","RALN","CC","045000","CC","046000","O","1"
"C7227","RALN","CC","045000","CC","046000","O","3"
"C7246","RALN","CC","045000","CC","046000","O","1"
"C7285","RALN","CC","045000","CC","046000","O","1"
"C7302","RALN","CC","045000","CC","046000","O","2"
