"Istituzione","Contratto","Macrocategoria","Categoria","Tele Lavoro Uomini","Tele Lavoro Donne","Soggetti Turnazione Uomini","Soggetti Turnazione Donne","Soggetti Reperibilità Uomini","Soggeti Reperibilità Donne"
"CM9114","RALN","ND","CB","2","2","6","4","162","2"
"CM9123","RALN","ND","CB","1","0","4","1","31","3"
"V9706","RALN","ND","CB","0","0","0","0","1","0"
"V9711","RALN","ND","CB","1","0","0","0","1","0"
"V9717","RALN","ND","CB","0","0","0","3","0","0"
"V9733","RALN","ND","CB","0","0","0","0","3","0"
"V9751","RALN","ND","CB","0","4","0","5","0","0"
"V9785","RALN","ND","CB","0","1","0","0","0","0"
"V9791","RALN","ND","CB","0","2","0","0","0","0"
"RS9211","PRBZ","ND","CB","2","13","96","1","143","3"
"RS9830","PRTN","ND","CB","4","57","22","16","300","0"
"RS9203","RESA","ND","CB","0","0","221","17","258","19"
"RS9204","RESI","ND","CB","0","0","131","49","30","16"
"RS9206","RETN","ND","CB","0","0","3","0","0","0"
"RS9208","REVA","ND","CB","0","4","69","32","82","20"
"Q9173","UNIV","ND","CB","0","0","0","0","4","3"
"Q9174","UNIV","ND","CB","0","1","1","0","0","0"
"Q9175","UNIV","ND","CB","0","0","7","5","0","0"
"Q9179","UNIV","ND","CB","3","8","0","0","0","0"
"Q9186","UNIV","ND","CB","0","0","0","0","1","0"
"Q9184","UNIV","ND","CB","0","0","0","1","1","0"
"Q9133","UNIV","ND","CB","0","0","10","6","6","2"
"Q9139","UNIV","ND","CB","0","0","4","0","8","0"
"Q9187","UNIV","ND","CB","1","0","0","0","0","0"
"Q9145","UNIV","ND","CB","0","0","0","2","0","0"
"Q9147","UNIV","ND","CB","1","0","44","45","8","6"
"Q9148","UNIV","ND","CB","0","0","1","0","0","0"
"Q9150","UNIV","ND","CB","1","1","0","0","1","0"
"Q9151","UNIV","ND","CB","1","0","0","0","0","0"
"Q9152","UNIV","ND","CB","0","0","2","3","0","0"
"Q9155","UNIV","ND","CB","0","0","4","0","1","0"
"Q9159","UNIV","ND","CB","0","0","1","3","0","0"
"Q9160","UNIV","ND","CB","0","0","1","0","0","0"
"Q9163","UNIV","ND","CB","0","0","3","3","1","0"
"Q9167","UNIV","ND","CB","0","3","10","5","0","0"
"Q9168","UNIV","ND","CB","0","2","23","20","0","0"
"Q9138","UNIV","ND","CB","0","0","9","1","0","0"
"Q9177","UNIV","ND","CB","0","0","8","5","0","0"
"Q9176","UNIV","ND","CB","0","0","1","1","0","0"
"Q9129","UNIV","ND","CB","0","0","1","0","0","0"
"AA8581","CNEL","ND","AB","1","0","0","0","0","0"
"AA8534","ENAC","ND","AB","0","0","26","3","12","1"
"AA57","UCAM","ND","AB","0","1","0","0","0","0"
"E8535","EPNE","ND","AB","8","13","5","2","6","0"
"F8522","EPNE","ND","AB","12","49","58","57","0","0"
"F8521","EPNE","ND","AB","5","6","0","0","0","0"
"Q9173","UNIV","PE","CE","0","1","0","0","4","5"
"Q9174","UNIV","PE","CE","0","1","0","0","0","0"
"Q9179","UNIV","PE","CE","1","4","0","0","0","0"
"Q9131","UNIV","PE","CE","0","1","0","0","0","0"
"Q9187","UNIV","PE","CE","1","1","0","0","0","0"
"Q9147","UNIV","PE","CE","0","0","0","0","1","0"
"Q9150","UNIV","PE","CE","1","0","0","0","1","0"
"Q9152","UNIV","PE","CE","1","1","0","0","0","0"
"Q9164","UNIV","PE","CE","1","2","0","0","0","0"
"Q9168","UNIV","PE","CE","1","3","0","0","0","0"
"U12262","SSNA","ND","SV","0","0","0","0","0","1"
"U9493","SSNA","ND","SV","0","0","1","2","2","1"
"U9557","SSNA","ND","SV","0","0","0","0","0","1"
"U9692","SSNA","ND","SV","0","0","0","1","0","0"
"U9667","SSNA","ND","SV","0","0","0","0","1","0"
"U9678","SSNA","ND","SV","0","0","0","0","1","1"
"U9675","SSNA","ND","SV","0","0","0","0","0","1"
"U9577","SSNA","ND","SV","0","0","0","0","1","0"
"U9534","SSNA","ND","SV","0","0","0","0","2","0"
"U10048","SSNA","ND","SV","0","0","0","1","1","2"
"U9437","SSNA","ND","SV","0","0","0","0","2","0"
"U9489","SSNA","ND","SV","0","0","0","3","0","0"
"U10294","SSNA","ND","SV","0","0","0","0","1","1"
"U10859","SSNA","ND","SV","0","0","0","0","50","2"
"U9579","SSNA","ND","SV","0","0","0","0","10","0"
"U10515","SSNA","ND","SV","0","0","2","0","37","19"
"U9550","SSNA","ND","SV","0","0","0","0","13","0"
"U9538","SSNA","ND","SV","0","0","43","19","44","20"
"U9544","SSNA","ND","SV","0","0","0","0","7","3"
"U9553","SSNA","ND","SV","0","0","0","0","10","1"
"U9597","SSNA","ND","SV","0","0","0","0","21","5"
"U10733","SSNA","ND","SV","0","0","0","0","18","5"
"U10510","SSNA","ND","SV","0","0","0","0","101","12"
"U10291","SSNA","ND","SV","0","0","0","0","53","28"
"U9508","SSNA","ND","SV","0","0","0","0","34","5"
"U9583","SSNA","ND","SV","0","0","0","0","19","1"
"U9636","SSNA","ND","SV","0","0","44","14","63","12"
"U9635","SSNA","ND","SV","0","0","50","32","42","27"
"U9415","SSNA","ND","SV","0","0","0","0","10","3"
"U9573","SSNA","ND","SV","0","0","0","0","4","0"
"U9659","SSNA","ND","SV","0","0","0","0","74","51"
"U9574","SSNA","ND","SV","0","0","0","0","19","3"
"U10516","SSNA","ND","SV","0","0","0","0","35","5"
"U9595","SSNA","ND","SV","0","0","0","0","13","2"
"U9523","SSNA","ND","SV","0","0","45","12","44","11"
"U9541","SSNA","ND","SV","0","0","0","0","3","3"
"U9491","SSNA","ND","SV","0","0","0","0","28","12"
"U10509","SSNA","ND","SV","0","0","0","0","62","1"
"U9522","SSNA","ND","SV","0","0","79","27","101","45"
"U9414","SSNA","ND","SV","0","0","8","4","0","0"
"U9539","SSNA","ND","SV","0","0","32","19","32","22"
"U9480","SSNA","ND","SV","0","0","0","0","8","2"
"U9430","SSNA","ND","SV","0","0","0","0","32","5"
"U10508","SSNA","ND","SV","0","0","2","0","55","5"
"U9581","SSNA","ND","SV","0","0","0","0","6","0"
"U9535","SSNA","ND","SV","0","0","41","17","52","18"
"U9519","SSNA","ND","SV","0","0","32","9","35","7"
"U9518","SSNA","ND","SV","0","0","27","7","27","6"
"U9566","SSNA","ND","SV","0","0","0","0","12","1"
"U9477","SSNA","ND","SV","0","0","0","1","42","40"
"U10750","SSNA","ND","SV","0","0","0","0","24","2"
"U10751","SSNA","ND","SV","0","0","6","0","82","2"
"U9562","SSNA","ND","SV","0","0","0","0","35","7"
"U9630","SSNA","ND","SV","0","0","0","0","13","4"
"U10545","SSNA","ND","SV","0","0","0","0","5","0"
"U10507","SSNA","ND","SV","0","0","0","0","25","2"
"U9474","SSNA","ND","SV","0","0","4","12","0","0"
"U9473","SSNA","ND","SV","0","0","3","6","5","9"
"U9551","SSNA","ND","SV","0","0","0","0","3","0"
"U9520","SSNA","ND","SV","0","0","35","15","36","11"
"U10620","SSNA","ND","SV","0","0","0","0","30","6"
"U9521","SSNA","ND","SV","0","0","13","6","23","5"
"U9653","SSNA","ND","SV","0","3","0","0","53","32"
"U9654","SSNA","ND","SV","0","0","0","0","77","17"
"U9661","SSNA","ND","SV","0","0","0","0","37","14"
"U9665","SSNA","ND","SV","0","0","0","0","26","7"
"U9662","SSNA","ND","SV","0","0","0","0","16","18"
"U9655","SSNA","ND","SV","0","0","0","0","13","16"
"U9664","SSNA","ND","SV","0","0","0","0","47","21"
"U9656","SSNA","ND","SV","0","0","0","0","46","31"
"U9657","SSNA","ND","SV","0","0","0","0","36","7"
"U9658","SSNA","ND","SV","0","0","0","0","46","15"
"U9660","SSNA","ND","SV","0","0","0","0","45","15"
"U9663","SSNA","ND","SV","0","0","0","0","28","3"
"U9652","SSNA","ND","SV","0","0","0","0","56","15"
"U9476","SSNA","ND","SV","0","0","0","0","26","19"
"U9435","SSNA","ND","SV","0","0","0","0","26","7"
"U9424","SSNA","ND","SV","0","0","0","0","27","3"
"U9425","SSNA","ND","SV","0","0","24","6","0","1"
"U9634","SSNA","ND","SV","0","0","0","0","17","6"
"U9413","SSNA","ND","SV","0","0","1","16","0","0"
"U9536","SSNA","ND","SV","0","0","40","21","40","22"
"U9514","SSNA","ND","SV","0","0","0","0","39","13"
"U9444","SSNA","ND","SV","0","0","9","2","9","2"
"U9543","SSNA","ND","SV","0","0","0","0","3","3"
"U10520","SSNA","ND","SV","0","0","0","0","39","17"
"U10521","SSNA","ND","SV","0","0","0","0","30","11"
"U9548","SSNA","ND","SV","0","0","0","0","17","2"
"U9602","SSNA","ND","SV","1","2","0","0","24","8"
"U9695","SSNA","ND","SV","0","0","0","0","9","0"
"U9560","SSNA","ND","SV","0","0","0","0","13","3"
"U9563","SSNA","ND","SV","0","0","0","0","24","20"
"U9603","SSNA","ND","SV","0","0","28","2","29","2"
"U9433","SSNA","ND","SV","0","0","0","1","27","3"
"U10839","SSNA","ND","SV","0","0","0","0","21","7"
"U10831","SSNA","ND","SV","0","0","0","0","12","1"
"U12259","SSNA","ND","SV","0","0","2","2","10","7"
"U12263","SSNA","ND","SV","0","0","0","0","19","5"
"U10326","SSNA","ND","SV","0","0","0","1","143","39"
"U10864","SSNA","ND","SV","0","0","0","0","21","9"
"U11805","SSNA","ND","SV","0","0","0","0","44","18"
"U10899","SSNA","ND","SV","0","0","0","0","1","0"
"U9629","SSNA","ND","SV","0","0","19","2","34","9"
"U12261","SSNA","ND","SV","0","0","0","0","17","3"
"U12256","SSNA","ND","SV","0","0","0","0","21","6"
"U10743","SSNA","ND","SV","0","0","0","0","35","2"
"U10769","SSNA","ND","SV","0","0","0","0","40","4"
"U10850","SSNA","ND","SV","0","0","9","3","22","5"
"U10852","SSNA","ND","SV","0","0","35","3","15","2"
"U10857","SSNA","ND","SV","0","0","0","0","1","0"
"U11894","SSNA","ND","SV","0","0","34","18","97","47"
"U9426","SSNA","ND","SV","0","0","0","0","25","3"
"U9428","SSNA","ND","SV","0","0","0","0","33","0"
"U9429","SSNA","ND","SV","0","0","0","0","51","6"
"U9431","SSNA","ND","SV","0","0","5","4","37","8"
"U9540","SSNA","ND","SV","0","0","0","0","10","6"
"U9549","SSNA","ND","SV","0","0","0","0","21","5"
"U9565","SSNA","ND","SV","0","0","0","0","11","2"
"U9556","SSNA","ND","SV","0","0","0","0","19","3"
"U9578","SSNA","ND","SV","0","0","0","0","16","2"
"U9575","SSNA","ND","SV","0","0","0","1","20","8"
"U9542","SSNA","ND","SV","0","0","0","2","10","1"
"U9545","SSNA","ND","SV","0","0","0","0","14","4"
"U9580","SSNA","ND","SV","0","0","0","0","7","6"
"U9576","SSNA","ND","SV","0","0","0","0","18","0"
"AP193","SSNA","ND","SV","0","0","0","0","1","1"
"AP192","SSNA","ND","SV","0","0","0","0","52","31"
"AP9841","SSNA","ND","SV","0","0","0","0","20","8"
"AP194","SSNA","ND","SV","0","0","0","0","35","5"
"AP202","SSNA","ND","SV","0","1","0","0","138","57"
"AP201","SSNA","ND","SV","0","0","0","0","17","7"
"AP195","SSNA","ND","SV","0","0","0","0","98","52"
"AP10081","SSNA","ND","SV","0","0","0","0","34","12"
"AP196","SSNA","ND","SV","1","0","110","89","89","58"
"AP200","SSNA","ND","SV","0","0","0","0","12","3"
"U11799","SSNA","ND","SI","0","0","581","2070","337","1022"
"U10812","SSNA","ND","SI","0","0","277","1232","97","202"
"U12262","SSNA","ND","SI","0","0","71","561","7","66"
"U10755","SSNA","ND","SI","0","0","370","357","153","118"
"U9493","SSNA","ND","SI","0","0","127","551","30","151"
"U9546","SSNA","ND","SI","0","0","160","542","73","170"
"U9670","SSNA","ND","SI","0","0","98","558","24","105"
"U9515","SSNA","ND","SI","0","0","168","287","85","133"
"U9674","SSNA","ND","SI","0","0","150","639","33","126"
"U9557","SSNA","ND","SI","0","0","205","472","189","408"
"U10753","SSNA","ND","SI","0","0","411","402","133","90"
"U9687","SSNA","ND","SI","0","0","120","333","96","184"
"U9682","SSNA","ND","SI","0","0","44","66","28","26"
"U9677","SSNA","ND","SI","0","0","160","749","68","167"
"U9693","SSNA","ND","SI","0","0","170","444","126","203"
"U9692","SSNA","ND","SI","0","0","151","855","46","197"
"U9689","SSNA","ND","SI","0","0","142","587","22","205"
"U9684","SSNA","ND","SI","0","0","166","348","95","154"
"U9673","SSNA","ND","SI","0","0","73","258","24","86"
"U9668","SSNA","ND","SI","0","0","180","756","80","266"
"U9564","SSNA","ND","SI","0","0","119","431","0","0"
"U9676","SSNA","ND","SI","0","0","50","187","43","85"
"U9516","SSNA","ND","SI","0","0","68","89","24","21"
"U9525","SSNA","ND","SI","0","0","57","310","56","246"
"U9478","SSNA","ND","SI","0","0","153","640","133","510"
"U9463","SSNA","ND","SI","0","0","216","192","94","64"
"U9681","SSNA","ND","SI","0","0","294","636","77","167"
"U10322","SSNA","ND","SI","0","0","92","288","116","344"
"U9680","SSNA","ND","SI","0","0","176","737","30","114"
"U9679","SSNA","ND","SI","0","0","212","709","109","186"
"U9559","SSNA","ND","SI","0","0","120","404","51","94"
"U9667","SSNA","ND","SI","0","0","140","751","37","169"
"U9691","SSNA","ND","SI","0","0","110","689","23","112"
"U9678","SSNA","ND","SI","0","0","122","528","84","234"
"U9675","SSNA","ND","SI","0","0","325","1138","109","272"
"U10748","SSNA","ND","SI","0","0","231","251","42","14"
"U10289","SSNA","ND","SI","0","0","330","989","9","16"
"U9577","SSNA","ND","SI","0","0","335","1425","120","245"
"U9475","SSNA","ND","SI","0","0","286","857","66","161"
"U9534","SSNA","ND","SI","0","0","408","1156","138","291"
"U10048","SSNA","ND","SI","0","0","114","361","79","248"
"U10049","SSNA","ND","SI","0","0","131","714","83","121"
"U9690","SSNA","ND","SI","0","0","208","738","147","393"
"U9666","SSNA","ND","SI","0","0","75","341","38","115"
"U9685","SSNA","ND","SI","0","0","160","451","27","54"
"U9596","SSNA","ND","SI","0","0","130","705","63","240"
"U9686","SSNA","ND","SI","0","0","166","457","75","123"
"U9437","SSNA","ND","SI","0","0","5","14","0","0"
"U9486","SSNA","ND","SI","0","0","263","446","10","13"
"U9450","SSNA","ND","SI","0","0","159","388","69","145"
"U9489","SSNA","ND","SI","0","0","870","431","0","898"
"U9683","SSNA","ND","SI","0","0","167","359","20","38"
"U9472","SSNA","ND","SI","0","0","53","281","46","123"
"U9434","SSNA","ND","SI","0","0","16","18","4","6"
"U9591","SSNA","ND","SI","0","0","111","475","55","215"
"U9671","SSNA","ND","SI","0","0","68","427","40","138"
"U10294","SSNA","ND","SI","0","0","206","485","43","82"
"U10423","SSNA","ND","SI","0","0","140","773","40","179"
"U10182","SSNA","ND","SI","0","0","101","736","33","142"
"U10859","SSNA","ND","SI","0","0","633","915","47","32"
"U9579","SSNA","ND","SI","0","0","47","154","34","47"
"U10515","SSNA","ND","SI","0","0","124","683","63","240"
"U9550","SSNA","ND","SI","0","0","57","420","21","71"
"U9538","SSNA","ND","SI","0","0","242","1027","168","601"
"U9544","SSNA","ND","SI","0","0","83","426","37","114"
"U9553","SSNA","ND","SI","0","0","80","408","58","132"
"U9597","SSNA","ND","SI","0","2","68","420","46","123"
"U10733","SSNA","ND","SI","0","0","120","232","48","83"
"U10510","SSNA","ND","SI","0","0","638","1271","388","405"
"U10291","SSNA","ND","SI","0","1","546","1610","142","367"
"U9508","SSNA","ND","SI","0","0","324","871","93","129"
"U9583","SSNA","ND","SI","0","0","62","320","15","38"
"U9636","SSNA","ND","SI","0","0","348","1012","280","680"
"U9635","SSNA","ND","SI","0","0","135","403","88","234"
"U9415","SSNA","ND","SI","0","0","87","391","26","65"
"U9573","SSNA","ND","SI","0","0","46","153","35","55"
"U9659","SSNA","ND","SI","0","0","0","0","5","18"
"U9574","SSNA","ND","SI","0","0","151","630","73","153"
"U10516","SSNA","ND","SI","0","0","126","682","104","479"
"U9595","SSNA","ND","SI","0","0","41","327","25","128"
"U9523","SSNA","ND","SI","0","0","143","611","118","472"
"U9541","SSNA","ND","SI","0","0","72","241","49","71"
"U9491","SSNA","ND","SI","0","1","117","450","18","45"
"U10509","SSNA","ND","SI","0","0","230","365","216","195"
"U9522","SSNA","ND","SI","0","0","409","1693","371","1274"
"U9414","SSNA","ND","SI","0","0","76","189","0","0"
"U9539","SSNA","ND","SI","0","0","225","649","155","326"
"U9480","SSNA","ND","SI","0","0","58","303","16","82"
"U9412","SSNA","ND","SI","0","0","129","712","66","176"
"U9632","SSNA","ND","SI","0","0","32","117","24","55"
"U9430","SSNA","ND","SI","0","0","7","26","1","4"
"U10508","SSNA","ND","SI","0","0","387","842","102","140"
"U9581","SSNA","ND","SI","0","0","95","404","36","68"
"U9535","SSNA","ND","SI","0","0","240","1029","93","261"
"U9519","SSNA","ND","SI","0","0","93","724","45","208"
"U9518","SSNA","ND","SI","0","0","175","757","59","177"
"U9566","SSNA","ND","SI","0","0","174","586","89","138"
"U9477","SSNA","ND","SI","0","0","388","1442","159","427"
"U10750","SSNA","ND","SI","0","0","353","448","243","257"
"U10751","SSNA","ND","SI","0","0","565","598","175","111"
"U9562","SSNA","ND","SI","0","0","96","271","26","52"
"U9630","SSNA","ND","SI","0","0","94","320","52","113"
"U10545","SSNA","ND","SI","0","0","145","186","44","21"
"U10507","SSNA","ND","SI","0","0","143","962","106","381"
"U9474","SSNA","ND","SI","0","0","115","400","47","152"
"U9473","SSNA","ND","SI","0","0","165","808","79","219"
"U9551","SSNA","ND","SI","0","0","91","500","44","160"
"U9533","SSNA","ND","SI","0","0","2","2","0","1"
"U9520","SSNA","ND","SI","0","0","179","916","124","518"
"U10620","SSNA","ND","SI","0","0","211","565","50","104"
"U9521","SSNA","ND","SI","0","0","163","642","44","194"
"U9653","SSNA","ND","SI","0","0","4","9","3","2"
"U9654","SSNA","ND","SI","0","0","3","8","9","35"
"U9662","SSNA","ND","SI","0","0","0","0","5","57"
"U9664","SSNA","ND","SI","0","0","0","0","0","12"
"U9656","SSNA","ND","SI","0","0","2","1","5","2"
"U9657","SSNA","ND","SI","0","0","0","0","0","5"
"U9658","SSNA","ND","SI","0","0","11","17","9","12"
"U9660","SSNA","ND","SI","0","0","0","0","1","29"
"U9476","SSNA","ND","SI","0","0","141","677","62","242"
"U9435","SSNA","ND","SI","0","0","2","7","0","0"
"U9423","SSNA","ND","SI","0","0","102","225","26","25"
"U9424","SSNA","ND","SI","0","0","0","8","1","2"
"U9425","SSNA","ND","SI","0","0","13","20","0","0"
"U9634","SSNA","ND","SI","0","0","33","131","21","68"
"U9413","SSNA","ND","SI","0","0","81","520","9","75"
"U9536","SSNA","ND","SI","0","0","158","535","87","229"
"U9514","SSNA","ND","SI","0","0","174","606","47","64"
"U9444","SSNA","ND","SI","0","0","316","782","147","219"
"U9543","SSNA","ND","SI","0","0","92","393","36","132"
"U10518","SSNA","ND","SI","0","0","86","382","58","201"
"U10519","SSNA","ND","SI","0","0","180","705","144","428"
"U10520","SSNA","ND","SI","0","0","149","820","140","563"
"U10521","SSNA","ND","SI","0","0","140","786","104","539"
"U9548","SSNA","ND","SI","0","0","60","370","51","206"
"U9602","SSNA","ND","SI","1","5","330","1429","154","449"
"U9695","SSNA","ND","SI","0","0","28","271","9","61"
"U9560","SSNA","ND","SI","0","0","68","431","20","116"
"U9563","SSNA","ND","SI","0","0","46","334","19","16"
"U9603","SSNA","ND","SI","0","0","87","479","75","349"
"U9433","SSNA","ND","SI","0","0","3","1","3","6"
"U10839","SSNA","ND","SI","0","0","187","687","92","178"
"U10831","SSNA","ND","SI","0","0","229","788","7","13"
"U10327","SSNA","ND","SI","0","0","245","629","0","0"
"U12259","SSNA","ND","SI","0","0","99","130","65","82"
"U12263","SSNA","ND","SI","0","0","31","145","0","0"
"U10326","SSNA","ND","SI","0","0","450","1995","44","124"
"U10864","SSNA","ND","SI","0","0","116","505","8","23"
"U11805","SSNA","ND","SI","0","0","215","621","101","173"
"U11804","SSNA","ND","SI","0","0","242","646","171","364"
"U10899","SSNA","ND","SI","0","0","56","359","3","14"
"U10739","SSNA","ND","SI","0","0","298","370","72","32"
"U9537","SSNA","ND","SI","0","0","239","514","107","198"
"U9629","SSNA","ND","SI","0","0","186","704","89","242"
"U12261","SSNA","ND","SI","0","0","159","757","30","122"
"U12256","SSNA","ND","SI","0","0","96","614","52","280"
"U10330","SSNA","ND","SI","0","0","4","2","8","3"
"U10738","SSNA","ND","SI","0","0","156","189","100","39"
"U10743","SSNA","ND","SI","0","0","380","342","201","112"
"U10742","SSNA","ND","SI","0","0","258","183","92","35"
"U10741","SSNA","ND","SI","0","0","460","471","159","59"
"U10769","SSNA","ND","SI","0","0","441","616","131","98"
"U10850","SSNA","ND","SI","0","0","393","461","174","93"
"U10852","SSNA","ND","SI","0","0","322","311","98","34"
"U10857","SSNA","ND","SI","0","0","232","351","129","111"
"U11894","SSNA","ND","SI","0","0","805","3171","343","802"
"U10601","SSNA","ND","SI","0","0","2","20","0","0"
"U9672","SSNA","ND","SI","0","0","182","958","41","151"
"U9426","SSNA","ND","SI","0","0","7","9","0","1"
"U9428","SSNA","ND","SI","0","0","5","8","1","0"
"U9429","SSNA","ND","SI","0","0","9","18","0","1"
"U9431","SSNA","ND","SI","0","0","305","880","68","91"
"U9540","SSNA","ND","SI","0","0","108","472","55","104"
"U9549","SSNA","ND","SI","0","0","263","966","121","357"
"U9565","SSNA","ND","SI","0","0","342","849","102","106"
"U9556","SSNA","ND","SI","0","0","143","553","40","103"
"U9578","SSNA","ND","SI","0","0","134","477","69","142"
"U9575","SSNA","ND","SI","0","0","195","487","56","101"
"U9542","SSNA","ND","SI","0","0","94","462","47","97"
"U9545","SSNA","ND","SI","0","0","188","787","88","225"
"U9580","SSNA","ND","SI","0","0","84","368","39","84"
"U9576","SSNA","ND","SI","0","0","125","397","50","69"
"AA37","SSNA","ND","SI","0","0","84","265","8","21"
"PU10744","SSNA","ND","SI","0","0","376","528","0","0"
"PU10539","SSNA","ND","SI","0","0","126","319","86","155"
"PU10574","SSNA","ND","SI","0","0","64","341","10","34"
"PU10749","SSNA","ND","SI","0","0","185","252","230","393"
"IP10501","SSNA","ND","SI","0","0","0","7","0","0"
"IP10841","SSNA","ND","SI","0","0","0","42","0","0"
"IP10855","SSNA","ND","SI","0","0","0","3","0","0"
"IP11873","SSNA","ND","SI","0","0","0","6","0","0"
"IP10471","SSNA","ND","SI","0","0","2","9","0","0"
"IP10569","SSNA","ND","SI","0","0","56","81","0","0"
"IP10490","SSNA","ND","SI","0","0","32","43","2","10"
"IP10535","SSNA","ND","SI","0","0","8","22","0","0"
"IP10456","SSNA","ND","SI","0","0","5","6","0","0"
"IP10710","SSNA","ND","SI","0","0","1","14","0","0"
"IP10428","SSNA","ND","SI","0","0","3","6","0","0"
"J8636","SSNA","ND","SI","0","0","10","73","11","73"
"J9694","SSNA","ND","SI","0","0","25","90","4","18"
"J10323","SSNA","ND","SI","0","0","221","595","67","244"
"J10944","SSNA","ND","SI","0","0","410","1091","102","169"
"J10551","SSNA","ND","SI","0","0","23","14","0","0"
"J8626","SSNA","ND","SI","0","0","73","188","12","29"
"J8632","SSNA","ND","SI","0","0","58","158","29","50"
"J8627","SSNA","ND","SI","0","0","35","82","39","73"
"J10321","SSNA","ND","SI","0","0","14","55","5","10"
"J8629","SSNA","ND","SI","0","0","5","145","1","59"
"J8628","SSNA","ND","SI","0","0","9","561","2","61"
"J8630","SSNA","ND","SI","0","0","114","161","17","18"
"J8633","SSNA","ND","SI","0","0","206","508","47","115"
"J8634","SSNA","ND","SI","0","0","14","44","22","35"
"RS9830","SCTN","CO","SA","0","3","24","46","0","0"
"U11799","SSNA","ME","MD","0","0","0","0","404","316"
"U10812","SSNA","ME","MD","0","0","209","163","210","121"
"U12262","SSNA","ME","MD","0","0","31","44","52","58"
"U10755","SSNA","ME","MD","0","0","2","0","170","71"
"U9493","SSNA","ME","MD","0","0","0","0","102","78"
"U9546","SSNA","ME","MD","0","0","0","0","122","65"
"U9670","SSNA","ME","MD","0","0","0","0","135","103"
"U9515","SSNA","ME","MD","0","0","171","83","178","84"
"U9674","SSNA","ME","MD","0","0","0","0","144","87"
"U9557","SSNA","ME","MD","0","0","0","0","171","129"
"U10753","SSNA","ME","MD","0","0","0","0","244","98"
"U9687","SSNA","ME","MD","0","0","74","63","99","65"
"U9682","SSNA","ME","MD","0","0","63","16","2","1"
"U9677","SSNA","ME","MD","0","0","172","182","159","118"
"U9693","SSNA","ME","MD","0","0","0","0","150","148"
"U9692","SSNA","ME","MD","0","0","123","89","147","83"
"U9684","SSNA","ME","MD","0","0","0","0","88","73"
"U9673","SSNA","ME","MD","0","0","41","33","89","41"
"U9668","SSNA","ME","MD","0","0","119","112","188","153"
"U9676","SSNA","ME","MD","0","0","31","6","73","24"
"U9516","SSNA","ME","MD","0","0","0","0","38","25"
"U9525","SSNA","ME","MD","0","0","0","0","33","43"
"U9478","SSNA","ME","MD","0","0","0","1","98","75"
"U9463","SSNA","ME","MD","0","0","118","63","107","48"
"U9681","SSNA","ME","MD","0","0","173","174","160","112"
"U10322","SSNA","ME","MD","0","0","0","0","124","79"
"U9680","SSNA","ME","MD","0","0","0","0","122","78"
"U9679","SSNA","ME","MD","0","0","169","187","168","162"
"U9559","SSNA","ME","MD","0","0","82","53","159","69"
"U9667","SSNA","ME","MD","0","0","0","0","175","124"
"U9691","SSNA","ME","MD","0","0","104","85","135","86"
"U9678","SSNA","ME","MD","0","0","0","0","152","115"
"U9675","SSNA","ME","MD","0","0","149","167","284","232"
"U10748","SSNA","ME","MD","0","0","36","12","36","12"
"U10289","SSNA","ME","MD","0","0","0","0","22","25"
"U9577","SSNA","ME","MD","0","0","135","126","228","183"
"U9475","SSNA","ME","MD","0","0","0","0","138","93"
"U9534","SSNA","ME","MD","0","0","268","222","316","257"
"U10048","SSNA","ME","MD","0","0","9","8","122","87"
"U10049","SSNA","ME","MD","0","0","197","177","174","193"
"U9690","SSNA","ME","MD","0","0","210","157","190","123"
"U9666","SSNA","ME","MD","0","0","56","67","91","71"
"U9685","SSNA","ME","MD","0","0","92","78","87","47"
"U9596","SSNA","ME","MD","0","0","0","0","162","112"
"U9686","SSNA","ME","MD","0","0","109","108","85","41"
"U9437","SSNA","ME","MD","0","0","158","116","68","24"
"U9486","SSNA","ME","MD","0","0","0","0","243","71"
"U9450","SSNA","ME","MD","0","0","145","63","138","46"
"U9489","SSNA","ME","MD","0","0","0","0","179","160"
"U9683","SSNA","ME","MD","0","0","0","0","73","75"
"U9472","SSNA","ME","MD","0","0","90","88","78","58"
"U9434","SSNA","ME","MD","0","0","3","3","133","62"
"U9591","SSNA","ME","MD","0","0","0","0","156","130"
"U9671","SSNA","ME","MD","0","0","48","34","101","41"
"U10294","SSNA","ME","MD","0","0","110","128","128","109"
"U10423","SSNA","ME","MD","0","0","113","107","10","3"
"U10182","SSNA","ME","MD","0","0","0","0","125","65"
"U10859","SSNA","ME","MD","0","0","0","1","586","172"
"U9579","SSNA","ME","MD","0","0","25","20","38","21"
"U10515","SSNA","ME","MD","0","0","170","123","212","150"
"U9550","SSNA","ME","MD","0","0","0","0","147","99"
"U9538","SSNA","ME","MD","0","0","117","97","200","156"
"U9544","SSNA","ME","MD","0","0","49","48","79","40"
"U9553","SSNA","ME","MD","0","0","85","90","106","70"
"U9597","SSNA","ME","MD","0","0","0","0","119","67"
"U10733","SSNA","ME","MD","0","0","0","0","146","57"
"U10510","SSNA","ME","MD","0","0","0","5","550","297"
"U10291","SSNA","ME","MD","0","0","0","0","311","288"
"U9508","SSNA","ME","MD","0","0","157","90","277","128"
"U9583","SSNA","ME","MD","0","0","50","47","82","49"
"U9636","SSNA","ME","MD","0","0","172","180","270","250"
"U9635","SSNA","ME","MD","0","0","123","134","72","79"
