"Istituzione","Contratto","Categoria","Qualifica","Causale Cessazione","Uomini","Donne"
"C8173","RALN","CC","045000","C03","0","1"
"ER10171","RALN","CD","051488","C03","0","1"
"IP10522","RALN","CB","038490","C03","0","1"
"IP10522","RALN","CB","036495","C03","1","2"
"IP10522","RALN","CB","034000","C03","0","1"
"IP10522","RALN","CB","054000","C03","0","1"
"V9760","RALN","CC","046000","C03","0","2"
"V9760","RALN","CB","034000","C03","1","0"
"C5226","RALN","CD","0D6A00","C03","0","2"
"C5226","RALN","CD","052486","C03","1","1"
"C5226","RALN","CD","051489","C03","1","5"
"C5226","RALN","CD","058000","C03","0","1"
"C5226","RALN","CD","050000","C03","1","3"
"C5226","RALN","CC","046000","C03","1","4"
"C5226","RALN","CC","045000","C03","5","11"
"C5226","RALN","CC","043000","C03","1","1"
"C5226","RALN","CC","042000","C03","0","4"
"C5226","RALN","CC","056000","C03","0","3"
"C5226","RALN","CB","038490","C03","2","0"
"C5226","RALN","CB","037493","C03","1","1"
"C5226","RALN","CB","036495","C03","0","1"
"C5226","RALN","CB","034000","C03","0","2"
"C5226","RALN","CB","032000","C03","1","0"
"C5226","RALN","CB","054000","C03","0","1"
"C5226","RALN","CA","0A5000","C03","0","1"
"C5226","RALN","DI","0D0164","C03","1","1"
"P9092","RALN","CD","0D6A00","C03","0","3"
"P9092","RALN","CD","052486","C03","3","1"
"P9092","RALN","CD","052487","C03","2","1"
"P9092","RALN","CD","051488","C03","1","1"
"P9092","RALN","CD","051489","C03","0","3"
"P9092","RALN","CC","046000","C03","0","1"
"P9092","RALN","CC","045000","C03","1","1"
"P9092","RALN","CC","042000","C03","3","3"
"P9092","RALN","CC","056000","C03","0","1"
"P9092","RALN","CB","038490","C03","1","0"
"P9092","RALN","CB","037492","C03","1","0"
"P9092","RALN","CB","037493","C03","2","0"
"P9092","RALN","CB","036495","C03","2","0"
"P9092","RALN","CA","025000","C03","1","0"
"P9092","RALN","DI","0D0164","C03","2","0"
"IP10768","RALN","CB","037493","C03","0","2"
"IP10768","RALN","CB","036495","C03","0","1"
"C2506","RALN","CC","046000","C03","0","1"
"IP10641","RALN","CB","037493","C03","0","1"
"IP10641","RALN","CB","036495","C03","1","0"
"IP10639","RALN","CC","046000","C03","0","1"
"IP10639","RALN","CC","045000","C03","0","1"
"IP10639","RALN","CB","037493","C03","0","2"
"C1039","RALN","CD","052486","C03","1","0"
"C1039","RALN","CD","057000","C03","0","1"
"C1039","RALN","CC","046000","C03","0","1"
"C1039","RALN","CC","045000","C03","0","1"
"C1039","RALN","CC","043000","C03","0","1"
"C1039","RALN","CB","032000","C03","1","0"
"C3709","RALN","CD","050000","C03","0","1"
"C3709","RALN","CC","046000","C03","0","1"
"C3709","RALN","CC","045000","C03","0","1"
"C6310","RALN","CD","057000","C03","0","1"
"C6310","RALN","CC","046000","C03","0","1"
"C6310","RALN","CC","045000","C03","1","1"
"C6310","RALN","CC","056000","C03","1","1"
"C6310","RALN","CB","038491","C03","1","1"
"C6310","RALN","CB","032000","C03","1","0"
"C6310","RALN","DI","0D0164","C03","0","1"
"C3088","RALN","CD","049000","C03","0","1"
"C3088","RALN","CB","036494","C03","0","1"
"C2466","RALN","CB","036494","C03","0","2"
"C2602","RALN","CB","037493","C03","1","0"
"C3100","RALN","CC","046000","C03","0","1"
"C3134","RALN","CD","051489","C03","0","1"
"C4207","RALN","CC","045000","C03","1","1"
"C4207","RALN","CB","036494","C03","0","1"
"C4285","RALN","CB","038491","C03","1","0"
"C4519","RALN","CB","0B7A00","C03","0","1"
"C4853","RALN","CB","037492","C03","1","0"
"C4879","RALN","CB","032000","C03","0","1"
"C6280","RALN","CC","046000","C03","0","1"
"C6280","RALN","CC","042000","C03","1","0"
"C5291","RALN","CD","052487","C03","1","0"
"C6642","RALN","CB","037492","C03","1","0"
"C12251","RALN","CB","038490","C03","0","1"
"C12251","RALN","CB","037493","C03","1","0"
"C7155","RALN","CB","036495","C03","1","0"
"C7181","RALN","CB","038490","C03","1","0"
"C7185","RALN","CC","046000","C03","1","0"
"C7185","RALN","CB","034000","C03","0","1"
"C7547","RALN","CC","056000","C03","1","0"
"C7547","RALN","CB","036495","C03","1","0"
"C7842","RALN","CD","050000","C03","0","1"
"IP10786","RALN","CB","038490","C03","0","1"
"IP10786","RALN","CB","036495","C03","0","2"
"V9764","RALN","CC","046000","C03","0","3"
"V9764","RALN","CC","043000","C03","0","1"
"C5386","RALN","CD","052486","C03","2","1"
"C5386","RALN","CD","051488","C03","1","0"
"C5386","RALN","CD","051489","C03","0","2"
"C5386","RALN","CD","050000","C03","1","4"
"C5386","RALN","CD","049000","C03","1","0"
"C5386","RALN","CC","045000","C03","0","11"
"C5386","RALN","CC","043000","C03","0","6"
"C5386","RALN","CC","056000","C03","0","1"
"C5386","RALN","CB","037493","C03","1","0"
"C5386","RALN","CB","036495","C03","1","1"
"P9085","RALN","CB","0B7A00","C03","0","1"
"P9085","RALN","CB","036494","C03","0","1"
"P9085","RALN","DI","0D0164","C03","0","3"
"C386","RALN","CD","052487","C03","0","1"
"C386","RALN","CC","046000","C03","0","1"
"C386","RALN","CB","054000","C03","1","0"
"C386","RALN","CA","0A5000","C03","1","0"
"IP10785","RALN","CD","051489","C03","0","1"
"IP10785","RALN","CB","036494","C03","0","1"
"C1992","RALN","CC","046000","C03","0","2"
"C1992","RALN","CB","034000","C03","0","1"
"C1032","RALN","CD","052487","C03","0","1"
"C1032","RALN","CB","038490","C03","1","0"
"C1255","RALN","CC","046000","C03","0","1"
"C1505","RALN","CC","042000","C03","0","1"
"C1901","RALN","CB","037493","C03","1","0"
"C2016","RALN","CC","045000","C03","0","2"
"C2626","RALN","CD","051489","C03","0","1"
"C2626","RALN","CC","046000","C03","0","1"
"UC12008","RALN","CD","050000","C03","1","0"
"C2953","RALN","CB","0B7A00","C03","1","0"
"C3041","RALN","CC","046000","C03","0","1"
"C3041","RALN","CB","037492","C03","1","0"
"C3454","RALN","CB","0B7A00","C03","0","1"
"C3518","RALN","CC","046000","C03","0","1"
"C3518","RALN","CB","038490","C03","1","0"
"C3931","RALN","CD","051489","C03","0","1"
"C3931","RALN","CB","038491","C03","0","1"
"C4687","RALN","FP","0D0103","C03","0","1"
"C4687","RALN","CD","051489","C03","0","1"
"C4687","RALN","CC","045000","C03","0","1"
"C4730","RALN","CC","045000","C03","1","1"
"C4856","RALN","CC","046000","C03","0","1"
"C5557","RALN","CC","056000","C03","0","1"
"C5557","RALN","CB","038490","C03","1","0"
"C5649","RALN","CB","038491","C03","2","0"
"C7920","RALN","CB","034000","C03","1","0"
"C8015","RALN","CB","037492","C03","1","0"
"IP10120","RALN","CC","046000","C03","0","1"
"IP10120","RALN","CB","038490","C03","0","2"
"IP10120","RALN","CB","038491","C03","0","1"
"IP10120","RALN","CB","037492","C03","0","2"
"IP10120","RALN","CB","055000","C03","0","2"
"IP10120","RALN","CB","034000","C03","0","1"
"IP10120","RALN","CB","054000","C03","1","0"
"V9772","RALN","CD","050000","C03","0","1"
"V9772","RALN","CC","046000","C03","0","1"
"C5916","RALN","CD","0D6A00","C03","0","2"
"C5916","RALN","CD","051489","C03","1","2"
"C5916","RALN","CD","050000","C03","0","1"
"C5916","RALN","CD","049000","C03","2","2"
"C5916","RALN","CC","046000","C03","1","2"
"C5916","RALN","CC","045000","C03","0","9"
"C5916","RALN","CC","043000","C03","0","5"
"C5916","RALN","CC","042000","C03","1","1"
"C5916","RALN","CB","036494","C03","1","0"
"C5916","RALN","CB","036495","C03","0","1"
"C5916","RALN","CB","034000","C03","0","1"
"C5916","RALN","CB","032000","C03","0","1"
"C5916","RALN","CB","054000","C03","0","1"
"C5916","RALN","CA","027000","C03","0","2"
"C5916","RALN","DI","0D0164","C03","1","0"
"IP12273","RALN","CB","054000","C03","0","1"
"P9099","RALN","CD","0D6A00","C03","1","1"
"C334","RALN","CD","057000","C03","0","1"
"C334","RALN","CC","045000","C03","0","1"
"IP10936","RALN","CB","037492","C03","0","1"
"IP10704","RALN","CD","0D6A00","C03","0","1"
"IP10704","RALN","CB","036494","C03","0","2"
"C1652","RALN","CC","045000","C03","0","1"
"C5973","RALN","CC","042000","C03","0","1"
"C5973","RALN","CB","037493","C03","1","0"
"IP10709","RALN","CC","045000","C03","0","1"
"C1959","RALN","CB","0B7A00","C03","0","1"
"IP10655","RALN","CC","043000","C03","0","1"
"IP10655","RALN","CC","042000","C03","0","1"
"IP10655","RALN","CB","037492","C03","0","1"
"IP10655","RALN","CB","036494","C03","0","1"
"IP10655","RALN","CB","055000","C03","0","1"
"IP10655","RALN","CB","034000","C03","0","1"
"C3567","RALN","CD","051488","C03","1","0"
"C3567","RALN","CD","057000","C03","0","1"
"C3567","RALN","CC","045000","C03","0","1"
"C3567","RALN","CC","043000","C03","0","1"
"C3567","RALN","CB","034000","C03","1","0"
"UC10777","RALN","CD","049000","C03","0","1"
"UC10777","RALN","CC","046000","C03","0","1"
"UC10777","RALN","CC","043000","C03","0","1"
"UC10777","RALN","CB","034000","C03","0","2"
"UC10777","RALN","CA","053000","C03","0","1"
"C680","RALN","CC","043000","C03","1","0"
"C690","RALN","CB","036495","C03","1","0"
"C1127","RALN","CB","038490","C03","1","0"
"C1386","RALN","CC","043000","C03","0","1"
"C1386","RALN","CB","055000","C03","0","1"
"C1386","RALN","CB","034000","C03","0","2"
"C1709","RALN","CC","045000","C03","0","1"
"C1709","RALN","CC","043000","C03","0","1"
"C1773","RALN","CC","045000","C03","0","1"
"C1898","RALN","CC","043000","C03","0","1"
"C1898","RALN","CB","036494","C03","0","1"
"C1960","RALN","CD","050000","C03","0","1"
"C1960","RALN","CD","049000","C03","0","1"
"C1960","RALN","CB","037493","C03","1","0"
"C1960","RALN","CB","036494","C03","0","1"
"C2112","RALN","CD","052486","C03","1","1"
"C2112","RALN","CD","049000","C03","0","1"
"C2112","RALN","CC","046000","C03","0","1"
"C2112","RALN","CC","045000","C03","0","2"
"C2112","RALN","CB","036494","C03","0","1"
"C2457","RALN","CB","037492","C03","1","0"
"C6239","RALN","CD","051489","C03","1","0"
"C6239","RALN","CD","049000","C03","1","0"
"C6239","RALN","CC","046000","C03","0","1"
"C2608","RALN","CD","058000","C03","0","1"
"C4512","RALN","CC","043000","C03","0","1"
"C4512","RALN","CB","038490","C03","0","1"
"C4512","RALN","CB","037492","C03","1","0"
"C3964","RALN","CC","042000","C03","0","1"
"C2908","RALN","CC","046000","C03","0","1"
"C3304","RALN","CB","034000","C03","0","1"
"C3547","RALN","CC","043000","C03","1","0"
"C3547","RALN","CB","036495","C03","1","0"
"C4915","RALN","CD","051488","C03","0","1"
"C4915","RALN","CD","051489","C03","0","1"
"C4915","RALN","CD","050000","C03","0","1"
"C4915","RALN","CC","043000","C03","1","0"
"C4915","RALN","CB","038490","C03","0","1"
"C4915","RALN","CB","036494","C03","0","1"
"C5846","RALN","CD","052486","C03","1","0"
"C5846","RALN","CD","049000","C03","1","0"
"C5846","RALN","CC","043000","C03","0","2"
"C5485","RALN","CC","043000","C03","0","1"
"C6143","RALN","CC","046000","C03","0","1"
"C6789","RALN","CC","043000","C03","0","1"
"C6789","RALN","CB","037492","C03","0","1"
"C6915","RALN","CD","058000","C03","1","0"
"C6915","RALN","CC","043000","C03","0","5"
"C6915","RALN","CB","037492","C03","0","1"
"C6915","RALN","CB","036494","C03","0","3"
"C6915","RALN","CB","036495","C03","1","0"
"C6915","RALN","CA","028000","C03","1","0"
"C6915","RALN","DI","0D0164","C03","0","1"
"C7453","RALN","CD","052486","C03","1","0"
"C7958","RALN","CB","0B7A00","C03","1","0"
"C7958","RALN","CB","037493","C03","0","1"
"C7966","RALN","CB","036494","C03","0","1"
"C8070","RALN","CD","050000","C03","0","1"
"C8070","RALN","CD","049000","C03","1","0"
"IP10612","RALN","CD","057000","C03","0","1"
"IP10612","RALN","CB","0B7000","C03","0","1"
"IP10612","RALN","CB","038490","C03","0","1"
"IP10612","RALN","CB","034000","C03","0","1"
"C5971","RALN","CD","0D6A00","C03","1","1"
"C5971","RALN","CD","0D6000","C03","0","1"
"C5971","RALN","CD","050000","C03","0","1"
"C5971","RALN","CD","057000","C03","0","1"
"C5971","RALN","CC","046000","C03","1","9"
"C5971","RALN","CB","038490","C03","1","0"
"C5971","RALN","CB","036495","C03","1","0"
"C5971","RALN","CB","034000","C03","0","1"
"C5971","RALN","CB","032000","C03","1","2"
"C5971","RALN","CB","054000","C03","0","1"
"P9103","RALN","FP","0D0102","C03","1","0"
"P9103","RALN","CC","043000","C03","0","1"
"P9103","RALN","CC","042000","C03","0","1"
"C4256","RALN","CC","046000","C03","0","1"
"UC10798","RALN","CC","045000","C03","0","1"
"IP10686","RALN","CB","0B7000","C03","0","1"
"C6758","RALN","CD","0D6000","C03","0","1"
"C6758","RALN","CD","051488","C03","1","0"
"C6758","RALN","CD","057000","C03","0","1"
"C6758","RALN","CC","045000","C03","0","1"
"C6758","RALN","CB","036494","C03","1","0"
"C6758","RALN","CB","034000","C03","1","0"
"C819","RALN","CD","049000","C03","0","2"
"C819","RALN","CC","046000","C03","0","1"
"C1848","RALN","CB","038490","C03","1","0"
"C2077","RALN","CD","052487","C03","0","1"
"C2077","RALN","CD","051489","C03","1","0"
"C2077","RALN","CC","045000","C03","0","2"
"C2077","RALN","CC","043000","C03","1","0"
"C2077","RALN","CC","042000","C03","0","1"
"C2077","RALN","CB","037493","C03","1","0"
"C2077","RALN","CA","0A5000","C03","1","0"
"C2582","RALN","CD","052486","C03","0","1"
"C2582","RALN","CB","0B7A00","C03","1","0"
"C2582","RALN","CB","0B7000","C03","1","0"
"C5955","RALN","CD","050000","C03","0","2"
"C5955","RALN","CC","046000","C03","0","2"
"C5955","RALN","CB","0B7A00","C03","1","0"
"C5955","RALN","CB","038490","C03","0","1"
"C5955","RALN","CB","034000","C03","0","1"
"C5955","RALN","CB","054000","C03","0","1"
"C3325","RALN","CB","0B7A00","C03","1","0"
"C4338","RALN","CD","0D6A00","C03","1","0"
"C4338","RALN","CC","045000","C03","0","2"
"C4338","RALN","CB","032000","C03","1","0"
"C5299","RALN","CB","037493","C03","1","0"
"C6313","RALN","CD","052487","C03","1","0"
"C6681","RALN","CC","056000","C03","1","0"
"C6681","RALN","CB","038490","C03","1","0"
"C7937","RALN","CC","046000","C03","0","1"
"C7937","RALN","CB","0B7000","C03","1","0"
"C3115","RALN","CD","052486","C03","0","1"
"C3115","RALN","CD","049000","C03","0","1"
"C3115","RALN","CC","046000","C03","1","11"
"C3115","RALN","CC","045000","C03","0","8"
"C3115","RALN","CC","043000","C03","1","1"
"C3115","RALN","CC","042000","C03","0","2"
"C3115","RALN","CC","056000","C03","0","1"
"C3115","RALN","CB","0B7A00","C03","1","0"
"C3115","RALN","CB","038491","C03","0","1"
"C3115","RALN","CB","037493","C03","1","1"
"C3115","RALN","CB","034000","C03","1","0"
"C3115","RALN","DI","0D0164","C03","1","1"
"P9059","RALN","CD","0D6A00","C03","0","1"
"P9059","RALN","CD","052486","C03","1","0"
"P9059","RALN","CD","051489","C03","0","1"
"P9059","RALN","CD","050000","C03","2","0"
"P9059","RALN","CC","046000","C03","0","2"
"P9059","RALN","CC","045000","C03","0","1"
"P9059","RALN","CC","042000","C03","1","3"
"P9059","RALN","CC","056000","C03","1","0"
"P9059","RALN","CB","0B7A00","C03","1","1"
"P9059","RALN","CB","038490","C03","2","0"
"P9059","RALN","CB","036494","C03","2","0"
"P9059","RALN","CB","055000","C03","1","0"
"P9059","RALN","CB","034000","C03","1","0"
"P9059","RALN","DI","0D0164","C03","2","0"
"C672","RALN","CC","045000","C03","0","2"
"C672","RALN","CB","036494","C03","0","1"
"C672","RALN","CB","036495","C03","0","1"
"C5773","RALN","CC","045000","C03","0","1"
"IP10736","RALN","CD","051489","C03","1","0"
"C2249","RALN","CD","0D6A00","C03","1","0"
"C2249","RALN","CC","046000","C03","0","2"
"C2249","RALN","CC","045000","C03","1","9"
"C2249","RALN","CB","0B7A00","C03","1","0"
"C2249","RALN","CB","037492","C03","1","0"
"C2249","RALN","CB","034000","C03","2","1"
"UC12257","RALN","CD","0D6000","C03","0","1"
"UC12257","RALN","CD","051489","C03","1","0"
"UC12257","RALN","CB","037492","C03","1","0"
"C2250","RALN","CD","052487","C03","1","0"
"C2250","RALN","CC","045000","C03","0","2"
"C2250","RALN","CB","036495","C03","1","0"
"C2250","RALN","CB","034000","C03","1","0"
"UC10492","RALN","CC","046000","C03","0","1"
"UC10492","RALN","CC","043000","C03","0","1"
"C2410","RALN","CA","027000","C03","0","1"
"C2845","RALN","CD","051489","C03","0","1"
"C3116","RALN","CD","0D6A00","C03","0","1"
"C3116","RALN","CC","046000","C03","0","2"
"C3116","RALN","CB","038491","C03","1","0"
"C3277","RALN","CB","038490","C03","0","1"
"C3305","RALN","CB","0B7A00","C03","1","0"
"C3305","RALN","CB","037493","C03","1","0"
"C4221","RALN","CD","0D6A00","C03","0","1"
"C4221","RALN","CC","045000","C03","0","1"
"C4221","RALN","CC","042000","C03","0","1"
"C4221","RALN","CB","054000","C03","0","1"
"C4349","RALN","CC","046000","C03","0","1"
"C4349","RALN","CC","043000","C03","0","1"
"C5686","RALN","CC","043000","C03","1","0"
"C6764","RALN","CD","057000","C03","0","1"
"C6764","RALN","CC","045000","C03","1","0"
"C6870","RALN","CC","046000","C03","0","1"
"C6894","RALN","CC","045000","C03","0","1"
"C6894","RALN","CC","042000","C03","0","1"
"C6894","RALN","CB","036495","C03","1","0"
"IP10523","RALN","CB","038491","C03","0","1"
"IP10523","RALN","CA","0A5000","C03","0","1"
"IP10681","RALN","CC","045000","C03","0","1"
"V9752","RALN","CD","0D6A00","C03","1","0"
"V9752","RALN","CC","046000","C03","0","2"
"C4347","RALN","CD","0D6A00","C03","1","0"
"C4347","RALN","CD","0D6000","C03","1","1"
"C4347","RALN","CD","052487","C03","1","0"
"C4347","RALN","CD","058000","C03","0","1"
"C4347","RALN","CD","050000","C03","0","1"
"C4347","RALN","CD","049000","C03","0","1"
"C4347","RALN","CC","046000","C03","2","28"
"C4347","RALN","CC","045000","C03","0","4"
"C4347","RALN","CC","043000","C03","0","6"
"C4347","RALN","CC","042000","C03","0","7"
"C4347","RALN","CC","056000","C03","0","11"
"C4347","RALN","CB","038490","C03","1","3"
"C4347","RALN","CB","037492","C03","0","5"
"C4347","RALN","CB","036495","C03","0","3"
"C4347","RALN","CB","055000","C03","0","1"
"C4347","RALN","CB","034000","C03","0","3"
"C4347","RALN","CA","0A5000","C03","0","6"
"C4347","RALN","DI","0D0164","C03","4","2"
"P9077","RALN","CD","051489","C03","0","1"
"P9077","RALN","CB","036494","C03","1","1"
"IP10622","RALN","CD","051489","C03","0","1"
"IP10622","RALN","CB","038490","C03","0","1"
"C1869","RALN","CC","046000","C03","0","3"
"C1869","RALN","CC","045000","C03","1","0"
"C1869","RALN","CC","043000","C03","0","1"
"C1869","RALN","CB","037492","C03","0","1"
"C1869","RALN","CB","036495","C03","0","1"
"IP10630","RALN","CC","045000","C03","0","1"
"C1647","RALN","CD","052486","C03","1","0"
"C1647","RALN","CD","049000","C03","1","0"
"C1647","RALN","CC","045000","C03","2","3"
"C1647","RALN","CC","043000","C03","1","2"
"C1647","RALN","CC","042000","C03","0","1"
"C1647","RALN","CB","037492","C03","0","1"
"C1647","RALN","CB","036494","C03","1","2"
"C1647","RALN","DI","0D0165","C03","0","1"
"UC10484","RALN","CD","052486","C03","1","0"
"UC10484","RALN","CD","052487","C03","0","1"
"UC10484","RALN","CC","046000","C03","2","2"
"UC10484","RALN","CC","045000","C03","1","6"
"UC10484","RALN","CB","037492","C03","1","1"
"UC10484","RALN","CB","036495","C03","0","1"
"UC10484","RALN","CB","034000","C03","0","1"
"IP10690","RALN","CB","036494","C03","0","4"
"C6405","RALN","CD","050000","C03","0","1"
"C6405","RALN","CB","0B7A00","C03","0","1"
"C6405","RALN","CB","036494","C03","1","0"
"C6405","RALN","CB","032000","C03","0","1"
"IP10537","RALN","CC","042000","C03","0","1"
"IP10537","RALN","CC","056000","C03","0","1"
"IP10537","RALN","CB","036494","C03","0","2"
"IP10537","RALN","CB","055000","C03","0","1"
"IP10537","RALN","DI","0D0165","C03","0","1"
"UC9994","RALN","CD","049000","C03","0","1"
"UC9994","RALN","CC","045000","C03","0","1"
"UC9994","RALN","CB","036495","C03","0","1"
"UC9994","RALN","CB","032000","C03","0","1"
"UC9994","RALN","DI","0D0164","C03","1","0"
"C8005","RALN","CD","0D6A00","C03","0","1"
"C977","RALN","CB","038490","C03","0","1"
"C977","RALN","CB","037492","C03","2","0"
"C977","RALN","CB","034000","C03","0","2"
"UC9862","RALN","CD","049000","C03","0","1"
"C1419","RALN","CC","045000","C03","0","1"
"C1419","RALN","CB","037492","C03","1","0"
"C1978","RALN","CD","050000","C03","0","1"
"C1978","RALN","CC","045000","C03","1","0"
"C1978","RALN","CB","038491","C03","0","1"
"C2015","RALN","CC","042000","C03","0","1"
"C3574","RALN","CC","043000","C03","1","0"
"C3574","RALN","CB","0B7A00","C03","1","0"
"C5267","RALN","CC","045000","C03","0","1"
"C5267","RALN","CB","055000","C03","0","2"
"C8227","RALN","CB","038490","C03","1","0"
"C4547","RALN","CC","046000","C03","1","0"
"C2939","RALN","CB","038490","C03","1","0"
"C2939","RALN","CB","036495","C03","0","1"
"C3033","RALN","CD","051489","C03","0","1"
"C3033","RALN","CD","050000","C03","1","0"
"C3033","RALN","CC","045000","C03","0","2"
"C3033","RALN","CB","0B7A00","C03","1","0"
"C3033","RALN","CB","037492","C03","0","1"
"C3038","RALN","CD","052486","C03","0","1"
"C3038","RALN","CD","050000","C03","0","1"
"C3038","RALN","CC","045000","C03","0","1"
"C3038","RALN","CC","043000","C03","0","2"
"C3122","RALN","CC","042000","C03","0","1"
"C3122","RALN","CC","056000","C03","0","1"
"C7235","RALN","CD","050000","C03","0","1"
"C4069","RALN","CD","051489","C03","0","1"
"C4069","RALN","CC","042000","C03","0","1"
"C4212","RALN","CB","034000","C03","1","0"
"C4666","RALN","CC","045000","C03","0","1"
"C4666","RALN","CB","037492","C03","1","0"
"C4893","RALN","CD","050000","C03","0","1"
"C4893","RALN","CD","049000","C03","0","2"
"C4893","RALN","CC","043000","C03","0","1"
"C4893","RALN","CB","037492","C03","0","1"
"C5894","RALN","CB","0B7A00","C03","1","0"
"C6368","RALN","CC","046000","C03","0","1"
"C6368","RALN","CC","045000","C03","0","1"
"C6626","RALN","CB","038490","C03","1","0"
"C6884","RALN","CD","049000","C03","0","3"
"C6884","RALN","CC","045000","C03","0","2"
"C6884","RALN","CC","043000","C03","0","1"
"C6884","RALN","CB","032000","C03","2","2"
"C4425","RALN","CC","046000","C03","0","1"
"C4425","RALN","CB","038490","C03","0","1"
"C4425","RALN","CB","054000","C03","1","0"
"C7067","RALN","CC","046000","C03","1","0"
"C7154","RALN","CC","043000","C03","0","2"
"C230","RALN","CD","051489","C03","1","0"
"C247","RALN","CC","046000","C03","1","0"
"C247","RALN","CA","0A5000","C03","1","0"
"C332","RALN","CB","037493","C03","1","0"
"C351","RALN","CC","046000","C03","1","0"
"C351","RALN","CB","037493","C03","1","0"
"C412","RALN","CD","049000","C03","1","0"
"C2642","RALN","CD","052486","C03","0","1"
"C2642","RALN","CD","052487","C03","0","1"
"C2642","RALN","CB","0B7A00","C03","1","1"
"C2642","RALN","CB","038491","C03","2","0"
"C2642","RALN","CB","037493","C03","1","0"
"C2642","RALN","CA","0A5000","C03","4","1"
"C2071","RALN","CC","046000","C03","2","0"
"C2071","RALN","CB","0B7000","C03","1","0"
"C5210","RALN","CB","038491","C03","1","0"
"C6205","RALN","CD","052487","C03","1","0"
"C6205","RALN","CC","046000","C03","0","1"
"C4246","RALN","CB","036495","C03","1","0"
"C2929","RALN","CB","0B7A00","C03","1","0"
"C3044","RALN","CD","052487","C03","1","0"
"C3044","RALN","CC","046000","C03","1","0"
"C3044","RALN","CC","045000","C03","0","1"
"C3044","RALN","CC","043000","C03","1","0"
"C3044","RALN","CB","037493","C03","1","0"
"C3044","RALN","CB","054000","C03","1","0"
"C3044","RALN","CA","0A5000","C03","1","0"
"C3165","RALN","CC","046000","C03","1","1"
"C3218","RALN","CD","0D6A00","C03","0","1"
"C4078","RALN","CC","046000","C03","1","0"
"C5030","RALN","CD","0D6000","C03","1","0"
"C5030","RALN","CC","046000","C03","1","0"
"C5250","RALN","CD","051489","C03","0","1"
"C6073","RALN","CC","046000","C03","0","1"
"C6133","RALN","CC","046000","C03","1","0"
"C6473","RALN","CC","046000","C03","0","1"
"C6512","RALN","CD","0D6000","C03","0","1"
"C6512","RALN","CB","0B7000","C03","1","0"
"C7229","RALN","CC","046000","C03","0","1"
"C7605","RALN","CB","0B7A00","C03","1","0"
"C4577","RALN","CC","046000","C03","1","0"
"P9127","RALN","FP","0D0102","C03","0","1"
"P9127","RALN","CC","046000","C03","0","1"
"P9127","RALN","CB","0B7000","C03","2","1"
"P9127","RALN","CB","038491","C03","1","0"
"C7193","RALN","CB","0B7A00","C03","1","0"
"C7193","RALN","CB","038491","C03","1","0"
"C3031","RALN","CC","045000","C03","1","0"
"C6381","RALN","CB","032000","C03","1","0"
"C258","RALN","CC","046000","C03","1","0"
"C258","RALN","CB","0B7000","C03","0","1"
"C5917","RALN","CD","052487","C03","0","1"
"C5917","RALN","CD","051489","C03","1","1"
"C5917","RALN","CD","049000","C03","1","0"
"C5917","RALN","CC","046000","C03","2","8"
"C5917","RALN","CC","045000","C03","1","0"
"C5917","RALN","CB","0B7A00","C03","2","0"
"C5917","RALN","CB","038491","C03","0","1"
"C5917","RALN","CB","037493","C03","2","0"
"C5917","RALN","CB","036495","C03","0","1"
"C5917","RALN","CA","0A5000","C03","1","1"
"C3340","RALN","CD","0D6A00","C03","1","0"
"C3340","RALN","CD","052487","C03","2","0"
"C3340","RALN","CC","046000","C03","3","1"
"C3340","RALN","CB","038491","C03","1","0"
"C3340","RALN","CA","0A5000","C03","0","1"
"C5184","RALN","CD","051489","C03","1","0"
"C5184","RALN","CD","050000","C03","1","2"
"C5184","RALN","CD","049000","C03","2","1"
"C1084","RALN","CD","0D6000","C03","0","1"
"C662","RALN","CB","038491","C03","1","0"
"C1186","RALN","PC","000061","C03","0","1"
"C1399","RALN","CD","049000","C03","0","1"
"C1399","RALN","CC","046000","C03","0","1"
"C1399","RALN","CC","043000","C03","0","1"
"C1567","RALN","CC","056000","C03","1","0"
"C1567","RALN","CB","037492","C03","1","0"
"C1597","RALN","CB","0B7A00","C03","1","0"
"C8109","RALN","CD","052487","C03","0","1"
"C8109","RALN","CA","028000","C03","0","1"
"C2353","RALN","CB","0B7A00","C03","0","1"
"C2385","RALN","CB","0B7A00","C03","1","0"
"C3047","RALN","CC","046000","C03","2","0"
"C4109","RALN","CA","028000","C03","1","0"
"C4228","RALN","CA","025000","C03","1","0"
"C3149","RALN","CC","046000","C03","0","1"
"C3149","RALN","CC","045000","C03","0","1"
"C5596","RALN","CC","056000","C03","0","1"
"C5596","RALN","CB","034000","C03","1","0"
"C5596","RALN","CB","032000","C03","1","1"
"C5596","RALN","CA","053000","C03","1","0"
"C6066","RALN","PC","000061","C03","1","0"
"C6134","RALN","CB","037493","C03","0","1"
"C5770","RALN","CB","036494","C03","1","0"
"C6631","RALN","CA","027000","C03","1","0"
"C6679","RALN","CB","036494","C03","1","0"
"C7359","RALN","CD","0D6A00","C03","0","1"
"C7359","RALN","CC","045000","C03","0","1"
"C7359","RALN","CA","0A5000","C03","1","0"
"D8336","RALN","DI","0D0165","C03","1","0"
"ER12309","RALN","CD","0D6A00","C03","14","2"
"ER12309","RALN","CD","0D6000","C03","2","0"
"ER12309","RALN","CD","052487","C03","1","1"
"ER12309","RALN","CD","051488","C03","2","0"
