ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSUNZIONE;UOMINI;DONNE
C6662;RALN;CC;056000;A24;0;1
C2350;RALN;CC;056000;A30;1;0
C3857;RALN;CC;056000;A23;2;5
C2958;RALN;CC;056000;A31;0;1
C2350;RALN;CC;056000;A23;0;1
C4618;RALN;CC;056000;A23;0;2
C8218;RALN;CC;056000;A23;1;0
C2821;RALN;CC;056000;A23;1;0
C911;RALN;CC;056000;A23;0;1
C293;RALN;CC;056000;A30;1;0
C7593;RALN;CC;056000;A23;2;0
C7902;RALN;CC;056000;A23;0;1
C7902;RALN;CC;056000;A30;1;0
UC10341;RALN;CC;056000;A30;1;1
C5493;RALN;CC;056000;A24;0;1
C5131;RALN;CC;056000;A31;0;3
C5131;RALN;CC;056000;A23;3;2
C4674;RALN;CC;056000;A23;0;1
UC10004;RALN;CC;056000;A24;1;0
C3073;RALN;CC;056000;A23;0;2
C3045;RALN;CC;056000;A23;0;1
C4712;RALN;CC;056000;A23;1;1
C3801;RALN;CC;056000;A23;1;0
C6145;RALN;CC;056000;A23;0;1
C4879;RALN;CC;056000;A23;1;0
UC10147;RALN;CC;056000;A30;1;0
P9071;RALN;CD;0D6A00;A30;1;0
C5170;RALN;CD;0D6A00;A24;1;0
C3861;RALN;CD;0D6A00;A24;1;0
P9109;RALN;CD;0D6A00;A24;1;0
C3579;RALN;CD;0D6A00;A30;0;1
C6663;RALN;CD;0D6A00;A30;0;1
C3819;RALN;CD;0D6A00;A24;1;0
R9194;RALN;CD;0D6A00;A30;0;1
C2204;RALN;CD;0D6A00;A30;0;1
C6144;RALN;CD;0D6A00;A30;0;2
C7963;RALN;CD;0D6A00;A30;1;0
ER11898;RALN;CD;0D6A00;A30;5;5
C3618;RALN;CD;0D6A00;A35;1;0
C6110;RALN;CD;0D6A00;A27;1;0
C4790;RALN;CD;0D6A00;A30;0;1
P9060;RALN;CD;0D6A00;A24;1;0
C6457;RALN;CD;0D6A00;A24;1;0
C931;RALN;CD;0D6A00;A30;1;0
AB9927;RALN;CD;0D6A00;A30;1;0
P9030;RALN;CD;0D6A00;A24;2;0
C8199;RALN;CD;0D6A00;A24;1;0
C4207;RALN;CD;0D6A00;A31;1;0
UC11816;RALN;CD;0D6A00;A30;1;0
C4308;RALN;CD;0D6A00;A31;0;1
C5346;RALN;CD;0D6A00;A30;1;0
C1978;RALN;CD;0D6A00;A30;0;1
C7834;RALN;CD;0D6A00;A30;0;1
P9054;RALN;CD;0D6A00;A24;3;0
C1803;RALN;CD;0D6A00;A30;1;0
C3762;RALN;CD;0D6A00;A30;1;0
R9192;RALN;CD;0D6A00;A30;1;1
C5099;RALN;CD;0D6A00;A24;1;0
R9813;RALN;CD;0D6A00;A30;1;2
C1255;RALN;CD;0D6A00;A30;1;0
C2080;RALN;CD;0D6A00;A23;1;0
C2379;RALN;CD;0D6A00;A30;1;0
P9112;RALN;CD;0D6A00;A30;1;0
IP10625;RALN;CD;0D6A00;A23;0;1
C1170;RALN;CD;0D6A00;A30;0;1
UC10187;RALN;CD;0D6A00;A30;2;0
C3042;RALN;CD;0D6A00;A30;1;0
R9190;RALN;CD;0D6A00;A24;1;0
C5929;RALN;CD;0D6A00;A30;1;0
C1630;RALN;CD;0D6A00;A24;1;0
C745;RALN;CD;0D6A00;A30;1;0
P9058;RALN;CD;0D6A00;A24;1;0
C1721;RALN;CD;0D6A00;A31;0;1
C1095;RALN;CD;050000;A30;1;1
C3466;RALN;CD;050000;A30;1;0
C2819;RALN;CD;050000;A30;0;1
C7547;RALN;CD;050000;A31;0;1
C1501;RALN;CD;050000;A30;0;1
C3321;RALN;CD;050000;A30;1;0
C4308;RALN;CD;050000;A30;0;1
C2504;RALN;CD;050000;A30;0;2
C3203;RALN;CD;050000;A30;0;1
C211;RALN;CD;050000;A30;1;0
C7079;RALN;CD;050000;A30;0;1
C3065;RALN;CD;050000;A30;0;1
V9740;RALN;CD;050000;A30;0;1
C4036;RALN;CD;050000;A30;0;1
C5187;RALN;CD;050000;A30;1;0
C3208;RALN;CD;050000;A24;1;0
C2350;RALN;CD;050000;A30;0;1
C7484;RALN;CD;050000;A30;1;2
C3527;RALN;CD;050000;A30;1;0
C1390;RALN;CD;050000;A30;0;1
C4347;RALN;CD;050000;A30;0;1
C4464;RALN;CD;050000;A30;1;0
UC10585;RALN;CD;050000;A30;0;1
C3184;RALN;CD;050000;A30;1;0
C5886;RALN;CD;050000;A30;1;0
C3501;RALN;CD;050000;A30;0;1
C3765;RALN;CD;050000;A30;0;1
C4933;RALN;CD;050000;A30;0;1
C3819;RALN;CD;050000;A24;0;1
C6399;RALN;CD;050000;A30;1;0
C555;RALN;CD;050000;A30;0;1
CS10805;RALN;CD;050000;A30;1;0
UC10386;RALN;CD;050000;A30;0;1
C7635;RALN;CD;050000;A30;0;1
C3832;RALN;CD;050000;A30;1;0
C7557;RALN;CD;050000;A30;1;0
C7207;RALN;CD;050000;A24;0;1
UC11890;RALN;CD;050000;A30;0;1
C501;RALN;CD;050000;A30;0;1
P9086;RALN;CD;050000;A31;1;2
P9078;RALN;CD;050000;A24;1;0
C6877;RALN;CD;050000;A30;0;1
C3698;RALN;CD;050000;A30;1;0
C3975;RALN;CD;050000;A30;0;1
C3314;RALN;CD;050000;A24;1;0
ER11898;RALN;CD;050000;A30;3;2
C6936;RALN;CD;050000;A30;0;1
C6857;RALN;CD;050000;A30;1;0
AG11851;RALN;CD;050000;A30;1;0
C7415;RALN;CD;050000;A30;0;1
C6250;RALN;CD;050000;A30;1;0
C10950;RALN;CD;050000;A30;1;0
C210;RALN;CD;050000;A30;1;0
C6869;RALN;CD;050000;A30;1;0
UC10159;RALN;CD;050000;A30;1;0
C8182;RALN;CD;050000;A30;0;2
UC10187;RALN;CD;050000;A30;1;2
C4376;RALN;CD;050000;A30;1;1
UC11814;RALN;CD;050000;A30;0;1
C5420;RALN;CD;050000;A30;1;0
C8059;RALN;CD;050000;A30;0;1
UC10004;RALN;CD;050000;A24;1;0
CS11911;RALN;CD;050000;A30;0;1
C1363;RALN;CD;050000;A30;1;0
C7021;RALN;CD;050000;A30;1;0
C6160;RALN;CD;050000;A30;0;1
C3042;RALN;CD;050000;A30;0;1
C5694;RALN;CD;050000;A30;0;1
C3954;RALN;CD;050000;A30;0;1
C3490;RALN;CD;050000;A30;1;0
C5705;RALN;CD;050000;A30;0;1
C1811;RALN;CD;050000;A31;1;0
UC10316;RALN;CD;050000;A30;1;0
C901;RALN;CD;050000;A24;0;1
C2943;RALN;CD;050000;A30;0;1
UC10669;RALN;CD;050000;A24;1;4
IP10580;RALN;CD;050000;A30;0;1
C701;RALN;CD;050000;A30;1;0
C6162;RALN;CD;050000;A23;1;0
C4971;RALN;CD;050000;A30;0;1
R9190;RALN;CD;050000;A30;0;1
C5709;RALN;CD;050000;A30;1;0
C242;RALN;CD;050000;A30;1;0
V9745;RALN;CD;050000;A30;1;0
C2525;RALN;CD;050000;A30;0;1
C7063;RALN;CD;050000;A30;1;0
R9192;RALN;CD;050000;A30;0;2
C5698;RALN;CD;050000;A30;0;1
C3019;RALN;CD;050000;A30;0;1
UC11816;RALN;CD;050000;A30;2;5
IP10603;RALN;CD;050000;A31;1;2
C3126;RALN;CD;050000;A30;1;0
C2989;RALN;CD;050000;A30;0;1
C6323;RALN;CD;050000;A30;0;1
C5696;RALN;CD;050000;A30;1;0
C3731;RALN;CD;050000;A30;1;0
R9199;RALN;CD;050000;A30;0;1
C5717;RALN;CD;050000;A30;0;1
C5028;RALN;CD;050000;A31;1;0
C8186;RALN;CD;050000;A30;0;1
C1721;RALN;CD;050000;A30;1;0
C7616;RALN;CD;050000;A30;1;0
IP10120;RALN;CD;050000;A31;0;1
C6537;RALN;CD;050000;A30;2;0
C1798;RALN;CD;050000;A30;1;0
C3267;RALN;CD;050000;A30;0;1
C3773;RALN;CD;050000;A30;1;1
R9196;RALN;CD;050000;A30;2;0
C4020;RALN;CD;050000;A31;0;1
C6263;RALN;CD;050000;A24;2;0
C6233;RALN;CD;050000;A30;1;0
C5510;RALN;CB;054000;A24;0;1
ES10898;RALN;CB;054000;A31;0;1
C4308;RALN;CB;054000;A23;8;2
C7787;RALN;CB;054000;A23;0;2
C4920;RALN;CB;054000;A29;1;0
C4308;RALN;CB;054000;A28;12;1
C4853;RALN;CB;054000;A23;0;2
R9196;RALN;CB;054000;A29;2;5
C4274;RALN;CB;054000;A28;0;1
IP10736;RALN;CB;054000;A23;3;26
R9196;RALN;CB;054000;A30;0;1
C1189;RALN;CB;054000;A29;1;0
C5885;RALN;CB;054000;A28;1;1
C4207;RALN;CB;054000;A30;1;0
IP10736;RALN;CB;054000;A31;0;1
C6986;RALN;CB;054000;A23;1;0
C2715;RALN;CB;054000;A23;0;1
C322;RALN;CB;054000;A24;0;1
C4352;RALN;CB;054000;A23;0;1
C4328;RALN;CB;054000;A31;1;0
C4420;RALN;CB;054000;A28;1;0
IP10513;RALN;CB;054000;A23;1;3
C1346;RALN;CB;054000;A27;6;1
C7068;RALN;CB;054000;A30;0;1
C4811;RALN;CB;054000;A28;1;0
C6198;RALN;CB;054000;A31;0;1
C5998;RALN;CB;054000;A23;1;0
C1721;RALN;CB;054000;A27;8;12
C1365;RALN;CB;054000;A27;1;2
C512;RALN;CB;054000;A24;1;0
C6198;RALN;CB;054000;A29;0;1
IP10314;RALN;CB;054000;A23;1;3
C6932;RALN;CB;054000;A23;1;0
C6909;RALN;CB;054000;A31;0;1
R9190;RALN;CB;054000;A28;1;0
CS9916;RALN;CB;054000;A23;0;1
C5525;RALN;CB;054000;A28;1;2
C1233;RALN;CB;054000;A23;1;0
C6871;RALN;CB;054000;A23;1;0
C6219;RALN;CB;054000;A23;2;0
C5525;RALN;CB;054000;A29;1;1
V9766;RALN;CB;054000;A29;1;0
C3471;RALN;CB;054000;A30;0;1
C6444;RALN;CB;054000;A28;0;1
C5336;RALN;CB;054000;A29;1;1
V10571;RALN;CB;054000;A23;1;0
C4609;RALN;CB;054000;A23;0;1
C2539;RALN;CB;054000;A23;2;0
C5929;RALN;CB;054000;A29;0;1
C4803;RALN;CB;054000;A27;0;2
C4021;RALN;CB;054000;A23;1;0
C6110;RALN;CB;054000;A27;2;0
C7612;RALN;CB;054000;A27;1;0
C1287;RALN;CB;054000;A23;1;0
C6541;RALN;CB;054000;A24;1;0
C7388;RALN;CB;054000;A28;3;4
C3906;RALN;CB;054000;A23;1;0
C5007;RALN;CB;054000;A24;1;0
C7484;RALN;CB;054000;A28;0;1
C7484;RALN;CB;054000;A23;0;25
C3501;RALN;CB;054000;A28;4;0
C5699;RALN;CB;054000;A28;2;0
C6060;RALN;CB;054000;A28;1;0
C1229;RALN;CB;054000;A24;1;0
C2909;RALN;CB;054000;A28;0;2
C4036;RALN;CB;054000;A28;0;1
C4870;RALN;CB;054000;A28;1;0
C6454;RALN;CB;054000;A30;1;0
V9731;RALN;CB;054000;A28;1;0
C7484;RALN;CB;054000;A24;3;9
C2546;RALN;CB;054000;A29;1;0
C3586;RALN;CB;054000;A23;0;1
CS10225;RALN;CB;054000;A24;1;0
C963;RALN;CB;054000;A29;0;1
ER10193;RALN;CB;054000;A29;1;2
C1045;RALN;CB;054000;A23;1;0
R9207;RALN;CB;054000;A30;0;1
C6707;RALN;CB;054000;A23;1;0
C2399;RALN;CB;054000;A28;0;1
D8354;RALN;CB;054000;A27;3;6
C2727;RALN;CB;054000;A23;1;0
C8130;RALN;CB;054000;A23;0;1
C4878;RALN;CB;054000;A30;3;0
C2966;RALN;CB;054000;A28;0;1
V9735;RALN;CB;054000;A29;1;0
C1378;RALN;CB;054000;A30;1;0
C3987;RALN;CB;054000;A28;0;2
C3706;RALN;CB;054000;A23;0;1
V9770;RALN;CB;054000;A30;0;1
C7762;RALN;CB;054000;A23;1;0
C359;RALN;CB;054000;A29;2;2
C487;RALN;CB;054000;A30;1;0
C7747;RALN;CB;054000;A23;1;0
C4421;RALN;CB;054000;A31;1;0
IP10639;RALN;CB;054000;A23;2;3
C1952;RALN;CB;054000;A28;0;1
C8129;RALN;CB;054000;A28;1;0
C3324;RALN;CB;054000;A28;2;2
C4152;RALN;CB;054000;A27;0;1
C2869;RALN;CB;054000;A23;1;0
IP10920;RALN;CB;054000;A30;3;12
C5007;RALN;CB;054000;A28;1;0
UC10178;RALN;CB;054000;A24;0;1
C3489;RALN;CB;054000;A28;0;1
C387;RALN;CB;054000;A23;0;2
C5981;RALN;CB;054000;A28;2;1
C407;RALN;CB;054000;A30;1;0
C4888;RALN;CB;054000;A28;1;0
C369;RALN;CB;054000;A23;0;1
C5897;RALN;CB;054000;A29;1;1
C7955;RALN;CB;054000;A23;1;0
C3143;RALN;CB;054000;A24;0;1
C6551;RALN;CB;054000;A27;1;0
C8129;RALN;CB;054000;A29;1;0
C3054;RALN;CB;054000;A24;0;2
C7250;RALN;CB;054000;A23;1;1
C8270;RALN;CB;054000;A28;0;1
C6699;RALN;CB;054000;A28;0;1
C2204;RALN;CB;054000;A23;1;0
C7635;RALN;CB;054000;A28;1;0
C8248;RALN;CB;054000;A29;1;0
C2898;RALN;CB;054000;A24;0;1
CS10805;RALN;CB;054000;A30;1;0
C1844;RALN;CB;054000;A28;1;0
C7250;RALN;CB;054000;A28;1;0
C7622;RALN;CB;054000;A31;1;0
C2932;RALN;CB;054000;A27;0;1
IP10644;RALN;CB;054000;A23;4;70
C924;RALN;CB;054000;A27;0;1
C8005;RALN;CB;054000;A23;1;0
C3573;RALN;CB;054000;A23;4;1
C4807;RALN;CB;054000;A29;0;1
C7543;RALN;CB;054000;A23;0;1
C7017;RALN;CB;054000;A27;0;3
C7995;RALN;CB;054000;A29;2;0
C6095;RALN;CB;054000;A27;1;0
V9760;RALN;CB;054000;A31;1;0
C5543;RALN;CB;054000;A23;1;0
D8360;RALN;CB;054000;A23;1;0
C222;RALN;CB;054000;A27;9;4
C3000;RALN;CB;054000;A29;0;1
UC10147;RALN;CB;054000;A30;0;1
IP10222;RALN;CB;054000;A24;0;1
N8792;RALN;CB;054000;A23;0;1
AG11851;RALN;CB;054000;A30;1;0
C4876;RALN;CB;054000;A28;0;1
C4598;RALN;CB;054000;A23;1;0
C6999;RALN;CB;054000;A29;0;1
C2285;RALN;CB;054000;A30;0;1
IP10222;RALN;CB;054000;A23;0;3
C5933;RALN;CB;054000;A23;1;0
C1942;RALN;CB;054000;A23;0;1
C5602;RALN;CB;054000;A23;1;0
IP10522;RALN;CB;054000;A23;6;11
C5761;RALN;CB;054000;A29;0;2
C5955;RALN;CB;054000;A29;0;1
C5058;RALN;CB;054000;A24;0;1
C5420;RALN;CB;054000;A27;0;1
ES172;RALN;CB;054000;A23;0;1
C6144;RALN;CB;054000;A23;22;32
V9734;RALN;CB;054000;A29;0;2
C6249;RALN;CB;054000;A24;1;0
C2404;RALN;CB;054000;A23;1;0
C5329;RALN;CB;054000;A29;0;1
C7850;RALN;CB;054000;A30;0;1
C1701;RALN;CB;054000;A30;1;0
C7697;RALN;CB;054000;A23;1;0
C3184;RALN;CB;054000;A30;0;1
C5178;RALN;CB;054000;A24;1;0
C5016;RALN;CB;054000;A29;0;1
C2525;RALN;CB;054000;A23;1;0
C6975;RALN;CB;054000;A28;1;0
N10195;RALN;CB;054000;A27;6;2
UC10503;RALN;CB;054000;A30;1;0
C3171;RALN;CB;054000;A23;1;0
C3115;RALN;CB;054000;A28;1;1
CS10265;RALN;CB;054000;A23;0;3
C4674;RALN;CB;054000;A23;1;0
C3897;RALN;CB;054000;A23;0;1
C3537;RALN;CB;054000;A23;2;0
R9192;RALN;CB;054000;A24;0;1
C6345;RALN;CB;054000;A28;0;1
C5356;RALN;CB;054000;A24;1;0
C551;RALN;CB;054000;A23;1;0
C2695;RALN;CB;054000;A24;1;0
C4204;RALN;CB;054000;A28;0;1
C2474;RALN;CB;054000;A23;2;0
C6377;RALN;CB;054000;A23;0;1
IP10603;RALN;CB;054000;A23;2;3
C2112;RALN;CB;054000;A23;0;1
IP10658;RALN;CB;054000;A23;1;3
C3333;RALN;CB;054000;A23;0;1
IP10259;RALN;CB;054000;A23;3;7
C4171;RALN;CB;054000;A23;1;0
C7902;RALN;CB;054000;A23;1;0
C7068;RALN;CB;054000;A28;1;0
C2474;RALN;CB;054000;A30;0;1
C7255;RALN;CB;054000;A29;2;0
ER11898;RALN;CB;054000;A30;0;1
C7913;RALN;CB;054000;A23;0;1
C4762;RALN;CB;054000;A23;2;0
C855;RALN;CB;054000;A29;1;0
C453;RALN;CB;054000;A23;1;0
C5048;RALN;CB;054000;A23;1;0
C7669;RALN;CB;054000;A23;1;0
C5969;RALN;CB;054000;A30;1;0
C5073;RALN;CB;054000;A31;0;1
C5165;RALN;CB;054000;A24;1;0
C6144;RALN;CB;054000;A29;7;3
C1759;RALN;CB;054000;A29;0;1
C2249;RALN;CB;054000;A28;1;1
IP10641;RALN;CB;054000;A23;1;9
C5532;RALN;CB;054000;A30;1;0
C6153;RALN;CB;054000;A23;1;0
C899;RALN;CB;054000;A24;1;0
C1694;RALN;CB;054000;A29;0;1
C3119;RALN;CB;054000;A24;3;7
C730;RALN;CB;054000;A29;1;0
C5532;RALN;CB;054000;A23;0;9
C7349;RALN;CB;054000;A23;1;0
R9197;RALN;CB;054000;A28;0;3
C6485;RALN;CB;054000;A29;0;1
C3371;RALN;CB;054000;A23;3;2
C3173;RALN;CB;054000;A29;1;0
C2989;RALN;CB;054000;A31;1;0
C528;RALN;CB;054000;A29;1;0
C1571;PRTN;FP;0D0S4C;A23;1;0
C3726;PRTN;FP;0D0S4C;A23;0;1
C1305;PRTN;FP;0D0S4C;A23;1;0
C6245;PRTN;FP;0D0S4C;A30;0;1
C7392;PRTN;FP;0D0S4C;A23;0;1
C7131;PRTN;FP;0D0S4C;A30;0;1
C7614;PRTN;FP;0D0S4C;A23;0;1
C5192;PRTN;FP;0D0S4C;A24;2;0
C2765;PRTN;FP;0D0S4C;A24;1;0
OC9829;CSTA;G1;0D0COE;A23;2;0
OC9829;CSTA;G1;0D0COE;A24;1;0
C3752;RALN;CD;049000;A30;1;0
C7850;RALN;CD;049000;A30;0;2
V9727;RALN;CD;049000;A30;0;1
C610;RALN;CD;049000;A30;1;0
C3773;RALN;CD;049000;A30;1;0
C7590;RALN;CD;049000;A31;0;1
C7677;RALN;CD;049000;A24;1;0
CS9921;RALN;CD;049000;A30;0;1
C7723;RALN;CD;049000;A23;1;0
UC10361;RALN;CD;049000;A30;2;0
C1348;RALN;CD;049000;A30;1;0
UC10669;RALN;CD;049000;A24;0;1
C6029;RALN;CD;049000;A30;1;0
C1911;RALN;CD;049000;A30;1;0
C7303;RALN;CD;049000;A30;0;1
C3013;RALN;CD;049000;A30;1;0
C6385;RALN;CD;049000;A30;0;1
C7711;RALN;CD;049000;A30;1;0
UC10159;RALN;CD;049000;A30;2;0
C5964;RALN;CD;049000;A30;1;0
C3695;RALN;CD;049000;A30;0;1
IP10580;RALN;CD;049000;A30;0;1
C1616;RALN;CD;049000;A35;1;0
C3499;RALN;CD;049000;A24;0;1
C3949;RALN;CD;049000;A30;1;0
C6974;RALN;CD;049000;A30;0;1
C910;RALN;CD;049000;A30;0;1
C5570;RALN;CD;049000;A30;1;0
C963;RALN;CD;049000;A30;0;1
C6642;RALN;CD;049000;A30;1;0
C2757;RALN;CD;049000;A30;1;0
UC11816;RALN;CD;049000;A30;0;2
R9190;RALN;CD;049000;A30;3;1
R9190;RALN;CD;049000;A31;0;1
R9199;RALN;CD;049000;A30;0;3
C1497;RALN;CD;049000;A30;1;0
CS10307;RALN;CD;049000;A30;0;1
C6439;RALN;CD;049000;A30;0;1
AB9908;RALN;CD;049000;A30;0;1
C4507;RALN;CD;049000;A30;1;0
V9740;RALN;CD;049000;A31;0;1
C5003;RALN;CD;049000;A30;0;1
C3065;RALN;CD;049000;A30;0;1
C6537;RALN;CD;049000;A30;2;0
C2751;RALN;CD;049000;A30;1;0
C7079;RALN;CD;049000;A30;0;2
C5697;RALN;CD;049000;A30;0;1
UC10868;RALN;CD;049000;A30;1;0
C5617;RALN;CD;049000;A24;1;0
C7497;RALN;CD;049000;A30;0;1
UC10187;RALN;CD;049000;A30;0;2
C6253;RALN;CD;049000;A30;1;0
C7897;RALN;CD;049000;A30;0;1
C5127;RALN;CD;049000;A30;1;0
C2876;RALN;CD;049000;A30;0;1
R9209;RALN;CD;049000;A30;0;1
C2132;RALN;CD;049000;A30;0;1
C2404;RALN;CD;049000;A30;0;1
C6799;RALN;CD;049000;A30;0;1
C3773;RALN;CD;049000;A24;0;1
R9196;RALN;CD;049000;A30;1;0
C4326;RALN;CD;049000;A30;1;0
C6236;RALN;CD;049000;A24;0;1
C1726;RALN;CD;049000;A30;0;1
ER11898;RALN;CD;049000;A30;5;2
C555;RALN;CD;049000;A30;0;1
C5170;RALN;CD;049000;A24;3;0
C3038;RALN;CD;049000;A30;0;1
UC10585;RALN;CD;049000;A30;1;0
C5386;RALN;CD;049000;A30;0;2
UC10164;RALN;CD;049000;A30;0;1
UC10021;RALN;CD;049000;A30;0;1
C6876;RALN;CD;049000;A30;0;1
C1652;RALN;CD;049000;A30;1;0
C1442;RALN;CD;049000;A31;0;1
C7068;RALN;CD;049000;A30;0;2
C4335;RALN;CD;049000;A30;0;1
C3770;RALN;CD;049000;A30;1;0
C2565;RALN;CD;049000;A30;0;1
C3164;RALN;CD;049000;A30;1;0
ES10898;RALN;CD;049000;A31;1;1
C2242;RALN;CD;049000;A30;0;1
C3308;RALN;CD;049000;A30;0;1
C6347;RALN;CD;049000;A30;0;1
C4195;RALN;CD;049000;A30;0;1
C2788;RALN;CD;049000;A30;1;0
C750;RALN;CD;049000;A30;0;1
C7285;RALN;CD;049000;A30;1;0
C3972;RALN;CD;049000;A30;0;1
C6938;RALN;CD;049000;A31;1;0
C2596;RALN;CD;049000;A30;1;0
C3774;RALN;CD;049000;A30;0;1
UC11082;RALN;CD;049000;A30;1;0
C4489;RALN;CD;049000;A23;1;0
IP10708;RALN;CD;049000;A23;0;1
C4790;RALN;CD;049000;A30;1;0
C6889;RALN;CD;049000;A30;0;1
C4886;RALN;CD;049000;A24;0;1
R9194;RALN;CD;049000;A31;0;1
C1769;RALN;CD;049000;A30;0;1
C2975;RALN;CD;049000;A30;0;1
C7165;RALN;CD;049000;A30;1;0
C4871;RALN;CD;049000;A30;0;1
C8270;RALN;CD;049000;A30;1;0
C8245;RALN;CD;049000;A30;1;0
P9098;RALN;CD;049000;A24;1;0
R9813;RALN;CD;049000;A30;1;0
C7453;RALN;CD;049000;A30;0;1
C2031;RALN;CD;049000;A30;1;0
C4971;RALN;CD;049000;A30;1;0
ES156;RALN;CD;049000;A30;1;0
C5592;RALN;CD;049000;A23;1;0
P9064;RALN;CD;049000;A24;1;0
C5349;RALN;CD;049000;A30;1;0
C1798;RALN;CD;049000;A30;0;1
C3635;RALN;CD;049000;A30;1;0
C7292;RALN;CD;049000;A30;1;0
C6203;RALN;CB;032000;A30;1;0
C6938;RALN;CB;032000;A30;1;0
C3592;RALN;CB;032000;A24;1;0
C5532;RALN;CB;032000;A30;1;0
IP10580;RALN;CB;032000;A30;0;1
IP10920;RALN;CB;032000;A30;0;4
V9790;RALN;CB;032000;A31;0;1
C6537;RALN;CB;032000;A30;1;0
C2077;RALN;CB;032000;A30;2;0
C562;RALN;CB;032000;A31;1;0
IP10603;RALN;CB;032000;A30;0;1
C7878;RALN;CB;032000;A30;0;1
UC10503;RALN;CB;032000;A30;1;0
CS10307;RALN;CB;032000;A30;0;1
C4135;RALN;CB;032000;A30;0;1
C8172;RALN;CB;032000;A30;0;1
UC10150;RALN;CB;032000;A30;0;1
C5885;RALN;CB;032000;A31;0;1
UC10797;RALN;CB;032000;A30;1;0
CS9916;RALN;CB;032000;A23;0;1
R9194;RALN;CB;032000;A31;0;1
Q9173;UNIV;CD;048000;A28;1;1
Q9187;UNIV;CD;048000;A23;1;1
Q9133;UNIV;CD;048000;A23;3;5
ES10534;UNIV;CD;048000;A23;1;0
Q9173;UNIV;CD;048000;A23;1;2
Q9131;UNIV;CD;048000;A23;17;17
Q9159;UNIV;CD;048000;A23;0;1
Q9137;UNIV;CD;048000;A24;1;4
Q9152;UNIV;CD;048000;A23;0;1
Q9128;UNIV;CD;048000;A23;1;1
Q9183;UNIV;CD;048000;A23;1;0
Q9156;UNIV;CD;048000;A24;0;1
Q9161;UNIV;CD;048000;A24;1;1
Q9170;UNIV;CD;048000;A23;0;2
Q9148;UNIV;CD;048000;A23;0;1
Q9147;UNIV;CD;048000;A23;1;8
Q10602;UNIV;CD;048000;A24;2;1
Q9171;UNIV;CD;048000;A24;0;2
Q9150;UNIV;CD;048000;A30;1;0
Q9142;UNIV;CD;048000;A23;1;1
Q9146;UNIV;CD;048000;A23;1;1
Q9181;UNIV;CD;048000;A30;1;0
Q9167;UNIV;CD;048000;A23;0;4
Q9158;UNIV;CD;048000;A23;0;2
Q9168;UNIV;CD;048000;A23;0;1
Q9132;UNIV;CD;048000;A27;0;1
Q9186;UNIV;CD;048000;A24;0;1
Q9150;UNIV;CD;048000;A23;2;4
Q9132;UNIV;CD;048000;A23;1;1
Q9181;UNIV;CD;048000;A23;0;1
Q9174;UNIV;CD;048000;A23;0;1
Q9174;UNIV;CD;048000;A28;2;3
Q9155;UNIV;CD;048000;A23;2;1
Q9141;UNIV;CD;048000;A23;1;3
Q9144;UNIV;CD;048000;A23;2;3
Q9141;UNIV;CD;048000;A30;1;0
Q10425;UNIV;CD;048000;A23;0;1
Q9149;UNIV;CD;048000;A23;0;2
Q9163;UNIV;CD;048000;A23;0;2
Q9130;UNIV;CC;042000;A30;1;0
Q9189;UNIV;CC;042000;A30;1;0
Q9149;UNIV;CC;042000;A30;1;2
Q9165;UNIV;CC;042000;A30;1;0
Q9160;UNIV;CC;042000;A30;1;0
Q9181;UNIV;CC;042000;A30;1;0
Q9152;UNIV;CC;042000;A30;0;1
Q9155;UNIV;CC;042000;A30;1;0
Q9171;UNIV;CC;042000;A30;0;1
Q9148;UNIV;CC;042000;A30;0;1
Q9132;UNIV;CC;042000;A30;1;0
Q9174;UNIV;CC;042000;A28;0;1
Q9147;UNIV;CC;042000;A30;0;1
Q9131;UNIV;CC;042000;A31;0;2
Q9141;UNIV;CC;042000;A24;0;1
Q9141;UNIV;CC;042000;A30;0;1
Q9179;UNIV;CC;042000;A30;0;1
Q9145;UNIV;CC;042000;A31;0;1
C2734;RALN;FP;0D0103;A30;0;1
C8296;RALN;FP;0D0103;A30;1;0
C6025;RALN;FP;0D0103;A24;0;1
C6865;RALN;FP;0D0103;A24;0;1
C7262;RALN;FP;0D0103;A24;1;0
C669;RALN;FP;0D0103;A24;0;1
C7894;RALN;FP;0D0103;A23;1;0
C2180;RALN;FP;0D0103;A30;1;0
C6693;RALN;FP;0D0103;A24;0;1
C1786;RALN;FP;0D0103;A24;0;1
C2644;RALN;FP;0D0103;A30;1;0
C3095;RALN;FP;0D0103;A24;1;0
C1737;RALN;FP;0D0103;A24;1;0
C6335;RALN;FP;0D0103;A24;1;0
C3965;RALN;FP;0D0103;A30;1;0
C8278;RALN;FP;0D0103;A24;0;1
C8282;RALN;FP;0D0103;A23;1;0
C596;RALN;FP;0D0103;A24;1;0
C1163;RALN;FP;0D0103;A30;0;1
C8298;RALN;FP;0D0103;A24;0;1
C5733;RALN;FP;0D0103;A30;0;1
C367;RALN;FP;0D0103;A30;1;0
C1214;RALN;FP;0D0103;A24;1;0
C4197;RALN;FP;0D0103;A24;0;1
C6601;RALN;FP;0D0103;A24;0;1
C637;RALN;FP;0D0103;A24;0;1
C4677;RALN;FP;0D0103;A24;1;0
C3806;RALN;FP;0D0103;A24;1;0
