ISTITUZIONE;CONTRATTO;CATEGORIA_PARTENZA;QUALIFICA_PARTENZA;CATEGORIA_ARRIVO;QUALIFICA_ARRIVO;TIPO_PASSAGGIO;NUMERO_PASSAGGI
U10510;SSNA;MD;SD0E33;MD;SD0N33;O;5
U10510;SSNA;MD;SD0N34;MD;SD0036;O;6
U10510;SSNA;DS;SD0A65;DS;SD0064;O;3
U10510;SSNA;DS;SD0E65;DS;SD0N65;O;1
U10510;SSNA;LT;T13059;LT;T14E59;O;1
U10510;SSNA;DS;SD0E12;DS;SD0A12;O;9
U10510;SSNA;SV;S16022;SV;S18921;O;2
U10510;SSNA;MD;SD0E34;MD;SD0035;O;80
U10510;SSNA;DS;SD0A12;DS;SD0E12;O;3
U10510;SSNA;MD;SD0E33;MD;SD0E34;O;4
U10510;SSNA;DS;SD0E38;DS;SD0A38;O;6
U10510;SSNA;MD;SD0N34;MD;SD0E34;O;2
C5873;RALN;CC;046000;CD;058000;V;1
C5873;RALN;DI;0D0165;CD;058000;V;1
C5873;RALN;CD;057000;CD;050000;O;1
C5873;RALN;CA;0A5000;CB;054000;V;1
Q10602;UNIV;CB;037000;CB;038000;O;7
Q10602;UNIV;CD;052000;CD;0D6000;O;3
Q10602;UNIV;CC;040000;CC;042000;O;1
Q10602;UNIV;CC;045000;CC;046000;O;12
Q10602;UNIV;CC;097000;CC;0C7000;O;7
Q10602;UNIV;CC;046000;CC;097000;O;2
Q10602;PRUN;RI;0D0178;RI;0D0176;O;1
Q10602;PRUN;RI;0D0178;RI;0D0177;O;1
Q10602;UNIV;CC;043000;CC;045000;O;15
Q10602;UNIV;CD;050000;CD;051000;O;3
Q10602;PRUN;PR;0D0169;PR;0D0168;O;2
Q10602;PRUN;RI;0D0177;PR;0D0169;V;4
Q10602;UNIV;CB;036000;CB;037000;O;11
Q10602;UNIV;CD;049000;CD;050000;O;1
Q10602;UNIV;CD;051000;CD;052000;O;4
C5234;RALN;DG;0D0097;CD;0D6A00;V;1
U10735;SSNA;LT;T12057;LA;A12017;V;2
U10735;SSNA;SI;S16020;LA;A16028;V;4
U10735;SSNA;ST;S00062;LA;A16028;V;1
U10735;SSNA;LT;T14007;LA;A14005;V;1
U10735;SSNA;LT;T13059;LA;A13018;V;2
U10735;SSNA;SI;S14E52;LA;A14005;V;1
U10735;SSNA;LT;T14E59;LA;A14005;V;1
U10735;SSNA;LT;T13660;LA;A13018;V;3
Q9130;PRUN;RI;0D0178;RI;0D0177;O;15
Q9130;UNIV;D2;0D0080;CD;050000;V;1
Q9130;PRUN;PR;0D0168;PR;0D0169;O;1
Q9130;UNIV;CD;050000;;0D0169;V;1
Q9130;PRUN;RI;0D0176;PR;0D0168;V;1
Q9130;UNIV;CD;049000;;0D0178;V;1
Q9130;UNIV;CD;050000;D2;0D0080;V;1
Q9130;PRUN;PR;0D0169;PR;0D0168;O;2
Q9130;PRUN;RI;0D0177;PR;0D0169;V;28
Q9130;PRUN;PR;0D0167;PR;0D0169;O;4
Q9130;PRUN;PR;0D0175;PR;0D0173;O;1
Q9130;PRUN;RI;0D0177;RI;0D0176;O;4
IR8552;ERIC;RI;0D0397;RI;0D0089;O;1
IR8552;ERIC;LI;018086;LI;018092;O;1
IR8552;ERIC;RI;0D0093;TC;0D0094;V;1
C7725;RALN;CC;046000;CD;057000;V;1
U10746;SSNA;LT;T12057;LT;T12058;O;1
U10746;SSNA;MD;SD0035;MD;SD0E33;O;1
U10746;SSNA;MD;SD0E33;DG;0D0482;V;1
U10746;SSNA;SI;S18023;SI;S16020;O;1
U10746;SSNA;ST;S18920;ST;S16021;O;1
U10746;SSNA;LT;T12058;LT;T12057;O;2
U10746;SSNA;LT;T11008;LA;A11030;V;14
U10746;SSNA;MD;SD0N34;MD;SD0E34;O;1
U10746;SSNA;MD;SD0E33;MD;SD0035;O;2
U10746;SSNA;LT;T14007;LA;A14005;V;1
U10746;SSNA;SI;S14E52;LA;A14005;V;2
U10746;SSNA;MD;SD0036;MD;SD0035;O;3
U10746;SSNA;MD;SD0035;MD;SD0036;O;8
U10746;SSNA;MD;SD0N33;MD;SD0036;O;1
U10746;SSNA;MD;SD0E33;MD;SD0N33;O;2
U10746;SSNA;DG;0D0163;DG;0D0097;O;1
U10746;SSNA;SI;S16020;LA;A14005;V;1
U10746;SSNA;MO;SD0047;MO;SD0A48;O;1
U10746;SSNA;LA;A16028;LT;T16026;V;1
C2094;PRTN;CB;054000;CB;0BE000;O;1
P9077;RALN;DI;0D0165;CD;0D6A00;V;1
P9077;RALN;DI;0D0165;CD;051488;V;1
P9077;RALN;DI;0D0165;DF;0D0098;V;1
P9077;RALN;CD;0D6A00;SP;0D0I95;V;1
P9077;RALN;CD;051488;SP;0D0I95;V;1
OC9829;CSTA;G1;0D0PSE;G1;0D0844;O;1
OC9829;CSTA;G1;0D0376;G1;0D0362;O;27
OC9829;CSTA;G1;0D0362;G1;0D0COE;O;26
OC9829;MNST;3A;044F05;D2;0D0080;V;1
OC9829;CSTA;G1;0D0COE;G1;0D0PSE;O;21
OC9829;CSTA;G1;0D0844;G1;0D0374;O;1
ER10171;RALN;DI;0D0165;CD;052486;V;1
ER10171;RALN;DI;0D0165;CD;0D6A00;V;1
P9056;RALN;CD;052486;DF;0D0098;V;1
P9056;RALN;DI;0D0165;CD;052486;V;1
Q9142;PRUN;PR;0D0166;PR;0D0168;O;1
Q9142;PRUN;PR;0D0168;PR;0D0169;O;1
Q9142;PRUN;PR;0D0175;PR;0D0173;O;8
Q9142;PRUN;RI;0D0178;RI;0D0177;O;22
Q9142;PRUN;PR;0D0172;PR;0D0173;O;1
Q9142;PRUN;PR;0D0169;PR;0D0173;O;5
Q9142;PRUN;PR;0D0167;PR;0D0169;O;19
Q9142;UNIV;CB;030000;CB;032000;O;8
Q9142;PRUN;RI;0D0176;RI;0D0177;O;1
Q9142;PRUN;RI;0D0177;RI;0D0176;O;1
Q9142;PRUN;PR;0D0169;PR;0D0168;O;1
Q9142;UNIV;CC;046000;CD;048000;V;3
Q9142;UNIV;CC;042000;CD;048000;V;3
Q9142;UNIV;CD;050000;CE;059000;V;2
Q9142;UNIV;CD;051000;CE;059000;V;4
Q9142;UNIV;CD;049000;CE;059000;V;1
Q9142;UNIV;CB;034000;CC;040000;V;1
Q9142;UNIV;CC;045000;CD;048000;V;1
IP11030;PRTN;CA;053000;CB;0BE000;V;1
C5450;RALN;CD;0D6A00;CD;0D6000;O;1
V9771;RALN;DI;0D0164;DG;0D0104;V;1
M10398;SCLA;DO;014155;DO;014154;O;407
M10398;SCLA;DO;014154;DO;016132;O;134
M10398;SCLA;DO;016135;DO;016132;O;654
M10398;SCLA;IS;016638;DO;016132;V;54
M10398;SCLA;IS;014656;DO;016132;V;3
M10398;SCLA;SA;011121;SA;098701;O;1
M10398;SCLA;IS;014714;DO;014154;V;26
M10398;SCLA;DO;014646;DO;016132;O;5
M10398;SCLA;IS;014634;DO;016132;V;8
M10398;SCLA;DO;014154;DO;014155;O;206
M10398;SCLA;DO;014646;DO;014155;O;6
M10398;SCLA;IS;016638;IS;014656;O;1
M10398;SCLA;DO;014143;DO;014155;O;1
M10398;SCLA;DO;016135;DO;014155;O;2
M10398;MNST;3A;044F06;D2;0D0080;V;1
M10398;SCLA;DO;016132;DO;014155;O;1
M10398;SCLA;DO;014646;DO;014143;O;4
M10398;SCLA;DO;016135;DO;014143;O;1
M10398;SCLA;IS;014634;IS;014714;O;13
M10398;SCLA;DO;014154;IS;014714;V;4
M10398;MNST;D2;0D0079;D1;0D0077;V;1
M10398;MNST;3A;040F01;D2;0D0080;V;1
M10398;SCLA;DO;016132;DO;014143;O;2
M10398;SCLA;IS;014714;IS;014634;O;33
M10398;SCLA;IS;016630;DO;014154;V;1
M10398;SCLA;IS;014656;DO;014154;V;1
M10398;SCLA;DO;016135;DO;014154;O;3
M10398;SCLA;DO;014646;DO;014154;O;5
M10398;SCLA;DO;014155;IS;016638;V;1
M10398;SCLA;DO;014143;DO;014154;O;3
M10398;SCLA;IS;014634;IS;016638;O;4
M10398;SCLA;DO;016132;DO;014154;O;4
M10398;SCLA;DO;014155;IS;014634;V;7
M10398;SCLA;DO;014646;IS;014634;V;1
M10398;SCLA;IS;014714;IS;016638;O;3
M10398;SCLA;IS;014634;DO;014155;V;11
M10398;SCLA;IS;016630;IS;016638;O;4
M10398;MNST;D2;0D0080;3A;044F05;V;1
M10398;SCLA;SA;012125;SA;012119;O;5
M10398;SCLA;SA;098701;SA;011121;O;11
M10398;SCLA;DO;016132;SD;0D0158;V;295
M10398;SCLA;DO;014646;DO;016135;O;1
M10398;SCLA;DO;014154;DO;016135;O;114
M10398;SCLA;IS;014634;SD;0D0158;V;8
M10398;MNST;3A;044F06;D2;0D0079;V;7
M10398;SCLA;DO;014143;DO;016135;O;11
M10398;SCLA;DO;016135;SD;0D0158;V;90
M10398;SCLA;DO;014155;SD;0D0158;V;4
M10398;SCLA;SA;012117;SA;012119;O;59
M10398;MNST;3A;043F04;D2;0D0079;V;2
M10398;SCLA;DO;014143;IS;016630;V;2
M10398;SCLA;DO;014154;IS;016630;V;5
M10398;SCLA;IS;016638;IS;016630;O;42
M10398;SCLA;DO;016132;DO;016135;O;113
M10398;SCLA;DO;014155;IS;016630;V;4
M10398;MNST;D2;0D0080;D2;0D0079;O;5
M10398;SCLA;DO;016135;IS;016630;V;4
M10398;SCLA;SA;012117;SA;013159;O;3
M10398;SCLA;IS;016630;DO;016135;V;8
M10398;SCLA;SA;013159;SA;012117;O;1
M10398;SCLA;IS;014656;IS;016630;O;3
M10398;SCLA;SA;012119;SA;012117;O;185
M10398;SCLA;SA;011121;SA;012119;O;1
M10398;SCLA;IS;014634;IS;016630;O;5
M10398;SCLA;SA;012125;SA;012117;O;26
M10398;SCLA;IS;014714;SD;0D0158;V;1
M10398;SCLA;DO;014143;SD;0D0158;V;1
M10398;SCLA;SR;016139;SD;0D0158;V;5
M10398;SCLA;SA;012117;SA;012125;O;1
M10398;SCLA;DO;014154;SD;0D0158;V;97
M10398;SCLA;SA;012119;SA;012125;O;1
M10398;SCLA;DO;014155;DO;016135;O;46
M10398;SCLA;IS;016638;SD;0D0158;V;10
M10398;SCLA;DO;014143;DO;016132;O;29
M10398;MNST;D1;0D0077;D1;0D0CDP;O;2
M10398;SCLA;IS;014714;DO;016132;V;3
M10398;SCLA;IS;016630;SD;0D0158;V;8
M10398;SCLA;IS;014714;DO;016135;V;1
M10398;SCLA;IS;014634;DO;016135;V;8
M10398;SCLA;DO;014155;DO;016132;O;17
C747;RALN;CA;027000;CA;028000;O;2
C747;RALN;CC;043000;CC;045000;O;14
C747;RALN;CC;042000;CC;043000;O;14
C747;RALN;CD;052487;CD;0D6000;O;23
C747;RALN;CC;045000;CC;046000;O;9
C747;RALN;CD;051489;CD;052487;O;14
C747;RALN;CB;038491;CB;0B7000;O;4
C747;RALN;CA;025000;CA;027000;O;1
C747;RALN;CD;049000;CD;050000;O;5
C747;RALN;CA;053000;CA;025000;O;1
C747;RALN;CA;028000;CA;0A5000;O;2
C747;RALN;CB;034000;CB;036495;O;11
C747;RALN;CD;051488;CD;052486;O;1
C747;RALN;CD;058000;CD;051488;O;2
C747;RALN;CB;036495;CB;037493;O;2
C747;RALN;CC;046000;CD;057000;V;2
C747;RALN;CC;056000;CC;042000;O;94
C747;RALN;CD;057000;CD;049000;O;14
C747;RALN;CD;050000;CD;051489;O;5
C747;RALN;CC;056000;CC;045000;O;2
C747;RALN;CB;037493;CB;038491;O;6
C747;RALN;CB;032000;CB;034000;O;4
A191;EPNE;D2;0D0080;D2;0D0079;O;2
C4764;PRBZ;CC;000722;CC;000721;O;1
C7625;RALN;FP;0D0103;FP;0D0102;O;1
AP9855;SSNA;DP;PD0S45;DP;PD0046;O;1
AP9855;SSNA;DS;SD0E12;DS;SD0A12;O;1
AP9855;SSNA;DS;SD0E15;DP;PD0046;V;2
AP9855;SSNA;DP;PD0A45;DP;PD0S45;O;1
AP9855;SSNA;DS;SD0E12;DP;PD0046;V;2
AP9855;SSNA;DP;PD0606;DA;AD0612;V;1
C2239;RALN;CB;034000;CB;036495;O;1
C2239;RALN;CC;045000;CC;046000;O;1
C2239;RALN;CD;050000;CD;052487;O;1
C2239;RALN;CC;042000;CC;043000;O;2
C2239;RALN;CB;054000;CB;032000;O;2
C2239;RALN;CD;057000;CD;049000;O;1
C2239;RALN;CB;036495;CB;037493;O;1
C7504;RALN;CD;0D6A00;DI;0D0165;V;1
C7504;RALN;CD;0D6000;DI;0D0165;V;1
U9557;SSNA;MD;SD0E34;MD;SD0035;O;1
U9557;SSNA;MD;SD0E34;MD;SD0E33;O;1
U9557;SSNA;MD;SD0035;MD;SD0036;O;8
U9557;SSNA;MD;SD0036;MD;SD0035;O;2
CS9945;RALN;CC;056000;CC;042000;O;3
CS9945;RALN;CC;045000;CC;046000;O;2
CS9945;RALN;CC;042000;CC;043000;O;8
CS9945;RALN;CB;036494;CB;037492;O;1
CS9945;RALN;CC;043000;CC;045000;O;2
CS9945;RALN;CD;052487;CD;0D6000;O;2
CS9945;RALN;CB;037492;CB;038490;O;2
CS9945;RALN;CD;049000;CD;050000;O;1
C1112;PRTN;CC;056000;CC;0CE000;O;1
C2177;RALN;CC;045000;CC;046000;O;1
C2177;RALN;CB;037493;CB;038491;O;1
C4734;PRTN;CD;0DE000;CD;057000;O;1
U9566;SSNA;MD;SD0036;MD;SD0035;O;1
U9566;SSNA;MD;SD0035;MD;SD0036;O;1
U9566;SSNA;LT;T13059;LA;A13018;V;1
U9566;SSNA;MD;SD0E34;MD;SD0N34;O;1
IP10569;SSNA;LT;T12058;LT;T13660;O;5
PA10179;RESI;CC;040000;CC;046000;O;1
RS9208;SCLA;DO;014154;IS;014634;V;4
RS9208;SCLA;DO;016132;IS;016630;V;2
RS9208;SCLA;IN;016632;IS;016630;V;1
RS9208;SCLA;IS;016638;IS;016630;O;1
RS9208;SCLA;DO;016132;SD;0D0158;V;1
RS9208;SCLA;IS;014714;DO;014155;V;1
RS9208;REVA;CC;042000;RP;000096;V;2
RS9208;REVA;CB;032000;CC;042000;V;1
RS9208;SCLA;DO;016135;IS;016638;V;5
RS9208;SCLA;DO;016132;DO;016135;O;1
RS9208;SCLA;SN;016134;DO;016132;V;1
RS9208;SCLA;IS;016630;DO;016132;V;4
RS9208;SCLA;DO;016135;DO;016132;O;4
RS9208;SCLA;IS;014634;DO;014154;V;4
RS9208;SCLA;IS;016638;DO;016135;V;1
RS9208;SCLA;SL;016133;DO;016135;V;1
RS9208;REVA;RP;000096;CC;042000;V;3
RS9208;REVA;CD;047000;DI;0D0164;V;2
RS9208;SCLA;SN;016136;DO;016135;V;12
RS9208;SCLA;DO;014155;DO;014154;O;2
RS9208;SCLA;SN;014156;DO;014155;V;2
RS9208;SCLA;SN;014803;SR;014138;V;1
RS9208;REVA;CD;047000;RP;000096;V;3
RS9208;SCLA;ID;014643;IN;014644;V;3
RS9208;REVA;RP;000096;CB;034561;V;1
RS9208;SCLA;DO;014143;IS;014656;V;1
RS9208;REVA;CB;034000;CC;040000;V;6
RS9208;REVA;DI;0D0164;CD;047000;V;2
RS9208;REVA;CC;042000;CD;047000;V;2
RS9208;REVA;CC;040000;CC;042000;O;2
CS11865;REFR;CD;049000;CD;048000;O;1
CS11865;REFR;CD;048000;CD;049000;O;1
AU11855;AUIN;LI;0000ND;DI;0D00NF;V;5
U9475;SSNA;MD;SD0035;MD;SD0036;O;2
U9475;SSNA;LT;T12058;SI;S16020;V;1
U9475;SSNA;MD;SD0E34;MD;SD0N34;O;1
U9475;SSNA;LT;T13059;LT;T12057;O;1
U9475;SSNA;MD;SD0036;MD;SD0035;O;1
U9475;SSNA;LT;T12058;LT;T12057;O;2
U9475;SSNA;MD;SD0035;MD;SD0E34;O;2
U9475;SSNA;DT;TD0A01;DT;TD0002;O;1
Q9147;UNIV;CB;034000;CC;040000;V;1
Q9147;PRUN;PR;0D0167;PR;0D0168;O;3
Q9147;UNIV;CD;049000;CE;059000;V;2
Q9147;UNIV;CD;048000;CE;059000;V;2
Q9147;PRUN;PR;0D0175;PR;0D0173;O;12
Q9147;UNIV;D2;0D0080;CE;062000;V;1
Q9147;PRUN;RI;0D0178;RI;0D0177;O;18
Q9147;PRUN;PR;0D0174;PR;0D0173;O;1
Q9147;PRUN;RI;0D0176;RI;0D0177;O;1
Q9147;PRUN;RI;0D0177;PR;0D0167;V;1
Q9147;UNIV;CC;043000;CD;048000;V;1
Q9147;UNIV;CC;042000;CD;048000;V;1
Q9147;UNIV;CD;051000;CE;059000;V;1
Q9147;PRUN;PR;0D0167;PR;0D0169;O;35
Q9147;UNIV;CC;045000;CD;048000;V;1
Q9147;UNIV;CD;050000;CE;059000;V;1
PU9818;SSNA;MD;SD0035;MD;SD0036;O;5
PU9818;SSNA;LT;T12058;LA;A12017;V;9
PU9818;SSNA;DS;SD0E39;DS;SD0A38;O;1
PU9818;SSNA;ST;S16021;LA;A14005;V;1
PU9818;SSNA;LT;T12058;LT;T13660;O;1
C3175;PRTN;CC;056000;CC;0CE000;O;1
U10324;SSNA;MD;SD0035;MD;SD0036;O;8
U10324;SSNA;MD;SD0035;MD;SD0E34;O;1
U10852;SSNA;MD;SD0E33;MD;SD0N33;O;8
U10852;SSNA;MD;SD0035;MD;SD0036;O;31
U10852;SSNA;MD;SD0E34;MD;SD0N34;O;1
U10852;SSNA;MD;SD0035;MD;SD0E34;O;1
U9426;SSNA;MD;SD0035;MD;SD0036;O;3
U9426;SSNA;LA;A12017;LT;T12057;V;1
U9426;SSNA;LT;T11008;LA;A11030;V;1
U9426;SSNA;LT;T12058;LA;A12017;V;1
U9426;SSNA;LT;T16024;LT;T18025;O;1
U9426;SSNA;MD;SD0036;MD;SD0035;O;2
U9426;SSNA;MD;SD0035;MD;SD0E34;O;2
U9433;SSNA;MD;SD0035;MD;SD0036;O;7
U9433;SSNA;SI;S18023;ST;S18920;V;1
U9433;SSNA;MD;SD0E33;MD;SD0N33;O;1
U9433;SSNA;MD;SD0E34;MD;SD0035;O;2
U9433;SSNA;SI;S16020;LA;A16028;V;1
U9433;SSNA;DT;TD0A01;DT;TD0S01;O;1
U9433;SSNA;DP;PD0A09;DP;PD0605;O;1
U9433;SSNA;LT;T11008;LA;A11030;V;3
U9433;SSNA;LT;T16026;LA;A14005;V;1
U9433;SSNA;DP;PD0605;DP;PD0A09;O;1
C256;RALN;CB;034000;CB;036495;O;1
C256;RALN;CD;049000;CD;050000;O;1
U9449;SSNA;MD;SD0N34;MD;SD0E34;O;1
U9449;SSNA;MD;SD0036;MD;SD0035;O;2
U9449;SSNA;SF;S16019;SF;S18922;O;1
U9449;SSNA;MD;SD0N33;MD;SD0E33;O;1
U9565;SSNA;DA;AD0S31;DA;AD0A31;O;2
U9565;SSNA;MD;SD0N33;MD;SD0E33;O;1
U9565;SSNA;MD;SD0035;MD;SD0E34;O;2
U9565;SSNA;SI;S16020;LT;T13660;V;2
U9565;SSNA;MD;SD0E34;MD;SD0E33;O;2
U9565;SSNA;MD;SD0036;MD;SD0035;O;2
U9565;SSNA;LT;T13660;LA;A12017;V;1
U9565;SSNA;MD;SD0035;MD;SD0036;O;1
U9565;SSNA;LT;T13059;LT;T12057;O;1
AA8565;ASSI;LI;012091;TC;0D0398;V;1
U9553;SSNA;MD;SD0035;MD;SD0597;O;1
U9553;SSNA;MD;SD0035;MD;SD0036;O;2
U9553;SSNA;DS;SD0E65;DS;SD0A65;O;1
U9553;SSNA;MD;SD0035;MD;SD0E34;O;3
U9553;SSNA;MD;SD0036;MD;SD0035;O;2
U9553;SSNA;LT;T14063;LT;T16026;O;1
U9553;SSNA;MD;SD0E34;MD;SD0035;O;8
U9553;SSNA;MV;SD0A73;MV;SD0072;O;1
U9521;SSNA;MD;SD0035;MD;SD0E34;O;1
U9521;SSNA;MD;SD0036;MD;SD0035;O;2
U9521;SSNA;LT;T13660;SI;S16020;V;1
U9521;SSNA;MD;SD0035;MD;SD0036;O;2
U9427;SSNA;MD;SD0035;MD;SD0036;O;8
U9427;SSNA;MD;SD0036;MD;SD0035;O;1
U9427;SSNA;MD;SD0035;MD;SD0E34;O;1
U9427;SSNA;MD;SD0E34;MD;SD0N34;O;2
U9427;SSNA;DT;TD0S70;DT;TD0071;O;1
C2990;RALN;CC;056000;CC;042000;O;1
AA8542;ERIC;RI;0D0093;RI;0D0397;O;3
AA8542;ERIC;TC;0D0090;D2;0D0E99;V;2
AA8542;ERIC;RI;0D0089;D2;0D0E00;V;1
P9115;RALN;DI;0D0165;CD;051488;V;1
P9115;RALN;CD;051488;DI;0D0165;V;1
C1131;PRBZ;CC;000722;CC;000721;O;3
C1131;PRBZ;CA;000728;CA;000727;O;1
C1131;PRBZ;CB;000726;CB;000725;O;1
AU10075;AUIN;LI;0000ND;DI;0D00NF;V;3
C3922;RALN;CD;050000;CD;051489;O;1
C931;RALN;CD;0D6A00;DI;0D0165;V;2
U9508;SSNA;MD;SD0035;MD;SD0E33;O;1
U9508;SSNA;SI;S16020;SI;S18023;O;2
U9508;SSNA;MD;SD0036;MD;SD0035;O;1
U9508;SSNA;MD;SD0E34;MD;SD0N34;O;7
U9508;SSNA;MD;SD0E33;MD;SD0N33;O;2
U9508;SSNA;SV;S16022;SV;S18921;O;3
U9508;SSNA;MD;SD0035;MD;SD0036;O;9
C4034;PRBZ;CD;000716;CD;000715;O;1
C4034;PRBZ;CA;000728;CA;000727;O;1
C4034;PRBZ;CC;000722;CC;000721;O;1
U10812;SSNA;MD;SD0N34;MD;SD0036;O;11
U10812;SSNA;MD;SD0E34;MD;SD0597;O;1
U10812;SSNA;DA;AD0612;LA;A18029;V;1
U10812;SSNA;DS;SD0E41;DS;SD0A41;O;2
U10812;SSNA;DS;SD0E38;DS;SD0A38;O;4
U10812;SSNA;DS;SD0E65;DS;SD0A65;O;4
U10812;SSNA;DS;SD0E12;DS;SD0A12;O;3
U10812;SSNA;MD;SD0E34;MD;SD0035;O;121
U10812;SSNA;MD;SD0035;MD;SD0036;O;3
Q9143;UNIV;CC;042000;;0D0178;V;1
Q9143;UNIV;CD;049000;;0D0178;V;1
Q9143;PRUN;RI;0D0178;;049000;V;1
Q9143;PRUN;PR;0D0175;PR;0D0173;O;1
Q9143;PRUN;PR;0D0173;PR;0D0172;O;1
Q9143;PRUN;RI;0D0177;PR;0D0167;V;2
Q9143;PRUN;PR;0D0169;PR;0D0175;O;1
Q9143;PRUN;PR;0D0172;PR;0D0173;O;1
Q9143;PRUN;RI;0D0177;PR;0D0168;V;1
Q9143;UNIV;CD;048000;CD;049000;O;1
Q9143;PRUN;PR;0D0168;PR;0D0169;O;1
Q9143;PRUN;RI;0D0178;RI;0D0177;O;4
Q9143;PRUN;RI;0D0177;PR;0D0169;V;10
Q9143;PRUN;RI;0D0176;RI;0D0177;O;1
AP200;SSNA;DS;SD0602;DT;TD0609;V;1
AP200;SSNA;DP;PD0044;DT;TD0002;V;1
AP200;SSNA;DP;PD0S43;DT;TD0S01;V;1
AP200;SSNA;DP;PD0S45;DT;TD0S01;V;2
C6858;PRBZ;CB;000723;CC;000721;V;1
C6858;PRBZ;CC;000722;CC;000721;O;1
C6858;PRBZ;CB;000726;CB;000725;O;1
C6858;PRBZ;CA;000728;CA;000727;O;1
C1603;RALN;CD;057000;CD;049000;O;1
C1603;RALN;CB;032000;CB;034000;O;1
CS10914;RALN;CD;051489;CD;052487;O;1
U10742;SSNA;LT;T11008;LT;T12057;O;2
U10742;SSNA;ST;S16021;ST;S18920;O;2
U10742;SSNA;DA;AD0612;LA;A18029;V;1
U10742;SSNA;LT;T12058;LT;T12057;O;1
U10742;SSNA;SI;S18023;DS;SD0483;V;4
U10742;SSNA;MD;SD0035;MD;SD0E34;O;7
U10742;SSNA;MD;SD0E33;MD;SD0N33;O;2
U10742;SSNA;MD;SD0E34;MD;SD0N34;O;5
U10742;SSNA;MD;SD0035;MD;SD0036;O;2
U10742;SSNA;LT;T13059;LT;T12057;O;17
U10742;SSNA;LA;A14005;LA;A13018;O;1
U10742;SSNA;LA;A14005;LA;A12017;O;4
C5570;RALN;CB;037492;CC;056000;V;1
C5160;RALN;CA;0A5000;CB;054000;V;1
V9743;RALN;CB;038490;CB;0B7A00;O;2
V9743;RALN;CC;045000;CC;046000;O;2
V9743;RALN;CC;042000;CC;043000;O;2
V9743;RALN;CD;051489;CD;052487;O;5
V9743;RALN;CD;052487;CD;0D6000;O;1
U9575;SSNA;MD;SD0035;MD;SD0E34;O;1
U9575;SSNA;MD;SD0597;MD;SD0E33;O;1
U9575;SSNA;DS;SD0A65;DS;SD0E65;O;1
U9575;SSNA;SI;S16020;LA;A12017;V;1
U9575;SSNA;MD;SD0035;MD;SD0036;O;3
C7424;PRBZ;CA;000730;CA;000729;O;1
AB9927;RALN;CD;0D6A00;DG;0D0097;V;1
C6236;RALN;RP;000096;CD;057000;V;1
V9716;RETN;CC;056000;CC;042000;O;1
V9716;RETN;CC;056000;DI;0D0100;V;1
V9716;RETN;CC;042000;CC;043000;O;3
Q9152;UNIV;CB;030000;CB;032000;O;1
Q9152;PRUN;PR;0D0168;PR;0D0169;O;1
Q9152;PRUN;PR;0D0172;PR;0D0173;O;1
Q9152;UNIV;CD;052000;CE;059000;V;1
Q9152;UNIV;CB;036000;CC;040000;V;16
Q9152;UNIV;CD;0D6000;CE;059000;V;1
Q9152;UNIV;CB;032000;CC;040000;V;4
Q9152;PRUN;PR;0D0167;PR;0D0166;O;1
Q9152;PRUN;PR;0D0169;PR;0D0173;O;1
Q9152;PRUN;RI;0D0176;PR;0D0168;V;1
Q9152;PRUN;PR;0D0173;PR;0D0172;O;1
Q9152;UNIV;CB;037000;CC;040000;V;1
Q9152;PRUN;RI;0D0178;RI;0D0177;O;3
Q9152;PRUN;RI;0D0177;RI;0D0176;O;1
Q9148;PRUN;PR;0D0168;PR;0D0174;O;1
Q9148;PRUN;RI;0D0177;PR;0D0169;V;4
Q9148;PRUN;PR;0D0175;PR;0D0173;O;1
Q9148;UNIV;CC;042000;CD;048000;V;1
Q9148;PRUN;PR;0D0169;PR;0D0175;O;17
Q9148;PRUN;PR;0D0172;PR;0D0173;O;1
Q9148;PRUN;PR;0D0173;PR;0D0172;O;1
Q9148;PRUN;PR;0D0169;PR;0D0168;O;1
Q9148;PRUN;RI;0D0178;RI;0D0177;O;7
Q9148;PRUN;PR;0D0167;PR;0D0169;O;1
Q9148;PRUN;RI;0D0176;PR;0D0168;V;1
Q9148;PRUN;RI;0D0177;RI;0D0176;O;1
AP10042;SSNA;DT;TD0A01;DT;TD0002;O;1
AP10042;SSNA;DA;AD0S31;DA;AD0A31;O;1
AP10042;SSNA;DT;TD0A01;DT;TD0S01;O;2
AP10042;SSNA;DS;SD0E15;DS;SD0E16;O;2
AP10042;SSNA;DG;0D0163;DG;0D0097;O;1
AP10042;SSNA;DP;PD0A45;DP;PD0S45;O;1
AP10042;SSNA;DS;SD0A12;DS;SD0E12;O;1
M8668;GGFF;PP;013842;IP;014324;V;1
M8668;GGFF;PP;013236;IP;014324;V;32
M8668;GGFF;RS;014230;RS;014211;O;233
M8668;GGFF;PP;013236;RS;014230;V;37
M8668;GGFF;RS;014211;IP;014324;V;36
M8668;GGFF;PP;013210;RS;014230;V;124
M8668;GGFF;RS;015212;IP;014324;V;1
M8668;GGFF;PP;013842;RS;014230;V;398
M8668;GGFF;PP;013234;IP;014324;V;843
M8668;GGFF;RS;014230;IP;014324;V;77
M8668;GGFF;PP;013210;IP;014324;V;42
M8668;GGFF;IP;016224;IP;016MC0;O;1011
M8668;MNST;3A;040F01;2A;035F04;V;6
M8668;GGFF;PP;013234;PP;013210;O;1
M8668;GGFF;RP;000848;RP;000180;O;2
