ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_CESSAZIONE;UOMINI;DONNE
ER9948;RALN;CC;056000;C19;2;0
C2690;RALN;CC;056000;C18;1;0
C2690;RALN;CC;056000;C03;0;1
C2690;RALN;CC;056000;C99;0;1
C8297;RALN;CC;056000;C18;0;2
V9768;RALN;CC;056000;C99;1;0
C2773;RALN;CC;056000;C01;0;1
C425;RALN;CC;056000;C18;1;1
C7063;RALN;CC;056000;C18;1;2
C726;RALN;CC;056000;C18;1;0
C5336;RALN;CC;056000;C01;1;0
C7635;RALN;CC;056000;C18;1;0
C5216;RALN;CC;056000;C18;0;1
C1055;RALN;CC;056000;C18;0;1
C5532;RALN;CC;056000;C99;1;2
IP10284;RALN;CC;056000;C03;1;0
R9209;RALN;CC;056000;C99;0;1
C1697;RALN;CC;056000;C99;1;0
C1625;RALN;CC;056000;C18;2;0
P10790;RALN;CC;056000;C99;0;1
C1697;RALN;CC;056000;C18;0;1
C5116;RALN;CC;056000;C18;1;0
C2262;RALN;CC;056000;C18;0;1
P9066;RALN;CC;056000;C01;1;0
C1169;RALN;CC;056000;C18;0;1
R9193;RALN;CC;056000;C99;1;0
P9092;RALN;CC;056000;C19;0;1
C591;RALN;CC;056000;C99;0;1
P10790;RALN;CC;056000;C18;1;0
C6077;RALN;CC;056000;C18;0;1
C551;RALN;CC;056000;C18;1;0
C4668;RALN;CC;056000;C18;0;1
C5048;RALN;CC;056000;C03;1;0
C4319;RALN;CC;056000;C18;0;1
P9067;RALN;CC;056000;C99;0;1
C5336;RALN;CC;056000;C99;1;0
UC9994;RALN;CC;056000;C18;0;1
C4818;RALN;CC;056000;C99;1;1
C1590;RALN;CC;056000;C18;1;0
C4049;RALN;CC;056000;C18;1;0
C385;RALN;CC;056000;C18;1;0
PA113;RALN;CC;056000;C18;0;1
C2905;RALN;CC;056000;C99;0;1
C4668;RALN;CC;056000;C99;1;0
C408;RALN;CC;056000;C18;0;1
C378;RALN;CC;056000;C18;0;1
C1304;RALN;CC;056000;C18;4;1
C5516;RALN;CC;056000;C03;0;1
C3995;RALN;CC;056000;C99;1;0
C3995;RALN;CC;056000;C18;0;1
V9799;RALN;CC;056000;C18;0;1
C5650;RALN;CC;056000;C99;1;0
C1349;RALN;CC;056000;C01;1;0
C963;RALN;CC;056000;C19;0;1
C963;RALN;CC;056000;C03;0;1
C7068;RALN;CC;056000;C18;1;0
C3753;RALN;CC;056000;C18;1;0
N10926;RALN;CC;056000;C18;0;2
C963;RALN;CC;056000;C99;0;2
C7593;RALN;CC;056000;C18;0;1
C963;RALN;CC;056000;C18;0;2
C2563;RALN;CC;056000;C01;0;1
C1232;RALN;CC;056000;C19;0;1
C6265;RALN;CC;056000;C18;1;0
C2684;RALN;CC;056000;C18;2;0
C806;RALN;CC;056000;C18;1;0
C2073;RALN;CC;056000;C03;1;0
C2684;RALN;CC;056000;C99;1;0
V9736;RALN;CC;056000;C99;1;0
C4823;RALN;CC;056000;C03;0;1
UC10013;RALN;CC;056000;C18;1;0
C2821;RALN;CC;056000;C18;1;0
C7068;RALN;CC;056000;C99;0;3
C2821;RALN;CC;056000;C03;0;1
C2789;RALN;CC;056000;C99;1;0
C2615;RALN;CC;056000;C99;0;1
C8229;RALN;CC;056000;C18;0;1
C7320;RALN;CC;056000;C18;1;0
UC9986;RALN;CC;056000;C18;1;0
P9054;RALN;CC;056000;C01;2;1
C5380;RALN;CC;056000;C18;0;1
UC9878;RALN;CC;056000;C18;1;0
C8018;RALN;CC;056000;C03;1;0
C326;RALN;CC;056000;C19;1;0
C7760;RALN;CC;056000;C18;0;1
C2072;RALN;CC;056000;C18;1;0
R9193;RALN;CC;056000;C03;2;0
P9032;RALN;CC;056000;C01;1;0
R9193;RALN;CC;056000;C01;1;0
C1759;RALN;CC;056000;C19;1;0
C1489;RALN;CC;056000;C18;1;0
C4256;RALN;CC;056000;C18;0;1
R9193;RALN;CC;056000;C18;2;0
UC10925;RALN;CC;056000;C18;1;0
P9110;RALN;CC;056000;C18;0;2
C7400;RALN;CC;056000;C21;1;0
C7400;RALN;CC;056000;C19;0;1
UC10794;RALN;CC;056000;C18;0;1
UC10484;RALN;CC;056000;C99;0;1
C3384;RALN;CC;056000;C18;1;0
C7781;RALN;CC;056000;C18;0;1
IP10522;RALN;CC;056000;C18;0;1
C526;RALN;CC;056000;C03;1;0
C6711;RALN;CC;056000;C18;1;1
C5873;RALN;CC;056000;C99;1;0
UC10757;RALN;CC;056000;C18;1;0
C8013;RALN;CC;056000;C18;1;0
C4807;RALN;CC;056000;C18;0;1
C1525;RALN;CC;056000;C18;0;1
C7068;RALN;CC;056000;C03;0;1
C6250;RALN;CC;056000;C18;0;1
C2500;RALN;CC;056000;C03;1;0
C579;RALN;CC;056000;C01;1;0
C3187;RALN;CC;056000;C03;1;0
C8039;RALN;CC;056000;C99;0;1
C1798;RALN;CC;056000;C18;1;0
C2249;RALN;CC;056000;C18;1;0
UC10438;RALN;CC;056000;C18;1;0
C7546;RALN;CC;056000;C03;0;1
C3634;RALN;CC;056000;C18;1;0
C3042;RALN;CC;056000;C18;4;7
C1067;RALN;CC;056000;C18;1;0
IP10490;RALN;CC;056000;C99;1;0
C887;RALN;CC;056000;C18;1;0
C3302;RALN;CC;056000;C99;1;1
C7096;RALN;CC;056000;C18;0;1
C5847;RALN;CC;056000;C18;1;0
C3931;RALN;CC;056000;C18;1;0
N8923;RALN;CC;056000;C03;0;2
C4870;RALN;CC;056000;C18;1;0
C1114;RALN;CC;056000;C19;0;1
C3219;RALN;CC;056000;C18;0;1
C7397;RALN;CC;056000;C18;1;0
C5696;RALN;CC;056000;C18;1;0
C3695;RALN;CC;056000;C18;1;0
C2701;RALN;CC;056000;C18;1;1
C2852;RALN;CC;056000;C18;0;1
C3390;RALN;CC;056000;C99;0;1
N8824;RALN;CC;056000;C99;1;0
C4851;RALN;CC;056000;C18;0;1
P9042;RALN;CC;056000;C18;0;1
C7632;RALN;CC;056000;C03;1;0
C7633;RALN;CC;056000;C03;1;0
C2158;RALN;CC;056000;C03;0;1
C4171;RALN;CC;056000;C19;0;1
C4514;RALN;CC;056000;C18;1;0
C6331;RALN;CC;056000;C99;1;0
C6819;RALN;CC;056000;C03;0;1
C5544;RALN;CC;056000;C99;1;0
C3042;RALN;CC;056000;C99;3;2
C6889;RALN;CC;056000;C03;1;0
C3572;RALN;CC;056000;C99;0;1
C1817;RALN;CC;056000;C18;1;0
C1949;RALN;CC;056000;C99;1;0
C7019;RALN;CC;056000;C03;0;1
C7648;RALN;CC;056000;C18;1;0
C2500;RALN;CC;056000;C18;1;0
C2249;RALN;CC;056000;C99;1;0
C3336;RALN;CC;056000;C18;0;1
C6004;RALN;CC;056000;C18;0;1
C6666;RALN;CC;056000;C03;1;0
C5741;RALN;CC;056000;C99;1;0
C2250;RALN;CC;056000;C18;0;1
C7677;RALN;CC;056000;C99;7;2
C3333;RALN;CC;056000;C18;1;1
N10923;RALN;CC;056000;C18;0;1
C5183;RALN;CC;056000;C18;0;1
C506;RALN;CC;056000;C18;0;1
D8311;RALN;CC;056000;C18;1;1
C4801;RALN;CC;056000;C99;0;1
C2941;RALN;CC;056000;C18;1;2
IP10504;RALN;CC;056000;C18;0;1
C7120;RALN;CC;056000;C01;1;1
C3757;RALN;CC;056000;C18;0;1
PA11791;RALN;CC;056000;C18;0;1
C3073;RALN;CC;056000;C99;1;0
C4984;RALN;CC;056000;C18;1;0
P9060;RALN;CC;056000;C99;1;0
R9194;RALN;CC;056000;C18;1;0
C7373;RALN;CC;056000;C18;0;1
C4818;RALN;CC;056000;C18;0;1
C5715;RALN;CC;056000;C18;1;0
C9911;RALN;CC;056000;C01;1;0
C5015;RALN;CC;056000;C18;1;0
V9732;RALN;CC;056000;C18;0;1
C4929;RALN;CC;056000;C18;1;0
C5153;RALN;CC;056000;C25;0;3
P10368;RALN;CC;056000;C18;0;3
C7120;RALN;CC;056000;C03;1;0
C482;RALN;CC;056000;C25;1;0
D8316;RALN;CC;056000;C18;3;1
C5015;RALN;CC;056000;C03;0;1
C5405;RALN;CC;056000;C18;1;0
P9060;RALN;CC;056000;C18;0;1
C5073;RALN;CC;056000;C18;0;1
C6876;RALN;CC;056000;C99;1;0
C2628;RALN;CC;056000;C99;1;0
C4252;RALN;CC;056000;C18;0;1
C7366;RALN;CC;056000;C18;1;0
P9041;RALN;CC;056000;C18;0;1
C3466;RALN;CC;056000;C18;0;1
C6020;RALN;CC;056000;C18;1;0
P9041;RALN;CC;056000;C19;0;1
C3441;RALN;CC;056000;C18;0;1
C4573;RALN;CC;056000;C25;0;1
C3972;RALN;CC;056000;C18;0;1
C1309;RALN;CC;056000;C25;1;0
P9064;RALN;CD;052486;C18;0;1
C2073;RALN;CD;052486;C03;0;1
C7929;RALN;CD;052486;C99;0;1
C3527;RALN;CD;052486;C01;2;0
C1789;RALN;CD;052486;C99;0;1
C3933;RALN;CD;052486;C17;0;1
C7120;RALN;CD;052486;C99;1;0
C950;RALN;CD;052486;C18;0;1
P9076;RALN;CD;052486;C21;1;0
C2636;RALN;CD;052486;C03;1;0
C4485;RALN;CD;052486;C25;1;0
C2244;RALN;CD;052486;C99;0;1
C403;RALN;CD;052486;C03;0;1
C492;RALN;CD;052486;C18;0;1
P9091;RALN;CD;052486;C99;1;0
C6161;RALN;CD;052486;C18;0;1
N10687;RALN;CD;052486;C03;1;0
C4308;RALN;CD;052486;C01;2;0
C4308;RALN;CD;052486;C99;0;2
D8323;RALN;CD;052486;C03;1;0
C3490;RALN;CD;052486;C18;1;0
C1169;RALN;CD;052486;C18;0;1
C4070;RALN;CD;052486;C99;0;1
C7824;RALN;CD;052486;C18;1;0
C2127;RALN;CD;052486;C18;1;0
C3213;RALN;CD;052486;C03;1;0
C4525;RALN;CD;052486;C99;1;0
C3995;RALN;CD;052486;C03;1;0
C8187;RALN;CD;052486;C18;0;1
C1759;RALN;CD;052486;C03;0;1
C7230;RALN;CD;052486;C01;1;0
P9098;RALN;CD;052486;C03;0;1
UC9994;RALN;CD;052486;C03;0;1
R9190;RALN;CD;052486;C03;2;0
R9813;RALN;CD;052486;C21;0;1
P9030;RALN;CD;052486;C19;0;1
C4449;RALN;CD;052486;C21;1;0
R9813;RALN;CD;052486;C18;1;0
C531;RALN;CD;052486;C18;1;0
R9194;RALN;CD;052486;C03;0;1
C6144;RALN;CD;052486;C18;0;1
C2315;RALN;CD;052486;C21;0;1
C7929;RALN;CD;052486;C03;0;1
C3951;RALN;CD;052486;C03;1;0
C893;RALN;CD;052486;C03;1;0
C1089;RALN;CD;052486;C99;1;0
P9059;RALN;CD;052486;C18;1;0
C1759;RALN;CD;052486;C18;1;0
C5926;RALN;CD;052486;C18;1;0
ER9953;RALN;CD;052486;C99;1;0
CS10264;RALN;CD;052486;C18;0;1
C277;RALN;CD;052486;C03;1;0
D8323;RALN;CD;052486;C25;1;0
R9192;RALN;CD;052486;C03;0;1
UC10409;RALN;CD;052486;C03;1;0
C1128;RALN;CD;052486;C03;0;1
C1537;RALN;CD;052486;C03;0;1
C7485;RALN;CD;052486;C18;1;0
C4308;RALN;CD;052486;C03;0;1
ER11898;RALN;CD;052486;C18;1;0
N8860;RALN;CD;052486;C03;0;1
C7214;RALN;CD;052486;C18;0;1
C1145;RALN;CD;052486;C99;0;1
C378;RALN;CD;052486;C18;1;0
P9089;RALN;CD;052486;C18;0;1
C4712;RALN;CD;052486;C18;0;1
P9109;RALN;CD;052486;C99;0;1
C2989;RALN;CD;052486;C01;2;1
C2958;RALN;CD;052486;C99;1;0
D8316;RALN;CD;052486;C18;1;0
C3522;RALN;CD;052486;C99;1;0
C1811;RALN;CD;052486;C99;1;0
P9028;RALN;CD;052486;C03;0;1
C1811;RALN;CD;052486;C03;0;1
PA11792;RALN;CD;052486;C99;0;1
C6765;RALN;CD;052486;C99;1;0
C2274;RALN;CD;052486;C01;1;0
C7431;RALN;CD;052486;C99;1;0
R9200;RALN;CD;052486;C99;1;0
P9088;RALN;CD;052486;C18;1;0
T9376;RALN;CD;052486;C01;0;1
C3340;RALN;CD;052486;C18;1;0
UC10589;RALN;CD;052486;C18;1;0
C7012;RALN;CD;052486;C18;0;1
C2928;RALN;CD;052486;C99;1;0
C3591;RALN;CD;052486;C99;1;0
C3333;RALN;CD;052486;C99;0;1
C2928;RALN;CD;052486;C03;0;1
C726;RALN;CD;052486;C18;1;0
C2499;RALN;CD;052486;C99;1;0
C210;RALN;CD;052486;C03;1;0
P9066;RALN;CD;052486;C01;1;0
C7108;RALN;CD;052486;C03;1;0
P9075;RALN;CD;052486;C18;1;0
C5312;RALN;CD;052486;C03;1;0
C3146;RALN;CD;052486;C18;1;0
P9075;RALN;CD;052486;C99;1;0
C3358;RALN;CD;052486;C01;1;0
C4910;RALN;CD;052486;C21;0;1
C2294;RALN;CD;052486;C99;0;1
R9209;RALN;CD;052486;C03;1;0
C1647;RALN;CD;052486;C03;0;1
C3940;RALN;CD;052486;C19;1;0
P9048;RALN;CD;052486;C03;0;1
C7850;RALN;CD;052486;C03;0;2
C5165;RALN;CD;052486;C03;1;0
UC10643;RALN;CD;052486;C03;0;1
N10667;RALN;CD;052486;C01;1;0
C3550;RALN;CD;052486;C03;0;1
N10926;RALN;CD;052486;C03;0;1
C2569;RALN;CD;052486;C18;0;1
C666;RALN;CD;052486;C18;1;0
P9045;RALN;CD;052486;C19;1;0
C4171;RALN;CD;052486;C03;1;0
D8360;RALN;CD;052486;C03;1;0
C5532;RALN;CD;052486;C21;0;1
D8360;RALN;CD;052486;C99;1;0
D8311;RALN;CD;052486;C18;1;0
ER9948;RALN;CD;052486;C19;0;1
R9200;RALN;CD;052486;C03;1;0
T9231;RALN;CD;052486;C01;1;0
P9099;RALN;CD;052486;C18;0;1
C7906;RALN;CD;052486;C03;1;0
C7349;RALN;CD;052486;C01;1;0
C4343;RALN;CD;052486;C01;1;0
C7897;RALN;CD;052486;C03;0;1
P9083;RALN;CD;052486;C03;0;1
C5973;RALN;CD;052486;C18;1;0
C2193;RALN;CD;052486;C18;1;0
CS9918;RALN;CD;052486;C99;1;0
R9193;RALN;CD;052486;C03;2;1
C5715;RALN;CD;052486;C99;1;0
C3079;RALN;CD;052486;C03;1;0
C8154;RALN;CD;052486;C03;0;1
C4904;RALN;CD;052486;C18;0;1
C4464;RALN;CD;052486;C99;0;1
C4867;RALN;CD;052486;C18;0;1
P9097;RALN;CD;052486;C18;0;1
C4902;RALN;CD;052486;C18;1;0
P9063;RALN;CD;052486;C03;1;0
C3447;RALN;CD;052486;C18;1;0
C7016;RALN;CD;052486;C03;1;0
R9193;RALN;CD;052486;C01;4;0
C5716;RALN;CD;052486;C03;0;1
C3774;RALN;CD;052486;C18;0;1
R9193;RALN;CD;052486;C99;2;1
C8154;RALN;CD;052486;C01;1;0
N8911;RALN;CD;052486;C99;0;1
C671;RALN;CD;052486;C01;0;1
C7292;RALN;CD;052486;C25;1;0
C7892;RALN;CD;052486;C03;1;2
C2868;RALN;CD;052486;C01;1;0
P9041;RALN;CD;052486;C03;0;1
C5386;RALN;CD;052486;C99;0;1
C2632;RALN;CD;052486;C18;1;0
C6452;RALN;CD;052486;C03;0;1
C1290;RALN;CD;052486;C03;1;0
V9732;RALN;CD;052486;C03;1;0
C1840;RALN;CD;050000;C18;0;1
P9058;RALN;CD;050000;C18;1;0
C6918;RALN;CD;050000;C03;1;0
R9813;RALN;CD;050000;C18;0;1
C3019;RALN;CD;050000;C03;0;1
C763;RALN;CD;050000;C19;0;1
C243;RALN;CD;050000;C03;1;0
R9813;RALN;CD;050000;C21;2;2
C1307;RALN;CD;050000;C18;1;0
C4860;RALN;CD;050000;C03;0;1
C2696;RALN;CD;050000;C18;0;2
C3019;RALN;CD;050000;C18;1;0
N8827;RALN;CD;050000;C99;1;0
P9100;RALN;CD;050000;C03;0;1
R9813;RALN;CD;050000;C99;0;5
C536;RALN;CD;050000;C03;1;0
R9209;RALN;CD;050000;C01;1;0
C8301;RALN;CD;050000;C99;1;0
C7741;RALN;CD;050000;C18;0;1
C5349;RALN;CD;050000;C99;1;0
N8685;RALN;CD;050000;C18;1;1
C762;RALN;CD;050000;C03;0;1
C6358;RALN;CD;050000;C18;0;1
C7929;RALN;CD;050000;C03;0;1
R9192;RALN;CD;050000;C18;1;2
C3083;RALN;CD;050000;C99;1;0
C5007;RALN;CD;050000;C03;0;1
P9052;RALN;CD;050000;C01;4;0
ES159;RALN;CD;050000;C03;1;0
C3083;RALN;CD;050000;C01;0;1
C4971;RALN;CD;050000;C18;0;1
C5513;RALN;CD;050000;C03;1;0
R9209;RALN;CD;050000;C03;2;0
C4496;RALN;CD;050000;C99;0;1
R9192;RALN;CD;050000;C03;0;3
C7824;RALN;CD;050000;C18;1;0
C528;RALN;CD;050000;C03;0;2
C2792;RALN;CD;050000;C99;1;0
ER9953;RALN;CD;050000;C99;1;0
P9095;RALN;CD;050000;C03;0;1
ER9953;RALN;CD;050000;C21;1;0
C2833;RALN;CD;050000;C18;1;0
P9088;RALN;CD;050000;C03;1;0
C1430;RALN;CD;050000;C03;0;1
P9095;RALN;CD;050000;C18;0;1
C1498;RALN;CD;050000;C01;1;0
C1297;RALN;CD;050000;C99;0;1
C6902;RALN;CD;050000;C19;0;1
UC10527;RALN;CD;050000;C18;1;0
C5971;RALN;CD;050000;C03;1;0
C6150;RALN;CD;050000;C18;0;1
C7045;RALN;CD;050000;C01;0;1
C6590;RALN;CD;050000;C99;1;0
P9031;RALN;CD;050000;C18;1;0
C1050;RALN;CD;050000;C18;0;1
CS10703;RALN;CD;050000;C25;0;1
C6447;RALN;CD;050000;C17;0;1
C6884;RALN;CD;050000;C03;0;1
C795;RALN;CD;050000;C18;0;1
UC10349;RALN;CD;050000;C03;1;0
C8277;RALN;CD;050000;C03;1;0
C7076;RALN;CD;050000;C99;1;0
C7463;RALN;CD;050000;C01;0;1
C588;RALN;CD;050000;C03;1;0
C6479;RALN;CD;050000;C25;1;0
CS9945;RALN;CD;050000;C18;0;1
P9091;RALN;CD;050000;C18;0;1
CS9936;RALN;CD;050000;C18;0;1
P9057;RALN;CD;050000;C03;0;1
C2827;RALN;CD;050000;C18;1;0
C4108;RALN;CD;050000;C03;0;1
C4108;RALN;CD;050000;C01;1;0
R9201;RALN;CD;050000;C03;0;1
C4654;RALN;CD;050000;C18;0;1
C3788;RALN;CD;050000;C01;1;0
C1049;RALN;CD;050000;C03;1;0
V9767;RALN;CD;050000;C03;1;0
C963;RALN;CD;050000;C99;2;0
C1128;RALN;CD;050000;C99;1;0
P9085;RALN;CD;050000;C03;0;1
C3073;RALN;CD;050000;C01;0;1
C4570;RALN;CD;050000;C19;1;0
C2876;RALN;CD;050000;C03;1;0
UC10178;RALN;CD;050000;C18;0;1
C1396;RALN;CD;050000;C99;0;1
R9194;RALN;CD;050000;C19;0;1
C8149;RALN;CD;050000;C99;1;0
R9194;RALN;CD;050000;C18;0;1
C1326;RALN;CD;050000;C19;0;1
C5208;RALN;CD;050000;C03;0;1
C1447;RALN;CD;050000;C03;0;1
C5917;RALN;CD;050000;C99;1;0
C8229;RALN;CD;050000;C18;0;1
C8229;RALN;CD;050000;C99;0;1
C6452;RALN;CD;050000;C03;2;0
P9075;RALN;CD;050000;C17;0;1
C5032;RALN;CD;050000;C03;1;0
C4226;RALN;CD;050000;C01;1;0
C4335;RALN;CD;050000;C18;0;1
C3281;RALN;CD;050000;C99;0;1
C4588;RALN;CD;050000;C03;1;0
C5226;RALN;CD;050000;C03;0;1
P9075;RALN;CD;050000;C18;1;1
C3383;RALN;CD;050000;C03;1;0
P9041;RALN;CD;050000;C18;0;1
C3466;RALN;CD;050000;C01;0;1
C5906;RALN;CD;050000;C03;1;0
C4801;RALN;CD;050000;C99;0;1
C4870;RALN;CD;050000;C18;0;1
C6157;RALN;CD;050000;C01;0;1
UC10589;RALN;CD;050000;C18;2;0
C5715;RALN;CD;050000;C01;0;2
C4547;RALN;CD;050000;C18;1;0
C378;RALN;CD;050000;C18;1;1
UC9995;RALN;CD;050000;C18;1;1
UC10492;RALN;CD;050000;C18;0;1
C5003;RALN;CD;050000;C18;0;1
UC11811;RALN;CD;050000;C03;1;0
N10870;RALN;CD;050000;C18;0;1
P9084;RALN;CD;050000;C25;0;1
UC10187;RALN;CD;050000;C18;0;1
C6890;RALN;CD;050000;C01;1;0
C312;RALN;CD;050000;C25;1;0
N10870;RALN;CD;050000;C99;1;0
R9193;RALN;CD;050000;C99;1;0
C6704;RALN;CD;050000;C01;1;0
N10919;RALN;CD;050000;C18;0;1
C6940;RALN;CD;050000;C03;2;0
V9732;RALN;CD;050000;C18;0;1
C7165;RALN;CD;050000;C01;1;0
C7089;RALN;CD;050000;C03;1;0
V9732;RALN;CD;050000;C99;1;0
C1389;RALN;CD;050000;C03;0;1
N10871;RALN;CD;050000;C99;1;0
R9193;RALN;CD;050000;C21;1;1
R9193;RALN;CD;050000;C18;1;1
R9193;RALN;CD;050000;C01;4;2
R9193;RALN;CD;050000;C03;2;1
C5380;RALN;CD;050000;C18;0;1
C6345;RALN;CD;050000;C01;2;0
C3350;RALN;CD;050000;C18;1;0
C1407;RALN;CD;050000;C99;1;0
R9205;RALN;CD;050000;C21;0;1
C1641;RALN;CD;050000;C17;0;1
R9205;RALN;CD;050000;C18;1;0
C6381;RALN;CD;050000;C03;1;0
C5557;RALN;CD;050000;C17;1;2
C4063;RALN;CD;050000;C03;0;1
C1576;RALN;CD;050000;C18;0;1
C5028;RALN;CD;050000;C18;0;1
C6198;RALN;CD;050000;C03;0;1
D8311;RALN;CD;050000;C18;1;1
IP10786;RALN;CD;050000;C18;1;0
C5672;RALN;CD;050000;C18;0;1
N10728;RALN;CD;050000;C03;0;1
C2601;RALN;CD;050000;C18;1;0
C7237;RALN;CD;050000;C01;1;0
C6144;RALN;CD;050000;C03;0;1
P9120;RALN;CD;050000;C99;1;0
C8129;RALN;CD;050000;C18;0;1
C1263;RALN;CD;050000;C01;1;0
C1304;RALN;CD;050000;C18;1;2
C4443;RALN;CD;050000;C03;1;0
C6931;RALN;CD;050000;C99;1;0
C4795;RALN;CD;050000;C03;0;1
C1494;RALN;CD;050000;C03;1;0
C2064;RALN;CD;050000;C01;0;1
C4347;RALN;CD;050000;C03;0;1
C2983;RALN;CD;050000;C03;1;1
C1497;RALN;CD;050000;C03;1;0
C4347;RALN;CD;050000;C99;1;0
C1933;RALN;CD;050000;C99;0;1
C1811;RALN;CD;050000;C03;1;0
C619;RALN;CD;050000;C99;1;0
C5532;RALN;CD;050000;C21;0;2
C706;RALN;CD;050000;C01;0;1
C2989;RALN;CD;050000;C03;1;0
C998;RALN;CD;050000;C99;0;1
C6449;RALN;CD;050000;C17;1;0
C2005;RALN;CD;050000;C03;1;0
C4308;RALN;CD;050000;C99;0;1
C6520;RALN;CD;050000;C03;0;1
C5263;RALN;CD;050000;C03;1;1
C4308;RALN;CD;050000;C03;0;1
C4069;RALN;CD;050000;C18;0;1
C4933;RALN;CD;050000;C18;0;1
C5532;RALN;CD;050000;C03;0;1
C950;RALN;CD;050000;C18;0;1
C2373;RALN;CD;050000;C18;1;0
IP10362;RALN;CD;050000;C18;0;1
UC10004;RALN;CD;050000;C18;0;1
C7725;RALN;CD;050000;C03;1;0
C4312;RALN;CD;050000;C03;0;1
C1054;RALN;CD;050000;C18;0;1
CS9928;RALN;CD;050000;C18;0;1
C2258;RALN;CD;050000;C01;1;0
IP10625;RALN;CD;050000;C99;0;1
C3336;RALN;CD;050000;C99;0;1
C8265;RALN;CD;050000;C18;0;1
C4124;RALN;CD;050000;C01;1;0
C5870;RALN;CD;050000;C01;1;0
C1804;RALN;CD;050000;C99;0;1
C1051;RALN;CD;050000;C99;1;0
C4675;RALN;CD;050000;C18;1;0
C989;RALN;CD;050000;C99;1;0
C4442;RALN;CD;050000;C01;0;1
C2532;RALN;CD;050000;C01;1;0
C5336;RALN;CD;050000;C18;1;0
C2447;RALN;CD;050000;C01;1;0
C4513;RALN;CD;050000;C18;0;1
C3333;RALN;CD;050000;C03;1;3
C7274;RALN;CD;050000;C19;0;1
C3333;RALN;CD;050000;C99;2;1
C4248;RALN;CD;050000;C03;0;1
C5336;RALN;CD;050000;C03;0;1
C5897;RALN;CD;050000;C18;1;0
C5897;RALN;CD;050000;C19;0;1
N8885;RALN;CD;050000;C18;1;0
IP10579;RALN;CD;050000;C18;0;1
ER10577;RALN;CD;050000;C18;1;0
C5723;RALN;CD;050000;C01;1;0
C3333;RALN;CD;050000;C01;0;2
C1799;RALN;CD;050000;C99;1;0
C7033;RALN;CD;050000;C03;0;1
UC9865;RALN;CD;050000;C18;1;1
C4635;RALN;CD;050000;C01;1;0
N10921;RALN;CD;050000;C99;0;2
CS9921;RALN;CD;050000;C18;0;1
C7484;RALN;CD;050000;C01;0;1
C1289;RALN;CD;050000;C01;1;0
C430;RALN;CD;050000;C21;0;1
C5064;RALN;CD;050000;C01;0;1
C7484;RALN;CD;050000;C03;0;1
D8316;RALN;CD;050000;C18;2;1
C430;RALN;CD;050000;C18;0;1
C7484;RALN;CD;050000;C21;0;1
R9207;RALN;CD;050000;C21;1;2
C2525;RALN;CD;050000;C99;1;0
R9190;RALN;CD;050000;C99;0;1
C5215;RALN;CD;050000;C03;0;1
C2525;RALN;CD;050000;C03;2;2
C7484;RALN;CD;050000;C99;2;0
P9124;RALN;CD;050000;C03;1;0
C3333;RALN;CD;050000;C21;2;0
D8319;RALN;CD;050000;C99;1;0
C2841;RALN;CD;050000;C18;1;0
C1047;RALN;CD;050000;C18;1;0
C4564;RALN;CD;050000;C18;0;2
C6825;RALN;CD;050000;C99;0;1
C2072;RALN;CD;050000;C99;2;0
C2967;RALN;CD;050000;C18;1;0
P9029;RALN;CD;050000;C99;1;0
C2072;RALN;CD;050000;C03;1;2
C1595;RALN;CD;050000;C25;1;0
C1652;RALN;CD;050000;C01;1;0
C1090;RALN;CD;050000;C18;0;1
C3728;RALN;CD;050000;C03;0;2
C7698;RALN;CD;050000;C18;1;0
ER9952;RALN;CD;050000;C03;0;1
R9191;RALN;CD;050000;C99;1;0
C4818;RALN;CD;050000;C99;1;0
C3324;RALN;CD;050000;C99;1;0
C8150;RALN;CD;050000;C03;0;1
P9098;RALN;CD;050000;C99;9;1
C7740;RALN;CD;050000;C01;0;1
C9911;RALN;CD;050000;C99;0;1
C7850;RALN;CD;050000;C03;0;1
C5961;RALN;CD;050000;C01;1;0
C924;RALN;CD;050000;C03;0;2
C7880;RALN;CD;050000;C18;0;1
C3273;RALN;CD;050000;C99;0;1
R9196;RALN;CD;050000;C01;1;1
C335;RALN;CD;050000;C03;1;0
C6547;RALN;CD;050000;C01;1;0
C1837;RALN;CD;050000;C01;0;1
C1501;RALN;CD;050000;C03;1;0
C2077;RALN;CD;050000;C03;0;1
D8323;RALN;CD;050000;C25;1;0
C3627;RALN;CD;050000;C03;1;0
C284;RALN;CD;050000;C18;1;0
C1003;RALN;CD;050000;C21;1;0
T11072;RALN;CD;050000;C18;0;2
R9200;RALN;CD;050000;C18;1;0
C6020;RALN;CD;050000;C99;1;0
C739;RALN;CD;050000;C18;1;0
C610;RALN;CD;050000;C01;1;0
C2500;RALN;CD;050000;C21;0;1
C7098;RALN;CD;050000;C03;0;1
C2378;RALN;CD;050000;C18;1;0
C6564;RALN;CD;050000;C99;1;0
C809;RALN;CD;050000;C18;1;0
C6564;RALN;CD;050000;C03;0;1
C2276;RALN;CD;050000;C03;0;1
C7662;RALN;CD;050000;C03;0;1
C3569;RALN;CD;050000;C03;0;1
C637;RALN;CD;050000;C03;0;1
C3567;RALN;CD;050000;C99;1;0
C7989;RALN;CD;050000;C01;1;0
C4788;RALN;CD;050000;C03;0;1
