REGIONE;ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;UOMINI;DONNE
R00054;IP10580;RALN;CD;057000;0;6
R00054;IP10580;RALN;CB;038491;1;2
R00054;IP10580;RALN;CB;054000;1;25
R00054;IP10580;RALN;CB;036495;0;6
R00054;IP10580;RALN;CD;049000;0;1
R00054;IP10580;RALN;CB;032000;0;1
R00054;IP10580;RALN;CD;051489;0;2
R00081;C2312;RALN;FP;0D0103;1;0
R00081;C2312;RALN;CD;057000;0;2
R00205;C681;RALN;CB;037492;1;0
R00205;C681;RALN;CB;0B7000;1;0
R00205;C681;RALN;CB;038490;1;0
R00205;C681;RALN;CC;046000;1;1
R00205;C681;RALN;FP;0D0485;0;1
R00152;C5457;RALN;CB;036494;1;0
R00152;C5457;RALN;CA;0A5000;12;0
R00152;C5457;RALN;CB;037493;7;3
R00152;C5457;RALN;CC;046000;12;11
R00152;C5457;RALN;CB;032000;2;0
R00152;C5457;RALN;CD;051489;0;1
R00152;C5457;RALN;CC;056000;1;0
R00152;C5457;RALN;CD;0D6A00;1;1
R00152;C5457;RALN;CB;054000;10;17
R00205;C1827;RALN;CB;037493;1;0
R00205;C1827;RALN;CD;051489;0;1
R00205;C1827;RALN;CD;052486;1;0
R00205;C1827;RALN;CC;045000;0;1
R00205;C1827;RALN;CC;043000;2;0
R00205;C1827;RALN;CD;049000;0;1
R00205;C1827;RALN;CD;050000;1;0
R00205;C1827;RALN;CC;046000;0;1
R00205;C1827;RALN;CC;056000;0;2
R00143;C8288;RALN;CC;042000;1;0
R00143;C8288;RALN;CD;051489;2;1
R00143;C8288;RALN;DF;0D0095;1;0
R00143;C8288;RALN;RP;000096;0;1
R00143;C8288;RALN;CC;056000;1;0
R00143;C8288;RALN;CD;049000;1;1
R00143;C8288;RALN;CB;032000;1;0
R00143;C5255;RALN;CD;049000;0;1
R00143;C5255;RALN;CD;051489;1;0
R00143;C5255;RALN;CC;042000;0;1
R00143;C5255;RALN;CA;053000;1;0
R00143;C5255;RALN;CB;032000;1;0
R00143;C5255;RALN;CB;036495;1;0
R00152;C1249;RALN;CA;0A5000;6;0
R00152;C1249;RALN;CB;0B7A00;0;1
R00152;C1249;RALN;CD;051489;0;3
R00152;C1249;RALN;CB;055000;0;1
R00152;C1249;RALN;CC;043000;1;0
R00152;C1249;RALN;CC;046000;3;8
R00152;C1249;RALN;CC;045000;5;0
R00152;C1249;RALN;CD;052487;0;1
R00152;C1249;RALN;CA;028000;8;1
R00152;C1249;RALN;CD;050000;1;0
R00152;C1249;RALN;CB;054000;1;0
R00152;C1249;RALN;CB;037493;8;1
R00152;C1249;RALN;CB;036495;4;2
R00152;C1249;RALN;CD;0D6A00;1;0
R00152;C1249;RALN;CD;049000;1;0
R00152;C1249;RALN;CA;027000;0;1
R00090;U9665;SSNA;MV;SD0A73;45;10
R00090;U9665;SSNA;DS;SD0E39;1;0
R00090;U9665;SSNA;LT;T14063;4;0
R00090;U9665;SSNA;MD;SD0E34;4;7
R00090;U9665;SSNA;SI;S18023;1;5
R00090;U9665;SSNA;DS;SD0E38;1;0
R00090;U9665;SSNA;LA;A13018;3;13
R00090;U9665;SSNA;DS;SD0A15;1;0
R00090;U9665;SSNA;LT;T14E59;1;0
R00090;U9665;SSNA;LT;T16024;2;17
R00090;U9665;SSNA;SF;S16019;1;10
R00090;U9665;SSNA;LT;T14007;0;3
R00090;U9665;SSNA;DS;SD0A65;2;9
R00090;U9665;SSNA;DS;SD0E12;0;1
R00090;U9665;SSNA;LA;A16028;6;23
R00090;U9665;SSNA;LT;T18025;0;2
R00090;U9665;SSNA;MV;SD0E74;3;0
R00090;U9665;SSNA;DP;PD0A45;1;0
R00090;U9665;SSNA;SV;S16022;35;71
R00090;U9665;SSNA;MV;SD0E73;6;1
R00090;U9665;SSNA;DG;0D0482;1;0
R00090;U9665;SSNA;SI;S14E52;0;1
R00090;U9665;SSNA;DA;AD0032;1;2
R00090;U9665;SSNA;MD;SD0036;3;1
R00090;U9665;SSNA;DS;SD0E66;1;2
R00090;U9665;SSNA;DP;PD0A09;0;1
R00090;U9665;SSNA;DS;SD0A38;0;2
R00090;U9665;SSNA;SI;S16020;4;36
R00090;U9665;SSNA;DT;TD0A67;1;0
R00090;U9665;SSNA;PC;000061;1;0
R00090;U9665;SSNA;ST;S16021;0;3
R00090;U9665;SSNA;DA;AD0S31;0;2
R00090;U9665;SSNA;DT;TD0S01;2;0
R00090;U9665;SSNA;MD;SD0E33;6;5
R00090;U9665;SSNA;MD;SD0035;10;12
R00090;U9665;SSNA;DG;0D0097;1;0
R00090;U9665;SSNA;SV;S18921;6;10
R00090;U9665;SSNA;DG;0D0163;1;0
R00090;U9665;SSNA;LA;A14005;14;74
R00090;U9665;SSNA;LT;T13660;0;3
R00090;U9665;SSNA;LT;T12057;9;5
R00090;U9665;SSNA;LA;A12017;2;28
R00090;U9665;SSNA;SF;S18922;4;1
R00090;U9665;SSNA;LA;A18029;0;6
R00090;U9665;SSNA;DS;SD0E65;1;1
R00090;U9665;SSNA;LT;T16026;7;2
R00090;U9665;SSNA;LT;T13059;4;0
R00125;C1819;RALN;CB;032000;1;0
R00125;C1819;RALN;CB;038491;1;0
R00125;C1819;RALN;CD;052487;0;1
R00125;C1819;RALN;CD;050000;0;1
R00125;C1819;RALN;CB;0B7A00;0;1
R00054;N8829;RALN;DI;0D0164;0;1
R00054;N8829;RALN;CB;0B7000;0;1
R00054;N8829;RALN;CD;049000;0;1
R00054;N8829;RALN;CC;056000;1;1
R00054;N8829;RALN;CD;057000;0;1
R00054;N8829;RALN;CD;051489;0;1
R00054;N8829;RALN;CB;0B7A00;1;1
R00072;C795;RALN;CC;046000;5;1
R00072;C795;RALN;CA;053000;3;1
R00072;C795;RALN;CC;045000;2;0
R00072;C795;RALN;CA;0A5000;1;0
R00072;C795;RALN;CD;050000;0;1
R00072;C795;RALN;CC;056000;1;0
R00072;C795;RALN;CB;054000;5;4
R00072;C795;RALN;CB;037492;1;0
R00072;C795;RALN;CD;057000;1;2
R00072;C795;RALN;FP;0D0103;1;0
R00072;C795;RALN;CB;0B7A00;1;0
R00072;C795;RALN;CB;038490;1;0
R00072;C795;RALN;CB;037493;2;0
R00161;C683;RALN;CC;045000;1;0
R00161;C683;RALN;CB;054000;1;0
R00161;C683;RALN;CB;0B7A00;0;1
R00161;C683;RALN;CD;057000;2;1
R00161;C683;RALN;CB;055000;0;1
R00161;C683;RALN;CD;058000;1;0
R00161;C683;RALN;CC;056000;1;2
R00161;C683;RALN;CD;052486;1;1
R00161;C683;RALN;CB;038490;3;0
R00152;C1523;RALN;CA;028000;1;0
R00152;C1523;RALN;CD;052487;0;4
R00152;C1523;RALN;CB;032000;1;0
R00152;C1523;RALN;CB;0B7A00;2;0
R00152;C1523;RALN;CB;037493;0;3
R00152;C1523;RALN;CD;050000;5;3
R00152;C1523;RALN;CD;0D6000;2;1
R00152;C1523;RALN;CD;052486;1;0
R00152;C1523;RALN;CC;042000;1;2
R00152;C1523;RALN;CB;036495;10;4
R00152;C1523;RALN;CC;046000;1;7
R00152;C1523;RALN;CB;054000;2;0
R00152;C1523;RALN;CC;043000;5;4
R00152;C1523;RALN;CB;038490;1;0
R00152;C1523;RALN;CD;051489;5;3
R00152;C1523;RALN;CC;045000;1;3
R00152;C1523;RALN;CA;0A5000;1;0
R00152;C1523;RALN;CB;0B7000;0;1
R00152;C1523;RALN;CD;0D6A00;1;1
R00152;C1523;RALN;CD;057000;0;2
R00090;C3688;RALN;CD;052487;2;2
R00090;C3688;RALN;CB;034000;2;0
R00090;C3688;RALN;DF;0D0098;0;1
R00090;C3688;RALN;CC;045000;2;3
R00090;C3688;RALN;CC;042000;4;3
R00090;C3688;RALN;CD;049000;2;0
R00090;C3688;RALN;CD;050000;1;1
R00090;C3688;RALN;CD;051489;0;2
R00090;C3688;RALN;CB;037492;0;5
R00090;C3688;RALN;CB;055000;0;13
R00090;C3688;RALN;CB;054000;2;0
R00090;C3688;RALN;FP;0D0103;1;0
R00090;C3688;RALN;CD;052486;1;0
R00090;C3688;RALN;CC;046000;1;4
R00090;C3688;RALN;CD;0D6000;1;0
R00090;C3688;RALN;CD;058000;1;0
R00090;C3688;RALN;CB;038490;0;2
R00090;C3688;RALN;CC;043000;0;12
R00090;C3688;RALN;CC;056000;7;9
R00090;C3688;RALN;CB;038491;2;0
R00090;C3688;RALN;CD;051488;1;0
R00090;C3688;RALN;CB;036494;0;1
R00090;C3688;RALN;CB;036495;1;0
R00090;C3688;RALN;CB;032000;2;1
R00090;C3688;RALN;CB;0B7A00;1;2
R00090;C3688;RALN;CD;057000;0;1
R00063;C4132;REFR;CD;051000;1;0
R00063;C4132;REFR;CB;030000;2;1
R00063;C4132;REFR;CD;0PL907;1;0
R00063;C4132;REFR;CC;043000;1;3
R00063;C4132;REFR;CC;0PL909;2;0
R00063;C4132;REFR;CC;0PL911;1;0
R00063;C4132;REFR;CC;042000;2;1
R00063;C4132;REFR;FP;0D0103;1;0
R00063;C4132;REFR;CB;038000;2;2
R00063;C4132;REFR;CC;040000;2;2
R00063;C4132;REFR;CD;050000;1;3
R00063;C4132;REFR;CB;0B8000;0;1
R00063;C4132;REFR;CB;037000;2;3
R00063;C4132;REFR;CB;032000;0;1
R00063;C6535;REFR;CC;045000;1;1
R00063;C6535;REFR;CC;042000;0;1
R00063;C6535;REFR;CC;0PL908;1;0
R00063;C6535;REFR;CC;040000;0;1
R00063;C6535;REFR;CD;048000;1;0
R00063;C6535;REFR;CD;050000;1;0
R00063;C6535;REFR;CB;038000;1;0
R00090;C4726;RALN;CD;049000;0;1
R00090;C4726;RALN;CC;042000;0;1
R00090;C4726;RALN;CD;051489;1;0
R00090;C4726;RALN;FP;0D0485;0;1
R00090;C4726;RALN;CD;057000;1;2
R00090;C4726;RALN;CC;056000;0;1
R00090;C4726;RALN;CA;0A5000;0;1
R00090;V9717;RALN;CD;0D6000;0;6
R00090;V9717;RALN;CB;0B7000;1;1
R00090;V9717;RALN;DI;0D0164;1;1
R00090;V9717;RALN;CB;038490;7;1
R00090;V9717;RALN;CD;051488;1;2
R00090;V9717;RALN;CD;051489;2;0
R00090;V9717;RALN;CC;042000;4;14
R00090;V9717;RALN;CA;027000;0;1
R00090;V9717;RALN;CC;046000;1;20
R00090;V9717;RALN;CB;055000;2;14
R00090;V9717;RALN;CA;0A5000;0;1
R00090;V9717;RALN;CB;0B7A00;1;1
R00090;V9717;RALN;CB;037493;0;1
R00090;V9717;RALN;CC;045000;8;15
R00090;V9717;RALN;CC;043000;1;9
R00090;V9717;RALN;DG;0D0104;1;0
R00090;V9717;RALN;CD;052486;2;1
R00090;V9717;RALN;CB;037492;1;5
R00090;V9717;RALN;CD;0D6A00;0;1
R00090;V9717;RALN;CC;056000;1;8
R00090;V9717;RALN;CD;050000;3;1
R00090;V9717;RALN;CB;036494;2;5
R00090;V9717;RALN;CD;052487;1;2
R00090;V9717;RALN;CB;034000;1;0
R00090;V9717;RALN;CD;057000;0;3
R00090;V9717;RALN;CD;049000;2;0
R00090;V9717;RALN;CA;028000;0;4
R00072;C6406;RALN;CC;043000;5;4
R00072;C6406;RALN;CA;0A5000;2;0
R00072;C6406;RALN;CD;051489;0;1
R00072;C6406;RALN;CA;027000;5;0
R00072;C6406;RALN;CB;037492;1;1
R00072;C6406;RALN;CC;045000;2;1
R00072;C6406;RALN;CD;0D6A00;1;0
R00072;C6406;RALN;CC;056000;6;16
R00072;C6406;RALN;CB;038491;1;0
R00072;C6406;RALN;CB;034000;7;1
R00072;C6406;RALN;CC;046000;9;3
R00072;C6406;RALN;CB;0B7A00;2;3
R00072;C6406;RALN;CA;053000;1;0
R00072;C6406;RALN;CB;054000;9;1
R00072;C6406;RALN;CB;055000;2;2
R00072;C6406;RALN;CB;036495;2;1
R00072;C6406;RALN;CD;050000;0;1
R00072;P9060;RALN;CD;050000;13;9
R00072;P9060;RALN;RP;000096;0;2
R00072;P9060;RALN;CC;045000;29;27
R00072;P9060;RALN;CB;037493;10;0
R00072;P9060;RALN;CB;038490;0;1
R00072;P9060;RALN;CB;054000;49;98
R00072;P9060;RALN;CC;042000;6;0
R00072;P9060;RALN;CC;043000;22;15
R00072;P9060;RALN;CC;056000;55;19
R00072;P9060;RALN;CB;036495;54;3
R00072;P9060;RALN;CD;058000;1;0
R00072;P9060;RALN;CB;034000;0;3
R00072;P9060;RALN;CD;0D6000;6;3
R00072;P9060;RALN;CA;053000;3;7
R00072;P9060;RALN;DI;0D0165;5;0
R00072;P9060;RALN;CB;055000;19;2
R00072;P9060;RALN;CC;046000;13;3
R00072;P9060;RALN;CD;051489;30;14
R00072;P9060;RALN;CD;057000;8;7
R00072;P9060;RALN;CD;052486;1;1
R00072;P9060;RALN;FP;0D0102;0;1
R00072;P9060;RALN;DI;0D0164;2;0
R00072;P9060;RALN;CB;038491;2;0
R00072;P9060;RALN;CD;0D6A00;7;3
R00072;P9060;RALN;CB;0B7A00;10;1
R00072;P9060;RALN;CA;027000;4;2
R00072;P9060;RALN;CD;052487;3;3
R00161;C4624;RALN;CD;057000;1;3
R00161;C4624;RALN;CB;037493;3;2
R00161;C4624;RALN;CC;042000;3;5
R00161;C4624;RALN;CB;032000;1;0
R00161;C4624;RALN;CB;034000;2;3
R00161;C4624;RALN;CB;036495;2;0
R00161;C4624;RALN;CB;055000;10;1
R00161;C4624;RALN;CD;049000;2;4
R00161;C4624;RALN;CC;045000;1;1
R00161;C4624;RALN;CB;037492;9;1
R00161;C4624;RALN;CB;036494;6;0
R00161;C4624;RALN;CB;038490;14;1
R00161;C4624;RALN;CD;051489;0;3
R00161;C4624;RALN;CB;054000;1;0
R00161;C4624;RALN;CC;056000;2;5
R00161;C4624;RALN;CD;0D6A00;0;1
R00161;C4624;RALN;CD;050000;2;3
R00161;C4624;RALN;CD;058000;1;0
R00161;C4624;RALN;DG;0D0097;1;0
R00161;C4624;RALN;CB;0B7A00;3;0
R00161;C4624;RALN;CC;046000;0;2
R00161;C4624;RALN;CC;043000;1;5
R00161;C4624;RALN;CD;052486;3;0
R00036;RA64;RALN;CB;0B7000;0;1
R00036;RA64;RALN;CD;051489;20;4
R00036;RA64;RALN;CB;038491;0;2
R00036;RA64;RALN;CD;052486;6;1
R00036;RA64;RALN;CD;057000;2;0
R00036;RA64;RALN;CC;056000;1;0
R00036;RA64;RALN;CC;045000;20;0
R00036;RA64;RALN;CD;0D6A00;74;33
R00036;RA64;RALN;CC;046000;10;13
R00036;RA64;RALN;DI;0D0165;2;0
R00036;RA64;RALN;CD;0D6000;25;10
R00036;RA64;RALN;CA;025000;1;0
R00036;RA64;RALN;CD;052487;30;4
R00143;C8274;RALN;CB;037492;1;0
R00143;C8274;RALN;CC;043000;1;0
R00143;C8274;RALN;CD;050000;1;1
R00189;V9784;RALN;CB;037493;0;1
R00189;V9784;RALN;DG;0D0104;0;1
R00189;V9784;RALN;CC;046000;2;3
R00189;V9784;RALN;CC;045000;2;5
R00189;V9784;RALN;CB;036495;1;0
R00189;V9784;RALN;CC;042000;2;9
R00189;V9784;RALN;CC;043000;0;1
R00189;V9784;RALN;CD;0D6A00;3;0
R00189;V9784;RALN;CA;0A5000;1;0
R00189;V9784;RALN;CD;051488;1;0
R00189;V9784;RALN;CD;051489;0;1
R00189;V9784;RALN;CD;057000;1;0
R00189;V9784;RALN;CD;050000;1;0
R00189;V9784;RALN;CD;049000;1;4
R00189;V9784;RALN;CA;028000;1;0
R00045;C4421;RALN;CD;0D6A00;4;0
R00045;C4421;RALN;CB;032000;1;0
R00045;C4421;RALN;CA;0A5000;13;0
R00045;C4421;RALN;CD;0D6000;2;6
R00045;C4421;RALN;CB;054000;1;0
R00045;C4421;RALN;CD;058000;2;0
R00045;C4421;RALN;CB;0B7A00;3;1
R00045;C4421;RALN;CC;046000;28;16
R00045;C4421;RALN;CB;0B7000;4;1
R00045;C4421;RALN;CC;056000;3;2
R00045;C4421;RALN;CC;045000;2;4
R00045;C4421;RALN;CD;057000;7;1
R00045;C4421;RALN;FP;0D0103;0;1
R00045;C4421;RALN;CC;043000;2;0
R00045;C4421;RALN;CD;051489;0;3
R00045;C4421;RALN;CC;042000;1;1
R00045;C4421;RALN;CB;036494;1;0
R00045;C4421;RALN;CD;050000;0;1
R00152;C730;RALN;CB;037493;11;13
R00152;C730;RALN;CB;0B7A00;6;10
R00152;C730;RALN;CA;0A5000;15;13
R00152;C730;RALN;CD;052487;1;1
R00152;C730;RALN;CB;038491;5;3
R00152;C730;RALN;CC;045000;20;14
R00152;C730;RALN;CD;051488;0;1
R00152;C730;RALN;CD;051489;1;1
R00152;C730;RALN;CD;050000;2;3
R00152;C730;RALN;CA;028000;6;2
R00152;C730;RALN;CC;042000;1;0
R00152;C730;RALN;DI;0D0165;2;0
R00152;C730;RALN;FP;0D0102;0;1
R00152;C730;RALN;CD;0D6A00;11;2
R00152;C730;RALN;CB;036495;4;7
R00152;C730;RALN;CB;038490;9;8
R00152;C730;RALN;CD;049000;0;1
R00152;C730;RALN;CB;054000;2;0
R00152;C730;RALN;DI;0D0164;1;3
R00152;C730;RALN;CC;046000;17;27
R00090;C7198;RALN;CD;049000;1;2
R00090;C7198;RALN;CB;032000;1;0
R00090;C7023;RALN;CC;045000;0;1
R00090;C7023;RALN;CB;036494;1;0
R00090;C7023;RALN;CC;042000;0;1
R00205;C3542;RALN;CB;036495;1;0
R00205;C3542;RALN;CD;049000;0;1
R00205;C3542;RALN;CD;058000;0;1
R00205;C3542;RALN;CD;0D6A00;1;0
R00205;C3542;RALN;CD;057000;1;0
R00205;C3542;RALN;CC;045000;0;1
R00205;C3542;RALN;CD;050000;0;1
R00205;C3542;RALN;CC;056000;2;2
R00205;C3542;RALN;CC;046000;0;4
R00205;C3542;RALN;CD;051489;0;1
R00205;C3542;RALN;CC;042000;2;1
R00205;C3542;RALN;CB;0B7000;1;0
R00081;C3794;RALN;CB;054000;6;1
R00081;C3794;RALN;CB;036495;2;0
R00081;C3794;RALN;CD;052486;1;2
R00081;C3794;RALN;CB;038490;2;0
R00081;C3794;RALN;CC;043000;2;6
R00081;C3794;RALN;CC;045000;3;9
R00081;C3794;RALN;CB;0B7A00;1;0
R00081;C3794;RALN;CD;057000;8;10
R00081;C3794;RALN;CD;049000;4;4
R00081;C3794;RALN;CC;046000;1;3
R00081;C3794;RALN;CB;032000;1;0
R00081;C3794;RALN;CB;034000;1;0
R00081;C3794;RALN;CC;042000;6;4
R00081;C3794;RALN;RP;000096;0;1
R00081;C3794;RALN;CC;056000;4;11
R00081;C3794;RALN;CB;036494;1;0
R00081;C3794;RALN;CD;051488;1;1
R00081;C3794;RALN;CB;055000;0;2
R00081;C3794;RALN;CD;050000;0;4
R00161;UC10745;RALN;CC;042000;2;0
R00161;UC10745;RALN;CD;0D6A00;2;0
R00161;UC10745;RALN;CC;045000;1;0
R00161;UC10745;RALN;CC;056000;2;1
R00161;UC10745;RALN;CD;0D6000;1;0
R00161;UC10745;RALN;CC;046000;1;2
R00161;UC10745;RALN;CD;057000;0;2
R00161;UC10745;RALN;CC;043000;0;1
R00161;UC10745;RALN;DI;0D0165;0;1
R00161;UC10745;RALN;CB;055000;0;1
R00125;CS10271;RALN;CD;0D6A00;3;2
R00125;CS10271;RALN;DI;0D0164;1;0
R00125;CS10271;RALN;CC;056000;1;0
R00125;CS10271;RALN;CD;0D6000;1;0
R00125;CS10271;RALN;CD;050000;5;2
R00125;CS10271;RALN;CD;052487;2;0
R00125;CS10271;RALN;CC;043000;0;2
R00125;CS10271;RALN;CD;051489;0;2
R00036;C4431;RALN;CC;056000;0;1
R00152;C1952;RALN;CD;051489;1;1
R00152;C1952;RALN;CB;054000;0;1
R00152;C1952;RALN;FP;0D0485;1;0
R00152;C1952;RALN;CB;036495;4;0
R00152;C1952;RALN;CC;042000;1;1
R00152;C1952;RALN;CC;046000;1;3
R00152;C1952;RALN;CB;032000;0;3
R00152;C1952;RALN;CD;049000;0;1
R00072;C4634;RALN;CB;034000;2;0
R00072;C4634;RALN;CD;057000;1;3
R00072;C4634;RALN;CC;046000;1;1
R00072;C4634;RALN;CB;038491;1;0
R00072;C4634;RALN;CC;056000;2;0
R00072;C4634;RALN;CB;036495;1;0
R00214;C2344;PRTN;CC;056000;0;1
R00214;C2344;PRTN;CD;057000;1;0
R00214;C2344;PRTN;CB;054000;1;0
R00214;C2344;PRTN;CB;0BE000;2;1
R00134;J8634;SSNA;DG;0D0163;1;0
R00134;J8634;SSNA;DS;SD0E38;0;1
R00134;J8634;SSNA;MD;SD0036;3;0
R00134;J8634;SSNA;DS;SD0A38;0;1
R00134;J8634;SSNA;LT;T14E59;1;0
R00134;J8634;SSNA;SI;S16020;22;70
R00134;J8634;SSNA;MD;SD0E33;4;2
R00134;J8634;SSNA;DG;0D0097;1;0
R00134;J8634;SSNA;LA;A14005;2;4
R00134;J8634;SSNA;SI;S18023;3;5
R00134;J8634;SSNA;LT;T16026;7;0
R00134;J8634;SSNA;LA;A16028;6;3
R00134;J8634;SSNA;DS;SD0E12;1;0
R00134;J8634;SSNA;LT;T14007;2;4
R00134;J8634;SSNA;DG;0D0482;2;0
R00134;J8634;SSNA;ST;S16021;14;10
R00134;J8634;SSNA;LT;T12058;4;3
R00134;J8634;SSNA;DA;AD0032;1;0
R00134;J8634;SSNA;LA;A12017;4;3
R00134;J8634;SSNA;DP;PD0605;0;1
R00134;J8634;SSNA;MD;SD0035;30;12
R00134;J8634;SSNA;LT;T13059;4;0
R00134;J8634;SSNA;LT;T11008;16;10
R00134;J8634;SSNA;MD;SD0E34;8;0
R00134;J8634;SSNA;DS;SD0A12;4;6
R00134;J8634;SSNA;DS;SD0A65;1;0
R00134;J8634;SSNA;SI;S14E52;3;1
R00134;J8634;SSNA;LT;T12057;10;2
R00134;J8634;SSNA;SF;S16019;0;2
R00161;C2036;RALN;CC;046000;2;5
R00161;C2036;RALN;CB;032000;4;6
R00161;C2036;RALN;CD;050000;2;4
R00161;C2036;RALN;FP;0D0103;0;1
R00161;C2036;RALN;CC;042000;6;7
R00161;C2036;RALN;CB;038491;6;1
R00161;C2036;RALN;CD;057000;3;4
R00161;C2036;RALN;CD;052486;1;1
R00161;C2036;RALN;CB;055000;3;3
R00161;C2036;RALN;CD;052487;3;6
R00161;C2036;RALN;CB;038490;3;1
R00161;C2036;RALN;CB;036495;2;0
R00161;C2036;RALN;CB;036494;5;6
R00161;C2036;RALN;CC;056000;3;5
R00161;C2036;RALN;CD;051489;0;1
R00161;C2036;RALN;CB;034000;4;1
R00161;C2036;RALN;CC;043000;4;3
R00161;C2036;RALN;CB;037493;1;3
R00161;C2036;RALN;CD;0D6A00;2;2
R00161;C2036;RALN;CB;037492;4;0
R00161;C2036;RALN;CB;0B7A00;7;2
R00161;C2036;RALN;CD;049000;3;0
R00018;C4830;RALN;CD;051489;0;1
R00018;C4830;RALN;DF;0D0098;1;0
R00018;C4830;RALN;CD;057000;1;0
R00018;C4830;RALN;FP;0D0485;1;0
R00054;IP10523;RALN;CD;052486;1;0
R00054;IP10523;RALN;CC;046000;0;1
R00054;IP10523;RALN;CA;025000;0;3
R00054;IP10523;RALN;CD;057000;0;3
R00054;IP10523;RALN;CB;037493;1;19
R00054;IP10523;RALN;CA;0A5000;0;5
R00054;IP10523;RALN;CC;042000;1;3
R00054;IP10523;RALN;CB;038491;2;5
R00054;IP10523;RALN;CB;036494;4;9
R00054;IP10523;RALN;CB;032000;0;1
R00054;IP10523;RALN;CC;043000;0;1
R00054;IP10523;RALN;CB;055000;4;10
R00054;IP10523;RALN;CC;045000;1;3
R00054;IP10523;RALN;CB;036495;2;10
R00054;IP10523;RALN;CB;054000;0;3
R00054;IP10523;RALN;CC;056000;1;2
R00081;V9736;RALN;CC;056000;2;0
R00081;V9736;RALN;CB;034000;1;0
R00081;V9736;RALN;CA;0A5000;3;0
R00081;V9736;RALN;CD;057000;3;1
R00081;V9736;RALN;CB;032000;1;0
R00081;V9736;RALN;CB;0B7A00;5;2
R00081;V9736;RALN;CD;050000;0;3
R00081;V9736;RALN;CB;038490;1;1
R00081;V9736;RALN;CD;049000;0;1
R00081;V9736;RALN;CD;0D6A00;6;5
R00081;V9736;RALN;DI;0D0164;3;0
R00081;V9736;RALN;DI;0D0165;1;0
R00081;V9736;RALN;CC;042000;0;2
R00081;V9736;RALN;DG;0D0104;1;0
R00081;V9736;RALN;CB;055000;1;2
R00081;V9736;RALN;CC;043000;0;2
R00081;V9736;RALN;CC;045000;1;4
R00081;V9736;RALN;CD;0D6000;2;3
R00081;V9736;RALN;CC;046000;15;54
R00152;C4827;RALN;CC;056000;6;3
R00152;C4827;RALN;CA;053000;2;4
R00152;C4827;RALN;CB;038490;1;2
R00152;C4827;RALN;CD;052487;0;3
R00152;C4827;RALN;CC;046000;4;9
R00152;C4827;RALN;CB;054000;1;1
R00152;C4827;RALN;CA;025000;1;0
R00152;C4827;RALN;CA;0A5000;4;0
R00152;C4827;RALN;CB;037492;4;0
R00223;N8774;PRBZ;DI;0D0164;1;1
R00223;N8774;PRBZ;CD;000734;0;3
R00223;N8774;PRBZ;CA;000729;0;1
R00223;N8774;PRBZ;CB;000724;2;4
R00223;N8774;PRBZ;CD;000718;0;1
R00223;N8774;PRBZ;CA;000727;1;2
R00223;N8774;PRBZ;CA;000730;0;6
R00223;N8774;PRBZ;CB;000723;10;37
R00223;N8774;PRBZ;CC;000721;4;9
R00223;N8774;PRBZ;CD;000733;1;4
R00223;N8774;PRBZ;CB;000725;2;2
R00223;N8774;PRBZ;CC;000722;0;3
R00223;N8774;PRBZ;CD;000717;0;2
R00223;N8774;PRBZ;CD;000719;5;2
R00090;C522;RALN;CC;042000;0;3
R00090;C522;RALN;CB;037493;1;1
R00090;C522;RALN;CC;046000;1;0
R00090;C522;RALN;CB;036495;1;0
R00090;C522;RALN;CC;056000;1;0
R00090;C522;RALN;CD;052486;1;0
R00090;C522;RALN;CD;0D6A00;1;0
R00090;C522;RALN;CB;038490;0;1
R00090;C522;RALN;CB;034000;1;0
R00090;C522;RALN;CD;051488;0;1
R00090;C522;RALN;CC;043000;1;1
R00090;C522;RALN;CC;045000;0;2
R00072;C452;RALN;CD;051488;1;1
R00072;C452;RALN;CB;036494;0;1
R00072;C452;RALN;CB;054000;5;1
R00072;C452;RALN;CC;043000;0;2
R00072;C452;RALN;CB;034000;2;0
R00072;C452;RALN;CB;036495;1;0
R00072;C452;RALN;RP;000096;0;2
R00072;C452;RALN;CC;046000;5;13
R00072;C452;RALN;CD;0D6A00;1;0
R00072;C452;RALN;CD;052486;0;2
R00072;C452;RALN;CD;051489;1;0
R00072;C452;RALN;CB;032000;1;0
R00072;C452;RALN;FP;0D0103;0;1
R00072;C452;RALN;CB;055000;3;3
R00072;C452;RALN;CC;042000;0;1
R00072;C452;RALN;CB;0B7A00;2;0
R00072;C452;RALN;CD;050000;2;1
R00072;C452;RALN;CD;057000;0;1
R00072;C452;RALN;CD;0D6000;0;2
R00072;C452;RALN;CB;037492;1;0
R00072;C452;RALN;CB;038490;0;1
R00072;C452;RALN;CC;056000;11;9
R00072;C452;RALN;CD;058000;3;1
R00072;C452;RALN;CB;038491;1;0
R00090;C7819;RALN;CC;046000;0;1
R00090;C7819;RALN;CB;0B7A00;1;0
R00090;C1779;RALN;CC;046000;1;0
R00090;C1779;RALN;CD;051489;0;1
R00090;C1779;RALN;CB;032000;1;0
R00090;C1779;RALN;CC;042000;2;0
R00090;C1779;RALN;CC;043000;0;3
R00090;C1779;RALN;CB;037492;1;0
R00090;C1779;RALN;CC;045000;0;3
R00090;C1779;RALN;CD;052487;0;1
R00090;C1779;RALN;CD;049000;0;1
R00090;C1779;RALN;FP;0D0102;1;0
