ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERO_UOMINI;COMANDATI_DISTACCATI_ESTERO_DONNE;FUORI_RUOLO_ESTERO_UOMINI;FUORI_RUOLO_ESTERO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERO_UOMINI;CONVENZIONI_ESTERO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
P9049;RALN;CD;049000;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0
C1390;RALN;CD;049000;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1863;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6996;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C759;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1733;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7032;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4685;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7744;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3242;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1600;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4216;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3278;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5016;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7363;RALN;CD;049000;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3260;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5015;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0
C2976;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8210;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1852;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2983;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8287;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1990;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V12905;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4805;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C680;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2220;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7985;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6726;RALN;CD;049000;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
C1891;RALN;CD;049000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0
C6635;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7096;RALN;CD;049000;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3976;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C899;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6277;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6106;RALN;CD;049000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C5573;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC12523;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2080;RALN;CD;049000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4068;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2448;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC11082;RALN;CD;049000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C5171;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4936;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
R9192;RALN;CD;049000;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0
C6032;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
UC11918;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
P9113;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C2581;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C4498;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4411;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7167;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C558;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C594;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5538;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4392;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2774;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C3769;RALN;CD;049000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C5887;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2034;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3807;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2123;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
UC10073;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C5719;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7908;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2518;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4674;RALN;CD;049000;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
C1918;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1558;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5338;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5126;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5885;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5585;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C8281;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2808;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5181;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6058;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1378;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10156;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C206;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C12251;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C792;RALN;CD;049000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
C4373;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5121;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6869;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2871;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C4894;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6734;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7540;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10951;RALN;CD;049000;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0
P9120;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3038;RALN;CD;049000;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5491;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1672;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5517;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC11821;RALN;CD;049000;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
C6699;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6816;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1806;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12466;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1240;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC12601;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10159;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C6490;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
P9034;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8127;RALN;CD;049000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
ER9951;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;4;22;0;0;0;0
C5566;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1128;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12602;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C1016;RALN;CD;049000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C8165;RALN;CD;049000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C2668;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10895;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
C2016;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4983;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3151;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3632;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2637;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4180;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC9868;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7954;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C747;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8039;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3023;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2626;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10299;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0
C3122;RALN;CD;049000;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5679;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7887;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4062;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3942;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC11864;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0
C1340;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C1701;RALN;CD;049000;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1110;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2053;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7904;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8002;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6322;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10777;RALN;CD;049000;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4207;RALN;CD;049000;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
C4823;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4001;RALN;CD;049000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
C896;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C397;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5951;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4274;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4036;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C980;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C837;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10794;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
N11880;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C540;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7198;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1357;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2376;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1501;RALN;CD;049000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1097;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1911;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2791;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC12402;RALN;CD;049000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
UC11811;RALN;CD;049000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C1592;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2363;RALN;CD;049000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
CS12858;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1222;RALN;CD;049000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC8805;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9051;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1907;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5482;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7025;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
R9200;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2171;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1457;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1866;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4605;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12530;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C2627;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1627;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3184;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC10894;RALN;CD;049000;0;0;0;0;4;4;0;0;0;0;2;0;0;0;0;0
C3655;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7343;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5226;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
C3049;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1960;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4104;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2941;RALN;CD;049000;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7484;RALN;CD;049000;2;1;0;0;0;0;0;0;2;2;0;0;0;0;0;2
C378;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C2770;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4630;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6780;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C4055;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7079;RALN;CD;049000;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3292;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3437;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3172;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7044;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7716;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2383;RALN;CD;049000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C7995;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7651;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10645;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5942;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8034;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9813;RALN;CD;049000;4;6;0;0;0;0;0;0;1;1;0;0;0;0;0;2
C1057;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3100;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3926;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1591;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C694;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5315;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5203;RALN;CD;049000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
UC10187;RALN;CD;049000;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
C2423;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4125;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9054;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3017;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2690;RALN;CD;049000;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6677;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2713;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6937;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS10243;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C725;RALN;CD;049000;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1757;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS9922;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1559;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
ES10242;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2731;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C441;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C435;RALN;CD;049000;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7560;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C582;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7783;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7226;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C765;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
V9804;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3426;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
IP10664;RALN;CD;049000;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9039;RALN;CD;049000;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
C5747;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C4829;RALN;CD;049000;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0
C5336;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4825;RALN;CD;049000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5131;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3535;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CM9123;RALN;CD;049000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1429;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7973;RALN;CD;049000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2017;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C786;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C979;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10901;RALN;CD;049000;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
C671;RALN;CD;049000;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
P9122;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
ES10815;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C8046;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7394;RALN;CD;049000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C4623;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6296;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3853;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2993;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1435;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7015;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
N10737;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3489;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7972;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2772;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C734;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9082;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10305;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3847;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3124;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5776;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12511;RALN;CD;049000;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0
C2812;RALN;CD;049000;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
CS9947;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
P9037;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C404;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
V9711;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C3988;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6768;RALN;CD;049000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C1884;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4900;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3593;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C2643;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC12414;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7622;RALN;CD;049000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3639;RALN;CD;049000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10758;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4135;RALN;CD;049000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1859;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3191;RALN;CD;049000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12329;RALN;CD;049000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
