ISTITUZIONE;CONTRATTO;CATEGORIA_PARTENZA;QUALIFICA_PARTENZA;CATEGORIA_ARRIVO;QUALIFICA_ARRIVO;TIPO_PASSAGGIO;NUMERO_PASSAGGI
C2307;PRBZ;CA;000728;CA;000727;O;1
C2307;PRBZ;CA;000727;CB;000725;V;2
C2307;PRBZ;FP;0D0103;CD;000716;V;1
C2307;PRBZ;CA;000728;CB;000725;V;1
C6089;RALN;CB;038491;CB;0B7000;O;1
C6089;RALN;CD;050000;CD;0D4000;O;2
C6089;RALN;CB;032000;CB;034000;O;1
C6089;RALN;CB;037493;CB;038491;O;1
C6089;RALN;CC;045000;CC;046000;O;2
C6089;RALN;CB;054000;CB;032000;O;1
R9205;RALN;DG;0D0097;DI;0D0164;V;1
R9205;RALN;CD;0D5000;DI;0D0165;V;1
U9414;SSNA;MD;SD0N34;MD;SD0035;O;1
U9414;SSNA;MD;SD0E33;MD;SD0E34;O;1
U9414;SSNA;SI;S16020;SV;S16022;V;1
U9414;SSNA;MD;SD0035;MD;SD0036;O;1
U9414;SSNA;MV;SD0A73;MV;SD0E73;O;3
U9414;SSNA;LT;T13660;SI;S16020;V;2
U9414;SSNA;MD;SD0E34;MD;SD0036;O;2
U9414;SSNA;MD;SD0E34;MD;SD0035;O;11
U9414;SSNA;MD;SD0E34;MD;SD0N34;O;1
U9414;SSNA;MD;SD0N34;MD;SD0036;O;1
U9414;SSNA;MD;SD0035;MD;SD0E34;O;8
U9414;SSNA;MD;SD0E34;MD;SD0E33;O;1
U9414;SSNA;MV;SD0E73;MV;SD0A73;O;1
U9414;SSNA;DS;SD0E41;DS;SD0A41;O;1
U9414;SSNA;MV;SD0A73;MV;SD0E74;O;1
RA10651;RESA;CD;048000;CD;049000;O;1
RA10651;RESA;CD;049000;DI;0D0164;V;1
RA10651;RESA;CA;027000;CA;028000;O;11
RA10651;RESA;CC;043000;CC;045000;O;2
RA10651;RESA;CB;032000;CB;034000;O;6
RA10651;RESA;CB;034000;CB;036000;O;11
RA10651;RESA;CD;049000;CD;050000;O;19
RA10651;RESA;CD;051000;CD;052000;O;63
RA10651;RESA;CB;037000;CB;038000;O;14
RA10651;RESA;CC;042000;CC;043000;O;19
RA10651;RESA;CB;030000;CB;032000;O;2
RA10651;RESA;CC;045000;CC;046000;O;84
RA10651;RESA;CB;036000;CB;037000;O;24
J8627;SSNA;MD;SD0035;MD;SD0E34;O;10
J8627;SSNA;MD;SD0E34;MD;SD0E33;O;2
J8627;SSNA;DS;SD0A65;DS;SD0E65;O;1
J8627;SSNA;DS;SD0A12;DS;SD0E12;O;2
J8627;SSNA;LA;A14005;LA;A16028;O;3
J8627;SSNA;LA;A12017;LA;A14005;O;1
J8627;SSNA;MD;SD0E34;MD;SD0035;O;3
C4855;RALN;CC;045000;CC;046000;O;1
C4855;RALN;CC;042000;CC;043000;O;1
C6636;RALN;CC;045000;CC;046000;O;1
C8099;RALN;CB;037493;CB;038491;O;1
C8099;RALN;CC;045000;CC;046000;O;1
F8522;EPNE;AC;043000;AC;045000;O;7
F8522;EPNE;MD;0D0585;MD;0D0584;O;2
F8522;EPNE;AC;046000;AC;045000;O;3
F8522;EPNE;AC;042000;AC;045000;O;2
F8522;EPNE;AC;045000;AC;043000;O;11
F8522;EPNE;AB;034000;AB;032000;O;3
F8522;EPNE;AC;045000;AC;046000;O;1
F8522;EPNE;AP;0D0472;AP;0D0473;O;5
F8522;EPNE;AB;032000;AB;030000;O;1
F8522;EPNE;AB;030000;AB;032000;O;2
F8522;EPNE;AC;046000;D2;0D0079;V;1
C4974;RALN;CC;043000;CC;045000;O;1
C4974;RALN;CC;045000;CC;046000;O;3
C4823;RALN;CD;0D1000;CD;049000;O;3
C4823;RALN;CC;042000;CC;043000;O;2
C4823;RALN;CB;036494;CB;037492;O;4
C4823;RALN;CC;043000;CC;045000;O;1
C4823;RALN;CC;045000;CC;046000;O;1
C4823;RALN;CB;037492;CB;038490;O;1
C4823;RALN;CB;054000;CB;032000;O;1
C4823;RALN;CC;0C1000;CC;042000;O;3
C3696;RALN;CB;036495;CB;037493;O;1
C6261;REFR;CD;049000;CD;050000;O;1
C6261;REFR;CC;042000;CD;048000;V;1
C6261;REFR;CC;040000;CD;048000;V;1
C6261;REFR;CB;0B7000;CC;040000;V;1
C6261;REFR;CC;045000;CD;048000;V;1
M8668;GGFF;MR;017237;MR;017837;O;12
M8668;GGFF;MR;017237;MR;017836;O;262
M8668;MNST;2A;035F04;2A;032F02;O;1
M8668;GGFF;US;0D0526;US;0D0525;O;4
M8668;GGFF;PP;013967;MR;014324;V;14
M8668;GGFF;US;0D0526;US;0D0217;O;10
M8668;MNST;3A;044F05;3A;044F06;O;59
M8668;GGFF;UI;017225;UI;018226;O;86
M8668;GGFF;BR;014230;MR;014324;V;120
M8668;MNST;3A;044F05;D2;0D0079;V;1
M8668;GGFF;PP;013210;PP;013231;O;1222
M8668;GGFF;US;0D0526;US;0D0935;O;478
M8668;GGFF;BR;014211;BR;015966;O;450
M8668;MNST;2A;032F02;2A;034F03;O;160
M8668;GGFF;UI;018226;UI;018213;O;109
M8668;GGFF;PP;013967;BR;014230;V;439
M8668;GGFF;PP;013968;BR;014230;V;118
M8668;MNST;2A;035F04;3A;040F01;V;85
M8668;GGFF;MR;017836;MR;017964;O;694
M8668;MNST;2A;035F06;2A;035F04;O;1
M8668;MNST;1A;023F01;1A;024F02;O;1
M8668;GGFF;UI;018213;UI;018937;O;270
M8668;GGFF;AV;000180;MR;014324;V;2
M8668;MNST;D2;0D0080;3A;044F05;V;3
M8668;GGFF;MR;017237;MR;017964;O;6
M8668;GGFF;BR;014211;UI;018226;V;1
M8668;MNST;2A;032F02;3A;040F01;V;2
M8668;GGFF;BR;014211;BR;015212;O;716
M8668;GGFF;PP;013210;BR;014230;V;92
M8668;GGFF;MR;017837;MR;017964;O;556
M8668;MNST;2A;034F03;2A;035F04;O;280
M8668;MNST;2A;035F05;3A;040F01;V;8
M8668;GGFF;BR;014230;BR;014211;O;1250
M8668;GGFF;BR;014211;MR;014324;V;7
M8668;GGFF;PP;013210;PP;013968;O;4
M8668;MNST;2A;035F04;2A;035F05;O;179
M8668;GGFF;US;0D0528;US;0D0935;O;4
M8668;GGFF;PP;013231;PP;013967;O;5
M8668;MNST;D1;0D0077;D1;0D0CDP;O;1
M8668;GGFF;PP;013231;PP;013968;O;1048
M8668;GGFF;MR;015238;UI;017225;V;4
M8668;GGFF;BR;015966;MR;014324;V;11
M8668;MNST;3A;043F04;3A;044F05;O;167
M8668;GGFF;PP;013236;PP;013968;O;1
M8668;GGFF;PP;013968;PP;013967;O;39
M8668;GGFF;UI;018213;US;0D0528;V;107
M8668;GGFF;PP;013236;BR;014230;V;72
M8668;GGFF;UI;018213;US;019222;V;91
M8668;GGFF;PP;013231;BR;014230;V;48
M8668;GGFF;MR;017837;MR;017836;O;1873
M8668;GGFF;US;019222;US;0D0528;O;11
M8668;GGFF;UI;018937;US;0D0528;V;4
M8668;GGFF;BR;015966;BR;015965;O;580
M8668;MNST;1A;024F02;1A;024F03;O;10
M8668;GGFF;MR;017237;UI;017225;V;5
M8668;MNST;2A;035F05;2A;035F06;O;163
M8668;GGFF;UG;0D0221;UG;0D0554;O;3
M8668;MNST;D2;0D0079;D1;0D0077;V;2
M8668;CM09;US;0D0547;US;0D0969;O;3
M8668;MNST;3A;041F02;3A;042F03;O;82
M8668;GGFF;MR;015238;MR;016224;O;261
M8668;GGFF;PP;013231;MR;014324;V;23
M8668;GGFF;PP;013210;MR;014324;V;36
M8668;GGFF;PP;013236;PP;013210;O;227
M8668;GGFF;MR;016224;UI;017225;V;9
M8668;GGFF;MR;016224;MR;017237;O;277
M8668;GGFF;AV;000180;PP;013234;V;622
M8668;GGFF;AV;000180;UI;017225;V;47
M8668;MNST;2A;030F01;2A;032F02;O;45
M8668;CM09;US;019287;US;0D0549;O;2
M8668;GGFF;MR;016MC0;MR;017237;O;49
M8668;GGFF;PP;013234;PP;013236;O;18
M8668;GGFF;BR;015965;MR;014324;V;2
M8668;MNST;3A;040F01;3A;043F04;O;1
M8668;MNST;3A;042F03;3A;043F04;O;183
M8668;GGFF;US;0D0525;US;0D0524;O;27
M8668;MNST;2A;034F03;3A;040F01;V;16
M8668;GGFF;UG;0D0220;UG;0D0221;O;6
M8668;GGFF;PP;013236;PP;013231;O;12
M8668;MNST;3A;044F06;3A;044F07;O;13
M8668;GGFF;PP;013234;MR;014324;V;894
M8668;MNST;D2;0D0080;3A;044F06;V;1
M8668;GGFF;MR;016224;MR;016MC0;O;9
M8668;GGFF;US;0D0217;US;0D0524;O;16
M8668;GGFF;PP;013236;MR;014324;V;36
M8668;GGFF;US;0D0526;US;0D0524;O;8
M8668;GGFF;US;0D0217;UG;0D0220;V;1
M8668;MNST;2A;035F06;3A;040F01;V;17
M8668;MNST;3A;044F05;D2;0D0080;V;1
M8668;MNST;3A;040F01;3A;041F02;O;144
M8668;GGFF;US;0D0524;UG;0D0220;V;13
M8668;GGFF;PP;013968;MR;014324;V;36
M8668;GGFF;MR;014324;MR;015238;O;619
M8668;GGFF;MR;017964;UI;017225;V;68
M8668;GGFF;AV;000180;MR;015238;V;1
C5089;RALN;CC;0C1000;CC;042000;O;1
C5290;RALN;CC;043000;CC;045000;O;1
C5290;RALN;CB;036494;CB;037492;O;1
C5766;RALN;CC;046000;CC;097000;O;3
C5766;RALN;CA;0A5000;CA;0A6000;O;3
C6241;RALN;CB;054000;CB;032000;O;1
C6241;RALN;CC;045000;CC;046000;O;2
IR24;ERIC;7L;016087;6L;014087;V;19
IR24;ERIC;8L;018396;7L;016396;V;25
IR24;ERIC;TC;0D0398;RI;0D0397;V;1
IR24;ERIC;7L;016092;6L;014092;V;10
IR24;ERIC;6L;014087;5L;013087;V;4
IR24;ERIC;4L;012091;TC;0D0094;V;1
IR24;ERIC;4L;012088;TC;0D0094;V;3
IR24;ERIC;5L;013088;TC;0D0094;V;8
IR24;ERIC;5L;013088;4L;012088;V;81
IR24;ERIC;RI;0D0093;RI;0D0397;O;1
IR24;ERIC;8L;018092;7L;016092;V;6
IR24;ERIC;RI;0D0093;TC;0D0094;V;1
IR24;ERIC;6L;014088;TC;0D0094;V;3
IR24;ERIC;6L;014088;5L;013088;V;90
IR24;ERIC;5L;013091;4L;012091;V;6
IR24;ERIC;TC;0D0398;D2;0D0080;V;1
C4138;RALN;CB;032000;CB;034000;O;1
C4138;RALN;CB;036494;CB;037492;O;1
C4138;RALN;CD;0D1000;CD;049000;O;1
C4138;RALN;CC;0C1000;CC;042000;O;1
C4138;RALN;CB;037492;CB;038490;O;1
C4138;RALN;CC;042000;CC;043000;O;1
C2129;RALN;CD;049000;CD;050000;O;1
C2129;RALN;CB;036494;CB;037492;O;1
C7315;RALN;CC;045000;CC;046000;O;1
C7315;RALN;CD;050000;CD;0D4000;O;1
C2070;RALN;CB;036494;CB;037492;O;1
C2070;RALN;CC;042000;CC;043000;O;1
C3076;RALN;CB;037492;CB;038490;O;1
C3076;RALN;CB;055000;CB;036494;O;1
C3076;RALN;CB;038491;CB;0B7000;O;1
C3076;RALN;CC;043000;CC;045000;O;1
C3076;RALN;CD;049000;CD;050000;O;2
C3076;RALN;CB;054000;CB;032000;O;2
C3076;RALN;CC;042000;CC;043000;O;4
C3076;RALN;CB;038490;CB;0B7A00;O;2
C3076;RALN;CC;0C1000;CC;042000;O;1
C3076;RALN;CD;0D1000;CD;049000;O;1
C3076;RALN;DI;0D0165;CD;0D4000;V;1
C443;RALN;CC;0C1000;CC;042000;O;2
V9726;RALN;CC;042000;CC;043000;O;1
V9726;RALN;CD;0D4000;CD;0D5000;O;1
V9726;RALN;CB;0B7A00;CB;0B8000;O;1
V9726;RALN;CC;046000;CC;097000;O;17
V9726;RALN;CD;099000;CD;0D7000;O;3
V9726;RALN;CB;0B7000;CB;0B8000;O;1
V9726;RALN;CC;043000;CC;045000;O;1
V9726;RALN;CA;0A5000;CA;0A6000;O;2
C1815;RALN;CB;036494;CB;037492;O;1
C1815;RALN;CC;043000;CC;045000;O;1
C1815;RALN;CD;0D4000;CD;0D5000;O;1
C1815;RALN;CC;042000;CC;043000;O;1
C1815;RALN;CB;034000;CB;036494;O;1
C1815;RALN;CD;049000;CD;050000;O;1
C2131;RALN;CC;043000;CC;045000;O;1
C2131;RALN;CD;0D5000;CD;099000;O;1
C6452;RALN;CB;0B7000;CB;0B8000;O;1
C6452;RALN;CB;038490;CB;0B7A00;O;8
C6452;RALN;CD;099000;CD;0D7000;O;7
C6452;RALN;CD;050000;CD;0D5000;O;1
C6452;RALN;CC;0C1000;CC;042000;O;1
C6452;RALN;CB;036495;CB;037493;O;1
C6452;RALN;CB;038491;CB;0B7000;O;7
C6452;RALN;CA;028000;CA;0A5000;O;3
C6452;RALN;CC;045000;CC;046000;O;18
C6452;RALN;CB;0B7A00;CB;0B8000;O;6
C6452;RALN;CB;037493;CB;038491;O;2
C6452;RALN;CC;042000;CC;043000;O;5
C6452;RALN;CA;0A5000;CA;0A6000;O;8
C6452;RALN;CD;0D4000;CD;0D5000;O;12
C6452;RALN;CB;034000;CB;036495;O;10
C6452;RALN;CC;046000;CC;097000;O;46
C6452;RALN;CB;037492;CB;038490;O;4
C6452;RALN;CD;0D5000;CD;099000;O;9
C6452;RALN;CC;043000;CC;045000;O;1
C1940;RALN;CB;054000;CB;032000;O;2
C1940;RALN;CC;0C1000;CC;042000;O;2
C6570;RALN;CB;034000;CB;036495;O;1
C6570;RALN;CC;043000;CC;045000;O;1
C6570;RALN;CB;037493;CB;038491;O;2
C6570;RALN;CD;0D1000;CD;049000;O;1
C3252;RALN;CC;0C1000;CC;042000;O;2
C3252;RALN;CD;0D1000;CD;049000;O;2
C2413;RALN;CD;050000;CD;0D4000;O;1
C2413;RALN;CB;038490;CB;0B7A00;O;1
T9319;RALN;CB;038490;CB;0B7A00;O;1
IR8563;ERIC;7L;016087;5L;013091;V;2
IR8563;ERIC;6L;014088;4L;012088;V;1
IR8563;ERIC;TC;0D0094;TC;0D0398;O;2
IR8563;ERIC;RI;0D0093;RI;0D0397;O;4
IR8563;ERIC;5L;013088;TC;0D0094;V;1
IR8563;ERIC;5L;013091;TC;0D0094;V;1
IR8563;ERIC;7L;016087;TC;0D0094;V;1
IR8563;ERIC;7L;016087;5L;013087;V;2
C386;RALN;CC;042000;CC;043000;O;1
C386;RALN;CC;043000;CC;045000;O;1
C386;RALN;CB;038490;CB;0B7A00;O;1
C386;RALN;CC;0C1000;CC;042000;O;2
C386;RALN;CB;054000;CB;032000;O;2
C2673;RALN;CD;0D1000;CD;049000;O;1
C2673;RALN;CC;042000;CC;043000;O;3
C2673;RALN;CD;050000;CD;0D4000;O;1
C7935;RALN;CB;037492;CB;038490;O;1
C7935;RALN;CD;0D4000;CD;0D5000;O;1
C5959;RALN;CC;045000;CC;046000;O;3
C5959;RALN;CB;037492;CB;038491;O;1
C5959;RALN;CC;0C1000;CC;042000;O;1
C5959;RALN;CC;042000;CC;043000;O;1
C5959;RALN;CB;032000;CB;034000;O;2
C5959;RALN;CB;034000;CB;036495;O;1
C3440;RALN;CC;043000;CC;045000;O;1
C3440;RALN;CD;050000;CD;0D4000;O;1
C3440;RALN;CB;034000;CB;036495;O;2
C9839;RALN;CC;0C1000;CC;042000;O;1
C9839;RALN;CB;055000;CB;036494;O;1
C5502;RALN;CD;0D5000;DI;0D0165;V;1
C5502;RALN;CD;0D4000;CD;0D5000;O;1
C5502;RALN;CD;0D5000;CD;099000;O;2
C5502;RALN;CD;050000;CD;0D4000;O;2
C5502;RALN;CC;0C1000;CC;042000;O;3
C5502;RALN;CC;045000;CC;046000;O;9
C5502;RALN;CC;042000;CC;043000;O;3
C5502;RALN;CB;037493;CB;038491;O;2
C5502;RALN;CC;043000;CC;045000;O;2
C5502;RALN;CB;038491;CB;0B7000;O;3
C5502;RALN;CD;049000;CD;050000;O;1
T9321;RALN;CB;036494;CB;037492;O;1
T9321;RALN;CB;032000;CB;034000;O;3
CS12322;ERIC;7L;016087;6L;014087;V;1
CS12322;ERIC;5L;013091;4L;012091;V;1
CS12322;ERIC;8L;018396;7L;016396;V;1
C8039;RALN;CC;046000;CC;097000;O;2
C8039;RALN;CB;036495;CB;037493;O;1
C8039;RALN;CD;0D4000;CD;0D5000;O;1
C8039;RALN;CC;045000;CC;046000;O;1
C4828;PRBZ;CC;000722;CC;000721;O;1
C4828;PRBZ;CA;000730;CA;000729;O;1
C4828;PRBZ;CC;000721;CD;000717;V;1
C3023;RALN;CC;046000;CC;097000;O;2
C3023;RALN;CB;0B7A00;CB;0B8000;O;1
C7290;REFR;CB;038000;CB;0B7000;O;1
C7290;REFR;CD;049000;CD;050000;O;1
C7290;REFR;CC;042000;CC;043000;O;1
C1531;RALN;CD;0D1000;CD;049000;O;1
C1531;RALN;CB;036494;CB;037493;O;1
C2482;RALN;DF;0D0095;CD;0D1000;V;1
C2961;RALN;CD;049000;CD;050000;O;1
C2961;RALN;CC;046000;CC;097000;O;1
C3350;RALN;CB;0B7000;CB;0B7A00;O;1
C3350;RALN;CB;0B7A00;CB;0B7000;O;1
C3350;RALN;CB;038490;CB;0B7A00;O;1
C8118;RALN;CC;0C1000;CC;042000;O;2
C8118;RALN;CD;050000;CD;0D4000;O;1
C8118;RALN;CD;0D1000;CD;049000;O;1
C470;RALN;CB;032000;CB;034000;O;1
C470;RALN;CB;036495;CB;037493;O;1
C3979;RALN;CB;037492;CB;038490;O;1
C3979;RALN;CD;0D4000;CD;0D5000;O;1
C7650;RALN;CC;0C1000;CC;042000;O;3
C5460;RALN;CD;049000;CD;050000;O;1
C5460;RALN;CB;037492;CB;038490;O;2
IP10630;RALN;CB;055000;CC;0C1000;V;1
C2737;RALN;CD;0D5000;CD;099000;O;2
C2435;RALN;CC;0C1000;CC;042000;O;2
C2435;RALN;CB;037492;CB;038490;O;1
C2435;RALN;CC;043000;CC;045000;O;1
C4252;RALN;CC;0C1000;CC;042000;O;1
C7916;RALN;CC;043000;CC;045000;O;1
C7916;RALN;CB;037492;CB;038490;O;1
C7916;RALN;CD;050000;CD;0D4000;O;2
C7916;RALN;CD;0D1000;CD;049000;O;1
C7916;RALN;CC;0C1000;CC;042000;O;1
C7916;RALN;CD;049000;CD;050000;O;1
C7916;RALN;CB;036494;CB;037492;O;2
C7916;RALN;CC;045000;CC;046000;O;1
C7916;RALN;CD;0D4000;CD;0D5000;O;2
C7916;RALN;CC;042000;CC;043000;O;4
UC12396;RALN;CC;045000;CC;046000;O;2
UC12396;RALN;CB;038490;CB;0B7A00;O;1
UC12396;RALN;CC;0C1000;CC;042000;O;1
C7106;RALN;CB;037493;CB;038491;O;1
C7106;RALN;CD;0D4000;CD;0D5000;O;1
C5740;RALN;CD;099000;CD;0D7000;O;2
C5103;RALN;CC;046000;CC;097000;O;1
C5544;RALN;CC;043000;CC;045000;O;1
C5544;RALN;CA;027000;CA;028000;O;2
C681;RALN;CC;0C1000;CC;042000;O;1
C681;RALN;CB;038490;CB;0B7000;O;1
P9047;RALN;CD;0D4000;CD;0D5000;O;10
P9047;RALN;CB;038490;CB;0B7A00;O;1
P9047;RALN;CD;099000;CD;0D7000;O;1
P9047;RALN;CA;0A5000;CA;0A6000;O;3
P9047;RALN;CD;050000;CD;0D4000;O;1
P9047;RALN;CC;046000;CC;097000;O;12
P9047;RALN;CC;0C1000;CC;042000;O;4
P9047;RALN;CB;036495;CB;037493;O;1
P9047;RALN;CB;054000;CB;032000;O;2
P9047;RALN;CB;0B7000;CB;0B8000;O;3
P9047;RALN;CD;0D5000;CD;099000;O;1
P9047;RALN;CB;037493;CB;038491;O;13
P9047;RALN;CC;042000;CC;043000;O;2
C3133;RALN;CB;036494;CB;037492;O;3
C3133;RALN;CC;046000;CC;097000;O;1
C3133;RALN;CC;043000;CC;045000;O;1
C5113;RALN;CB;032000;CB;034000;O;1
C5839;RALN;CC;0C1000;CC;042000;O;6
C5839;RALN;CB;036495;CB;037493;O;2
C5839;RALN;CB;037493;CB;038491;O;1
C5839;RALN;CC;043000;CC;045000;O;6
C5839;RALN;CD;0D1000;CD;049000;O;6
C5839;RALN;CD;0D5000;CD;099000;O;1
C5839;RALN;CD;0D4000;CD;0D5000;O;2
C5839;RALN;CB;038490;CB;0B7A00;O;3
C5839;RALN;CC;045000;CC;046000;O;5
C5839;RALN;CC;042000;CC;043000;O;4
C5839;RALN;CB;055000;CB;036494;O;3
C5839;RALN;CB;037492;CB;038490;O;1
Q9144;UNIV;CC;045000;CC;046000;O;28
Q9144;UNIV;CE;059000;CE;060000;O;1
Q9144;UNIV;CD;051000;CD;052000;O;10
Q9144;UNIV;CB;032000;CB;034000;O;1
Q9144;PRUN;RI;0D0178;RI;0D0177;O;1
Q9144;UNIV;CD;052000;CD;0D6000;O;14
Q9144;UNIV;CC;043000;CC;045000;O;10
Q9144;PRUN;PR;0D0169;PR;0D0173;O;1
Q9144;PRUN;RI;0D0177;PR;0D0169;V;1
Q9144;UNIV;CD;050000;CD;051000;O;1
Q9144;PRUN;PR;0D0169;PR;0D0168;O;2
Q9144;UNIV;CC;046000;CC;097000;O;11
Q9144;UNIV;CB;037000;CB;038000;O;1
Q9144;UNIV;CB;038000;CB;0B7000;O;2
Q9144;UNIV;D2;0D0079;DG;0D0097;V;1
Q9144;UNIV;CC;0C7000;CC;0C8000;O;3
Q9144;UNIV;CC;040000;CC;042000;O;5
Q9144;UNIV;CB;034000;CB;036000;O;4
Q9144;UNIV;CD;0D6000;CD;0D7000;O;11
Q9144;UNIV;CC;097000;CC;0C7000;O;17
Q9144;PRUN;PR;0D0173;PR;0D0172;O;1
Q9144;UNIV;CD;048000;CD;049000;O;14
Q9144;UNIV;CD;049000;CD;050000;O;5
Q9144;UNIV;CC;042000;CC;043000;O;6
Q9144;UNIV;CE;0E6000;CE;0E7000;O;1
C447;RALN;CD;0D1000;CD;049000;O;1
C447;RALN;CD;0D5000;CD;099000;O;1
C447;RALN;CC;0C1000;CC;042000;O;1
C447;RALN;CB;055000;CB;036494;O;1
C7408;RALN;CD;049000;CD;050000;O;1
C7408;RALN;CA;025000;CA;027000;O;1
C7408;RALN;CB;032000;CB;034000;O;1
C7408;RALN;CB;054000;CB;032000;O;1
AG11844;MNST;D1;0D0077;D2;0D0079;V;1
C859;RALN;CB;036494;CC;0C1000;V;1
C859;RALN;CC;0C1000;CD;0D1000;V;1
C859;RALN;CC;045000;CD;0D1000;V;1
C3804;REFR;XA;0PL911;XA;0PL910;O;1
C7558;RALN;CD;0D1000;CD;049000;O;1
C7558;RALN;CD;050000;CD;0D4000;O;1
C7558;RALN;CC;045000;CC;046000;O;1
C7558;RALN;CC;042000;CC;043000;O;1
C7558;RALN;CB;038490;CB;0B7A00;O;1
C7558;RALN;CB;055000;CB;036494;O;1
C7558;RALN;CB;038491;CB;0B7000;O;2
C7558;RALN;CB;036494;CB;037492;O;1
C7558;RALN;CC;0C1000;CC;042000;O;4
C2584;RALN;CC;042000;CC;043000;O;1
C2584;RALN;CD;0D1000;CD;049000;O;1
C2584;RALN;CD;049000;CD;050000;O;1
UC10583;RALN;CD;099000;DI;0D0165;V;1
UC10583;RALN;CD;049000;CD;050000;O;1
C7588;RALN;CB;032000;CB;034000;O;1
C7588;RALN;CD;049000;CD;050000;O;1
C7588;RALN;CB;036494;CB;037492;O;1
AA8542;ERIC;D2;0D0E99;RI;0D0089;V;1
AA8542;ERIC;RI;0D0089;D2;0D0E99;V;1
AA8542;ERIC;TC;0D0398;D2;0D0E99;V;1
C3810;RALN;CB;037493;CB;038491;O;2
C3810;RALN;CC;0C1000;CC;042000;O;5
C3810;RALN;CB;034000;CB;036495;O;2
C3810;RALN;CC;045000;CC;046000;O;1
C3810;RALN;CB;032000;CB;034000;O;4
C3810;RALN;CB;038491;CB;0B7000;O;3
C3810;RALN;CD;0D1000;CD;049000;O;2
C3810;RALN;CB;055000;CB;036494;O;2
C3810;RALN;CC;043000;CC;045000;O;2
C3810;RALN;CC;042000;CC;043000;O;3
C3810;RALN;CB;037492;CB;038490;O;3
C3810;RALN;CB;054000;CB;032000;O;2
U12379;SSNA;LT;T13059;LT;T14007;O;1
U12379;SSNA;LA;A13870;LA;A14005;O;5
U12379;SSNA;DS;SD0A65;DS;SD0E65;O;2
U12379;SSNA;MV;SD0A73;MV;SD0E74;O;1
U12379;SSNA;LT;T12057;LA;A12017;V;1
U12379;SSNA;SV;S18865;DS;SD0483;V;1
U12379;SSNA;SF;S16019;LA;A16028;V;1
U12379;SSNA;LT;T18868;DT;TD0A01;V;1
U12379;SSNA;LA;A12017;LA;A14005;O;1
U12379;SSNA;LT;T16026;DS;SD0A15;V;2
U12379;SSNA;DA;AD0S31;DA;AD0A31;O;1
U12379;SSNA;LA;A18869;DA;AD0A31;V;2
U12379;SSNA;MD;SD0035;MD;SD0E33;O;1
U12379;SSNA;DS;SD0A38;LA;A14005;V;1
U12379;SSNA;MV;SD0A73;MV;SD0E73;O;3
U12379;SSNA;MD;SD0E34;MD;SD0E33;O;1
U12379;SSNA;LA;A14005;LT;T16026;V;1
U12379;SSNA;DP;PD0A03;DP;PD0S03;O;1
U12379;SSNA;MD;SD0035;MD;SD0E34;O;3
U12379;SSNA;DS;SD0A12;DS;SD0E12;O;1
U12376;SSNA;MV;SD0E73;MV;SD0A73;O;4
U12376;SSNA;LA;A13870;LA;A14005;O;1
U12376;SSNA;DS;SD0A65;DS;SD0E65;O;2
U12376;SSNA;DA;AD0A31;DA;AD0S31;O;1
U12376;SSNA;DS;SD0A38;DS;SD0E38;O;1
U12376;SSNA;DS;SD0A65;DS;SD0E66;O;1
U12376;SSNA;MD;SD0597;MD;SD0E33;O;1
U12376;SSNA;MV;SD0A73;MV;SD0E73;O;7
U12376;SSNA;DP;PD0S45;DP;PD0046;O;1
U12376;SSNA;MD;SD0E34;MD;SD0E33;O;1
U12376;SSNA;DA;AD0032;DA;AD0S31;O;1
U12376;SSNA;MD;SD0035;MD;SD0E34;O;4
U12378;SSNA;MV;SD0A73;MV;SD0E73;O;1
U12378;SSNA;DA;AD0A31;DA;AD0032;O;1
U12378;SSNA;MD;SD0E34;MD;SD0E33;O;2
U12378;SSNA;MD;SD0035;MD;SD0E34;O;2
U12378;SSNA;LT;T12057;LA;A12017;V;8
U12378;SSNA;DS;SD0E65;DS;SD0E66;O;1
U12378;SSNA;DA;AD0S31;DA;AD0032;O;1
U12378;SSNA;LT;T13059;LA;A13870;V;1
U12378;SSNA;DS;SD0E38;DS;SD0A38;O;1
C2895;RALN;CC;045000;CC;046000;O;1
C2895;RALN;CB;055000;CB;036494;O;1
C2895;RALN;CB;034000;CB;036495;O;1
C2895;RALN;CB;032000;CB;034000;O;1
C2895;RALN;CB;036494;CB;037492;O;1
C3242;RALN;CB;038490;CB;0B7A00;O;1
C3242;RALN;CC;042000;CC;043000;O;1
C3242;RALN;CD;0D1000;CD;049000;O;1
C3242;RALN;CD;049000;CD;050000;O;1
C3242;RALN;CB;036495;CB;037493;O;1
C3242;RALN;CC;0C1000;CC;042000;O;1
U9450;SSNA;MD;SD0035;MD;SD0036;O;5
U9450;SSNA;MD;SD0N33;MD;SD0E33;O;1
U9450;SSNA;MD;SD0036;MD;SD0035;O;3
C2884;RALN;CC;043000;CC;045000;O;1
C394;RALN;CB;054000;CB;032000;O;1
C394;RALN;CD;0D5000;CD;099000;O;1
C394;RALN;CC;042000;CC;043000;O;4
C394;RALN;CD;0D4000;CD;0D5000;O;1
C1686;RALN;CB;032000;CB;034000;O;1
C5999;RALN;CC;046000;CC;097000;O;1
UC9985;RALN;CC;0C1000;CC;042000;O;2
UC10305;RALN;CC;042000;CD;0D1000;V;1
C7728;RALN;CD;050000;CD;0D4000;O;1
