ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE
C6144;RALN;ND;CD;0;1;1066;890;934;626
C8284;RALN;ND;CA;0;0;9;0;10;0
C8284;RALN;ND;CB;0;0;0;0;1;0
C3534;RALN;ND;CC;0;0;1;0;0;0
R9197;RALN;ND;CB;0;0;8;2;2;6
R9197;RALN;ND;CC;0;0;34;11;23;28
R9197;RALN;ND;CA;0;0;0;0;0;1
R9197;RALN;ND;CD;0;0;4;0;7;9
ER12802;RALN;ND;CD;0;0;0;0;2;0
ER12802;RALN;ND;CC;0;0;1;0;0;0
ER12802;RALN;ND;CB;0;0;6;5;0;0
C8029;PRBZ;NF;CC;0;0;0;0;3;2
C8029;PRBZ;NF;CB;0;0;0;0;2;0
C6697;RALN;ND;CB;0;0;0;0;2;0
C6697;RALN;ND;CD;0;0;1;0;0;0
C6697;RALN;ND;CC;0;0;1;1;1;0
C6662;RALN;ND;CB;0;0;3;1;0;0
C6662;RALN;ND;CD;0;0;4;0;0;0
C6662;RALN;ND;CC;0;0;2;4;0;0
C1039;RALN;ND;CD;0;1;3;2;6;2
C1039;RALN;ND;CC;0;0;9;12;11;12
C1039;RALN;ND;CB;0;0;0;0;2;0
C7897;RALN;ND;CB;0;0;0;4;12;0
C7897;RALN;ND;CC;0;0;21;1;25;4
C7897;RALN;ND;CD;0;0;1;0;2;0
C4570;RALN;ND;CC;0;0;4;1;0;0
C7349;RALN;ND;CA;0;0;14;5;5;0
C7349;RALN;ND;CB;0;0;4;0;23;3
C7349;RALN;ND;CC;0;0;60;59;37;17
C7349;RALN;ND;CD;0;0;20;13;10;1
Q9182;UNIV;ND;CB;0;0;0;0;1;0
Q9182;UNIV;ND;CD;0;0;0;0;2;0
C3987;RALN;ND;CC;0;0;14;0;0;0
C3987;RALN;ND;CD;0;0;3;1;0;0
C4654;RALN;ND;CB;0;0;3;0;0;0
C4654;RALN;ND;CD;0;0;1;0;1;0
C4654;RALN;ND;CC;0;0;4;1;5;1
C4251;PRBZ;NF;CC;0;1;6;0;10;0
C4251;PRBZ;NF;CA;0;0;12;0;3;0
C4251;PRBZ;NF;CB;0;0;43;6;14;2
C4251;PRBZ;NF;CD;0;0;1;0;0;0
C7901;PRBZ;NF;CB;0;0;2;2;2;0
C7901;PRBZ;NF;CA;0;0;2;0;0;0
C2288;PRBZ;NF;CB;0;0;0;0;3;0
LS11966;LS13;NF;LI;1;1;0;0;0;0
C2928;RALN;ND;CB;0;0;0;0;9;0
C2928;RALN;ND;CD;0;0;7;0;8;2
C2928;RALN;ND;CC;0;0;12;7;11;7
V9791;RALN;ND;CB;0;1;0;0;0;0
V9791;RALN;ND;CC;1;1;0;0;0;0
C4939;RALN;ND;CC;0;0;7;3;0;0
C4939;RALN;ND;CD;0;0;2;0;0;0
C4939;RALN;ND;CA;0;0;4;3;0;0
C4939;RALN;ND;CB;0;0;1;1;0;0
C2005;RALN;ND;CA;0;0;0;0;4;0
C2005;RALN;ND;CC;0;0;4;0;4;0
C2005;RALN;ND;CD;0;0;0;0;1;0
C6904;RALN;ND;CD;0;0;3;0;3;0
C6904;RALN;ND;CA;0;0;0;0;9;0
C6904;RALN;ND;CC;0;0;23;11;23;11
C6904;RALN;ND;PC;0;0;0;0;4;0
C2318;RALN;ND;CD;0;0;1;3;0;0
C2318;RALN;ND;CB;0;0;1;2;0;0
C2318;RALN;ND;CC;0;0;2;2;0;0
C7222;RALN;ND;CD;0;0;1;0;1;0
C7222;RALN;ND;CC;0;0;0;2;0;2
C8039;RALN;ND;CC;0;0;0;0;0;1
C8039;RALN;ND;CB;0;0;0;0;1;0
C8286;RALN;ND;CB;0;0;0;0;6;2
C8286;RALN;ND;CC;0;0;0;0;6;3
C8286;RALN;ND;CA;0;0;0;0;6;0
C4276;RALN;ND;CB;0;0;0;0;1;0
C4276;RALN;ND;CA;0;0;0;0;1;0
C4276;RALN;ND;CC;0;0;3;3;5;4
C4276;RALN;ND;CD;0;0;1;0;1;0
C870;RALN;ND;CD;0;0;0;0;0;1
C870;RALN;ND;CB;0;0;0;0;4;0
P9096;RALN;ND;CD;0;0;2;0;8;0
P9096;RALN;ND;CC;0;0;6;1;18;1
P9096;RALN;ND;CB;0;0;0;0;67;0
C3924;RALN;ND;CC;2;5;25;36;28;28
C3924;RALN;ND;CB;0;2;5;0;14;2
C3924;RALN;ND;CD;4;1;4;4;14;7
C3760;RALN;ND;CD;0;0;4;0;0;0
C3760;RALN;ND;CC;0;0;4;3;0;0
C3760;RALN;ND;CB;0;0;4;1;0;0
LS11936;LS13;NF;LI;0;0;3;4;0;0
C7864;RALN;ND;CD;0;0;1;1;0;0
C7864;RALN;ND;CC;0;1;4;3;1;2
C7864;RALN;ND;CB;0;0;0;0;2;2
N8719;REVA;SC;CD;0;2;0;0;0;0
N8719;REVA;SC;CB;0;0;4;68;4;59
C4242;RALN;ND;CB;0;0;2;0;0;0
C4242;RALN;ND;CA;0;0;1;0;0;0
IP10611;RALN;ND;CB;0;0;7;93;0;0
IP10611;RALN;ND;CC;0;0;1;4;0;0
IP10611;RALN;ND;CD;0;0;3;6;0;0
C4688;RALN;ND;CD;0;0;0;0;1;0
C1745;RALN;ND;CB;0;0;0;0;2;0
C1745;RALN;ND;CC;0;0;3;1;3;2
C7732;RALN;ND;CC;0;0;2;0;0;0
C7732;RALN;ND;CB;0;0;4;0;0;0
C7732;RALN;ND;CD;0;0;0;1;0;0
C1615;RALN;ND;CB;0;0;0;0;8;0
C1615;RALN;ND;CA;0;0;4;0;7;0
C1615;RALN;ND;CC;0;0;10;0;13;2
C1615;RALN;ND;CD;0;0;0;0;2;0
C3038;RALN;ND;CD;0;0;1;0;0;1
C3038;RALN;ND;CB;0;0;2;0;0;1
C3038;RALN;ND;CC;0;0;2;6;0;3
C362;RALN;ND;CC;0;0;5;0;0;0
C1330;RALN;ND;CB;0;0;0;11;0;0
C6514;RALN;ND;CC;0;0;4;5;5;6
C6514;RALN;ND;CA;0;0;0;0;1;0
C6514;RALN;ND;CB;0;0;0;0;3;0
C5179;RALN;ND;CB;0;0;0;0;4;4
C5179;RALN;ND;CD;0;0;0;0;3;1
C5179;RALN;ND;CC;0;0;6;3;6;3
C5179;RALN;ND;CA;0;0;0;0;5;0
C7542;RALN;ND;CA;0;0;0;0;2;0
C7542;RALN;ND;CB;0;0;0;0;2;0
C7542;RALN;ND;CC;0;0;1;1;1;1
C4473;RALN;ND;CC;0;0;1;3;1;3
C4473;RALN;ND;CD;0;0;2;0;2;0
C3876;RALN;ND;CB;0;0;0;0;5;0
C3876;RALN;ND;CC;0;0;0;0;0;3
C3876;RALN;ND;CD;0;0;0;0;1;0
C7696;RALN;ND;CC;0;0;11;1;12;2
C3550;RALN;ND;CC;0;0;1;2;0;0
C3550;RALN;ND;CD;0;0;1;0;0;0
C3410;RALN;ND;CB;0;0;0;0;10;0
C3410;RALN;ND;CC;0;0;12;12;14;2
C5085;RALN;ND;CC;0;0;4;2;5;2
C2363;RALN;ND;CD;0;0;0;1;0;1
C2363;RALN;ND;CC;0;0;0;9;0;9
C5264;REFR;SC;CC;0;0;0;0;0;2
C7431;RALN;ND;CD;0;0;0;0;1;0
C7431;RALN;ND;CB;0;1;0;0;18;0
P9104;RALN;ND;CC;0;0;10;0;6;0
P9104;RALN;ND;CD;0;0;0;0;4;0
P9104;RALN;ND;CB;0;0;0;0;15;1
C5131;RALN;ND;CB;0;1;15;6;35;3
C5131;RALN;ND;CA;0;0;3;2;1;1
C5131;RALN;ND;CC;1;3;149;69;56;9
C5131;RALN;ND;CD;1;1;29;11;11;7
PA130;RALN;ND;CB;0;1;0;0;0;0
C991;RALN;ND;CC;0;0;0;0;1;0
C2022;REVA;SC;CB;0;0;0;0;3;0
C2022;REVA;SC;CC;0;0;3;0;0;0
C2022;REVA;SC;CD;0;0;1;0;0;0
C2941;RALN;ND;CC;0;0;18;22;18;16
C2941;RALN;ND;CB;0;0;0;0;1;0
C2941;RALN;ND;CA;0;0;0;0;0;1
C2941;RALN;ND;CD;0;0;2;2;5;1
C6767;RALN;ND;CC;0;0;5;1;8;1
C6767;RALN;ND;CB;0;0;0;0;11;0
C3162;RALN;ND;CD;0;0;0;1;0;1
C3162;RALN;ND;CB;0;0;1;0;0;0
C3162;RALN;ND;CA;0;0;2;0;0;0
C3162;RALN;ND;CC;0;0;17;6;15;6
C670;RALN;ND;CD;0;0;0;0;1;0
C3254;RALN;ND;CC;0;0;4;0;0;0
C3254;RALN;ND;CB;0;0;0;0;5;0
C3254;RALN;ND;CD;0;0;1;2;0;0
C710;RALN;ND;CC;0;0;0;0;3;0
C6786;RALN;ND;CC;0;0;3;2;0;0
C1501;RALN;ND;CB;0;0;0;0;3;1
C1501;RALN;ND;CC;0;0;19;5;1;0
C1501;RALN;ND;CD;0;0;3;1;2;0
C4543;RALN;ND;CC;0;0;2;2;3;2
C4543;RALN;ND;CB;0;0;0;3;8;0
C4543;RALN;ND;CD;0;0;1;0;1;2
C4543;RALN;ND;CA;0;0;0;0;7;0
UC11816;RALN;ND;CC;0;0;18;18;13;14
UC11816;RALN;ND;CD;0;0;6;5;5;3
Q9166;UNIV;ND;CC;2;1;0;0;0;0
C6022;RALN;ND;CB;0;0;0;0;2;1
C6022;RALN;ND;CD;0;0;1;0;2;0
C6022;RALN;ND;CC;0;0;3;1;5;2
C3591;RALN;ND;CB;0;0;2;1;4;0
Q9140;UNIV;ND;CB;1;1;0;0;0;0
Q9140;UNIV;ND;CC;5;5;0;0;0;0
Q9140;UNIV;ND;CD;0;4;0;0;0;0
C6860;RALN;ND;CC;0;1;2;2;0;0
C6860;RALN;ND;CB;0;0;0;11;0;0
C3122;RALN;ND;CC;0;0;12;8;0;0
C3122;RALN;ND;CD;0;0;3;0;0;0
C3436;RALN;ND;CC;0;0;2;2;0;0
C3436;RALN;ND;CD;0;0;0;1;0;0
C1464;RALN;ND;CB;0;0;0;0;0;2
C1464;RALN;ND;CC;0;0;3;2;4;4
C1464;RALN;ND;CD;0;0;1;0;1;2
C6239;RALN;ND;CC;0;0;0;0;3;3
C6239;RALN;ND;CD;0;0;0;0;3;1
C6239;RALN;ND;CB;0;0;0;0;8;0
C4635;RALN;ND;CB;0;0;0;0;2;0
C4635;RALN;ND;CA;0;0;0;0;1;0
C4635;RALN;ND;CC;0;0;2;2;2;3
U12371;SSNA;ME;DP;0;0;0;0;1;0
U12371;SSNA;ME;SF;0;0;5;5;0;0
U12371;SSNA;ME;SI;0;0;314;729;85;173
U12371;SSNA;ME;ST;0;0;54;58;33;42
U12371;SSNA;ME;DS;0;0;1;4;3;14
U12371;SSNA;ME;LT;0;0;223;259;104;39
U12371;SSNA;ME;LA;0;0;7;5;1;0
U12371;SSNA;ME;MD;0;0;174;219;177;158
C6020;RALN;ND;CB;0;0;1;1;0;0
C6020;RALN;ND;CD;0;0;6;2;5;2
C6020;RALN;ND;CC;0;5;21;9;19;8
C2834;RALN;ND;CB;0;0;0;0;2;0
C4915;RALN;ND;CC;0;0;0;3;0;1
C4915;RALN;ND;CB;0;0;0;23;0;1
C2502;RALN;ND;CC;0;0;2;1;0;0
C1524;RALN;ND;CB;0;0;2;0;3;1
C1524;RALN;ND;CC;0;0;2;1;4;2
C1524;RALN;ND;CA;0;0;0;0;2;0
C7987;RALN;ND;CC;0;0;10;0;0;2
J8626;SSNA;ME;SI;0;0;71;184;10;28
J8626;SSNA;ME;MD;0;0;0;0;90;64
J8626;SSNA;ME;DS;0;0;0;0;2;5
J8626;SSNA;ME;LT;0;0;43;78;37;8
J8626;SSNA;ME;ST;0;0;8;17;13;11
C2299;RALN;ND;CC;0;0;25;16;30;16
C2299;RALN;ND;CD;0;0;1;1;1;0
C2299;RALN;ND;CB;0;0;0;0;1;0
C1529;RALN;ND;CC;0;0;3;0;3;1
C5233;RALN;ND;CC;0;0;9;1;10;1
LS11969;LS13;NF;LI;0;0;13;2;3;0
C2462;RALN;ND;CC;0;0;9;1;0;1
C2462;RALN;ND;CB;0;0;0;1;2;0
C2462;RALN;ND;CD;0;0;2;0;0;0
C8219;PRTN;NF;CB;0;0;0;0;1;0
C5242;RALN;ND;CC;0;0;2;0;0;0
C6640;RALN;ND;CC;0;0;6;2;0;3
C6640;RALN;ND;CA;0;0;2;0;0;0
C6640;RALN;ND;CD;0;0;1;0;0;0
C7708;RALN;ND;CC;0;0;15;2;18;4
C7708;RALN;ND;CB;0;0;0;0;30;4
C7708;RALN;ND;CD;0;0;2;0;2;0
D8385;EN60;ND;LI;0;0;0;0;2;1
C3907;RALN;ND;CC;0;0;0;0;0;2
C3907;RALN;ND;CB;0;0;0;0;1;0
C3907;RALN;ND;CD;0;0;0;0;0;1
C2601;RALN;ND;CB;0;0;4;0;0;0
C2601;RALN;ND;CD;0;0;2;0;0;0
C2601;RALN;ND;CC;0;0;5;5;0;0
C5617;RALN;ND;CD;0;0;1;0;2;1
C5617;RALN;ND;CA;0;0;0;1;0;0
C5617;RALN;ND;CB;0;0;1;0;11;0
C5617;RALN;ND;CC;0;0;31;1;1;0
C2180;RALN;ND;CC;0;0;2;2;0;0
C2180;RALN;ND;CB;0;0;1;0;2;1
C4108;RALN;ND;CC;0;0;1;0;19;0
C4108;RALN;ND;CD;0;0;20;0;3;0
C3693;PRBZ;NF;CB;0;0;6;3;12;0
C3693;PRBZ;NF;CD;0;0;1;0;0;0
C3693;PRBZ;NF;CC;0;0;1;0;0;0
C6358;RALN;ND;CC;0;0;5;1;0;0
C6358;RALN;ND;CD;0;0;3;0;0;0
C6153;RALN;ND;CD;0;0;2;0;0;0
C6153;RALN;ND;CC;0;0;4;0;0;0
C2638;PRBZ;NF;CB;0;0;0;0;4;0
C7881;PRBZ;NF;CB;0;0;0;17;1;0
C7881;PRBZ;NF;CD;0;0;0;3;0;0
C7881;PRBZ;NF;CA;0;0;0;2;1;0
C3913;RALN;ND;CB;0;0;0;0;1;1
C3913;RALN;ND;CD;0;0;0;0;0;1
C3913;RALN;ND;CC;0;0;0;0;2;2
C3118;RALN;ND;CC;0;0;0;5;0;1
C3118;RALN;ND;CD;0;0;2;0;0;0
C7629;RALN;ND;CB;0;0;0;0;0;1
C7629;RALN;ND;CC;0;0;2;1;1;0
C3468;RALN;ND;CA;0;0;2;0;0;0
C3468;RALN;ND;CC;0;0;10;1;0;0
C3468;RALN;ND;CB;0;0;1;0;0;0
C6356;RALN;ND;CC;0;0;1;2;0;0
C6356;RALN;ND;CD;0;0;1;0;0;0
C8301;RALN;ND;CD;0;0;1;5;1;6
C8301;RALN;ND;CC;0;0;32;82;36;56
C8301;RALN;ND;CB;0;0;2;3;0;0
C4063;RALN;ND;CC;0;0;34;11;31;9
C4063;RALN;ND;CD;0;0;8;2;8;1
C4063;RALN;ND;CB;0;0;1;1;0;0
C3737;RALN;ND;CB;0;0;3;0;1;1
C3737;RALN;ND;CD;0;0;7;5;1;1
C3737;RALN;ND;CC;0;0;34;69;6;4
C3737;RALN;ND;CA;0;0;4;5;0;0
P9049;RALN;ND;CB;0;0;0;0;102;0
P9049;RALN;ND;CD;0;0;0;0;4;0
P9049;RALN;ND;CC;0;0;15;1;25;2
PA98;RALN;ND;CD;0;0;1;0;0;0
PA98;RALN;ND;CC;0;0;2;4;0;0
C3415;RALN;ND;CD;0;0;1;0;2;2
C3415;RALN;ND;CB;0;0;0;0;4;0
C3415;RALN;ND;CC;0;0;9;3;7;3
E8535;EPNE;ME;AA;0;1;1;1;1;1
E8535;EPNE;ME;AC;51;133;1;1;1;1
E8535;EPNE;ME;AB;14;29;1;1;1;1
C3009;PRBZ;NF;CA;0;0;0;0;1;0
C3009;PRBZ;NF;CB;0;0;0;0;2;0
C6231;RALN;ND;CB;0;0;0;0;1;0
C7065;PRBZ;NF;CB;0;0;0;0;2;0
C1992;RALN;ND;CD;0;0;1;1;0;0
C1992;RALN;ND;CB;0;0;1;1;0;0
C1992;RALN;ND;CC;0;0;4;3;0;0
C8294;RALN;ND;CB;0;0;0;0;0;2
C8294;RALN;ND;CC;0;0;1;1;0;1
UC10005;RALN;ND;CD;0;0;3;0;0;0
UC10005;RALN;ND;CC;0;0;10;5;0;0
U10850;SSNA;ME;DS;0;0;0;0;5;15
U10850;SSNA;ME;SV;0;0;9;3;22;5
U10850;SSNA;ME;LT;0;0;165;200;74;32
U10850;SSNA;ME;ST;0;0;46;46;46;46
U10850;SSNA;ME;MD;0;0;0;0;244;101
U10850;SSNA;ME;MV;0;0;0;0;26;3
U10850;SSNA;ME;LA;0;0;4;2;0;0
U10850;SSNA;ME;SI;0;0;394;490;196;133
U10850;SSNA;ME;SF;0;0;0;1;0;0
C6540;RALN;ND;CD;0;0;2;0;0;0
C6540;RALN;ND;CC;0;0;2;1;0;0
N8721;REVA;SC;CB;0;0;0;37;0;0
C2757;RALN;ND;CD;0;0;1;0;1;0
C2757;RALN;ND;CC;0;0;2;3;4;3
C2671;RALN;ND;CD;0;0;2;0;0;1
C2671;RALN;ND;CC;0;0;0;0;1;1
C2671;RALN;ND;CB;0;0;3;0;3;0
Q9187;UNIV;ND;CE;1;3;0;0;0;0
Q9187;UNIV;ND;CD;4;2;0;0;1;0
Q9187;UNIV;ND;CC;5;7;0;0;2;1
Q9187;UNIV;ND;CB;2;0;0;0;0;0
C6498;PRBZ;NF;CB;0;0;0;0;4;0
C6687;RALN;ND;CB;0;0;0;0;2;0
C6687;RALN;ND;CC;0;0;7;2;12;2
C6687;RALN;ND;CA;0;0;0;0;2;0
C6353;RALN;ND;CC;0;0;0;0;1;0
C6512;RALN;ND;CB;0;0;0;0;0;1
AA10591;ENAC;ND;AC;0;0;0;0;1;1
C7872;RALN;ND;CC;0;0;4;1;0;1
C7872;RALN;ND;CD;0;0;2;0;0;0
V9758;RALN;ND;CD;1;1;0;0;0;0
V9758;RALN;ND;CC;0;8;0;0;0;0
AP197;RALN;ND;CC;0;7;0;0;0;0
AP197;RALN;ND;CD;1;9;0;0;0;0
C4823;RALN;ND;CD;0;0;0;1;0;1
C4823;RALN;ND;CC;0;0;5;7;3;0
C4823;RALN;ND;CB;0;0;1;0;0;0
AG10325;MNST;MM;2A;0;0;6;3;4;0
AG10325;MNST;MM;3A;0;0;3;6;1;0
C5052;RALN;ND;CC;0;0;3;2;0;1
C5052;RALN;ND;CD;0;0;0;0;0;2
C6120;RALN;ND;CB;0;0;2;0;0;0
C6120;RALN;ND;CC;0;0;1;0;0;0
C1592;RALN;ND;CD;0;0;1;0;0;1
C1592;RALN;ND;CB;0;0;0;0;0;1
C1592;RALN;ND;CC;0;0;1;0;0;0
C4118;RALN;ND;CC;0;0;1;0;0;0
C4118;RALN;ND;CB;0;0;1;0;0;0
V9717;RALN;ND;CC;0;2;0;0;0;0
V9717;RALN;ND;CA;0;0;0;3;0;0
V9717;RALN;ND;CD;3;5;0;0;0;0
C1280;RALN;ND;CB;0;0;2;0;1;0
C1264;RALN;ND;CA;0;0;33;3;7;1
C1264;RALN;ND;CD;0;0;9;5;21;4
C1264;RALN;ND;CB;3;2;63;0;24;3
C1264;RALN;ND;CC;4;7;167;22;1;7
C7429;RALN;ND;CC;0;0;3;2;3;4
C3751;RALN;ND;CB;0;0;0;0;6;0
C3751;RALN;ND;CD;0;0;3;0;2;1
C3751;RALN;ND;CC;0;0;12;4;3;2
U10330;SSNA;ME;MD;0;0;55;26;20;10
U10330;SSNA;ME;LA;0;0;1;2;0;0
U10330;SSNA;ME;LT;0;0;294;107;0;0
U10330;SSNA;ME;SI;0;0;379;247;42;21
C7214;RALN;ND;CB;0;0;7;1;0;0
C7214;RALN;ND;CC;0;0;1;0;1;2
C1239;RALN;ND;CD;0;0;0;0;1;0
C1239;RALN;ND;CC;0;0;0;0;0;2
C1028;RALN;ND;CD;0;0;2;2;0;0
C1028;RALN;ND;CC;0;0;6;2;0;0
C6490;RALN;ND;CB;0;0;3;0;1;0
C6490;RALN;ND;CC;0;0;4;1;5;1
C6317;RALN;ND;CB;0;0;0;0;0;1
C6317;RALN;ND;CC;0;0;2;1;0;1
C2445;RALN;ND;CC;0;0;2;1;0;0
C6553;RALN;ND;CA;0;0;2;0;1;0
C6553;RALN;ND;CB;0;0;4;0;1;0
C6553;RALN;ND;CC;0;0;5;0;1;0
D8403;PRBZ;NF;CD;0;3;0;0;0;0
D8403;PRBZ;NF;CB;0;1;0;0;9;0
U9508;SSNA;ME;LT;0;0;119;56;60;1
U9508;SSNA;ME;SV;0;0;0;0;34;5
U9508;SSNA;ME;SF;0;0;0;3;0;0
U9508;SSNA;ME;SI;0;0;345;857;82;104
U9508;SSNA;ME;MV;0;0;0;0;19;2
U9508;SSNA;ME;DS;0;0;0;0;2;6
U9508;SSNA;ME;ST;0;0;54;95;40;56
U9508;SSNA;ME;MD;0;0;167;162;233;156
U9508;SSNA;ME;LA;0;0;15;3;0;0
C7481;RALN;ND;CC;0;0;2;1;1;0
C7481;RALN;ND;CD;0;0;0;0;1;0
AP193;SSNA;ME;LT;0;0;0;0;7;13
AP193;SSNA;ME;LP;0;0;0;0;5;2
AP193;SSNA;ME;DS;0;1;0;0;0;0
AP193;SSNA;ME;LA;0;1;0;0;0;0
C7929;RALN;ND;CB;1;0;33;31;6;3
C7929;RALN;ND;CC;0;1;122;81;75;44
C7929;RALN;ND;CD;0;0;36;14;30;12
IP11052;PRTN;NF;CB;0;0;2;23;0;0
IP11052;PRTN;NF;CA;0;0;0;2;0;0
IP11052;PRTN;NF;CC;0;0;0;7;0;0
C3832;RALN;ND;CB;0;0;0;0;6;0
C3832;RALN;ND;CC;0;0;8;8;10;8
C3832;RALN;ND;CD;0;0;4;0;4;1
UC10794;RALN;ND;CC;0;0;56;44;16;14
UC10794;RALN;ND;CB;0;0;2;0;1;0
UC10794;RALN;ND;CD;0;0;13;8;10;6
IP11021;PRTN;NF;CB;0;0;2;19;0;0
IP11021;PRTN;NF;CC;0;0;2;3;0;0
C12472;PRTN;NF;CB;0;0;0;0;18;0
C12472;PRTN;NF;CC;0;0;4;1;0;0
C1625;RALN;ND;CB;0;0;0;0;4;0
C1625;RALN;ND;CC;0;0;10;11;2;1
C1625;RALN;ND;CD;0;0;1;1;1;1
C5461;RALN;ND;CB;0;0;1;0;11;0
C5461;RALN;ND;CD;0;0;2;0;8;1
C5461;RALN;ND;CC;0;0;16;11;13;9
C7457;RALN;ND;CD;0;0;0;1;0;2
C7457;RALN;ND;CB;0;0;2;0;10;0
C7457;RALN;ND;CC;0;0;8;1;2;1
C5839;RALN;ND;CC;0;0;6;4;0;0
C5839;RALN;ND;CB;0;0;2;0;0;0
P9110;RALN;ND;CB;0;0;0;0;47;0
P9110;RALN;ND;CD;0;0;0;0;5;0
P9110;RALN;ND;CC;0;0;0;0;10;0
C4127;RALN;ND;CC;0;0;5;0;5;2
C1505;RALN;ND;CC;0;0;0;0;2;0
LS11980;LS13;NF;LI;0;0;0;0;1;0
C8254;RALN;ND;CC;0;0;2;1;1;0
C8254;RALN;ND;CB;0;0;0;0;0;1
C3116;RALN;ND;CB;0;0;0;0;5;0
C6654;RALN;ND;CC;0;0;0;0;3;3
C3672;RALN;ND;CB;0;0;0;0;3;0
C3672;RALN;ND;CD;0;0;1;0;1;1
C3672;RALN;ND;CC;0;0;1;8;3;4
C8051;RALN;ND;CD;0;0;0;0;0;1
C8051;RALN;ND;CA;0;0;0;0;0;1
IP10603;RALN;ND;CB;0;0;6;68;0;0
IP10603;RALN;ND;CD;0;0;1;3;0;0
IP10603;RALN;ND;CC;0;0;0;6;0;0
C2091;RALN;ND;CB;0;0;0;0;4;1
C2091;RALN;ND;CC;0;0;0;0;2;2
UC11829;RALN;ND;CB;0;1;0;0;0;0
C6318;RALN;ND;CC;0;0;0;0;0;1
C6318;RALN;ND;CB;0;0;0;0;4;0
UC11811;RALN;ND;CB;0;1;0;0;0;0
UC11811;RALN;ND;CD;0;0;3;1;4;2
UC11811;RALN;ND;CC;0;0;11;18;3;5
C1097;RALN;ND;CB;0;0;0;0;5;0
C1097;RALN;ND;CD;0;0;3;1;2;2
C1097;RALN;ND;CC;0;0;5;3;9;2
C1222;RALN;ND;CC;0;0;3;1;0;2
C1222;RALN;ND;CB;0;0;0;0;6;0
C1222;RALN;ND;CD;0;0;1;0;0;0
C3761;PRTN;NF;CB;0;0;0;0;5;0
C3885;RALN;ND;CC;0;0;0;4;0;0
C1816;RALN;ND;CB;0;0;0;0;11;0
C1816;RALN;ND;CD;0;0;1;0;2;1
C1816;RALN;ND;CC;0;0;4;2;7;4
UC12516;REFR;SC;XA;0;0;2;0;0;0
C6693;RALN;ND;CC;0;0;0;3;0;2
C5023;RALN;ND;CB;0;0;0;0;4;0
C5023;RALN;ND;CA;0;0;0;0;4;1
C5023;RALN;ND;CC;0;0;0;4;4;6
C4605;RALN;ND;CB;0;0;0;5;0;0
C4605;RALN;ND;CC;0;0;1;2;0;0
C4091;RALN;ND;CD;0;0;2;1;3;4
C4091;RALN;ND;CB;0;0;1;2;3;0
C4091;RALN;ND;CC;0;0;21;5;23;2
C4091;RALN;ND;CA;0;0;0;0;1;0
C6580;PRBZ;NF;CB;0;0;0;0;1;0
C606;RALN;ND;CB;0;0;0;0;2;0
CS11971;RALN;ND;CD;0;1;0;0;0;0
CS11971;RALN;ND;CC;0;1;0;0;0;0
C617;RALN;ND;CD;0;0;2;0;2;0
C617;RALN;ND;CC;0;0;2;1;2;0
C617;RALN;ND;CB;0;0;0;0;3;0
AP198;PRBZ;NF;CD;0;1;3;9;0;1
AP198;PRBZ;NF;CB;0;1;62;188;24;53
AP198;PRBZ;NF;CC;0;2;0;0;1;0
AP198;PRBZ;NF;CA;0;0;3;2;0;0
C2145;RALN;ND;CC;0;0;0;3;1;4
C5170;RALN;ND;CB;0;0;141;67;133;26
C5170;RALN;ND;CD;0;0;345;75;28;8
C5170;RALN;ND;CC;0;0;408;193;16;6
C5170;RALN;ND;CA;0;0;67;9;27;3
Q9129;UNIV;ND;CD;1;0;0;0;0;0
Q9129;UNIV;ND;CE;1;0;0;0;0;0
Q9129;UNIV;ND;CB;0;2;1;0;0;0
Q9129;UNIV;ND;CC;0;1;2;0;0;0
C2923;RALN;ND;CC;0;0;3;2;0;2
C7375;RALN;ND;CC;0;0;0;1;0;2
C7375;RALN;ND;CD;0;0;0;0;0;3
C3303;RALN;ND;CB;0;0;0;0;2;1
C3303;RALN;ND;CC;0;0;3;2;0;2
C3829;RALN;ND;CB;0;0;0;0;6;0
P10790;RALN;ND;CB;0;0;1;0;1;0
P10790;RALN;ND;CA;0;0;3;0;0;0
P10790;RALN;ND;CC;0;0;6;0;6;0
P10790;RALN;ND;CD;0;0;1;0;1;0
P9122;RALN;ND;CC;0;0;8;0;7;2
P9122;RALN;ND;CB;0;0;0;0;4;0
P9122;RALN;ND;CD;0;0;2;0;5;4
UC10901;RALN;ND;CD;0;0;3;1;3;1
UC10901;RALN;ND;CB;0;0;0;0;7;0
UC10901;RALN;ND;CC;0;0;6;3;3;0
C2278;RALN;ND;CC;0;0;0;0;0;1
C2278;RALN;ND;CD;0;0;0;0;1;1
C6233;RALN;ND;CC;0;0;19;7;18;7
C6233;RALN;ND;CD;0;0;1;1;3;2
C5697;RALN;ND;CC;0;0;3;6;0;1
C5697;RALN;ND;CD;0;0;0;0;0;1
C2351;RALN;ND;CB;0;0;2;0;2;0
C2351;RALN;ND;CC;0;0;7;1;7;2
C2351;RALN;ND;CA;0;0;0;0;1;0
C3773;RALN;ND;CC;0;0;3;5;3;5
C3773;RALN;ND;CB;0;0;0;7;0;0
