ANNO;CODI_CONTRATTO;CODI_TIPO_VOCE_SPESA;TIPO_VOCE_SPESA;CODI_VOCE_SPESA;DESC_VOCE_SPESA;FLAG_SEGNO
2019;EPNE;F;FINANZIA;998;ALTRE RISORSE FISSE CON CARATTERE DI CERTEZZA E STABILITÀ;+
2019;REVA;F;FINANZIA;998;ALTRE RISORSE FISSE CON CARATTERE DI CERTEZZA E STABILITÀ;+
2019;UNIV;F;FINANZIA;998;ALTRE RISORSE FISSE CON CARATTERE DI CERTEZZA E STABILITÀ;+
2019;REFR;F;FINANZIA;998;ALTRE RISORSE FISSE CON CARATTERE DI CERTEZZA E STABILITÀ;+
2019;MNST;F;FINANZIA;998;ALTRE RISORSE FISSE CON CARATTERE DI CERTEZZA E STABILITÀ;+
2019;CNEL;F;FINANZIA;998;ALTRE RISORSE FISSE CON CARATTERE DI CERTEZZA E STABILITÀ;+
2019;RESA;F;FINANZIA;998;ALTRE RISORSE FISSE CON CARATTERE DI CERTEZZA E STABILITÀ;+
2019;SSNA;F;FINANZIA;998;ALTRE RISORSE FISSE CON CARATTERE DI CERTEZZA E STABILITÀ;+
2019;ERIC;F;FINANZIA;998;ALTRE RISORSE FISSE CON CARATTERE DI CERTEZZA E STABILITÀ;+
2019;RALN;F;FINANZIA;998;ALTRE RISORSE FISSE CON CARATTERE DI CERTEZZA E STABILITÀ;+
2019;SCLA;F;FINANZIA;998;ALTRE RISORSE FISSE CON CARATTERE DI CERTEZZA E STABILITÀ;+
2019;PCMD;F;FINANZIA;998;ALTRE RISORSE FISSE CON CARATTERE DI CERTEZZA E STABILITÀ;+
2019;AGFI;F;FINANZIA;998;ALTRE RISORSE FISSE CON CARATTERE DI CERTEZZA E STABILITÀ;+
2019;ENAC;F;FINANZIA;05L;ART 76 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2019;MNST;F;FINANZIA;05L;ART 76 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2019;CNEL;F;FINANZIA;05L;ART 76 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2019;EPNE;F;FINANZIA;05L;ART 76 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2019;AGFI;F;FINANZIA;05L;ART 76 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2019;ENAC;F;FINANZIA;05M;ART 76 C 3 L A) CCNL 16-18 - INCREMENTO DA 1.1.18;+
2019;EPNE;F;FINANZIA;05M;ART 76 C 3 L A) CCNL 16-18 - INCREMENTO DA 1.1.18;+
2019;CNEL;F;FINANZIA;05M;ART 76 C 3 L A) CCNL 16-18 - INCREMENTO DA 1.1.18;+
2019;AGFI;F;FINANZIA;05M;ART 76 C 3 L A) CCNL 16-18 - INCREMENTO DA 1.1.18;+
2019;ENAC;F;FINANZIA;05N;ART 76 C 3 L B) CCNL 16-18 - RIA PERS CESSATO MISURA INTERA;+
2019;CNEL;F;FINANZIA;05N;ART 76 C 3 L B) CCNL 16-18 - RIA PERS CESSATO MISURA INTERA;+
2019;EPNE;F;FINANZIA;05N;ART 76 C 3 L B) CCNL 16-18 - RIA PERS CESSATO MISURA INTERA;+
2019;MNST;F;FINANZIA;05N;ART 76 C 3 L B) CCNL 16-18 - RIA PERS CESSATO MISURA INTERA;+
2019;AGFI;F;FINANZIA;05N;ART 76 C 3 L B) CCNL 16-18 - RIA PERS CESSATO MISURA INTERA;+
2019;MNST;F;FINANZIA;05O;ART 76 C 3 L C) CCNL 16-18 - IND AMM/ENTE PERS CESS NON RIUT;+
2019;EPNE;F;FINANZIA;05O;ART 76 C 3 L C) CCNL 16-18 - IND AMM/ENTE PERS CESS NON RIUT;+
2019;AGFI;F;FINANZIA;05O;ART 76 C 3 L C) CCNL 16-18 - IND AMM/ENTE PERS CESS NON RIUT;+
2019;CNEL;F;FINANZIA;05O;ART 76 C 3 L C) CCNL 16-18 - IND AMM/ENTE PERS CESS NON RIUT;+
2019;AGFI;F;FINANZIA;05S;ART 76 C 4 L D) CCNL 16-18 - RIA IND AMM/ENTE CES MENS RESID;+
2019;MNST;F;FINANZIA;05S;ART 76 C 4 L D) CCNL 16-18 - RIA IND AMM/ENTE CES MENS RESID;+
2019;EPNE;F;FINANZIA;05S;ART 76 C 4 L D) CCNL 16-18 - RIA IND AMM/ENTE CES MENS RESID;+
2019;RALN;U;UTILIZZO;00Y;POLIZIA LOCALE - INDENNITÀ DI FUNZIONE;+
2019;RALN;F;FINANZIA;01W;ART 15 C 7 CCNL 16-18 - RIDUZIONE RISORSE DESTINATE P.O.;-
2019;RALN;U;UTILIZZO;00F;INDENNITÀ PERSONALE EX VIII QUALIFICA FUNZIONALE;+
2019;RALN;U;UTILIZZO;00R;COMPENSI AI MESSI NOTIFICATORI;+
2019;RALN;U;UTILIZZO;00X;RETRIBUZIONE DI RISULTATO PER INCARICHI AD INTERIM;+
2019;REFR;F;FINANZIA;06J;ART 32 C 8 CCRL 16-18 - RIS STABILI INCREM. DOT. ORGANICA;+
2019;REFR;F;FINANZIA;06V;ART 32 C 9 CCRL 16-18 - DECURTAZIONE PERS. TRASF.TO (OUT);-
2019;REFR;F;FINANZIA;06K;ART 32 CC 9-10 CCRL 16-18 - RIS STABILI PERS TRASFERITO (IN);+
2019;SSNA;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2019;EPNE;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2019;REFR;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2019;RALN;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2019;AGFI;U;UTILIZZO;02M;PERFORMANCE INDIVIDUALE;+
2019;ENAC;U;UTILIZZO;02M;PERFORMANCE INDIVIDUALE;+
2019;EPNE;U;UTILIZZO;02M;PERFORMANCE INDIVIDUALE;+
2019;MNST;U;UTILIZZO;02M;PERFORMANCE INDIVIDUALE;+
2019;CNEL;U;UTILIZZO;02M;PERFORMANCE INDIVIDUALE;+
2019;REVA;U;UTILIZZO;03L;ART 154 C 1 L A) TUDC - SALARIO DI RISULTATO;+
2019;REVA;U;UTILIZZO;03M;ART 154 C 1 L B) TUDC - PARTICOLARI POSIZIONI ORGANIZZATIVE;+
2019;REVA;U;UTILIZZO;03O;ART 154 C 1 L D) TUDC - ATTIVITÀ PART. ESIGENZE SERVIZIO;+
2019;REVA;U;UTILIZZO;03Q;ART 154 C 1 L F) TUDC - INDENNITÀ STATO CIVILE ART. 18;+
2019;REVA;F;FINANZIA;07L;ART 153 C 1 TUDC - ALIM FUA PROPORZ DIP 31.12 ANNO PREC;+
2019;REVA;F;FINANZIA;07Q;ART 143 C 3 TUDC - ALIM DA FONDO PROGR ANNO PREC;+
2019;UNIV;F;FINANZIA;05J;ART 88 C 4 CCNL 06-09 - DEC PER PROGR ECONOM ORIZZONTALI EP;-
2019;UNIV;F;FINANZIA;05K;DIFFERENZIALI STIPENDIALI A CARICO BILANCIO - RISORSE EP;+
2019;UNIV;U;UTILIZZO;01T;INDENNITÀ CORRELATE ALLE CONDIZION DI LAVORO;+
2019;UNIV;U;UTILIZZO;01U;INDENNITÀ CORRELATE PARTICOLARI RESPONSABILITÀ - CAT. D;+
2019;UNIV;U;UTILIZZO;01V;INDENNITÀ CORRELATE PARTICOLARI RESPONSABILITÀ - CAT. B -;+
2019;UNIV;U;UTILIZZO;02B;PROGRESSIONI ORIZZONTALI A CARICO BILANCIO - IMPIEGHI BCD;+
2019;RALN;F;FINANZIA;01Q;ART 67 C 2 L E CCNL 16-18 -DEC. PERS. TRASF. DISP. LEGGE;-
2019;ENAC;U;UTILIZZO;02L;PERFORMANCE ORGANIZZATIVA;+
2019;CNEL;U;UTILIZZO;02L;PERFORMANCE ORGANIZZATIVA;+
2019;MNST;U;UTILIZZO;02L;PERFORMANCE ORGANIZZATIVA;+
2019;EPNE;U;UTILIZZO;02L;PERFORMANCE ORGANIZZATIVA;+
2019;AGFI;U;UTILIZZO;02L;PERFORMANCE ORGANIZZATIVA;+
2019;MNST;U;UTILIZZO;02O;PARTICOLARI RESPONSABILITÀ ANCHE PROF.LI;+
2019;AGFI;U;UTILIZZO;02O;PARTICOLARI RESPONSABILITÀ ANCHE PROF.LI;+
2019;EPNE;U;UTILIZZO;02O;PARTICOLARI RESPONSABILITÀ ANCHE PROF.LI;+
2019;ENAC;U;UTILIZZO;02Q;INDENNITÀ POSIZIONI ORGANIZZATIVE;+
2019;MNST;U;UTILIZZO;02Q;INDENNITÀ POSIZIONI ORGANIZZATIVE;+
2019;AGFI;U;UTILIZZO;02Q;INDENNITÀ POSIZIONI ORGANIZZATIVE;+
2019;EPNE;U;UTILIZZO;02Q;INDENNITÀ POSIZIONI ORGANIZZATIVE;+
2019;REVA;F;FINANZIA;07J;ART 141 TUDC - ALIM PROPORZ DIP 31.12 ANNO PREC.;+
2019;REVA;U;UTILIZZO;03J;ART 143 C 2 TUDC - VALORE POSIZ 4^ E 5^ PROGR (STORICO);+
2019;REVA;U;UTILIZZO;03K;ART 143 C 2 TUDC - VALORE POSIZ 4^ E 5^ PROGR (ANNO RIF.TO);+
2019;RALN;F;FINANZIA;01R;ART 67 C 2 L E CCNL 16-18 -DEC. ALTRO PERS. TRASF.;-
2019;RALN;F;FINANZIA;00D;ART 67 C 2 L E CCNL 16-18-INCREM. PERS. TRASF. DISP. LEGGE;+
2019;RALN;F;FINANZIA;00E;ART 67 C 2 L E CCNL 16-18 - INCREM. ALTRO PERS. TRASF.;+
2019;RALN;F;FINANZIA;00M;ART 67 C 2 L H CCNL 16-18 - INCREM. DOT ORG E RELAT COPERT;+
2019;PCMD;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2019;AGFI;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2019;UNIV;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2019;ENAC;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2019;CNEL;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2019;EPNE;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2019;ERIC;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2019;MNST;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2019;UCAM;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2019;UNIV;F;FINANZIA;17A;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2019;PCMD;F;FINANZIA;17A;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2019;UNIV;F;FINANZIA;85G;INCREMENTI CCNL 06-09 (ART. 22 C. 1);+
2019;ERIC;F;FINANZIA;85G;INCREMENTI CCNL 06-09 (ART. 22 C. 1);+
2019;EPNE;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2019;ERIC;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2019;ENAC;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2019;PCMD;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2019;UNIV;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2019;ERIC;F;FINANZIA;10V;INCREMENTI CCNL 16-18 (ART. 47, C. 2);+
2019;UNIV;F;FINANZIA;10V;INCREMENTI CCNL 16-18 (ART. 47, C. 2);+
2019;UNIV;F;FINANZIA;18A;RIA PERSONALE CESSATO INTERO IMPORTO(ART62 C4 P1 CCNL 02-05);+
2019;CNEL;U;UTILIZZO;02I;RETRIBUZIONE DI RISULTATO (ONNICOMPRENSIVITÀ);+
2019;RALN;U;UTILIZZO;02I;RETRIBUZIONE DI RISULTATO (ONNICOMPRENSIVITÀ);+
2019;UNIV;U;UTILIZZO;02I;RETRIBUZIONE DI RISULTATO (ONNICOMPRENSIVITÀ);+
2019;AGFI;U;UTILIZZO;02I;RETRIBUZIONE DI RISULTATO (ONNICOMPRENSIVITÀ);+
2019;PCMD;U;UTILIZZO;02I;RETRIBUZIONE DI RISULTATO (ONNICOMPRENSIVITÀ);+
2019;ENAC;U;UTILIZZO;02I;RETRIBUZIONE DI RISULTATO (ONNICOMPRENSIVITÀ);+
2019;MNST;U;UTILIZZO;02I;RETRIBUZIONE DI RISULTATO (ONNICOMPRENSIVITÀ);+
2019;RALN;F;FINANZIA;00Q;ART 92 CC 5-6  DLGS 163/06 - QUOTE PROG.NE AD ESAURIMENTO;+
2019;REFR;F;FINANZIA;00Q;ART 92 CC 5-6  DLGS 163/06 - QUOTE PROG.NE AD ESAURIMENTO;+
2019;MNST;F;FINANZIA;00Q;ART 92 CC 5-6  DLGS 163/06 - QUOTE PROG.NE AD ESAURIMENTO;+
2019;SSNA;F;FINANZIA;00Q;ART 92 CC 5-6  DLGS 163/06 - QUOTE PROG.NE AD ESAURIMENTO;+
2019;UNIV;F;FINANZIA;00Q;ART 92 CC 5-6  DLGS 163/06 - QUOTE PROG.NE AD ESAURIMENTO;+
2019;UNIV;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2019;ERIC;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2019;RALN;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2019;AFAM;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2019;EPNE;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2019;MNST;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2019;SSNA;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2019;UNIV;F;FINANZIA;04X;ART 65 C 3 L F CCNL 16-18 - NUOVI SERVIZI O ACCR SERV ES;+
2019;UNIV;F;FINANZIA;04Z;ART 66 C 4 CCNL 16-18 - RISORSE NON UTILIZZATE ANNO PRECED;+
2019;MNST;F;FINANZIA;08K;ART 6 C 1 AL 2 CCNL 00-01 RISPARMI PEO PERSONALE CESSATO;+
2019;UNIV;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2019;PCMD;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2019;MNST;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2019;RALN;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2019;CDIP;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2019;EPNE;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2019;MNST;F;FINANZIA;05U;ART 87 C 2 L A) CCNL 16-18 - RISP RISORSE STRAORD ANNO PREC;+
2019;MNST;F;FINANZIA;05V;ART 1 C 193 L 266/05 - DEC. PER PROGR EC ORIZZ ANNO RIFER.TO;-
2019;MNST;F;FINANZIA;24I;PROG. ORIZZ. EX C. 193 L. 266/05 - VALORE ANNO CORRENTE;+
2019;CNEL;F;FINANZIA;89C;RIA PERS. CESSATO MISURA INTERA (ART58 C4 P1 CCNL02-05);+
2019;PCMD;F;FINANZIA;89C;RIA PERS. CESSATO MISURA INTERA (ART58 C4 P1 CCNL02-05);+
2019;MNST;F;FINANZIA;89C;RIA PERS. CESSATO MISURA INTERA (ART58 C4 P1 CCNL02-05);+
2019;PCMD;F;FINANZIA;91C;RATEO RIA CESS ANNO PREC. ACC. (ART 58 C 4 PP 2-3 CCNL02-05);+
2019;MNST;F;FINANZIA;91C;RATEO RIA CESS ANNO PREC. ACC. (ART 58 C 4 PP 2-3 CCNL02-05);+
2019;MNST;F;FINANZIA;08J;ART 76 C 3 L D) RISORSE RIASS EX ART 2 C 3 DLGS 165/2001;+
2019;EPNE;F;FINANZIA;70A;ART 2 C 3 DLGS 165/2001 - RISP. TRATT. EC. PRE-CCNL 94-97;+
2019;UNIV;F;FINANZIA;70A;ART 2 C 3 DLGS 165/2001 - RISP. TRATT. EC. PRE-CCNL 94-97;+
2019;RALN;F;FINANZIA;70A;ART 2 C 3 DLGS 165/2001 - RISP. TRATT. EC. PRE-CCNL 94-97;+
2019;RALN;F;FINANZIA;942;INCR DOT ORG/RIORG STAB SERV (ART26 C3 - P.FISSA CCNL 98-01);+
2019;UNIV;F;FINANZIA;24A;ATT NUOVI SERV O MIGL SERV ES - VAR (ART.62 C.7 CCNL02-05);+
2019;SSNA;F;FINANZIA;01A;IMPORTO CONSOLIDATO AL 31.12.07 (ART. 9 C. 1 CCNL 08-09);+
2019;SSNA;F;FINANZIA;69G;INCREMENTI CCNL 08-09 (ART. 9 CC. 2,3);+
2019;SSNA;F;FINANZIA;70G;IMPORTO CONSOLIDATO AL 31.12.07 (ART. 10 C. 1 CCNL 08-09);+
2019;SSNA;F;FINANZIA;71G;IMPORTO CONSOLIDATO AL 31.12.07 (ART. 11 C. 1 CCNL 08-09);+
2019;SSNA;F;FINANZIA;72G;INCREMENTI CCNL 08-09 (ART. 11 C. 2);+
2019;SSNA;U;UTILIZZO;264;INDENNITÀ DI SPECIFICITÀ MEDICA;+
2019;EPNE;U;UTILIZZO;264;INDENNITÀ DI SPECIFICITÀ MEDICA;+
2019;SSNA;U;UTILIZZO;265;RETRIBUZIONE DI POSIZIONE UNIFICATA;+
2019;SSNA;U;UTILIZZO;269;ALTRI ISTITUTI FONDO POSIZIONE;+
2019;RESA;U;UTILIZZO;269;ALTRI ISTITUTI FONDO POSIZIONE;+
2019;SSNA;F;FINANZIA;02M;ART 80 C 3 L C CCNL 16-18 - RIA  PERSONALE CESSATO;+
2019;REFR;F;FINANZIA;06O;ART 32  C 3 L A) - ALTRE SPECIFICHE DISPOSIZIONI NORMATIVE;+
2019;UNIV;U;UTILIZZO;01Q;PROGRESSIONI ORIZZONTALI BCD - STORICHE;+
2019;UNIV;U;UTILIZZO;02C;PROGRESSIONI ORIZZONTALI EP - STORICHE;+
2019;REFR;F;FINANZIA;06Q;ART 32  C 3 L C) CCRL 16-18 - QUOTA RISORSE PERSONALE T.D.;+
2019;SSNA;U;UTILIZZO;01F;INDENNITÀ CONDIZIONI DI LAVORO;+
2019;SSNA;U;UTILIZZO;01J;DIFFERENZIALI RETRIBUTIVI PROGRESSIONI ECONOMICHE STORICHE;+
2019;SSNA;U;UTILIZZO;01K;PREMI CORRELATI ALLA PERFORMANCE ORGANIZZATIVA;+
2019;AGFI;U;UTILIZZO;02K;DIFFERENZIALI PROGRESSIONI ECONOMICHE STORICHE;+
2019;EPNE;U;UTILIZZO;02K;DIFFERENZIALI PROGRESSIONI ECONOMICHE STORICHE;+
2019;CNEL;U;UTILIZZO;02K;DIFFERENZIALI PROGRESSIONI ECONOMICHE STORICHE;+
2019;RALN;F;FINANZIA;404;SPEC. DISP. DI LEGGE (ART. 20 C. 2 CCNL 06-09);+
2019;RALN;F;FINANZIA;01M;"ART 67 C 3 L K CCNL 16-18-INTEGR. PERS. TRASF. CORSO D'ANNO";+
2019;REVA;F;FINANZIA;07N;ART 155 C 1 TUDC - ALIM FUA ENTI CONVENZIONI SEGRETERIA;+
2019;EPNE;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2019;ERIC;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2019;ENAC;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2019;RESI;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2019;ASSI;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2019;AGFI;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2019;CPRE;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2019;PCMD;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2019;ERIC;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2019;PCMD;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2019;CPRE;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2019;RESI;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2019;ENAC;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2019;ASSI;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2019;AGFI;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2019;EPNE;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2019;SSNA;F;FINANZIA;09A;IMPORTO CONSOLIDATO AL 31.12.07 (ART. 8 C. 1 CCNL 08-09);+
2019;SSNA;F;FINANZIA;73G;INCREMENTI CCNL 08-09 (ART. 8 C. 2);+
2019;SSNA;F;FINANZIA;968;RIA PERSONALE CESSATO (ART 50 C 2 L E, C 3 L D CCNL 98-01);+
2019;SSNA;F;FINANZIA;951;INCR. DOT. ORG. O NUOVI SERV. (ART. 53 - POSIZ - CCNL 98-01);+
2019;SSNA;F;FINANZIA;996;ALTRE RISORSE FONDO POSIZIONE / PARTE FISSA;+
2019;RESA;F;FINANZIA;996;ALTRE RISORSE FONDO POSIZIONE / PARTE FISSA;+
2019;SSNA;F;FINANZIA;02I;INCR. CCNL 06-09 (ART. 26 C. 2, ALINEA 2 - NETTO ALINEA 1);+
2019;SSNA;F;FINANZIA;954;INCR. DOT. ORG. O NUOVI SERV (ART. 53 -COND LAV- CCNL 98-01);+
2019;SSNA;F;FINANZIA;991;ALTRE RISORSE FONDO CONDIZIONI LAVORO / PARTE FISSA;+
2019;EPNE;U;UTILIZZO;267;SPECIFICO TRATTAMENTO ECONOMICO;+
2019;SSNA;U;UTILIZZO;267;SPECIFICO TRATTAMENTO ECONOMICO;+
2019;EPNE;U;UTILIZZO;566;RETRIBUZIONE DI POSIZIONE - COMPONENTI FISSE;+
2019;SSNA;U;UTILIZZO;45A;RETRIBUZIONE DI POSIZIONE PARTE VARIABILE AZIENDALE;+
2019;EPNE;U;UTILIZZO;45A;RETRIBUZIONE DI POSIZIONE PARTE VARIABILE AZIENDALE;+
2019;EPNE;U;UTILIZZO;11I;RETRIBUZIONE RISULTATO ALTRI PROFESSIONISTI;+
2019;RALN;F;FINANZIA;00J;ART 67 C 2 L F CCNL 16-18 - RID. STAB. ORG. DIR. REGIONI;+
2019;EPNE;F;FINANZIA;05P;ART 89 C 2 L B CCNL 16-18 - IND ENTE ART 26C5 CCNL02-05 CESS;+
2019;SSNA;F;FINANZIA;05I;INCR. CCNL 06-09 (ART. 27 C. 2, ALINEA 2 - NETTO ALINEA 1);+
2019;SSNA;F;FINANZIA;74G;INCREMENTI CCNL 08-09 (ART. 10 C. 2);+
2019;SSNA;F;FINANZIA;958;INCR. DOT. ORG. O NUOVI SERV. (ART53 -RISULTATO- CCNL 98-01);+
2019;SSNA;F;FINANZIA;989;ALTRE RISORSE FONDO RISULTATO / PARTE FISSA;+
2019;SSNA;U;UTILIZZO;268;INDENNITÀ DI INCARICO DI DIREZIONE DI STRUTTURA COMPLESSA;+
2019;SSNA;U;UTILIZZO;274;INDENNITÀ CONDIZIONI DI LAVORO;+
2019;SSNA;U;UTILIZZO;58A;SOSTITUZIONI (ART. 18 CCNL 98-01);+
2019;SSNA;U;UTILIZZO;273;STRAORDINARIO;+
2019;ERIC;U;UTILIZZO;611;LAVORO STRAORDINARIO - FONDO A;+
2019;ERIC;U;UTILIZZO;42A;INDENNITÀ DI ENTE (ANNUALE) - FONDO C;+
2019;ASSI;U;UTILIZZO;42A;INDENNITÀ DI ENTE (ANNUALE) - FONDO C;+
2019;ASSI;U;UTILIZZO;43A;INDENNITÀ DI ENTE (MENSILE) - FONDO C;+
2019;ERIC;U;UTILIZZO;43A;INDENNITÀ DI ENTE (MENSILE) - FONDO C;+
2019;ERIC;U;UTILIZZO;616;PRODUTTIVITÀ - FONDO E;+
2019;UNIV;F;FINANZIA;19A;INCR DOT ORG O RIORG STABILE SERVIZI (ART.62 C.7 CCNL 02-05);+
2019;RALN;F;FINANZIA;405;PROCESSI DI DECENTRAMENTO (ART. 26 C. 1 L. F CCNL 98-01);+
2019;RALN;F;FINANZIA;10K;ART 1 C 800 L 205/2017 - ARMONIZZ PERS PROVINCE TRANSITATO;+
2019;RALN;F;FINANZIA;68G;INCARICHI DA SOGGETTI TERZI (ART. 20, CC. 3-5  CCNL 06-09);+
2019;RALN;F;FINANZIA;01L;ART 23 CC 4, 6 DLGS 75/2017 - RIS. SPERIMENTAZIONE;+
2019;SSNA;F;FINANZIA;01Y;ART 80 C3 L B CCNL 16-18 - INCR PER RID STAB DOTAZ. ORGANICA;+
2019;SSNA;F;FINANZIA;02L;ART 80 C 3 L B CCNL 16-18 - INCR DOTAZ ORG (NUOVE ASS.NI);+
2019;SSNA;F;FINANZIA;03M;ART 81 C 3 L B CCNL 16-18 - INCR DOTAZ ORG (NUOVE ASSUNZ.);+
2019;SSNA;F;FINANZIA;10O;ART 11 C 1 DL 35/19 - FINANZ REG.LE PER NUOVE ASSUNZIONI;+
2019;SSNA;F;FINANZIA;03J;ART 81 C 4 L E CCNL 16-18 - RIA CESS ANNO PREC MENS RESIDUE;+
2019;EPNE;F;FINANZIA;11H;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2019;CNEL;F;FINANZIA;11H;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2019;ENAC;F;FINANZIA;11H;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2019;MNST;F;FINANZIA;11H;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2019;MNST;F;FINANZIA;83C;INCREMENTI CCNL (06-09 ART. 22 C. 1);+
2019;CNEL;F;FINANZIA;84C;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2019;MNST;F;FINANZIA;84C;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2019;AGFI;F;FINANZIA;11X;INCREMENTI CCNL 16-18 (ART. 51 C. 1);+
2019;EPNE;F;FINANZIA;11X;INCREMENTI CCNL 16-18 (ART. 51 C. 1);+
2019;MNST;F;FINANZIA;11X;INCREMENTI CCNL 16-18 (ART. 51 C. 1);+
2019;REFR;F;FINANZIA;06Z;ART 32 CC 9-10 CCRL 16-18 - DEC IND. BILANC PERS TRASF (OUT);-
2019;UNIV;F;FINANZIA;23A;INCARICHI AGG.VI E COMP. PROF.LI (ART.62 C.3 L.D CCNL02-05);+
2019;RALN;F;FINANZIA;00V;ART 56-TER CCNL 16-18 - RISORSE SERV AGG PL INIZ PRIVATA;+
