ANNO;CODI_CONTRATTO;CODI_TIPO_VOCE_SPESA;TIPO_VOCE_SPESA;CODI_VOCE_SPESA;DESC_VOCE_SPESA;FLAG_SEGNO
2018;ERIC;F;FINANZIA;02P;ART 1 C 189 L 266/05 - DEC. FONDO RISPETTO LIMITE 2004-10%;-
2018;EPNE;F;FINANZIA;02P;ART 1 C 189 L 266/05 - DEC. FONDO RISPETTO LIMITE 2004-10%;-
2018;UNIV;F;FINANZIA;02P;ART 1 C 189 L 266/05 - DEC. FONDO RISPETTO LIMITE 2004-10%;-
2018;PCMD;F;FINANZIA;02P;ART 1 C 189 L 266/05 - DEC. FONDO RISPETTO LIMITE 2004-10%;-
2018;MNST;F;FINANZIA;02P;ART 1 C 189 L 266/05 - DEC. FONDO RISPETTO LIMITE 2004-10%;-
2018;UCAM;F;FINANZIA;02P;ART 1 C 189 L 266/05 - DEC. FONDO RISPETTO LIMITE 2004-10%;-
2018;ENAC;F;FINANZIA;02P;ART 1 C 189 L 266/05 - DEC. FONDO RISPETTO LIMITE 2004-10%;-
2018;UNIV;F;FINANZIA;04N;DIFFERENZIALI STIPENDIALI A CARICO BILANCIO - RISORSE BCD;+
2018;UNIV;F;FINANZIA;04O;ART 65 C 1 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2018;UNIV;U;UTILIZZO;01S;ART 64 C 2 L B CCNL 16-18 - PERFORMANCE INDIVIDUALE;+
2018;UNIV;U;UTILIZZO;01U;ART 64 C 2 L D CCNL 16-18 - INDENNITÀ RESPONSABILITÀ CAT D;+
2018;UNIV;U;UTILIZZO;01V;ART 64 C 2 L D CCNL 16-18 - INDENNITÀ RESPONSABILITÀ CAT B;+
2018;UNIV;U;UTILIZZO;01Z;ART 64 C 5 CCNL 16-18 - INDENNITÀ ACCESSORIA MENSILE;+
2018;UNIV;U;UTILIZZO;01W;ART 64 C 2 L E CCNL 16-18 - PEO BCD DECORR ANNO DI RIF.TO;+
2018;UNIV;U;UTILIZZO;02B;PROGRESSIONI ORIZZONTALI A CARICO BILANCIO - IMPIEGHI BCD;+
2018;UNIV;U;UTILIZZO;02D;ART 66 C 1 L A CCNL 16-18 - RETRIBUZIONE DI POSIZIONE;+
2018;UNIV;U;UTILIZZO;02E;ART 66 C 1 L A CCNL 16-18 - RETRIBUZIONE DI RISULTATO;+
2018;RALN;F;FINANZIA;00S;ART 70-TER CCNL 16-18 - CONTR ISTAT E ENTI PUBBL AUTORIZZ;+
2018;RALN;U;UTILIZZO;00V;ART 56-QUINQUIES CCNL 16-18 - PL INDENNITÀ DI SERV. ESTERNO;+
2018;RALN;F;FINANZIA;403;INCREMENTI CCNL 98-01 (ART. 26 C. 1 L. D);+
2018;RALN;F;FINANZIA;406;RIA E MAT. EC. PERS. CESS. (ART. 26 C. 1 L. G CCNL 98-01);+
2018;RALN;F;FINANZIA;408;INTEGRAZIONE 1,2% (ART. 26 C. 2 CCNL 98-01);+
2018;MNST;F;FINANZIA;01S;ART 40 C 3-Q DLGS 165/2001 - DEC. ANNO PER PIANI DI RECUP.;-
2018;UNIV;F;FINANZIA;01S;ART 40 C 3-Q DLGS 165/2001 - DEC. ANNO PER PIANI DI RECUP.;-
2018;RALN;F;FINANZIA;01S;ART 40 C 3-Q DLGS 165/2001 - DEC. ANNO PER PIANI DI RECUP.;-
2018;SSNA;F;FINANZIA;01S;ART 40 C 3-Q DLGS 165/2001 - DEC. ANNO PER PIANI DI RECUP.;-
2018;ENAC;F;FINANZIA;05L;ART 76 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2018;MNST;F;FINANZIA;05L;ART 76 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2018;CNEL;F;FINANZIA;05L;ART 76 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2018;EPNE;F;FINANZIA;05L;ART 76 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2018;EPNE;U;UTILIZZO;02M;ART 77 C 2 L B) CCNL 16-18 - PERFORMANCE INDIVIDUALE;+
2018;MNST;U;UTILIZZO;02M;ART 77 C 2 L B) CCNL 16-18 - PERFORMANCE INDIVIDUALE;+
2018;ENAC;U;UTILIZZO;02M;ART 77 C 2 L B) CCNL 16-18 - PERFORMANCE INDIVIDUALE;+
2018;CNEL;U;UTILIZZO;02M;ART 77 C 2 L B) CCNL 16-18 - PERFORMANCE INDIVIDUALE;+
2018;CNEL;U;UTILIZZO;02N;ART 77 C 2 L C) CCNL 16-18 - INDENNITÀ CONDIZIONI DI LAVORO;+
2018;ENAC;U;UTILIZZO;02N;ART 77 C 2 L C) CCNL 16-18 - INDENNITÀ CONDIZIONI DI LAVORO;+
2018;EPNE;U;UTILIZZO;02N;ART 77 C 2 L C) CCNL 16-18 - INDENNITÀ CONDIZIONI DI LAVORO;+
2018;MNST;U;UTILIZZO;02N;ART 77 C 2 L C) CCNL 16-18 - INDENNITÀ CONDIZIONI DI LAVORO;+
2018;MNST;U;UTILIZZO;02L;ART 77 C 2 L A) CCNL 16-18 - PERFORMANCE ORGANIZZATIVA;+
2018;ENAC;U;UTILIZZO;02L;ART 77 C 2 L A) CCNL 16-18 - PERFORMANCE ORGANIZZATIVA;+
2018;CNEL;U;UTILIZZO;02L;ART 77 C 2 L A) CCNL 16-18 - PERFORMANCE ORGANIZZATIVA;+
2018;EPNE;U;UTILIZZO;02L;ART 77 C 2 L A) CCNL 16-18 - PERFORMANCE ORGANIZZATIVA;+
2018;EPNE;U;UTILIZZO;02O;ART 77 C 2 L D) CCNL 16-18 - PART RESP.TÀ ANCHE PROF.LI;+
2018;MNST;U;UTILIZZO;02O;ART 77 C 2 L D) CCNL 16-18 - PART RESP.TÀ ANCHE PROF.LI;+
2018;MNST;U;UTILIZZO;02Q;ART 77 C 2 L F) CCNL 16-18 - IND POSIZIONI ORGANIZZATIVE;+
2018;ENAC;U;UTILIZZO;02Q;ART 77 C 2 L F) CCNL 16-18 - IND POSIZIONI ORGANIZZATIVE;+
2018;EPNE;U;UTILIZZO;02Q;ART 77 C 2 L F) CCNL 16-18 - IND POSIZIONI ORGANIZZATIVE;+
2018;MNST;U;UTILIZZO;14A;PROG. ORIZZ. EX C. 193 L. 266/05 - VALORE ANNO CORRENTE;+
2018;RALN;F;FINANZIA;00K;ART 67 C 2 L G CCNL 16-18 - INCREM. RIDUZ. STAB. STRAORD.;+
2018;EPNE;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2018;MNST;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2018;ERIC;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2018;UCAM;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2018;SSNA;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2018;UNIV;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2018;RALN;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2018;RALN;U;UTILIZZO;00Y;ART 56-SEXIES CCNL 16-18 - PL INDENNITÀ DI FUNZIONE;+
2018;REFR;F;FINANZIA;06J;ART 32 C 8 CCRL 16-18 - RIS STABILI INCREM. DOT. ORGANICA;+
2018;REFR;F;FINANZIA;06Q;ART 32  C 3 L C) - QUOTA RISORSE PERSONALE TEMPO DETERMINATO;+
2018;REFR;U;UTILIZZO;03D;ARTT 16 E 21 C 3 CCRL 98-01 - IND SPECIFICA E DI STAFF;+
2018;RALN;F;FINANZIA;01V;ART 56-QUATER L C CCNL 16-18 - PROV. VIOLAZ. CODICE STRADA;+
2018;RALN;F;FINANZIA;942;INCR DOT ORG/RIORG STAB SERV (ART26 C3 - P.FISSA CCNL 98-01);+
2018;RALN;F;FINANZIA;411;RID. STABILE ORG. DIRIG. (ART. 26 C. 5 CCNL 98-01);+
2018;UNIV;U;UTILIZZO;01R;ART 64 C 2 L A CCNL 16-18 - PERFORMANCE ORGANIZZATIVA;+
2018;UNIV;U;UTILIZZO;02H;ART 66 C 2 L D CCNL 16-18 - ALTRE SPEC. DISP. DI LEGGE;+
2018;ENAC;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2018;CNEL;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2018;CPRE;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2018;RESI;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2018;AFAM;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2018;ASSI;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2018;EPNE;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2018;PCMD;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2018;ERIC;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2018;PCMD;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2018;CNEL;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2018;CPRE;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2018;AFAM;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2018;ERIC;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2018;ENAC;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2018;RESI;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2018;ASSI;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2018;EPNE;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2018;UNIV;U;UTILIZZO;01T;ART 64 C 2 L C CCNL 16-18 - INDENNITÀ CONDIZIONI DI LAVORO;+
2018;RALN;F;FINANZIA;944;"LIQUID. SENTENZE FAVOREVOLI ALL'ENTE (ART. 37 CCNL 98-01)";+
2018;RALN;F;FINANZIA;00D;ART 67 C 2 L E CCNL 16-18-INCREM. PERS. TRASF. DISP. LEGGE;+
2018;RALN;F;FINANZIA;01M;"ART 67 C 3 L K CCNL 16-18-INTEGR. PERS. TRASF. CORSO D'ANNO";+
2018;RALN;F;FINANZIA;00E;ART 67 C 2 L E CCNL 16-18 - INCREM. ALTRO PERS. TRASF.;+
2018;EPNE;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2018;UNIV;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2018;SSNA;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2018;RALN;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2018;REFR;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2018;RALN;F;FINANZIA;01R;ART 67 C 2 L E CCNL 16-18 -DEC. ALTRO PERS. TRASF.;-
2018;MNST;F;FINANZIA;05N;ART 76 C 3 L B) CCNL 16-18 - RIA PERS CESSATO MISURA INTERA;+
2018;ENAC;F;FINANZIA;05N;ART 76 C 3 L B) CCNL 16-18 - RIA PERS CESSATO MISURA INTERA;+
2018;EPNE;F;FINANZIA;05N;ART 76 C 3 L B) CCNL 16-18 - RIA PERS CESSATO MISURA INTERA;+
2018;MNST;F;FINANZIA;05O;ART 76 C 3 L C) CCNL 16-18 - IND AMM/ENTE PERS CESS NON RIUT;+
2018;EPNE;F;FINANZIA;05O;ART 76 C 3 L C) CCNL 16-18 - IND AMM/ENTE PERS CESS NON RIUT;+
2018;MNST;F;FINANZIA;08J;ART 76 C 3 L D) RISORSE RIASS EX ART 2 C 3 DLGS 165/2001;+
2018;MNST;F;FINANZIA;08K;ART 6 C 1 AL 2 CCNL 00-01 RISPARMI PEO PERSONALE CESSATO;+
2018;RALN;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2018;PCMD;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2018;EPNE;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2018;MNST;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2018;UNIV;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2018;CDIP;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2018;RALN;F;FINANZIA;00Q;ART 92 CC 5-6  DLGS 163/06 - QUOTE PROG.NE AD ESAURIMENTO;+
2018;REFR;F;FINANZIA;00Q;ART 92 CC 5-6  DLGS 163/06 - QUOTE PROG.NE AD ESAURIMENTO;+
2018;SSNA;F;FINANZIA;00Q;ART 92 CC 5-6  DLGS 163/06 - QUOTE PROG.NE AD ESAURIMENTO;+
2018;MNST;F;FINANZIA;00Q;ART 92 CC 5-6  DLGS 163/06 - QUOTE PROG.NE AD ESAURIMENTO;+
2018;UNIV;F;FINANZIA;00Q;ART 92 CC 5-6  DLGS 163/06 - QUOTE PROG.NE AD ESAURIMENTO;+
2018;ENAC;F;FINANZIA;05R;ART 76 C 4 L C) CCNL 16-18 - ALTRE SPEC. DISP. DI LEGGE;+
2018;EPNE;F;FINANZIA;05R;ART 76 C 4 L C) CCNL 16-18 - ALTRE SPEC. DISP. DI LEGGE;+
2018;MNST;F;FINANZIA;05R;ART 76 C 4 L C) CCNL 16-18 - ALTRE SPEC. DISP. DI LEGGE;+
2018;EPNE;F;FINANZIA;05S;ART 76 C 4 L D) CCNL 16-18 - RIA IND AMM/ENTE CES MENS RESID;+
2018;MNST;F;FINANZIA;05S;ART 76 C 4 L D) CCNL 16-18 - RIA IND AMM/ENTE CES MENS RESID;+
2018;MNST;F;FINANZIA;05U;ART 87 C 2 L A) CCNL 16-18 - RISP RISORSE STRAORD ANNO PREC;+
2018;RALN;U;UTILIZZO;00M;ART 56-QUATER L C CCNL16-18 - PL INC PROV VIOLAZ CODICE STR;+
2018;RALN;F;FINANZIA;03R;ART 7 C 4 L U CCNL 16-18 - INCREM. RISORSE DESTINATE P.O.;+
2018;RALN;U;UTILIZZO;00X;ART 15 C 6 CCNL 16-18 - RETRIB. DI RISULTATO INC. INTERIM;+
2018;SSNA;F;FINANZIA;02M;ART 80 C 3 L C CCNL 16-18 - RIA E ASS. AD PERS. CESSATO;+
2018;REFR;F;FINANZIA;68A;IMPORTO CONSOLIDATO 1998 (ART. 47, C. 1 L. A CCRL 02-05);+
2018;REFR;F;FINANZIA;69A;INCREMENTI CCRL 02-05 (ART. 47, C. 1 L. D-I-L);+
2018;REFR;F;FINANZIA;72A;RIA E MAT. ECON. CESSATI (ART. 47, C. 1 L. G CCRL 02-05);+
2018;REFR;U;UTILIZZO;455;RETRIBUZIONE DI POSIZIONE EELL;+
2018;REFR;U;UTILIZZO;456;RETRIBUZIONE DI RISULTATO EELL;+
2018;REFR;U;UTILIZZO;02V;ART 32 C 1 CCRL 16-18 - PROGR ECON ORIZZONTALI (ANNO RIF.TO);+
2018;REFR;U;UTILIZZO;03G;ART 48 CCRL 04-05 - IND FORME ASSOCIATIVE;+
2018;REFR;U;UTILIZZO;02Z;ART 24 CCRL 16-18 - INDENNITÀ FUNZIONI PROTEZIONE CIVILE;+
2018;EPNE;U;UTILIZZO;23I;ART 92 CC 5-6 DLGS 163/2006 - INCENTIVI PROG.NE AD ES.TO;+
2018;REFR;U;UTILIZZO;23I;ART 92 CC 5-6 DLGS 163/2006 - INCENTIVI PROG.NE AD ES.TO;+
2018;SSNA;U;UTILIZZO;23I;ART 92 CC 5-6 DLGS 163/2006 - INCENTIVI PROG.NE AD ES.TO;+
2018;RALN;U;UTILIZZO;23I;ART 92 CC 5-6 DLGS 163/2006 - INCENTIVI PROG.NE AD ES.TO;+
2018;UNIV;U;UTILIZZO;23I;ART 92 CC 5-6 DLGS 163/2006 - INCENTIVI PROG.NE AD ES.TO;+
2018;MNST;F;FINANZIA;05H;INCREMENTI CCNL 04-05 (ART. 4 C. 1 ALINEA 2 E 3);+
2018;PCMD;F;FINANZIA;05H;INCREMENTI CCNL 04-05 (ART. 4 C. 1 ALINEA 2 E 3);+
2018;EPNE;F;FINANZIA;05H;INCREMENTI CCNL 04-05 (ART. 4 C. 1 ALINEA 2 E 3);+
2018;CNEL;F;FINANZIA;05H;INCREMENTI CCNL 04-05 (ART. 4 C. 1 ALINEA 2 E 3);+
2018;ENAC;F;FINANZIA;05H;INCREMENTI CCNL 04-05 (ART. 4 C. 1 ALINEA 2 E 3);+
2018;EPNE;F;FINANZIA;06H;INCREMENTI CCNL 06-09 (ART. 18 C. 1);+
2018;ERIC;F;FINANZIA;07H;INCREMENTI CCNL 08-09 (ART. 4 C. 1);+
2018;PCMD;F;FINANZIA;07H;INCREMENTI CCNL 08-09 (ART. 4 C. 1);+
2018;EPNE;F;FINANZIA;07H;INCREMENTI CCNL 08-09 (ART. 4 C. 1);+
2018;MNST;F;FINANZIA;07H;INCREMENTI CCNL 08-09 (ART. 4 C. 1);+
2018;EPNE;F;FINANZIA;08H;RIA PERSONALE CESSATO BASE ANNUA (ART52  C.4 P.1 CCNL 02-05);+
2018;EPNE;F;FINANZIA;09H;NUOVI SERVIZI/RIORG/INCR DOT ORG  (ART. 52 C. 7 CCNL02-05);+
2018;EPNE;F;FINANZIA;55B;RISORSE ART. 18 L. 88/89 (ART. 52 C. 3 L. E CCNL 02-05);+
2018;RALN;F;FINANZIA;70A;ART 2 C 3 DLGS 165/2001 - RISP. TRATT. EC. PRE-CCNL 94-97;+
2018;UNIV;F;FINANZIA;70A;ART 2 C 3 DLGS 165/2001 - RISP. TRATT. EC. PRE-CCNL 94-97;+
2018;PCMD;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2018;ENAC;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2018;CNEL;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2018;UCAM;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2018;MNST;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2018;UNIV;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2018;ERIC;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2018;EPNE;F;FINANZIA;76G;FONDO 2004 CERT ORG CONTR./PARTE FISSA (ART1 C189 L266/05);+
2018;MNST;F;FINANZIA;27H;INCREMENTI CCNL 06-09 (ART. 19 C. 1);+
2018;ERIC;F;FINANZIA;27H;INCREMENTI CCNL 06-09 (ART. 19 C. 1);+
2018;CNEL;F;FINANZIA;74C;RIA PERS. CESSATO BASE ANNUA (ART.51 C. 4 P. 1 CCNL 02-05);+
2018;PCMD;F;FINANZIA;74C;RIA PERS. CESSATO BASE ANNUA (ART.51 C. 4 P. 1 CCNL 02-05);+
2018;MNST;F;FINANZIA;74C;RIA PERS. CESSATO BASE ANNUA (ART.51 C. 4 P. 1 CCNL 02-05);+
2018;MNST;F;FINANZIA;11H;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2018;ENAC;F;FINANZIA;11H;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2018;EPNE;F;FINANZIA;11H;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2018;CNEL;F;FINANZIA;11H;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2018;MNST;F;FINANZIA;83C;INCREMENTI CCNL (06-09 ART. 22 C. 1);+
2018;MNST;F;FINANZIA;84C;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2018;CNEL;F;FINANZIA;84C;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2018;CNEL;F;FINANZIA;89C;RIA PERS. CESSATO MISURA INTERA (ART58 C4 P1 CCNL02-05);+
2018;MNST;F;FINANZIA;89C;RIA PERS. CESSATO MISURA INTERA (ART58 C4 P1 CCNL02-05);+
2018;PCMD;F;FINANZIA;89C;RIA PERS. CESSATO MISURA INTERA (ART58 C4 P1 CCNL02-05);+
2018;PCMD;F;FINANZIA;94C;RIS. DA TERZI INCARICHI AGG.VI (ART.58 C. 3 L. D CCNL 02-05);+
2018;MNST;F;FINANZIA;94C;RIS. DA TERZI INCARICHI AGG.VI (ART.58 C. 3 L. D CCNL 02-05);+
2018;PCMD;F;FINANZIA;91C;RATEO RIA CESS ANNO PREC. ACC. (ART 58 C 4 PP 2-3 CCNL02-05);+
2018;MNST;F;FINANZIA;91C;RATEO RIA CESS ANNO PREC. ACC. (ART 58 C 4 PP 2-3 CCNL02-05);+
2018;CDIP;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2018;UCAM;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2018;SSNA;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2018;AFAM;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2018;EPNE;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2018;RALN;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2018;ERIC;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2018;MNST;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2018;UNIV;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2018;MNST;F;FINANZIA;76C;RIS. INCARICHI AGG.VI (ART. 51 C. 3 L. C CCNL 02-05);+
2018;PCMD;F;FINANZIA;77C;RIA CESS. ANNO PREC. ACC. (ART. 51 C. 4 PP. 2-3 CCNL 02-05);+
2018;MNST;F;FINANZIA;77C;RIA CESS. ANNO PREC. ACC. (ART. 51 C. 4 PP. 2-3 CCNL 02-05);+
2018;UNIV;U;UTILIZZO;01X;ART 64 C 2 L F CCNL 16-18 - WELFARE INT.VO CARICO FONDO BCD;+
2018;UNIV;U;UTILIZZO;02G;ART 66 C 2 L C CCNL 16-18 - WELFARE INT.VO CARICO FONDO EP;+
2018;RALN;F;FINANZIA;01T;ART 4 DL 16/2014 - DEC. ANNO PER PIANI DI RECUP.;-
2018;RALN;U;UTILIZZO;01B;ART 56-TER CCNL 16-18 - PL SERV. AGG  INIZ PRIVATA;+
2018;AFAM;F;FINANZIA;80F;RISORSE CARATTERE CERTEZZA E STABILITÀ DA EELL E ALTRI ENTI;+
2018;SCLA;F;FINANZIA;80F;RISORSE CARATTERE CERTEZZA E STABILITÀ DA EELL E ALTRI ENTI;+
2018;SSNA;F;FINANZIA;967;ASSEGNI E MAT. EC. PERS CESS (ART50 C2 LD, C3 LB CCNL 98-01);+
2018;SSNA;F;FINANZIA;965;INCR. RID. STABILE DOT. ORG (ART50 C2 L.A-C3 L.A CCNL 98-01);+
2018;REFR;F;FINANZIA;06K;ART 32 CC 9-10 CCRL 16-18 - RIS STABILI PERS TRASFERITO (IN);+
2018;EPNE;F;FINANZIA;94G;RIA PERS. CESSATO RATEO ANNO CESS (ART14 CC2-3 CCNL 14.4.97);+
2018;EPNE;F;FINANZIA;18H;RISORSE ART. 18 L. 88/89 (ART. 43 C. 2 L. F CCNL 98-01);+
2018;EPNE;F;FINANZIA;99G;INCREMENTI CCNL 04-05 (ART. 12 C. 1 ALINEA 2);+
2018;EPNE;F;FINANZIA;01H;INCREMENTI CCNL 06-09 (ART. 39 C. 1);+
2018;EPNE;F;FINANZIA;02H;INCREMENTI CCNL 08-09 (ART. 10 C. 1);+
2018;EPNE;F;FINANZIA;03H;RIA PERS. CESSATO BASE ANNUA (ART 86 C 4 P 1 CCNL 94-97);+
2018;EPNE;F;FINANZIA;04H;RIA PERS. CESS. RATEO ANNO CESS (ART 86 C 4 P 2 CCNL 94-97);+
2018;EPNE;F;FINANZIA;08C;DISP. LEGGE/REG./ATTI AMM. (ART. 42 C. 2 L. E CCNL 98-01);+
2018;RALN;F;FINANZIA;943;RIORGANIZZ. (ART. 26 C. 3 - PARTE VARIAB. CCNL 98-01);+
2018;SSNA;F;FINANZIA;962;ECONOMIE DI GESTIONE (ART. 52 C. 4 L. B CCNL 98-01);+
2018;SSNA;F;FINANZIA;02K;ART 80 C 3 L B CCNL 16-18 - INCR DOTAZ ORG (MOD RAMI AZ.LI);+
2018;SSNA;F;FINANZIA;02R;ART 81 C 3 L B CCNL 16-18 - INCR DOTAZ ORG (MOD RAMI AZ.LI);+
2018;REVA;U;UTILIZZO;03K;ART 143 C 2 TUDC - VALORE POSIZ 4^ E 5^ PROGR (ANNO RIF.TO);+
2018;REVA;U;UTILIZZO;03M;ART 154 C 1 L B) TUDC - PARTOCOLARI POSIZIONI ORGANIZZATIVE;+
2018;UNIV;F;FINANZIA;18A;RIA PERSONALE CESSATO INTERO IMPORTO(ART62 C4 P1 CCNL 02-05);+
2018;REVA;U;UTILIZZO;03O;ART 154 C 1 L D) TUDC - ATTIVITÀ PART. ESIGENZE SERVIZIO;+
2018;SSNA;U;UTILIZZO;01O;ARTT 10 C 4 E 12 DPCM 27.3.2000 - IMP INCENT RID LISTE ATT;+
2018;PCMD;F;FINANZIA;17A;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2018;UNIV;F;FINANZIA;17A;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2018;UNIV;F;FINANZIA;85G;INCREMENTI CCNL 06-09 (ART. 22 C. 1);+
2018;ERIC;F;FINANZIA;85G;INCREMENTI CCNL 06-09 (ART. 22 C. 1);+
2018;UNIV;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2018;ENAC;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2018;PCMD;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2018;ERIC;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2018;EPNE;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2018;RALN;F;FINANZIA;405;PROCESSI DI DECENTRAMENTO (ART. 26 C. 1 L. F CCNL 98-01);+
2018;SSNA;F;FINANZIA;03M;ART 81 C 3 L B CCNL 16-18 - INCR DOTAZ ORG (NUOVE ASSUNZ.);+
2018;EPNE;F;FINANZIA;56B;SPEC. DISP. LEGGE (ART. 52 C. 3 L. E CCNL 02-05);+
