ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSUNZIONE;UOMINI;DONNE
C2737;RALN;CC;043000;A30;0;1
CM9114;RALN;CC;043000;A30;1;0
C2250;RALN;CC;043000;A30;0;1
C5085;RALN;CC;043000;A30;0;1
P10801;RALN;CC;043000;A30;0;1
C1264;RALN;CC;043000;A24;0;2
C8249;RALN;CC;043000;A31;1;0
C7554;RALN;CC;043000;A30;1;0
C1158;RALN;CC;043000;A30;0;1
C754;RALN;CC;043000;A30;0;1
C1555;RALN;CC;043000;A30;1;0
UC10784;RALN;CC;043000;A30;1;0
ER12738;RALN;CC;043000;A30;2;1
C8230;RALN;CC;043000;A30;1;0
C7066;RALN;CC;043000;A24;1;0
C2119;RALN;CC;043000;A30;1;0
C5217;RALN;CC;043000;A30;1;0
C1647;RALN;CC;043000;A24;1;0
V9791;RALN;CC;043000;A31;0;1
C750;RALN;CC;043000;A30;0;2
C7900;RALN;CC;043000;A30;1;0
C2767;RALN;CC;043000;A30;1;0
C5461;RALN;CC;043000;A30;0;1
R9209;RALN;CC;043000;A24;0;1
R9209;RALN;CC;043000;A27;0;1
UC12541;RALN;CC;043000;A30;1;0
C963;RALN;CC;043000;A30;0;2
C7913;RALN;CC;043000;A23;0;1
C7076;RALN;CC;043000;A30;0;1
C4120;RALN;CC;043000;A30;0;1
C1128;RALN;CC;043000;A24;1;1
C8301;RALN;CC;043000;A31;1;0
C4712;RALN;CC;043000;A30;0;1
C3489;RALN;CC;043000;A30;0;1
C5761;RALN;CC;043000;A30;0;1
C6825;RALN;CC;043000;A30;0;1
C3981;RALN;CC;043000;A30;0;1
C4931;RALN;CC;043000;A24;1;0
C5532;RALN;CC;043000;A30;0;1
ER9842;RALN;CC;043000;A31;1;1
C6260;RALN;CC;043000;A30;1;0
CM12344;RALN;CC;043000;A30;0;1
P9063;RALN;CC;043000;A30;0;1
P9037;RALN;CC;043000;A30;0;1
CS10364;RALN;CC;043000;A30;0;1
C6847;RALN;CC;043000;A23;1;0
C6296;RALN;CC;043000;A30;0;1
C1834;RALN;CC;043000;A30;0;1
C5489;RALN;CC;043000;A24;0;1
C2472;RALN;CC;043000;A30;0;1
C8052;RALN;CC;043000;A30;0;1
C7002;RALN;CC;043000;A30;1;0
C3305;RALN;CC;043000;A24;0;3
C7756;RALN;CC;043000;A30;0;1
C2636;RALN;CC;043000;A24;0;1
C4374;RALN;CC;043000;A23;1;0
C8245;RALN;CC;043000;A23;1;0
C6757;RALN;CC;043000;A24;1;0
C6955;RALN;CC;043000;A30;0;1
V14513;RALN;CC;043000;A30;0;3
CV14400;AFAM;PR;018P01;A23;2;0
AC14392;AFAM;PR;018P01;A23;1;1
CV14338;AFAM;PR;018P01;A30;1;0
CV14377;AFAM;PR;018P01;A23;7;3
CV14416;AFAM;PR;018P01;A24;2;1
AC14378;AFAM;PR;018P01;A30;2;2
CV14417;AFAM;PR;018P01;A30;5;1
CV14367;AFAM;PR;018P01;A23;4;4
CV14417;AFAM;PR;018P01;A31;4;0
AC14378;AFAM;PR;018P01;A23;16;4
AC14384;AFAM;PR;018P01;A23;8;10
AC14386;AFAM;PR;018P01;A30;4;3
AC14392;AFAM;PR;018P01;A30;8;5
CV14412;AFAM;PR;018P01;A24;1;1
CV14418;AFAM;PR;018P01;A23;6;0
AC14386;AFAM;PR;018P01;A23;13;4
CV14416;AFAM;PR;018P01;A30;7;1
AC14354;AFAM;PR;018P01;A23;6;7
CV14353;AFAM;PR;018P01;A30;13;4
CV14353;AFAM;PR;018P01;A23;3;1
CV14347;AFAM;PR;018P01;A23;5;0
AC14354;AFAM;PR;018P01;A24;5;2
CV14341;AFAM;PR;018P01;A23;2;1
CV14409;AFAM;PR;018P01;A30;1;2
AC14384;AFAM;PR;018P01;A30;6;7
AC14354;AFAM;PR;018P01;A30;1;0
AC14397;AFAM;PR;018P01;A35;9;2
CV14400;AFAM;PR;018P01;A30;0;2
CV14469;AFAM;PR;018P01;A23;2;2
AC14397;AFAM;PR;018P01;A30;3;2
CV14394;AFAM;PR;018P01;A30;3;2
IA14396;AFAM;PR;018P01;A23;1;1
CV14398;AFAM;PR;018P01;A23;5;1
CV14467;AFAM;PR;018P01;A23;1;2
CV14347;AFAM;PR;018P01;A30;6;1
CV14338;AFAM;PR;018P01;A23;4;0
AC14403;AFAM;PR;018P01;A23;3;3
CV14398;AFAM;PR;018P01;A24;7;0
CV14409;AFAM;PR;018P01;A41;2;0
AC14387;AFAM;PR;018P01;A23;14;13
CV14339;AFAM;PR;018P01;A31;2;0
CV14414;AFAM;PR;018P01;A24;5;4
CV14343;AFAM;PR;018P01;A23;1;1
CV14414;AFAM;PR;018P01;A30;1;0
IC10834;AFAM;PR;018P01;A24;0;1
CV14377;AFAM;PR;018P01;A31;1;0
AC14350;AFAM;PR;018P01;A30;2;0
AC14349;AFAM;PR;018P01;A23;12;7
AC14392;AFAM;PR;018P01;A35;7;6
CV14343;AFAM;PR;018P01;A30;2;0
CV14371;AFAM;PR;018P01;A30;5;4
CV14399;AFAM;PR;018P01;A23;6;0
CV14399;AFAM;PR;018P01;A30;5;4
CV14360;AFAM;PR;018P01;A30;0;5
CV14339;AFAM;PR;018P01;A24;3;3
CV14359;AFAM;PR;018P01;A30;3;5
CV14414;AFAM;PR;018P01;A41;4;2
AC14350;AFAM;PR;018P01;A24;5;5
CV14415;AFAM;PR;018P01;A23;2;3
AC14390;AFAM;PR;018P01;A23;1;5
CV14360;AFAM;PR;018P01;A41;2;1
CV14417;AFAM;PR;018P01;A28;3;5
CV14408;AFAM;PR;018P01;A23;1;0
CV14337;AFAM;PR;018P01;A30;3;2
CV14417;AFAM;PR;018P01;A29;5;0
CV14418;AFAM;PR;018P01;A30;3;5
CV14407;AFAM;PR;018P01;A23;6;5
CV14337;AFAM;PR;018P01;A23;5;0
AC14395;AFAM;PR;018P01;A23;8;3
AC14365;AFAM;PR;018P01;A23;16;8
AC14348;AFAM;PR;018P01;A23;9;10
CV14359;AFAM;PR;018P01;A23;2;3
AC14395;AFAM;PR;018P01;A30;2;1
CV14408;AFAM;PR;018P01;A24;2;1
CV14417;AFAM;PR;018P01;A35;9;6
CV14389;AFAM;PR;018P01;A23;1;1
CV14355;AFAM;PR;018P01;A41;4;1
CV14355;AFAM;PR;018P01;A24;2;2
AC14403;AFAM;PR;018P01;A24;6;1
CV14417;AFAM;PR;018P01;A41;10;0
CV14371;AFAM;PR;018P01;A23;7;4
CV14415;AFAM;PR;018P01;A30;0;2
CV14389;AFAM;PR;018P01;A30;17;14
AC14372;AFAM;PR;018P01;A24;9;5
CV14380;AFAM;PR;018P01;A23;2;3
CV14356;AFAM;PR;018P01;A24;6;1
AC14374;AFAM;PR;018P01;A24;0;3
CV14366;AFAM;PR;018P01;A30;4;3
IC14369;AFAM;PR;018P01;A30;3;1
AC14368;AFAM;PR;018P01;A30;3;3
CV14383;AFAM;PR;018P01;A41;1;2
CV14362;AFAM;PR;018P01;A30;7;3
CV14370;AFAM;PR;018P01;A24;9;2
CV14341;AFAM;PR;018P01;A30;10;2
AC14346;AFAM;PR;018P01;A23;4;3
AC14346;AFAM;PR;018P01;A30;2;0
CV14342;AFAM;PR;018P01;A24;2;1
CV14404;AFAM;PR;018P01;A30;5;0
CV14356;AFAM;PR;018P01;A30;3;0
CV14404;AFAM;PR;018P01;A24;5;0
AC14368;AFAM;PR;018P01;A23;13;8
CV14342;AFAM;PR;018P01;A30;5;2
CV14410;AFAM;PR;018P01;A23;3;3
AC14405;AFAM;PR;018P01;A23;9;3
CV14385;AFAM;PR;018P01;A23;11;0
CV14361;AFAM;PR;018P01;A30;4;0
CV14380;AFAM;PR;018P01;A30;5;1
CV14411;AFAM;PR;018P01;A30;6;0
CV14373;AFAM;PR;018P01;A30;20;5
CV14382;AFAM;PR;018P01;A30;5;3
CV14344;AFAM;PR;018P01;A30;6;2
CV14344;AFAM;PR;018P01;A23;3;3
AC14374;AFAM;PR;018P01;A30;4;3
CV14468;AFAM;PR;018P01;A30;4;2
CV14406;AFAM;PR;018P01;A30;5;0
CV14468;AFAM;PR;018P01;A23;4;2
CV14352;AFAM;PR;018P01;A23;2;1
CV14383;AFAM;PR;018P01;A30;12;5
CV14361;AFAM;PR;018P01;A24;6;1
CV14362;AFAM;PR;018P01;A23;10;2
CV14382;AFAM;PR;018P01;A23;7;1
AC14374;AFAM;PR;018P01;A23;7;3
CV14370;AFAM;PR;018P01;A30;4;2
CV14406;AFAM;PR;018P01;A24;4;3
CV14381;AFAM;PR;018P01;A41;1;0
AC14376;AFAM;PR;018P01;A24;14;6
CV14375;AFAM;PR;018P01;A23;2;3
AC14376;AFAM;PR;018P01;A30;8;7
IA14466;AFAM;PR;018P01;A23;3;0
CV14375;AFAM;PR;018P01;A30;4;2
CV14407;AFAM;PR;018P01;A30;4;1
AC14348;AFAM;PR;018P01;A30;2;0
CV14381;AFAM;PR;018P01;A30;5;3
CV14413;AFAM;PR;018P01;A24;2;1
AC14340;AFAM;PR;018P01;A23;16;3
CV14338;AFAM;PA;012117;A23;0;1
AC14349;AFAM;PA;012117;A41;0;1
CV14353;AFAM;PA;012117;A30;0;1
AC14340;AFAM;PA;012117;A30;1;1
AC14390;AFAM;PA;012117;A23;0;1
CV14338;AFAM;PA;012117;A31;0;1
CV14360;AFAM;PA;012117;A24;1;0
AC14386;AFAM;PA;012117;A30;0;1
CV14359;AFAM;PA;012117;A30;0;1
AC14348;AFAM;PA;012117;A23;1;1
CV14342;AFAM;PA;012117;A24;3;0
CV14360;AFAM;PA;012117;A41;1;1
IA14393;AFAM;PA;012117;A23;0;1
CV14400;AFAM;PA;012117;A23;0;1
CV14416;AFAM;PA;012117;A30;1;0
IA14393;AFAM;PA;012117;A30;0;1
CV14380;AFAM;PA;012117;A30;1;2
CV14355;AFAM;PA;012117;A24;1;1
CV14389;AFAM;PA;012117;A30;1;1
CV14415;AFAM;PA;012117;A23;0;1
CV14385;AFAM;PA;012117;A41;2;2
CV14353;AFAM;PA;012117;A23;1;1
CV14406;AFAM;PA;012117;A30;0;1
CV14373;AFAM;PA;012117;A30;1;0
AC14387;AFAM;PA;012117;A24;0;1
CV14355;AFAM;PA;012117;A41;1;0
CV14373;AFAM;PA;012117;A24;0;1
CV14411;AFAM;PA;012117;A30;0;1
CV14382;AFAM;PA;012117;A24;0;2
CV14371;AFAM;PA;012117;A30;0;1
CV14398;AFAM;PA;012117;A24;0;1
AC14397;AFAM;PA;012117;A35;0;1
CV14361;AFAM;PA;012117;A24;0;1
AC14354;AFAM;PA;012117;A30;0;1
CV14413;AFAM;PA;012117;A24;1;0
CV14383;AFAM;PA;012117;A35;2;0
IC14369;AFAM;PA;012117;A41;0;1
CV14361;AFAM;PA;012117;A30;1;2
AC14391;AFAM;PA;012117;A23;1;0
AC14403;AFAM;PA;012117;A24;0;1
CV14408;AFAM;PA;012117;A41;1;2
AC14392;AFAM;PA;012117;A30;0;2
AC14392;AFAM;PA;012117;A41;0;2
CV14407;AFAM;PA;012117;A23;0;1
AC14349;AFAM;PA;012117;A30;1;1
CV14377;AFAM;PA;012117;A23;0;1
IA14396;AFAM;PA;012117;A24;0;1
CV14404;AFAM;PA;012117;A24;0;2
CV14467;AFAM;PA;012117;A23;0;1
CV14385;AFAM;PA;012117;A30;0;1
CV14359;AFAM;PA;012117;A23;0;3
CV14367;AFAM;PA;012117;A23;0;1
CV14343;AFAM;PA;012117;A30;1;0
CV14375;AFAM;PA;012117;A24;1;0
CV14356;AFAM;PA;012117;A24;2;0
AC14376;AFAM;PA;012117;A41;3;3
CV14414;AFAM;PA;012117;A41;2;1
AC14346;AFAM;PA;012117;A30;1;1
CV14370;AFAM;PA;012117;A41;1;0
CV14347;AFAM;PA;012117;A30;0;2
CV14341;AFAM;PA;012117;A35;1;0
CV14347;AFAM;PA;012117;A23;1;0
CV14467;AFAM;PA;012117;A27;0;1
CV14375;AFAM;PA;012117;A30;1;0
CV14367;AFAM;PA;012117;A24;0;1
CV14383;AFAM;PA;012117;A30;0;2
CV14389;AFAM;PA;012117;A23;1;2
C7043;RALN;CB;054000;A23;1;0
C745;RALN;CB;054000;A23;2;0
C4252;RALN;CB;054000;A23;1;0
C6345;RALN;CB;054000;A28;1;1
C5461;RALN;CB;054000;A29;0;2
C10363;RALN;CB;054000;A23;1;0
C6904;RALN;CB;054000;A29;2;1
C4063;RALN;CB;054000;A23;1;0
C2895;RALN;CB;054000;A23;1;0
IP12500;RALN;CB;054000;A41;0;5
IP12500;RALN;CB;054000;A30;0;1
C6810;RALN;CB;054000;A41;1;0
C5684;RALN;CB;054000;A27;2;0
IP10920;RALN;CB;054000;A24;5;11
V12922;RALN;CB;054000;A29;0;1
C6645;RALN;CB;054000;A29;1;0
C7868;RALN;CB;054000;A23;2;0
C2567;RALN;CB;054000;A30;1;0
C2949;RALN;CB;054000;A23;1;0
C1276;RALN;CB;054000;A23;1;0
P9121;RALN;CB;054000;A29;0;1
C4177;RALN;CB;054000;A28;0;1
C8228;RALN;CB;054000;A23;1;0
C6904;RALN;CB;054000;A24;2;0
C2572;RALN;CB;054000;A24;1;0
C1926;RALN;CB;054000;A23;1;0
C4252;RALN;CB;054000;A30;1;0
C4091;RALN;CB;054000;A23;1;0
C7250;RALN;CB;054000;A28;0;1
C6904;RALN;CB;054000;A30;0;1
C2177;RALN;CB;054000;A23;1;0
C6812;RALN;CB;054000;A27;7;7
C559;RALN;CB;054000;A27;0;1
C6406;RALN;CB;054000;A23;0;1
R9209;RALN;CB;054000;A23;2;0
C1348;RALN;CB;054000;A23;1;0
C4167;RALN;CB;054000;A23;1;0
C2719;RALN;CB;054000;A23;2;0
C385;RALN;CB;054000;A24;1;0
CS10265;RALN;CB;054000;A24;1;0
C6345;RALN;CB;054000;A23;4;0
P9028;RALN;CB;054000;A41;3;1
C7906;RALN;CB;054000;A24;2;1
C5064;RALN;CB;054000;A29;1;0
CS10265;RALN;CB;054000;A29;0;1
C6251;RALN;CB;054000;A23;2;0
C8296;RALN;CB;054000;A27;1;0
C5532;RALN;CB;054000;A31;0;1
C12913;RALN;CB;054000;A23;4;0
C4374;RALN;CB;054000;A30;0;1
C3698;RALN;CB;054000;A41;0;1
C6703;RALN;CB;054000;A30;1;0
C4442;RALN;CB;054000;A30;1;0
C5532;RALN;CB;054000;A23;0;2
C7906;RALN;CB;054000;A23;0;1
C2767;RALN;CB;054000;A23;1;0
C5215;RALN;CB;054000;A29;1;0
UC10784;RALN;CB;054000;A24;1;0
C2187;RALN;CB;054000;A23;1;0
C4863;RALN;CB;054000;A27;0;1
C1729;RALN;CB;054000;A23;0;1
C5985;RALN;CB;054000;A24;1;0
C2399;RALN;CB;054000;A24;0;1
C5007;RALN;CB;054000;A24;3;0
C6812;RALN;CB;054000;A23;1;1
C5154;RALN;CB;054000;A23;2;0
IP10428;RALN;CB;054000;A23;0;1
C3095;RALN;CB;054000;A31;0;1
UC12819;RALN;CB;054000;A41;0;1
C6416;RALN;CB;054000;A41;1;1
C7747;RALN;CB;054000;A23;1;0
C7203;RALN;CB;054000;A23;1;0
UC10784;RALN;CB;054000;A23;3;1
C1720;RALN;CB;054000;A27;0;1
C7900;RALN;CB;054000;A28;0;1
C3558;RALN;CB;054000;A23;1;0
C1824;RALN;CB;054000;A23;2;1
P9089;RALN;CB;054000;A23;1;0
C451;RALN;CB;054000;A23;2;0
C527;RALN;CB;054000;A24;1;0
C467;RALN;CB;054000;A27;0;7
C3908;RALN;CB;054000;A23;1;0
C2554;RALN;CB;054000;A27;0;1
C3936;RALN;CB;054000;A23;4;0
C257;RALN;CB;054000;A24;6;1
C2690;RALN;CB;054000;A29;0;1
N9018;RALN;CB;054000;A27;0;1
C7547;RALN;CB;054000;A23;1;0
C3777;RALN;CB;054000;A23;1;0
C2244;RALN;CB;054000;A28;1;1
C6115;RALN;CB;054000;A23;1;0
IP10736;RALN;CB;054000;A41;0;2
C12917;RALN;CB;054000;A29;0;1
C5642;RALN;CB;054000;A23;1;0
C6153;RALN;CB;054000;A23;1;0
IP10259;RALN;CB;054000;A41;1;5
C7893;RALN;CB;054000;A23;1;0
C8155;RALN;CB;054000;A24;1;0
C5838;RALN;CB;054000;A23;1;0
C4916;RALN;CB;054000;A23;2;0
C3936;RALN;CB;054000;A24;1;0
C1014;RALN;CB;054000;A23;1;0
CM9102;RALN;CB;054000;A30;1;0
C3635;RALN;CB;054000;A24;1;0
C7063;RALN;CB;054000;A29;1;0
C1404;RALN;CB;054000;A23;3;0
C5641;RALN;CB;054000;A23;2;0
IP10259;RALN;CB;054000;A24;2;2
ER12889;RALN;CB;054000;A29;3;3
C7846;RALN;CB;054000;A24;1;0
C7902;RALN;CB;054000;A23;1;1
C5439;RALN;CB;054000;A23;2;0
C3115;RALN;CB;054000;A30;0;1
C3042;RALN;CB;054000;A23;2;18
C1863;RALN;CB;054000;A23;1;0
ER9949;RALN;CB;054000;A23;0;1
C7925;RALN;CB;054000;A24;1;0
C610;RALN;CB;054000;A23;1;0
C6735;RALN;CB;054000;A27;1;0
C2719;RALN;CB;054000;A31;0;1
C7166;RALN;CB;054000;A23;1;0
C3042;RALN;CB;054000;A41;1;8
C1857;RALN;CB;054000;A23;1;0
CS10225;RALN;CB;054000;A23;0;4
C2601;RALN;CB;054000;A29;1;0
C5439;RALN;CB;054000;A28;0;1
C7007;RALN;CB;054000;A41;1;0
C7589;RALN;CB;054000;A23;1;0
C3584;RALN;CB;054000;A41;1;4
C3042;RALN;CB;054000;A29;6;3
C7240;RALN;CB;054000;A29;0;1
C7902;RALN;CB;054000;A29;1;0
UC12281;RALN;CB;054000;A23;0;1
C3115;RALN;CB;054000;A23;3;0
IP10736;RALN;CB;054000;A28;1;0
C6610;RALN;CB;054000;A24;1;0
C6237;RALN;CB;054000;A29;1;0
C7387;RALN;CB;054000;A23;1;0
C2744;RALN;CB;054000;A41;0;3
C3115;RALN;CB;054000;A41;0;1
C4239;RALN;CB;054000;A23;0;1
C7240;RALN;CB;054000;A23;1;0
UC10187;RALN;CB;054000;A24;0;1
C215;RALN;CB;054000;A23;1;0
C5025;RALN;CB;054000;A23;1;0
C1234;RALN;CB;054000;A28;0;1
C5961;RALN;CB;054000;A24;1;0
C4557;RALN;CB;054000;A23;1;0
C510;RALN;CB;054000;A23;2;0
C658;RALN;CB;054000;A27;0;1
P9047;RALN;CB;054000;A24;3;0
C1363;RALN;CB;054000;A30;1;0
C5458;RALN;CB;054000;A24;1;0
C899;RALN;CB;054000;A23;1;0
UC12437;RALN;CB;054000;A24;1;0
ER10715;RALN;CB;054000;A23;4;0
C1234;RALN;CB;054000;A23;1;0
C7786;RALN;CB;054000;A24;1;0
C4642;RALN;CB;054000;A27;1;0
C626;RALN;CB;054000;A23;11;0
P9099;RALN;CB;054000;A23;3;0
V12403;RALN;CB;054000;A29;1;1
C5684;RALN;CB;054000;A23;1;0
C7165;RALN;CB;054000;A30;1;0
C7810;RALN;CB;054000;A24;1;0
C2751;RALN;CB;054000;A29;1;0
P9081;RALN;CB;054000;A23;1;0
C7376;RALN;CB;054000;A27;1;1
P9077;RALN;CB;054000;A23;1;0
C7484;RALN;CB;054000;A28;2;2
C4137;RALN;CB;054000;A24;0;1
P9100;RALN;CB;054000;A23;6;5
C1234;RALN;CB;054000;A29;1;0
C2751;RALN;CB;054000;A23;2;0
C658;RALN;CB;054000;A28;2;0
C4940;RALN;CB;054000;A23;1;0
C350;RALN;CB;054000;A23;2;2
C247;RALN;CB;054000;A28;1;0
IP10603;RALN;CB;054000;A23;4;14
C335;RALN;CB;054000;A23;1;0
C1181;RALN;CB;054000;A30;1;0
C7616;RALN;CB;054000;A23;2;0
C2107;RALN;CB;054000;A23;1;0
CM9114;RALN;CB;054000;A29;0;1
P9069;RALN;CB;054000;A23;3;0
C3997;RALN;CB;054000;A27;0;3
C3102;RALN;CB;054000;A23;1;0
C5075;RALN;CB;054000;A23;1;0
C3591;RALN;CB;054000;A35;1;0
CS10379;RALN;CB;054000;A28;1;0
V12930;RALN;CB;054000;A23;0;1
C2061;RALN;CB;054000;A24;1;0
C910;RALN;CB;054000;A23;1;3
C3885;RALN;CB;054000;A24;0;1
C826;RALN;CB;054000;A29;3;0
C6722;RALN;CB;054000;A24;0;1
C3511;RALN;CB;054000;A23;1;0
C585;RALN;CB;054000;A23;2;0
R9201;RALN;CB;054000;A23;5;0
C5807;RALN;CB;054000;A41;1;0
IP12443;RALN;CB;054000;A23;0;3
C5351;RALN;CB;054000;A23;1;0
C2487;RALN;CB;054000;A23;1;0
C4358;RALN;CB;054000;A31;1;0
C5382;RALN;CB;054000;A24;1;0
C4063;RALN;CB;054000;A29;0;2
C7071;RALN;CB;054000;A23;2;0
C4657;RALN;CB;054000;A24;2;1
C2481;RALN;CB;054000;A23;1;0
C7537;RALN;CB;054000;A23;1;0
P9096;RALN;CB;054000;A23;1;0
C5441;RALN;CB;054000;A23;1;0
C3770;RALN;CB;054000;A24;1;0
C5131;RALN;CB;054000;A23;3;5
C6691;RALN;CB;054000;A24;0;1
C6685;RALN;CB;054000;A28;1;0
C2079;RALN;CB;054000;A29;0;1
C7978;RALN;CB;054000;A31;0;1
C4276;RALN;CB;054000;A28;1;0
C6691;RALN;CB;054000;A27;4;7
C1530;RALN;CB;054000;A24;3;0
C4242;RALN;CB;054000;A24;1;0
C7431;RALN;CB;054000;A23;1;0
C8018;RALN;CB;054000;A30;1;0
C4088;RALN;CB;054000;A23;1;0
C6902;RALN;CB;054000;A23;0;1
C425;RALN;CB;054000;A24;1;0
P9071;RALN;CB;054000;A24;3;2
C436;RALN;CB;054000;A23;1;0
C5364;RALN;CB;054000;A41;0;1
C1283;RALN;CB;054000;A23;1;0
C6744;RALN;CB;054000;A23;1;0
C1215;RALN;CB;054000;A29;0;1
C7974;RALN;CB;054000;A23;1;0
C2670;RALN;CB;054000;A23;1;0
IP10580;RALN;CB;054000;A23;0;2
C5873;RALN;CB;054000;A28;3;2
C5131;RALN;CB;054000;A29;4;6
C2605;RALN;CB;054000;A23;1;0
C5888;RALN;CB;054000;A23;1;0
C12275;RALN;CB;054000;A41;2;0
C5828;RALN;CB;054000;A29;1;0
C2232;RALN;CB;054000;A30;0;1
C7631;RALN;CB;054000;A23;5;1
C1464;RALN;CB;054000;A23;1;0
C1658;RALN;CB;054000;A23;1;6
C931;RALN;CB;054000;A24;1;0
C1770;RALN;CB;054000;A23;3;0
C7763;RALN;CB;054000;A24;1;0
C963;RALN;CB;054000;A23;13;37
C5700;RALN;CB;054000;A23;1;0
C1885;RALN;CB;054000;A24;1;4
C5955;RALN;CB;054000;A23;2;1
C7298;RALN;CB;054000;A23;1;0
C5885;RALN;CB;054000;A24;2;0
C5336;RALN;CB;054000;A23;1;2
C1849;RALN;CB;054000;A23;1;0
C2824;RALN;CB;054000;A24;1;0
C601;RALN;CB;054000;A28;3;2
C963;RALN;CB;054000;A29;2;0
C7096;RALN;CB;054000;A28;1;0
C3687;RALN;CB;054000;A23;1;0
C1390;RALN;CB;054000;A28;3;3
C5327;RALN;CB;054000;A24;1;0
C1390;RALN;CB;054000;A29;0;2
C6484;RALN;CB;054000;A28;0;2
C5916;RALN;CB;054000;A30;1;0
C2232;RALN;CB;054000;A23;1;0
C216;RALN;CB;054000;A24;1;0
C4308;RALN;CB;054000;A28;0;1
C7377;RALN;CB;054000;A23;1;0
C5828;RALN;CB;054000;A24;0;2
C1236;RALN;CB;054000;A23;1;0
C1777;RALN;CB;054000;A23;1;0
C7280;RALN;CB;054000;A30;0;1
C2975;RALN;CB;054000;A23;1;0
C1066;RALN;CB;054000;A24;1;0
C8127;RALN;CB;054000;A23;1;0
C849;RALN;CB;054000;A28;1;0
C4343;RALN;CB;054000;A23;3;0
C2082;RALN;CB;054000;A23;2;0
C7951;RALN;CB;054000;A23;1;0
C6752;RALN;CB;054000;A23;4;3
C2975;RALN;CB;054000;A29;1;0
C4639;RALN;CB;054000;A23;1;0
C7749;RALN;CB;054000;A23;1;8
C4585;RALN;CB;054000;A23;0;1
CM9061;RALN;CB;054000;A23;1;0
C4809;RALN;CB;054000;A23;1;0
IP10785;RALN;CB;054000;A23;0;1
C1709;RALN;CB;054000;A23;1;0
C1398;RALN;CB;054000;A23;1;0
C8277;RALN;CB;054000;A23;2;1
C8172;RALN;CB;054000;A23;2;0
C3592;RALN;CB;054000;A23;3;1
C4169;RALN;CB;054000;A23;1;0
C6110;RALN;CB;054000;A27;6;4
C3592;RALN;CB;054000;A41;1;0
C6999;RALN;CB;054000;A24;1;0
C7892;RALN;CB;054000;A41;1;0
C6621;RALN;CB;054000;A23;0;1
C2020;RALN;CB;054000;A23;2;0
C7577;RALN;CB;054000;A23;1;0
C1063;RALN;CB;054000;A23;1;0
C3869;RALN;CB;054000;A28;1;0
C4528;RALN;CB;054000;A23;1;0
C7892;RALN;CB;054000;A30;0;1
UC10316;RALN;CB;054000;A23;1;0
C981;RALN;CB;054000;A23;2;0
C5259;RALN;CB;054000;A23;1;0
C6869;RALN;CB;054000;A23;1;0
C5964;RALN;CB;054000;A23;0;1
C8280;RALN;CB;054000;A24;1;0
C2151;RALN;CB;054000;A23;1;0
C5165;RALN;CB;054000;A23;7;1
C6818;RALN;CB;054000;A23;2;0
C3766;RALN;CB;054000;A23;1;0
C1714;RALN;CB;054000;A23;0;1
C5530;RALN;CB;054000;A23;1;0
C2441;RALN;CB;054000;A30;0;1
C7400;RALN;CB;054000;A29;2;0
C8149;RALN;CB;054000;A41;0;1
C206;RALN;CB;054000;A23;1;0
C2309;RALN;CB;054000;A27;1;0
C5090;RALN;CB;054000;A23;1;0
P9067;RALN;CB;054000;A30;1;0
C4518;RALN;CB;054000;A23;2;0
C5699;RALN;CB;054000;A23;1;0
C8304;RALN;CB;054000;A23;1;0
C6053;RALN;CB;054000;A23;0;5
C3392;RALN;CB;054000;A28;2;0
C1297;RALN;CB;054000;A30;0;1
C4617;RALN;CB;054000;A23;1;0
C2125;RALN;CB;054000;A23;1;0
C5203;RALN;CB;054000;A23;1;0
C4674;RALN;CB;054000;A23;0;1
C4624;RALN;CB;054000;A28;2;0
C6293;RALN;CB;054000;A23;2;0
C5451;RALN;CB;054000;A24;1;0
C3766;RALN;CB;054000;A29;0;1
C7615;RALN;CB;054000;A24;1;0
C2661;RALN;CB;054000;A23;1;0
C5235;RALN;CB;054000;A23;1;0
C5761;RALN;CB;054000;A23;1;8
P9104;RALN;CB;054000;A23;1;0
C1128;RALN;CB;054000;A23;2;0
R9196;RALN;CB;054000;A28;1;0
C7571;RALN;CB;054000;A23;1;1
C6686;RALN;CB;054000;A23;1;0
C7686;RALN;CB;054000;A23;0;1
C4644;RALN;CB;054000;A23;0;1
C3538;RALN;CB;054000;A23;0;1
C7455;RALN;CB;054000;A24;0;1
C6651;RALN;CB;054000;A23;1;0
C3486;RALN;CB;054000;A23;2;0
C4712;RALN;CB;054000;A23;2;2
C307;RALN;CB;054000;A23;2;0
C8069;RALN;CB;054000;A28;1;0
C5601;RALN;CB;054000;A27;0;1
C7164;RALN;CB;054000;A23;2;0
C5386;RALN;CB;054000;A29;0;2
C2249;RALN;CB;054000;A23;5;0
C6457;RALN;CB;054000;A23;1;0
C7001;RALN;CB;054000;A23;0;1
C5226;RALN;CB;054000;A29;1;1
C4704;RALN;CB;054000;A23;1;0
C3990;RALN;CB;054000;A23;2;0
C4110;RALN;CB;054000;A41;2;6
C1010;RALN;CB;054000;A24;1;0
C6258;RALN;CB;054000;A28;1;0
C5945;RALN;CB;054000;A23;0;1
C2792;RALN;CB;054000;A23;1;0
C7622;RALN;CB;054000;A23;1;0
C7919;RALN;CB;054000;A23;0;1
C3290;RALN;CB;054000;A23;1;0
C801;RALN;CB;054000;A23;2;0
