ISTITUZIONE;CONTRATTO;CATEGORIA_PARTENZA;QUALIFICA_PARTENZA;CATEGORIA_ARRIVO;QUALIFICA_ARRIVO;TIPO_PASSAGGIO;NUMERO_PASSAGGI
C1872;RALN;CB;0B7000;CB;0B8000;O;1
C1872;RALN;CB;0B7A00;CB;0B8000;O;2
C1872;RALN;CB;038490;CB;0B7A00;O;1
C1872;RALN;CC;046000;CC;097000;O;6
C1872;RALN;CD;099000;CD;0D7000;O;1
C1872;RALN;CD;0D4000;CD;0D5000;O;2
C1872;RALN;CB;036494;CB;037492;O;1
C1872;RALN;CC;043000;CC;045000;O;3
C1872;RALN;CD;0D1000;CD;049000;O;1
C1872;RALN;CC;042000;CC;043000;O;2
C1872;RALN;CA;028000;CA;0A5000;O;1
C1874;RALN;CC;043000;CC;045000;O;1
C1874;RALN;CD;0D5000;CD;099000;O;1
C1874;RALN;CC;045000;CC;046000;O;1
C1874;RALN;CC;042000;CC;043000;O;1
C1874;RALN;CB;032000;CB;034000;O;1
C1874;RALN;CB;036495;CB;037493;O;1
C1874;RALN;CD;0D4000;CD;0D5000;O;1
C1874;RALN;CB;038491;CB;0B7000;O;1
C1875;RALN;CD;0D4000;CD;0D5000;O;1
C1875;RALN;CB;0B7A00;CB;0B8000;O;1
C1875;RALN;CC;042000;CC;043000;O;1
C1875;RALN;CD;050000;CD;0D4000;O;1
C1875;RALN;CB;037493;CB;038491;O;1
C1879;RALN;CA;028000;CB;054000;V;1
C1880;RALN;CD;0D4000;CD;0D5000;O;1
C1880;RALN;CC;043000;CC;045000;O;2
C1880;RALN;CC;0C1000;CC;042000;O;1
C1880;RALN;CD;0D1000;CD;049000;O;1
C1881;RALN;CA;0A1000;CA;025000;O;1
C1881;RALN;CA;028000;CA;0A5000;O;1
C1881;RALN;CB;036495;CB;037493;O;1
C1881;RALN;CB;036494;CB;037492;O;1
C1887;RALN;CD;0D4000;CD;0D5000;O;1
C1887;RALN;CD;099000;CD;0D7000;O;1
C1888;RALN;CC;045000;CC;046000;O;1
C1888;RALN;CB;037492;CB;038490;O;1
C1888;RALN;CB;034000;CB;036495;O;4
C1888;RALN;CC;042000;CC;043000;O;2
C1888;RALN;CB;032000;CB;034000;O;1
C1889;RALN;CA;0A5000;CA;0A6000;O;1
C1889;RALN;CB;036495;CB;037493;O;1
C1889;RALN;CC;046000;CC;097000;O;5
C1889;RALN;CB;0B7000;CB;0B8000;O;2
C1889;RALN;CC;045000;CC;046000;O;7
C1889;RALN;CB;038491;CB;0B7000;O;1
C1889;RALN;CD;0D5000;CD;099000;O;1
C1889;RALN;CD;0D1000;CD;049000;O;1
C1889;RALN;CC;042000;CC;043000;O;2
C1889;RALN;CC;0C1000;CC;042000;O;1
C1889;RALN;SP;0D0I95;CD;0D7000;V;1
C1889;RALN;CC;0C1000;CD;0D1000;V;1
C1889;RALN;CC;043000;CC;045000;O;2
C1889;RALN;CB;034000;CB;036495;O;2
C1889;RALN;CD;050000;CD;0D4000;O;1
C1889;RALN;CA;028000;CA;0A5000;O;1
C1890;RALN;CB;054000;CB;032000;O;5
C1890;RALN;CD;050000;CD;0D4000;O;1
C1890;RALN;CD;0D4000;CD;0D5000;O;1
C1890;RALN;CC;0C1000;CC;042000;O;1
C1890;RALN;CB;032000;CB;034000;O;7
C1890;RALN;CD;049000;CD;050000;O;1
C1890;RALN;CC;042000;CC;043000;O;19
C1891;RALN;CD;049000;CD;050000;O;3
C1891;RALN;CC;043000;CC;045000;O;3
C1891;RALN;CC;046000;CC;097000;O;2
C1891;RALN;CB;036495;CB;037493;O;1
C1891;RALN;CB;036494;CB;037492;O;1
C1891;RALN;CB;038490;CB;0B7A00;O;2
C1891;RALN;CB;0B7A00;CC;0C1000;V;1
C1891;RALN;CD;0D4000;CD;0D5000;O;2
C1891;RALN;CB;037492;CB;038490;O;2
C1891;RALN;CC;042000;CC;043000;O;4
C1891;RALN;CD;0D5000;CD;099000;O;1
C1891;RALN;CC;045000;CC;046000;O;3
C1891;RALN;FP;0D0103;FP;0D0102;O;1
C1892;RALN;CC;0C1000;CC;042000;O;1
C1892;RALN;CD;050000;CD;0D4000;O;1
C1892;RALN;CD;0D1000;CD;049000;O;1
C1892;RALN;CC;043000;CC;045000;O;2
C1892;RALN;CC;042000;CC;043000;O;2
C1896;RALN;CC;046000;CC;097000;O;1
C1901;RALN;DF;0D0095;SP;0D0I95;V;1
C1904;RALN;CC;043000;CC;045000;O;1
C1904;RALN;CC;046000;CC;097000;O;1
C1904;RALN;CC;045000;CC;046000;O;2
C1907;RALN;CB;036494;CB;037492;O;1
C1907;RALN;CC;043000;CC;045000;O;3
C1907;RALN;CD;0D1000;CD;049000;O;1
C1907;RALN;CC;042000;CC;043000;O;2
C1907;RALN;CC;0C1000;CC;042000;O;2
C1909;RALN;CC;043000;CC;045000;O;1
C1909;RALN;CB;037493;CB;038491;O;1
C1909;RALN;CC;046000;CC;097000;O;1
C1911;RALN;CD;0D1000;CD;049000;O;1
C1915;RALN;CD;0D5000;CD;099000;O;1
C1916;RALN;CC;042000;CC;043000;O;1
C1916;RALN;CC;045000;CC;046000;O;1
C1922;RALN;CC;0C1000;CD;0D1000;V;1
C1922;RALN;CC;045000;CC;046000;O;1
C1922;RALN;CD;049000;CD;050000;O;1
C1922;RALN;CB;032000;CB;034000;O;3
C1929;RALN;CC;0C1000;CC;042000;O;1
C1929;RALN;CD;050000;CD;0D4000;O;1
C1930;RALN;CD;050000;CD;0D4000;O;2
C1930;RALN;CC;045000;CC;046000;O;2
C1930;RALN;CC;043000;CC;045000;O;1
C1930;RALN;CB;038490;CB;0B7A00;O;1
C1930;RALN;CC;0C1000;CC;042000;O;1
C1931;RALN;CD;0D1000;CD;049000;O;1
C1935;RALN;CC;046000;CC;097000;O;1
C1935;RALN;CC;0C1000;CC;042000;O;1
C1935;RALN;CB;0B7A00;CB;0B8000;O;1
C1935;RALN;CD;0D4000;CD;0D5000;O;1
C1935;RALN;CC;045000;CC;046000;O;1
C1938;RALN;CD;0D5000;CD;099000;O;1
C1938;RALN;CB;0B7000;CB;0B8000;O;1
C1938;RALN;CC;046000;CC;097000;O;1
C1939;RALN;CB;036494;CC;0C1000;V;1
C1939;RALN;CD;049000;CD;050000;O;1
C1939;RALN;CC;042000;CC;043000;O;2
C1941;RALN;CA;0A1000;CA;025000;O;1
C1941;RALN;CB;054000;CB;032000;O;1
C1945;RALN;CD;049000;CD;050000;O;1
C1946;RALN;CB;036494;CB;037492;O;1
C1946;RALN;CC;046000;CC;097000;O;1
C1946;RALN;CB;037493;CB;038491;O;2
C1946;RALN;CC;043000;CC;045000;O;1
C1946;RALN;CB;036495;CB;037493;O;2
C1946;RALN;CC;045000;CC;046000;O;2
C1946;RALN;CD;049000;CD;050000;O;1
C1949;RALN;CC;042000;CC;043000;O;1
C1949;RALN;CB;034000;CB;036495;O;1
C1949;RALN;CB;0B7A00;CB;0B8000;O;1
C1950;RALN;CC;042000;CC;043000;O;1
C1950;RALN;CC;046000;CC;097000;O;1
C1950;RALN;CB;037492;CB;038490;O;1
C1950;RALN;CD;0D4000;CD;0D5000;O;1
C1950;RALN;CB;037493;CB;038491;O;1
C1950;RALN;CC;045000;CC;046000;O;1
C1952;RALN;CD;0D4000;CD;0D5000;O;1
C1952;RALN;CB;054000;CB;032000;O;3
C1952;RALN;CB;032000;CB;034000;O;1
C1952;RALN;CC;046000;CC;097000;O;2
C1952;RALN;CB;036495;CB;037493;O;1
C1952;RALN;CC;0C1000;CC;042000;O;2
C1960;RALN;CB;055000;CB;036494;O;1
C1960;RALN;CC;042000;CC;043000;O;1
C1960;RALN;CD;0D1000;CD;049000;O;2
C1960;RALN;CC;043000;CC;045000;O;1
C1960;RALN;CC;0C1000;CC;042000;O;1
C1960;RALN;CB;038490;CB;0B7A00;O;1
C1960;RALN;CB;037492;CB;038490;O;2
C1963;RALN;CC;0C1000;CC;042000;O;1
C1964;RALN;CD;0D5000;CD;099000;O;1
C1965;RALN;CD;050000;CD;0D4000;O;1
C1965;RALN;CC;046000;CC;097000;O;1
C1965;RALN;CC;043000;CD;0D1000;V;1
C1965;RALN;CC;0C1000;CC;042000;O;2
C1965;RALN;CD;0D1000;CD;049000;O;1
C1965;RALN;CB;037493;CB;038491;O;2
C1965;RALN;CC;042000;CD;0D1000;V;1
C1965;RALN;CB;054000;CB;032000;O;1
C1966;RALN;CC;045000;CC;046000;O;1
C1966;RALN;CD;0D4000;CD;0D5000;O;1
C1966;RALN;CB;036494;CB;037492;O;1
C1967;RALN;CD;050000;CD;0D4000;O;3
C1967;RALN;CD;0D1000;CD;049000;O;2
C1967;RALN;CC;0C1000;CC;042000;O;1
C1967;RALN;CB;055000;CB;036494;O;4
C1967;RALN;CD;049000;CD;050000;O;1
C1967;RALN;CC;042000;CC;043000;O;5
C1967;RALN;CC;043000;CC;045000;O;5
C1967;RALN;CB;038491;CB;0B7000;O;2
C1967;RALN;CC;045000;CC;046000;O;2
C1967;RALN;CD;0D4000;CD;0D5000;O;1
C1967;RALN;CC;046000;CC;097000;O;1
C1967;RALN;CD;099000;CD;0D7000;O;1
C1968;RALN;CB;036494;CB;037492;O;1
C1968;RALN;CB;034000;CB;036495;O;1
C1972;RALN;CB;0B7A00;CB;0B8000;O;1
C1972;RALN;CD;099000;CD;0D7000;O;1
C1972;RALN;CC;042000;CC;043000;O;1
C1974;RALN;CC;043000;CC;045000;O;2
C1974;RALN;CD;0D5000;CD;099000;O;2
C1974;RALN;CB;055000;CB;036494;O;1
C1975;RALN;CB;037493;CB;038491;O;1
C1975;RALN;CD;049000;CD;050000;O;1
C1975;RALN;CB;036494;CB;037492;O;4
C1975;RALN;CC;042000;CC;043000;O;1
C1976;RALN;CD;049000;CD;050000;O;1
C1976;RALN;CA;025000;CA;027000;O;1
C1976;RALN;CC;045000;CC;046000;O;1
C1976;RALN;CB;037492;CB;038490;O;1
C1976;RALN;CB;038491;CB;0B7000;O;2
C1976;RALN;CC;046000;CC;097000;O;5
C1976;RALN;CD;0D4000;CD;0D5000;O;1
C1976;RALN;CD;0D1000;CD;049000;O;1
C1976;RALN;CB;036494;CB;037492;O;2
C1976;RALN;CB;037492;CC;0C1000;V;1
C1976;RALN;CD;0D5000;CD;099000;O;1
C1976;RALN;CC;042000;CC;043000;O;1
C1978;RALN;CC;0C1000;CC;042000;O;2
C1978;RALN;CB;0B7A00;CB;0B8000;O;1
C1978;RALN;CC;042000;CC;043000;O;1
C1978;RALN;CB;036494;CB;037492;O;1
C1978;RALN;CD;0D1000;CD;049000;O;1
C1978;RALN;CB;038490;CB;0B7A00;O;1
C1978;RALN;CC;043000;CC;045000;O;3
C1978;RALN;CC;046000;CC;097000;O;2
C1979;RALN;CD;0D5000;CD;099000;O;1
C1979;RALN;CC;042000;CC;043000;O;1
C1979;RALN;CC;043000;CC;045000;O;1
C1979;RALN;CB;037493;CB;038491;O;1
C1979;RALN;CC;045000;CC;046000;O;1
C1980;RALN;CB;037492;CB;038490;O;1
C1980;RALN;CC;042000;CC;043000;O;2
C1980;RALN;CC;043000;CC;045000;O;1
C1980;RALN;CD;0D5000;CD;099000;O;1
C1980;RALN;CB;036495;CB;037493;O;2
C1981;RALN;CB;054000;CB;032000;O;1
C1981;RALN;CD;0D5000;CD;099000;O;1
C1981;RALN;CC;0C1000;CC;042000;O;1
C1981;RALN;CB;037493;CB;038491;O;1
C1981;RALN;CD;0D1000;CD;049000;O;1
C1981;RALN;CC;042000;CC;043000;O;1
C1982;RALN;CB;032000;CB;034000;O;3
C1982;RALN;CC;046000;CD;0D1000;V;1
C1982;RALN;CD;0D4000;CD;0D5000;O;2
C1982;RALN;CB;036494;CB;037492;O;1
C1982;RALN;CB;034000;CB;036494;O;2
C1982;RALN;CD;050000;CD;0D4000;O;1
C1983;RALN;CB;054000;CB;032000;O;1
C1986;RALN;CC;042000;CC;043000;O;1
C1986;RALN;CB;038490;CB;0B7A00;O;6
C1986;RALN;CC;046000;CC;097000;O;1
C1986;RALN;CD;0D4000;CD;0D5000;O;1
C1986;RALN;CB;038491;CB;0B7000;O;1
C1987;RALN;CD;0D5000;CD;099000;O;1
C1987;RALN;CD;049000;CD;050000;O;1
C1990;RALN;CC;042000;CC;043000;O;1
C1991;RALN;CC;046000;CC;097000;O;1
C1991;RALN;CB;037493;CB;038491;O;1
C1991;RALN;CB;032000;CB;034000;O;1
C1991;RALN;CD;0D4000;CD;0D5000;O;2
C1991;RALN;CC;042000;CC;043000;O;3
C1991;RALN;CC;0C1000;CA;0A5000;V;1
C1991;RALN;CC;043000;CC;045000;O;1
C1991;RALN;CB;055000;CB;036494;O;1
C1991;RALN;CD;049000;CD;050000;O;5
C1991;RALN;CC;0C1000;CB;036495;V;1
C1991;RALN;CB;036495;CC;0C1000;V;1
C1991;RALN;CC;0C1000;CB;054000;V;1
C1992;RALN;CB;038491;CB;0B7000;O;1
C1992;RALN;CC;043000;CC;045000;O;1
C1992;RALN;CB;036494;CB;037492;O;1
C1992;RALN;CC;046000;CC;097000;O;2
C1992;RALN;CC;042000;CC;043000;O;2
C1992;RALN;CB;0B7A00;CB;0B8000;O;1
C1993;RALN;CC;045000;CC;046000;O;1
C1993;RALN;CD;099000;CD;0D7000;O;1
C1993;RALN;FP;0D0485;FP;0D0103;O;1
C1994;RALN;CD;0D1000;CD;049000;O;1
C1994;RALN;CC;043000;CC;045000;O;1
C1995;RALN;CD;0D5000;CD;099000;O;1
C1995;RALN;CD;0D1000;CD;049000;O;6
C1995;RALN;CC;043000;CC;045000;O;3
C1995;RALN;CB;054000;CB;032000;O;1
C1995;RALN;CB;036494;CB;037492;O;1
C1995;RALN;CC;0C1000;CC;042000;O;3
C1996;RALN;CD;0D1000;CD;049000;O;1
C1996;RALN;CC;042000;CC;043000;O;1
C1998;RALN;CB;037492;CB;038490;O;2
C1998;RALN;CB;054000;CB;032000;O;1
C1998;RALN;CB;032000;CB;034000;O;2
C1999;RALN;CC;046000;CC;097000;O;1
C1999;RALN;CD;0D4000;CD;0D5000;O;1
C2006;RALN;CB;055000;CB;037492;O;1
C2006;RALN;CC;0C1000;CC;042000;O;1
C2009;RALN;CB;037493;CB;038491;O;1
C2009;RALN;CD;049000;CD;050000;O;3
C2009;RALN;CC;046000;CC;097000;O;1
C2012;RALN;CB;037493;CB;038491;O;1
C2013;RALN;CC;0C1000;CC;042000;O;8
C2013;RALN;CB;032000;CB;034000;O;2
C2013;RALN;CB;034000;CB;036495;O;1
C2013;RALN;CD;0D1000;CD;049000;O;1
C2013;RALN;CA;0A1000;CA;025000;O;4
C2013;RALN;CB;054000;CB;032000;O;1
C2015;RALN;CD;0D5000;CD;099000;O;1
C2015;RALN;CC;042000;CC;043000;O;3
C2015;RALN;CB;054000;CB;032000;O;1
C2015;RALN;CC;0C1000;CC;042000;O;3
C2015;RALN;CC;045000;CC;046000;O;1
C2015;RALN;CB;038490;CB;0B7A00;O;1
C2016;RALN;CC;043000;CC;045000;O;2
C2016;RALN;CB;037493;CB;038491;O;1
C2016;RALN;CC;046000;CC;097000;O;4
C2020;RALN;CC;046000;CD;0D1000;V;1
C2020;RALN;CC;046000;CC;097000;O;1
C2020;RALN;CB;037493;CB;038491;O;1
C2020;RALN;CD;0D5000;CD;099000;O;1
C2020;RALN;CC;042000;CD;0D1000;V;1
C2020;RALN;CC;0C1000;CC;042000;O;1
C2020;RALN;CB;036494;CC;0C1000;V;1
C2020;RALN;CB;054000;CB;032000;O;1
C2020;RALN;CC;042000;CC;043000;O;1
C2020;RALN;CC;045000;CC;046000;O;1
C2020;RALN;CD;0D1000;CD;049000;O;1
C2021;RALN;CD;050000;CD;0D4000;O;2
C2021;RALN;CB;038490;CB;0B7A00;O;2
C2021;RALN;CB;036495;CB;037493;O;1
C2021;RALN;CB;036494;CC;0C1000;V;1
C2021;RALN;CD;0D5000;CD;099000;O;2
C2021;RALN;CC;045000;CC;046000;O;3
C2023;RALN;CC;043000;CC;045000;O;1
C2023;RALN;CC;045000;CD;0D1000;V;1
C2027;RALN;CB;032000;CB;034000;O;2
C2027;RALN;CD;050000;CD;0D4000;O;2
C2027;RALN;CB;054000;CB;032000;O;1
C2027;RALN;CC;0C1000;CC;042000;O;1
C2027;RALN;CC;043000;CC;045000;O;2
C2028;RALN;CB;036494;CB;037492;O;1
C2028;RALN;CA;025000;CA;027000;O;1
C2028;RALN;CB;032000;CB;034000;O;4
C2029;RALN;CC;045000;CC;046000;O;1
C2030;RALN;CC;046000;CC;097000;O;1
C2030;RALN;CD;0D5000;CD;099000;O;1
C2030;RALN;CB;037492;CB;038490;O;1
C2031;RALN;CC;042000;CC;043000;O;1
C2031;RALN;CB;036494;CB;037492;O;2
C2031;RALN;CD;050000;CD;0D4000;O;1
C2032;RALN;CC;046000;CC;097000;O;1
C2032;RALN;CC;045000;CC;046000;O;1
C2033;RALN;CC;045000;CC;046000;O;1
C2033;RALN;CC;0C1000;CC;042000;O;2
C2034;RALN;CB;0B7A00;CB;0B8000;O;1
C2035;RALN;CB;038490;CB;0B7A00;O;1
C2035;RALN;CD;099000;CD;0D7000;O;2
C2035;RALN;CC;045000;CC;046000;O;1
C2035;RALN;CD;0D1000;CD;049000;O;2
C2035;RALN;CB;032000;CB;034000;O;1
C2035;RALN;CB;037492;CB;038490;O;1
C2035;RALN;CC;0C1000;CC;042000;O;7
C2035;RALN;CD;049000;CD;050000;O;3
C2035;RALN;CB;038491;CB;0B7000;O;1
C2035;RALN;CC;046000;CC;097000;O;8
C2035;RALN;CB;0B7A00;CB;0B8000;O;3
C2036;RALN;CD;0D1000;CD;049000;O;2
C2036;RALN;CB;055000;CB;036494;O;1
C2036;RALN;CB;038490;CB;0B7A00;O;1
C2036;RALN;CC;0C1000;CC;042000;O;3
C2036;RALN;CC;043000;CD;0D1000;V;1
C2036;RALN;CD;0D5000;CD;099000;O;3
C2036;RALN;CC;043000;CC;045000;O;1
C2039;RALN;CC;0C1000;CC;042000;O;1
C2039;RALN;CB;038490;CB;0B7A00;O;1
C2039;RALN;CD;049000;CD;050000;O;1
C2039;RALN;CC;042000;CC;043000;O;1
C2041;RALN;CB;0B7A00;CB;0B8000;O;1
C2043;RALN;CC;046000;CC;097000;O;1
C2045;RALN;CC;0C1000;CC;042000;O;2
C2045;RALN;CC;042000;CC;043000;O;1
C2045;RALN;CB;037492;CC;0C1000;V;1
C2045;RALN;CB;0B7000;CB;0B8000;O;1
C2045;RALN;CB;037492;CB;038490;O;7
C2045;RALN;CB;0B7A00;CB;0B8000;O;4
C2045;RALN;CB;032000;CB;034000;O;2
C2045;RALN;CB;036494;CB;037492;O;3
C2047;RALN;CD;0D4000;CD;0D5000;O;1
C2047;RALN;CB;032000;CB;034000;O;1
C2048;RALN;CC;043000;CC;045000;O;1
C2049;RALN;CC;042000;CC;043000;O;1
C2049;RALN;CD;099000;CD;0D7000;O;1
C2049;RALN;CC;046000;CC;097000;O;2
C2052;RALN;CD;050000;CD;0D4000;O;1
C2056;RALN;CC;0C1000;CC;042000;O;1
C2059;RALN;CB;055000;CB;036494;O;1
C2061;RALN;CC;045000;CC;046000;O;1
C2061;RALN;CC;043000;CC;045000;O;1
C2061;RALN;CD;0D4000;CD;0D5000;O;1
C2064;RALN;CD;050000;DI;0D0165;V;1
C2065;RALN;CB;037493;CB;038491;O;1
C2065;RALN;CD;099000;CD;0D7000;O;1
C2065;RALN;CC;046000;CC;097000;O;2
C2065;RALN;CC;043000;CC;045000;O;1
C2070;RALN;CB;037492;CB;038490;O;1
C2070;RALN;CD;050000;CD;0D5000;O;1
C2072;RALN;CD;050000;CD;0D4000;O;25
C2072;RALN;CB;034000;CB;036494;O;3
C2072;RALN;CA;0A5000;CA;0A6000;O;17
C2072;RALN;CC;0C1000;CC;042000;O;46
C2072;RALN;CB;055000;CB;036494;O;2
C2072;RALN;CB;0B7000;CB;0B8000;O;1
C2072;RALN;CB;038491;CB;0B7000;O;12
C2072;RALN;CA;027000;CA;028000;O;18
C2072;RALN;CC;043000;CC;045000;O;19
C2072;RALN;CD;0D5000;CD;099000;O;9
C2072;RALN;CB;038490;CB;0B7A00;O;1
C2072;RALN;CC;042000;CC;043000;O;5
C2072;RALN;CD;0D1000;CD;049000;O;2
C2072;RALN;CD;0D4000;CD;0D5000;O;6
C2072;RALN;CB;037492;CB;038490;O;80
C2072;RALN;CD;099000;CD;0D7000;O;3
C2072;RALN;CB;054000;CB;032000;O;3
C2072;RALN;CB;037493;CB;038491;O;22
C2072;RALN;CC;046000;CC;097000;O;103
C2072;RALN;CB;034000;CB;036495;O;70
C2072;RALN;CD;0D7000;DI;0D0165;V;1
C2073;RALN;CC;097000;CD;0D1000;V;2
C2074;RALN;CB;036494;CB;037492;O;2
C2074;RALN;CC;043000;CC;045000;O;2
C2074;RALN;CB;054000;CB;032000;O;8
C2074;RALN;CC;045000;CC;046000;O;2
C2074;RALN;CC;0C1000;CC;042000;O;12
C2074;RALN;CA;028000;CA;0A5000;O;1
C2074;RALN;CD;099000;CD;0D7000;O;1
C2074;RALN;CD;0D1000;CD;049000;O;1
C2074;RALN;CB;034000;CB;036494;O;1
C2074;RALN;CC;046000;CC;097000;O;1
C2076;RALN;CA;027000;CA;028000;O;4
C2076;RALN;CB;034000;CB;036495;O;1
C2076;RALN;CD;049000;CD;050000;O;1
C2076;RALN;CC;0C1000;CC;042000;O;8
C2076;RALN;CB;032000;CC;0C1000;V;3
C2076;RALN;CB;054000;CC;0C1000;V;1
C2076;RALN;CB;054000;CB;032000;O;15
C2076;RALN;CB;055000;CB;036495;O;1
C2076;RALN;CB;037493;CB;038491;O;1
C2077;RALN;CB;038491;CB;0B7000;O;1
C2077;RALN;CB;037492;CB;038490;O;1
C2077;RALN;CB;036494;CB;037492;O;2
C2077;RALN;CB;034000;CB;036495;O;4
C2077;RALN;CB;0B7A00;CC;0C1000;V;1
C2077;RALN;CB;038490;CB;0B7A00;O;2
C2077;RALN;CD;0D4000;CD;0D5000;O;1
C2077;RALN;CC;046000;CC;097000;O;7
C2077;RALN;CB;032000;CB;034000;O;3
C2077;RALN;CC;043000;CC;045000;O;7
C2077;RALN;CC;0C1000;CC;042000;O;2
C2077;RALN;CC;0C1000;CD;0D1000;V;1
C2077;RALN;CD;099000;CD;0D7000;O;1
C2077;RALN;CB;055000;CB;036494;O;1
C2077;RALN;CC;043000;CD;0D1000;V;1
C2077;RALN;CB;0B7A00;CB;0B8000;O;1
C2077;RALN;CB;037492;CC;0C1000;V;3
C2077;RALN;CD;0D5000;CD;099000;O;1
C2077;RALN;CC;045000;CC;046000;O;4
C2077;RALN;CC;042000;CC;043000;O;6
C2078;RALN;CD;0D4000;CD;0D5000;O;1
C2079;RALN;CC;0C1000;CC;042000;O;2
C2079;RALN;CD;0D1000;CD;049000;O;1
C2079;RALN;CC;043000;CC;045000;O;1
C2080;RALN;CB;038491;CB;0B7000;O;3
C2080;RALN;CB;054000;CB;032000;O;2
C2080;RALN;CB;036494;CB;037492;O;1
C2080;RALN;CC;046000;CC;097000;O;4
C2080;RALN;CB;038490;CB;0B7A00;O;1
C2080;RALN;CD;050000;CD;0D4000;O;5
C2080;RALN;CD;049000;CD;050000;O;1
C2080;RALN;CA;028000;CA;0A5000;O;1
C2080;RALN;CD;099000;CD;0D7000;O;1
C2080;RALN;CC;042000;CC;043000;O;6
C2080;RALN;CB;032000;CB;034000;O;2
C2080;RALN;CA;0A1000;CA;025000;O;2
C2080;RALN;CC;0C1000;CC;042000;O;4
C2080;RALN;CC;043000;CC;045000;O;2
C2080;RALN;CD;0D5000;CD;099000;O;2
C2080;RALN;CB;0B7000;CB;0B8000;O;3
C2080;RALN;CD;0D1000;CD;049000;O;7
C2082;RALN;CD;049000;CD;050000;O;2
C2082;RALN;CD;050000;CD;0D4000;O;1
C2087;RALN;CB;054000;CB;034000;O;1
C2091;RALN;CB;054000;CB;032000;O;1
C2091;RALN;CC;043000;CC;045000;O;1
C2091;RALN;CB;037492;CB;038490;O;1
C2091;RALN;CC;045000;CC;046000;O;1
C2091;RALN;CD;0D5000;CD;099000;O;2
C2091;RALN;CB;038490;CB;0B7A00;O;1
C2091;RALN;CD;0D1000;CD;049000;O;1
C2097;RALN;CC;0C1000;CC;042000;O;1
C2097;RALN;CC;042000;CC;043000;O;2
C2097;RALN;CC;046000;CC;097000;O;1
C2097;RALN;CB;036495;CB;037493;O;1
C2097;RALN;CD;050000;CD;0D4000;O;1
C2101;RALN;CD;099000;CD;0D7000;O;1
C2101;RALN;CB;037493;CC;0C1000;V;1
C2101;RALN;CC;042000;CC;043000;O;20
C2101;RALN;CB;055000;CB;034000;O;1
C2101;RALN;CD;099000;DI;0D0164;V;1
C2101;RALN;CC;0C1000;CC;042000;O;2
C2101;RALN;CC;043000;CC;045000;O;2
C2101;RALN;CC;043000;CD;0D1000;V;2
C2101;RALN;CC;042000;CD;0D1000;V;1
C2101;RALN;CC;097000;CD;0D1000;V;1
C2101;RALN;CD;049000;CD;050000;O;9
C2101;RALN;CC;045000;CC;046000;O;3
C2101;RALN;CC;0C1000;CD;0D1000;V;2
C2101;RALN;DF;0D0095;CD;049000;V;1
C2101;RALN;CD;0D5000;CD;099000;O;1
C2101;RALN;CA;028000;CA;0A5000;O;3
C2101;RALN;CB;036495;CB;037493;O;1
C2103;RALN;CC;042000;CC;043000;O;5
C2103;RALN;CC;0C1000;CC;042000;O;2
C2103;RALN;CC;046000;CC;097000;O;2
C2103;RALN;CB;038491;CB;0B7000;O;2
C2103;RALN;CC;045000;CC;046000;O;1
C2103;RALN;CD;050000;CD;0D4000;O;1
C2107;RALN;CB;037492;CB;038490;O;1
C2107;RALN;CD;0D1000;CD;049000;O;1
C2107;RALN;CD;0D4000;CD;0D5000;O;1
C2107;RALN;CD;049000;CD;050000;O;1
C2107;RALN;CC;043000;CC;045000;O;2
C2107;RALN;CB;037493;CB;038491;O;3
C2107;RALN;CC;045000;CC;046000;O;1
C2109;RALN;CD;0D4000;CD;0D5000;O;1
C2109;RALN;CC;042000;CC;043000;O;1
C2109;RALN;CB;036494;CB;037492;O;2
C2109;RALN;CC;0C1000;CC;042000;O;2
C2109;RALN;CC;043000;CC;045000;O;1
C2111;RALN;CC;046000;CC;097000;O;1
C2111;RALN;CB;0B7000;CB;0B8000;O;1
C2111;RALN;CD;099000;CD;0D7000;O;1
C2111;RALN;CD;050000;CD;0D4000;O;2
C2112;RALN;CB;036494;CB;037492;O;1
C2112;RALN;CC;0C1000;CC;042000;O;2
C2112;RALN;CB;034000;CB;036495;O;3
C2112;RALN;CB;032000;CB;034000;O;1
C2112;RALN;CB;054000;CB;032000;O;6
C2112;RALN;CB;036494;CC;0C1000;V;1
C2112;RALN;CB;037492;CB;038490;O;1
C2112;RALN;CB;055000;CB;036494;O;4
C2112;RALN;CC;042000;CC;043000;O;4
C2114;RALN;CC;042000;CC;043000;O;4
C2114;RALN;CD;0D5000;CD;099000;O;2
C2114;RALN;CC;0C1000;CD;0D1000;V;1
C2114;RALN;CC;046000;CC;097000;O;1
C2114;RALN;CD;050000;CD;0D4000;O;2
C2114;RALN;CC;043000;CC;045000;O;1
C2114;RALN;CD;0D4000;CD;0D5000;O;1
C2115;RALN;CC;042000;CC;043000;O;2
C2115;RALN;CB;038490;CB;0B7A00;O;1
C2115;RALN;CD;050000;CD;0D4000;O;1
C2115;RALN;CC;045000;CC;046000;O;1
C2117;RALN;CB;036494;CB;037492;O;1
C2117;RALN;CD;0D4000;CD;0D5000;O;1
C2118;RALN;CC;046000;CC;097000;O;1
C2119;RALN;CB;037492;CC;0C1000;V;1
C2119;RALN;CB;032000;CC;0C1000;V;2
C2119;RALN;CB;036494;CC;0C1000;V;1
C2119;RALN;CB;0B7A00;CC;0C1000;V;1
