ANNO|CODI_CONTRATTO|CODI_MACROCATEGORIA|DESC_MACROCATEGORIA|CODI_CATEGORIA|DESC_CATEGORIA|CODI_QUALIFICA|DESC_QUALIFICA
2016|CM09|NF|DIRIGENTI|DI|DIRIGENTI |0D0359|ORDINARIO MILITARE
2016|CM09|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0285|CAPPELLANO CAPO + 15 ANNI
2016|CM09|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0288|I CAPPELLANO CAPO + 15 ANNI
2016|CM09|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0290|II CAPPELLANO CAPO + 15 ANNI
2016|CM09|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0356|II CAPPELLANO CAPO + 25 ANNI
2016|CM09|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0546|II CAPPELLANO CAPO + 23 ANNI
2016|CM09|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0549|I CAPPELLANO CAPO + 13 ANNI
2016|CM09|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0551|CAPPELLANO CAPO    +13 ANNI
2016|CM10|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|018281|CAPPELLANO ADDETTO
2016|CM10|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|018284|CAPPELLANO CAPO
2016|CM10|NF|DIRIGENTI|DI|DIRIGENTI |0D0191|ISPETTORE
2016|CM10|NF|DIRIGENTI|DI|DIRIGENTI |0D0292|VICARIO GENERALE
2016|CM10|NF|DIRIGENTI|DI|DIRIGENTI |0D0358|III CAPPELLANO CAPO + 25 ANNI
2016|CM10|NF|DIRIGENTI|DI|DIRIGENTI |0D0359|ORDINARIO MILITARE
2016|CM10|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0285|CAPPELLANO CAPO + 15 ANNI
2016|CM10|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0288|I CAPPELLANO CAPO + 15 ANNI
2016|CM10|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0290|II CAPPELLANO CAPO + 15 ANNI
2016|CM10|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0356|II CAPPELLANO CAPO + 25 ANNI
2016|CM10|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0546|II CAPPELLANO CAPO + 23 ANNI
2016|CM10|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0551|CAPPELLANO CAPO    +13 ANNI
2016|CNEL|ND|PERSONALE NON DIRIGENTE|AA|AREA A|023000|POSIZIONE ECONOMICA A1
2016|CNEL|ND|PERSONALE NON DIRIGENTE|AA|AREA A|027000|POSIZIONE ECONOMICA A3
2016|CNEL|ND|PERSONALE NON DIRIGENTE|AB|AREA B|030000|POSIZIONE ECONOMICA B1
2016|CNEL|ND|PERSONALE NON DIRIGENTE|AB|AREA B|032000|POSIZIONE ECONOMICA B2
2016|CNEL|ND|PERSONALE NON DIRIGENTE|AB|AREA B|034000|POSIZIONE ECONOMICA B3
2016|CNEL|ND|PERSONALE NON DIRIGENTE|AB|AREA B|036000|POSIZIONE ECONOMICA B4
2016|CNEL|ND|PERSONALE NON DIRIGENTE|AC|AREA C|040000|POSIZIONE ECONOMICA C1
2016|CNEL|ND|PERSONALE NON DIRIGENTE|AC|AREA C|042000|POSIZIONE ECONOMICA C2
2016|CNEL|ND|PERSONALE NON DIRIGENTE|AC|AREA C|043000|POSIZIONE ECONOMICA C3
2016|CNEL|ND|PERSONALE NON DIRIGENTE|AC|AREA C|045000|POSIZIONE ECONOMICA C4
2016|CNEL|1F|DIRIGENTI DI 1^ FASCIA|D1|DIRIGENTI DI 1^ FASCIA|0D0077|DIRIGENTE I FASCIA
2016|CNEL|2F|DIRIGENTI DI 2^ FASCIA|D2|DIRIGENTI DI 2^ FASCIA|0D0079|DIRIGENTE II FASCIA
2016|CPEN|PP|PERSONALE CARRIERA PENITENZIARIA|CP|CARRIERA PENITENZIARIA|0D0DGP|DIRIGENTE GENERALE PENITENZIARIO
2016|CPEN|PP|PERSONALE CARRIERA PENITENZIARIA|CP|CARRIERA PENITENZIARIA|0D0DPP|DIRIGENTE PENITENZIARIO
2016|CPOR|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000FBT|VOLONTARI IN FERMA PREFISSATA QUADRIENNALE RAFFERMATI
2016|CPOR|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000FP1|VOLONTARI IN FERMA PREFISSATA DI 1 ANNO
2016|CPOR|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000FP4|VOLONTARI IN FERMA PREFISSATA QUADRIENNALE
2016|CPOR|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000180|ALLIEVI
2016|CPOR|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|014833|U.F.P.  GUARDIAMARINA
2016|CPOR|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|017832|U.F.P. SOTTOTENENTE DI VASCELLO
2016|CPOR|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|014333|CAPO DI III CLASSE
2016|CPOR|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|015347|CAPO DI II CLASSE
2016|CPOR|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|016C10|CAPO DI I CLASSE CON 10 ANNI
2016|CPOR|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|016332|CAPO DI I CLASSE
2016|CPOR|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|017556|PRIMO MARESCIALLO
2016|CPOR|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|017830|PRIMO MARESCIALLO LUOGOTENENTE
2016|CPOR|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|017834|PRIMO MARESCIALLO CON 8 ANNI NEL GRADO
2016|CPOR|ND|PERSONALE NON DIRIGENTE|SG|SERGENTI|014308|SERGENTE
2016|CPOR|ND|PERSONALE NON DIRIGENTE|SG|SERGENTI|014349|SECONDO CAPO
2016|CPOR|ND|PERSONALE NON DIRIGENTE|SG|SERGENTI|015350|SECONDO CAPO SCELTO
2016|CPOR|ND|PERSONALE NON DIRIGENTE|SG|SERGENTI|015835|SECONDO CAPO SCELTO CON 8 ANNI NEL GRADO
2016|CPOR|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|017335|GUARDIAMARINA
2016|CPOR|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|018338|SOTTOTENENTE DI VASCELLO
2016|CPOR|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|018354|TENENTE DI VASCELLO
2016|CPOR|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|019341|CAPITANO DI CORVETTA
2016|CPOR|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013337|SOTTOCAPO DI I CLASSE SCELTO
2016|CPOR|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013351|SOTTOCAPO DI I CLASSE
2016|CPOR|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013352|SOTTOCAPO DI II CLASSE
2016|CPOR|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013353|SOTTOCAPO DI III CLASSE
2016|CPOR|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013843|SOTTOCAPO DI 1^ CLASSE SCELTO CON 8 ANNI NEL GRADO
2016|CPOR|NF|DIRIGENTI|DI|DIRIGENTI |0D0329|AMMIRAGLIO ISPETTORE
2016|CPOR|NF|DIRIGENTI|DI|DIRIGENTI |0D0330|AMMIRAGLIO ISPETTORE CAPO
2016|CPOR|NF|DIRIGENTI|DI|DIRIGENTI |0D0334|CONTRAMMIRAGLIO
2016|CPOR|NF|DIRIGENTI|DI|DIRIGENTI |0D0346|CAPITANO DI VASCELLO + 25 ANNI
2016|CPOR|NF|DIRIGENTI|DI|DIRIGENTI |0D0562|CAPITANO DI VASCELLO + 23 ANNI
2016|CPOR|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0331|CAPITANO DI FREGATA + 25 ANNI
2016|CPOR|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0342|CAPITANO DI CORVETTA + 15 ANNI
2016|CPOR|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0344|CAPITANO DI FREGATA + 15 ANNI
2016|CPOR|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0563|CAPITANO DI FREGATA + 23 ANNI
2016|CPOR|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0564|CAPITANO DI FREGATA + 13 ANNI
2016|CPOR|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0565|CAPITANO DI CORVETTA + 25 ANNI
2016|CPOR|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0567|CAPITANO DI CORVETTA + 13 ANNI
2016|CPOR|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0570|TENENTE DI VASCELLO + 15 ANNI
2016|CPOR|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0571|TENENTE DI VASCELLO + 13 ANNI
2016|CPRE|CP|PERSONALE CARR. PREFETTIZIA|I1|CARRIERA PREFETTIZIA|0D0111|PREFETTO
2016|CPRE|CP|PERSONALE CARR. PREFETTIZIA|I1|CARRIERA PREFETTIZIA|0D0112|VICE PREFETTO
2016|CPRE|CP|PERSONALE CARR. PREFETTIZIA|I1|CARRIERA PREFETTIZIA|0D0113|VICE PREFETTO AGGIUNTO
2016|CPRE|CP|PERSONALE CARR. PREFETTIZIA|I1|CARRIERA PREFETTIZIA|0D0291|CONSIGLIERE DI PREFETTURA
2016|CSTA|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0COE|CONSIGLIERE DI STATO ED EQUIP.
2016|CSTA|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0PSE|PRESIDENTE DI SEZIONE ED EQUIP.
2016|CSTA|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0362|I REFERENDARIO
2016|CSTA|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0374|PRESIDENTE CONSIGLIO DI STATO
2016|CSTA|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0376|REFERENDARIO
2016|CSTA|MG|PERSONALE DELLA MAGISTRATURA|G1|MAGISTRATI|0D0844|PRESIDENTE AGGIUNTO
2016|EEII|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000FBT|VOLONTARI IN FERMA PREFISSATA QUADRIENNALE RAFFERMATI
2016|EEII|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000FP1|VOLONTARI IN FERMA PREFISSATA DI 1 ANNO
2016|EEII|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000FP4|VOLONTARI IN FERMA PREFISSATA QUADRIENNALE
2016|EEII|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000SCM|ALLIEVI SCUOLE MILITARI
2016|EEII|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|000180|ALLIEVI
2016|EEII|AP|ALTRO PERSONALE|RP|RESTANTE PERSONALE|017832|U.F.P. TENENTE
2016|EEII|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|014324|MARESCIALLO
2016|EEII|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|015238|MARESCIALLO ORDINARIO
2016|EEII|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|016MC0|MARESCIALLO CAPO CON 10 ANNI
2016|EEII|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|016224|MARESCIALLO CAPO
2016|EEII|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|017556|PRIMO MARESCIALLO
2016|EEII|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|017830|PRIMO MARESCIALLO LUOGOTENENTE
2016|EEII|ND|PERSONALE NON DIRIGENTE|MR|MARESCIALLI|017834|PRIMO MARESCIALLO CON 8 ANNI NEL GRADO
2016|EEII|ND|PERSONALE NON DIRIGENTE|SG|SERGENTI|014308|SERGENTE
2016|EEII|ND|PERSONALE NON DIRIGENTE|SG|SERGENTI|014325|SERGENTE MAGGIORE
2016|EEII|ND|PERSONALE NON DIRIGENTE|SG|SERGENTI|015326|SERGENTE MAGGIORE CAPO
2016|EEII|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|017225|SOTTOTENENTE
2016|EEII|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|018213|CAPITANO
2016|EEII|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|018226|TENENTE
2016|EEII|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|019222|MAGGIORE
2016|EEII|ND|PERSONALE NON DIRIGENTE|UF|UFFICIALI|019312|TENENTE COLONNELLO
2016|EEII|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013318|CAPORAL MAGGIORE CAPO
2016|EEII|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013319|CAPORAL MAGGIORE CAPO SCELTO
2016|EEII|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013320|CAPORAL MAGGIORE SCELTO
2016|EEII|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013321|I CAPORAL MAGGIORE
2016|EEII|ND|PERSONALE NON DIRIGENTE|VP|VOLONTARI IN SERVIZIO PERMANENTE|013843|CAPORAL MAGGIORE CAPO SCELTO CON 8 ANNI NEL GRADO
2016|EEII|NF|DIRIGENTI|DI|DIRIGENTI |0D0SGD|CAPO SM/SGD
2016|EEII|NF|DIRIGENTI|DI|DIRIGENTI |0D0SMD|CAPO SMD
2016|EEII|NF|DIRIGENTI|DI|DIRIGENTI |0D0217|COLONNELLO
2016|EEII|NF|DIRIGENTI|DI|DIRIGENTI |0D0218|COLONNELLO + 25 ANNI
2016|EEII|NF|DIRIGENTI|DI|DIRIGENTI |0D0317|BRIGADIERE GENERALE
2016|EEII|NF|DIRIGENTI|DI|DIRIGENTI |0D0323|MAGGIORE GENERALE
2016|EEII|NF|DIRIGENTI|DI|DIRIGENTI |0D0328|TENENTE GENERALE
2016|EEII|NF|DIRIGENTI|DI|DIRIGENTI |0D0524|COLONNELLO + 23 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0223|MAGGIORE + 25 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0227|TENENTE + 15 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0228|TENENTE COLONNELLO + 15 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0229|TENENTE COLONNELLO + 25 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0232|CAPITANO + 15 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0233|CAPITANO + 25 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0302|MAGGIORE + 15 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0525|TENENTE COLONNELLO + 23 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0526|TENENTE COLONNELLO + 13 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0527|MAGGIORE + 23 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0528|MAGGIORE + 13 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0529|CAPITANO + 23 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0530|CAPITANO + 13 ANNI
2016|EEII|PS|PERSONALE TRATTAMENTO SUPERIORE|TS|PERSONALE CON TRATTAMENTO SUPERIORE|0D0532|TENENTE + 13 ANNI
2016|ENAC|ND|PERSONALE NON DIRIGENTE|AA|AREA A|023000|POSIZIONE ECONOMICA A1
2016|ENAC|ND|PERSONALE NON DIRIGENTE|AA|AREA A|025000|POSIZIONE ECONOMICA A2
2016|ENAC|ND|PERSONALE NON DIRIGENTE|AA|AREA A|027000|POSIZIONE ECONOMICA A3
2016|ENAC|ND|PERSONALE NON DIRIGENTE|AA|AREA A|028000|POSIZIONE ECONOMICA A4
2016|ENAC|ND|PERSONALE NON DIRIGENTE|AB|AREA B|030000|POSIZIONE ECONOMICA B1
2016|ENAC|ND|PERSONALE NON DIRIGENTE|AB|AREA B|032000|POSIZIONE ECONOMICA B2
2016|ENAC|ND|PERSONALE NON DIRIGENTE|AB|AREA B|034000|POSIZIONE ECONOMICA B3
2016|ENAC|ND|PERSONALE NON DIRIGENTE|AB|AREA B|036000|POSIZIONE ECONOMICA B4
2016|ENAC|ND|PERSONALE NON DIRIGENTE|AC|AREA C|040000|POSIZIONE ECONOMICA C1
2016|ENAC|ND|PERSONALE NON DIRIGENTE|AC|AREA C|042000|POSIZIONE ECONOMICA C2
2016|ENAC|ND|PERSONALE NON DIRIGENTE|AC|AREA C|043000|POSIZIONE ECONOMICA C3
2016|ENAC|ND|PERSONALE NON DIRIGENTE|AC|AREA C|045000|POSIZIONE ECONOMICA C4
2016|ENAC|ND|PERSONALE NON DIRIGENTE|AC|AREA C|046000|POSIZIONE ECONOMICA C5
2016|ENAC|NF|DIRIGENTI|DI|DIRIGENTI |0D0164|DIRIGENTE
2016|ENAC|R1|PROFESSIONISTI DI I QUALIFICA|1P|PROFESSIONISTI DI I QUALIFICA|0P1000|POSIZIONE ECONOMICA PI 1
2016|ENAC|R1|PROFESSIONISTI DI I QUALIFICA|1P|PROFESSIONISTI DI I QUALIFICA|0P2000|POSIZIONE ECONOMICA PI 2
2016|ENAC|R1|PROFESSIONISTI DI I QUALIFICA|1P|PROFESSIONISTI DI I QUALIFICA|0P3000|POSIZIONE ECONOMICA PI 3
2016|ENAC|R1|PROFESSIONISTI DI I QUALIFICA|1P|PROFESSIONISTI DI I QUALIFICA|0P4SUP|POSIZIONE ECONOMICA PI 4 SUPER
2016|ENAC|R1|PROFESSIONISTI DI I QUALIFICA|1P|PROFESSIONISTI DI I QUALIFICA|0P4000|POSIZIONE ECONOMICA PI 4
2016|ENAC|R2|PROFESSIONISTI DI II QUALIFICA|2P|PROFESSIONISTI DI II QUALIFICA|0P5000|POSIZIONE ECONOMICA PII 1
2016|ENAC|R2|PROFESSIONISTI DI II QUALIFICA|2P|PROFESSIONISTI DI II QUALIFICA|0P6000|POSIZIONE ECONOMICA PII 2
2016|ENAC|R2|PROFESSIONISTI DI II QUALIFICA|2P|PROFESSIONISTI DI II QUALIFICA|0P7000|POSIZIONE ECONOMICA PII 3
2016|ENAC|R2|PROFESSIONISTI DI II QUALIFICA|2P|PROFESSIONISTI DI II QUALIFICA|0P8SUP|POSIZIONE ECONOMICA PII 4SUPER
2016|ENAC|R2|PROFESSIONISTI DI II QUALIFICA|2P|PROFESSIONISTI DI II QUALIFICA|0P8000|POSIZIONE ECONOMICA PII 4
2016|EN60|AP|ALTRO PERSONALE|PC|PERSONALE CONTRATTISTA|000061|CONTRATTISTI
2016|EN60|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|0000ND|PERSONALE NON DIRIGENTE
2016|EN60|NF|DIRIGENTI|DI|DIRIGENTI |0D00NF|PERSONALE DIRIGENTE
2016|EPNE|AP|ALTRO PERSONALE|DG|DIRETTORI GENERALI|0D0097|DIRETTORE GENERALE
2016|EPNE|AP|ALTRO PERSONALE|PC|PERSONALE CONTRATTISTA|000061|CONTRATTISTI
2016|EPNE|ME|MEDICI|MD|MEDICI|0D0496|MEDICO I FASCIA T.D.
2016|EPNE|ME|MEDICI|MD|MEDICI|0D0584|MEDICO II FASCIA T.P.
2016|EPNE|ME|MEDICI|MD|MEDICI|0D0585|MEDICO I FASCIA T.P.
2016|EPNE|ND|PERSONALE NON DIRIGENTE|AA|AREA A|023000|POSIZIONE ECONOMICA A1
2016|EPNE|ND|PERSONALE NON DIRIGENTE|AA|AREA A|025000|POSIZIONE ECONOMICA A2
2016|EPNE|ND|PERSONALE NON DIRIGENTE|AA|AREA A|027000|POSIZIONE ECONOMICA A3
2016|EPNE|ND|PERSONALE NON DIRIGENTE|AB|AREA B|030000|POSIZIONE ECONOMICA B1
2016|EPNE|ND|PERSONALE NON DIRIGENTE|AB|AREA B|032000|POSIZIONE ECONOMICA B2
2016|EPNE|ND|PERSONALE NON DIRIGENTE|AB|AREA B|034000|POSIZIONE ECONOMICA B3
2016|EPNE|ND|PERSONALE NON DIRIGENTE|AC|AREA C|040000|POSIZIONE ECONOMICA C1
2016|EPNE|ND|PERSONALE NON DIRIGENTE|AC|AREA C|042000|POSIZIONE ECONOMICA C2
2016|EPNE|ND|PERSONALE NON DIRIGENTE|AC|AREA C|043000|POSIZIONE ECONOMICA C3
2016|EPNE|ND|PERSONALE NON DIRIGENTE|AC|AREA C|045000|POSIZIONE ECONOMICA C4
2016|EPNE|ND|PERSONALE NON DIRIGENTE|AC|AREA C|046000|POSIZIONE ECONOMICA C5
2016|EPNE|PR|PROFESSIONISTI|AP|PROFESSIONISTI|0D0075|ALTRI PROF.STI
2016|EPNE|PR|PROFESSIONISTI|AP|PROFESSIONISTI|0D0084|PROF.STI LEGALI
2016|EPNE|PR|PROFESSIONISTI|AP|PROFESSIONISTI|0D0472|PROF.STI LEGALI LIV. I DIFF.
2016|EPNE|PR|PROFESSIONISTI|AP|PROFESSIONISTI|0D0473|PROF.STI LEGALI LIV. II DIFF.
2016|EPNE|PR|PROFESSIONISTI|AP|PROFESSIONISTI|0D0480|ALTRI PROF.STI LIV. I DIFF.
2016|EPNE|PR|PROFESSIONISTI|AP|PROFESSIONISTI|0D0481|ALTRI PROF.STI LIV. II DIFF.
2016|EPNE|1F|DIRIGENTI DI 1^ FASCIA|D1|DIRIGENTI DI 1^ FASCIA|0D0077|DIRIGENTE I FASCIA
2016|EPNE|1F|DIRIGENTI DI 1^ FASCIA|D1|DIRIGENTI DI 1^ FASCIA|0D0078|DIRIGENTE I FASCIA A TEMPO DETERM.
2016|EPNE|2F|DIRIGENTI DI 2^ FASCIA|D2|DIRIGENTI DI 2^ FASCIA|0D0079|DIRIGENTE II FASCIA
2016|EPNE|2F|DIRIGENTI DI 2^ FASCIA|D2|DIRIGENTI DI 2^ FASCIA|0D0080|DIRIGENTE II FASCIA A TEMPO DETERM.
2016|ERIC|AP|ALTRO PERSONALE|DB|DIRETTORI|0D0DDD|DIRETTORE DI DIPARTIMENTO
2016|ERIC|AP|ALTRO PERSONALE|DB|DIRETTORI|0D0IST|DIRETTORE DI ISTITUTO
2016|ERIC|AP|ALTRO PERSONALE|DG|DIRETTORI GENERALI|0D0097|DIRETTORE  GENERALE
2016|ERIC|AP|ALTRO PERSONALE|PC|PERSONALE CONTRATTISTA|000061|CONTRATTISTI
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|012ENE|IV LIV. - COLLAB. DI AMM.NE E GESTIONE ENEA RUOLO ESAURIM.
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|012088|IV LIV. - COLLABORATORE TER
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|012091|IV LIV. - FUNZIONARIO AMMINISTRATIVO
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|013EOA|V LIV. - OPERATORE DI AMMINISTRAZ. ENEA RUOLO ESAURIMENTO
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|013EOT|V LIV. - OPERATORE TECNICO ENEA RUOLO ESAURIMENTO
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|013087|V LIV. - COLLABORATORE AMMINISTRATIVO
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|013088|V LIV. - COLLABORATORE TER
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|013091|V LIV. - FUNZIONARIO AMMINISTRATIVO
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|014EOA|VI LIV. - OPERATORE DI AMMINISTRAZ. ENEA RUOLO ESAURIMENTO
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|014087|VI LIV. - COLLABORATORE AMMINISTRATIVO
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|014088|VI LIV. - COLLABORATORE TER
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|014092|VI LIV. - OPERATORE TECNICO
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|016087|VII LIV. - COLLABORATORE AMMINISTRATIVO
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|016092|VII LIV. - OPERATORE TECNICO
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|016396|VII LIV. - OPERATORE AMMINISTRATIVO
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|018086|VIII LIV. - AUSILIARIO TECNICO
2016|ERIC|ND|PERSONALE NON DIRIGENTE|LI|PERSONALE NON DIRIGENTE|018092|VIII LIV. - OPERATORE TECNICO
