ANNO;CODI_CONTRATTO;CODI_TIPO_VOCE_SPESA;TIPO_VOCE_SPESA;CODI_VOCE_SPESA;DESC_VOCE_SPESA;FLAG_SEGNO
2013;EPNE;F;FINANZIA;89H;DEC FONDO/PARTE VARIAB. LIMITE 2010(ART.9 C.2BIS L.122/10);-
2013;RESA;F;FINANZIA;89H;DEC FONDO/PARTE VARIAB. LIMITE 2010(ART.9 C.2BIS L.122/10);-
2013;EPNE;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2013;UNIV;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2013;MNST;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2013;RALN;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2013;SSNA;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2013;REFR;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2013;ERIC;U;UTILIZZO;994;RISORSE ANCORA DA CONTRATTARE;+
2013;ENAC;U;UTILIZZO;994;RISORSE ANCORA DA CONTRATTARE;+
2013;MNST;U;UTILIZZO;994;RISORSE ANCORA DA CONTRATTARE;+
2013;SCLA;U;UTILIZZO;994;RISORSE ANCORA DA CONTRATTARE;+
2013;VVFF;U;UTILIZZO;994;RISORSE ANCORA DA CONTRATTARE;+
2013;RALN;U;UTILIZZO;994;RISORSE ANCORA DA CONTRATTARE;+
2013;AFAM;U;UTILIZZO;994;RISORSE ANCORA DA CONTRATTARE;+
2013;RESI;U;UTILIZZO;994;RISORSE ANCORA DA CONTRATTARE;+
2013;UNIV;U;UTILIZZO;994;RISORSE ANCORA DA CONTRATTARE;+
2013;EPNE;U;UTILIZZO;994;RISORSE ANCORA DA CONTRATTARE;+
2013;REFR;U;UTILIZZO;994;RISORSE ANCORA DA CONTRATTARE;+
2013;UCAM;U;UTILIZZO;994;RISORSE ANCORA DA CONTRATTARE;+
2013;MNST;F;FINANZIA;86H;ALTRE DECURTAZIONE DEL FONDO /  PARTE FISSA;-
2013;SSNA;F;FINANZIA;86H;ALTRE DECURTAZIONE DEL FONDO /  PARTE FISSA;-
2013;EPNE;F;FINANZIA;86H;ALTRE DECURTAZIONE DEL FONDO /  PARTE FISSA;-
2013;ERIC;F;FINANZIA;86H;ALTRE DECURTAZIONE DEL FONDO /  PARTE FISSA;-
2013;RESI;F;FINANZIA;86H;ALTRE DECURTAZIONE DEL FONDO /  PARTE FISSA;-
2013;PCMD;F;FINANZIA;86H;ALTRE DECURTAZIONE DEL FONDO /  PARTE FISSA;-
2013;VVFF;F;FINANZIA;86H;ALTRE DECURTAZIONE DEL FONDO /  PARTE FISSA;-
2013;REFR;F;FINANZIA;86H;ALTRE DECURTAZIONE DEL FONDO /  PARTE FISSA;-
2013;RALN;F;FINANZIA;86H;ALTRE DECURTAZIONE DEL FONDO /  PARTE FISSA;-
2013;UNIV;F;FINANZIA;86H;ALTRE DECURTAZIONE DEL FONDO /  PARTE FISSA;-
2013;REVA;F;FINANZIA;86H;ALTRE DECURTAZIONE DEL FONDO /  PARTE FISSA;-
2013;RALN;F;FINANZIA;933;MESSI NOTIFICATORI (ART. 54 CCNL 14.9.00);+
2013;RALN;F;FINANZIA;929;SPECIFICHE DISP. DI LEGGE (ART. 15 C. 1 L. K CCNL 98-01);+
2013;UNIV;F;FINANZIA;45A;DIFF. CESS. O PASS. CATEGORIA (ART87 C1 L.E CCNL 06-09);+
2013;UNIV;F;FINANZIA;48A;DEC FONDO PER PEO (ART88 C4 CCNL06-09);-
2013;ENAC;F;FINANZIA;49A;DECURT. PER LIMITE ART1 C189 L266/05-RIS.FISSE (2004-10%);-
2013;MNST;F;FINANZIA;49A;DECURT. PER LIMITE ART1 C189 L266/05-RIS.FISSE (2004-10%);-
2013;EPNE;F;FINANZIA;49A;DECURT. PER LIMITE ART1 C189 L266/05-RIS.FISSE (2004-10%);-
2013;AGFI;F;FINANZIA;49A;DECURT. PER LIMITE ART1 C189 L266/05-RIS.FISSE (2004-10%);-
2013;UNIV;F;FINANZIA;49A;DECURT. PER LIMITE ART1 C189 L266/05-RIS.FISSE (2004-10%);-
2013;ERIC;F;FINANZIA;49A;DECURT. PER LIMITE ART1 C189 L266/05-RIS.FISSE (2004-10%);-
2013;UCAM;F;FINANZIA;49A;DECURT. PER LIMITE ART1 C189 L266/05-RIS.FISSE (2004-10%);-
2013;PCMD;F;FINANZIA;49A;DECURT. PER LIMITE ART1 C189 L266/05-RIS.FISSE (2004-10%);-
2013;REFR;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2013;SSNA;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2013;RALN;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2013;AGFI;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2013;UNIV;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2013;MNST;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2013;REVA;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2013;EPNE;F;FINANZIA;96H;ART 16 CC 4-5-6 DL 98/11 - RISP. PIANI RAZIONALIZZAZIONE;+
2013;RALN;F;FINANZIA;70A;ART 2 C 3 DLGS 165/2001 - RISP. TRATT. EC. PRE-CCNL 94-97;+
2013;SSNA;U;UTILIZZO;58A;SOSTITUZIONI (ART. 18 CCNL 98-01);+
2013;SSNA;U;UTILIZZO;268;INDENNITÀ DI INCARICO DI DIREZIONE DI STRUTTURA COMPLESSA;+
2013;SSNA;F;FINANZIA;13A;PROGRAMMI CONCORDATI (ART. 30 C. 3 L. C CCNL 02-05);+
2013;RALN;F;FINANZIA;404;SPEC. DISP. DI LEGGE (ART. 20 C. 2 CCNL 06-09);+
2013;RALN;F;FINANZIA;81H;INCREM. PER RID STAB STRAORD (ART. 14 C. 3 CCNL 98-01);+
2013;RALN;F;FINANZIA;943;RIORGANIZZ. (ART. 26 C. 3 - PARTE VARIAB. CCNL 98-01);+
2013;REVA;U;UTILIZZO;482;ALTRI ISTITUTI FUA - CONTR.;+
2013;SSNA;F;FINANZIA;73G;INCREMENTI CCNL 08-09 (ART. 8 C. 2);+
2013;SSNA;F;FINANZIA;03I;INCREMENTI CCNL 06-09 (ART. 11 C. 1);+
2013;RALN;U;UTILIZZO;515;PROGRESSIONI ORIZZONTALI - CONTR;+
2013;EPNE;U;UTILIZZO;515;PROGRESSIONI ORIZZONTALI - CONTR;+
2013;RESI;U;UTILIZZO;515;PROGRESSIONI ORIZZONTALI - CONTR;+
2013;SSNA;U;UTILIZZO;515;PROGRESSIONI ORIZZONTALI - CONTR;+
2013;AGFI;U;UTILIZZO;515;PROGRESSIONI ORIZZONTALI - CONTR;+
2013;SSNA;F;FINANZIA;05A;"RIA PERS. CESS. RAGIONE D'ANNO (ART3 C3 L.A P.3 CCNL 00-01)";+
2013;ERIC;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2013;AGFI;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2013;EPNE;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2013;PCMD;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2013;AFAM;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2013;MNST;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2013;ENAC;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2013;CNEL;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2013;RESI;U;UTILIZZO;508;RETRIBUZIONE DI POSIZIONE - PARTE FISSA;+
2013;ERIC;U;UTILIZZO;502;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE - CONTR;+
2013;MNST;U;UTILIZZO;502;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE - CONTR;+
2013;EPNE;U;UTILIZZO;502;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE - CONTR;+
2013;UNIV;F;FINANZIA;79G;RIA CESS. O PASS. CAT. ANNO PREC(ART87 C1 L.D P2 CCNL 06-09);+
2013;UNIV;F;FINANZIA;21I;RATEO PEO CESS./PASS. CAT. ANNO PREC(ART.1 C.193 L.266/2005);+
2013;ENAC;F;FINANZIA;54A;DECURT. PER LIMITE ART1 C189 L266/05 - RIS VAR (2004-10%);-
2013;EPNE;F;FINANZIA;54A;DECURT. PER LIMITE ART1 C189 L266/05 - RIS VAR (2004-10%);-
2013;PCMD;F;FINANZIA;54A;DECURT. PER LIMITE ART1 C189 L266/05 - RIS VAR (2004-10%);-
2013;MNST;F;FINANZIA;54A;DECURT. PER LIMITE ART1 C189 L266/05 - RIS VAR (2004-10%);-
2013;ERIC;F;FINANZIA;54A;DECURT. PER LIMITE ART1 C189 L266/05 - RIS VAR (2004-10%);-
2013;UNIV;F;FINANZIA;54A;DECURT. PER LIMITE ART1 C189 L266/05 - RIS VAR (2004-10%);-
2013;UNIV;F;FINANZIA;22I;PROGRESSIONI ORIZZONTALI A CARICO BILANCIO - RISORSE;+
2013;UNIV;U;UTILIZZO;336;INDENNITÀ ACCESSORIA MENSILE - CONTR;+
2013;UNIV;U;UTILIZZO;62A;PROGRESSIONI ORIZZONTALI A CARICO DEL BILANCIO - IMPIEGHI;+
2013;RALN;U;UTILIZZO;262;ACCANT. ART. 32 C. 7 CCNL 02-05 (ALTE PROFESS.);+
2013;UNIV;F;FINANZIA;17A;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2013;PCMD;F;FINANZIA;17A;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2013;ERIC;F;FINANZIA;85G;INCREMENTI CCNL 06-09 (ART. 22 C. 1);+
2013;UNIV;F;FINANZIA;85G;INCREMENTI CCNL 06-09 (ART. 22 C. 1);+
2013;ERIC;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2013;EPNE;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2013;PCMD;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2013;ENAC;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2013;UNIV;F;FINANZIA;86G;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2013;UNIV;F;FINANZIA;18A;RIA PERSONALE CESSATO INTERO IMPORTO(ART62 C4 P1 CCNL 02-05);+
2013;UNIV;F;FINANZIA;19A;INCR DOT ORG O RIORG STABILE SERVIZI (ART.62 C.7 CCNL 02-05);+
2013;ERIC;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2013;UNIV;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2013;EPNE;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2013;PCMD;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2013;CDIP;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2013;MNST;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2013;RALN;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2013;RESI;F;FINANZIA;51H;ART 43 L 449/1997 - RISPARMI DI GESTIONE;+
2013;MNST;F;FINANZIA;14D;RIA CESS. ANNO PREC. ACC. (ART. 6 C. 1 AL.1 P. 2 CCNL 00-01);+
2013;MNST;F;FINANZIA;15D;IND. AMM. CESS NETTA ANNO PREC. (DICH. CONG. 3 CCNL 00-01);+
2013;SSNA;F;FINANZIA;01A;IMPORTO CONSOLIDATO AL 31.12.07 (ART. 9 C. 1 CCNL 08-09);+
2013;SSNA;F;FINANZIA;09A;IMPORTO CONSOLIDATO AL 31.12.07 (ART. 8 C. 1 CCNL 08-09);+
2013;ERIC;U;UTILIZZO;606;LAVORO STRAORDINARIO - FONDO A - CONTR;+
2013;ERIC;U;UTILIZZO;44A;INDENNITÀ DI ENTE (MENSILE) - FONDO C - CONTR;+
2013;ERIC;U;UTILIZZO;609;PRODUTTIVITÀ - FONDO E CONTR;+
2013;SSNA;F;FINANZIA;949;ASS. PERSONALI PERS. CESS. (ART. 50 C. 2 L. D CCNL 98-01);+
2013;SSNA;F;FINANZIA;70G;IMPORTO CONSOLIDATO AL 31.12.07 (ART. 10 C. 1 CCNL 08-09);+
2013;SSNA;F;FINANZIA;954;INCR. DOT. ORG. O NUOVI SERV (ART. 53 -COND LAV- CCNL 98-01);+
2013;UNIV;F;FINANZIA;24A;ATT NUOVI SERV O MIGL SERV ES - VAR (ART.62 C.7 CCNL02-05);+
2013;UNIV;F;FINANZIA;30A;INCREMENTI CCNL 04-05 (ART. 5 C. 1 - QUOTA B-C-D);+
2013;UNIV;F;FINANZIA;41A;INCREMENTI CCNL 06-09 (ART. 87 C. 1 L. C);+
2013;UNIV;F;FINANZIA;47A;RIA PERS. CESS. MISURA INTERA(ART87 C1 L D P.3 CCNL 06-09);+
2013;RALN;F;FINANZIA;931;INTEGR. FONDO CCIAA IN EQ. FIN. (ART.15 C.1 L. N CCNL 98-01);+
2013;SSNA;F;FINANZIA;74G;INCREMENTI CCNL 08-09 (ART. 10 C. 2);+
2013;SSNA;U;UTILIZZO;269;ALTRI ISTITUTI FONDO POSIZIONE;+
2013;RESA;U;UTILIZZO;269;ALTRI ISTITUTI FONDO POSIZIONE;+
2013;EPNE;U;UTILIZZO;267;SPECIFICO TRATTAMENTO ECONOMICO;+
2013;SSNA;U;UTILIZZO;267;SPECIFICO TRATTAMENTO ECONOMICO;+
2013;SSNA;U;UTILIZZO;274;INDENNITÀ CONDIZIONI DI LAVORO;+
2013;SSNA;F;FINANZIA;951;INCR. DOT. ORG. O NUOVI SERV. (ART. 53 - POSIZ - CCNL 98-01);+
2013;SSNA;F;FINANZIA;06A;INCR. DOT. ORG. O NUOVI SERV. (ART 39 C8-F FASCE-CCNL 98-01);+
2013;SSNA;F;FINANZIA;989;ALTRE RISORSE FONDO RISULTATO / PARTE FISSA;+
2013;SSNA;F;FINANZIA;10A;INCR. DOT. ORG. O NUOVI SERV. (ART39 C8 -F PROD- CCNL 98-01);+
2013;SSNA;U;UTILIZZO;265;RETRIBUZIONE DI POSIZIONE UNIFICATA;+
2013;SSNA;U;UTILIZZO;45A;RETRIBUZIONE DI POSIZIONE PARTE VARIABILE AZIENDALE;+
2013;UNIV;F;FINANZIA;33A;ATT NUOVI SERV O INCR DOT.ORG - VAR (ART10 C1 L F CCNL04-05);+
2013;REVA;U;UTILIZZO;478;SALARIO DI RISULTATO - CONTR;+
2013;REVA;U;UTILIZZO;18A;SALARIO DI ORGANIZZAZIONE - CONTR;+
2013;SSNA;U;UTILIZZO;282;RISORSE ANCORA DA CONTRATTARE FONDO RISULTATO;+
2013;SSNA;F;FINANZIA;955;A F.DO POSIZ DECURT PER RAZ.STAB.SERV.(ART51 C4 CCNL 98-01);-
2013;SSNA;F;FINANZIA;07A;IMPORTO CONSOLIDATO AL 31.12.07 (ART. 7 C. 1 CCNL 08-09);+
2013;SSNA;F;FINANZIA;05I;INCR. CCNL 06-09 (ART. 27 C. 2, ALINEA 2 - NETTO ALINEA 1);+
2013;SSNA;U;UTILIZZO;304;ALTRI ISTITUTI FONDO FASCE;+
2013;RESI;U;UTILIZZO;273;STRAORDINARIO;+
2013;SSNA;U;UTILIZZO;273;STRAORDINARIO;+
2013;SSNA;F;FINANZIA;69G;INCREMENTI CCNL 08-09 (ART. 9 CC. 2,3);+
2013;SSNA;F;FINANZIA;71G;IMPORTO CONSOLIDATO AL 31.12.07 (ART. 11 C. 1 CCNL 08-09);+
2013;SSNA;F;FINANZIA;72G;INCREMENTI CCNL 08-09 (ART. 11 C. 2);+
2013;SSNA;F;FINANZIA;981;A F.DO FASCE DEC. PER RAZ STAB SERV(ART31 C2 L B CCNL 02-05);-
2013;SSNA;F;FINANZIA;965;INCR. RID. STABILE DOT. ORG (ART50 C2 L.A-C3 L.A CCNL 98-01);+
2013;SSNA;F;FINANZIA;967;ASSEGNI E MAT. EC. PERS CESS (ART50 C2 LD, C3 LB CCNL 98-01);+
2013;SSNA;F;FINANZIA;968;RIA PERSONALE CESSATO (ART 50 C 2 L E, C 3 L D CCNL 98-01);+
2013;SSNA;F;FINANZIA;02I;INCR. CCNL 06-09 (ART. 26 C. 2, ALINEA 2 - NETTO ALINEA 1);+
2013;RESI;F;FINANZIA;29H;DECURT. PROGR. EC. A CAP. STIP. (ART 7 C 2 AL 3 CCRL 06-09);-
2013;SSNA;U;UTILIZZO;264;INDENNITÀ DI SPECIFICITÀ MEDICA;+
2013;EPNE;U;UTILIZZO;264;INDENNITÀ DI SPECIFICITÀ MEDICA;+
2013;SSNA;F;FINANZIA;958;INCR. DOT. ORG. O NUOVI SERV. (ART53 -RISULTATO- CCNL 98-01);+
2013;SSNA;F;FINANZIA;984;ALTRE RISORSE FONDO PRODUTTIVITÀ / PARTE FISSA;+
2013;UNIV;F;FINANZIA;31A;INCREMENTI CCNL 06-09 (ART. 90 C. 2);+
2013;SSNA;F;FINANZIA;950;RIA PERSONALE CESSATO (ART. 47 C. 4 CCNL 94-97);+
2013;REVA;U;UTILIZZO;25B;PROGRESSIONI STORICHE IN QUARTA POSIZIONE;+
2013;RALN;F;FINANZIA;68G;INCARICHI DA SOGGETTI TERZI (ART. 20, CC. 3-5  CCNL 06-09);+
2013;REVA;F;FINANZIA;12B;ALIMENTAZIONE FONDO (ART. 141 CC. 2 E 3 TUDC 13/12/10);+
2013;REVA;F;FINANZIA;14B;ALIMENTAZIONE FUA (ART. 153 C. 1 TUDC 13/12/10);+
2013;REVA;F;FINANZIA;18B;PROGETTI (ART. 155 C. 1 TUDC 13/12/10);+
2013;REVA;F;FINANZIA;19B;DIP EELL CONV DI SEGR (ART. 155 C. 2 TUDC 13/12/10);+
2013;REVA;F;FINANZIA;20B;ALIM DA FONDO PROGR. ANNO PREC. (ART.142  C.2 TUDC 13/12/10);+
2013;REVA;U;UTILIZZO;26B;ALIMENTAZIONE FUA ANNO SUCCESSIVO RISORSE IN ESUBERO;+
2013;EPNE;F;FINANZIA;72B;INCREMENTI CCNL 04-05 (ARTT. 5 C. 1 - 6 C. 2);+
2013;EPNE;F;FINANZIA;79B;NUOVI SERVIZI/RIORG/INCR DOT ORG  (ART. 4 C. 10 CCNL 00-01);+
2013;UNIV;F;FINANZIA;84G;INCREMENTI CCNL 04-05 (ART. 5 C. 1 - QUOTA EP);+
2013;EPNE;F;FINANZIA;81B;RISPARMI DI GESTIONE PERSONALE(ART. 31 C. 1 L. C CCNL 98-01);+
2013;EPNE;U;UTILIZZO;524;INDENNITÀ DI ENTE;+
2013;SSNA;F;FINANZIA;02A;INCREMENTI CCNL 08-09 (ART. 9 C. 2);+
2013;SSNA;F;FINANZIA;982;ALTRE RISORSE FONDO FASCE / PARTE FISSA;+
2013;SSNA;F;FINANZIA;991;ALTRE RISORSE FONDO CONDIZIONI LAVORO / PARTE FISSA;+
2013;EPNE;F;FINANZIA;73B;INCREMENTI CCNL 06-09 (ART. 36 C. 1);+
2013;EPNE;F;FINANZIA;74B;INCREMENTI CCNL 18.02.09 (ART. 1 C. 2);+
2013;SSNA;U;UTILIZZO;306;RISORSE ANCORA DA CONTRATTARE FONDO FASCE;+
2013;SSNA;U;UTILIZZO;326;RISORSE ANCORA DA CONTRATTARE FONDO PRODUTTIVITÀ;+
2013;REVA;U;UTILIZZO;24B;PROGRESSIONI IN QUARTA POSIZIONE - CONTR;+
2013;PCMD;F;FINANZIA;05H;INCREMENTI CCNL 04-05 (ART. 4 C. 1 ALINEA 2 E 3);+
2013;CNEL;F;FINANZIA;05H;INCREMENTI CCNL 04-05 (ART. 4 C. 1 ALINEA 2 E 3);+
2013;EPNE;F;FINANZIA;05H;INCREMENTI CCNL 04-05 (ART. 4 C. 1 ALINEA 2 E 3);+
2013;MNST;F;FINANZIA;05H;INCREMENTI CCNL 04-05 (ART. 4 C. 1 ALINEA 2 E 3);+
2013;ENAC;F;FINANZIA;05H;INCREMENTI CCNL 04-05 (ART. 4 C. 1 ALINEA 2 E 3);+
2013;AGFI;F;FINANZIA;05H;INCREMENTI CCNL 04-05 (ART. 4 C. 1 ALINEA 2 E 3);+
2013;ENAC;F;FINANZIA;11H;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2013;EPNE;F;FINANZIA;11H;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2013;MNST;F;FINANZIA;11H;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2013;CNEL;F;FINANZIA;11H;INCREMENTI CCNL 04-05 (ART. 7 C. 1 ALINEA 2 E 3);+
2013;MNST;F;FINANZIA;04D;INCREMENTI CCNL 04-05 (ART. 5 C. 2);+
2013;MNST;F;FINANZIA;27H;INCREMENTI CCNL 06-09 (ART. 19 C. 1);+
2013;ERIC;F;FINANZIA;27H;INCREMENTI CCNL 06-09 (ART. 19 C. 1);+
2013;MNST;F;FINANZIA;83C;INCREMENTI CCNL (06-09 ART. 22 C. 1);+
2013;MNST;F;FINANZIA;05D;INCREMENTI CCNL 06-09 (ART. 32 C. 1);+
2013;PCMD;F;FINANZIA;07H;INCREMENTI CCNL 08-09 (ART. 4 C. 1);+
2013;MNST;F;FINANZIA;07H;INCREMENTI CCNL 08-09 (ART. 4 C. 1);+
2013;AGFI;F;FINANZIA;07H;INCREMENTI CCNL 08-09 (ART. 4 C. 1);+
2013;ERIC;F;FINANZIA;07H;INCREMENTI CCNL 08-09 (ART. 4 C. 1);+
2013;EPNE;F;FINANZIA;07H;INCREMENTI CCNL 08-09 (ART. 4 C. 1);+
2013;MNST;F;FINANZIA;84C;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2013;CNEL;F;FINANZIA;84C;INCREMENTI CCNL 08-09 (ART. 7 C. 1);+
2013;MNST;F;FINANZIA;06D;INCREMENTI CCNL 08-09 (ART. 6 C. 2);+
2013;MNST;F;FINANZIA;74C;RIA PERS. CESSATO BASE ANNUA (ART.51 C. 4 P. 1 CCNL 02-05);+
2013;PCMD;F;FINANZIA;74C;RIA PERS. CESSATO BASE ANNUA (ART.51 C. 4 P. 1 CCNL 02-05);+
2013;CNEL;F;FINANZIA;74C;RIA PERS. CESSATO BASE ANNUA (ART.51 C. 4 P. 1 CCNL 02-05);+
2013;UNIV;F;FINANZIA;87H;INCREM DOTAZ ORG E RELAT COPERT (ART. 87 C. 2 CCNL 06-09);+
2013;RESI;F;FINANZIA;85D;STANZ. DEF. 2005 POS. E RISULTATO (ART 66 C 1 CCRL 02-05);+
2013;RESI;F;FINANZIA;86D;STANZ DEF 2006 DIR AMM. REG.LE (ART66 C2 P1 CCRL 02-05);+
2013;RESI;F;FINANZIA;82D;RIA PERSONALE CESSATO (ART. 66 C. 2 L. C CCRL 02-05);+
2013;RESI;F;FINANZIA;88D;PREV. DEFINITIVA DI SPESA 2005 (ART. 7 C. 2 CCRL 06-09);+
2013;UNIV;F;FINANZIA;52A;RISPARMI DA STRAORDINARIO (ART. 86 C. 4 CCNL 06-09);+
2013;MNST;F;FINANZIA;75C;NUOVI SERV. O RIORG. - STAB (ART. 51 C. 7 CCNL 02-05);+
2013;RESI;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2013;CNEL;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2013;PCMD;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2013;AGFI;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2013;EPNE;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2013;AFAM;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2013;ENAC;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2013;ERIC;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2013;MNST;U;UTILIZZO;509;RETRIBUZIONE DI POSIZIONE - PARTE VARIABILE;+
2013;MNST;F;FINANZIA;90C;NUOVI SERV. O RIORG. - STAB (ART. 58 C. 7 CCNL 02-05);+
2013;PCMD;F;FINANZIA;91C;RATEO RIA CESS ANNO PREC. ACC. (ART 58 C 4 PP 2-3 CCNL02-05);+
2013;MNST;F;FINANZIA;91C;RATEO RIA CESS ANNO PREC. ACC. (ART 58 C 4 PP 2-3 CCNL02-05);+
2013;MNST;F;FINANZIA;09D;ART 6 C 1 AL 2 CCNL 00-01 INCREM. CESS. O PASS. AREA;+
2013;MNST;F;FINANZIA;08D;IND. AMM.NE CESSATI NETTA (DICH. CONG. 3 CCNL 00-01);+
2013;MNST;F;FINANZIA;13D;DISP. LEGGE/REG./ATTI AMM. (ART. 31 C. 1 AL. 7 CCNL 98-01);+
2013;EPNE;U;UTILIZZO;13A;QUOTA ANNUALE TFR CARICO FONDO (ART. 6 C. 4 CCNL 08-09);+
2013;ERIC;F;FINANZIA;53C;RISORSE EX ART. 19 C. 1 CCNL 02-05 (PREST. COMM. EST.);+
2013;ERIC;U;UTILIZZO;599;INCENT RISORSE EX ART19 C1 CCNL 02-05 (PREST COMM EST) CONTR;+
2013;SSNA;F;FINANZIA;08A;INCR DOT ORG. O NUOVI SERV. (ART39 C8 -COND LAV- CCNL 98-01);+
2013;EPNE;F;FINANZIA;77B;RIA PERSONALE CESSATO BASE ANNUA (ART 4 C 3 L C CCNL 00-01);+
2013;EPNE;F;FINANZIA;76B;INCREMENTI CESS. O PASS. AREA (ART. 4 C. 3 L. D CCNL 00-01);+
2013;UNIV;F;FINANZIA;78G;Q.TA C.TO TERZI O PROGR. COMUN. (ART.4 C.2 L.Q CCNL 06-09);+
2013;ERIC;U;UTILIZZO;593;INDENNITÀ PROFESSIONALE MENSILE;+
2013;ERIC;U;UTILIZZO;594;INDENNITÀ ONERI SPECIFICI;+
2013;ERIC;U;UTILIZZO;596;INDENNITÀ DIREZIONE STRUTTURA;+
2013;SSNA;F;FINANZIA;961;PROGRAMMI CONCORDATI (ART. 52 C. 5 L. B CCNL 98-01);+
2013;SSNA;U;UTILIZZO;263;RETRIBUZIONE DI POSIZIONE PARTE VARIABILE AZ.LE - CONTR;+
2013;EPNE;U;UTILIZZO;263;RETRIBUZIONE DI POSIZIONE PARTE VARIABILE AZ.LE - CONTR;+
2013;SSNA;F;FINANZIA;75G;RIA ACC. PERS. CESS. ANNO PREC(ART.3 C.3 L.A P.2 CCNL 00-01);+
2013;MNST;F;FINANZIA;80B;DECURTAZIONE FONDO PER PROGRESSIONI (L. 266/05 C. 193);-
