REGIONE;ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;UOMINI;DONNE
R00189;C4553;RALN;CB;0B7000;1;0
R00189;C4553;RALN;CC;042000;0;1
R00189;C4553;RALN;CC;0C1000;0;1
R00189;C4553;RALN;CD;0D5000;0;1
R00189;C4553;RALN;CB;038491;1;0
R00189;C4553;RALN;CB;0B7A00;1;0
R00189;C4553;RALN;CD;049000;1;0
R00090;C2792;RALN;CD;0D5000;5;6
R00090;C2792;RALN;FP;0D0102;0;1
R00090;C2792;RALN;CD;0D1000;2;15
R00090;C2792;RALN;DF;0D0098;0;1
R00090;C2792;RALN;CB;036495;2;0
R00090;C2792;RALN;CC;045000;11;26
R00090;C2792;RALN;CC;046000;2;6
R00090;C2792;RALN;CB;054000;4;2
R00090;C2792;RALN;CC;043000;2;6
R00090;C2792;RALN;CA;028000;1;0
R00090;C2792;RALN;DI;0D0165;1;0
R00090;C2792;RALN;CB;038490;0;6
R00090;C2792;RALN;CB;037492;3;1
R00090;C2792;RALN;CC;042000;6;2
R00090;C2792;RALN;DI;0D0164;1;1
R00090;C2792;RALN;CD;049000;0;3
R00090;C2792;RALN;CB;055000;2;6
R00090;C2792;RALN;CD;099000;0;4
R00090;C2792;RALN;CB;036494;1;1
R00090;C2792;RALN;CD;050000;5;11
R00090;C2792;RALN;CD;0D4000;1;3
R00090;C2792;RALN;CC;0C1000;5;20
R00090;C2792;RALN;CB;034000;1;4
R00125;CS9919;RALN;CB;036494;0;1
R00125;CS9919;RALN;CB;032000;0;1
R00125;CS9919;RALN;CD;050000;0;6
R00125;CS9919;RALN;CD;0D5000;0;2
R00125;CS9919;RALN;DI;0D0165;1;0
R00125;CS9919;RALN;CD;0D4000;0;1
R00125;CS9919;RALN;CC;046000;0;1
R00125;CS9919;RALN;CD;049000;1;7
R00125;CS9919;RALN;CD;0D1000;2;7
R00125;CS9919;RALN;CC;0C1000;2;2
R00134;C6647;RALN;FP;0D0103;1;0
R00134;C6647;RALN;CD;0D1000;5;2
R00134;C6647;RALN;CC;042000;30;18
R00134;C6647;RALN;DI;0D0165;1;0
R00134;C6647;RALN;CD;050000;2;1
R00134;C6647;RALN;CD;049000;3;0
R00134;C6647;RALN;CB;0B7A00;1;0
R00134;C6647;RALN;CB;034000;1;0
R00134;C6647;RALN;CB;037492;0;1
R00134;C6647;RALN;CB;032000;3;1
R00134;C6647;RALN;CC;045000;1;0
R00134;C6647;RALN;CC;046000;10;3
R00134;C6647;RALN;DI;0D0164;1;0
R00134;C6647;RALN;CD;0D4000;11;2
R00134;C6647;RALN;CD;099000;5;5
R00134;C6647;RALN;CB;054000;2;1
R00134;C6647;RALN;CD;0D5000;2;5
R00134;C6647;RALN;CB;037493;2;0
R00134;C6647;RALN;CB;036495;5;0
R00134;C6647;RALN;CB;038490;1;0
R00134;C6647;RALN;CC;0C1000;18;33
R00090;C7635;RALN;CC;0C1000;2;5
R00090;C7635;RALN;CD;0D4000;1;1
R00090;C7635;RALN;CC;046000;2;8
R00090;C7635;RALN;CD;099000;1;4
R00090;C7635;RALN;CC;045000;0;4
R00090;C7635;RALN;CC;042000;1;0
R00090;C7635;RALN;CB;055000;0;1
R00090;C7635;RALN;CB;037493;0;2
R00090;C7635;RALN;DI;0D0164;1;0
R00090;C7635;RALN;CB;034000;1;0
R00090;C7635;RALN;CB;036494;0;1
R00090;C7635;RALN;CC;043000;1;1
R00090;C7635;RALN;CD;050000;1;0
R00090;C7635;RALN;CD;0D1000;3;1
R00090;C7635;RALN;CB;038490;0;1
R00090;C7635;RALN;CB;054000;1;0
R00090;C7635;RALN;CB;0B8000;0;2
R00090;C7635;RALN;CB;0B7A00;0;1
R00090;C7635;RALN;DI;0D0165;1;0
R00090;C7635;RALN;CC;097000;2;1
R00090;C7635;RALN;CB;038491;0;3
R00090;C7635;RALN;CB;032000;1;0
R00090;C7635;RALN;CA;0A5000;0;1
R00090;C7635;RALN;CD;0D5000;0;4
R00125;C7906;RALN;CC;043000;10;6
R00125;C7906;RALN;DI;0D0164;4;1
R00125;C7906;RALN;CB;037493;5;1
R00125;C7906;RALN;CD;0D7000;1;2
R00125;C7906;RALN;CB;0B8000;0;2
R00125;C7906;RALN;FP;0D0102;1;0
R00125;C7906;RALN;CD;0D1000;8;8
R00125;C7906;RALN;CB;054000;2;3
R00125;C7906;RALN;CC;0C1000;10;4
R00125;C7906;RALN;DI;0D0165;0;1
R00125;C7906;RALN;CD;099000;2;3
R00125;C7906;RALN;CB;0B7000;2;2
R00125;C7906;RALN;CB;036495;2;3
R00125;C7906;RALN;CC;045000;4;12
R00125;C7906;RALN;CD;049000;11;7
R00125;C7906;RALN;CB;055000;1;0
R00125;C7906;RALN;CB;0B7A00;0;1
R00125;C7906;RALN;CD;0D4000;4;3
R00125;C7906;RALN;CB;032000;5;9
R00125;C7906;RALN;CB;038491;6;2
R00125;C7906;RALN;CC;042000;11;9
R00125;C7906;RALN;CD;0D5000;0;5
R00125;C7906;RALN;CB;034000;4;5
R00125;C7906;RALN;CB;038490;1;0
R00125;C7906;RALN;CC;097000;1;5
R00125;C7906;RALN;CC;046000;12;10
R00125;C7906;RALN;CD;050000;4;4
R00072;C6971;RALN;CC;046000;1;1
R00072;C6971;RALN;CC;043000;1;0
R00072;C6971;RALN;CB;037492;4;1
R00072;C6971;RALN;CB;032000;7;2
R00072;C6971;RALN;CD;099000;1;0
R00072;C6971;RALN;CB;034000;3;2
R00072;C6971;RALN;CC;0C1000;0;2
R00072;C6971;RALN;CB;038490;0;1
R00072;C6971;RALN;CD;0D1000;1;0
R00072;C6971;RALN;CB;054000;1;1
R00072;C6971;RALN;CB;037493;2;0
R00072;C6971;RALN;CD;0D5000;0;1
R00072;C6971;RALN;FP;0D0103;0;1
R00072;C6971;RALN;CC;045000;3;0
R00072;C6971;RALN;CB;0B7A00;1;0
R00090;C5945;RALN;CB;0B7A00;2;14
R00090;C5945;RALN;CB;0B8000;0;3
R00090;C5945;RALN;CC;097000;2;6
R00090;C5945;RALN;CB;055000;0;1
R00090;C5945;RALN;CC;042000;12;6
R00090;C5945;RALN;CA;028000;1;1
R00090;C5945;RALN;CC;0C1000;2;1
R00090;C5945;RALN;CA;025000;1;0
R00090;C5945;RALN;CD;050000;2;5
R00090;C5945;RALN;CB;038490;3;17
R00090;C5945;RALN;CC;045000;17;21
R00090;C5945;RALN;CB;037492;2;13
R00090;C5945;RALN;CD;0D4000;5;4
R00090;C5945;RALN;DI;0D0165;2;0
R00090;C5945;RALN;CB;036495;5;1
R00090;C5945;RALN;FP;0D0102;1;0
R00090;C5945;RALN;CD;0D1000;3;1
R00090;C5945;RALN;CD;0D5000;5;3
R00090;C5945;RALN;CD;0D7000;1;0
R00090;C5945;RALN;CB;036494;3;5
R00090;C5945;RALN;CC;043000;13;16
R00090;C5945;RALN;CB;037493;1;1
R00090;C5945;RALN;CB;032000;2;1
R00090;C5945;RALN;CB;034000;6;0
R00090;C5945;RALN;CA;0A5000;0;2
R00090;C5945;RALN;CC;046000;6;20
R00090;C5945;RALN;CB;054000;3;0
R00090;C5945;RALN;CD;049000;2;2
R00090;C5945;RALN;CA;027000;1;1
R00090;C5945;RALN;CD;099000;0;2
R00090;C5945;RALN;DI;0D0164;1;2
R00125;C2651;RALN;CD;0D5000;0;1
R00125;C2651;RALN;CB;036494;1;0
R00045;C1599;RALN;CD;0D1000;1;2
R00045;C1599;RALN;CC;042000;0;1
R00045;C1599;RALN;CC;046000;6;0
R00045;C1599;RALN;CC;045000;1;1
R00045;C1599;RALN;CD;0D5000;4;2
R00045;C1599;RALN;CB;037493;4;1
R00045;C1599;RALN;CB;038491;3;0
R00045;C1599;RALN;CD;050000;5;1
R00045;C1599;RALN;CB;034000;6;0
R00045;C1599;RALN;CC;0C1000;3;1
R00045;C1599;RALN;CB;036495;1;0
R00045;C1599;RALN;CB;054000;1;0
R00045;C1599;RALN;CC;043000;10;5
R00045;C1599;RALN;RP;000096;3;0
R00045;C1599;RALN;CB;055000;0;2
R00125;C6008;RALN;CB;055000;5;0
R00125;C6008;RALN;CD;0D1000;1;4
R00125;C6008;RALN;CD;0D4000;1;1
R00125;C6008;RALN;CC;0C1000;3;11
R00125;C6008;RALN;CC;045000;1;5
R00125;C6008;RALN;CB;054000;1;4
R00125;C6008;RALN;FP;0D0102;1;0
R00125;C6008;RALN;CD;049000;2;0
R00125;C6008;RALN;CA;027000;0;1
R00125;C6008;RALN;CB;034000;0;2
R00125;C6008;RALN;CB;032000;0;2
R00125;C6008;RALN;CD;050000;4;2
R00125;C6008;RALN;CB;038490;0;1
R00125;C6008;RALN;RP;000096;0;1
R00125;C6008;RALN;CC;046000;0;2
R00125;C6008;RALN;CC;042000;0;7
R00125;C6008;RALN;CD;0D5000;1;2
R00125;C6008;RALN;CB;037492;0;2
R00125;C6008;RALN;CC;043000;1;0
R00125;C6008;RALN;CD;099000;0;1
R00125;C6008;RALN;CB;036494;0;2
R00027;C1336;RALN;CB;032000;1;7
R00027;C1336;RALN;PC;000061;0;1
R00027;C1336;RALN;CB;037493;1;0
R00027;C1336;RALN;CD;099000;1;0
R00027;C1336;RALN;CC;046000;4;1
R00027;C1336;RALN;CD;0D5000;1;0
R00027;C1336;RALN;CB;036495;1;0
R00045;C5896;RALN;CD;0D5000;1;1
R00045;C5896;RALN;FP;0D0485;0;1
R00045;C5896;RALN;RP;000096;0;1
R00045;C5896;RALN;CC;043000;1;0
R00045;C5896;RALN;CB;055000;2;0
R00045;C5896;RALN;CB;0B7000;1;0
R00045;C5896;RALN;CD;099000;1;1
R00045;C5896;RALN;CC;0C1000;1;4
R00045;C5896;RALN;CC;046000;1;1
R00205;C3439;RALN;CD;049000;0;3
R00205;C3439;RALN;CB;037492;1;1
R00205;C3439;RALN;CD;050000;1;0
R00205;C3439;RALN;CB;055000;0;1
R00205;C3439;RALN;CB;0B7A00;0;1
R00205;C3439;RALN;CC;042000;0;1
R00205;C3439;RALN;CD;0D5000;0;1
R00205;C3439;RALN;CC;0C1000;1;1
R00205;C3439;RALN;CD;0D1000;0;1
R00134;C7251;RALN;CB;034000;0;2
R00134;C7251;RALN;CD;049000;2;0
R00134;C7251;RALN;CD;0D5000;1;0
R00134;C7251;RALN;CB;038490;2;0
R00134;C7251;RALN;SP;0D0I95;1;0
R00134;C7251;RALN;CA;0A5000;2;0
R00134;C7251;RALN;CC;042000;0;1
R00134;C7251;RALN;CA;0A1000;1;0
R00134;C7251;RALN;CB;032000;0;1
R00161;C4630;RALN;CC;045000;2;3
R00161;C4630;RALN;FP;0D0103;1;0
R00161;C4630;RALN;CB;055000;4;0
R00161;C4630;RALN;DF;0D0095;0;1
R00161;C4630;RALN;CC;043000;0;1
R00161;C4630;RALN;CD;0D5000;1;2
R00161;C4630;RALN;CD;099000;1;0
R00161;C4630;RALN;CC;0C1000;3;2
R00161;C4630;RALN;CB;036495;0;1
R00161;C4630;RALN;CB;037492;1;0
R00161;C4630;RALN;CC;042000;3;1
R00161;C4630;RALN;CB;0B7A00;4;3
R00161;C4630;RALN;CB;038491;1;0
R00161;C4630;RALN;CB;036494;1;2
R00161;C4630;RALN;CB;037493;0;1
R00161;C4630;RALN;CC;097000;0;1
R00161;C4630;RALN;CD;049000;0;1
R00161;C4630;RALN;CB;038490;1;0
R00161;C4630;RALN;CB;034000;1;0
R00161;C4630;RALN;CC;046000;2;1
R00090;C4719;RALN;CC;097000;0;1
R00090;C4719;RALN;CB;0B7A00;0;1
R00090;C4719;RALN;CB;0B8000;0;1
R00090;C4719;RALN;CC;045000;1;0
R00090;C4719;RALN;CB;037492;0;1
R00090;C4719;RALN;CD;0D5000;2;1
R00090;C4719;RALN;CB;038491;0;1
R00090;C4719;RALN;CC;042000;1;1
R00090;C4719;RALN;CD;0D1000;0;1
R00090;C4719;RALN;CB;036494;1;0
R00143;C5038;RALN;CC;042000;2;1
R00143;C5038;RALN;CD;0D1000;0;1
R00143;C5038;RALN;CB;037493;1;0
R00143;C5038;RALN;CD;050000;1;4
R00143;C5038;RALN;CC;045000;1;1
R00143;C5038;RALN;CA;0A6000;1;0
R00143;C5038;RALN;CB;0B8000;1;0
R00143;C5038;RALN;CB;036495;0;1
R00143;C5038;RALN;CC;097000;0;1
R00143;C5038;RALN;CC;0C1000;1;5
R00143;C5038;RALN;CB;038491;1;1
R00143;C5038;RALN;CD;0D5000;2;2
R00143;C5038;RALN;CC;046000;3;2
R00205;P9086;RALN;CB;037493;1;0
R00205;P9086;RALN;CB;034000;1;0
R00205;P9086;RALN;CC;046000;13;10
R00205;P9086;RALN;FP;0D0102;1;0
R00205;P9086;RALN;CD;050000;4;7
R00205;P9086;RALN;CC;042000;1;3
R00205;P9086;RALN;CC;0C1000;11;9
R00205;P9086;RALN;CB;037492;1;0
R00205;P9086;RALN;CB;036495;3;2
R00205;P9086;RALN;CD;0D4000;10;3
R00205;P9086;RALN;RP;000096;0;1
R00205;P9086;RALN;CB;032000;1;0
R00205;P9086;RALN;CD;0D1000;9;8
R00205;P9086;RALN;CA;0A5000;2;1
R00205;P9086;RALN;CC;043000;3;2
R00205;P9086;RALN;CB;055000;1;0
R00205;P9086;RALN;CC;045000;4;18
R00205;P9086;RALN;CD;049000;1;2
R00205;P9086;RALN;CB;038491;1;1
R00205;P9086;RALN;CB;036494;4;2
R00205;P9086;RALN;CA;0A1000;1;1
R00205;P9086;RALN;CB;054000;3;1
R00205;P9086;RALN;CD;099000;6;5
R00205;P9086;RALN;CB;038490;13;5
R00205;P9086;RALN;CB;0B7A00;6;5
R00205;P9086;RALN;DI;0D0164;3;1
R00205;P9086;RALN;CD;0D5000;9;4
R00205;C6153;RALN;CC;0C1000;2;1
R00205;C6153;RALN;CC;045000;1;0
R00205;C6153;RALN;CB;038491;0;1
R00205;C6153;RALN;CC;043000;1;1
R00205;C6153;RALN;CB;054000;1;0
R00205;C6153;RALN;FP;0D0103;0;1
R00205;C6153;RALN;RP;000096;0;1
R00205;C6153;RALN;CD;0D4000;0;1
R00205;C6153;RALN;CB;038490;0;3
R00205;C6153;RALN;CC;046000;2;5
R00205;C6153;RALN;CB;036494;0;1
R00205;C6153;RALN;CB;037493;0;1
R00205;C6153;RALN;CD;0D5000;5;2
R00205;C6153;RALN;CD;050000;2;0
R00205;C6153;RALN;CB;032000;1;0
R00205;C6153;RALN;CD;049000;2;3
R00205;C6153;RALN;CC;042000;4;0
R00205;C6153;RALN;CB;0B7A00;0;1
R00205;C6153;RALN;CD;0D1000;0;1
R00045;C257;RALN;CC;0C1000;52;8
R00045;C257;RALN;CD;050000;2;1
R00045;C257;RALN;CC;046000;41;9
R00045;C257;RALN;CB;038491;3;0
R00045;C257;RALN;CB;036495;1;0
R00045;C257;RALN;DI;0D0164;1;2
R00045;C257;RALN;CB;034000;16;4
R00045;C257;RALN;FP;0D0103;0;1
R00045;C257;RALN;CD;099000;1;1
R00045;C257;RALN;CC;043000;0;1
R00045;C257;RALN;CB;037493;1;0
R00045;C257;RALN;CD;0D5000;2;0
R00045;C257;RALN;CB;054000;4;1
R00045;C257;RALN;CA;027000;8;3
R00045;C257;RALN;CC;042000;1;2
R00045;C257;RALN;CD;0D1000;13;6
R00045;C257;RALN;CA;0A5000;1;3
R00045;C257;RALN;CD;049000;4;0
R00045;C257;RALN;CD;0D4000;1;1
R00143;UC10908;RALN;CD;0D5000;1;0
R00125;C5505;RALN;CC;043000;1;4
R00125;C5505;RALN;CA;0A5000;1;0
R00125;C5505;RALN;CC;042000;3;1
R00125;C5505;RALN;CD;0D1000;1;0
R00125;C5505;RALN;CC;0C1000;0;2
R00125;C5505;RALN;CD;0D5000;0;4
R00125;C5505;RALN;FP;0D0103;1;0
R00125;C5505;RALN;CD;0D4000;1;0
R00125;C5505;RALN;CD;050000;3;0
R00125;C5505;RALN;CB;038491;1;0
R00125;C5505;RALN;CC;046000;4;2
R00125;C5505;RALN;CC;045000;1;9
R00125;C5505;RALN;CB;054000;0;1
R00125;C5505;RALN;CD;049000;0;1
R00143;C4933;RALN;CC;045000;1;0
R00143;C4933;RALN;CD;049000;0;2
R00143;C4933;RALN;CC;0C1000;1;0
R00143;C4933;RALN;CB;054000;1;0
R00143;C4933;RALN;CD;0D5000;0;1
R00143;C4933;RALN;CD;050000;0;1
R00045;C424;RALN;CD;0D5000;1;0
R00045;C424;RALN;CC;043000;1;0
R00045;C424;RALN;CD;050000;1;0
R00045;C424;RALN;CB;034000;1;0
R00045;C424;RALN;CB;054000;1;0
R00045;C424;RALN;CC;045000;1;0
R00045;C424;RALN;CB;055000;1;0
R00045;C424;RALN;CC;0C1000;2;0
R00125;C502;RALN;CD;050000;0;1
R00125;C502;RALN;CB;054000;1;0
R00125;C502;RALN;CD;0D5000;0;1
R00045;C1441;RALN;CA;0A1000;1;1
R00045;C1441;RALN;FP;0D0103;1;0
R00045;C1441;RALN;CD;0D5000;0;1
R00045;C1441;RALN;CB;036495;0;2
R00045;C1441;RALN;CA;028000;1;0
R00045;C1441;RALN;CC;0C1000;4;1
R00045;C1441;RALN;CC;045000;2;0
R00045;C1441;RALN;CD;0D1000;5;1
R00045;C1441;RALN;CB;054000;3;1
R00045;C1441;RALN;CA;0A5000;1;0
R00081;C2141;RALN;CC;042000;0;1
R00081;C2141;RALN;CD;049000;1;1
R00081;C2141;RALN;CD;0D4000;1;2
R00081;C2141;RALN;CC;045000;5;5
R00081;C2141;RALN;CD;0D5000;1;1
R00081;C2141;RALN;FP;0D0103;1;0
R00081;C2141;RALN;CB;037492;1;0
R00081;C2141;RALN;CB;0B7A00;1;0
R00081;C2141;RALN;CD;050000;1;2
R00081;C2141;RALN;CB;055000;2;0
R00081;C2141;RALN;CB;036494;0;1
R00081;C2141;RALN;CC;0C1000;2;4
R00081;C2141;RALN;CB;054000;4;0
R00081;C2141;RALN;CD;0D1000;0;1
R00081;C2141;RALN;CB;037493;1;1
R00081;C2141;RALN;CC;046000;3;0
R00081;C2141;RALN;CB;038490;0;1
R00081;C2141;RALN;CC;043000;4;2
R00081;C2141;RALN;CB;032000;2;1
R00081;C2141;RALN;CB;036495;2;0
R00152;C7694;RALN;CD;0D5000;0;1
R00152;C7694;RALN;CD;099000;0;1
R00152;C7694;RALN;CC;046000;1;3
R00152;C7694;RALN;CA;0A1000;1;0
R00152;C7694;RALN;CD;0D1000;0;1
R00152;C7694;RALN;CC;0C1000;2;3
R00152;C7694;RALN;CB;037493;0;1
R00125;CS10265;RALN;CB;0B7000;1;1
R00125;CS10265;RALN;CD;049000;2;12
R00125;CS10265;RALN;CB;037493;3;21
R00125;CS10265;RALN;CB;038491;1;18
R00125;CS10265;RALN;CD;0D5000;0;5
R00125;CS10265;RALN;CB;054000;4;13
R00125;CS10265;RALN;CB;034000;1;3
R00125;CS10265;RALN;CB;032000;5;6
R00125;CS10265;RALN;CC;042000;1;8
R00125;CS10265;RALN;CC;045000;1;6
R00125;CS10265;RALN;CD;0D1000;1;7
R00125;CS10265;RALN;DI;0D0164;1;0
R00125;CS10265;RALN;CC;0C1000;2;3
R00125;CS10265;RALN;CD;050000;1;10
R00125;CS10265;RALN;CB;037492;0;1
R00125;CS10265;RALN;CB;036495;1;28
R00125;CS10265;RALN;CB;0B7A00;0;2
R00125;CS10265;RALN;CC;046000;1;10
R00125;CS10265;RALN;CB;038490;1;2
R00125;CS10265;RALN;CD;099000;3;0
R00125;CS10265;RALN;CC;043000;2;7
R00125;CS10265;RALN;CD;0D4000;0;14
R00125;C6029;RALN;CD;0D5000;0;2
R00125;C6029;RALN;CB;038491;0;1
R00125;C6029;RALN;CB;034000;1;0
R00125;C6029;RALN;CB;055000;1;0
R00125;C6029;RALN;CD;050000;2;1
R00161;C7735;RALN;CD;0D1000;1;0
R00161;C7735;RALN;CD;0D5000;1;0
R00161;C7735;RALN;CC;042000;0;3
R00090;C2369;RALN;CD;0D5000;1;1
R00090;C2369;RALN;CC;0C1000;0;1
R00090;C2369;RALN;CB;055000;0;1
R00090;C2369;RALN;CD;0D1000;0;2
R00090;C2369;RALN;CD;099000;2;0
R00090;C2369;RALN;CC;043000;1;0
R00090;C2369;RALN;CC;045000;0;3
R00090;C2369;RALN;CD;050000;0;2
R00090;C2369;RALN;CB;032000;1;0
R00090;C2369;RALN;CB;038490;0;1
R00090;C2369;RALN;CB;036495;1;0
R00090;C2369;RALN;CC;046000;1;1
R00090;C2369;RALN;CB;0B7A00;1;3
R00205;C4407;RALN;CC;046000;0;1
R00205;C4407;RALN;CD;0D5000;0;1
R00205;C4407;RALN;CD;049000;1;1
R00205;C4407;RALN;CC;042000;1;3
R00205;C4407;RALN;CD;050000;0;1
R00205;C4407;RALN;CC;097000;0;2
R00205;C4407;RALN;CB;037493;1;0
R00205;C4407;RALN;CC;045000;1;0
R00205;C4407;RALN;CC;043000;0;1
R00205;C4407;RALN;CB;054000;1;0
R00107;CS10764;RALN;CD;049000;1;0
R00107;CS10764;RALN;CC;045000;0;1
R00107;CS10764;RALN;CD;0D5000;1;1
R00107;CS10764;RALN;DI;0D0165;1;0
R00107;CS10764;RALN;CB;034000;0;1
R00081;C1430;RALN;CC;0C1000;1;2
R00081;C1430;RALN;CD;0D1000;2;0
R00081;C1430;RALN;CD;049000;0;4
R00081;C1430;RALN;CB;054000;2;2
R00081;C1430;RALN;CC;043000;0;2
R00081;C1430;RALN;CB;037493;2;0
R00081;C1430;RALN;CC;042000;1;0
R00081;C1430;RALN;CB;036495;1;3
R00081;C1430;RALN;CB;038491;1;0
R00081;C1430;RALN;CD;050000;1;1
R00081;C1430;RALN;CD;0D5000;1;1
R00081;C1430;RALN;CD;099000;0;2
R00081;C1430;RALN;CC;046000;2;2
R00081;C1430;RALN;CB;034000;0;1
R00081;C1430;RALN;CB;0B7A00;5;0
R00081;C1430;RALN;CC;045000;2;4
R00072;C2399;RALN;CA;028000;1;2
R00072;C2399;RALN;CB;036495;0;1
R00072;C2399;RALN;CC;0C1000;0;1
R00072;C2399;RALN;FP;0D0102;0;1
R00072;C2399;RALN;CB;034000;0;3
R00072;C2399;RALN;CD;099000;1;0
R00072;C2399;RALN;CD;0D4000;4;0
R00072;C2399;RALN;CB;054000;0;2
R00072;C2399;RALN;CD;049000;1;4
R00072;C2399;RALN;CD;0D5000;0;1
R00072;C2399;RALN;CB;038490;3;1
R00072;C2399;RALN;CD;0D1000;1;4
R00072;C2399;RALN;CC;045000;2;0
R00072;C2399;RALN;CD;050000;1;3
R00072;C2399;RALN;CC;043000;1;1
R00072;C2399;RALN;CC;042000;3;1
R00072;C2399;RALN;CA;0A5000;1;0
R00072;C2399;RALN;CA;025000;3;0
R00072;C2399;RALN;CC;046000;8;7
R00134;C7612;RALN;CA;0A6000;2;0
R00134;C7612;RALN;SP;0D0I95;1;1
R00134;C7612;RALN;CA;0A1000;1;0
R00134;C7612;RALN;CB;038491;1;0
R00134;C7612;RALN;CC;042000;0;2
R00134;C7612;RALN;CB;054000;5;9
R00134;C7612;RALN;CC;097000;1;2
R00134;C7612;RALN;CD;0D5000;0;1
R00134;C7612;RALN;CC;045000;2;1
R00134;C7612;RALN;CA;025000;2;0
R00134;C7612;RALN;CD;0D7000;1;0
R00134;C7612;RALN;CD;0D1000;0;1
R00134;C7612;RALN;FP;0D0103;0;1
R00134;C7612;RALN;CB;0B7A00;1;0
R00161;C8186;RALN;CB;037492;1;0
R00161;C8186;RALN;CB;037493;5;3
R00161;C8186;RALN;CD;0D5000;5;1
R00161;C8186;RALN;CB;036495;5;7
R00161;C8186;RALN;CC;046000;1;0
R00161;C8186;RALN;CB;032000;0;5
R00161;C8186;RALN;CC;045000;1;4
R00161;C8186;RALN;FP;0D0103;1;0
R00161;C8186;RALN;CD;0D1000;4;2
R00161;C8186;RALN;CD;049000;0;1
R00161;C8186;RALN;CC;043000;0;1
R00161;C8186;RALN;CB;055000;0;2
R00161;C8186;RALN;CB;0B7A00;0;2
R00161;C8186;RALN;CC;0C1000;3;5
R00161;C8186;RALN;CD;050000;3;2
R00161;C8186;RALN;CC;042000;1;4
R00161;C8186;RALN;CB;038490;10;3
R00161;C8186;RALN;CB;036494;2;0
R00161;C8186;RALN;CB;054000;3;0
R00205;C3377;RALN;CD;0D5000;2;0
R00205;C3377;RALN;CC;045000;1;0
R00205;C3377;RALN;CB;034000;1;0
R00205;C3377;RALN;CB;0B7A00;1;0
R00205;C3377;RALN;CB;036495;1;0
R00205;C3377;RALN;CD;0D4000;0;1
R00205;C3377;RALN;CD;049000;2;0
R00205;C3377;RALN;CD;050000;1;0
R00205;C3377;RALN;CC;042000;0;1
R00205;C3377;RALN;CC;043000;1;1
R00205;C3377;RALN;CB;038490;0;1
R00205;C3377;RALN;CB;036494;0;3
R00036;C5946;RALN;CC;097000;0;1
R00036;C5946;RALN;CB;0B7A00;1;0
R00036;C5946;RALN;FP;0D0103;1;0
R00036;C5946;RALN;CA;028000;1;2
R00036;C5946;RALN;CC;046000;2;1
R00036;C5946;RALN;CD;0D5000;1;0
R00036;C5946;RALN;CB;037493;0;1
R00090;C7445;RALN;CC;045000;5;4
R00090;C7445;RALN;CB;032000;1;1
R00090;C7445;RALN;CD;049000;1;2
R00090;C7445;RALN;CB;0B7A00;0;1
R00090;C7445;RALN;CC;043000;0;3
R00090;C7445;RALN;CB;038490;1;1
R00090;C7445;RALN;CD;0D5000;0;1
R00090;C7445;RALN;CB;055000;1;1
R00090;C7445;RALN;CD;099000;1;2
R00090;C7445;RALN;CC;042000;1;5
R00090;C7445;RALN;CC;046000;2;1
R00090;C7445;RALN;CB;034000;1;0
R00090;C7445;RALN;CA;0A1000;2;0
R00090;C7445;RALN;CD;050000;1;0
R00090;C7445;RALN;CC;0C1000;3;0
R00134;C6243;RALN;CD;050000;0;2
R00134;C6243;RALN;CB;037493;1;0
R00134;C6243;RALN;CB;038491;1;1
R00134;C6243;RALN;CB;055000;2;0
R00134;C6243;RALN;CD;0D5000;0;1
R00134;C6243;RALN;CD;0D1000;2;0
R00134;C6243;RALN;CC;046000;2;2
R00134;C6243;RALN;CB;0B7A00;0;2
R00134;C6243;RALN;CC;0C1000;6;4
R00134;C6243;RALN;CD;0D4000;1;0
R00134;C6243;RALN;CC;042000;0;2
R00134;C6243;RALN;CB;037492;3;0
R00134;C6243;RALN;CD;049000;1;2
R00125;C3701;RALN;CD;0D4000;1;0
R00125;C3701;RALN;CC;046000;1;0
R00125;C3701;RALN;CB;036494;1;0
R00125;C3701;RALN;CB;038491;1;0
R00125;C3701;RALN;CD;0D5000;0;1
R00125;C3701;RALN;CC;0C1000;2;0
R00125;C3701;RALN;CD;050000;0;1
R00125;C3701;RALN;CB;034000;0;1
R00125;C3701;RALN;CD;049000;0;3
R00125;C4474;RALN;CD;0D4000;0;1
R00125;C4474;RALN;CD;0D5000;0;1
R00125;C4474;RALN;CC;043000;0;1
R00036;C7359;RALN;CB;054000;1;2
R00036;C7359;RALN;CD;050000;2;0
R00036;C7359;RALN;CD;099000;3;0
R00036;C7359;RALN;CB;036494;2;0
R00036;C7359;RALN;CA;025000;4;1
R00036;C7359;RALN;CA;0A1000;1;0
R00036;C7359;RALN;CB;0B8000;1;0
R00036;C7359;RALN;CB;034000;2;3
R00036;C7359;RALN;CC;046000;2;0
R00036;C7359;RALN;CB;038490;1;0
R00036;C7359;RALN;CB;032000;1;4
R00036;C7359;RALN;CC;043000;3;0
R00036;C7359;RALN;CB;0B7A00;1;0
R00036;C7359;RALN;CB;037492;2;0
R00036;C7359;RALN;CA;0A6000;0;1
R00036;C7359;RALN;CA;027000;3;0
R00036;C7359;RALN;CB;038491;1;0
R00036;C7359;RALN;CC;042000;1;2
R00036;C7359;RALN;CB;036495;1;0
R00036;C7359;RALN;CD;0D1000;1;1
R00036;C7359;RALN;FP;0D0103;1;0
