ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE
U12360;SSNA;ME;LT;0;0;70;180;33;27
U12360;SSNA;ME;LA;0;0;0;0;1;0
U12360;SSNA;ME;SV;0;0;0;0;0;1
U12360;SSNA;ME;DS;0;0;0;3;2;6
U12360;SSNA;ME;MD;0;0;4;6;97;96
U12360;SSNA;ME;ST;0;0;22;23;24;44
U12360;SSNA;ME;SI;0;0;118;469;70;254
U12360;SSNA;ME;SF;1;0;0;0;1;3
U12361;SSNA;ME;ST;0;0;27;73;18;27
U12361;SSNA;ME;LT;0;0;131;327;50;0
U12361;SSNA;ME;SF;0;0;0;3;0;2
U12361;SSNA;ME;SV;0;0;0;1;0;0
U12361;SSNA;ME;DS;0;0;1;5;2;12
U12361;SSNA;ME;SI;0;0;179;879;52;226
U12361;SSNA;ME;LA;0;0;4;9;0;0
U12361;SSNA;ME;MD;0;0;113;115;160;100
C1204;REFR;SC;XB;0;0;1;0;0;0
C1204;REFR;SC;XA;0;0;1;0;0;0
C1591;RALN;ND;CB;0;0;0;0;7;0
C1591;RALN;ND;CC;0;0;14;4;15;4
C1591;RALN;ND;CA;0;0;1;1;1;0
C2109;RALN;ND;CB;0;0;0;3;4;0
C2109;RALN;ND;CC;0;0;2;2;1;0
C6658;PRBZ;NF;CB;0;0;4;0;4;0
C4326;RALN;ND;CC;0;0;5;2;0;0
C4326;RALN;ND;CD;0;0;2;0;0;0
C6767;RALN;ND;CB;0;0;0;0;10;0
C6767;RALN;ND;CC;0;0;5;1;3;1
C6787;RALN;ND;CC;0;0;1;0;0;0
C6787;RALN;ND;CD;0;0;1;0;1;0
C3875;RALN;ND;CB;0;0;0;0;0;1
C3875;RALN;ND;CC;0;0;1;0;0;0
C3769;RALN;ND;CC;0;0;10;3;0;0
C3769;RALN;ND;CB;0;0;0;0;1;0
C3769;RALN;ND;CD;0;0;2;0;0;0
C3034;RALN;ND;CC;0;0;12;5;0;1
C3034;RALN;ND;CD;0;0;2;0;0;0
C6412;RALN;ND;CC;0;0;0;0;0;2
C6412;RALN;ND;CD;0;0;0;0;0;1
Q9175;UNIV;ND;CC;0;1;3;2;5;4
Q9175;UNIV;ND;CD;2;1;0;0;4;3
Q9175;UNIV;ND;CB;0;0;6;4;4;4
C7251;RALN;ND;CC;0;0;0;0;1;0
C6075;RALN;ND;CB;0;0;0;0;1;0
C6075;RALN;ND;CC;0;0;1;2;1;3
C1738;RALN;ND;CC;0;0;11;0;14;1
C1738;RALN;ND;CA;0;0;0;0;6;0
C1738;RALN;ND;CB;0;0;3;0;8;0
ER12134;PRBZ;NF;CD;1;0;0;0;0;0
ER12134;PRBZ;NF;CB;0;0;0;0;1;0
C767;RALN;ND;CB;0;0;0;0;2;0
C779;RALN;ND;CA;0;0;0;0;1;0
C779;RALN;ND;CC;0;0;21;8;3;0
C779;RALN;ND;CB;0;0;1;2;13;0
C779;RALN;ND;CD;0;0;8;0;5;1
C5358;RALN;ND;CB;0;0;0;0;0;1
C5358;RALN;ND;CD;0;0;0;1;2;0
C5358;RALN;ND;CC;0;0;1;2;1;3
OL13928;EPNE;ME;AB;0;1;0;0;0;0
C2989;RALN;ND;CC;0;0;68;78;69;74
C2989;RALN;ND;CB;0;0;17;31;14;10
C2989;RALN;ND;CA;0;0;0;1;0;1
C2989;RALN;ND;CD;1;0;7;11;12;8
C2748;RALN;ND;CB;0;0;0;0;1;0
C2748;RALN;ND;CC;0;0;5;0;5;1
J8628;SSNA;ME;DS;0;0;0;0;0;3
J8628;SSNA;ME;SI;0;0;7;548;4;70
J8628;SSNA;ME;LA;0;0;1;5;0;0
J8628;SSNA;ME;MD;0;0;0;0;76;84
J8628;SSNA;ME;LT;0;0;42;115;14;0
J8628;SSNA;ME;ST;0;0;34;24;37;28
C4820;RALN;ND;CC;0;0;0;0;1;3
C5916;RALN;ND;CC;0;1;73;44;16;8
C5916;RALN;ND;CD;1;0;15;7;13;5
C5916;RALN;ND;CA;0;0;0;2;0;0
C5916;RALN;ND;CB;0;0;6;11;0;0
C3231;RALN;ND;CC;0;0;2;1;0;0
C7324;RALN;ND;CC;0;0;2;2;0;4
C8307;RALN;ND;CC;0;0;8;4;8;4
C1639;RALN;ND;CC;0;0;4;2;4;2
C3032;RALN;ND;CC;0;0;1;3;4;0
C3032;RALN;ND;CB;0;0;0;0;5;0
C2035;RALN;ND;CC;0;0;4;2;0;2
C2035;RALN;ND;CB;0;0;0;0;13;0
C2035;RALN;ND;CD;0;0;2;1;0;2
IP10362;RALN;ND;CB;0;0;0;3;0;0
P9085;RALN;ND;CD;0;0;2;1;4;0
P9085;RALN;ND;CB;0;0;0;0;19;0
P9085;RALN;ND;CC;0;0;7;4;4;0
C7844;RALN;ND;CB;0;0;0;0;0;2
C7844;RALN;ND;CD;0;0;1;0;0;1
C7844;RALN;ND;CC;0;0;7;4;0;0
C3522;RALN;ND;CD;0;0;3;0;6;2
C3522;RALN;ND;CC;0;0;43;22;51;29
C3522;RALN;ND;CB;0;0;0;0;9;2
C7747;RALN;ND;CB;0;0;0;0;18;0
C7747;RALN;ND;CA;0;0;0;0;1;0
C7747;RALN;ND;CC;0;0;0;0;4;0
C7747;RALN;ND;CD;0;0;0;0;2;0
C6528;PRBZ;NF;CB;0;0;3;0;3;0
U9489;SSNA;ME;DP;0;0;0;0;2;2
U9489;SSNA;ME;LA;0;0;1;7;0;0
U9489;SSNA;ME;LT;0;0;270;446;25;3
U9489;SSNA;ME;SF;0;0;3;6;7;12
U9489;SSNA;ME;MD;0;0;152;213;202;241
U9489;SSNA;ME;SV;0;0;2;0;0;1
U9489;SSNA;ME;DS;0;0;0;0;4;23
U9489;SSNA;ME;ST;0;0;62;103;53;79
U9489;SSNA;ME;SI;0;0;485;1145;217;389
U9560;SSNA;ME;MV;0;0;0;0;5;6
U9560;SSNA;ME;SI;0;0;81;372;22;112
U9560;SSNA;ME;MD;0;0;32;49;88;86
U9560;SSNA;ME;SV;0;0;0;0;13;4
U9560;SSNA;ME;DS;0;0;0;0;1;9
U9560;SSNA;ME;LT;0;0;82;191;15;9
U9560;SSNA;ME;ST;0;0;17;33;19;30
P9106;RALN;ND;CB;1;0;0;0;44;4
P9106;RALN;ND;CD;0;1;2;0;3;2
P9106;RALN;ND;CC;0;3;13;3;30;6
M8649;PCMD;1F;CA;80;192;0;0;0;0
M8649;PCMD;1F;CB;33;93;0;0;0;0
U9561;SSNA;ME;SV;0;0;8;12;9;12
U9561;SSNA;ME;ST;0;0;19;32;20;32
U9561;SSNA;ME;MV;0;0;0;0;12;3
U9561;SSNA;ME;SI;0;0;80;448;46;187
U9561;SSNA;ME;DS;0;0;0;2;1;6
U9561;SSNA;ME;LT;0;0;61;157;34;27
U9561;SSNA;ME;MD;0;0;68;65;122;114
P9077;RALN;ND;CC;1;4;10;0;7;0
P9077;RALN;ND;CD;1;3;5;0;0;0
P9077;RALN;ND;CB;0;0;0;0;31;1
C1246;RALN;ND;CC;0;0;0;1;0;0
C1246;RALN;ND;CB;0;0;1;0;0;0
U12384;SSNA;ME;ST;0;0;40;83;30;33
U12384;SSNA;ME;SV;0;0;0;0;1;0
U12384;SSNA;ME;LP;0;0;1;0;0;0
U12384;SSNA;ME;LA;0;0;0;0;1;0
U12384;SSNA;ME;SI;0;0;198;827;58;248
U12384;SSNA;ME;LT;0;0;109;353;28;21
U12384;SSNA;ME;MD;0;0;151;203;169;179
U12384;SSNA;ME;DS;0;0;0;0;4;15
C4585;RALN;ND;CD;0;0;0;0;2;0
C4585;RALN;ND;CB;0;0;0;0;1;0
C4585;RALN;ND;CC;0;0;2;1;5;2
U12383;SSNA;ME;SV;0;0;0;0;34;6
U12383;SSNA;ME;MD;0;0;0;0;7;8
U12383;SSNA;ME;MV;0;0;0;0;29;7
U12383;SSNA;ME;LT;0;0;2;0;0;0
RS9211;PRBZ;NF;CC;3;35;0;0;14;3
RS9211;PRBZ;NF;CB;2;14;0;0;182;0
RS9211;PRBZ;NF;CA;0;0;0;0;258;0
RS9211;PRBZ;NF;CD;12;43;0;0;53;9
RS9211;SCBZ;NF;BA;0;1;0;0;0;0
FS12186;LS13;NF;LI;0;0;54;53;0;0
C5134;RALN;ND;CA;0;0;2;1;0;0
C5134;RALN;ND;CB;0;0;2;1;0;0
C5134;RALN;ND;CC;0;0;3;4;0;0
C5134;RALN;ND;CD;0;0;2;0;0;0
C629;RALN;ND;CC;0;0;3;0;3;2
Q9155;UNIV;ND;CC;4;5;2;0;12;1
Q9155;UNIV;ND;CB;0;0;4;0;2;0
Q9155;UNIV;ND;CD;4;4;0;0;8;1
C5248;RALN;ND;CB;0;0;5;0;0;0
C5248;RALN;ND;CC;0;0;2;0;0;0
C5248;RALN;ND;CD;0;0;2;1;0;0
C4836;RALN;ND;CC;0;0;2;2;0;0
C4694;RALN;ND;CD;0;0;1;0;0;0
C4694;RALN;ND;CC;0;0;2;6;0;0
IP10696;RALN;ND;CC;0;0;7;48;0;0
C2225;RALN;ND;CB;0;0;0;0;1;0
C2225;RALN;ND;CD;0;0;0;0;1;1
C2225;RALN;ND;CC;0;0;0;0;2;0
C4823;RALN;ND;CB;0;0;1;0;0;0
C4823;RALN;ND;CD;0;0;0;1;0;1
C4823;RALN;ND;CC;0;0;5;8;4;1
C5025;RALN;ND;CD;0;0;1;0;0;0
C5025;RALN;ND;CC;0;0;1;0;0;0
C1627;RALN;ND;CC;0;0;1;4;2;4
C1627;RALN;ND;CB;0;0;0;0;6;0
C6492;RALN;ND;CC;0;0;0;1;0;0
C1302;PRBZ;NF;CA;0;0;1;0;1;0
C1302;PRBZ;NF;CC;0;0;1;0;1;0
C1302;PRBZ;NF;CB;0;0;13;0;13;0
C3879;RALN;ND;CB;0;0;0;0;1;0
C3879;RALN;ND;CA;0;0;0;0;1;0
C3879;RALN;ND;CC;0;0;5;0;0;2
C5644;RALN;ND;CD;0;0;0;0;1;0
C5644;RALN;ND;CB;0;0;0;0;3;0
C2288;PRBZ;NF;CB;0;0;3;0;3;0
C676;RALN;ND;CC;0;0;2;2;0;2
C5337;RALN;ND;CA;0;0;3;0;0;0
C5337;RALN;ND;CC;0;0;33;16;44;13
C5337;RALN;ND;CB;0;0;3;9;30;1
C5337;RALN;ND;CD;0;0;9;4;7;4
C307;RALN;ND;CC;0;0;16;4;0;0
P9056;RALN;ND;CD;0;1;2;1;5;1
P9056;RALN;ND;CB;0;0;0;0;15;0
P9056;RALN;ND;CC;0;1;10;1;5;0
U10769;SSNA;ME;LT;0;0;114;141;11;1
U10769;SSNA;ME;LA;0;0;4;1;0;0
U10769;SSNA;ME;SV;0;0;1;1;0;0
U10769;SSNA;ME;SF;0;0;3;3;2;1
U10769;SSNA;ME;DS;0;0;0;0;4;8
U10769;SSNA;ME;MV;0;0;0;0;27;4
U10769;SSNA;ME;PS;0;0;0;0;134;114
U10769;SSNA;ME;MD;0;0;0;0;219;131
U10769;SSNA;ME;SI;0;0;432;639;36;27
U10769;SSNA;ME;ST;0;0;35;37;31;4
C5502;RALN;ND;CB;0;0;0;4;4;0
C5502;RALN;ND;CC;0;0;14;30;3;4
C5502;RALN;ND;CD;0;0;0;3;5;4
C786;RALN;ND;CC;0;0;6;5;0;3
C786;RALN;ND;CB;0;0;0;0;3;0
C786;RALN;ND;CD;0;0;2;0;0;0
C1401;RALN;ND;CC;0;0;0;0;1;0
C1401;RALN;ND;CD;0;0;0;0;0;2
C1401;RALN;ND;CB;0;0;0;0;0;1
C2249;RALN;ND;CC;0;1;34;31;33;18
C2249;RALN;ND;CD;1;7;9;5;7;4
C2249;RALN;ND;CB;0;0;6;0;0;0
C995;RALN;ND;CB;0;0;2;0;0;0
C995;RALN;ND;CA;0;0;0;1;0;0
C995;RALN;ND;CD;0;0;2;0;0;0
AU10075;AUIN;ND;LI;17;32;0;0;0;0
C6442;RALN;ND;CB;0;0;0;0;6;0
C6442;RALN;ND;CA;0;0;1;0;3;1
C6442;RALN;ND;CC;0;0;7;2;10;6
C6442;RALN;ND;CD;0;0;1;0;1;1
C2909;RALN;ND;CB;0;0;0;0;15;0
C2909;RALN;ND;CD;0;0;0;2;1;1
C2909;RALN;ND;CC;0;0;11;4;1;3
C1192;RALN;ND;CC;0;0;10;5;5;3
C1192;RALN;ND;CD;0;0;2;0;1;1
C401;RALN;ND;CB;0;0;6;0;6;0
C401;RALN;ND;CC;0;0;4;0;6;0
U9556;SSNA;ME;SF;0;0;1;1;0;0
U9556;SSNA;ME;LT;0;0;83;213;41;22
U9556;SSNA;ME;SV;0;0;0;0;13;3
U9556;SSNA;ME;SI;0;0;122;534;33;128
U9556;SSNA;ME;MD;0;0;70;71;75;60
U9556;SSNA;ME;ST;0;0;22;27;7;21
U9556;SSNA;ME;MV;0;0;0;0;6;4
U9556;SSNA;ME;DS;0;0;0;0;0;1
U9480;SSNA;ME;SV;0;0;0;0;9;3
U9480;SSNA;ME;ST;0;0;13;21;13;17
U9480;SSNA;ME;DP;0;0;0;0;0;1
U9480;SSNA;ME;MV;0;0;0;0;4;3
U9480;SSNA;ME;MD;0;0;41;83;50;57
U9480;SSNA;ME;SI;0;0;81;385;33;134
U9480;SSNA;ME;LA;0;0;1;3;0;0
U9480;SSNA;ME;LT;0;0;62;177;36;14
C5702;RALN;ND;CC;0;0;7;3;8;3
C5702;RALN;ND;CB;0;0;0;0;2;0
C5702;RALN;ND;CD;0;0;2;0;2;0
IR8545;ERIC;ND;7L;4;22;49;29;21;2
IR8545;ERIC;ND;8L;2;3;38;10;19;1
IR8545;ERIC;ND;6L;25;59;162;74;143;20
IR8545;ERIC;ND;4L;17;21;88;62;152;34
IR8545;ERIC;ND;5L;17;50;51;60;72;19
IR8545;ERIC;ND;RI;49;71;0;0;0;0
IR8545;ERIC;ND;TC;14;51;0;0;0;0
C5764;PRBZ;NF;CB;0;0;4;0;4;0
C1554;RALN;ND;CD;0;0;1;0;1;0
C1554;RALN;ND;CC;0;0;1;0;2;0
C1554;RALN;ND;CB;0;0;0;0;2;0
C3832;RALN;ND;CB;0;0;0;0;6;0
C3832;RALN;ND;CD;0;0;3;0;3;1
C3832;RALN;ND;CC;0;0;10;7;11;7
C1508;RALN;ND;CC;0;0;0;0;2;0
C1508;RALN;ND;CB;0;0;0;0;3;0
C8249;RALN;ND;CC;0;0;6;9;13;11
C8249;RALN;ND;CD;0;0;2;0;2;0
C7072;RALN;ND;CB;0;0;0;0;2;0
C7072;RALN;ND;CC;0;0;6;0;7;0
UC12582;RALN;ND;CB;0;0;12;4;0;0
U9565;SSNA;ME;SI;0;0;529;1545;218;302
U9565;SSNA;ME;ST;0;0;79;121;70;85
U9565;SSNA;ME;LA;0;1;3;2;2;0
U9565;SSNA;ME;DS;0;0;0;0;11;12
U9565;SSNA;ME;LT;0;0;251;631;139;9
U9565;SSNA;ME;SF;0;0;2;0;0;0
U9565;SSNA;ME;SV;0;0;0;0;21;10
U9565;SSNA;ME;MV;0;0;0;0;12;1
U9565;SSNA;ME;MD;0;0;242;240;333;291
C4904;RALN;ND;CC;0;0;6;5;1;2
C4904;RALN;ND;CD;0;0;1;0;2;1
C4904;RALN;ND;CB;0;0;0;1;5;1
C5171;RALN;ND;CC;0;0;9;2;23;6
ER12918;RALN;ND;CD;0;0;2;0;0;0
C7250;RALN;ND;CD;0;0;2;2;1;0
C7250;RALN;ND;CA;0;0;2;0;0;0
C7250;RALN;ND;CC;0;0;5;5;8;7
E8535;EPNE;ME;AA;0;1;1;1;0;0
E8535;EPNE;ME;AB;6;13;7;2;6;0
E8535;EPNE;ME;AC;14;29;13;18;12;13
C8154;RALN;ND;CD;0;0;2;1;2;1
C8154;RALN;ND;CC;0;0;30;19;27;19
C8154;RALN;ND;CA;0;0;11;0;0;0
C8154;RALN;ND;CB;0;0;10;0;0;0
C8228;RALN;ND;CC;0;0;0;0;1;0
C8228;RALN;ND;CB;0;0;0;0;2;0
C8228;RALN;ND;CD;0;0;0;0;1;0
IP10537;RALN;ND;CB;0;0;2;35;0;15
IP10633;RALN;ND;CB;0;0;2;28;0;0
C3794;RALN;ND;CB;0;0;0;0;8;0
C3794;RALN;ND;CD;0;0;1;1;3;0
C3794;RALN;ND;CC;0;0;8;7;9;5
U10755;SSNA;ME;LA;0;0;6;1;0;0
U10755;SSNA;ME;ST;0;0;40;52;33;38
U10755;SSNA;ME;MD;0;0;0;0;151;92
U10755;SSNA;ME;LT;0;0;198;96;23;10
U10755;SSNA;ME;SF;0;0;0;4;0;0
U10755;SSNA;ME;DS;0;0;0;0;4;22
U10755;SSNA;ME;SI;0;0;345;381;156;130
C8246;RALN;ND;CB;0;0;0;0;4;0
C8246;RALN;ND;CC;0;0;2;0;2;0
C6776;RALN;ND;CD;0;0;1;1;0;0
C6776;RALN;ND;CC;0;0;5;4;0;1
C232;RALN;ND;CB;0;0;0;4;0;0
LS13048;LS13;NF;LI;22;62;0;0;0;0
C11978;RALN;ND;CC;0;0;2;3;0;0
C6240;REFR;SC;XA;0;0;1;0;0;0
C8258;RALN;ND;CC;0;0;1;0;0;0
C8258;RALN;ND;CB;0;0;1;0;0;0
C2964;RALN;ND;CA;0;0;2;0;4;1
C2964;RALN;ND;CB;0;0;3;0;7;1
C2964;RALN;ND;CC;0;0;8;1;14;4
C2964;RALN;ND;CD;0;0;1;0;2;0
C960;RALN;ND;CB;0;0;1;2;1;0
C960;RALN;ND;CA;0;0;0;5;0;0
C960;RALN;ND;CC;0;0;12;4;10;0
C960;RALN;ND;CD;0;0;3;0;3;0
C6771;RALN;ND;CC;0;0;0;7;0;2
U10291;SSNA;ME;SF;0;0;7;10;0;1
U10291;SSNA;ME;DT;0;0;0;0;1;0
U10291;SSNA;ME;DP;0;0;0;0;3;0
U10291;SSNA;ME;LT;0;3;240;610;89;8
U10291;SSNA;ME;SI;1;5;558;1456;166;346
U10291;SSNA;ME;MV;0;0;0;0;30;9
U10291;SSNA;ME;MD;0;0;206;289;272;305
U10291;SSNA;ME;DS;0;0;3;22;5;36
U10291;SSNA;ME;LA;1;6;4;12;0;0
U10291;SSNA;ME;ST;0;0;125;151;71;67
U10291;SSNA;ME;PS;0;0;0;0;0;2
U10291;SSNA;ME;SV;0;0;0;0;36;17
C5009;RALN;ND;CD;0;0;1;0;0;0
C5009;RALN;ND;CC;0;0;2;1;0;0
C4924;RALN;ND;CC;0;0;4;0;4;0
C416;RALN;ND;CC;0;0;0;0;0;1
C3711;RALN;ND;CC;0;0;0;0;1;1
C5011;RALN;ND;CC;0;0;3;0;1;0
RS9208;REVA;SC;CD;2;10;0;0;0;0
RS9208;REVA;SC;CB;0;13;62;41;72;20
RS9208;REVA;SC;CC;3;20;11;26;59;12
RS9208;REVA;SC;CA;0;0;6;66;0;0
CS10265;RALN;ND;CB;0;0;4;28;4;28
C6324;RALN;ND;CA;0;0;0;2;0;0
C6324;RALN;ND;CC;0;0;4;8;0;0
C6324;RALN;ND;CD;0;0;1;0;0;0
C8172;RALN;ND;CB;0;0;0;0;3;0
C8172;RALN;ND;CA;0;0;0;0;3;0
C8172;RALN;ND;CC;0;0;28;20;21;7
C8172;RALN;ND;CD;0;0;3;0;0;0
C5338;RALN;ND;CB;0;0;0;0;2;0
C5338;RALN;ND;CD;0;0;0;1;0;0
C5338;RALN;ND;CC;0;0;0;1;1;2
C617;RALN;ND;CC;0;0;2;1;2;5
C617;RALN;ND;CD;0;0;2;0;1;0
C617;RALN;ND;CB;0;0;0;0;6;0
UC11816;RALN;ND;CC;0;0;22;16;14;13
UC11816;RALN;ND;CD;0;0;6;5;5;4
UC10406;RALN;ND;CD;0;0;0;0;1;0
C6874;RALN;ND;CD;0;0;1;2;2;4
C6874;RALN;ND;CC;0;0;7;3;11;7
C6874;RALN;ND;CB;0;0;0;0;10;0
UC9974;RALN;ND;CC;0;0;2;0;0;0
C2811;REFR;SC;CD;0;0;0;0;0;1
C2811;REFR;SC;CC;0;0;0;0;0;1
C3433;RALN;ND;CC;0;0;3;1;0;0
C3433;RALN;ND;CB;0;0;3;0;0;0
C6246;RALN;ND;CC;0;0;0;0;1;2
C6246;RALN;ND;CB;0;0;0;0;5;0
UC11794;RALN;ND;CC;0;0;2;6;1;5
C3872;RALN;ND;CB;0;0;1;6;0;0
C3872;RALN;ND;CD;0;0;6;1;11;0
C3872;RALN;ND;CC;0;0;18;23;3;0
C6020;RALN;ND;CC;0;7;20;9;20;8
C6020;RALN;ND;CD;0;0;7;1;6;1
C7173;RALN;ND;CB;0;0;0;0;5;0
C7173;RALN;ND;CA;0;0;0;0;1;0
C7173;RALN;ND;CC;0;0;0;0;1;0
C3954;RALN;ND;CD;0;0;0;0;0;1
C3954;RALN;ND;CC;0;0;0;0;1;0
C3954;RALN;ND;CB;0;0;0;0;4;1
C2615;RALN;ND;CC;0;0;16;4;0;0
C2615;RALN;ND;CD;0;0;3;1;0;0
C2890;RALN;ND;CC;0;0;4;3;4;4
C2890;RALN;ND;CA;0;0;1;0;0;0
C2890;RALN;ND;CB;0;0;1;0;0;3
C2890;RALN;ND;CD;0;0;1;0;1;0
C6984;PRBZ;NF;CB;0;0;1;0;1;0
C5523;RALN;ND;CD;0;0;1;0;1;0
C5523;RALN;ND;CC;0;0;8;2;10;0
C3836;RALN;ND;CC;0;0;3;0;3;0
C3836;RALN;ND;CB;0;0;1;0;1;0
C2267;REVA;SC;CB;0;0;0;0;2;0
C597;RALN;ND;CD;0;0;1;7;2;0
C597;RALN;ND;CC;0;0;13;7;5;2
C597;RALN;ND;CB;0;0;0;0;18;2
C8059;RALN;ND;CB;0;0;0;0;0;1
C8059;RALN;ND;CC;0;0;2;0;1;0
C861;RALN;ND;CC;0;0;2;0;0;0
C861;RALN;ND;CB;0;0;0;0;1;0
C5684;RALN;ND;CC;0;0;53;14;54;14
C5684;RALN;ND;CD;0;0;7;3;13;5
C5684;RALN;ND;CB;0;0;31;1;13;1
P9073;RALN;ND;CD;0;0;1;0;5;1
P9073;RALN;ND;CC;0;0;4;8;2;1
P9073;RALN;ND;CB;0;0;0;0;43;0
C1156;RALN;ND;CC;0;0;2;0;0;0
C4080;RALN;ND;CC;0;0;0;0;4;2
LS12049;LS13;NF;LI;3;7;350;62;0;0
RS9830;PRTN;NF;VD;34;49;0;0;46;3
RS9830;SCTN;NF;SA;2;4;14;20;0;0
RS9830;PRTN;NF;VF;0;0;161;1;5;1
RS9830;PRTN;NF;CD;0;1;0;0;0;0
RS9830;PRTN;NF;CB;0;1;0;0;0;0
RS9830;PRTN;NF;CD;49;132;0;0;106;18
RS9830;PRTN;NF;CA;0;0;15;1;1;0
RS9830;PRTN;NF;CB;6;69;20;19;284;0
RS9830;PRTN;NF;CC;28;102;12;25;208;9
C7401;RALN;ND;CB;0;0;0;0;3;0
C3308;RALN;ND;CC;0;0;4;2;0;0
C3308;RALN;ND;CB;0;0;0;0;2;0
C3308;RALN;ND;CD;0;0;1;0;2;1
C3308;RALN;ND;CA;0;0;0;0;1;0
CS10359;RALN;ND;CC;0;0;0;3;0;0
CS10359;RALN;ND;CB;0;0;0;7;0;0
IP11858;RALN;ND;CB;0;0;6;56;0;0
IP11858;RALN;ND;CC;0;0;8;21;0;0
C7252;PRTN;NF;CB;0;0;0;0;2;0
C3699;RALN;ND;CC;0;0;2;0;0;0
C2925;RALN;ND;CC;0;0;1;0;0;1
C2925;RALN;ND;CD;0;0;1;0;1;0
C8222;RALN;ND;CB;0;0;0;0;1;0
C3909;RALN;ND;CC;0;0;2;0;0;0
C3909;RALN;ND;CD;0;0;0;1;0;0
C6455;REFR;SC;XA;0;0;3;1;0;0
C6455;REFR;SC;CC;0;0;0;0;1;1
C6455;REFR;SC;CB;0;0;0;0;1;1
IP10369;REVA;SC;CA;0;0;1;1;0;0
IP10369;REVA;SC;CD;0;0;2;11;0;0
IP10369;REVA;SC;CB;0;0;10;69;0;0
C4763;RALN;ND;CD;0;0;0;0;0;1
C4763;RALN;ND;CB;0;0;0;0;3;0
C4763;RALN;ND;CC;0;0;0;0;0;1
C8296;RALN;ND;CB;0;0;0;0;2;1
C8296;RALN;ND;CC;0;0;3;0;3;0
C1527;RALN;ND;CD;0;0;0;0;0;1
C1527;RALN;ND;CC;0;0;0;0;0;1
C1527;RALN;ND;CB;0;0;0;0;0;1
C1181;RALN;ND;CA;0;0;0;0;4;0
C1181;RALN;ND;CB;0;0;0;0;4;0
C1181;RALN;ND;CC;0;0;5;3;11;3
UC12257;RALN;ND;CD;1;3;0;0;0;0
LS12081;LS13;NF;LI;1;0;0;0;0;0
C1866;RALN;ND;CD;0;0;0;1;0;0
C1866;RALN;ND;CC;0;0;1;0;2;2
U12375;SSNA;ME;ST;0;0;0;0;2;5
U12375;SSNA;ME;SV;0;2;0;0;45;31
U12375;SSNA;ME;MV;0;0;0;0;42;12
U12375;SSNA;ME;LT;0;1;0;0;3;0
U12375;SSNA;ME;LA;1;1;0;0;0;0
U12375;SSNA;ME;MD;0;0;0;0;15;12
U12373;SSNA;ME;ST;0;0;13;24;8;22
U12373;SSNA;ME;MD;0;0;48;74;73;73
U12373;SSNA;ME;LA;0;0;1;0;0;0
U12373;SSNA;ME;SI;0;0;117;222;104;158
U12373;SSNA;ME;DS;0;0;0;2;2;9
U12373;SSNA;ME;PS;0;0;0;0;1;1
U12373;SSNA;ME;LT;0;0;55;122;19;8
U12374;SSNA;ME;SI;0;0;181;796;74;226
U12374;SSNA;ME;SF;0;0;0;1;0;0
U12374;SSNA;ME;MD;0;0;125;141;199;154
U12374;SSNA;ME;ST;0;0;28;44;44;48
U12374;SSNA;ME;LA;0;0;1;2;0;0
U12374;SSNA;ME;DS;0;0;0;0;3;12
U12374;SSNA;ME;LT;0;0;65;347;46;44
C2502;RALN;ND;PC;0;0;1;1;0;0
C428;RALN;ND;CB;0;0;0;0;1;1
C428;RALN;ND;CC;0;0;7;6;9;7
C428;RALN;ND;CD;0;0;2;0;2;0
C3718;RALN;ND;CC;0;0;0;2;0;1
C3718;RALN;ND;CB;0;0;0;0;0;1
C3718;RALN;ND;CD;0;0;1;0;0;1
C1857;RALN;ND;CB;0;0;0;0;2;0
C1857;RALN;ND;CC;0;0;1;1;0;0
C7202;RALN;ND;CB;0;0;0;0;1;0
C7202;RALN;ND;CA;0;0;4;0;1;1
C7202;RALN;ND;CC;0;0;4;6;7;8
C1696;RALN;ND;CC;0;0;3;2;0;0
C695;RALN;ND;CC;0;0;1;0;0;0
C2671;RALN;ND;CB;0;0;3;0;3;0
C2671;RALN;ND;CC;0;0;0;0;1;0
C2671;RALN;ND;CD;0;0;2;0;0;1
C4655;RALN;ND;CB;0;0;0;0;1;3
C4655;RALN;ND;CC;0;0;4;0;5;2
C4655;RALN;ND;CD;0;0;0;1;2;1
C7123;RALN;ND;CB;0;0;3;0;2;0
C7123;RALN;ND;CC;0;0;4;1;0;0
C5633;RALN;ND;CB;0;0;0;0;0;1
C5633;RALN;ND;CC;0;0;2;1;0;2
C4477;RALN;ND;CC;0;0;4;1;0;2
C4477;RALN;ND;CB;0;0;0;0;1;0
C4477;RALN;ND;CD;0;0;0;0;1;0
C207;RALN;ND;CC;0;0;0;0;0;3
C8029;PRBZ;NF;CB;0;0;2;0;2;0
C3399;RALN;ND;CC;0;0;12;2;15;3
C4205;RALN;ND;CC;0;0;4;1;0;0
C4187;RALN;ND;CC;0;0;5;2;0;0
C4187;RALN;ND;CB;0;0;1;0;0;0
C923;RALN;ND;CC;0;0;2;1;3;3
C7349;RALN;ND;CB;0;0;6;2;20;2
