ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSUNZIONE;UOMINI;DONNE
C6146;RALN;CC;0C1000;A23;0;2
C2703;RALN;CC;0C1000;A24;0;1
C7851;RALN;CC;0C1000;A23;1;0
C5609;RALN;CC;0C1000;A23;0;1
C1263;RALN;CC;0C1000;A23;2;1
CS13950;RALN;CC;0C1000;A23;0;1
C4690;RALN;CC;0C1000;A23;0;2
C4690;RALN;CC;0C1000;A30;0;2
C5073;RALN;CC;0C1000;A30;1;1
C3592;RALN;CC;0C1000;A23;6;10
C399;RALN;CC;0C1000;A23;0;1
C3995;RALN;CC;0C1000;A23;1;0
C7222;RALN;CC;0C1000;A23;0;1
C2061;RALN;CC;0C1000;A23;0;2
C7593;RALN;CC;0C1000;A23;6;4
C4104;RALN;CC;0C1000;A30;2;0
C4104;RALN;CC;0C1000;A23;2;0
C1759;RALN;CC;0C1000;A23;4;1
C5311;RALN;CC;0C1000;A24;0;1
C1613;RALN;CC;0C1000;A24;1;0
C4836;RALN;CC;0C1000;A30;1;0
C1203;RALN;CC;0C1000;A23;0;1
C599;RALN;CC;0C1000;A23;0;1
C7919;RALN;CC;0C1000;A23;0;2
C1630;RALN;CC;0C1000;A23;0;1
C8302;RALN;CC;0C1000;A23;1;3
C4323;RALN;CC;0C1000;A30;0;1
C3520;RALN;CC;0C1000;A23;0;1
C3901;RALN;CC;0C1000;A23;1;1
C4323;RALN;CC;0C1000;A23;2;4
C531;RALN;CC;0C1000;A23;1;4
C6581;RALN;CC;0C1000;A23;1;1
C3414;RALN;CC;0C1000;A30;1;0
UC10776;RALN;CC;0C1000;A30;0;1
C1627;RALN;CC;0C1000;A23;2;3
C859;RALN;CC;0C1000;A24;0;1
C306;RALN;CC;0C1000;A23;1;0
C5568;RALN;CC;0C1000;A23;0;2
D8333;RALN;CC;0C1000;A23;2;1
C1304;RALN;CC;0C1000;A24;0;6
C2910;RALN;CC;0C1000;A23;1;0
C1494;RALN;CC;0C1000;A23;1;1
C12286;RALN;CC;0C1000;A23;1;0
C2921;RALN;CC;0C1000;A23;1;0
C1304;RALN;CC;0C1000;A23;0;1
C2381;RALN;CC;0C1000;A23;2;4
C5013;RALN;CC;0C1000;A23;1;1
C1295;RALN;CC;0C1000;A23;0;2
C6398;RALN;CC;0C1000;A30;1;0
C5339;RALN;CC;0C1000;A23;0;3
C6326;RALN;CC;0C1000;A23;0;1
C6815;RALN;CC;0C1000;A23;0;3
C7397;RALN;CC;0C1000;A30;0;1
C5339;RALN;CC;0C1000;A30;1;0
CS10065;RALN;CC;0C1000;A23;0;4
C1793;RALN;CC;0C1000;A23;0;3
C5205;RALN;CC;0C1000;A23;2;0
C1332;RALN;CC;0C1000;A23;2;0
P9055;RALN;CC;0C1000;A27;12;36
C4970;RALN;CC;0C1000;A23;1;0
C3291;RALN;CC;0C1000;A23;0;5
CS11971;RALN;CC;0C1000;A23;1;0
C1326;RALN;CC;0C1000;A30;1;1
CS10168;RALN;CC;0C1000;A23;0;1
C6398;RALN;CC;0C1000;A24;1;0
C8263;RALN;CC;0C1000;A23;0;1
C260;RALN;CC;0C1000;A23;1;3
C6839;RALN;CC;0C1000;A23;1;1
C6805;RALN;CC;0C1000;A23;2;1
C2967;RALN;CC;0C1000;A30;0;1
CS10446;RALN;CC;0C1000;A23;0;1
C5516;RALN;CC;0C1000;A23;2;2
C5516;RALN;CC;0C1000;A24;1;0
C2724;RALN;CC;0C1000;A23;0;2
C5401;RALN;CC;0C1000;A24;1;1
C855;RALN;CC;0C1000;A23;0;1
C1080;RALN;CC;0C1000;A23;1;0
C4939;RALN;CC;0C1000;A23;1;2
C6742;RALN;CC;0C1000;A23;1;2
C5516;RALN;CC;0C1000;A30;1;0
C7327;RALN;CC;0C1000;A23;4;2
C770;RALN;CC;0C1000;A23;1;1
C3907;RALN;CC;0C1000;A31;1;1
C4859;RALN;CC;0C1000;A23;2;5
C1972;RALN;CC;0C1000;A24;1;1
C5141;RALN;CC;0C1000;A23;2;1
C8196;RALN;CC;0C1000;A23;4;6
C1320;RALN;CC;0C1000;A23;2;0
C6880;RALN;CC;0C1000;A23;0;1
C2735;RALN;CC;0C1000;A23;0;1
C6745;RALN;CC;0C1000;A23;0;1
C4738;RALN;CC;0C1000;A31;1;0
C3926;RALN;CC;0C1000;A23;1;0
C3926;RALN;CC;0C1000;A24;1;0
C7154;RALN;CC;0C1000;A23;1;1
C5766;RALN;CC;0C1000;A23;2;0
ER14031;RALN;CC;0C1000;A30;1;0
C7417;RALN;CC;0C1000;A23;1;2
C3426;RALN;CC;0C1000;A30;0;1
C7716;RALN;CC;0C1000;A23;1;0
C5157;RALN;CC;0C1000;A23;2;3
C1290;RALN;CC;0C1000;A23;1;0
C7168;RALN;CC;0C1000;A23;1;0
D8325;RALN;CC;0C1000;A23;2;2
D8325;RALN;CC;0C1000;A30;2;0
C7194;RALN;CC;0C1000;A23;2;0
C538;RALN;CC;0C1000;A23;2;2
C6339;RALN;CC;0C1000;A23;2;2
C2941;RALN;CC;0C1000;A23;16;11
C3694;RALN;CC;0C1000;A23;1;1
C1780;RALN;CC;0C1000;A23;1;0
C5479;RALN;CC;0C1000;A23;0;1
C8094;RALN;CC;0C1000;A35;0;2
C1170;RALN;CC;0C1000;A23;1;0
C2261;RALN;CC;0C1000;A27;2;1
C12277;RALN;CC;0C1000;A23;1;0
C4556;RALN;CC;0C1000;A24;1;0
C5297;RALN;CC;0C1000;A23;0;1
C3906;RALN;CC;0C1000;A23;0;1
C1080;RALN;CC;0C1000;A30;1;0
C1297;RALN;CC;0C1000;A23;0;1
C5249;RALN;CC;0C1000;A30;0;1
C308;RALN;CC;0C1000;A30;1;0
C3110;RALN;CC;0C1000;A23;0;1
C1219;RALN;CC;0C1000;A23;0;1
C4880;RALN;CC;0C1000;A23;2;1
IP10120;RALN;CC;0C1000;A23;1;3
C7188;RALN;CC;0C1000;A23;0;4
C5401;RALN;CC;0C1000;A30;1;0
C308;RALN;CC;0C1000;A23;0;1
C2941;RALN;CC;0C1000;A24;2;1
P9107;RALN;CC;0C1000;A23;4;5
C5525;RALN;CC;0C1000;A35;42;26
C5603;RALN;CC;0C1000;A24;0;1
C6563;RALN;CC;0C1000;A23;1;1
C5028;RALN;CC;0C1000;A23;1;0
C7870;RALN;CC;0C1000;A23;1;2
C5194;RALN;CC;0C1000;A23;1;0
C6563;RALN;CC;0C1000;A41;1;0
C7449;RALN;CC;0C1000;A23;0;1
C7479;RALN;CC;0C1000;A23;0;1
C7449;RALN;CC;0C1000;A30;0;1
C3133;RALN;CC;0C1000;A23;0;2
C3333;RALN;CC;0C1000;A41;0;8
C3773;RALN;CC;0C1000;A23;6;0
C4902;RALN;CC;0C1000;A23;1;2
C3773;RALN;CC;0C1000;A30;0;1
C3728;RALN;CC;0C1000;A23;21;13
C4666;RALN;CC;0C1000;A23;0;2
C2013;RALN;CC;0C1000;A24;7;9
C3333;RALN;CC;0C1000;A30;1;2
C7050;RALN;CC;0C1000;A23;1;0
C3333;RALN;CC;0C1000;A23;193;194
C5945;RALN;CC;0C1000;A23;4;8
C4887;RALN;CC;0C1000;A27;2;0
C4795;RALN;CC;0C1000;A23;1;0
C5059;RALN;CC;0C1000;A24;1;0
C3140;RALN;CC;0C1000;A23;0;2
C2736;RALN;CC;0C1000;A23;0;1
C2768;RALN;CC;0C1000;A24;1;0
C5906;RALN;CC;0C1000;A23;1;4
C4342;RALN;CC;0C1000;A35;1;0
C5484;RALN;CC;0C1000;A23;0;1
C5059;RALN;CC;0C1000;A30;1;0
C5906;RALN;CC;0C1000;A30;1;0
C2190;RALN;CC;0C1000;A23;0;1
P9047;RALN;CC;0C1000;A23;2;1
C7050;RALN;CC;0C1000;A30;0;1
C4442;RALN;CC;0C1000;A23;9;6
C12275;RALN;CC;0C1000;A23;1;2
C7976;RALN;CC;0C1000;A24;1;0
UC11082;RALN;CC;0C1000;A23;0;2
C7109;RALN;CC;0C1000;A23;0;1
C4442;RALN;CC;0C1000;A30;2;1
C6040;RALN;CC;0C1000;A23;0;2
C674;RALN;CC;0C1000;A23;1;0
C5554;RALN;CC;0C1000;A23;0;1
C4271;RALN;CC;0C1000;A23;0;1
C3760;RALN;CC;0C1000;A23;0;1
C747;RALN;CC;0C1000;A24;1;1
C1826;RALN;CC;0C1000;A23;1;1
C747;RALN;CC;0C1000;A41;0;1
C2928;RALN;CC;0C1000;A23;1;1
C747;RALN;CC;0C1000;A30;4;1
C7220;RALN;CC;0C1000;A23;5;4
C747;RALN;CC;0C1000;A23;19;52
C4089;RALN;CC;0C1000;A24;0;2
C1472;RALN;CC;0C1000;A23;0;2
UC12752;RALN;CC;0C1000;A23;0;1
C2382;RALN;CC;0C1000;A23;1;0
C4016;RALN;CC;0C1000;A23;4;1
C735;RALN;CC;0C1000;A23;0;1
C12251;RALN;CC;0C1000;A23;1;1
C6992;RALN;CC;0C1000;A23;0;1
C3608;RALN;CC;0C1000;A23;1;0
C8042;RALN;CC;0C1000;A23;1;2
C1816;RALN;CC;0C1000;A23;1;0
C575;RALN;CC;0C1000;A23;0;2
C2614;RALN;CC;0C1000;A23;1;0
N8738;RALN;CC;0C1000;A23;1;0
C6936;RALN;CC;0C1000;A23;7;3
C3238;RALN;CC;0C1000;A23;0;3
C1489;RALN;CC;0C1000;A23;0;1
C6005;RALN;CC;0C1000;A23;0;1
C1815;RALN;CC;0C1000;A23;1;1
C5603;RALN;CC;0C1000;A23;0;1
C3728;RALN;CC;0C1000;A30;0;1
C5603;RALN;CC;0C1000;A41;1;0
C4809;RALN;CC;0C1000;A23;0;1
C3714;RALN;CC;0C1000;A23;1;2
C6521;RALN;CC;0C1000;A23;1;2
C848;RALN;CC;0C1000;A23;0;1
C2009;RALN;CC;0C1000;A24;2;0
C6521;RALN;CC;0C1000;A27;6;6
C5514;RALN;CC;0C1000;A23;1;2
C3714;RALN;CC;0C1000;A24;0;1
C2727;RALN;CC;0C1000;A23;1;0
C6472;RALN;CC;0C1000;A30;0;1
C6830;RALN;CC;0C1000;A23;0;4
C3262;RALN;CC;0C1000;A23;1;1
C5700;RALN;CC;0C1000;A23;1;1
C4187;RALN;CC;0C1000;A28;0;1
N8746;RALN;CC;0C1000;A23;1;0
C6235;RALN;CC;0C1000;A30;0;1
C4187;RALN;CC;0C1000;A23;1;8
C4187;RALN;CC;0C1000;A24;0;2
C5529;RALN;CC;0C1000;A24;1;0
C7909;RALN;CC;0C1000;A30;0;2
C7097;RALN;CC;0C1000;A23;1;0
C248;RALN;CC;0C1000;A24;2;0
C8257;RALN;CC;0C1000;A23;1;1
C5337;RALN;CC;0C1000;A30;0;2
C5337;RALN;CC;0C1000;A23;2;7
C3173;RALN;CC;0C1000;A23;1;0
C1158;RALN;CC;0C1000;A23;1;0
C7522;RALN;CC;0C1000;A23;1;0
C7909;RALN;CC;0C1000;A41;0;1
C7418;RALN;CC;0C1000;A23;1;0
C10363;RALN;CC;0C1000;A23;1;5
C7496;RALN;CC;0C1000;A23;1;0
C2966;RALN;CC;0C1000;A24;1;0
P9094;RALN;CC;0C1000;A23;1;1
C996;RALN;CC;0C1000;A23;0;3
C6406;RALN;CC;0C1000;A23;0;1
C4115;RALN;CC;0C1000;A23;1;1
C2960;RALN;CC;0C1000;A23;1;1
C12509;RALN;CC;0C1000;A23;2;2
C5600;RALN;CC;0C1000;A24;1;0
C3210;RALN;CC;0C1000;A24;1;0
C5916;RALN;CC;0C1000;A23;10;54
C3004;RALN;CC;0C1000;A41;0;1
C7633;RALN;CC;0C1000;A23;5;3
C6912;RALN;CC;0C1000;A23;1;0
C530;RALN;CC;0C1000;A23;2;1
C8125;RALN;CC;0C1000;A24;1;0
C7861;RALN;CC;0C1000;A23;1;0
C1877;RALN;CC;0C1000;A23;4;3
C6425;RALN;CC;0C1000;A23;0;1
C4256;RALN;CC;0C1000;A24;2;2
C3676;RALN;CC;0C1000;A23;1;0
C8218;RALN;CC;0C1000;A23;1;0
P9076;RALN;CC;0C1000;A23;8;9
C4422;RALN;CC;0C1000;A30;0;1
V12813;RALN;CC;0C1000;A23;3;8
C6781;RALN;CC;0C1000;A30;0;1
R9200;RALN;CC;0C1000;A41;12;6
C8284;RALN;CC;0C1000;A23;1;0
C983;RALN;CC;0C1000;A23;0;1
R9200;RALN;CC;0C1000;A30;1;2
C5461;RALN;CC;0C1000;A23;2;1
C658;RALN;CC;0C1000;A23;3;2
C4420;RALN;CC;0C1000;A23;7;7
C6781;RALN;CC;0C1000;A23;5;0
C633;RALN;CC;0C1000;A23;1;1
C4836;RALN;CC;0C1000;A24;3;1
C5915;RALN;CC;0C1000;A30;1;0
C5857;RALN;CC;0C1000;A23;0;2
C5915;RALN;CC;0C1000;A23;1;0
C2669;RALN;CC;0C1000;A24;0;1
C6871;RALN;CC;0C1000;A41;0;1
C5863;RALN;CC;0C1000;A23;1;0
C3224;RALN;CC;0C1000;A23;1;3
C1505;RALN;CC;0C1000;A23;0;1
C2529;RALN;CC;0C1000;A23;0;1
C5604;RALN;CC;0C1000;A23;0;1
P9091;RALN;CC;0C1000;A24;0;1
C7303;RALN;CC;0C1000;A23;0;1
C683;RALN;CC;0C1000;A23;2;0
C683;RALN;CC;0C1000;A24;1;0
C4645;RALN;CC;0C1000;A23;2;0
C5916;RALN;CC;0C1000;A41;0;2
C4689;RALN;CC;0C1000;A23;0;1
C3303;RALN;CC;0C1000;A23;1;1
C7908;RALN;CC;0C1000;A23;1;1
C5916;RALN;CC;0C1000;A30;1;0
C4996;RALN;CC;0C1000;A23;3;2
C7076;RALN;CC;0C1000;A30;1;0
C4252;RALN;CC;0C1000;A23;3;0
C4803;RALN;CC;0C1000;A23;0;2
C885;RALN;CC;0C1000;A23;0;1
C7246;RALN;CC;0C1000;A30;0;2
C8001;RALN;CC;0C1000;A23;1;3
P9091;RALN;CC;0C1000;A30;1;0
C8044;RALN;CC;0C1000;A23;1;0
V12813;RALN;CC;0C1000;A30;1;0
C7076;RALN;CC;0C1000;A23;2;2
C3972;RALN;CC;0C1000;A41;0;3
C4308;RALN;CC;0C1000;A30;1;1
C2016;RALN;CC;0C1000;A23;0;2
C4950;RALN;CC;0C1000;A23;5;1
C675;RALN;CC;0C1000;A30;0;1
C7405;RALN;CC;0C1000;A23;2;0
C4308;RALN;CC;0C1000;A24;1;2
C675;RALN;CC;0C1000;A23;0;1
C4098;RALN;CC;0C1000;A23;1;0
C3943;RALN;CC;0C1000;A23;0;1
C4479;RALN;CC;0C1000;A23;3;4
C4973;RALN;CC;0C1000;A30;0;1
C4103;RALN;CC;0C1000;A23;0;2
CM9044;RALN;CC;0C1000;A23;2;0
C6869;RALN;CC;0C1000;A23;2;0
C6821;RALN;CC;0C1000;A30;0;1
C4418;RALN;CC;0C1000;A23;1;1
C4308;RALN;CC;0C1000;A23;104;210
C2523;RALN;CC;0C1000;A23;1;0
C4687;RALN;CC;0C1000;A23;1;2
C5541;RALN;CC;0C1000;A27;12;18
C1510;RALN;CC;0C1000;A30;1;0
C7708;RALN;CC;0C1000;A23;2;2
C6181;RALN;CC;0C1000;A23;0;1
C5634;RALN;CC;0C1000;A23;4;5
C2172;RALN;CC;0C1000;A23;1;0
C3517;RALN;CC;0C1000;A23;1;1
C740;RALN;CC;0C1000;A23;0;1
C3513;RALN;CC;0C1000;A23;0;1
C4973;RALN;CC;0C1000;A23;0;2
C3454;RALN;CC;0C1000;A24;1;0
C4480;RALN;CC;0C1000;A23;1;0
C7708;RALN;CC;0C1000;A41;1;0
C3251;RALN;CC;0C1000;A23;2;10
C2546;RALN;CC;0C1000;A23;5;3
C1197;RALN;CC;0C1000;A23;3;6
C4811;RALN;CC;0C1000;A23;3;2
C8004;RALN;CC;0C1000;A23;3;2
C7850;RALN;CC;0C1000;A23;14;13
C1510;RALN;CC;0C1000;A23;8;7
C1454;RALN;CC;0C1000;A24;1;2
C4658;RALN;CC;0C1000;A24;1;4
C3251;RALN;CC;0C1000;A24;0;1
CM9044;RALN;CC;0C1000;A30;1;1
C6255;RALN;CC;0C1000;A24;1;1
D8324;RALN;CC;0C1000;A23;1;2
C12746;RALN;CC;0C1000;A23;3;0
C3566;RALN;CC;0C1000;A23;0;1
C6255;RALN;CC;0C1000;A23;3;0
CM9123;RALN;CC;0C1000;A23;3;5
C12906;RALN;CC;0C1000;A23;1;0
C3832;RALN;CC;0C1000;A23;8;7
CM9123;RALN;CC;0C1000;A28;0;1
C3015;RALN;CC;0C1000;A23;0;1
C6323;RALN;CC;0C1000;A23;2;4
C547;RALN;CC;0C1000;A35;0;1
C1734;RALN;CC;0C1000;A23;1;0
C4071;RALN;CC;0C1000;A23;6;1
C8149;RALN;CC;0C1000;A41;1;1
C3349;RALN;CC;0C1000;A41;1;0
C5099;RALN;CC;0C1000;A24;10;4
C7094;RALN;CC;0C1000;A23;2;0
CM9123;RALN;CC;0C1000;A24;5;0
C5099;RALN;CC;0C1000;A23;1;3
C3349;RALN;CC;0C1000;A23;1;0
CM9044;RALN;CC;0C1000;A41;9;8
C4660;RALN;CC;0C1000;A41;1;0
C3972;RALN;CC;0C1000;A23;5;6
C8177;RALN;CC;0C1000;A23;0;1
C3536;RALN;CC;0C1000;A23;1;0
C3033;RALN;CC;0C1000;A23;1;2
C3718;RALN;CC;0C1000;A23;0;1
C3810;RALN;CC;0C1000;A23;1;3
C4680;RALN;CC;0C1000;A23;0;1
C4660;RALN;CC;0C1000;A23;3;1
C2627;RALN;CC;0C1000;A23;1;0
C1696;RALN;CC;0C1000;A23;1;2
C6862;RALN;CC;0C1000;A23;0;2
C1659;RALN;CC;0C1000;A23;0;1
C3794;RALN;CC;0C1000;A23;0;3
C1084;RALN;CC;0C1000;A24;1;0
C2686;RALN;CC;0C1000;A23;0;1
C1652;RALN;CC;0C1000;A30;1;0
UC10795;RALN;CC;0C1000;A23;2;0
C1976;RALN;CC;0C1000;A23;2;1
C3419;RALN;CC;0C1000;A23;0;1
C1992;RALN;CC;0C1000;A23;4;3
C3977;RALN;CC;0C1000;A30;0;1
C514;RALN;CC;0C1000;A23;1;1
C4591;RALN;CC;0C1000;A24;1;0
V9729;RALN;CC;0C1000;A23;0;3
C8058;RALN;CC;0C1000;A23;1;1
C4423;RALN;CC;0C1000;A23;0;1
C4248;RALN;CC;0C1000;A41;2;0
C1530;RALN;CC;0C1000;A23;6;2
C7734;RALN;CC;0C1000;A24;1;0
C5363;RALN;CC;0C1000;A23;3;4
C514;RALN;CC;0C1000;A31;0;1
C6345;RALN;CC;0C1000;A23;5;9
C6345;RALN;CC;0C1000;A24;0;1
C6699;RALN;CC;0C1000;A23;5;7
C750;RALN;CC;0C1000;A24;1;0
C7394;RALN;CC;0C1000;A23;4;5
C2460;RALN;CC;0C1000;A23;0;1
C2876;RALN;CC;0C1000;A23;0;2
C12925;RALN;CC;0C1000;A23;0;1
C6699;RALN;CC;0C1000;A24;0;1
C3771;RALN;CC;0C1000;A23;1;2
C1745;RALN;CC;0C1000;A23;1;2
C585;RALN;CC;0C1000;A23;10;13
C1745;RALN;CC;0C1000;A30;0;1
C2943;RALN;CC;0C1000;A23;4;1
C5216;RALN;CC;0C1000;A23;1;0
C2671;RALN;CC;0C1000;A23;5;3
UC10073;RALN;CC;0C1000;A23;1;1
C1306;RALN;CC;0C1000;A23;0;1
C4139;RALN;CC;0C1000;A27;0;3
C1162;RALN;CC;0C1000;A23;1;0
C6019;RALN;CC;0C1000;A41;1;0
C8204;RALN;CC;0C1000;A23;0;1
C4248;RALN;CC;0C1000;A23;3;3
C1694;RALN;CC;0C1000;A23;1;2
C888;RALN;CC;0C1000;A24;1;0
C3618;RALN;CC;0C1000;A23;3;2
C7834;RALN;CC;0C1000;A23;2;1
C3857;RALN;CC;0C1000;A30;4;2
C3857;RALN;CC;0C1000;A23;1;8
C1530;RALN;CC;0C1000;A24;1;0
C5881;RALN;CC;0C1000;A23;0;1
C1485;RALN;CC;0C1000;A23;3;3
ER11953;RALN;CC;0C1000;A23;16;2
C2144;RALN;CC;0C1000;A23;0;2
C2704;RALN;CC;0C1000;A31;0;1
C7230;RALN;CC;0C1000;A23;2;0
C3095;RALN;CC;0C1000;A30;0;1
C5561;RALN;CC;0C1000;A24;2;1
C4724;RALN;CC;0C1000;A23;0;3
C3095;RALN;CC;0C1000;A23;0;1
C1724;RALN;CC;0C1000;A24;0;1
C5112;RALN;CC;0C1000;A30;1;1
C2704;RALN;CC;0C1000;A23;1;4
PA9873;RALN;CC;0C1000;A23;0;1
P9049;RALN;CC;0C1000;A30;0;1
P9049;RALN;CC;0C1000;A23;8;4
C8166;RALN;CC;0C1000;A23;1;0
C7577;RALN;CC;0C1000;A41;0;1
C536;RALN;CC;0C1000;A23;1;2
C2204;RALN;CC;0C1000;A23;2;4
C8129;RALN;CC;0C1000;A23;3;1
C3459;RALN;CC;0C1000;A23;2;0
P9063;RALN;CC;0C1000;A30;1;0
P9063;RALN;CC;0C1000;A23;2;3
C3613;RALN;CC;0C1000;A23;1;0
C3613;RALN;CC;0C1000;A24;1;0
C2296;RALN;CC;0C1000;A23;1;0
C4195;RALN;CC;0C1000;A35;2;1
C5148;RALN;CC;0C1000;A23;0;1
C7021;RALN;CC;0C1000;A23;0;4
CS10052;RALN;CC;0C1000;A23;0;1
C4889;RALN;CC;0C1000;A23;1;2
C2204;RALN;CC;0C1000;A30;1;0
C750;RALN;CC;0C1000;A23;2;3
C6176;RALN;CC;0C1000;A23;0;1
C3980;RALN;CC;0C1000;A23;12;7
C3593;RALN;CC;0C1000;A23;0;1
C7080;RALN;CC;0C1000;A23;0;4
C3627;RALN;CC;0C1000;A30;1;0
C2462;RALN;CC;0C1000;A23;1;5
C4258;RALN;CC;0C1000;A23;2;1
C1390;RALN;CC;0C1000;A23;12;12
C6198;RALN;CC;0C1000;A30;0;1
C1946;RALN;CC;0C1000;A23;2;5
C12963;RALN;CC;0C1000;A23;1;1
C4447;RALN;CC;0C1000;A23;1;0
C12762;RALN;CC;0C1000;A41;0;2
C1194;RALN;CC;0C1000;A23;2;1
C3245;RALN;CC;0C1000;A23;2;1
C4447;RALN;CC;0C1000;A30;0;1
C3578;RALN;CC;0C1000;A23;4;4
C1254;RALN;CC;0C1000;A30;0;1
C5131;RALN;CC;0C1000;A24;1;1
V9791;RALN;CC;0C1000;A23;0;1
C798;RALN;CC;0C1000;A23;0;1
C6296;RALN;CC;0C1000;A23;84;38
C5131;RALN;CC;0C1000;A41;0;8
C6198;RALN;CC;0C1000;A28;1;0
C5131;RALN;CC;0C1000;A30;3;2
C5131;RALN;CC;0C1000;A23;14;15
C3843;RALN;CC;0C1000;A23;1;3
C7731;RALN;CC;0C1000;A23;2;1
C5299;RALN;CC;0C1000;A23;0;1
C582;RALN;CC;0C1000;A23;1;1
C3481;RALN;CC;0C1000;A23;1;1
C8288;RALN;CC;0C1000;A23;2;0
C5445;RALN;CC;0C1000;A23;0;1
C5536;RALN;CC;0C1000;A24;0;2
C1026;RALN;CC;0C1000;A23;0;1
C5605;RALN;CC;0C1000;A23;0;1
C645;RALN;CC;0C1000;A23;1;0
C4181;RALN;CC;0C1000;A23;0;1
C2210;RALN;CC;0C1000;A23;2;4
C4623;RALN;CC;0C1000;A23;0;1
C2387;RALN;CC;0C1000;A27;0;2
C7490;RALN;CC;0C1000;A23;0;1
C4136;RALN;CC;0C1000;A23;2;0
C6198;RALN;CC;0C1000;A23;10;24
C3684;RALN;CC;0C1000;A23;1;0
C7584;RALN;CC;0C1000;A23;1;0
C3245;RALN;CC;0C1000;A24;0;1
C247;RALN;CC;0C1000;A23;2;0
C6993;RALN;CC;0C1000;A23;3;5
C247;RALN;CC;0C1000;A30;0;1
C2031;RALN;CC;0C1000;A30;0;1
C7817;RALN;CC;0C1000;A23;0;1
C3395;RALN;CC;0C1000;A30;1;0
C1092;RALN;CC;0C1000;A23;1;9
C3909;RALN;CC;0C1000;A23;0;1
C6241;RALN;CC;0C1000;A23;0;1
C2417;RALN;CC;0C1000;A24;1;2
UC9874;RALN;CC;0C1000;A23;0;1
C4188;RALN;CC;0C1000;A23;9;7
C7394;RALN;CC;0C1000;A30;1;0
ER9949;RALN;CC;0C1000;A23;14;59
C1481;RALN;CC;0C1000;A23;3;3
C4349;RALN;CC;0C1000;A30;0;1
C8229;RALN;CC;0C1000;A23;1;4
C6130;RALN;CC;0C1000;A23;1;0
C5286;RALN;CC;0C1000;A23;1;3
C920;RALN;CC;0C1000;A23;0;1
ER12802;RALN;CC;0C1000;A30;0;1
C392;RALN;CC;0C1000;A23;1;0
C6169;RALN;CC;0C1000;A23;2;1
C4963;RALN;CC;0C1000;A30;3;2
IP10622;RALN;CC;0C1000;A23;1;2
C8085;RALN;CC;0C1000;A23;1;0
C7769;RALN;CC;0C1000;A23;0;1
C4963;RALN;CC;0C1000;A23;4;15
C584;RALN;CC;0C1000;A23;0;2
C5699;RALN;CC;0C1000;A23;2;8
C4485;RALN;CC;0C1000;A23;3;0
ER12802;RALN;CC;0C1000;A41;0;1
C4940;RALN;CC;0C1000;A35;0;1
C1671;RALN;CC;0C1000;A23;0;1
C886;RALN;CC;0C1000;A23;0;1
C4127;RALN;CC;0C1000;A23;1;1
C2747;RALN;CC;0C1000;A23;2;1
C8229;RALN;CC;0C1000;A30;1;1
V9715;RALN;CC;0C1000;A23;0;2
C3395;RALN;CC;0C1000;A24;4;2
C3195;RALN;CC;0C1000;A27;5;13
C2762;RALN;CC;0C1000;A23;5;4
C856;RALN;CC;0C1000;A23;1;0
C5966;RALN;CC;0C1000;A23;0;1
C3515;RALN;CC;0C1000;A24;1;0
C5897;RALN;CC;0C1000;A23;26;47
C8039;RALN;CC;0C1000;A23;0;2
C5419;RALN;CC;0C1000;A23;0;1
C2612;RALN;CC;0C1000;A23;2;1
C4496;RALN;CC;0C1000;A23;0;6
C8052;RALN;CC;0C1000;A23;0;3
C7120;RALN;CC;0C1000;A35;1;0
C5435;RALN;CC;0C1000;A24;1;0
C1300;RALN;CC;0C1000;A23;1;0
C2819;RALN;CC;0C1000;A23;1;0
C2819;RALN;CC;0C1000;A29;0;1
C4704;RALN;CC;0C1000;A23;0;1
C1404;RALN;CC;0C1000;A23;1;5
C5435;RALN;CC;0C1000;A23;1;0
C1708;RALN;CC;0C1000;A23;1;2
C3547;RALN;CC;0C1000;A23;1;1
R9190;RALN;CC;0C1000;A23;1;2
C746;RALN;CC;0C1000;A41;0;1
C356;RALN;CC;0C1000;A23;0;1
R9190;RALN;CC;0C1000;A41;2;1
C1845;RALN;CC;0C1000;A23;0;2
P9092;RALN;CC;0C1000;A24;1;0
C3584;RALN;CC;0C1000;A23;5;5
ES186;RALN;CC;0C1000;A30;1;0
C2731;RALN;CC;0C1000;A23;8;22
C2008;RALN;CC;0C1000;A23;0;1
C7554;RALN;CC;0C1000;A23;2;0
C4668;RALN;CC;0C1000;A30;2;0
C5640;RALN;CC;0C1000;A23;0;1
C4668;RALN;CC;0C1000;A41;1;0
C3769;RALN;CC;0C1000;A23;1;10
C1090;RALN;CC;0C1000;A23;4;4
C5897;RALN;CC;0C1000;A30;0;1
R9190;RALN;CC;0C1000;A23;1;6
C1037;RALN;CC;0C1000;A23;1;0
C2734;RALN;CC;0C1000;A23;1;2
C6725;RALN;CC;0C1000;A31;0;1
C7120;RALN;CC;0C1000;A30;1;0
C12288;RALN;CC;0C1000;A23;0;1
C4231;RALN;CC;0C1000;A23;1;0
C3336;RALN;CC;0C1000;A23;2;1
C5778;RALN;CC;0C1000;A23;1;1
C5326;RALN;CC;0C1000;A23;1;0
C6417;RALN;CC;0C1000;A23;1;0
C6877;RALN;CC;0C1000;A23;0;1
C1863;RALN;CC;0C1000;A23;1;5
UC8796;RALN;CC;0C1000;A23;0;1
