ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;PERSONALE_TEMPO_PIENO_UOMINI;PERSONALE_TEMPO_PIENO_DONNE;PART_TIME_INF50%_UOMINI;PART_TIME_INF50%_DONNE;PART_TIME_SUP50%_UOMINI;PART_TIME_SUP50%_DONNE
V9774;RALN;CD;0D5000;0;2;0;0;0;0
C5406;RALN;CB;034000;1;0;0;0;0;0
C5406;RALN;CD;0D4000;2;0;0;0;0;0
C5406;RALN;CC;045000;0;0;0;0;0;1
C5406;RALN;CC;097000;0;1;0;0;0;0
C5406;RALN;FP;0D0103;1;0;0;0;0;0
C5406;RALN;CD;049000;0;1;0;0;0;0
C5406;RALN;CC;0C1000;1;0;1;0;0;0
C8175;PRTN;CB;0BE000;1;1;0;0;0;0
C8175;PRTN;CC;056000;0;1;0;0;0;0
C8175;PRTN;CB;054000;1;0;0;0;1;0
C8175;PRTN;CC;0CE000;2;1;0;0;0;0
C8175;PRTN;FP;0D034C;0;1;0;0;0;0
C8175;PRTN;CD;057000;1;1;0;0;0;0
C3691;RALN;CB;054000;0;0;0;0;0;3
C3691;RALN;CB;032000;1;0;0;0;0;0
C3691;RALN;CA;0A1000;0;1;0;0;0;0
C3691;RALN;CC;0C1000;0;0;0;0;0;1
C3691;RALN;CD;0D4000;1;0;0;0;0;0
C3691;RALN;CA;025000;3;0;0;0;0;0
C3691;RALN;CC;043000;1;0;0;0;0;0
M8666;MNST;3A;044F06;15;13;1;0;0;0
M8666;MNST;2A;035F05;16;21;1;0;1;3
M8666;MNST;D1;0D0077;4;0;0;0;0;0
M8666;MNST;1A;024F03;1;1;0;0;0;0
M8666;MNST;2A;030F01;1;3;0;0;0;0
M8666;MNST;2A;034F03;14;18;0;0;0;1
M8666;MNST;D1;0D0CDP;0;3;0;0;0;0
M8666;MNST;D2;0D0080;4;1;0;0;0;0
M8666;MNST;D2;0D0079;7;7;0;0;0;0
M8666;MNST;2A;032F02;23;14;0;0;0;1
M8666;MNST;2A;035F04;7;6;0;1;1;3
M8666;MNST;3A;044F05;4;2;1;1;1;1
M8666;MNST;D1;0D0078;3;2;0;0;0;0
M8666;MNST;3A;040F01;8;18;0;1;0;0
M8666;MNST;3A;042F03;18;27;0;0;1;5
M8666;MNST;2A;035F06;0;1;0;0;0;0
M8666;MNST;3A;041F02;20;30;0;0;1;2
M8666;MNST;3A;043F04;24;57;0;1;3;5
ES12209;RALN;DG;0D0097;0;1;0;0;0;0
ES12209;RALN;CC;0C1000;0;0;0;0;1;1
ES12209;RALN;CD;0D1000;0;1;0;0;1;0
C2234;RALN;CD;0D4000;0;1;0;0;0;0
C2234;RALN;CC;042000;0;1;0;0;0;0
C2234;RALN;CC;097000;0;1;0;0;0;0
C2043;RALN;CC;046000;0;1;0;0;0;1
C2043;RALN;CD;050000;0;1;0;0;0;0
C2043;RALN;CB;055000;1;0;0;0;0;0
CM9036;RALN;CB;032000;0;2;0;0;0;0
CM9036;RALN;CB;034000;1;0;0;0;0;0
CM9036;RALN;CC;097000;19;14;0;0;1;1
CM9036;RALN;CD;099000;7;10;0;0;0;0
CM9036;RALN;CB;038491;8;1;0;0;0;1
CM9036;RALN;CA;025000;2;0;0;0;0;0
CM9036;RALN;CB;0B8000;3;1;0;0;0;0
CM9036;RALN;CC;0C1000;7;0;0;0;0;0
CM9036;RALN;CD;0D4000;2;11;1;0;0;0
CM9036;RALN;CC;046000;11;9;0;0;0;0
CM9036;RALN;CD;049000;5;13;0;0;0;0
CM9036;RALN;CD;0D1000;11;5;0;0;0;0
CM9036;RALN;CD;050000;5;6;0;0;0;0
CM9036;RALN;CB;036495;2;0;0;0;0;0
CM9036;RALN;RP;000096;0;0;1;0;0;0
CM9036;RALN;PC;000061;20;5;0;0;0;0
CM9036;RALN;CD;0D5000;16;11;0;0;0;0
CM9036;RALN;CB;054000;3;2;0;0;0;0
CM9036;RALN;CC;042000;16;11;0;0;0;0
CM9036;RALN;CD;0D7000;3;4;0;0;0;1
CM9036;RALN;CA;0A6000;1;0;0;0;0;0
CM9036;RALN;CB;0B7000;9;4;0;0;0;0
CM9036;RALN;CC;045000;1;1;0;0;0;0
CM9036;RALN;CB;0B7A00;0;1;0;0;0;0
CM9036;RALN;CA;027000;2;0;0;0;0;0
CM9036;RALN;CB;037493;5;4;0;0;0;0
CM9036;RALN;CC;043000;16;4;0;0;0;0
CM9036;RALN;DI;0D0164;4;5;0;0;0;0
CM9036;RALN;FP;0D0102;1;0;0;0;0;0
C8066;RALN;CB;034000;1;0;0;0;0;0
C8066;RALN;CC;045000;1;1;0;0;0;0
C8066;RALN;SP;0D0I95;0;0;0;1;0;0
AP202;SSNA;FI;SD0E42;5;6;0;0;0;0
AP202;SSNA;DA;AD0S31;0;2;0;0;0;0
AP202;SSNA;DT;TD0A02;11;9;0;0;0;1
AP202;SSNA;ST;S16021;3;7;0;0;0;4
AP202;SSNA;CH;SD0E15;6;6;0;0;0;1
AP202;SSNA;BI;SD0E12;0;2;0;0;0;0
AP202;SSNA;DP;PD0004;1;0;0;0;0;0
AP202;SSNA;DA;AD0A31;1;2;0;0;0;0
AP202;SSNA;DP;PD0046;2;1;0;0;0;0
AP202;SSNA;CH;SD0A15;2;1;0;0;0;1
AP202;SSNA;LA;A18869;2;9;0;0;0;0
AP202;SSNA;FI;SD0A41;2;3;0;0;0;0
AP202;SSNA;LT;T18868;12;12;1;0;0;1
AP202;SSNA;DP;PD0044;3;1;0;0;0;0
AP202;SSNA;LT;T12057;6;11;0;0;0;2
AP202;SSNA;LA;A13870;10;11;0;0;0;2
AP202;SSNA;DA;AD0032;11;7;0;0;0;0
AP202;SSNA;FI;SD0E41;2;7;0;0;0;0
AP202;SSNA;LT;T11008;0;1;0;0;0;2
AP202;SSNA;DG;0D0097;1;0;0;0;0;0
AP202;SSNA;DG;0D0163;1;0;0;0;0;0
AP202;SSNA;SV;S16022;100;63;0;1;0;12
AP202;SSNA;LT;T13059;3;0;0;0;0;0
AP202;SSNA;LA;A12017;7;14;0;0;3;8
AP202;SSNA;LT;T14007;37;13;0;0;0;5
AP202;SSNA;BI;SD0A12;1;2;0;0;0;0
AP202;SSNA;DP;PD0010;0;1;0;0;0;0
AP202;SSNA;DT;TD0C02;3;2;0;0;0;0
AP202;SSNA;DP;PD0A03;2;0;0;0;0;0
AP202;SSNA;LA;A16028;9;13;0;0;0;8
AP202;SSNA;ST;S18864;0;3;0;0;0;0
AP202;SSNA;CH;SD0E16;4;7;0;0;0;0
AP202;SSNA;LA;A14005;9;47;0;1;0;11
AP202;SSNA;DP;PD0A43;2;2;0;0;0;0
AP202;SSNA;SV;S18865;17;11;0;0;0;4
AP202;SSNA;DP;PD0A45;2;0;0;0;1;0
AP202;SSNA;LT;T16026;148;161;2;3;1;28
AP202;SSNA;LA;A11030;1;0;0;1;0;1
C6986;RALN;CD;0D5000;1;1;0;0;0;0
C6986;RALN;CC;043000;1;3;0;0;0;0
C6986;RALN;FP;0D0102;0;1;0;0;0;0
C6986;RALN;CC;042000;0;0;0;0;0;1
C6986;RALN;CC;045000;1;2;0;0;0;0
C6986;RALN;CB;038491;0;1;0;0;0;0
C6986;RALN;CB;055000;1;6;0;0;0;2
C6986;RALN;CB;038490;0;1;0;0;0;0
C6986;RALN;CB;0B7A00;2;3;0;0;0;2
C6986;RALN;CD;0D4000;0;2;0;0;0;2
C6986;RALN;CC;0C1000;4;7;0;0;0;0
C6986;RALN;CB;036495;1;0;0;0;0;0
C6986;RALN;CB;054000;4;1;0;0;0;1
C6986;RALN;CB;0B8000;1;7;0;0;0;0
C6986;RALN;CC;097000;1;3;0;0;0;1
C6986;RALN;CD;0D1000;0;4;0;0;0;0
C6986;RALN;CD;050000;0;4;0;0;0;0
C6986;RALN;CC;046000;3;3;0;0;0;2
C6986;RALN;CD;049000;1;2;0;0;0;0
U9647;SSNA;DA;AD0S31;3;3;0;0;0;0
U9647;SSNA;DG;0D0482;1;0;0;0;0;0
U9647;SSNA;DP;PD0010;0;1;0;0;0;0
U9647;SSNA;LA;A18869;3;1;0;0;0;1
U9647;SSNA;MD;SD0036;47;24;0;0;0;0
U9647;SSNA;SI;S18863;4;18;0;0;0;0
U9647;SSNA;LA;A14005;31;28;0;0;0;0
U9647;SSNA;MD;SD0E34;25;4;0;0;0;0
U9647;SSNA;DG;0D0097;1;0;0;0;0;0
U9647;SSNA;DP;PD0S45;1;0;0;0;0;0
U9647;SSNA;SF;S16019;10;17;0;0;0;1
U9647;SSNA;LT;T11008;57;66;0;0;0;0
U9647;SSNA;LT;T16024;0;4;0;0;0;0
U9647;SSNA;SI;S16020;312;749;0;0;0;9
U9647;SSNA;MD;SD0N34;1;0;0;0;0;0
U9647;SSNA;LA;A12017;25;27;0;0;0;0
U9647;SSNA;PS;SD0AI1;1;1;0;0;0;0
U9647;SSNA;FM;SD0E38;1;0;0;0;0;0
U9647;SSNA;BI;SD0E12;1;0;0;0;0;0
U9647;SSNA;ST;S18864;3;1;0;0;0;0
U9647;SSNA;LT;T13660;133;201;0;0;0;0
U9647;SSNA;LT;T14S59;1;0;0;0;0;0
U9647;SSNA;LT;T12058;10;4;0;0;0;0
U9647;SSNA;DP;PD0046;1;0;0;0;0;0
U9647;SSNA;MD;SD0N33;1;0;0;0;0;0
U9647;SSNA;LA;A11030;10;2;0;0;0;0
U9647;SSNA;FI;SD0A41;3;1;0;0;0;0
U9647;SSNA;SV;S16022;1;0;0;0;0;0
U9647;SSNA;MD;SD0035;184;191;0;0;0;1
U9647;SSNA;SI;S14056;2;1;0;0;0;0
U9647;SSNA;LT;T13059;52;0;0;0;0;0
U9647;SSNA;DG;0D0163;1;0;0;0;0;0
U9647;SSNA;BI;SD0A12;5;23;0;0;0;0
U9647;SSNA;SI;S14S52;0;9;0;0;0;1
U9647;SSNA;MD;SD0E33;10;2;0;0;0;0
U9647;SSNA;DA;AD0A31;3;4;0;0;0;0
U9647;SSNA;PL;SD0A65;1;3;0;0;0;0
U9647;SSNA;DA;AD0032;1;0;0;0;0;0
U9647;SSNA;DP;PD0A45;1;0;0;0;0;0
U9647;SSNA;LT;T14063;0;1;0;0;0;0
U9647;SSNA;LT;T14007;13;1;0;0;0;0
U9647;SSNA;LA;A16028;16;22;0;0;0;0
U9647;SSNA;LT;T12057;21;4;0;0;0;0
U9647;SSNA;ST;S14054;1;3;0;0;0;0
U9647;SSNA;FM;SD0A38;2;5;0;0;0;0
U9647;SSNA;LT;T16026;7;2;0;0;0;0
U9647;SSNA;ST;S16021;73;113;0;0;0;3
U9647;SSNA;FM;SD0E39;0;1;0;0;0;0
OL13516;EPNE;AC;043000;0;0;0;0;0;1
OL13516;EPNE;AC;046000;0;1;0;0;0;0
OL13516;EPNE;AB;034000;1;0;0;0;0;0
C5155;RALN;CC;042000;1;0;0;0;0;0
C5155;RALN;CD;0D1000;0;1;0;0;0;0
C5155;RALN;CB;055000;1;0;0;0;0;0
C5155;RALN;CB;036494;1;0;0;0;0;0
C5155;RALN;CC;045000;2;0;0;0;0;0
C5155;RALN;CD;049000;1;0;0;0;0;0
C4306;RALN;CC;045000;1;0;0;0;0;0
C4306;RALN;CC;097000;0;0;0;0;0;1
C4306;RALN;CD;050000;0;1;0;0;0;1
C4306;RALN;CC;046000;0;2;0;0;0;0
C4306;RALN;CC;042000;0;0;0;0;0;1
C4306;RALN;CB;054000;1;0;0;0;0;0
C4306;RALN;CD;0D4000;2;1;0;0;0;0
C4306;RALN;CD;049000;1;0;0;0;0;0
C4306;RALN;CB;032000;1;0;0;0;0;0
C4306;RALN;CB;0B8000;1;0;0;0;0;0
C4306;RALN;CB;034000;1;0;0;0;0;0
C4306;RALN;CC;0C1000;1;1;0;0;0;0
IP10996;PRTN;CA;053000;0;0;0;0;0;1
IP10996;PRTN;DI;0D0077;1;0;0;0;0;0
IP10996;PRTN;CC;056000;0;1;0;0;0;2
IP10996;PRTN;CB;0BE000;0;9;0;4;0;13
IP10996;PRTN;CC;0CE000;0;6;1;2;0;6
IP10996;PRTN;CB;054000;1;1;0;2;0;0
IP10996;PRTN;CD;057000;1;0;0;0;0;0
C4167;RALN;CC;046000;11;11;0;0;0;2
C4167;RALN;CB;032000;4;1;0;0;0;0
C4167;RALN;CC;043000;3;26;0;0;0;0
C4167;RALN;FP;0D0102;1;0;0;0;0;0
C4167;RALN;CB;038490;0;1;0;0;0;0
C4167;RALN;CD;0D7000;4;5;0;0;0;0
C4167;RALN;CC;0C1000;17;24;0;0;0;2
C4167;RALN;CB;0B7A00;1;3;0;0;0;0
C4167;RALN;CD;099000;4;4;0;0;0;1
C4167;RALN;CB;0B7000;2;4;0;0;0;0
C4167;RALN;CB;054000;4;1;2;0;0;0
C4167;RALN;CD;0D4000;5;9;0;0;0;1
C4167;RALN;DI;0D0165;2;0;0;0;0;0
C4167;RALN;CA;0A5000;1;0;0;0;0;0
C4167;RALN;CD;0D5000;2;7;0;0;0;0
C4167;RALN;CC;097000;21;22;1;1;0;2
C4167;RALN;DI;0D0164;5;0;0;0;0;0
C4167;RALN;CB;037493;2;4;0;0;0;0
C4167;RALN;CC;042000;12;16;0;0;0;1
C4167;RALN;CD;050000;7;8;0;2;0;1
C4167;RALN;CB;034000;3;5;0;0;1;0
C4167;RALN;CB;036494;0;0;0;0;1;4
C4167;RALN;CA;0A6000;1;2;0;0;0;0
C4167;RALN;CB;0B8000;7;3;0;0;0;0
C4167;RALN;CC;045000;1;2;0;0;0;1
C4167;RALN;CB;037492;1;2;0;1;9;11
C4167;RALN;RP;000096;1;1;0;0;0;0
C4167;RALN;CB;038491;3;7;0;1;0;1
C4167;RALN;CD;049000;0;3;0;0;0;1
C4167;RALN;CD;0D1000;2;13;0;0;0;0
C4167;RALN;CB;036495;1;1;0;0;0;0
C2509;RALN;CB;037492;1;0;0;0;0;0
C2509;RALN;CC;046000;0;1;0;0;0;0
C2509;RALN;CC;097000;0;0;0;0;0;1
C2509;RALN;CD;099000;0;0;0;0;0;1
C2509;RALN;CD;0D1000;0;1;0;0;0;0
C2509;RALN;CD;050000;1;0;0;0;0;0
C2509;RALN;CB;036494;0;0;0;0;1;0
C1296;RALN;CA;0A1000;0;2;0;0;0;0
C1296;RALN;CC;0C1000;0;2;0;0;0;0
C6428;RALN;CB;055000;1;0;0;0;0;0
C6428;RALN;CD;0D4000;0;1;0;0;0;0
C6428;RALN;CD;0D1000;1;0;0;0;0;0
C6428;RALN;CC;042000;0;1;0;0;0;0
C6428;RALN;CC;045000;0;1;0;0;0;0
C6428;RALN;CC;043000;0;1;0;0;0;0
C1024;RALN;CC;046000;1;1;0;0;0;0
C1024;RALN;CB;054000;1;0;0;0;0;0
C1024;RALN;CC;0C1000;1;3;0;0;0;0
C1024;RALN;CC;043000;1;1;0;0;0;0
C1024;RALN;FP;0D0103;0;1;0;0;0;0
C3045;RALN;CD;050000;5;1;0;0;0;0
C3045;RALN;CC;0C1000;0;1;0;0;0;0
C3045;RALN;CB;034000;2;0;0;0;0;0
C3045;RALN;CD;049000;0;1;0;0;0;0
C3045;RALN;CD;0D1000;1;1;0;1;0;0
C3045;RALN;CA;0A6000;0;1;0;0;0;0
C3045;RALN;CB;0B7A00;2;0;0;0;0;0
C3045;RALN;CB;0B7000;2;0;0;0;0;0
C3045;RALN;CB;037493;1;0;0;0;0;0
C3045;RALN;CC;097000;3;2;0;0;0;0
C3045;RALN;FP;0D0102;0;1;0;0;0;0
C3045;RALN;CD;099000;1;2;0;0;0;0
C3045;RALN;CC;042000;3;1;0;0;0;0
C3045;RALN;CC;046000;1;0;0;0;0;0
C3045;RALN;CB;054000;0;1;0;0;0;0
C3045;RALN;CC;043000;3;2;0;0;0;0
C6766;RALN;CB;0B7A00;1;0;0;0;0;0
C6766;RALN;CB;036495;0;1;0;0;0;0
C6766;RALN;CD;049000;1;0;0;0;0;0
C6766;RALN;CD;099000;0;1;0;0;0;0
C6766;RALN;CB;038490;1;0;0;0;0;0
C6766;RALN;CB;038491;1;0;0;0;0;0
C6766;RALN;CD;050000;1;1;0;0;0;0
C6766;RALN;CC;0C1000;6;5;0;0;0;0
C6766;RALN;CD;0D5000;1;0;0;0;0;0
C6766;RALN;CB;036494;1;0;0;0;0;0
C6766;RALN;CC;045000;2;2;0;0;0;0
C6766;RALN;FP;0D0103;0;1;0;0;0;0
C6766;RALN;CD;0D1000;2;2;0;0;0;0
C6766;RALN;CC;097000;0;5;0;0;0;0
C6766;RALN;CA;028000;0;1;0;0;0;0
C6766;RALN;CD;0D4000;1;1;0;0;0;0
C6766;RALN;CC;046000;1;3;0;0;0;0
C6766;RALN;CC;043000;2;3;0;0;0;0
UC12847;RALN;CC;042000;0;1;0;0;0;0
UC12847;RALN;CD;0D1000;0;1;0;0;0;0
OL13614;EPNE;AC;043000;0;1;0;0;0;0
OL13614;EPNE;AC;040000;1;0;0;0;0;0
C7182;RALN;CC;097000;1;0;0;0;0;0
C7182;RALN;CD;0D4000;0;1;0;0;0;0
C7182;RALN;CB;037492;2;1;0;0;0;0
C7182;RALN;CB;0B8000;1;0;0;0;0;0
C7182;RALN;CD;049000;1;1;0;0;0;0
C7182;RALN;CC;0C1000;0;0;0;0;0;1
C7182;RALN;CD;0D5000;0;1;0;0;0;0
C7182;RALN;CD;050000;0;1;0;0;0;0
C7182;RALN;SP;0D0I95;0;0;1;0;0;0
C7182;RALN;CC;046000;1;0;0;0;0;0
C7182;RALN;CB;055000;0;0;0;0;2;0
C7182;RALN;CC;043000;0;1;0;0;0;0
C7182;RALN;CB;036494;1;0;0;0;0;0
P9048;RALN;CB;032000;5;12;0;0;0;1
P9048;RALN;FP;0D0102;1;0;0;0;0;0
P9048;RALN;DI;0D0165;2;0;0;0;0;0
P9048;RALN;CC;045000;3;8;0;0;0;0
P9048;RALN;CB;036494;13;1;0;0;0;0
P9048;RALN;CB;037493;2;0;0;0;0;0
P9048;RALN;CD;0D4000;6;3;0;0;0;0
P9048;RALN;CD;049000;0;1;0;0;0;0
P9048;RALN;CB;034000;15;5;0;0;0;0
P9048;RALN;CB;037492;13;1;0;0;0;0
P9048;RALN;CB;038490;11;2;0;0;0;0
P9048;RALN;CD;050000;2;1;0;0;0;0
P9048;RALN;CA;0A1000;3;0;0;0;0;0
P9048;RALN;CB;038491;1;0;0;0;0;0
P9048;RALN;CD;099000;2;2;0;0;0;0
P9048;RALN;CA;0A6000;1;0;0;0;0;0
P9048;RALN;CD;0D7000;1;1;0;0;0;0
P9048;AFAM;PR;018P01;14;2;0;0;0;0
P9048;RALN;DI;0D0164;1;0;0;0;0;0
P9048;RALN;CA;0A5000;2;0;0;0;0;0
P9048;RALN;CA;027000;4;3;0;0;0;0
P9048;RALN;CD;0D1000;0;0;1;0;0;0
P9048;RALN;CB;0B7000;1;0;0;0;0;0
P9048;RALN;CD;0D5000;5;1;0;0;0;0
P9048;AFAM;PD;018PD1;7;3;0;0;0;0
P9048;RALN;CB;0B7A00;1;1;0;0;0;0
P9048;RALN;CC;097000;10;10;0;0;0;0
P9048;RALN;CB;054000;8;2;0;0;0;0
P9048;RALN;CC;046000;15;3;0;0;0;0
P9048;RALN;CA;025000;10;0;1;0;0;0
P9048;RALN;CC;042000;3;1;0;0;0;0
P9048;RALN;CB;0B8000;0;1;0;0;0;0
P9048;RALN;CC;043000;6;3;0;0;0;0
C3572;RALN;CC;0C1000;0;3;0;0;0;0
C3572;RALN;CD;099000;0;3;0;0;0;0
C3572;RALN;CC;045000;0;1;0;0;0;0
C3572;RALN;CB;0B7A00;0;1;0;0;0;0
C3572;RALN;CD;049000;0;1;0;0;0;0
C3572;RALN;CC;043000;1;1;0;0;0;0
C3572;RALN;CB;038491;0;2;0;0;0;0
C3572;RALN;CB;0B8000;0;1;0;0;0;0
C3572;RALN;CC;042000;1;0;0;0;0;0
C3572;RALN;CB;054000;4;0;0;0;0;0
C3572;RALN;CD;0D4000;1;0;0;0;0;0
C3572;RALN;CD;050000;1;1;0;0;0;0
C3572;RALN;CC;046000;0;2;0;0;0;0
C2220;RALN;CD;0D1000;4;2;0;0;0;0
C2220;RALN;CD;050000;0;3;0;0;0;0
C2220;RALN;CB;054000;1;1;0;0;0;0
C2220;RALN;CB;032000;0;1;1;0;0;0
C2220;RALN;CD;049000;0;1;0;0;0;0
C2220;RALN;CC;0C1000;2;9;0;0;0;0
C2220;RALN;CD;0D4000;3;4;0;0;0;0
C2220;RALN;CB;036494;2;0;0;0;0;1
C2220;RALN;CB;0B8000;4;2;0;0;0;0
C2220;RALN;CD;099000;0;0;0;0;0;1
C2220;RALN;CB;037492;3;3;0;0;0;0
C2220;RALN;CB;034000;1;1;0;0;0;0
C2220;RALN;CC;046000;0;4;0;0;1;1
C2220;RALN;CC;045000;1;2;0;0;0;0
C2220;RALN;CB;038491;2;2;0;0;0;0
C2220;RALN;CB;0B7A00;2;1;0;0;0;1
C2220;RALN;CC;043000;1;3;0;0;0;0
C2220;RALN;CC;097000;0;2;0;0;0;0
C2220;RALN;CC;042000;0;1;0;0;0;0
C2220;RALN;CB;0B7000;3;0;0;0;0;0
C2220;RALN;CB;037493;0;0;1;0;0;0
C2220;RALN;CB;038490;1;1;0;0;0;1
C2220;RALN;CB;055000;2;0;0;1;2;0
C2220;RALN;CD;0D5000;0;0;0;2;0;0
OR13958;EPNE;AB;034000;0;1;0;0;0;0
OR13958;EPNE;AB;030000;0;0;1;0;0;0
C6295;RALN;CB;034000;0;0;0;0;1;0
C6295;RALN;CC;046000;1;0;0;0;0;0
C6295;RALN;CC;0C1000;0;1;0;0;0;0
C4438;RALN;CC;042000;1;0;0;0;0;0
C4438;RALN;CB;038491;1;0;0;0;0;0
C4438;RALN;CD;099000;0;1;0;0;0;0
C4438;RALN;CB;0B7A00;0;1;0;0;0;0
C4438;RALN;CC;0C1000;2;0;0;0;0;0
C4438;RALN;CC;043000;0;0;0;0;0;1
N10875;PRTN;CA;053000;0;0;0;1;0;1
N10875;PRTN;CC;0CE000;1;0;0;0;0;1
N10875;PRTN;CD;057000;2;2;0;1;0;2
N10875;PRTN;CB;0BE000;0;1;0;1;0;5
N10875;PRTN;CC;056000;1;8;0;0;0;2
N10875;PRTN;DI;0D0079;0;1;0;0;0;0
C6383;RALN;CC;042000;0;1;0;0;0;0
C6383;RALN;CC;0C1000;1;3;0;0;0;0
C6383;RALN;CB;055000;1;0;0;0;1;0
C6383;RALN;CB;0B8000;1;0;0;0;0;0
C6383;RALN;CB;036494;3;0;0;0;0;0
C6383;RALN;CB;038490;1;0;0;0;0;0
C6383;RALN;CD;099000;0;1;0;0;0;0
C6383;RALN;CD;0D7000;0;1;0;0;0;0
C6383;RALN;CD;0D1000;0;1;0;0;0;0
C6383;RALN;SP;0D0I95;1;0;1;0;0;0
C6383;RALN;FP;0D0103;0;1;0;0;0;0
C6383;RALN;CC;097000;0;0;0;0;0;1
C6383;RALN;CC;043000;1;3;0;0;0;1
C6383;RALN;CB;0B7A00;1;1;0;0;0;0
C6383;RALN;CD;0D5000;0;1;0;0;0;0
C6383;RALN;CC;046000;0;0;0;0;0;1
C7803;RALN;CD;050000;0;1;0;0;0;0
C7803;RALN;CC;097000;0;1;0;0;0;0
C7803;RALN;CC;0C1000;1;0;0;0;0;0
C7803;RALN;CB;054000;1;0;0;0;0;0
C2401;RALN;CC;046000;2;1;0;0;0;1
C2401;RALN;CB;032000;0;2;0;0;0;0
C2401;RALN;CB;036495;0;1;0;0;0;0
C2401;RALN;CB;055000;1;0;0;0;0;0
C2401;RALN;CD;0D4000;0;4;0;0;0;0
C2401;RALN;CC;0C1000;4;5;0;0;0;0
C2401;RALN;CB;038490;0;1;0;0;0;0
C2401;RALN;CB;036494;0;4;0;0;0;1
C2401;RALN;CC;097000;1;2;0;0;0;0
C2401;RALN;CC;042000;3;5;0;0;0;0
C2401;RALN;CD;0D1000;1;1;0;0;0;0
C2401;RALN;CD;049000;2;1;0;0;0;0
C2401;RALN;CC;043000;0;1;0;0;0;0
C2401;RALN;CB;037492;0;1;0;0;0;0
C2401;RALN;CD;050000;1;1;0;1;0;0
C2401;RALN;SP;0D0I95;1;2;0;0;0;0
C2401;RALN;CB;0B7A00;2;0;0;0;0;0
C6752;RALN;FP;0D0103;1;0;0;0;0;0
C6752;RALN;CB;054000;1;3;0;0;0;0
C6752;RALN;CD;0D4000;1;2;0;0;0;0
C6752;RALN;CC;0C1000;3;5;0;0;0;0
C6752;RALN;CA;027000;3;0;0;0;0;0
C6752;RALN;CB;034000;2;0;0;0;0;0
C6752;RALN;CB;037493;2;0;0;0;0;0
C6752;RALN;CC;097000;5;0;0;0;0;0
C6752;RALN;CD;0D5000;0;1;0;0;0;0
C6752;RALN;CB;032000;2;1;0;0;0;0
C6752;RALN;CD;049000;1;5;0;0;0;0
C6752;RALN;CC;046000;2;1;0;0;0;0
C6752;RALN;CC;043000;1;0;0;0;0;0
C6752;RALN;CD;0D7000;0;1;0;0;0;0
C6752;RALN;CD;099000;0;1;0;0;0;0
C6752;RALN;CC;042000;4;2;0;0;0;0
C6752;RALN;CC;045000;1;5;0;0;0;0
C6752;RALN;CD;0D1000;2;3;0;0;0;0
C6752;RALN;CB;036495;2;1;0;0;0;0
C1379;RALN;CD;0D5000;2;0;0;0;0;0
C1379;RALN;CC;043000;1;0;0;0;0;0
C1379;RALN;CC;046000;0;2;0;0;0;0
C1379;RALN;CC;045000;0;1;0;0;0;0
C1379;RALN;CB;0B7A00;1;0;0;0;0;0
C1007;RALN;CC;046000;0;2;0;0;0;0
C1007;RALN;CB;034000;1;0;0;0;0;0
C1007;RALN;CB;037492;1;0;0;0;0;0
C1007;RALN;CC;0C1000;1;3;0;0;0;0
C1007;RALN;CD;0D5000;1;1;0;0;0;0
C1007;RALN;CC;043000;1;1;0;0;0;0
C1007;RALN;CD;099000;0;1;0;0;0;0
C1007;RALN;CB;055000;1;0;0;0;0;0
OL13632;EPNE;AB;032000;0;0;0;0;0;1
C3123;RALN;CB;055000;1;0;0;0;0;0
C3123;RALN;CD;050000;0;1;0;0;0;0
C3123;RALN;CC;046000;0;1;0;0;0;0
C3190;RALN;CB;054000;0;0;0;0;1;0
C3190;RALN;SP;0D0I95;0;0;1;0;0;0
C3190;RALN;CA;0A1000;0;0;0;0;3;1
C3190;RALN;CC;0C1000;0;0;0;1;0;8
OL13870;EPNE;AB;030000;0;0;1;0;0;0
P9056;RALN;DI;0D0165;1;0;0;0;0;0
P9056;RALN;CC;046000;2;3;0;0;0;0
P9056;RALN;CD;0D5000;3;3;0;0;1;0
P9056;RALN;CC;043000;4;3;0;1;0;1
P9056;RALN;CD;0D1000;10;18;0;0;0;1
P9056;RALN;CB;054000;8;3;0;0;0;0
P9056;RALN;CB;034000;1;3;0;0;0;0
P9056;RALN;CB;037493;0;1;0;0;0;0
P9056;RALN;CC;042000;10;8;0;1;0;1
P9056;RALN;CC;045000;2;5;0;0;0;0
P9056;RALN;CB;036495;1;0;0;0;0;0
P9056;RALN;CB;0B7A00;3;1;0;0;1;0
P9056;RALN;CC;097000;0;2;0;0;0;0
P9056;RALN;CC;0C1000;7;1;0;0;0;0
P9056;RALN;CD;0D4000;4;5;0;0;0;1
P9056;RALN;CB;037492;8;0;0;0;0;0
P9056;RALN;CB;055000;1;0;0;0;0;0
P9056;RALN;CB;036494;5;0;0;0;0;0
P9056;RALN;CB;038490;3;0;0;0;0;0
P9056;RALN;CD;049000;5;7;0;0;0;0
P9056;RALN;CD;099000;1;1;0;0;0;0
P9056;RALN;CB;032000;1;2;0;0;0;0
P9056;RALN;CD;050000;3;1;0;0;1;1
P9056;RALN;DI;0D0164;2;2;0;0;0;0
C4792;RALN;CB;037493;1;0;0;0;0;0
C4792;RALN;CB;038491;0;1;0;0;0;0
C4792;RALN;CD;0D5000;1;0;0;0;0;0
