ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE;PERS_LAVORO_AGILE_U;PERS_LAVORO_AGILE_D;PERS_COWORKING_U;PERS_COWORKING_D
Q9128;UNIV;ND;CE;6;11;0;0;0;0;0;0;0;0
C6130;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C6130;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
C2389;RALN;ND;CC;0;4;1;0;0;0;0;0;0;0
C2389;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
C1406;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C3893;RALN;ND;CD;0;0;0;1;0;0;0;0;0;0
C3893;RALN;ND;CC;0;0;1;1;0;0;0;0;0;0
CS12590;LS13;NF;LI;0;7;0;0;0;0;0;0;0;0
P9029;RALN;ND;CC;10;22;17;6;37;18;0;0;0;0
P9029;RALN;ND;CD;22;33;5;2;10;3;0;0;0;0
P9029;RALN;ND;CB;8;8;0;0;35;2;0;0;0;0
C3290;RALN;ND;CC;0;0;2;1;0;0;0;0;0;0
C8307;RALN;ND;CB;2;6;0;0;0;0;0;0;0;0
C8307;RALN;ND;CD;3;7;0;0;0;0;0;0;0;0
C8307;RALN;ND;CC;5;18;8;6;0;0;0;0;0;0
C536;RALN;ND;CB;0;0;0;0;1;1;0;0;0;0
C536;RALN;ND;CD;0;0;2;0;1;0;0;0;0;0
C536;RALN;ND;CC;0;0;10;4;0;0;0;0;0;0
C536;RALN;ND;CA;0;0;2;0;0;0;0;0;0;0
C582;RALN;ND;CC;1;14;8;4;0;0;0;0;0;0
C582;RALN;ND;CB;0;3;0;0;7;0;0;0;0;0
C582;RALN;ND;CD;2;3;1;0;0;0;0;0;0;0
CV14410;AFAM;AT;PA;2;3;0;0;0;0;0;0;0;0
C4996;RALN;ND;CC;0;0;6;1;4;0;0;0;0;0
C4996;RALN;ND;CB;0;0;0;0;3;0;0;0;0;0
C4996;RALN;ND;CD;0;0;0;1;1;2;0;0;0;0
C983;RALN;ND;CB;0;0;1;5;5;0;0;0;0;0
C983;RALN;ND;CC;0;0;4;5;4;5;0;0;0;0
C983;RALN;ND;CD;0;0;2;0;2;0;0;0;0;0
C5964;RALN;ND;CB;0;0;0;0;5;0;0;0;0;0
C5964;RALN;ND;CC;0;0;1;1;0;2;0;0;0;0
C474;RALN;ND;CC;0;0;2;3;0;0;0;0;0;0
C474;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C3688;RALN;ND;CC;4;17;10;5;1;5;0;0;0;0
C3688;RALN;ND;CB;2;7;0;0;0;1;0;0;0;0
C3688;RALN;ND;CD;3;1;2;0;1;0;0;0;0;0
C3872;RALN;ND;CB;0;0;5;1;0;0;0;0;0;0
C3872;RALN;ND;CC;2;4;19;14;2;0;0;0;0;0
C3872;RALN;ND;CD;1;1;1;6;10;0;0;0;0;0
U10422;SSNA;ND;DP;3;0;0;0;0;0;0;0;0;0
U10422;SSNA;ND;SF;0;3;0;0;0;0;0;0;0;0
U10422;SSNA;ND;LT;19;25;0;0;0;0;0;0;0;0
U10422;SSNA;ND;DA;8;9;0;0;0;0;0;0;0;0
U10422;SSNA;ND;DT;1;1;0;0;0;0;0;0;0;0
U10422;SSNA;ND;SV;8;4;0;0;0;0;0;0;0;0
U10422;SSNA;ND;SI;4;20;0;0;0;0;0;0;0;0
U10422;SSNA;ND;ST;1;3;0;0;0;0;0;0;0;0
U10422;SSNA;ND;FI;1;1;0;0;0;0;0;0;0;0
U10422;SSNA;ND;MV;3;1;0;0;0;0;0;0;0;0
U10422;SSNA;ND;MD;13;14;0;0;0;0;0;0;0;0
U10422;SSNA;ND;LA;41;92;0;0;0;0;0;0;0;0
UC10240;RALN;ND;CC;5;48;22;12;23;9;0;0;0;0
UC10240;RALN;ND;CD;7;42;3;0;1;1;0;0;0;0
UC10240;RALN;ND;CB;1;5;1;2;0;0;0;0;0;0
C8127;RALN;ND;CB;0;0;0;0;4;0;0;0;0;0
C8127;RALN;ND;CD;0;0;0;0;1;0;0;0;0;0
C8127;RALN;ND;CC;0;0;6;4;2;0;0;0;0;0
C7889;RALN;ND;CC;0;2;0;0;0;0;0;0;0;0
C7889;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C902;RALN;ND;CC;5;14;0;0;0;0;0;0;0;0
C902;RALN;ND;CD;2;2;0;0;0;0;0;0;0;0
C4120;RALN;ND;CC;0;0;6;1;0;0;0;0;0;0
C4120;RALN;ND;CB;0;0;0;0;5;0;0;0;0;0
C7235;RALN;ND;CD;0;8;0;0;0;0;0;0;0;0
C7235;RALN;ND;CB;1;1;0;0;0;0;0;0;0;0
C7235;RALN;ND;CC;2;12;0;0;0;0;0;0;0;0
C2707;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C2707;RALN;ND;CC;0;2;0;0;0;0;0;0;0;0
C1565;RALN;ND;CD;3;2;0;0;0;0;0;0;0;0
C1565;RALN;ND;CC;2;6;5;2;4;2;0;0;0;0
C1565;RALN;ND;CB;0;3;0;0;2;1;0;0;0;0
C5913;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C5913;RALN;ND;CC;0;0;0;1;0;0;0;0;0;0
C6240;REFR;SC;XA;1;0;0;0;0;0;0;0;0;0
C6627;RALN;ND;CD;1;1;0;0;0;0;0;0;0;0
C6627;RALN;ND;CC;0;1;0;0;1;0;0;0;0;0
P9070;RALN;ND;CC;0;0;1;0;0;0;0;0;0;0
P9070;RALN;ND;CD;0;0;2;0;0;0;0;0;0;0
C786;RALN;ND;CB;0;1;0;0;3;0;0;0;0;0
C786;RALN;ND;CD;0;1;3;0;0;0;0;0;0;0
C786;RALN;ND;CC;2;3;7;4;0;3;0;0;0;0
C2562;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C3952;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
C3952;RALN;ND;CC;0;0;6;0;5;1;0;0;0;0
AG9844;AGFI;2F;1A;25;15;0;0;0;0;0;0;0;0
AG9844;AGFI;2F;2A;1399;1348;0;0;0;0;0;0;0;0
AG9844;AGFI;2F;3A;2231;2190;0;0;0;0;0;0;0;0
C4701;RALN;ND;CC;0;0;0;0;0;2;0;0;0;0
C7188;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
C7188;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
U9508;SSNA;ND;LA;63;112;13;2;0;0;0;0;0;0
U9508;SSNA;ND;DA;0;4;0;0;0;0;0;0;0;0
U9508;SSNA;ND;PL;5;9;0;0;0;0;0;0;0;0
U9508;SSNA;ND;SI;2;21;328;847;87;103;0;0;0;0
U9508;SSNA;ND;BI;0;0;0;2;2;9;0;0;0;0
U9508;SSNA;ND;MV;1;0;0;0;18;3;0;0;0;0
U9508;SSNA;ND;ST;2;1;0;0;33;8;0;0;0;0
U9508;SSNA;ND;DP;1;0;0;0;0;0;0;0;0;0
U9508;SSNA;ND;MD;4;3;150;179;186;141;0;0;0;0
U9508;SSNA;ND;SF;0;3;59;101;33;36;0;0;0;0
U9508;SSNA;ND;FI;0;4;0;0;0;0;0;0;0;0
U9508;SSNA;ND;LT;16;30;181;228;47;6;0;0;0;0
U9508;SSNA;ND;SV;1;21;0;5;0;0;0;0;0;0
P9106;RALN;ND;CD;1;1;2;0;1;0;0;0;0;0
P9106;RALN;ND;CB;3;4;0;0;0;0;0;0;0;0
P9106;RALN;ND;CC;9;2;13;3;13;2;0;0;0;0
C5702;RALN;ND;CB;4;8;0;0;1;0;0;0;0;0
C5702;RALN;ND;CD;6;14;1;1;1;3;0;0;0;0
C5702;RALN;ND;CC;9;13;10;4;10;5;0;0;0;0
C3036;RALN;ND;CC;0;0;4;1;0;0;0;0;0;0
C853;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
U14022;SSNA;ND;MD;5;17;146;206;0;0;0;0;0;0
U14022;SSNA;ND;LA;26;122;68;184;0;0;0;0;0;0
U14022;SSNA;ND;DP;4;3;0;0;0;0;0;0;0;0
U14022;SSNA;ND;SF;0;13;18;76;0;0;0;0;0;0
U14022;SSNA;ND;SV;0;1;12;1;0;0;0;0;0;0
U14022;SSNA;ND;PL;2;26;0;0;0;0;0;0;0;0
U14022;SSNA;ND;DA;4;7;0;0;0;0;0;0;0;0
U14022;SSNA;ND;SI;4;44;522;1762;7;3;0;0;0;0
U14022;SSNA;ND;ST;8;16;138;303;6;5;0;0;0;0
U14022;SSNA;ND;CH;0;1;0;0;0;0;0;0;0;0
U14022;SSNA;ND;LT;22;21;327;814;0;3;0;0;0;0
U14022;SSNA;ND;FI;0;1;0;0;0;0;0;0;0;0
U14022;SSNA;ND;BI;0;3;0;0;0;0;0;0;0;0
CV14356;AFAM;AT;PA;4;4;0;0;0;0;0;0;0;0
C930;RALN;ND;CC;0;0;5;2;5;2;0;0;0;0
C6613;RALN;ND;CA;0;0;0;0;1;0;0;0;0;0
C6613;RALN;ND;CC;0;0;5;3;6;4;0;0;0;0
C6613;RALN;ND;CD;0;0;0;0;1;1;0;0;0;0
C4022;REFR;SC;CC;0;4;0;0;0;0;0;0;0;0
C4022;REFR;SC;CB;0;0;0;0;2;0;0;0;0;0
C7223;RALN;ND;CB;0;0;0;0;10;0;0;0;0;0
C7223;RALN;ND;CC;0;0;3;3;2;1;0;0;0;0
C7223;RALN;ND;CD;0;0;0;1;0;0;0;0;0;0
UC8803;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
UC8803;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C457;RALN;ND;CD;1;0;0;0;1;1;0;0;0;0
RA68;RALN;ND;CB;4;2;0;0;0;0;0;0;0;0
RA68;RALN;ND;CD;29;44;0;0;0;0;0;0;0;0
RA68;RALN;ND;CC;19;20;0;0;0;0;0;0;0;0
C3230;RALN;ND;CD;0;0;0;0;0;1;0;0;0;0
C3230;RALN;ND;CB;0;1;0;0;3;1;0;0;0;0
C3230;RALN;ND;CC;1;0;0;0;1;2;0;0;0;0
C753;RALN;ND;CC;0;2;3;0;0;0;0;0;0;0
C5914;RALN;ND;CD;1;2;0;0;0;0;0;0;0;0
C5914;RALN;ND;CB;1;0;0;0;0;0;0;0;0;0
C5914;RALN;ND;CC;3;5;7;0;0;0;0;0;0;0
C1064;RALN;ND;CD;0;0;0;0;0;1;0;0;0;0
C5015;RALN;ND;CB;1;2;0;2;0;0;0;0;0;0
C5015;RALN;ND;CC;4;17;13;6;12;3;0;0;0;0
C5015;RALN;ND;CD;3;7;1;2;1;2;0;0;0;0
U9646;SSNA;ND;LA;11;28;0;1;0;0;0;0;0;0
U9646;SSNA;ND;MD;0;2;202;266;19;25;0;0;0;0
U9646;SSNA;ND;SF;0;0;0;1;0;0;0;0;0;0
U9646;SSNA;ND;SI;0;0;178;455;18;25;0;0;0;0
U9646;SSNA;ND;DA;0;1;0;0;0;0;0;0;0;0
U9646;SSNA;ND;BI;0;0;2;3;0;0;0;0;0;0
U9646;SSNA;ND;FI;0;3;1;0;0;0;0;0;0;0
U9646;SSNA;ND;FM;0;0;0;1;0;1;0;0;0;0
U9646;SSNA;ND;DP;0;1;0;0;0;0;0;0;0;0
U9646;SSNA;ND;ST;0;0;33;55;8;8;0;0;0;0
U9646;SSNA;ND;LT;8;7;109;166;7;10;0;0;0;0
LS11982;LS13;NF;LI;23;29;0;0;0;0;0;0;0;0
U9480;SSNA;ND;DA;0;1;0;0;0;0;0;0;0;0
U9480;SSNA;ND;LT;0;1;82;217;37;10;0;0;0;0
U9480;SSNA;ND;LA;3;9;2;7;0;0;0;0;0;0
U9480;SSNA;ND;DT;0;2;0;0;0;0;0;0;0;0
U9480;SSNA;ND;SF;0;1;0;0;0;0;0;0;0;0
U9480;SSNA;ND;MD;0;1;62;98;49;58;0;0;0;0
U9480;SSNA;ND;DP;0;0;0;0;0;1;0;0;0;0
U9480;SSNA;ND;SV;0;0;0;0;9;6;0;0;0;0
U9480;SSNA;ND;PL;0;2;0;0;0;0;0;0;0;0
U9480;SSNA;ND;CH;0;0;0;0;1;0;0;0;0;0
U9480;SSNA;ND;SI;0;6;103;447;33;133;0;0;0;0
U9480;SSNA;ND;ST;0;0;14;19;15;15;0;0;0;0
U9480;SSNA;ND;FM;0;0;0;0;2;3;0;0;0;0
U9480;SSNA;ND;MV;0;0;0;0;5;2;0;0;0;0
U12388;SSNA;ND;LT;0;0;77;80;21;1;0;0;0;0
U12388;SSNA;ND;LA;0;0;6;8;1;0;0;0;0;0
U12388;SSNA;ND;SV;0;0;2;2;41;12;0;0;0;0
U12388;SSNA;ND;SF;0;0;16;28;0;0;0;0;0;0
U12388;SSNA;ND;ST;0;0;55;97;9;17;0;0;0;0
U12388;SSNA;ND;DP;0;0;0;0;3;0;0;0;0;0
U12388;SSNA;ND;FM;0;0;0;0;3;9;0;0;0;0
U12388;SSNA;ND;MV;0;0;0;0;12;1;0;0;0;0
U12388;SSNA;ND;MD;0;0;0;0;132;93;0;0;0;0
U12388;SSNA;ND;SI;0;0;427;1050;62;147;0;0;0;0
C4746;RALN;ND;CB;0;2;0;0;0;0;0;0;0;0
C4746;RALN;ND;CC;1;0;0;0;0;0;0;0;0;0
C3825;REFR;SC;XA;0;0;10;10;0;0;0;0;0;0
C3825;REFR;SC;CC;1;0;0;0;1;1;0;0;0;0
C3825;REFR;SC;XB;0;0;2;0;0;0;0;0;0;0
C668;RALN;ND;CC;3;5;2;0;1;2;0;0;0;0
C668;RALN;ND;CB;1;0;0;0;1;0;0;0;0;0
C668;RALN;ND;CD;1;3;0;0;0;0;0;0;0;0
C4051;RALN;ND;CD;0;0;0;1;1;1;0;0;0;0
C4051;RALN;ND;CC;0;0;12;8;14;9;0;0;0;0
C1553;RALN;ND;CB;0;0;0;0;4;0;0;0;0;0
C8278;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C8278;RALN;ND;CA;0;0;0;0;1;0;0;0;0;0
C8278;RALN;ND;CD;1;0;0;0;0;0;0;0;0;0
C8278;RALN;ND;CC;0;2;0;0;0;2;0;0;0;0
U9413;SSNA;ND;MV;8;0;0;0;11;0;0;0;0;0
U9413;SSNA;ND;MD;156;132;0;0;173;156;0;0;0;0
U9413;SSNA;ND;FM;1;10;0;0;1;9;0;0;0;0
U9413;SSNA;ND;BI;2;7;0;0;0;1;0;0;0;0
U9413;SSNA;ND;LT;110;45;0;0;0;0;0;0;0;0
U9413;SSNA;ND;DA;0;2;0;0;0;0;0;0;0;0
U9413;SSNA;ND;DT;4;0;0;0;0;0;0;0;0;0
U9413;SSNA;ND;DP;0;1;0;0;1;0;0;0;0;0
U9413;SSNA;ND;SV;8;2;0;0;14;6;0;0;0;0
U9413;SSNA;ND;SF;0;0;1;17;0;0;0;0;0;0
U9413;SSNA;ND;SI;132;403;234;873;132;377;0;0;0;0
U9413;SSNA;ND;ST;55;81;69;97;44;55;0;0;0;0
C4585;RALN;ND;CD;0;2;0;0;2;0;0;0;0;0
C4585;RALN;ND;CC;0;0;2;1;6;2;0;0;0;0
C4585;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
J8636;SSNA;ND;LT;5;4;19;40;8;3;0;0;0;0
J8636;SSNA;ND;DP;1;0;0;0;0;0;0;0;0;0
J8636;SSNA;ND;LA;0;18;0;2;0;0;0;0;0;0
J8636;SSNA;ND;DA;0;3;0;0;0;0;0;0;0;0
J8636;SSNA;ND;SI;0;2;11;117;9;63;0;0;0;0
J8636;SSNA;ND;ST;0;0;19;43;12;17;0;0;0;0
J8636;SSNA;ND;FM;0;3;0;0;1;3;0;0;0;0
J8636;SSNA;ND;BI;0;1;0;0;0;1;0;0;0;0
J8636;SSNA;ND;FI;2;3;0;0;0;0;0;0;0;0
J8636;SSNA;ND;MD;0;1;0;0;34;28;0;0;0;0
J8636;SSNA;ND;CH;1;0;0;0;0;0;0;0;0;0
AG12246;MNST;MM;2A;15;39;0;0;0;0;0;0;0;0
AG12246;MNST;MM;3A;25;32;0;0;0;0;0;0;0;0
AG12246;MNST;MM;1A;2;1;0;0;0;0;0;0;0;0
C6114;RALN;ND;CC;1;0;0;0;0;0;0;0;0;0
C4228;RALN;ND;CC;0;0;0;1;0;1;0;0;0;0
C1133;RALN;ND;CC;3;14;10;3;8;3;0;0;0;0
C1133;RALN;ND;CD;0;8;0;0;0;0;0;0;0;0
C1133;RALN;ND;CB;1;9;0;0;0;0;0;0;0;0
C1330;RALN;ND;CB;0;0;1;9;0;0;0;0;0;0
C4790;RALN;ND;CD;0;2;2;1;0;0;0;0;0;0
C4790;RALN;ND;CB;0;5;1;0;0;0;0;0;0;0
C4790;RALN;ND;CC;5;2;11;4;2;0;0;0;0;0
C4790;RALN;ND;CA;1;4;0;2;0;0;0;0;0;0
C5433;RALN;ND;CC;0;0;3;0;1;1;0;0;0;0
C5433;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C7522;RALN;ND;CC;0;0;3;0;0;0;0;0;0;0
U9560;SSNA;ND;ST;0;0;0;1;0;0;0;0;0;0
U9560;SSNA;ND;MD;0;0;27;45;0;0;0;0;0;0
Q9164;UNIV;ND;CB;1;4;0;0;0;0;0;0;0;0
Q9164;UNIV;ND;CC;128;51;0;0;4;0;0;0;0;0
Q9164;UNIV;ND;CE;24;32;0;0;0;0;0;0;0;0
Q9164;UNIV;ND;PR;405;154;0;0;0;0;0;0;0;0
Q9164;UNIV;ND;CD;273;151;0;0;6;0;0;0;0;0
Q9164;UNIV;ND;RI;15;13;0;0;0;0;0;0;0;0
C510;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
C4463;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
C4407;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
C5632;REFR;SC;CC;0;3;0;0;0;0;0;0;0;0
C5632;REFR;SC;CD;0;1;0;0;0;0;0;0;0;0
C5632;REFR;SC;CB;0;1;0;0;0;0;0;0;0;0
C7787;RALN;ND;CC;0;0;1;3;0;0;0;0;0;0
C7787;RALN;ND;CB;0;0;0;4;0;0;0;0;0;0
C7787;RALN;ND;CA;0;0;0;1;0;0;0;0;0;0
UC10583;RALN;ND;CC;2;14;19;29;18;18;0;0;0;0
UC10583;RALN;ND;CB;1;1;3;9;0;0;0;0;0;0
UC10583;RALN;ND;CD;3;32;6;2;6;1;0;0;0;0
UC10583;RALN;ND;CA;0;0;0;1;0;0;0;0;0;0
UC11819;RALN;ND;CC;0;0;8;3;0;0;0;0;0;0
C2439;RALN;ND;CD;0;0;0;1;0;0;0;0;0;0
C2439;RALN;ND;CC;0;1;2;6;0;0;0;0;0;0
C5275;RALN;ND;CB;0;0;2;0;3;1;0;0;0;0
C5275;RALN;ND;CC;2;1;6;2;11;3;0;0;0;0
C3885;RALN;ND;CD;0;9;0;0;0;1;0;0;0;0
C3885;RALN;ND;CC;1;21;0;0;0;3;0;0;0;0
C1132;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
C1736;RALN;ND;CC;10;12;5;7;0;0;0;0;0;0
C1736;RALN;ND;CB;1;1;0;0;0;0;0;0;0;0
C1736;RALN;ND;CD;2;2;1;0;6;8;0;0;0;0
C1554;RALN;ND;CC;2;3;3;0;4;0;0;0;0;0
C1554;RALN;ND;CB;1;2;0;0;2;0;0;0;0;0
C1554;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C4669;RALN;ND;CD;1;15;0;0;0;1;0;0;0;0
C4669;RALN;ND;CC;6;8;0;0;0;4;0;0;0;0
C4669;RALN;ND;CB;2;4;0;0;11;0;0;0;0;0
C2979;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
C2979;RALN;ND;CB;0;0;4;0;0;0;0;0;0;0
N8748;RALN;ND;CD;5;5;0;0;0;0;0;0;0;0
N8748;RALN;ND;CC;3;4;0;0;0;0;0;0;0;0
N8748;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
C2350;RALN;ND;CD;20;49;8;8;14;2;0;0;0;0
C2350;RALN;ND;CB;4;31;16;15;14;0;0;0;0;0
C2350;RALN;ND;CC;22;69;36;66;36;17;0;0;0;0
C3392;RALN;ND;CC;8;11;12;6;16;7;0;0;0;0
C3392;RALN;ND;CA;0;2;0;0;5;0;0;0;0;0
C3392;RALN;ND;CB;4;7;0;0;5;0;0;0;0;0
C3392;RALN;ND;CD;4;5;0;0;1;0;0;0;0;0
C207;RALN;ND;CC;0;0;0;0;1;2;0;0;0;0
C4462;RALN;ND;CB;0;0;0;0;1;1;0;0;0;0
C4462;RALN;ND;CC;0;0;2;4;2;0;0;0;0;0
C7685;RALN;ND;CB;2;2;0;0;0;0;0;0;0;0
C7685;RALN;ND;CC;2;10;1;0;0;0;0;0;0;0
C7685;RALN;ND;CD;3;5;1;0;0;0;0;0;0;0
C2445;RALN;ND;CC;0;0;2;1;0;0;0;0;0;0
C2019;RALN;ND;CD;0;0;0;0;0;2;0;0;0;0
C2019;RALN;ND;CA;0;0;2;0;5;0;0;0;0;0
C2019;RALN;ND;CC;0;0;6;2;9;2;0;0;0;0
C2019;RALN;ND;CB;0;0;0;0;3;0;0;0;0;0
C7731;RALN;ND;CB;0;0;8;0;9;1;0;0;0;0
C7731;RALN;ND;CD;0;0;2;0;2;1;0;0;0;0
C7731;RALN;ND;CC;0;3;9;1;9;2;0;0;0;0
LS12191;LS13;NF;LI;30;39;0;0;5;0;0;0;0;0
C3181;RALN;ND;CC;0;3;0;0;0;0;0;0;0;0
PA88;RALN;ND;CC;0;0;5;4;4;4;0;0;0;0
PA88;RALN;ND;CD;0;0;4;0;3;0;0;0;0;0
C4658;RALN;ND;CD;0;0;0;1;0;0;0;0;0;0
C4658;RALN;ND;CB;0;0;0;1;9;4;0;0;0;0
C4658;RALN;ND;CC;0;0;5;4;5;6;0;0;0;0
C5758;REFR;SC;XA;0;0;3;1;0;0;0;0;0;0
Q9159;UNIV;ND;CB;32;25;0;0;0;0;0;0;0;0
Q9159;UNIV;ND;CC;149;265;0;0;0;0;0;0;0;0
Q9159;UNIV;ND;CD;123;257;0;0;0;0;0;0;0;0
Q9159;UNIV;ND;CE;11;18;0;0;0;0;0;0;0;0
C7252;PRTN;NF;CB;0;0;0;0;1;0;0;0;0;0
C4654;RALN;ND;CD;2;1;0;0;0;0;0;0;0;0
C4654;RALN;ND;CC;2;1;0;0;0;0;0;0;0;0
C4654;RALN;ND;CB;1;0;0;0;0;0;0;0;0;0
C4918;RALN;ND;CC;0;0;2;1;0;0;0;0;0;0
C4918;RALN;ND;CD;0;0;0;1;0;0;0;0;0;0
C4457;RALN;ND;CC;0;0;6;0;0;0;0;0;0;0
C4457;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C4660;RALN;ND;CB;0;1;1;0;1;0;0;0;0;0
C4660;RALN;ND;CD;0;0;0;0;2;0;0;0;0;0
C4660;RALN;ND;CA;0;0;0;0;1;0;0;0;0;0
C4660;RALN;ND;CC;0;0;7;0;3;0;0;0;0;0
C2581;RALN;ND;CB;0;0;0;0;0;2;0;0;0;0
C2581;RALN;ND;CC;0;0;1;4;0;1;0;0;0;0
P9085;RALN;ND;CD;3;23;2;1;3;0;0;0;0;0
P9085;RALN;ND;CC;4;20;6;4;7;0;0;0;0;0
P9085;RALN;ND;CB;0;4;0;0;18;0;0;0;0;0
C1089;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
C7670;RALN;ND;CC;0;0;5;5;0;0;0;0;0;0
U9550;SSNA;ND;SV;0;0;0;0;12;1;0;0;0;0
U9550;SSNA;ND;MD;0;0;0;0;107;97;0;0;0;0
U9550;SSNA;ND;FM;0;0;0;0;3;1;0;0;0;0
U9550;SSNA;ND;MV;0;0;0;0;6;6;0;0;0;0
U9550;SSNA;ND;SI;0;0;0;0;20;77;0;0;0;0
U9550;SSNA;ND;ST;0;0;0;0;25;36;0;0;0;0
U9550;SSNA;ND;BI;0;0;0;0;0;5;0;0;0;0
U9550;SSNA;ND;LT;0;0;0;0;65;14;0;0;0;0
AP10081;SSNA;ND;PS;0;0;0;0;1;0;0;0;0;0
AP10081;SSNA;ND;CH;0;0;0;0;2;1;0;0;0;0
AP10081;SSNA;ND;ST;0;0;0;0;2;0;0;0;0;0
AP10081;SSNA;ND;BI;0;0;0;0;0;2;0;0;0;0
AP10081;SSNA;ND;DP;0;0;0;0;1;0;0;0;0;0
AP10081;SSNA;ND;DT;0;0;0;0;1;1;0;0;0;0
AP10081;SSNA;ND;SV;0;0;0;0;8;7;0;0;0;0
AP10081;SSNA;ND;LT;0;0;0;0;24;7;0;0;0;0
M8668;MNST;MM;2A;1585;1860;192;117;50;58;0;0;0;0
M8668;MNST;MM;1A;153;73;62;16;23;4;0;0;0;0
M8668;MNST;MM;3A;1226;1967;35;30;28;29;0;0;0;0
C8184;RALN;ND;CB;1;0;2;0;2;0;0;0;0;0
C2280;RALN;ND;CD;1;7;0;1;0;0;0;0;0;0
C2280;RALN;ND;CB;0;2;0;0;0;0;0;0;0;0
C2280;RALN;ND;CC;4;10;5;2;12;0;0;0;0;0
C759;RALN;ND;CD;0;0;0;1;0;0;0;0;0;0
C759;RALN;ND;CC;1;0;1;1;0;1;0;0;0;0
C6994;PRBZ;NF;CA;0;0;1;0;1;0;0;0;0;0
C4430;RALN;ND;CD;1;2;0;0;0;0;0;0;0;0
C4430;RALN;ND;CB;0;3;0;0;4;1;0;0;0;0
C4430;RALN;ND;CC;2;3;0;0;1;1;0;0;0;0
C5487;RALN;ND;CC;0;0;1;1;0;0;0;0;0;0
C5487;RALN;ND;CD;0;0;0;1;0;0;0;0;0;0
C5487;RALN;ND;CB;0;0;2;0;0;0;0;0;0;0
C5871;REFR;SC;XA;0;0;2;0;0;0;0;0;0;0
C754;RALN;ND;CB;0;0;6;3;3;0;0;0;0;0
C754;RALN;ND;CC;0;0;42;17;8;0;0;0;0;0
C754;RALN;ND;CD;0;0;2;0;3;3;0;0;0;0
C5664;RALN;ND;CB;0;0;2;0;12;0;0;0;0;0
C5664;RALN;ND;CC;0;0;5;1;10;2;0;0;0;0
C5664;RALN;ND;CD;0;0;1;0;2;0;0;0;0;0
U9525;SSNA;ND;PS;0;1;0;0;0;0;0;0;0;0
U9525;SSNA;ND;PL;0;2;0;0;0;0;0;0;0;0
U9525;SSNA;ND;SI;1;6;96;443;71;282;0;0;0;0
U9525;SSNA;ND;ST;1;5;18;33;13;24;0;0;0;0
U9525;SSNA;ND;FI;1;0;0;0;0;0;0;0;0;0
U9525;SSNA;ND;MO;0;1;0;0;0;0;0;0;0;0
U9525;SSNA;ND;BI;1;9;0;0;1;8;0;0;0;0
U9525;SSNA;ND;FM;0;2;0;0;0;0;0;0;0;0
U9525;SSNA;ND;MD;5;16;0;0;54;84;0;0;0;0
U9525;SSNA;ND;CH;0;0;0;0;1;0;0;0;0;0
U9525;SSNA;ND;SF;0;0;1;5;1;5;0;0;0;0
U9525;SSNA;ND;LA;17;48;4;4;0;0;0;0;0;0
U9525;SSNA;ND;DA;2;1;0;0;0;0;0;0;0;0
U9525;SSNA;ND;LT;7;9;36;119;2;1;0;0;0;0
IP12287;RALN;ND;CB;0;0;33;46;0;0;0;0;0;0
IP12287;RALN;ND;CD;0;0;4;9;0;1;0;0;0;0
C932;RALN;ND;CC;0;0;4;2;5;4;0;0;0;0
C1215;RALN;ND;CC;1;0;0;0;2;2;0;0;0;0
C2536;RALN;ND;CB;1;3;0;0;0;0;0;0;0;0
C8196;RALN;ND;CC;0;0;3;4;2;1;0;0;0;0
C8196;RALN;ND;CD;0;0;4;0;0;0;0;0;0;0
