"Istituzione","Contratto","Categoria","Qualifica","Causale Assunzione","Uomini","Donne"
"C5945","RALN","CB","0B7A00","A30","0","1"
"C5945","RALN","CB","055000","A30","0","1"
"C6839","RALN","CC","045000","A30","0","1"
"C7076","RALN","CB","055000","A30","0","1"
"C7633","RALN","CD","051489","A30","1","0"
"C7633","RALN","CC","042000","A30","0","1"
"C7638","RALN","FP","0D0102","A30","0","1"
"C7834","RALN","CC","056000","A30","1","0"
"C7917","RALN","CD","051488","A30","1","0"
"C7917","RALN","CC","043000","A30","1","0"
"C8130","RALN","CC","056000","A30","1","0"
"ER12584","RALN","CD","051488","A30","1","0"
"ER12584","RALN","CD","050000","A30","0","1"
"ER12584","RALN","CC","046000","A30","0","2"
"ER12584","RALN","CC","042000","A30","1","0"
"ER12584","RALN","DG","0D0097","A30","1","0"
"C1128","RALN","CD","057000","A30","0","1"
"C1128","RALN","CC","046000","A30","0","1"
"C1128","RALN","CC","045000","A30","0","1"
"C1128","RALN","CC","042000","A30","0","1"
"C1128","RALN","DI","0D0164","A30","0","1"
"ER12596","RALN","CD","058000","A30","1","0"
"ER12596","RALN","CD","057000","A30","0","2"
"ER12596","RALN","CD","057000","A30","2","0"
"ER12596","RALN","CB","054000","A30","0","1"
"ER12596","RALN","DF","0D0098","A30","1","0"
"UC11068","RALN","CD","050000","A30","1","0"
"UC11068","RALN","CC","043000","A30","1","0"
"C911","RALN","CC","046000","A30","0","2"
"C911","RALN","CC","045000","A30","1","0"
"C911","RALN","CB","038490","A30","1","0"
"C911","RALN","CB","037492","A30","1","0"
"C3780","RALN","CD","052487","A30","0","1"
"C3780","RALN","CC","056000","A30","1","0"
"C2869","RALN","CD","052487","A30","0","1"
"C3308","RALN","FP","0D0103","A30","1","0"
"C3308","RALN","CC","056000","A30","1","0"
"C3875","RALN","CB","037493","A30","1","0"
"C4037","RALN","CC","042000","A30","1","0"
"C4195","RALN","CC","056000","A30","1","0"
"C4518","RALN","CC","043000","A30","1","0"
"C4518","RALN","CC","042000","A30","1","0"
"C5065","RALN","CC","056000","A30","1","0"
"C5085","RALN","CD","050000","A30","1","0"
"C5217","RALN","FP","0D0103","A30","0","1"
"C5383","RALN","CC","056000","A30","0","1"
"C5383","RALN","CC","056000","A30","1","0"
"C6130","RALN","CB","036495","A30","0","1"
"C7703","RALN","FP","0D0102","A30","1","0"
"C2690","RALN","CD","051489","A30","0","1"
"C2690","RALN","CC","046000","A30","1","0"
"C2690","RALN","CC","042000","A30","0","2"
"C2690","RALN","CC","042000","A30","1","0"
"C2690","RALN","CC","056000","A30","0","1"
"C2690","RALN","CC","056000","A30","1","0"
"C2690","RALN","DI","0D0164","A30","0","1"
"C2684","RALN","CD","057000","A30","1","0"
"C2684","RALN","CC","045000","A30","1","0"
"UC9986","RALN","CD","051489","A30","0","1"
"UC9986","RALN","CD","049000","A30","0","1"
"UC9986","RALN","CC","046000","A30","0","2"
"UC9986","RALN","CC","056000","A30","0","1"
"UC9986","RALN","CB","037493","A30","1","0"
"UC9986","RALN","CB","036495","A30","0","1"
"C999","RALN","CC","043000","A30","1","0"
"C1687","RALN","CC","045000","A30","0","1"
"C1108","RALN","CD","058000","A30","1","0"
"C3353","RALN","FP","0D0485","A30","0","1"
"C5159","RALN","CC","043000","A30","0","1"
"C5159","RALN","CC","056000","A30","0","1"
"C1727","RALN","CC","045000","A30","0","1"
"C6009","RALN","FP","0D0485","A30","0","1"
"C6022","RALN","CB","037492","A30","0","1"
"C6150","RALN","CC","042000","A30","0","1"
"UC10386","RALN","CB","0B7000","A30","1","0"
"C7188","RALN","FP","0D0102","A30","1","0"
"C7188","RALN","CC","046000","A30","0","1"
"UC12336","RALN","CC","046000","A30","0","2"
"C7515","RALN","FP","0D0485","A30","1","0"
"C7736","RALN","CD","051489","A30","0","1"
"C4063","RALN","CD","051489","A30","1","0"
"C4063","RALN","CC","045000","A30","0","1"
"C4063","RALN","CC","056000","A30","0","1"
"C1879","RALN","FP","0D0103","A30","0","1"
"C2038","RALN","CD","049000","A30","0","1"
"C7961","RALN","FP","0D0103","A30","1","0"
"C4082","RALN","CC","046000","A30","1","0"
"C7327","RALN","CC","043000","A30","0","1"
"UC12542","RALN","CD","052487","A30","0","1"
"UC12542","RALN","CD","050000","A30","0","1"
"UC12542","RALN","CD","050000","A30","1","0"
"UC12542","RALN","CD","049000","A30","1","0"
"UC12542","RALN","CC","046000","A30","0","2"
"UC12542","RALN","CC","045000","A30","1","0"
"UC12542","RALN","CC","043000","A30","0","4"
"UC12542","RALN","CC","042000","A30","0","1"
"UC12542","RALN","CC","042000","A30","1","0"
"UC12542","RALN","CC","056000","A30","0","2"
"UC12542","RALN","CB","0B7000","A30","0","2"
"UC12542","RALN","CB","038490","A30","0","1"
"UC12542","RALN","CB","038491","A30","0","1"
"UC12542","RALN","CB","037492","A30","0","2"
"UC12542","RALN","CB","037493","A30","0","1"
"UC12542","RALN","CB","036494","A30","2","0"
"UC12542","RALN","CB","055000","A30","0","2"
"UC12542","RALN","CB","055000","A30","1","0"
"UC12542","RALN","CB","034000","A30","0","1"
"UC12542","RALN","CB","034000","A30","1","0"
"C6443","RALN","FP","0D0103","A30","1","0"
"UC12491","RALN","FP","0D0102","A30","1","0"
"UC12491","RALN","SP","0D0I95","A30","1","0"
"UC12491","RALN","CD","0D6A00","A30","1","0"
"UC12491","RALN","CD","051489","A30","0","4"
"UC12491","RALN","CD","051489","A30","1","0"
"UC12491","RALN","CD","049000","A30","0","1"
"UC12491","RALN","CD","057000","A30","0","1"
"UC12491","RALN","CC","046000","A30","0","1"
"UC12491","RALN","CC","046000","A30","1","0"
"UC12491","RALN","CC","045000","A30","0","4"
"UC12491","RALN","CC","045000","A30","3","0"
"UC12491","RALN","CC","043000","A30","2","0"
"UC12491","RALN","CC","042000","A30","0","2"
"UC12491","RALN","CC","056000","A30","0","5"
"UC12491","RALN","CC","056000","A30","2","0"
"UC12491","RALN","CB","0B7A00","A30","0","1"
"UC12491","RALN","CB","038490","A30","1","0"
"UC12491","RALN","CB","038491","A30","0","1"
"UC12491","RALN","CB","038491","A30","1","0"
"UC12491","RALN","CB","036495","A30","4","0"
"UC12491","RALN","CB","055000","A30","1","0"
"UC12491","RALN","CB","034000","A30","1","0"
"UC12488","RALN","CD","050000","A30","0","4"
"UC12488","RALN","CD","057000","A30","0","1"
"UC12488","RALN","CD","057000","A30","1","0"
"UC12488","RALN","CC","045000","A30","0","1"
"UC12488","RALN","CC","043000","A30","0","1"
"UC12488","RALN","CC","042000","A30","0","1"
"UC12488","RALN","CB","038490","A30","0","1"
"UC12488","RALN","CB","038490","A30","1","0"
"UC12488","RALN","CB","037492","A30","0","1"
"UC12488","RALN","CB","037493","A30","0","1"
"UC12488","RALN","CB","036494","A30","0","1"
"UC12488","RALN","CB","036495","A30","1","0"
"UC12488","RALN","CB","055000","A30","0","1"
"UC12488","RALN","CB","055000","A30","1","0"
"UC12488","RALN","CB","034000","A30","0","1"
"UC12488","RALN","CB","034000","A30","1","0"
"UC10187","RALN","CC","056000","A30","0","1"
"UC10187","RALN","CB","034000","A30","0","1"
"C380","RALN","CD","058000","A30","0","1"
"V9714","RALN","CC","042000","A30","1","0"
"P9037","RALN","FP","0D0102","A30","1","0"
"C7401","RALN","CC","056000","A30","0","1"
"C852","RALN","CD","058000","A30","0","1"
"C1484","RALN","CC","046000","A30","1","0"
"C1578","RALN","FP","0D0103","A30","0","1"
"C1578","RALN","FP","0D0103","A30","1","0"
"C6587","RALN","CD","052487","A30","1","0"
"C2049","RALN","FP","0D0103","A30","0","1"
"C4136","RALN","CD","058000","A30","1","0"
"C3037","RALN","CC","046000","A30","0","1"
"C5028","RALN","CD","0D6000","A30","1","0"
"C7616","RALN","CD","050000","A30","0","1"
"C6151","RALN","CD","050000","A30","0","1"
"C5653","RALN","CD","049000","A30","1","0"
"C1244","RALN","FP","0D0103","A30","0","1"
"C6922","RALN","CC","046000","A30","0","1"
"C7197","RALN","FP","0D0102","A30","1","0"
"C8199","RALN","CC","056000","A30","0","1"
"C7850","RALN","CD","0D6A00","A30","0","1"
"C7850","RALN","CD","051489","A30","1","0"
"C7850","RALN","CC","045000","A30","0","1"
"C3251","RALN","FP","0D0102","A30","1","0"
"C3251","RALN","CD","049000","A30","1","0"
"C3251","RALN","CC","045000","A30","1","0"
"C3251","RALN","CC","056000","A30","1","0"
"C716","RALN","CC","046000","A30","0","1"
"C800","RALN","CC","056000","A30","0","1"
"UC12466","RALN","CD","0D6000","A30","0","2"
"UC12466","RALN","CD","051489","A30","0","2"
"UC12466","RALN","CD","049000","A30","0","3"
"UC12466","RALN","CD","049000","A30","1","0"
"UC12466","RALN","CD","057000","A30","1","0"
"UC12466","RALN","CC","046000","A30","0","2"
"UC12466","RALN","CC","045000","A30","1","0"
"UC12466","RALN","CC","043000","A30","0","2"
"UC12466","RALN","CC","042000","A30","0","1"
"UC12466","RALN","CB","0B7A00","A30","0","1"
"UC12466","RALN","CB","038491","A30","1","0"
"UC12466","RALN","CB","037492","A30","2","0"
"UC12466","RALN","CB","036494","A30","0","1"
"UC12466","RALN","CB","054000","A30","1","0"
"C1497","RALN","CD","057000","A30","0","1"
"C1636","RALN","CC","042000","A30","1","0"
"C1637","RALN","FP","0D0103","A30","1","0"
"C2027","RALN","FP","0D0103","A30","1","0"
"C2388","RALN","CC","046000","A30","0","1"
"C2770","RALN","CC","045000","A30","1","0"
"UC12598","RALN","CD","051489","A30","1","0"
"UC12598","RALN","CC","046000","A30","0","3"
"UC12598","RALN","CC","045000","A30","0","1"
"UC12598","RALN","CC","045000","A30","1","0"
"UC12598","RALN","CC","043000","A30","0","2"
"UC12598","RALN","CC","043000","A30","1","0"
"UC12598","RALN","CB","037493","A30","3","0"
"UC12598","RALN","CB","036495","A30","1","0"
"UC12598","RALN","CB","055000","A30","0","1"
"C2923","RALN","CD","0D6000","A30","0","1"
"C2923","RALN","CD","049000","A30","0","1"
"C3349","RALN","FP","0D0103","A30","1","0"
"C3445","RALN","CD","057000","A30","0","1"
"C3917","RALN","CC","042000","A30","0","1"
"C3936","RALN","CC","045000","A30","1","0"
"C3962","RALN","CC","042000","A30","0","1"
"C4035","RALN","CD","051488","A30","1","0"
"C5025","RALN","CC","056000","A30","0","1"
"C5688","RALN","CC","045000","A30","0","1"
"C7164","RALN","CD","052487","A30","0","1"
"C7584","RALN","CC","046000","A30","0","1"
"C4712","RALN","CD","057000","A30","0","1"
"C4712","RALN","CC","046000","A30","1","0"
"C4712","RALN","CC","045000","A30","0","1"
"C4712","RALN","CC","043000","A30","1","0"
"C4712","RALN","CC","056000","A30","0","1"
"C4712","RALN","DI","0D0164","A30","1","0"
"C517","RALN","FP","0D0103","A30","1","0"
"C1151","RALN","CC","045000","A30","0","1"
"C1214","RALN","CD","049000","A30","1","0"
"C1214","RALN","CC","042000","A30","1","0"
"C1214","RALN","CC","056000","A30","1","0"
"C1527","RALN","CD","051489","A30","0","1"
"C3832","RALN","CD","051488","A30","1","0"
"C3832","RALN","CD","051489","A30","0","1"
"C3832","RALN","CC","056000","A30","0","1"
"C7012","RALN","CC","042000","A30","0","1"
"C3850","RALN","CC","042000","A30","0","1"
"C3801","RALN","CB","055000","A30","0","1"
"C3975","RALN","CC","042000","A30","0","2"
"C4204","RALN","CC","056000","A30","0","1"
"C4204","RALN","CC","056000","A30","1","0"
"C4904","RALN","CD","058000","A30","1","0"
"C5923","RALN","CC","056000","A30","1","0"
"ER12593","RALN","CD","049000","A30","0","3"
"ER12593","RALN","CD","049000","A30","1","0"
"ER12593","RALN","CC","042000","A30","0","3"
"ER12593","RALN","CC","042000","A30","2","0"
"ER12593","RALN","CB","036494","A30","0","2"
"ER12593","RALN","CB","036494","A30","1","0"
"ER12593","RALN","DF","0D0095","A30","1","0"
"C5263","RALN","CD","0D6A00","A30","1","0"
"C5263","RALN","CD","052486","A30","0","1"
"C5263","RALN","CD","051488","A30","2","0"
"C5263","RALN","CD","058000","A30","0","1"
"C5263","RALN","CD","050000","A30","0","2"
"C5263","RALN","CD","050000","A30","1","0"
"C5263","RALN","CD","049000","A30","0","1"
"C5263","RALN","CC","046000","A30","0","1"
"C5263","RALN","CC","045000","A30","0","1"
"C5263","RALN","CC","043000","A30","0","1"
"C5263","RALN","CC","043000","A30","1","0"
"C5263","RALN","CB","0B7A00","A30","0","1"
"C5263","RALN","CB","037492","A30","0","1"
"ES10534","RALN","CC","056000","A30","0","1"
"C8172","RALN","CC","046000","A30","0","1"
"UC10026","RALN","CD","051489","A30","1","0"
"UC10026","RALN","CD","050000","A30","0","1"
"UC10026","RALN","CD","049000","A30","0","1"
"UC10026","RALN","CD","057000","A30","0","1"
"UC10026","RALN","CC","046000","A30","1","0"
"UC10026","RALN","CC","045000","A30","2","0"
"UC10026","RALN","CC","043000","A30","1","0"
"UC10026","RALN","CC","042000","A30","0","1"
"UC10026","RALN","CB","036494","A30","1","0"
"UC10026","RALN","CB","054000","A30","0","1"
"UC10026","RALN","CB","054000","A30","1","0"
"C1813","RALN","CC","045000","A30","0","1"
"UC10027","RALN","CD","051489","A30","1","0"
"UC10027","RALN","CD","050000","A30","1","0"
"UC10027","RALN","CC","045000","A30","0","1"
"UC10027","RALN","CC","045000","A30","1","0"
"UC10027","RALN","CC","043000","A30","1","0"
"UC10027","RALN","CC","056000","A30","0","1"
"UC10027","RALN","CB","038490","A30","1","0"
"UC10027","RALN","CB","032000","A30","0","1"
"C12463","RALN","FP","0D0103","A30","0","1"
"C12463","RALN","CD","0D6000","A30","1","0"
"C12463","RALN","CC","046000","A30","0","3"
"C12463","RALN","CC","046000","A30","2","0"
"C12463","RALN","CB","038490","A30","0","1"
"C12463","RALN","CB","037493","A30","1","0"
"C12463","RALN","CB","032000","A30","1","0"
"C12463","RALN","CA","025000","A30","1","0"
"C2838","RALN","FP","0D0103","A30","0","1"
"C3720","RALN","CC","056000","A30","1","0"
"C4093","RALN","CB","055000","A30","0","1"
"UC10029","RALN","FP","0D0103","A30","0","1"
"UC10029","RALN","CD","051488","A30","0","2"
"UC10029","RALN","CC","046000","A30","1","0"
"UC10029","RALN","CC","043000","A30","0","1"
"UC10029","RALN","CB","038490","A30","1","0"
"UC10029","RALN","CB","036495","A30","1","0"
"C4968","RALN","FP","0D0103","A30","0","1"
"UC12468","RALN","CD","052487","A30","1","0"
"UC12468","RALN","CD","049000","A30","0","1"
"UC12468","RALN","CD","057000","A30","1","0"
"UC12468","RALN","CC","043000","A30","1","0"
"UC12468","RALN","CB","036494","A30","1","0"
"UC10867","RALN","CD","0D6000","A30","1","0"
"UC10867","RALN","CD","052487","A30","1","0"
"UC10867","RALN","CC","045000","A30","1","0"
"UC10867","RALN","CC","043000","A30","0","1"
"UC10867","RALN","CC","042000","A30","1","0"
"UC10867","RALN","CB","036494","A30","0","1"
"UC10867","RALN","CB","055000","A30","2","0"
"UC10155","RALN","CC","046000","A30","0","1"
"UC10155","RALN","CC","056000","A30","1","0"
"UC10155","RALN","CB","037492","A30","0","1"
"C7286","RALN","CD","049000","A30","0","1"
"C7286","RALN","CC","042000","A30","1","0"
"C7374","RALN","FP","0D0103","A30","0","1"
"C2525","RALN","CD","051489","A30","0","1"
"C2525","RALN","CD","058000","A30","1","0"
"C2525","RALN","CD","049000","A30","0","1"
"C2525","RALN","CC","045000","A30","1","0"
"C2525","RALN","CC","056000","A30","1","0"
"C2525","RALN","DI","0D0164","A30","1","0"
"P9050","RALN","FP","0D0102","A30","0","1"
"C1111","RALN","CD","051489","A30","1","0"
"C1501","RALN","CD","049000","A30","1","0"
"C1501","RALN","CD","057000","A30","1","0"
"C1501","RALN","CC","045000","A30","1","0"
"C1501","RALN","CC","056000","A30","0","2"
"C1778","RALN","FP","0D0103","A30","1","0"
"C2199","RALN","FP","0D0102","A30","1","0"
"C12279","RALN","CC","043000","A30","1","0"
"UC10004","RALN","CD","052486","A30","0","1"
"UC10004","RALN","CD","050000","A30","0","2"
"UC10004","RALN","CD","057000","A30","1","0"
"UC10004","RALN","CC","043000","A30","1","0"
"UC10004","RALN","CC","042000","A30","1","0"
"UC10004","RALN","CB","036494","A30","2","0"
"UC10004","RALN","CB","054000","A30","0","1"
"C2976","RALN","CC","043000","A30","1","0"
"C3605","RALN","CC","042000","A30","1","0"
"C3699","RALN","CC","042000","A30","1","0"
"C3834","RALN","CC","046000","A30","0","1"
"C4104","RALN","FP","0D0103","A30","1","0"
"C4104","RALN","CC","056000","A30","0","1"
"C5402","RALN","CC","056000","A30","0","1"
"C7935","RALN","CD","049000","A30","1","0"
"C7935","RALN","CC","045000","A30","1","0"
"C5340","RALN","CD","057000","A30","0","1"
"C5340","RALN","CC","043000","A30","1","0"
"C5340","RALN","CC","042000","A30","0","1"
"C5340","RALN","CB","036494","A30","1","0"
"C4668","RALN","CD","051489","A30","0","1"
"C4668","RALN","CD","051489","A30","1","0"
"C4668","RALN","CD","057000","A30","0","1"
"C4668","RALN","CB","034000","A30","0","1"
"C7250","RALN","CC","043000","A30","0","1"
"R9190","RALN","CD","0D6A00","A30","0","5"
"R9190","RALN","CD","0D6A00","A30","3","0"
"R9190","RALN","CD","052486","A30","0","3"
"R9190","RALN","CD","052486","A30","3","0"
"R9190","RALN","CD","052487","A30","0","1"
"R9190","RALN","CD","052487","A30","1","0"
"R9190","RALN","CD","051488","A30","0","3"
"R9190","RALN","CD","051488","A30","4","0"
"R9190","RALN","CD","051489","A30","0","8"
"R9190","RALN","CD","051489","A30","5","0"
"R9190","RALN","CD","058000","A30","0","3"
"R9190","RALN","CD","058000","A30","3","0"
"R9190","RALN","CD","050000","A30","0","1"
"R9190","RALN","CD","050000","A30","1","0"
"R9190","RALN","CD","049000","A30","0","8"
"R9190","RALN","CD","049000","A30","9","0"
"R9190","RALN","CD","057000","A30","0","8"
"R9190","RALN","CD","057000","A30","12","0"
"R9190","RALN","CC","046000","A30","0","6"
"R9190","RALN","CC","046000","A30","7","0"
"R9190","RALN","CC","045000","A30","0","2"
"R9190","RALN","CC","045000","A30","6","0"
"R9190","RALN","CC","043000","A30","0","3"
"R9190","RALN","CC","043000","A30","2","0"
"R9190","RALN","CC","042000","A30","0","4"
"R9190","RALN","CC","042000","A30","9","0"
"R9190","RALN","CC","056000","A30","0","10"
"R9190","RALN","CC","056000","A30","13","0"
"R9190","RALN","CB","0B7A00","A30","0","1"
"R9190","RALN","CB","0B7000","A30","0","1"
"R9190","RALN","CB","038490","A30","1","0"
"R9190","RALN","CB","038491","A30","0","1"
"R9190","RALN","CB","038491","A30","2","0"
"R9190","RALN","CB","037492","A30","0","1"
"R9190","RALN","CB","037492","A30","1","0"
"R9190","RALN","CB","037493","A30","0","5"
"R9190","RALN","CB","037493","A30","1","0"
"R9190","RALN","CB","036494","A30","3","0"
"R9190","RALN","CB","036495","A30","1","0"
"R9190","RALN","CB","055000","A30","0","3"
"R9190","RALN","CB","055000","A30","3","0"
"R9190","RALN","CB","034000","A30","0","7"
"R9190","RALN","CB","034000","A30","3","0"
"R9190","RALN","CB","032000","A30","0","4"
"R9190","RALN","CB","032000","A30","11","0"
"R9190","RALN","CB","054000","A30","0","8"
"R9190","RALN","CB","054000","A30","7","0"
"R9190","RALN","CA","028000","A30","0","1"
"R9190","RALN","CA","053000","A30","0","1"
"R9190","RALN","DI","0D0164","A30","0","1"
"R9190","RALN","DI","0D0164","A30","3","0"
"C492","RALN","CC","043000","A30","1","0"
"C630","RALN","CD","051489","A30","1","0"
"C630","RALN","CC","043000","A30","1","0"
"C630","RALN","CC","042000","A30","2","0"
"C5342","RALN","CC","046000","A30","0","1"
"C703","RALN","FP","0D0103","A30","1","0"
"C752","RALN","CD","057000","A30","0","1"
"C1851","RALN","FP","0D0485","A30","1","0"
"C6950","RALN","FP","0D0103","A30","0","1"
"C6771","RALN","CD","057000","A30","1","0"
"C4618","RALN","FP","0D0102","A30","0","1"
"C2503","RALN","FP","0D0103","A30","1","0"
"ES186","RALN","CC","043000","A30","1","0"
"C2294","RALN","CC","042000","A30","1","0"
"C3706","RALN","CC","046000","A30","1","0"
"C3652","RALN","CC","042000","A30","0","1"
"C3652","RALN","CC","042000","A30","1","0"
"C3652","RALN","CC","056000","A30","1","0"
"C3652","RALN","CB","034000","A30","1","0"
"C1683","RALN","FP","0D0103","A30","0","1"
"C2129","RALN","FP","0D0103","A30","0","1"
"C3356","RALN","FP","0D0485","A30","1","0"
"C3356","RALN","CC","046000","A30","1","0"
"C3104","RALN","FP","0D0103","A30","0","1"
"C8065","RALN","CC","056000","A30","1","0"
"R9191","RALN","CD","0D6A00","A30","0","1"
"R9191","RALN","CD","0D6A00","A30","1","0"
"R9191","RALN","CD","052487","A30","0","6"
"R9191","RALN","CD","052487","A30","2","0"
"R9191","RALN","CD","051488","A30","0","1"
"R9191","RALN","CD","051489","A30","0","1"
"R9191","RALN","CD","051489","A30","2","0"
"R9191","RALN","CD","058000","A30","1","0"
"R9191","RALN","CD","050000","A30","0","1"
"R9191","RALN","CD","050000","A30","1","0"
"R9191","RALN","CD","049000","A30","0","3"
"R9191","RALN","CD","049000","A30","2","0"
"R9191","RALN","CD","057000","A30","0","1"
"R9191","RALN","CD","057000","A30","4","0"
"R9191","RALN","CC","046000","A30","0","2"
"R9191","RALN","CC","046000","A30","3","0"
"R9191","RALN","CC","045000","A30","1","0"
"R9191","RALN","CC","043000","A30","0","1"
"R9191","RALN","CC","043000","A30","1","0"
"R9191","RALN","CC","042000","A30","0","1"
"R9191","RALN","CC","042000","A30","5","0"
"R9191","RALN","CC","056000","A30","0","5"
"R9191","RALN","CC","056000","A30","6","0"
"R9191","RALN","CB","0B7A00","A30","0","1"
"R9191","RALN","CB","0B7A00","A30","5","0"
"R9191","RALN","CB","038490","A30","0","2"
"R9191","RALN","CB","038490","A30","1","0"
"R9191","RALN","CB","038491","A30","0","1"
"R9191","RALN","CB","038491","A30","1","0"
"R9191","RALN","CB","037493","A30","0","1"
"R9191","RALN","CB","037493","A30","6","0"
"R9191","RALN","CB","036495","A30","0","1"
"R9191","RALN","CB","036495","A30","2","0"
"R9191","RALN","CB","055000","A30","0","4"
"R9191","RALN","CB","055000","A30","1","0"
"R9191","RALN","CB","034000","A30","0","1"
"R9191","RALN","CB","034000","A30","5","0"
"R9191","RALN","CB","032000","A30","1","0"
"R9191","RALN","CB","054000","A30","0","1"
"R9191","RALN","CA","0A5000","A30","0","1"
"R9191","RALN","CA","028000","A30","0","3"
"R9191","RALN","CA","028000","A30","1","0"
"R9191","RALN","DI","0D0164","A30","1","0"
"C4803","RALN","FP","0D0102","A30","0","1"
"C4803","RALN","FP","0D0103","A30","1","0"
"C4606","RALN","FP","0D0485","A30","0","1"
"C4882","RALN","FP","0D0103","A30","1","0"
"C5984","RALN","FP","0D0485","A30","1","0"
"C4188","RALN","CD","050000","A30","1","0"
"C4188","RALN","CC","056000","A30","0","1"
"P9079","RALN","CB","037492","A30","1","0"
"C8254","RALN","FP","0D0102","A30","1","0"
"IP10696","RALN","CB","054000","A30","0","6"
"IP10696","RALN","CB","054000","A30","1","0"
"C5897","RALN","CC","042000","A30","0","1"
"C5897","RALN","CC","056000","A30","0","1"
"C5897","RALN","CC","056000","A30","1","0"
"C5897","RALN","DI","0D0164","A30","2","0"
"C358","RALN","CB","036494","A30","0","1"
"C2916","RALN","CC","043000","A30","1","0"
"C2916","RALN","CB","037493","A30","0","1"
"UC10784","RALN","CD","0D6A00","A30","2","0"
"UC10784","RALN","CD","052486","A30","0","1"
"UC10784","RALN","CD","052486","A30","1","0"
"UC10784","RALN","CD","052487","A30","0","3"
"UC10784","RALN","CD","052487","A30","4","0"
"UC10784","RALN","CD","051488","A30","0","1"
"UC10784","RALN","CD","051489","A30","0","5"
"UC10784","RALN","CD","051489","A30","4","0"
"UC10784","RALN","CD","058000","A30","0","1"
"UC10784","RALN","CD","058000","A30","1","0"
"UC10784","RALN","CD","050000","A30","0","4"
"UC10784","RALN","CD","050000","A30","2","0"
"UC10784","RALN","CD","049000","A30","0","7"
"UC10784","RALN","CD","049000","A30","2","0"
"UC10784","RALN","CD","057000","A30","0","14"
"UC10784","RALN","CD","057000","A30","3","0"
"UC10784","RALN","CC","046000","A30","0","9"
"UC10784","RALN","CC","046000","A30","3","0"
"UC10784","RALN","CC","045000","A30","0","7"
"UC10784","RALN","CC","045000","A30","4","0"
"UC10784","RALN","CC","043000","A30","0","6"
"UC10784","RALN","CC","043000","A30","3","0"
"UC10784","RALN","CC","042000","A30","0","4"
"UC10784","RALN","CC","056000","A30","0","7"
"UC10784","RALN","CC","056000","A30","5","0"
"UC10784","RALN","CB","037492","A30","0","3"
"UC10784","RALN","CB","037493","A30","2","0"
"UC10784","RALN","CB","036495","A30","2","0"
"UC10784","RALN","CB","034000","A30","0","1"
"UC10784","RALN","DI","0D0164","A30","0","1"
"UC10784","RALN","DI","0D0164","A30","3","0"
"C2232","RALN","CD","049000","A30","0","1"
"C2232","RALN","CC","042000","A30","0","1"
"C2232","RALN","CC","056000","A30","0","1"
"UC10643","RALN","CC","046000","A30","1","0"
"AP192","RALN","CD","0D6A00","A30","0","5"
"AP192","RALN","CD","0D6A00","A30","7","0"
"AP192","RALN","CD","0D6000","A30","1","0"
"AP192","RALN","CD","052486","A30","0","6"
"AP192","RALN","CD","052486","A30","9","0"
"AP192","RALN","CD","052487","A30","0","2"
"AP192","RALN","CD","052487","A30","3","0"
"AP192","RALN","CD","051488","A30","0","4"
"AP192","RALN","CD","051488","A30","2","0"
"AP192","RALN","CD","051489","A30","0","9"
"AP192","RALN","CD","051489","A30","3","0"
"AP192","RALN","CD","058000","A30","0","2"
"AP192","RALN","CD","058000","A30","3","0"
"AP192","RALN","CD","050000","A30","0","11"
"AP192","RALN","CD","050000","A30","7","0"
"AP192","RALN","CD","049000","A30","0","8"
"AP192","RALN","CD","049000","A30","7","0"
"AP192","RALN","CD","057000","A30","0","27"
"AP192","RALN","CD","057000","A30","18","0"
"AP192","RALN","CC","046000","A30","0","9"
"AP192","RALN","CC","045000","A30","0","10"
"AP192","RALN","CC","045000","A30","3","0"
"AP192","RALN","CC","043000","A30","0","11"
"AP192","RALN","CC","043000","A30","5","0"
"AP192","RALN","CC","042000","A30","0","14"
"AP192","RALN","CC","042000","A30","2","0"
"AP192","RALN","CC","056000","A30","0","11"
"AP192","RALN","CC","056000","A30","6","0"
"AP192","RALN","CB","0B7A00","A30","0","1"
"AP192","RALN","CB","0B7A00","A30","1","0"
"AP192","RALN","CB","038490","A30","2","0"
"AP192","RALN","CB","037492","A30","0","2"
"AP192","RALN","CB","037492","A30","1","0"
"AP192","RALN","CB","036494","A30","0","4"
"AP192","RALN","CB","036494","A30","2","0"
"AP192","RALN","CB","036495","A30","0","4"
"AP192","RALN","CB","036495","A30","1","0"
"AP192","RALN","CB","055000","A30","0","5"
"AP192","RALN","CB","055000","A30","1","0"
"AP192","RALN","CB","034000","A30","0","1"
"AP192","RALN","CB","032000","A30","0","1"
"AP192","RALN","CB","054000","A30","0","1"
"AP192","RALN","DI","0D0164","A30","0","3"
"AP192","RALN","DI","0D0164","A30","3","0"
"IP12287","RALN","CD","057000","A30","0","3"
"IP12287","RALN","CC","056000","A30","0","1"
"C963","RALN","CD","050000","A30","1","0"
"C963","RALN","CD","057000","A30","0","1"
"C963","RALN","CD","057000","A30","1","0"
"C963","RALN","CC","056000","A30","0","1"
"R9194","RALN","CD","0D6A00","A30","0","23"
"R9194","RALN","CD","0D6A00","A30","22","0"
"R9194","RALN","CD","0D6000","A30","0","2"
"R9194","RALN","CD","0D6000","A30","4","0"
"R9194","RALN","CD","052486","A30","0","19"
"R9194","RALN","CD","052486","A30","16","0"
"R9194","RALN","CD","052487","A30","0","4"
"R9194","RALN","CD","052487","A30","6","0"
