"Istituzione","Contratto","Categoria","Qualifica","Trattamento Iniziale Uomini","Fascia1_Uomini","Fascia2_Uomini","Fascia3_Uomini","Fascia4_Uomini","Fascia5_Uomini","Fascia6_Uomini","Trattamento Iniziale Donne","Fascia1_Donne","Fascia2_Donne","Fascia3_Donne","Fascia4_Donne","Fascia5_Donne","Fascia6_Donne"
"U9636","SSNA","LT","T13660","69","4","2","24","0","0","0","174","5","6","10","0","0","0"
"U9636","SSNA","LT","T12057","5","1","5","39","4","24","0","0","1","1","3","0","6","0"
"U9636","SSNA","LT","T12058","0","0","1","0","0","4","0","0","0","1","0","0","3","0"
"U9636","SSNA","LT","T11008","0","1","1","0","1","65","0","1","2","1","0","1","32","0"
"U9636","SSNA","LA","A18029","6","2","0","0","0","0","0","7","0","3","0","0","1","2"
"U9636","SSNA","LA","A16028","3","2","1","7","14","0","0","17","2","3","2","38","1","5"
"U9636","SSNA","LA","A14005","3","1","6","15","2","9","0","7","5","8","25","3","28","0"
"U9636","SSNA","LA","A13018","0","0","0","2","0","0","0","1","0","0","7","0","0","0"
"U9636","SSNA","LA","A12017","12","0","1","33","3","20","0","25","0","1","28","3","33","0"
"U9636","SSNA","LA","A11030","0","0","0","0","1","21","0","0","0","0","0","0","11","0"
"U9635","SSNA","SI","S18023","3","2","2","0","0","0","0","4","6","0","0","0","0","0"
"U9635","SSNA","SI","S16020","50","50","46","13","3","0","0","137","97","208","22","8","0","0"
"U9635","SSNA","SI","S14E52","12","0","0","0","0","0","0","38","0","0","0","0","0","0"
"U9635","SSNA","ST","S16021","8","9","30","1","1","0","0","13","4","14","0","0","0","0"
"U9635","SSNA","SV","S18921","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"U9635","SSNA","SV","S16022","0","0","27","0","0","0","0","0","0","5","0","0","0","0"
"U9635","SSNA","SF","S16019","6","10","2","0","0","0","0","11","16","7","4","0","0","0"
"U9635","SSNA","LT","T16024","0","0","0","0","0","0","0","2","1","5","0","0","0","0"
"U9635","SSNA","LT","T16026","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9635","SSNA","LT","T14007","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"U9635","SSNA","LT","T14063","5","0","0","1","0","0","0","0","0","0","1","0","0","0"
"U9635","SSNA","LT","T13059","17","9","1","23","1","0","0","1","0","0","0","0","0","0"
"U9635","SSNA","LT","T13660","24","10","0","1","0","0","0","62","17","0","1","1","0","0"
"U9635","SSNA","LT","T12057","39","6","0","12","0","0","0","15","0","0","4","0","0","0"
"U9635","SSNA","LT","T12058","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"U9635","SSNA","LT","T11008","0","1","2","7","1","0","0","0","0","1","4","1","0","0"
"U9635","SSNA","LA","A18029","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9635","SSNA","LA","A16028","8","0","1","1","0","0","0","13","0","3","1","0","0","0"
"U9635","SSNA","LA","A14005","5","0","12","14","0","0","0","4","0","12","17","0","0","0"
"U9635","SSNA","LA","A13018","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"U9635","SSNA","LA","A12017","12","0","6","9","0","0","0","22","0","7","18","1","0","0"
"U9635","SSNA","LA","A11030","0","0","0","1","0","0","0","3","0","0","1","0","0","0"
"U9634","SSNA","SI","S18023","0","0","0","3","1","0","0","0","0","0","2","0","0","0"
"U9634","SSNA","SI","S16020","4","3","3","9","5","13","3","19","12","16","36","23","82","11"
"U9634","SSNA","SI","S14E52","0","0","0","2","1","0","0","0","0","2","10","0","0","0"
"U9634","SSNA","ST","S18920","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"U9634","SSNA","ST","S16021","2","1","0","0","0","5","0","8","3","1","3","0","5","0"
"U9634","SSNA","SV","S16022","1","0","0","0","5","15","0","0","0","0","0","1","6","0"
"U9634","SSNA","SF","S16019","1","0","0","2","0","1","0","2","1","1","2","2","4","0"
"U9634","SSNA","LP","P16006","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9634","SSNA","LT","T16024","0","0","0","0","0","0","0","0","0","2","1","1","6","0"
"U9634","SSNA","LT","T16026","1","0","2","0","2","1","0","0","0","0","0","0","0","0"
"U9634","SSNA","LT","T14007","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9634","SSNA","LT","T13059","1","4","6","1","2","5","0","0","0","0","0","0","0","0"
"U9634","SSNA","LT","T13660","3","0","1","7","0","0","0","14","3","2","8","0","0","0"
"U9634","SSNA","LT","T12057","1","6","1","3","1","0","0","1","3","0","2","0","0","0"
"U9634","SSNA","LT","T12058","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9634","SSNA","LT","T11008","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"U9634","SSNA","LA","A18029","0","2","2","0","0","0","0","0","0","1","0","0","0","0"
"U9634","SSNA","LA","A16028","1","3","3","6","3","0","0","1","5","1","4","8","0","0"
"U9634","SSNA","LA","A14005","0","2","0","1","0","1","0","2","3","6","11","0","0","0"
"U9634","SSNA","LA","A13018","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"U9634","SSNA","LA","A12017","0","1","0","6","0","0","0","0","2","0","4","0","0","0"
"U9634","SSNA","LA","A11030","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U9631","SSNA","SI","S18023","0","0","2","0","0","0","0","0","0","15","3","0","0","0"
"U9631","SSNA","SI","S16020","26","20","15","16","52","3","1","110","100","56","29","315","33","1"
"U9631","SSNA","SI","S14E52","0","0","3","0","0","0","0","0","2","16","0","0","0","0"
"U9631","SSNA","SI","S13052","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"U9631","SSNA","ST","S18920","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"U9631","SSNA","ST","S16021","12","1","3","2","25","0","0","10","14","11","1","44","0","0"
"U9631","SSNA","SV","S18921","0","0","2","0","0","0","0","0","0","1","0","0","0","0"
"U9631","SSNA","SV","S16022","4","0","0","0","27","0","0","3","0","0","0","13","4","1"
"U9631","SSNA","SF","S16019","6","4","1","1","4","2","0","16","14","5","1","27","8","0"
"U9631","SSNA","LT","T16024","0","0","0","0","1","0","0","0","3","1","1","10","0","0"
"U9631","SSNA","LT","T16026","4","0","0","0","2","0","0","0","0","0","1","0","0","0"
"U9631","SSNA","LT","T14007","0","3","1","0","0","1","0","0","0","0","0","0","0","0"
"U9631","SSNA","LT","T14063","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9631","SSNA","LT","T14E59","1","11","0","0","0","0","0","0","0","0","0","0","0","0"
"U9631","SSNA","LT","T13059","26","0","3","2","0","1","0","0","2","1","4","0","0","0"
"U9631","SSNA","LT","T13660","24","8","2","7","0","0","0","128","16","0","10","0","0","0"
"U9631","SSNA","LT","T12057","9","5","6","0","0","1","0","3","0","5","0","0","0","0"
"U9631","SSNA","LT","T11008","4","13","0","0","0","3","0","4","11","0","0","0","14","0"
"U9631","SSNA","LA","A18029","3","0","2","1","0","0","0","7","0","8","0","0","1","1"
"U9631","SSNA","LA","A16028","3","1","6","5","0","0","0","12","0","8","16","1","0","0"
"U9631","SSNA","LA","A14005","12","12","4","0","1","1","0","32","18","9","0","4","2","0"
"U9631","SSNA","LA","A13018","1","0","1","3","0","0","0","3","1","0","1","0","0","0"
"U9631","SSNA","LA","A12017","17","5","5","0","0","2","0","17","5","10","0","0","3","0"
"U9631","SSNA","LA","A11030","7","1","0","0","0","2","0","2","0","0","0","0","0","0"
"U9632","SSNA","SI","S18023","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"U9632","SSNA","SI","S16020","2","5","6","15","12","2","1","23","32","10","43","56","11","1"
"U9632","SSNA","SI","S14E52","0","0","1","0","0","0","0","0","3","4","1","0","0","0"
"U9632","SSNA","ST","S16021","0","2","1","3","2","0","0","3","1","1","2","5","2","0"
"U9632","SSNA","SV","S16022","0","0","0","3","3","0","0","0","0","0","4","0","5","0"
"U9632","SSNA","SF","S16019","1","0","2","1","0","0","1","4","0","3","2","0","0","0"
"U9632","SSNA","SF","S14E51","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U9632","SSNA","LT","T16024","0","0","0","0","0","0","0","0","0","0","2","1","0","0"
"U9632","SSNA","LT","T16026","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
"U9632","SSNA","LT","T14007","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9632","SSNA","LT","T14063","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9632","SSNA","LT","T14E59","3","9","1","0","0","0","0","0","0","0","0","0","0","0"
"U9632","SSNA","LT","T13660","2","6","2","0","0","0","0","24","15","3","0","0","0","0"
"U9632","SSNA","LT","T12057","3","3","2","2","2","1","0","0","0","0","0","1","1","0"
"U9632","SSNA","LT","T11008","0","2","1","0","2","4","0","0","0","0","0","1","6","0"
"U9632","SSNA","LA","A18029","2","1","0","1","1","0","0","0","2","0","0","0","0","0"
"U9632","SSNA","LA","A16028","1","0","1","0","0","0","0","1","1","2","0","0","0","0"
"U9632","SSNA","LA","A14005","2","3","0","0","0","2","0","6","4","0","1","3","2","0"
"U9632","SSNA","LA","A13018","3","1","1","0","0","0","0","0","0","2","1","0","0","0"
"U9632","SSNA","LA","A12017","0","0","0","1","0","0","0","0","0","0","0","2","1","0"
"U9632","SSNA","LA","A11030","0","0","0","0","0","0","0","3","0","0","0","3","0","0"
"U9537","SSNA","SI","S18023","0","0","3","5","1","0","0","0","0","3","23","4","1","0"
"U9537","SSNA","SI","S16020","21","112","32","28","26","30","2","95","217","45","85","76","230","12"
"U9537","SSNA","SI","S14E52","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"U9537","SSNA","ST","S18920","0","0","2","8","0","0","1","0","1","4","30","1","0","0"
"U9537","SSNA","ST","S16021","6","17","5","2","3","7","0","10","28","12","28","8","17","2"
"U9537","SSNA","SV","S16022","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9537","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"U9537","SSNA","SF","S16019","0","1","1","1","0","0","0","3","10","1","5","1","3","0"
"U9537","SSNA","LT","T16024","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"U9537","SSNA","LT","T18027","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"U9537","SSNA","LT","T16026","2","0","0","0","1","3","0","2","3","0","0","0","0","0"
"U9537","SSNA","LT","T14007","0","1","1","0","0","2","0","1","0","0","0","0","1","0"
"U9537","SSNA","LT","T14E59","1","7","2","1","0","0","0","3","5","1","0","0","0","0"
"U9537","SSNA","LT","T13059","0","0","1","1","2","2","0","0","0","0","0","0","3","0"
"U9537","SSNA","LT","T13660","9","23","10","5","1","11","0","61","142","62","42","17","47","0"
"U9537","SSNA","LT","T12057","3","6","0","1","2","4","0","6","11","1","3","1","1","0"
"U9537","SSNA","LT","T12058","0","0","0","1","1","5","0","0","0","1","1","0","12","0"
"U9537","SSNA","LT","T11008","0","0","0","4","0","4","0","0","0","2","7","5","40","0"
"U9537","SSNA","LA","A18029","0","3","1","0","1","2","0","1","2","2","0","2","5","1"
"U9537","SSNA","LA","A16028","1","2","1","0","1","6","0","2","4","3","2","8","18","0"
"U9537","SSNA","LA","A14005","2","1","0","1","2","3","0","5","7","2","3","7","15","0"
"U9537","SSNA","LA","A13018","0","0","0","0","0","1","0","1","1","0","0","1","2","0"
"U9537","SSNA","LA","A12017","3","8","0","0","0","1","0","0","14","2","1","0","10","0"
"U9537","SSNA","LA","A11030","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"IP10428","SSNA","SI","S18023","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"IP10428","SSNA","SI","S16020","0","0","1","2","1","0","0","0","0","0","4","2","0","0"
"IP10428","SSNA","SF","S16019","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"IP10428","SSNA","LT","T13660","1","0","1","1","0","0","0","1","1","5","3","0","0","0"
"IP10428","SSNA","LT","T12057","0","0","0","1","0","0","0","0","0","0","0","0","4","0"
"IP10428","SSNA","LT","T12058","0","0","0","0","0","1","0","0","0","0","0","2","4","0"
"IP10428","SSNA","LT","T11008","0","0","0","0","0","0","0","0","0","1","0","6","4","0"
"IP10428","SSNA","LA","A14005","0","1","0","0","0","2","0","0","0","0","0","1","0","0"
"CS10888","SSNA","LT","T16024","0","0","0","0","0","0","0","0","7","0","0","0","0","0"
"CS10888","SSNA","LA","A16028","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9524","SSNA","SI","S18023","0","1","23","15","20","6","7","1","6","25","36","76","19","33"
"U9524","SSNA","SI","S16020","43","27","58","50","58","51","125","165","71","213","222","149","152","542"
"U9524","SSNA","SI","S14E52","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"U9524","SSNA","ST","S18920","4","1","1","2","4","3","0","2","1","1","3","12","5","1"
"U9524","SSNA","ST","S16021","24","4","15","22","9","1","20","40","27","43","37","15","25","45"
"U9524","SSNA","SV","S16022","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9524","SSNA","SF","S18922","0","0","0","0","1","1","0","1","1","1","0","18","0","1"
"U9524","SSNA","SF","S16019","0","0","2","1","0","1","3","1","0","7","4","3","10","11"
"U9524","SSNA","SF","S14E51","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"U9524","SSNA","LT","T18027","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"U9524","SSNA","LT","T16026","4","0","2","0","6","4","3","3","0","0","1","1","0","0"
"U9524","SSNA","LT","T14007","8","0","9","3","6","5","0","1","0","2","0","0","0","0"
"U9524","SSNA","LT","T14063","0","0","1","1","0","0","0","0","0","2","0","0","1","0"
"U9524","SSNA","LT","T14E59","0","0","3","1","17","18","0","0","0","0","0","1","1","0"
"U9524","SSNA","LT","T13059","0","2","3","2","4","26","0","0","0","4","2","3","21","0"
"U9524","SSNA","LT","T13660","35","3","37","13","5","20","0","167","21","273","94","43","70","0"
"U9524","SSNA","LT","T12057","6","2","13","6","3","42","0","3","0","14","24","20","88","0"
"U9524","SSNA","LT","T12058","0","0","0","2","2","13","0","0","0","0","3","5","32","0"
"U9524","SSNA","LT","T11008","1","0","0","0","0","1","0","0","0","0","0","7","14","0"
"U9524","SSNA","LA","A18029","0","0","2","0","0","1","2","0","0","4","1","3","5","10"
"U9524","SSNA","LA","A16028","1","1","0","5","4","0","16","5","1","2","11","17","1","66"
"U9524","SSNA","LA","A14005","1","0","9","0","0","14","0","1","6","9","4","9","56","0"
"U9524","SSNA","LA","A13018","0","0","3","0","1","0","0","1","9","14","2","1","8","0"
"U9524","SSNA","LA","A12017","3","0","0","0","1","5","0","6","0","1","0","0","12","0"
"U9524","SSNA","LA","A11030","1","0","0","0","0","2","0","2","1","0","0","0","1","0"
"U9525","SSNA","SI","S18023","6","1","5","1","0","0","0","13","5","16","4","2","1","0"
"U9525","SSNA","SI","S16020","33","10","4","2","2","2","1","168","52","27","41","26","64","7"
"U9525","SSNA","SI","S14E52","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"U9525","SSNA","ST","S18920","1","0","0","1","0","0","0","4","0","4","5","0","1","1"
"U9525","SSNA","ST","S16021","8","3","2","1","0","0","0","14","5","0","4","1","1","0"
"U9525","SSNA","SF","S18922","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"U9525","SSNA","SF","S16019","1","1","0","0","0","0","0","3","4","0","0","0","1","0"
"U9525","SSNA","LT","T16024","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"U9525","SSNA","LT","T18027","0","0","1","1","0","0","0","0","1","0","0","0","0","0"
"U9525","SSNA","LT","T16026","1","3","1","0","0","0","0","1","0","0","0","0","0","0"
"U9525","SSNA","LT","T14007","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"U9525","SSNA","LT","T14E59","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9525","SSNA","LT","T13059","0","3","1","0","0","0","0","0","0","1","0","0","0","0"
"U9525","SSNA","LT","T13660","13","6","1","0","1","0","0","45","22","9","2","1","9","0"
"U9525","SSNA","LT","T12057","4","0","0","0","1","0","0","3","1","0","0","0","1","0"
"U9525","SSNA","LT","T12058","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9525","SSNA","LT","T11008","0","0","0","0","0","4","0","0","1","0","0","0","8","0"
"U9525","SSNA","LA","A18029","0","0","0","0","1","0","2","0","2","3","0","1","1","0"
"U9525","SSNA","LA","A16028","2","1","3","0","1","0","0","2","4","1","0","0","1","0"
"U9525","SSNA","LA","A14005","5","0","0","0","0","0","0","10","1","0","1","0","2","0"
"U9525","SSNA","LA","A13018","1","5","0","0","1","0","0","1","8","2","0","0","0","0"
"U9525","SSNA","LA","A12017","1","1","0","0","0","0","0","3","1","1","0","0","0","0"
"AP196","SSNA","ST","S18920","0","0","0","0","1","1","1","0","0","0","1","0","2","2"
"AP196","SSNA","ST","S16021","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"AP196","SSNA","SV","S18921","2","2","3","21","6","25","22","0","1","3","18","7","7","28"
"AP196","SSNA","SV","S16022","6","0","0","11","4","0","9","2","1","1","8","3","2","11"
"AP196","SSNA","LT","T18027","1","10","2","9","3","7","6","2","11","2","8","2","2","3"
"AP196","SSNA","LT","T16026","3","26","13","13","5","0","2","5","40","11","13","4","2","2"
"AP196","SSNA","LT","T14007","3","8","1","6","1","6","0","1","2","4","1","3","2","0"
"AP196","SSNA","LT","T14063","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"AP196","SSNA","LT","T13059","0","2","0","0","0","0","0","0","0","1","1","0","0","0"
"AP196","SSNA","LT","T12057","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"AP196","SSNA","LA","A18029","0","2","1","1","1","2","0","0","3","3","13","8","1","2"
"AP196","SSNA","LA","A16028","0","2","1","0","3","0","1","0","4","1","1","4","4","1"
"AP196","SSNA","LA","A14005","2","4","0","0","2","3","0","5","8","0","2","14","14","0"
"AP196","SSNA","LA","A13018","0","1","0","1","0","0","0","1","1","0","2","0","0","0"
"AP196","SSNA","LA","A12017","2","0","1","0","0","0","0","3","0","0","0","1","0","0"
"U12349","SSNA","SI","S18023","0","40","56","61","15","8","6","1","179","254","193","57","57","40"
"U12349","SSNA","SI","S16020","59","203","56","123","110","198","101","164","642","352","507","576","1259","507"
"U12349","SSNA","SI","S14056","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"U12349","SSNA","SI","S14E52","0","0","0","2","3","0","0","0","0","0","4","6","0","0"
"U12349","SSNA","SI","S13052","0","0","0","0","0","2","0","0","0","0","0","0","4","0"
"U12349","SSNA","ST","S18920","0","11","8","25","31","11","4","0","15","15","42","43","4","1"
"U12349","SSNA","ST","S16021","11","64","25","9","9","29","16","21","111","32","27","34","45","35"
"U12349","SSNA","SV","S18921","0","5","14","70","37","6","1","0","3","7","23","9","1","4"
"U12349","SSNA","SV","S16022","2","22","5","13","7","32","23","1","34","1","10","2","36","11"
"U12349","SSNA","SF","S18922","0","5","0","18","11","0","2","0","20","11","66","54","4","0"
"U12349","SSNA","SF","S16019","2","16","6","9","6","12","9","21","85","39","31","21","53","56"
"U12349","SSNA","SF","S14E51","0","0","0","5","0","0","0","0","0","5","7","0","0","0"
"U12349","SSNA","LP","P16006","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"U12349","SSNA","LT","T18025","0","0","1","2","2","1","0","0","6","11","17","22","6","0"
"U12349","SSNA","LT","T16024","1","1","1","0","0","1","0","28","16","8","12","4","27","10"
"U12349","SSNA","LT","T18027","1","3","4","4","1","3","0","2","1","0","1","0","0","0"
"U12349","SSNA","LT","T16026","6","20","6","7","2","7","2","5","7","0","1","2","2","1"
"U12349","SSNA","LT","T14007","0","6","8","6","2","8","0","0","2","2","2","1","2","0"
"U12349","SSNA","LT","T14063","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U12349","SSNA","LT","T14E59","0","13","52","23","3","1","0","0","7","11","1","0","1","0"
"U12349","SSNA","LT","T13059","1","2","22","8","13","32","0","0","2","16","6","14","39","0"
"U12349","SSNA","LT","T13660","33","42","40","10","22","49","0","141","343","304","202","112","207","0"
"U12349","SSNA","LT","T12057","8","24","31","16","5","21","0","6","31","30","45","11","35","0"
"U12349","SSNA","LT","T12058","0","0","1","0","0","18","0","0","0","2","5","2","56","0"
"U12349","SSNA","LT","T11008","0","1","2","6","0","22","0","0","1","1","2","5","78","0"
"U12349","SSNA","LA","A18029","0","2","8","4","6","5","6","0","18","34","22","14","12","16"
"U12349","SSNA","LA","A16028","2","13","6","5","7","14","6","2","47","59","31","30","105","64"
"U12349","SSNA","LA","A14005","2","7","13","12","8","2","0","12","56","56","89","38","48","0"
"U12349","SSNA","LA","A13018","0","9","5","4","4","7","0","0","40","54","10","17","12","0"
"U12349","SSNA","LA","A12017","0","19","8","4","1","12","0","3","22","22","26","11","43","0"
"U12349","SSNA","LA","A11030","1","10","6","2","0","4","0","1","5","5","0","2","21","0"
"C3042","SCLA","DO","016132","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"C3042","SCLA","DO","014155","0","2","2","0","0","0","0","0","46","26","1","4","6","32"
"U12242","SSNA","SI","S18023","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U12242","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U12242","SSNA","LT","T18027","0","19","9","4","6","2","2","0","12","4","2","1","3","1"
"U12242","SSNA","LT","T16026","7","47","35","12","8","15","14","4","12","6","1","0","2","6"
"U12242","SSNA","LT","T14007","0","14","3","3","1","1","0","0","2","0","0","0","2","0"
"U12242","SSNA","LT","T14063","2","20","3","4","5","2","0","0","1","1","1","2","1","0"
"U12242","SSNA","LT","T14E59","0","6","1","8","1","0","0","0","0","0","0","0","0","0"
"U12242","SSNA","LT","T13059","0","5","3","0","6","6","0","0","3","2","1","1","0","0"
"U12242","SSNA","LT","T12057","11","38","14","2","0","1","0","1","20","3","1","0","0","0"
"U12242","SSNA","LT","T11008","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U12242","SSNA","LA","A18029","0","5","6","4","3","1","1","0","12","16","8","8","10","8"
"U12242","SSNA","LA","A16028","0","7","4","1","1","3","5","0","28","11","10","22","21","19"
"U12242","SSNA","LA","A14005","1","11","2","10","6","2","0","8","43","16","10","19","16","0"
"U12242","SSNA","LA","A13018","0","1","2","0","1","1","0","2","3","2","0","1","4","0"
"U12242","SSNA","LA","A12017","1","2","1","2","0","0","0","1","2","6","3","0","4","0"
"U12242","SSNA","LA","A00062","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IR9962","ERIC","RI","0D0089","1","0","0","0","0","0","0","3","0","0","0","0","0","0"
"IR9962","ERIC","RI","0D0397","1","0","0","0","0","0","0","8","0","0","0","0","0","0"
"IR9962","ERIC","RI","0D0093","8","0","0","0","0","0","0","33","0","0","0","0","0","0"
"IR9962","ERIC","TC","0D0090","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IR9962","ERIC","TC","0D0398","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IR9962","ERIC","TC","0D0094","6","0","0","0","0","0","0","2","0","0","0","0","0","0"
"U10601","SSNA","SI","S18023","0","0","0","0","0","0","0","0","0","1","3","0","0","0"
"U10601","SSNA","SI","S16020","0","0","0","0","1","0","1","0","1","0","1","0","3","12"
"U10601","SSNA","ST","S18920","0","0","0","0","2","0","0","0","0","0","2","0","0","0"
"U10601","SSNA","ST","S16021","1","1","0","1","0","0","1","1","4","2","1","3","0","4"
"U10601","SSNA","SV","S18921","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"U10601","SSNA","SV","S16022","0","0","0","0","0","0","0","0","0","0","0","1","1","2"
"U10601","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"U10601","SSNA","SF","S16019","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10601","SSNA","LT","T18027","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U10601","SSNA","LT","T13660","1","0","0","0","0","0","0","0","0","0","0","0","3","0"
"U10601","SSNA","LT","T12057","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U10601","SSNA","LT","T11008","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U10601","SSNA","LA","A18029","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"U10601","SSNA","LA","A16028","1","4","0","0","0","2","0","0","6","2","2","0","0","0"
"U10601","SSNA","LA","A14005","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U10601","SSNA","LA","A12017","0","0","0","0","0","0","0","0","0","0","2","0","2","0"
"IP10411","SSNA","SI","S16020","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"IP10411","SSNA","SF","S16019","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"IP10411","SSNA","LT","T13660","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"IP10411","SSNA","LT","T12057","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"IP10411","SSNA","LA","A18029","0","1","0","0","1","0","0","0","0","0","0","0","0","1"
"IP10411","SSNA","LA","A16028","0","0","0","0","0","0","0","0","1","0","0","0","0","3"
"IP10411","SSNA","LA","A14005","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"IP10411","SSNA","LA","A13018","0","2","0","0","0","2","0","0","0","0","0","0","0","0"
"IP10411","SSNA","LA","A12017","0","0","5","0","0","0","0","0","0","3","0","0","0","0"
"CS12322","ERIC","RI","0D0093","0","0","11","0","0","0","0","0","0","3","0","0","0","0"
"U12351","SSNA","SI","S18023","2","21","36","7","4","5","1","1","34","93","69","16","4","2"
"U12351","SSNA","SI","S16020","53","108","80","106","93","210","27","127","332","301","385","314","1191","135"
"U12351","SSNA","SI","S14E52","0","0","0","9","0","0","0","0","0","2","12","0","0","0"
"U12351","SSNA","ST","S18920","0","6","5","25","34","0","2","0","5","4","46","38","0","0"
"U12351","SSNA","ST","S16021","13","27","12","21","7","13","15","17","40","44","41","20","46","24"
"U12351","SSNA","SV","S18921","0","3","2","48","19","0","0","0","1","3","22","9","0","1"
"U12351","SSNA","SV","S16022","3","7","2","15","9","27","5","5","12","2","5","4","22","4"
"U12351","SSNA","SF","S18922","1","0","2","6","5","0","0","0","1","6","54","24","0","2"
"U12351","SSNA","SF","S16019","7","8","3","1","5","5","5","21","47","14","20","16","59","21"
"U12351","SSNA","SF","S14E51","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"U12351","SSNA","SF","S13051","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"U12351","SSNA","LP","P16006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"U12351","SSNA","LT","T18025","0","0","1","0","0","0","0","0","1","6","21","0","0","0"
"U12351","SSNA","LT","T16024","0","0","0","2","0","0","0","6","36","9","3","13","13","0"
"U12351","SSNA","LT","T18027","1","4","0","0","1","0","0","1","1","0","1","0","0","1"
"U12351","SSNA","LT","T16026","1","9","4","1","9","0","0","2","5","0","0","4","0","0"
"U12351","SSNA","LT","T14007","4","1","4","4","1","0","0","2","1","0","1","0","0","0"
"U12351","SSNA","LT","T14E59","0","4","32","13","0","1","0","0","0","5","2","0","0","0"
"U12351","SSNA","LT","T13059","0","1","0","7","13","4","0","0","2","1","1","13","3","0"
"U12351","SSNA","LT","T13660","25","40","14","14","23","9","0","110","273","76","191","21","63","0"
"U12351","SSNA","LT","T12057","7","13","7","24","16","9","0","10","28","4","28","5","8","0"
"U12351","SSNA","LT","T12058","0","0","0","4","1","17","0","0","0","0","3","11","29","0"
"U12351","SSNA","LT","T11008","0","0","1","1","0","12","0","1","2","2","2","0","28","0"
