"Istituzione","Contratto","Macrocategoria","Categoria","Tele Lavoro Uomini","Tele Lavoro Donne","Soggetti Turnazione Uomini","Soggetti Turnazione Donne","Soggetti Reperibilità Uomini","Soggeti Reperibilità Donne"
"C7063","RALN","ND","CC","0","0","20","26","1","3"
"C7068","RALN","ND","CC","0","1","44","11","48","12"
"C7071","RALN","ND","CC","0","0","9","4","0","1"
"C7072","RALN","ND","CC","0","0","6","0","6","0"
"C7076","RALN","ND","CC","0","2","10","6","0","2"
"C7075","RALN","ND","CC","0","0","0","0","2","2"
"C7084","RALN","ND","CC","0","0","3","3","3","4"
"C7086","RALN","ND","CC","0","0","6","3","0","0"
"C7092","RALN","ND","CC","0","0","0","0","2","2"
"C7096","RALN","ND","CC","0","0","48","25","59","20"
"C4238","RALN","ND","CC","0","0","3","0","0","0"
"C7108","RALN","ND","CC","0","0","8","2","9","3"
"C591","RALN","ND","CC","0","0","4","1","1","1"
"C7118","RALN","ND","CC","0","0","5","3","0","0"
"C7120","RALN","ND","CC","0","0","89","29","87","29"
"C7020","RALN","ND","CC","0","0","9","3","1","0"
"C7123","RALN","ND","CC","0","0","4","1","0","0"
"C3575","RALN","ND","CC","0","0","2","1","1","1"
"C7152","RALN","ND","CC","0","0","4","0","2","0"
"C7154","RALN","ND","CC","0","0","0","0","3","1"
"C7157","RALN","ND","CC","0","0","5","3","6","5"
"C7162","RALN","ND","CC","0","0","2","0","0","1"
"C7164","RALN","ND","CC","0","0","5","5","5","6"
"C7165","RALN","ND","CC","0","0","18","1","1","1"
"C7166","RALN","ND","CC","0","0","5","1","2","0"
"C7170","RALN","ND","CC","0","0","1","0","0","0"
"C7171","RALN","ND","CC","0","0","7","1","8","0"
"C7172","RALN","ND","CC","0","0","2","0","0","0"
"C7173","RALN","ND","CC","0","0","1","4","4","0"
"C7174","RALN","ND","CC","0","0","14","1","0","0"
"C7185","RALN","ND","CC","0","0","2","1","0","0"
"C7188","RALN","ND","CC","0","0","4","0","0","0"
"C7190","RALN","ND","CC","0","0","0","0","1","0"
"C7191","RALN","ND","CC","0","0","0","0","1","0"
"C7194","RALN","ND","CC","0","0","2","2","0","1"
"C7201","RALN","ND","CC","0","0","5","1","3","0"
"C7202","RALN","ND","CC","0","0","3","0","4","1"
"C7209","RALN","ND","CC","0","0","3","1","3","1"
"C7214","RALN","ND","CC","0","0","1","0","1","2"
"C7215","RALN","ND","CC","0","0","3","0","0","0"
"C7223","RALN","ND","CC","0","0","4","3","6","4"
"C7226","RALN","ND","CC","0","0","3","8","4","3"
"C7230","RALN","ND","CC","0","0","2","1","1","0"
"C7240","RALN","ND","CC","0","0","0","0","1","0"
"C7244","RALN","ND","CC","0","0","0","0","0","1"
"C7249","RALN","ND","CC","0","0","16","10","17","6"
"C7254","RALN","ND","CC","2","0","1","2","0","0"
"C7258","RALN","ND","CC","0","0","7","0","7","1"
"C8302","RALN","ND","CC","0","0","6","2","6","2"
"C7277","RALN","ND","CC","0","0","5","0","1","0"
"C8294","RALN","ND","CC","0","0","1","1","0","1"
"C7292","RALN","ND","CC","0","0","2","1","0","0"
"C7156","RALN","ND","CC","0","0","13","4","13","4"
"C7313","RALN","ND","CC","0","0","0","0","0","1"
"C7314","RALN","ND","CC","0","0","0","0","2","0"
"C7318","RALN","ND","CC","0","0","0","0","1","0"
"C7319","RALN","ND","CC","0","0","4","2","6","3"
"C7320","RALN","ND","CC","0","0","2","3","2","7"
"C7321","RALN","ND","CC","0","0","2","1","0","0"
"C7326","RALN","ND","CC","0","0","1","1","0","1"
"C7327","RALN","ND","CC","0","0","3","5","3","6"
"C7349","RALN","ND","CC","0","0","76","58","14","2"
"C7350","REFR","ND","CC","0","0","1","2","0","0"
"C2601","RALN","ND","CC","0","0","9","5","0","0"
"C7353","REFR","ND","CC","0","0","0","0","8","0"
"C7359","RALN","ND","CC","0","0","6","2","2","0"
"C7360","RALN","ND","CC","0","0","5","0","0","0"
"C7361","REFR","ND","CC","0","0","8","0","0","0"
"C7365","RALN","ND","CC","0","0","1","0","0","0"
"C7373","RALN","ND","CC","0","0","6","1","6","1"
"C2797","RALN","ND","CC","0","0","5","0","0","0"
"C7376","RALN","ND","CC","0","0","5","2","2","1"
"C7381","RALN","ND","CC","0","0","3","6","0","0"
"C7385","RALN","ND","CC","1","1","0","0","0","0"
"C7394","RALN","ND","CC","0","0","12","1","11","1"
"C7397","RALN","ND","CC","0","0","35","3","0","0"
"C7400","RALN","ND","CC","0","0","52","70","49","29"
"C7405","RALN","ND","CC","0","1","3","2","2","2"
"C7415","RALN","ND","CC","0","0","0","1","1","1"
"C7417","RALN","ND","CC","0","0","1","1","0","0"
"C7418","RALN","ND","CC","0","0","8","2","8","4"
"C7420","REFR","ND","CC","0","0","0","1","0","0"
"C7428","RALN","ND","CC","0","0","0","2,5","0","0"
"C7429","RALN","ND","CC","0","0","3","2","3","4"
"C7430","RALN","ND","CC","0","0","3","3","1","0"
"C7431","RALN","ND","CC","0","0","0","0","1","0"
"C7445","RALN","ND","CC","0","0","5","0","0","0"
"C7450","RALN","ND","CC","0","0","5","1","0","1"
"C7451","RALN","ND","CC","0","0","20","27","14","11"
"C7457","RALN","ND","CC","0","0","7","2","3","1"
"C7461","RALN","ND","CC","0","0","2","1","0","0"
"C7463","RALN","ND","CC","0","0","2","0","0","0"
"C7465","RALN","ND","CC","0","0","3","0","0","2"
"C7466","RALN","ND","CC","0","0","1","2","0","0"
"C7469","RALN","ND","CC","0","0","0","0","1","1"
"C7481","RALN","ND","CC","0","0","1","1","1","0"
"C7484","RALN","ND","CC","5","28","729","2016","695","603"
"C7516","RALN","ND","CC","0","0","71","11","73","9"
"C7530","RALN","ND","CC","0","0","0","0","0","1"
"C7522","RALN","ND","CC","0","0","1","1","0","0"
"C7525","RALN","ND","CC","0","0","6","1","6","2"
"C7537","RALN","ND","CC","0","0","4","0","3","0"
"C7545","RALN","ND","CC","0","0","3","2","3","0"
"C7542","RALN","ND","CC","0","0","2","1","2","1"
"C7547","RALN","ND","CC","0","0","3","1","0","1"
"C7550","RALN","ND","CC","0","0","1","2","0","2"
"C7552","RALN","ND","CC","0","0","2","1","0","0"
"C7554","RALN","ND","CC","0","0","3","9","2","0"
"C7556","REFR","ND","CC","0","0","1","1","0","0"
"C7558","RALN","ND","CC","0","0","4","1","1","0"
"C7563","RALN","ND","CC","0","0","4","2","0","0"
"C7574","RALN","ND","CC","0","0","57","2","64","8"
"C7580","RALN","ND","CC","0","0","0","0","1","1"
"C6705","RALN","ND","CC","0","0","2","0","0","0"
"C7582","RALN","ND","CC","0","0","3","1","3","1"
"C7590","RALN","ND","CC","0","0","2","0","2","0"
"C8284","RALN","ND","CC","0","0","10","0","12","0"
"C7593","RALN","ND","CC","0","0","8","1","8","2"
"C7602","RALN","ND","CC","0","0","20","4","0","0"
"C7607","PRTN","ND","CC","0","6","112","16","11","1"
"C7608","RALN","ND","CC","0","0","0","0","10","1"
"C7611","REFR","ND","CC","0","0","1","0","0","0"
"C7616","RALN","ND","CC","0","0","3","1","3","1"
"C7622","RALN","ND","CC","0","0","0","0","2","2"
"C7625","RALN","ND","CC","0","0","12","3","11","2"
"C7626","RALN","ND","CC","0","0","4","1","5","2"
"C7629","RALN","ND","CC","0","0","2","1","0","0"
"C7631","RALN","ND","CC","1","0","46","21","14","6"
"C7635","RALN","ND","CC","0","0","8","1","1","2"
"C7641","RALN","ND","CC","0","0","10","2","1","0"
"C7643","REFR","ND","CC","0","0","1","1","0","0"
"C7646","REFR","ND","CC","0","0","138","54","98","29"
"C7647","RALN","ND","CC","0","0","8","2","8","2"
"C7655","RALN","ND","CC","0","0","1","1","0","0"
"C7658","RALN","ND","CC","0","0","1","1","0","0"
"C7669","RALN","ND","CC","0","0","2","0","0","0"
"C7670","RALN","ND","CC","0","0","5","1","0","0"
"C7677","RALN","ND","CC","0","0","0","0","1","0"
"C7679","RALN","ND","CC","0","0","4","0","0","0"
"C7685","RALN","ND","CC","0","0","1","0","0","1"
"C7686","RALN","ND","CC","0","0","4","0","4","0"
"C7687","RALN","ND","CC","0","0","5","4","5","6"
"C7695","REFR","ND","CC","0","0","41","23","49","24"
"C7696","RALN","ND","CC","0","0","11","1","13","2"
"C3184","RALN","ND","CC","0","0","5","1","7","2"
"C7708","RALN","ND","CC","0","0","15","2","18","4"
"C7716","RALN","ND","CC","0","0","2","0","3","1"
"C7717","RALN","ND","CC","0","0","2","1","2","1"
"C7726","RALN","ND","CC","0","0","1","1","0","0"
"C7731","RALN","ND","CC","0","1","8","2","8","4"
"C7732","RALN","ND","CC","0","0","2","0","0","1"
"C7737","RALN","ND","CC","0","0","0","0","0","2"
"C7740","RALN","ND","CC","0","0","0","0","1","0"
"C7747","RALN","ND","CC","0","0","0","0","7","0"
"C5212","RALN","ND","CC","0","0","6","0","10","4"
"C7758","RALN","ND","CC","0","0","2","0","0","2"
"C7763","RALN","ND","CC","0","0","17","7","17","7"
"C7776","RALN","ND","CC","0","0","1","0","3","2"
"C7781","RALN","ND","CC","0","0","1","0","0","0"
"C7789","RALN","ND","CC","0","0","5","2","5","2"
"C7791","RALN","ND","CC","0","0","4","0","1","0"
"C7792","RALN","ND","CC","0","0","3","1","2","1"
"C7813","RALN","ND","CC","0","0","3","2","0","0"
"C12296","RALN","ND","CC","0","0","8","17","8","7"
"C7827","REVA","ND","CC","0","0","5","0","0","0"
"C7837","RALN","ND","CC","0","0","1","2","0","0"
"C7839","RALN","ND","CC","0","0","3","5","0","0"
"C7840","RALN","ND","CC","0","0","1","2","0","0"
"C7844","RALN","ND","CC","0","0","8","3","0","0"
"C7850","RALN","ND","CC","0","0","53","17","48","14"
"C7852","REFR","ND","CC","0","0","2","0","0","0"
"C7863","RALN","ND","CC","0","0","1","0","0","0"
"C7864","RALN","ND","CC","0","0","3","3","1","2"
"C7866","RALN","ND","CC","0","0","3","0","1","0"
"C7865","RALN","ND","CC","0","0","2","3","0","0"
"C7868","RALN","ND","CC","0","0","3","2","0","0"
"C7877","RALN","ND","CC","0","0","20","13","28","14"
"C7882","RALN","ND","CC","0","0","4","2","3","5"
"C7890","RALN","ND","CC","0","0","2","0","0","0"
"C7892","RALN","ND","CC","2","20","194","120","152","66"
"C7894","RALN","ND","CC","0","0","5","1","1","1"
"C7897","RALN","ND","CC","0","0","17","1","24","4"
"C7896","RALN","ND","CC","0","0","0","0","1","1"
"C7900","RALN","ND","CC","0","0","3","1","1","0"
"C7902","RALN","ND","CC","0","0","13","14","13","9"
"C7906","RALN","ND","CC","0","0","22,6","10,5","24","12"
"C7913","RALN","ND","CC","0","0","1","1","0","0"
"C7916","RALN","ND","CC","0","0","2","6","0","0"
"C7921","RALN","ND","CC","0","0","0","0","1","0"
"C7924","RALN","ND","CC","0","0","3","2","1","4"
"C7925","RALN","ND","CC","0","0","2","0","0","0"
"C7929","RALN","ND","CC","0","1","0","0","0","0"
"C2010","REVA","ND","CC","0","0","2","2","0","0"
"C7937","RALN","ND","CC","0","0","0","0","1","0"
"C7943","RALN","ND","CC","0","0","2","0","0","0"
"C7961","RALN","ND","CC","0","0","6","2","2","0"
"C7963","RALN","ND","CC","0","0","6","1","1","0"
"C7967","RALN","ND","CC","0","0","42","41","36","23"
"C7973","RALN","ND","CC","0","0","53","35","0","0"
"C7982","RALN","ND","CC","0","0","3","1","3","3"
"C7987","RALN","ND","CC","0","0","8","1","1","0"
"C7995","RALN","ND","CC","0","2","27","57","5","0"
"C8001","RALN","ND","CC","0","0","2","1","0","0"
"C8005","RALN","ND","CC","0","0","0","0","1","0"
"C8018","RALN","ND","CC","0","0","5,08","3","0","0"
"C8038","RALN","ND","CC","0","0","3","0","0","0"
"C8039","RALN","ND","CC","0","0","0","0","0","1"
"C8043","RALN","ND","CC","0","0","0","0","1","0"
"C8059","RALN","ND","CC","0","0","3","0","1","2"
"C8109","RALN","ND","CC","0","0","7","6","10","6"
"C8029","PRBZ","ND","CC","0","0","0","0","3","2"
"C8036","RALN","ND","CC","0","0","4","1","0","2"
"C8054","RALN","ND","CC","0","0","15","5","3","1"
"C8055","RALN","ND","CC","0","0","6","1","6","4"
"C8056","RALN","ND","CC","0","0","0","0","0","1"
"C8058","RALN","ND","CC","0","0","0","0","0","1"
"C8076","RALN","ND","CC","0","0","2","0","0","0"
"C8085","RALN","ND","CC","0","0","1","0","0","0"
"C5204","RALN","ND","CC","0","0","14","1","18","0"
"C8108","RALN","ND","CC","0","0","4","2","0","2"
"C1584","RALN","ND","CC","0","0","3","2","1","2"
"C8126","RALN","ND","CC","0","0","1","0","0","0"
"C8127","RALN","ND","CC","0","0","6","3","4","0"
"C8129","RALN","ND","CC","1","0","1","5","2","0"
"C8130","RALN","ND","CC","0","0","9","2","0","1"
"C8134","RALN","ND","CC","0","0","2","2","2","2"
"C8135","RALN","ND","CC","0","0","4","2","4","2"
"C8139","PRBZ","ND","CC","0","0","0","0","1","0"
"C8143","RALN","ND","CC","0","0","1","0","1","0"
"C8150","RALN","ND","CC","0","0","28","22","26","9"
"C8153","RALN","ND","CC","0","0","0","1","0","0"
"C8154","RALN","ND","CC","0","0","36","13","34","13"
"C8155","RALN","ND","CC","0","0","11","3","0","0"
"C8157","RALN","ND","CC","0","0","2","1","0","0"
"C8158","RALN","ND","CC","0","0","2","0","3","0,89"
"C8162","REFR","ND","CC","0","0","1","0","0","0"
"C8168","RALN","ND","CC","0","0","1","1","0","0"
"C8172","RALN","ND","CC","0","0","23","23","23","8"
"C8173","RALN","ND","CC","0","0","0","1","0","0"
"C8182","RALN","ND","CC","0","0","6","7","4","1"
"C8186","RALN","ND","CC","0","0","2","3","1","2"
"C8191","RALN","ND","CC","0","0","3","2","0","1"
"C8194","RALN","ND","CC","0","0","5","1","5","2"
"C8196","RALN","ND","CC","0","0","6","2","2","1"
"C8218","RALN","ND","CC","0","0","3","2","1","0"
"C8221","RALN","ND","CC","0","0","4","0","5","2"
"C8226","RALN","ND","CC","0","0","0","1","0","0"
"C8228","RALN","ND","CC","0","0","0","0","2","1"
"C8229","RALN","ND","CC","0","0","7","18","8","7"
"C8233","REFR","ND","CC","0","0","2","1","0","0"
"R9191","RALN","ND","CC","1","0","7","1","2","0"
"R9192","RALN","ND","CC","0","0","33","3","34","6"
"R9194","RALN","ND","CC","30","133","9","7","71","37"
"R9197","RALN","ND","CC","0","0","6","2","9","17"
"R9813","RALN","ND","CC","4","18","3","0","60","75"
"R9199","RALN","ND","CC","0","0","8","2","13","2"
"R9201","RALN","ND","CC","45","6","0","6","44","17"
"R9202","RALN","ND","CC","0","1","62","1","101","16"
"R9205","RALN","ND","CC","28","91","28","17","86","21"
"R9207","RALN","ND","CC","0","0","0","0","39","5"
"R9209","RALN","ND","CC","1","8","0","0","67","21"
"D8367","RALN","ND","CC","0","0","0","0","3","1"
"D8344","RALN","ND","CC","0","0","0","0","2","0"
"D8342","RALN","ND","CC","5","13","0","0","0","0"
"N8780","PRBZ","ND","CC","1","3","0","1","1","1"
"N8775","PRBZ","ND","CC","0","1","0","0,5","0","0"
"N8779","PRBZ","ND","CC","1","0,92","0","0","1","0"
"N8776","PRBZ","ND","CC","0","0","0","2","2","0"
"ES10898","RALN","ND","CC","0","0","0","0","6","0"
"ES10408","RALN","ND","CC","0","0","2","0","1","0"
"ES10815","RALN","ND","CC","0","0","19","6","0","0"
"ES10584","RALN","ND","CC","0","8","0","0","0","0"
"ES172","RALN","ND","CC","0","0","1","1","0","0"
"ES173","RALN","ND","CC","0","0","0","1","0","0"
"ES169","RALN","ND","CC","0","0","3","1","0","0"
"ES10242","RALN","ND","CC","0","0","9","2","0","0"
"ES183","PRTN","ND","CC","0","0","0","0","2","0"
"AA10255","RESA","ND","CC","0","0","0","0","9","0"
"ER12544","PRBZ","ND","CC","0","0","21","0","5","0"
"ER10673","RESA","ND","CC","0","0","4","0","0","0"
"ER10171","RALN","ND","CC","1","2","2","0","74","22"
"ER10604","RALN","ND","CC","0","1","0","0","0","0"
"ER12294","RALN","ND","CC","1","0","1","0","2","2"
"ER9953","RALN","ND","CC","4","3","0","0","0","0"
"ER9837","RALN","ND","CC","0","1","0","0","0","0"
"ER10538","RESA","ND","CC","1","3","0","0","0","0"
"ER12127","PRBZ","ND","CC","0","1","0","0","0","0"
"ER9949","RALN","ND","CC","0","1","0","0","0","0"
"AP197","RALN","ND","CC","0","6","0","0","0","0"
"AP198","PRBZ","ND","CC","0","0","0","0","1","0"
"P9029","RALN","ND","CC","0","0","20","6","49","18"
"P9030","RALN","ND","CC","0","0","11","4","26","6"
"P9031","RALN","ND","CC","0","0","4","0","11","0"
"P9034","RALN","ND","CC","0","0","0","0","10","0"
"P10790","RALN","ND","CC","0","0","6","0","6","0"
"P9040","RALN","ND","CC","0","0","5","0","13","0"
"P9037","RALN","ND","CC","0","0","15","2","24","2"
"P9038","RALN","ND","CC","0","2","4","1","9","3"
"P9043","RALN","ND","CC","0","2","57","2","72","5"
"P9042","RALN","ND","CC","0","0","0","0","20","5"
"P9044","RALN","ND","CC","0","2","0","0","12","0"
"P9048","RALN","ND","CC","0","0","4","0","8","0"
"P10506","RALN","ND","CC","0","0","0","0","3","0"
"P9053","RALN","ND","CC","0","0","0","0","2","0"
"P9047","RALN","ND","CC","0","0","5","0","0","0"
"P9050","RALN","ND","CC","0","0","15","1","16","1"
"P9052","RALN","ND","CC","0","0","38","7","56","7"
"P9051","RALN","ND","CC","0","1","7","0","21","3"
"P9066","RALN","ND","CC","0","0","0","0","5","0"
"P9049","RALN","ND","CC","0","0","16","1","24","2"
"P9055","RALN","ND","CC","0","0","1","0","0","0"
"P10803","RALN","ND","CC","0","0","3","0","5","0"
"P9056","RALN","ND","CC","0","0","8","2","6","0"
"P9059","RALN","ND","CC","0","0","11","4","44","0"
"P9060","RALN","ND","CC","0","0","21","2","24","2"
"P9062","REFR","ND","CC","0","0","0","0","5","0"
"P9063","RALN","ND","CC","0","0","8","3","16","4"
"P9064","RALN","ND","CC","0","0","18","1","22","2"
"P9065","RALN","ND","CC","0","0","6","0","5","0"
"P9108","RALN","ND","CC","0","0","4","0","12","3"
"P9071","RALN","ND","CC","0","0","20","2","34","3"
"P9068","RALN","ND","CC","0","0","16","5","31","8"
"P9067","RALN","ND","CC","0","0","6","2","16","2"
"P9069","RALN","ND","CC","0","0","14","1","27","5"
"P9072","RALN","ND","CC","0","0","8","1","20","6"
"P9073","RALN","ND","CC","0","0","5","8","0","0"
"P9076","RALN","ND","CC","0","0","0","0","13","2"
"P9078","RALN","ND","CC","0","0","3","1","12","1"
"P9074","RALN","ND","CC","0","0","17","12","30","9"
"P9077","RALN","ND","CC","1","3","10","1","8","1"
"P10801","RALN","ND","CC","0","0","11","5","27","11"
"P9081","RALN","ND","CC","0","0","0","0","4","2"
"P10337","RALN","ND","CC","0","0","0","0","1","1"
"P10382","RALN","ND","CC","0","0","0","0","5","0"
"P9083","RALN","ND","CC","1","0","0","0","8","0"
"P9086","RALN","ND","CC","0","0","7","0","11","1"
"P9084","RALN","ND","CC","0","0","8","2","3","0"
"P9092","RALN","ND","CC","0","0","8","1","17","5"
"P9095","RALN","ND","CC","1","3","8","0","8","0"
"P9088","RALN","ND","CC","0","0","53","12","35","1"
"P9093","RALN","ND","CC","0","3","7","7","3","0"
"P9087","RALN","ND","CC","0","0","0","0","8","1"
"P9085","RALN","ND","CC","0","0","5","5","3","0"
"P9089","RALN","ND","CC","0","0","7","2","26","3"
"P9094","RALN","ND","CC","0","0","5","3","4","0"
"P9100","RALN","ND","CC","0","0","29","2","14","0"
"P9097","RALN","ND","CC","0","0","9","4","8","0"
"P9099","RALN","ND","CC","0","1","9","0","23","0"
"P9101","RALN","ND","CC","0","0","0","0","8","1"
"P9103","RALN","ND","CC","0","0","1","1","5","0"
"P9104","RALN","ND","CC","0","0","10","0","6","0"
"P9105","RALN","ND","CC","0","0","32","9","58","11"
"P9110","RALN","ND","CC","0","0","0","0","19","4"
"P9106","RALN","ND","CC","0","0","16","3","34","6"
"P9113","RALN","ND","CC","0","0","8","2","8","0"
"P9116","RALN","ND","CC","0","0","0","0","11","0"
"P9118","RALN","ND","CC","0","0","21","1","8","0"
"P9119","REFR","ND","CC","0","0","0","0","4","0"
"P9120","RALN","ND","CC","0","0","0","0","10","2"
"P9121","RALN","ND","CC","0","0","8","1","15","5"
"P9122","RALN","ND","CC","0","0","8","0","8","3"
"P9125","RALN","ND","CC","0","0","13","4","10","1"
"P9124","RALN","ND","CC","0","0","20","1","20","1"
"P9126","RALN","ND","CC","0","0","12","7","17","10"
"UC8805","RALN","ND","CC","0","0","3","1","0","0"
"UC9891","RALN","ND","CC","0","0","28","9","0","0"
"UC10777","RALN","ND","CC","0","0","23","18","23","18"
"UC10792","RALN","ND","CC","0","0","2","1","0","0"
"UC10916","RALN","ND","CC","0","0","6","1","0","0"
"UC10798","RALN","ND","CC","0","0","17","5","0","0"
"UC10745","RALN","ND","CC","0","0","0","0","2","0"
"UC11794","RALN","ND","CC","0","0","1","2","0","0"
"UC10005","RALN","ND","CC","0","0","9","5","0","0"
"UC10013","RALN","ND","CC","0","0","2","1","0","0"
"UC10248","RALN","ND","CC","0","0","2","0","0","0"
"UC10445","RALN","ND","CC","0","0","8","1","0","0"
"UC9862","RALN","ND","CC","0","0","9","7","0","1"
"UC10643","RALN","ND","CC","0","0","29","23","17","11"
"UC10278","RALN","ND","CC","0","0","2","0","0","0"
"UC9893","RALN","ND","CC","0","0","5","0","0","0"
"UC11827","RALN","ND","CC","0","0","3","4","0","0"
"UC10585","RALN","ND","CC","0","0","3","1","2","0"
"UC10050","RALN","ND","CC","0","0","1","1","0","0"
"UC10310","RALN","ND","CC","0","0","7","3","0","0"
"UC11082","RALN","ND","CC","0","0","0","0","2","0"
"UC10484","RALN","ND","CC","0","0","44","29","0","0"
"UC10187","RALN","ND","CC","0","1","3","0","0","0"
"UC11070","RALN","ND","CC","0","0","8","0","0","0"
"UC9878","RALN","ND","CC","0","0","7","4","4","1"
"UC10240","RALN","ND","CC","0","0","25","13","25","12"
"UC11812","RALN","ND","CC","0","0","5","5","9","6"
"UC10025","RALN","ND","CC","0","0","6","1","0","0"
"UC9993","RALN","ND","CC","0","0","8","4","8","4"
"UC10148","RALN","ND","CC","0","0","9","4","0","0"
"UC10772","RALN","ND","CC","0","0","11","15","0","0"
"UC10438","RALN","ND","CC","0","0","0","0","9","3"
"UC9994","RALN","ND","CC","0","0","30","15","0","0"
"UC10361","RALN","ND","CC","0","0","9","9","0","0"
"UC10893","RALN","ND","CC","0","0","12","9","11","8"
"UC10638","RALN","ND","CC","0","0","18","15","0","0"
"UC10890","RALN","ND","CC","0","0","3","1","0","1"
"UC10159","RALN","ND","CC","0","0","3","2","0","0"
"UC11819","RALN","ND","CC","0","0","13","5","8","0"
"UC12305","RALN","ND","CC","0","0","12","6","6","3"
"UC12397","RALN","ND","CC","0","0","19","13","0","0"
"UC12285","RALN","ND","CC","0","0","15","6","8","2"
"UC12395","RALN","ND","CC","0","0","2","1","4","1"
"UC10492","RALN","ND","CC","0","0","6","14","0","0"
"UC10784","RALN","ND","CC","0","0","7","6","7","6"
"UC11888","RALN","ND","CC","0","0","3","2","0","0"
"UC12532","RALN","ND","CC","0","0","9","2","1","2"
"UC11821","RALN","ND","CC","0","0","13","2","7","2"
"UC10794","RALN","ND","CC","0","0","54","48","24","17"
"UC12393","RALN","ND","CC","0","0","4","0","1","0"
"UC11811","RALN","ND","CC","0","0","12","18","4","5"
"UC8856","RALN","ND","CC","0","0","1","0","0","0"
"UC12390","RALN","ND","CC","0","0","5","1","0","0"
"UC10583","RALN","ND","CC","0","0","17","28","14","16"
"UC10901","RALN","ND","CC","0","0","5","3","3","0"
"UC10426","RALN","ND","CC","0","0","25","24","25","24"
"UC11816","RALN","ND","CC","0","0","18","18","11","13"
"UC10797","RALN","ND","CC","0","0","25","20","0","0"
"UC11864","RALN","ND","CC","0","0","18","3","18","2"
"IP11020","PRTN","ND","CC","0","0","0","9","0","0"
"IP11004","PRTN","ND","CC","0","0","1","4","1","4"
"IP11015","PRTN","ND","CC","0","0","0","8","0","0"
"IP10259","RALN","ND","CC","0","0","3","1","0","0"
"IP11049","PRTN","ND","CC","1","2","3","16","0","0"
"IP10996","PRTN","ND","CC","0","0","0","8","0","0"
"IP11052","PRTN","ND","CC","0","0","0","7","0","0"
"IP11017","PRTN","ND","CC","0","0","1","9","0","0"
"IP11000","PRTN","ND","CC","0","0","2","3","0","0"
"IP11007","PRTN","ND","CC","0","0","6","22","0","0"
"IP11040","PRTN","ND","CC","0","0","0","4","0","0"
"IP11050","PRTN","ND","CC","0","0","0","8","0","0"
"IP11001","PRTN","ND","CC","0","0","0","10","0","0"
"IP11021","PRTN","ND","CC","0","0","2","4","0","0"
"IP10121","RALN","ND","CC","0","0","0","3","0","0"
"IP10550","RALN","ND","CC","0","0","0","5","0","0"
"IP10582","RALN","ND","CC","0","0","0","1","0","0"
"IP11847","RALN","ND","CC","0","0","1","6","0","0"
"IP10785","RALN","ND","CC","0","0","1","7","1","5"
"IP10194","RALN","ND","CC","0","0","0","6","0","0"
"IP10936","RALN","ND","CC","0","0","0","1","0","0"
"IP10641","RALN","ND","CC","0","0","2","2","0","0"
"IP10579","RALN","ND","CC","0","0","3","8","0","0"
"IP10603","RALN","ND","CC","0","0","1","6","0","0"
"IP12287","RALN","ND","CC","0","0","0","0","1","1"
"IP10786","RALN","ND","CC","0","0","4","16","0","0"
"IP10611","RALN","ND","CC","0","0","0","4","0","0"
"IP10448","RALN","ND","CC","0","0","0","3","0","0"
"IP10580","RALN","ND","CC","0","0","1","6","0","0"
"IP10600","RALN","ND","CC","0","0","0","1","0","0"
"IP12417","RALN","ND","CC","0","0","2","10","0","0"
"IP10630","RALN","ND","CC","0","0","0","3","0","0"
"IP10696","RALN","ND","CC","0","0","0","4","0","0"
"IP10639","RALN","ND","CC","0","0","1","17","0","0"
"IP10490","RALN","ND","CC","0","0","5","4","4","1"
"IP10535","RALN","ND","CC","0","0","0","2","0","0"
"IP10708","RALN","ND","CC","0","0","0","3","0","0"
"IP10315","RALN","ND","CC","0","0","2","7","0","0"
"IP10257","RALN","ND","CC","0","0","0","0","1","0"
"IP10222","RALN","ND","CC","0","0","0","1","0","0"
"IP10120","RALN","ND","CC","0","0","4","21","0","2"
"IP12522","RALN","ND","CC","0","0","0","1","0","0"
"IP10474","RALN","ND","CC","0","0","1","5","0","0"
"IP12500","RALN","ND","CC","0","0","0","4","0","0"
"IP10920","RALN","ND","CC","0","0","0","1","0","0"
"IP10432","RALN","ND","CC","0","0","0","3","0","0"
"IP10483","RALN","ND","CC","0","0","0","1","0","0"
"IP9959","RALN","ND","CC","0","0","0","4","0","0"
"IP10969","PRTN","ND","CC","0","0","7","17","0","0"
"IP11030","PRTN","ND","CC","0","0","0","2","0","0"
"IP11916","RALN","ND","CC","0","0","0","3","0","0"
"IP10362","RALN","ND","CC","0","0","0","4","0","0"
"IP10495","RALN","ND","CC","0","0","0","6","0","0"
"IP10695","RALN","ND","CC","0","0","0","2","0","0"
"IP11003","PRTN","ND","CC","0","0","0","6","0","0"
"IP11018","PRTN","ND","CC","0","0","0","10","0","0"
"PA130","RALN","ND","CC","1","0","0","0","0","0"
"PA98","RALN","ND","CC","0","0","2","4","0","0"
"PA88","RALN","ND","CC","0","0","9","3","2","0"
"PA93","RALN","ND","CC","0","0","12","1","13","0"
"PA94","RALN","ND","CC","0","0","20","5","0","0"
"PA113","RALN","ND","CC","0","0","4","0","4","0"
"PA83","RALN","ND","CC","0","0","17","1","1","0"
"PA123","RALN","ND","CC","0","0","8","0","0","0"
"PA131","RALN","ND","CC","0","0","5","0","0","0"
"AB10434","RALN","ND","CC","1","1","0","0","0","0"
