ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSUNZIONE;UOMINI;DONNE
C3736;RALN;CC;056000;A23;1;4
C3736;RALN;CC;056000;A30;0;1
C6479;RALN;CC;056000;A30;2;0
C595;RALN;CC;056000;A30;1;0
C6924;RALN;CC;056000;A23;1;0
C1299;RALN;CC;056000;A30;0;1
ER12802;RALN;CC;056000;A23;0;1
C3857;RALN;CC;056000;A23;3;2
ER12802;RALN;CC;056000;A30;9;16
IP11858;RALN;CC;056000;A23;11;30
C1192;RALN;CC;056000;A31;0;1
C1192;RALN;CC;056000;A30;1;0
C6732;RALN;CC;056000;A30;1;0
C5803;RALN;CC;056000;A30;0;1
C3815;RALN;CC;056000;A30;1;0
C6732;RALN;CC;056000;A23;0;1
C12746;RALN;CC;056000;A30;2;8
C6333;RALN;CC;056000;A23;0;1
C1192;RALN;CC;056000;A23;2;1
C2949;RALN;CC;056000;A30;0;1
UC11816;RALN;CC;056000;A30;1;0
UC10767;RALN;CC;056000;A30;0;1
UC10767;RALN;CC;056000;A31;0;1
C6642;RALN;CC;056000;A24;1;0
C6253;RALN;CC;056000;A24;1;0
C2526;RALN;CC;056000;A23;0;3
C5122;RALN;CC;056000;A30;1;0
C6253;RALN;CC;056000;A30;1;1
UC11816;RALN;CC;056000;A24;1;0
C5475;RALN;CC;056000;A23;0;1
C3208;RALN;CC;056000;A30;0;1
C5842;RALN;CC;056000;A30;1;1
C3924;RALN;CC;056000;A30;2;4
C5760;RALN;CC;056000;A23;0;1
C4361;RALN;CC;056000;A30;0;1
C2361;RALN;CC;056000;A23;1;0
C2317;RALN;CC;056000;A23;1;0
C3122;RALN;CC;056000;A23;2;1
C4174;RALN;CC;056000;A30;0;1
C4093;RALN;CC;056000;A24;1;0
C2439;RALN;CC;056000;A23;1;0
C5263;RALN;CC;056000;A30;0;3
C2101;RALN;CC;056000;A24;2;0
C7599;RALN;CC;056000;A23;0;1
C7545;RALN;CC;056000;A30;0;1
C249;RALN;CC;056000;A23;1;0
C3251;RALN;CC;056000;A23;1;3
C2097;RALN;CC;056000;A30;0;1
C6970;RALN;CC;056000;A23;1;1
UC8793;RALN;CC;056000;A24;1;0
C2379;RALN;CC;056000;A23;1;0
C2050;RALN;CC;056000;A23;1;0
C3924;RALN;CC;056000;A23;3;4
C969;RALN;CC;056000;A30;1;0
C210;RALN;CC;056000;A30;1;1
C5263;RALN;CC;056000;A23;1;16
C412;RALN;CC;056000;A23;0;1
C7079;RALN;CC;056000;A23;3;1
C6152;RALN;CC;056000;A23;0;1
C3251;RALN;CC;056000;A30;1;1
C6702;RALN;CC;056000;A23;0;1
C6351;RALN;CC;056000;A23;0;1
C6399;RALN;CC;056000;A23;0;1
UC10782;RALN;CC;056000;A23;1;0
C6351;RALN;CC;056000;A30;1;0
C3857;RALN;CC;056000;A30;0;2
C514;RALN;CC;056000;A23;1;0
C3088;RALN;CC;056000;A30;2;1
C2500;RALN;CC;056000;A30;0;1
C4264;RALN;CC;056000;A27;0;1
C5024;RALN;CC;056000;A23;1;0
C1671;RALN;CC;056000;A24;0;2
UC9862;RALN;CC;056000;A30;0;1
C4622;RALN;CC;056000;A23;2;0
C4847;RALN;CC;056000;A30;0;1
C6790;RALN;CC;056000;A24;1;0
C2970;RALN;CC;056000;A23;1;0
C5170;RALN;CC;056000;A30;2;0
C8301;RALN;CC;056000;A30;0;1
C7197;RALN;CC;056000;A23;0;1
C6399;RALN;CC;056000;A30;1;2
C2792;RALN;CC;056000;A30;0;4
C7865;RALN;CC;056000;A23;0;1
C7742;RALN;CC;056000;A23;0;1
D8333;RALN;CC;056000;A30;0;1
C1671;RALN;CC;056000;A30;1;0
C4910;RALN;CC;056000;A30;1;2
UC9862;RALN;CC;056000;A23;1;1
C8091;RALN;CC;056000;A23;0;1
C2789;RALN;CC;056000;A30;0;1
C2079;RALN;CC;056000;A30;1;0
C4272;RALN;CC;056000;A23;0;1
ER11898;RALN;CC;056000;A23;1;0
C4109;RALN;CC;056000;A23;1;0
C5172;RALN;CC;056000;A30;1;0
C1804;RALN;CC;056000;A30;1;0
C6874;RALN;CC;056000;A30;0;1
C1122;RALN;CC;056000;A23;1;0
ER11898;RALN;CC;056000;A29;1;0
C878;RALN;CC;056000;A30;0;1
C5842;RALN;CC;056000;A23;0;1
UC8797;RALN;CC;056000;A30;0;1
C7586;RALN;CC;056000;A23;0;1
C4409;RALN;CC;056000;A30;3;3
C6606;RALN;CC;056000;A23;2;2
C1198;RALN;CC;056000;A23;1;3
C334;RALN;CC;056000;A23;0;2
C2546;RALN;CC;056000;A23;0;1
C3447;RALN;CC;056000;A23;1;0
C3765;RALN;CC;056000;A23;0;2
C6253;RALN;CC;056000;A23;0;1
C2525;RALN;CC;056000;A23;5;7
C7010;RALN;CC;056000;A30;1;0
C2525;RALN;CC;056000;A30;1;1
C4674;RALN;CC;056000;A23;0;1
UC10004;RALN;CC;056000;A24;3;2
C7163;RALN;CC;056000;A24;0;1
C329;RALN;CC;056000;A24;1;0
C7871;RALN;CC;056000;A24;0;1
C629;RALN;CC;056000;A23;0;1
C5007;RALN;CC;056000;A23;2;0
C3854;RALN;CC;056000;A23;0;1
C359;RALN;CC;056000;A23;2;5
C5596;RALN;CC;056000;A23;4;1
C2019;RALN;CC;056000;A24;1;0
C7381;RALN;CC;056000;A31;1;0
C4931;RALN;CC;056000;A24;2;1
C2127;RALN;CC;056000;A30;1;1
C5007;RALN;CC;056000;A30;1;0
C4037;RALN;CC;056000;A23;0;1
C2714;RALN;CC;056000;A23;0;1
C7381;RALN;CC;056000;A23;1;0
C3947;RALN;CC;056000;A24;0;2
C6308;RALN;CC;056000;A30;3;0
C359;RALN;CC;056000;A30;0;1
C7571;RALN;CC;056000;A31;0;2
C7381;RALN;CC;056000;A30;1;1
C3320;RALN;CC;056000;A30;1;0
C5226;RALN;CC;056000;A24;0;1
C5698;RALN;CC;056000;A23;0;1
C3545;RALN;CC;056000;A30;1;0
C653;RALN;CC;056000;A23;1;0
C7274;RALN;CC;056000;A23;1;0
C315;RALN;CC;056000;A30;1;0
C4591;RALN;CC;056000;A23;0;2
C2315;RALN;CC;056000;A23;0;1
C1891;RALN;CC;056000;A23;1;0
C3728;RALN;CC;056000;A23;5;14
C1481;RALN;CC;056000;A23;0;1
C1527;RALN;CC;056000;A23;2;0
C4888;RALN;CC;056000;A23;2;1
C6549;RALN;CC;056000;A23;0;1
C5076;RALN;CC;056000;A29;0;1
UC10278;RALN;CC;056000;A30;1;0
C2648;RALN;CC;056000;A30;0;1
C6237;RALN;CC;056000;A30;0;1
C4762;RALN;CC;056000;A31;0;1
C3437;RALN;CC;056000;A23;1;0
C4652;RALN;CC;056000;A23;1;0
C7571;RALN;CC;056000;A30;1;0
C2127;RALN;CC;056000;A28;0;1
C748;RALN;CC;056000;A29;0;1
C5076;RALN;CC;056000;A31;1;0
C3728;RALN;CC;056000;A30;2;4
C4352;RALN;CC;056000;A23;1;4
C4352;RALN;CC;056000;A30;1;0
D8366;RALN;CC;056000;A23;0;1
UC12582;RALN;CC;056000;A31;1;0
R9209;RALN;CC;056000;A23;1;1
C7441;RALN;CC;056000;A23;1;0
C2648;RALN;CC;056000;A23;0;1
C4893;RALN;CC;056000;A23;0;3
C7431;RALN;CC;056000;A23;1;1
C4276;RALN;CC;056000;A23;0;2
C2158;RALN;CC;056000;A30;1;0
C507;RALN;CC;056000;A30;1;0
C507;RALN;CC;056000;A23;0;1
C5497;RALN;CC;056000;A23;0;1
C1054;RALN;CC;056000;A23;0;1
C1771;RALN;CC;056000;A23;1;0
C4893;RALN;CC;056000;A30;0;1
C3488;RALN;CC;056000;A30;0;1
C452;RALN;CC;056000;A24;1;0
C2101;RALN;CC;056000;A30;1;1
C452;RALN;CC;056000;A23;0;1
V12813;RALN;CC;056000;A30;0;1
C2036;RALN;CC;056000;A23;0;1
C315;RALN;CC;056000;A23;0;4
C5627;RALN;CC;056000;A23;0;1
C2749;RALN;CC;056000;A23;2;0
C902;RALN;CC;056000;A30;1;0
C1948;RALN;CC;056000;A23;1;1
C507;RALN;CC;056000;A35;0;1
C2158;RALN;CC;056000;A23;0;1
C1458;RALN;CC;056000;A31;0;1
C750;RALN;CC;056000;A23;1;2
C3015;RALN;CC;056000;A23;1;0
C2687;RALN;CC;056000;A23;0;1
C6693;RALN;CC;056000;A23;3;3
C2439;RALN;CC;056000;A31;1;0
IP10641;RALN;CC;056000;A23;0;3
C5226;RALN;CC;056000;A23;1;36
C236;RALN;CC;056000;A23;0;1
C6405;RALN;CC;056000;A23;0;2
C5226;RALN;CC;056000;A30;5;2
C2707;RALN;CB;055000;A23;1;0
C5171;RALN;CB;055000;A30;0;1
C7029;RALN;CB;055000;A24;0;1
C4419;RALN;CB;055000;A23;1;0
C4174;RALN;CB;055000;A31;1;0
IP10664;RALN;CB;055000;A23;2;5
C335;RALN;CB;055000;A23;1;0
C4063;RALN;CB;055000;A30;1;0
C4605;RALN;CB;055000;A23;0;1
C6957;RALN;CB;055000;A23;1;0
C1390;RALN;CB;055000;A23;1;0
UC12395;RALN;CB;055000;A30;0;1
C12278;RALN;CB;055000;A23;0;1
C2461;RALN;CB;055000;A24;1;0
C5913;RALN;CB;055000;A23;1;0
C6310;RALN;CB;055000;A30;1;0
C3116;RALN;CB;055000;A30;1;0
C3857;RALN;CB;055000;A30;0;1
C4252;RALN;CB;055000;A30;0;1
C10950;RALN;CB;055000;A30;0;1
C3499;RALN;CB;055000;A30;1;0
UC8797;RALN;CB;055000;A23;2;0
C5536;RALN;CB;055000;A24;1;2
C3423;RALN;CB;055000;A23;1;0
C4630;RALN;CB;055000;A31;1;0
C7310;RALN;CB;055000;A23;0;1
C7571;RALN;CB;055000;A30;0;1
C6205;RALN;CB;055000;A24;0;1
C1039;RALN;CB;055000;A30;0;1
C1863;RALN;CB;055000;A28;1;0
UC9994;RALN;CB;055000;A30;0;1
C278;RALN;CB;055000;A30;1;0
C2298;RALN;CB;055000;A23;1;0
C957;RALN;CB;055000;A23;1;0
C4839;RALN;CB;055000;A23;1;0
UC9994;RALN;CB;055000;A28;0;1
C5971;RALN;CB;055000;A23;1;0
ES10584;RALN;CB;055000;A30;0;3
C6861;RALN;CB;055000;A23;1;1
R9209;RALN;CB;055000;A24;1;0
R9209;RALN;CB;055000;A23;0;6
C3399;RALN;CB;055000;A27;1;1
C4963;RALN;CB;055000;A30;1;1
C972;RALN;CB;055000;A30;1;0
C7082;RALN;CB;055000;A23;1;0
R9209;RALN;CB;055000;A28;1;0
C1819;RALN;CB;055000;A30;1;0
C4053;RALN;CB;055000;A24;1;0
C2036;RALN;CB;055000;A23;1;0
C1500;RALN;CB;055000;A23;1;0
C1784;RALN;CB;055000;A23;1;0
C1960;RALN;CB;055000;A23;2;0
C1380;RALN;CB;055000;A23;1;0
C2572;RALN;CB;055000;A23;0;2
C507;RALN;CB;055000;A23;1;0
C4762;RALN;CB;055000;A40;1;3
IP10461;RALN;CB;055000;A24;1;0
UC10792;RALN;CB;055000;A23;1;0
C3930;RALN;CB;055000;A24;0;1
C4425;RALN;CB;055000;A23;0;1
C3699;RALN;CB;055000;A23;0;1
IP10461;RALN;CB;055000;A23;0;2
C6299;RALN;CB;055000;A23;1;0
C4963;RALN;CB;055000;A23;1;1
C1533;RALN;CB;055000;A23;1;0
C8278;RALN;CB;055000;A23;1;0
C3730;RALN;CB;055000;A23;1;0
C318;RALN;CB;055000;A28;0;1
C2909;RALN;CB;055000;A23;1;0
C8160;RALN;CB;055000;A23;2;0
C2928;RALN;CB;055000;A23;2;0
C901;RALN;CB;055000;A23;0;1
C5841;RALN;CB;055000;A23;1;1
C1844;RALN;CB;055000;A30;1;0
C6606;RALN;CB;055000;A23;1;0
C793;RALN;CB;055000;A24;1;0
C7096;RALN;CB;055000;A40;0;1
C5263;RALN;CB;055000;A23;1;0
C5042;RALN;CB;055000;A23;1;0
C3088;RALN;CB;055000;A30;0;1
C3899;RALN;CB;055000;A23;2;0
C2438;RALN;CB;055000;A23;1;0
C3751;RALN;CB;055000;A23;1;0
C2202;RALN;CB;055000;A29;1;0
C3224;RALN;CB;055000;A24;1;0
C4973;RALN;CB;055000;A40;0;1
C4920;RALN;CB;055000;A30;1;0
UC12751;RALN;CB;055000;A30;2;1
C6096;RALN;CB;055000;A23;1;0
C7173;RALN;CB;055000;A23;1;0
C4495;RALN;CB;055000;A23;1;0
C2966;RALN;CB;055000;A30;1;0
C8217;RALN;CB;055000;A23;1;0
C7494;RALN;CB;055000;A23;0;1
UC10583;RALN;CB;055000;A30;0;1
C3995;RALN;CB;055000;A23;1;0
UC12458;RALN;CB;055000;A23;1;0
C7958;RALN;CB;055000;A23;0;1
C6786;RALN;CB;055000;A23;0;1
C8039;RALN;CB;055000;A23;0;2
C785;RALN;CB;055000;A23;1;0
IP11858;RALN;CB;055000;A23;1;0
C4027;RALN;CB;055000;A23;1;0
C4913;RALN;CB;055000;A30;1;0
C3422;RALN;CB;055000;A23;2;0
C2321;RALN;CB;055000;A23;1;0
C3135;RALN;CB;055000;A30;0;1
C4846;RALN;CB;055000;A23;0;1
C7929;RALN;CB;055000;A29;0;1
C7204;RALN;CB;055000;A23;1;0
C2574;RALN;CB;055000;A23;2;0
C2565;RALN;CB;055000;A23;0;1
C5784;RALN;CB;055000;A23;1;0
C3522;RALN;CB;055000;A23;0;1
C6062;RALN;CB;055000;A23;0;3
C6881;RALN;CB;055000;A23;1;0
C6983;RALN;CB;055000;A23;1;0
C8134;RALN;CB;055000;A30;1;0
C4496;RALN;CB;055000;A30;0;1
C7929;RALN;CB;055000;A30;0;1
C3287;RALN;CB;055000;A31;1;1
C8134;RALN;CB;055000;A23;0;1
C7520;RALN;CB;055000;A23;1;0
C826;RALN;CB;055000;A30;0;1
C1701;RALN;CB;055000;A23;2;0
C3940;RALN;CB;055000;A30;0;1
IP10690;RALN;CB;055000;A23;0;7
C709;RALN;CB;055000;A23;1;0
C4308;RALN;CB;055000;A23;21;29
C7668;RALN;CB;055000;A30;0;1
C6936;RALN;CB;055000;A30;1;0
C3918;RALN;CB;055000;A23;1;0
C4125;RALN;CB;055000;A40;1;1
C6936;RALN;CB;055000;A23;2;1
UC10784;RALN;CB;055000;A30;8;1
C826;RALN;CB;055000;A23;1;0
IP10630;RALN;CB;055000;A23;0;5
C4308;RALN;CB;055000;A28;3;4
C4308;RALN;CB;055000;A30;0;1
C7929;RALN;CB;055000;A35;3;11
UC10776;RALN;CB;055000;A23;0;1
UC10797;RALN;CB;055000;A23;1;0
C567;RALN;CB;055000;A30;0;1
IP10625;RALN;CB;055000;A23;10;17
C2182;RALN;CB;055000;A23;1;0
IP10622;RALN;CB;055000;A40;0;2
C2902;RALN;CB;055000;A29;0;1
C3688;RALN;CB;055000;A28;1;0
C1920;RALN;CB;055000;A23;0;1
C6345;RALN;CB;055000;A23;2;0
C2375;RALN;CB;055000;A23;0;1
C5766;RALN;CB;055000;A30;1;0
C7972;RALN;CB;055000;A23;1;0
IP10936;RALN;CB;055000;A23;0;9
C6944;RALN;CB;055000;A23;1;0
C1545;RALN;CB;055000;A24;0;1
C8202;RALN;CB;055000;A23;1;0
C601;RALN;CB;055000;A23;1;0
C5532;RALN;CB;055000;A23;4;0
C3241;RALN;CB;055000;A30;2;0
C5973;RALN;CB;055000;A23;1;0
C6986;RALN;CB;055000;A23;0;1
C4198;RALN;CB;055000;A23;1;0
C3573;RALN;CB;055000;A23;1;0
C6316;RALN;CB;055000;A23;1;0
C5615;RALN;CB;055000;A24;1;0
C1655;RALN;CB;055000;A23;1;0
C5702;RALN;CB;055000;A23;0;1
C3124;RALN;CB;055000;A23;1;0
C1400;RALN;CB;055000;A23;2;0
C6543;RALN;CB;055000;A29;0;1
C5339;RALN;CB;055000;A23;0;1
C5532;RALN;CB;055000;A30;1;0
C1039;RALN;CB;055000;A24;1;1
C312;RALN;CB;055000;A23;1;0
C4609;RALN;CB;055000;A30;0;1
C676;RALN;CB;055000;A30;1;0
C6219;RALN;CB;055000;A23;0;1
C4609;RALN;CB;055000;A28;1;0
C3314;RALN;CB;055000;A30;0;1
C1535;RALN;CB;055000;A30;0;1
IP10522;RALN;CB;055000;A30;0;1
C408;RALN;CB;055000;A23;1;0
C690;RALN;CB;055000;A23;1;0
IP10522;RALN;CB;055000;A31;1;0
C4335;RALN;CB;055000;A30;1;0
C5158;RALN;CB;055000;A24;1;0
C6709;RALN;CB;055000;A23;0;1
C1077;RALN;CB;055000;A40;1;0
C3578;RALN;CB;055000;A23;1;0
C5575;RALN;CB;055000;A23;1;0
C5846;RALN;CB;055000;A30;0;1
C5136;RALN;CB;055000;A23;1;0
C1749;RALN;CB;055000;A23;1;0
UC8805;RALN;CB;055000;A23;1;0
C5643;RALN;CB;055000;A23;1;0
C3589;RALN;CB;055000;A23;1;0
C4818;RALN;CB;055000;A24;1;0
C388;RALN;CB;055000;A31;0;1
C7821;RALN;CB;055000;A23;1;0
C5518;RALN;CB;055000;A30;0;1
C3626;RALN;CB;055000;A23;1;0
C672;RALN;CB;055000;A23;1;0
UC10316;RALN;CB;055000;A23;1;0
R9200;RALN;CB;055000;A28;3;1
C3621;RALN;CB;055000;A23;1;0
C3211;RALN;CB;055000;A24;1;0
C7255;RALN;CB;055000;A30;0;1
C883;RALN;CB;055000;A23;0;1
C2583;RALN;CB;055000;A23;1;0
C2791;RALN;CB;055000;A30;2;0
C4014;RALN;CB;055000;A30;0;1
C4124;RALN;CB;055000;A24;3;0
C5619;RALN;CB;055000;A30;0;1
C1874;RALN;CB;055000;A24;1;0
C2975;RALN;CB;055000;A23;2;0
C2289;RALN;CB;055000;A30;0;1
C2220;RALN;CB;055000;A23;2;0
UC12832;RALN;CB;055000;A30;0;1
IP10522;RALN;CB;055000;A23;7;20
IP10120;RALN;CB;055000;A30;0;4
C7921;RALN;CB;055000;A23;0;1
C1372;RALN;CB;055000;A30;1;0
C5513;RALN;CB;055000;A23;0;1
C5055;RALN;CB;055000;A23;1;0
C3766;RALN;CB;055000;A40;0;1
C3766;RALN;CB;055000;A23;1;2
C4919;RALN;CB;055000;A23;0;2
C4003;RALN;CB;055000;A23;1;0
C4531;RALN;CB;055000;A23;2;0
ER10774;RALN;CB;055000;A23;0;1
C11891;RALN;CB;055000;A23;3;0
C6697;RALN;CB;055000;A23;0;1
C7385;RALN;CB;055000;A31;0;1
UC10150;RALN;CB;055000;A23;1;0
IP10535;RALN;CB;055000;A23;1;1
C2867;RALN;CB;055000;A23;1;0
R9194;RALN;CB;055000;A28;2;3
UC12749;RALN;CB;055000;A30;1;0
C3839;RALN;CB;055000;A30;0;1
C2252;RALN;CB;055000;A23;1;0
C1576;RALN;CB;055000;A30;0;1
IP10120;RALN;CB;055000;A23;4;12
IP12287;RALN;CB;055000;A30;0;1
C2040;RALN;CB;055000;A23;1;0
C3877;RALN;CB;055000;A23;0;1
C3465;RALN;CB;055000;A23;0;1
C1128;RALN;CB;055000;A23;2;1
C4955;RALN;CB;055000;A23;1;0
C5432;RALN;CB;055000;A23;1;1
C777;RALN;CB;055000;A23;1;0
C5678;RALN;CB;055000;A23;1;3
UC12471;RALN;CB;055000;A28;1;0
C6323;RALN;CB;055000;A30;0;1
C7892;RALN;CB;055000;A23;3;0
C7892;RALN;CB;055000;A40;1;12
C5393;RALN;CB;055000;A24;2;0
C4258;RALN;CB;055000;A23;2;0
C6383;RALN;CB;055000;A23;1;0
C2401;RALN;CB;055000;A30;1;1
C671;RALN;CB;055000;A30;0;1
C5896;RALN;CB;055000;A23;1;0
C1878;RALN;CB;055000;A23;1;0
C671;RALN;CB;055000;A23;0;1
C3556;RALN;CB;055000;A23;1;0
C2791;RALN;CB;055000;A24;0;1
C7635;RALN;CB;055000;A24;0;1
C3509;RALN;CB;055000;A23;1;0
C5007;RALN;CB;055000;A23;2;2
C6805;RALN;CB;055000;A23;0;1
C3728;RALN;CB;055000;A23;1;0
C4712;RALN;CB;055000;A30;0;1
C6237;RALN;CB;055000;A24;1;0
C1709;RALN;CB;055000;A23;1;0
C4712;RALN;CB;055000;A40;0;1
C7297;RALN;CB;055000;A30;1;0
C6392;RALN;CB;055000;A23;1;0
C4910;RALN;CB;055000;A23;2;0
C2499;RALN;CB;055000;A24;0;1
C7618;RALN;CB;055000;A23;1;0
C6308;RALN;CB;055000;A30;1;0
C7431;RALN;CB;055000;A40;1;0
C514;RALN;CB;055000;A30;0;1
C2063;RALN;CB;055000;A23;1;0
C1075;RALN;CB;055000;A23;1;0
C12510;RALN;CB;055000;A30;1;0
C6328;RALN;CB;055000;A23;1;0
C2527;RALN;CB;055000;A23;0;1
C4712;RALN;CB;055000;A23;2;2
C4655;RALN;CB;055000;A23;1;0
C6871;RALN;CB;055000;A23;1;0
C4470;RALN;CB;055000;A23;1;0
C12761;RALN;CB;055000;A30;0;1
C7851;RALN;CB;055000;A30;1;0
C2203;RALN;CB;055000;A23;1;0
UC10712;RALN;CB;055000;A31;1;0
C2462;RALN;CB;055000;A30;0;1
C1310;RALN;CB;055000;A30;1;0
C3736;RALN;CB;055000;A27;1;0
C4122;RALN;CB;055000;A23;1;0
C5203;RALN;CB;055000;A23;1;0
C1648;RALN;CB;055000;A24;1;0
R9191;RALN;CB;055000;A30;0;1
UC10409;RALN;CB;055000;A23;1;0
C3700;RALN;CB;055000;A23;1;0
IP10523;RALN;CB;055000;A23;3;0
C6412;RALN;CB;055000;A23;1;0
C5329;RALN;CB;055000;A23;4;1
C6924;RALN;CB;055000;A30;1;0
C4624;RALN;CB;055000;A23;1;0
C1034;RALN;CB;055000;A30;1;0
C6405;RALN;CB;055000;A23;1;0
C7631;RALN;CB;055000;A30;1;0
UC10240;RALN;CB;055000;A30;5;3
C4241;RALN;CB;055000;A30;1;1
C3697;RALN;CB;055000;A23;2;0
C4766;RALN;CB;055000;A30;1;0
ES10534;RALN;CB;055000;A30;0;1
P12464;RALN;CB;055000;A30;2;0
C2657;RALN;CB;055000;A23;1;0
CS10380;RALN;CB;055000;A28;1;0
C4504;RALN;CB;055000;A23;1;0
C2080;RALN;CB;055000;A23;0;1
C6857;RALN;CB;055000;A23;1;0
C6388;RALN;CB;055000;A23;1;0
C659;RALN;CB;055000;A23;0;1
UC12467;RALN;CB;055000;A30;1;0
C1046;RALN;CB;055000;A23;0;2
C6147;RALN;CB;055000;A23;0;1
C8095;RALN;CB;055000;A23;0;1
C4751;RALN;CB;055000;A23;0;1
C6335;RALN;CB;055000;A23;1;0
C4104;RALN;CB;055000;A24;1;0
C1185;RALN;CB;055000;A23;1;0
C4949;RALN;CB;055000;A23;1;0
C3251;RALN;CB;055000;A23;0;2
C4420;RALN;CB;055000;A23;1;0
C1151;RALN;CB;055000;A23;0;1
P9032;RALN;CB;055000;A24;1;0
C5821;RALN;CB;055000;A30;0;1
C2702;RALN;CB;055000;A23;1;0
C1771;RALN;CB;055000;A30;0;1
IP10259;RALN;CB;055000;A23;0;2
C2249;RALN;CB;055000;A23;1;0
C7599;RALN;CB;055000;A30;0;1
C5794;RALN;CB;055000;A23;0;1
C5842;RALN;CB;055000;A23;1;0
C473;RALN;CB;055000;A23;3;0
C597;RALN;CB;055000;A30;1;0
C5392;RALN;CB;055000;A23;1;0
C3598;RALN;CB;055000;A23;0;1
C7011;RALN;CB;055000;A23;0;1
C4590;RALN;CB;055000;A30;1;0
C504;RALN;CB;055000;A23;1;0
C2525;RALN;CB;055000;A30;0;1
C6564;RALN;CB;055000;A24;1;1
C1769;RALN;CB;055000;A30;1;0
C555;RALN;CB;055000;A23;1;0
IP12863;RALN;CB;055000;A23;1;3
C2383;RALN;CB;055000;A23;2;0
C12759;RALN;CB;055000;A30;1;0
C7098;RALN;CB;055000;A30;0;1
C4223;RALN;CB;055000;A30;1;0
C4044;RALN;CB;055000;A23;1;0
C3879;RALN;CB;055000;A30;0;2
C12509;RALN;CB;055000;A23;2;0
C2348;RALN;CB;055000;A23;1;0
C5127;RALN;CB;055000;A24;1;0
C4338;RALN;CB;055000;A40;0;1
C2835;RALN;CB;055000;A23;1;0
C3665;RALN;CB;055000;A23;2;0
C7749;RALN;CB;055000;A23;1;0
C336;RALN;CB;055000;A23;1;0
C7866;RALN;CB;055000;A31;0;1
C5232;RALN;CB;055000;A23;1;0
C1595;RALN;CB;055000;A30;1;0
IP12500;RALN;CB;055000;A23;4;20
C2216;RALN;CB;055000;A28;0;1
UC12426;RALN;CB;055000;A23;1;0
C4081;RALN;CB;055000;A23;0;1
C2761;RALN;CB;055000;A30;0;1
C6591;RALN;CB;055000;A28;1;0
C682;RALN;CB;055000;A24;1;0
C7732;RALN;CB;055000;A29;1;0
C1348;RALN;CB;055000;A23;5;0
IP10785;RALN;CB;055000;A24;0;1
C1028;RALN;CB;055000;A23;1;0
R9813;RALN;CB;055000;A30;0;2
C336;RALN;CB;055000;A24;1;0
C2274;RALN;CB;055000;A23;0;1
C5997;RALN;CB;055000;A23;1;0
C4513;RALN;CB;055000;A23;2;0
C7767;RALN;CB;055000;A23;1;0
C5955;RALN;CB;055000;A23;0;1
C3684;RALN;CB;055000;A30;1;0
C4889;RALN;CB;055000;A23;1;0
C2342;RALN;CB;055000;A40;0;1
C5127;RALN;CB;055000;A28;0;2
C913;RALN;CB;055000;A23;0;1
C1967;RALN;CB;055000;A30;0;1
C1119;RALN;CB;055000;A23;0;1
C4675;RALN;CB;055000;A23;1;0
C2923;RALN;CB;055000;A30;0;1
C5127;RALN;CB;055000;A23;0;1
C7528;RALN;CB;055000;A23;1;0
U10545;SSNA;MD;SD0035;A30;0;1
U12368;SSNA;MD;SD0035;A31;1;0
U9434;SSNA;MD;SD0035;A23;8;9
U10545;SSNA;MD;SD0035;A23;5;11
U9430;SSNA;MD;SD0035;A24;11;14
U10510;SSNA;MD;SD0035;A23;35;92
PU10539;SSNA;MD;SD0035;A30;1;1
PU10539;SSNA;MD;SD0035;A23;6;6
ER11079;SSNA;MD;SD0035;A23;5;2
U10510;SSNA;MD;SD0035;A24;0;1
U10510;SSNA;MD;SD0035;A30;4;7
U9472;SSNA;MD;SD0035;A24;0;1
U9834;SSNA;MD;SD0035;A23;8;3
U9450;SSNA;MD;SD0035;A23;8;3
PU10539;SSNA;MD;SD0035;A24;1;0
U10543;SSNA;MD;SD0035;A23;6;10
U9561;SSNA;MD;SD0035;A24;5;6
U9434;SSNA;MD;SD0035;A30;3;5
U12388;SSNA;MD;SD0035;A23;5;19
U9434;SSNA;MD;SD0035;A24;4;2
U10516;SSNA;MD;SD0035;A23;13;21
U11805;SSNA;MD;SD0035;A30;0;3
U12388;SSNA;MD;SD0035;A30;5;2
U9545;SSNA;MD;SD0035;A24;2;1
U9413;SSNA;MD;SD0035;A30;3;1
U9413;SSNA;MD;SD0035;A23;5;8
U11805;SSNA;MD;SD0035;A23;26;43
U9434;SSNA;MD;SD0035;A31;4;10
U10743;SSNA;MD;SD0035;A24;1;1
U12375;SSNA;MD;SD0035;A23;1;0
U9413;SSNA;MD;SD0035;A24;4;5
U10743;SSNA;MD;SD0035;A30;0;2
U9565;SSNA;MD;SD0035;A24;2;2
U9514;SSNA;MD;SD0035;A23;23;40
U9514;SSNA;MD;SD0035;A24;17;16
U9450;SSNA;MD;SD0035;A30;3;1
U12368;SSNA;MD;SD0035;A30;5;1
U9514;SSNA;MD;SD0035;A30;6;0
U9561;SSNA;MD;SD0035;A30;2;1
U9561;SSNA;MD;SD0035;A23;6;12
U9534;SSNA;MD;SD0035;A23;11;13
U10545;SSNA;MD;SD0035;A24;1;0
U10516;SSNA;MD;SD0035;A30;3;1
U12388;SSNA;MD;SD0035;A24;0;5
U9472;SSNA;MD;SD0035;A23;6;18
U9565;SSNA;MD;SD0035;A30;159;207
