ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;TRATTAMENTO_INIZIALE_UOMINI;FASCIA1_UOMINI;FASCIA2_UOMINI;FASCIA3_UOMINI;FASCIA4_UOMINI;FASCIA5_UOMINI;FASCIA6_UOMINI;TRATTAMENTO_INIZIALE_DONNE;FASCIA1_DONNE;FASCIA2_DONNE;FASCIA3_DONNE;FASCIA4_DONNE;FASCIA5_DONNE;FASCIA6_DONNE
U12356;SSNA;LT;T13660;6;2;2;1;16;8;0;41;62;9;1;23;32;0
U12356;SSNA;SI;S14E52;0;0;0;1;5;0;0;0;0;0;26;28;0;0
U12356;SSNA;LT;T12058;0;0;0;1;2;3;0;0;0;0;0;2;24;0
U12356;SSNA;SF;S14E51;0;0;0;0;0;0;0;0;0;0;5;0;0;0
U12356;SSNA;ST;S18920;0;0;0;3;1;1;0;0;0;0;1;0;1;0
U12356;SSNA;LT;T18027;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U12356;SSNA;LT;T16026;1;0;0;1;1;1;0;1;0;0;1;0;0;0
U12356;SSNA;LT;T14063;1;4;0;0;0;0;0;0;1;0;0;0;0;0
U12356;SSNA;SF;S18922;0;0;0;0;0;0;0;0;0;0;0;0;2;0
U12356;SSNA;LA;A13018;0;1;1;1;4;9;0;0;6;11;3;10;11;0
U12356;SSNA;LT;T14007;0;1;0;7;2;6;0;0;0;0;0;0;0;0
U12356;SSNA;LT;T11008;0;1;0;1;1;65;0;1;2;2;0;3;189;0
U12356;SSNA;SF;S16019;1;2;2;1;1;7;4;9;7;3;6;9;55;31
U12356;SSNA;LT;T13059;11;4;8;2;30;101;0;0;0;1;0;2;4;0
U12356;SSNA;LA;A16028;1;3;3;0;2;4;2;0;7;4;3;4;15;7
U12356;SSNA;ST;S16021;8;1;0;2;2;26;14;13;4;6;8;9;38;17
U12356;SSNA;LT;T00062;17;0;0;0;0;0;0;2;0;0;0;0;0;0
U12358;SSNA;SF;S18922;0;2;2;0;0;0;0;0;0;1;0;0;0;0
U12358;SSNA;SI;S16020;72;11;10;24;27;19;2;143;65;39;117;172;242;18
U12358;SSNA;SF;S14E51;0;1;0;0;0;0;0;0;0;0;0;0;0;0
U12358;SSNA;SV;S18921;0;1;0;0;0;0;0;0;0;0;2;0;0;0
U12358;SSNA;LT;T00062;3;0;0;0;0;0;0;0;0;0;0;0;0;0
U12358;SSNA;LA;A13018;1;0;1;1;1;0;0;2;4;10;6;2;0;0
U12358;SSNA;LT;T14007;0;1;2;2;0;0;0;0;1;0;0;0;0;0
U12358;SSNA;LT;T16024;1;1;0;0;0;0;0;4;0;0;1;4;1;0
U12358;SSNA;LT;T16026;1;1;2;5;1;0;0;2;1;4;0;0;0;0
U12358;SSNA;LT;T11008;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U12358;SSNA;LT;T12058;0;0;0;0;0;1;0;0;0;0;2;1;2;0
U12358;SSNA;SI;S14E52;0;0;2;0;0;0;0;0;3;6;0;0;0;0
U12358;SSNA;SV;S16022;0;0;1;0;0;0;0;3;1;0;4;13;21;1
U12358;SSNA;LP;P16006;3;0;0;0;0;0;0;0;0;0;0;0;0;0
U12358;SSNA;LT;T13059;9;4;1;18;3;14;0;0;4;2;19;6;22;0
U12358;SSNA;LT;T13660;18;3;1;1;1;2;0;52;35;40;18;17;6;0
U12358;SSNA;LA;A16028;3;1;2;1;0;0;0;2;4;12;8;1;2;1
U12358;SSNA;LT;T12057;1;12;11;0;0;1;0;2;11;43;1;0;0;0
U12358;SSNA;LT;T18025;0;0;0;0;0;0;0;0;0;2;0;0;0;0
U12358;SSNA;LT;T14063;1;2;0;0;0;0;0;0;0;0;0;0;0;0
U12358;SSNA;LA;A14005;4;4;4;0;0;1;0;29;28;41;0;2;15;0
U12358;SSNA;LT;T14E59;3;6;13;0;0;0;0;1;0;0;0;0;0;0
U12358;SSNA;ST;S16021;12;1;1;4;4;11;0;23;9;7;21;26;32;2
U12358;SSNA;LA;A18029;0;0;0;0;0;3;0;1;3;4;1;1;0;0
U12358;SSNA;SI;S18023;0;0;2;4;0;0;0;0;0;6;16;3;0;0
U12358;SSNA;LA;A12017;1;0;0;1;0;0;0;3;2;2;0;1;7;0
U12358;SSNA;SF;S16019;2;1;0;3;0;6;1;4;8;3;8;11;12;4
AP10042;SSNA;ST;S16021;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AP10042;SSNA;SV;S18921;0;0;0;0;0;12;3;0;0;0;0;0;8;0
AP10042;SSNA;LT;T14E59;0;1;7;0;0;1;0;0;0;0;0;0;0;0
AP10042;SSNA;LT;T14007;0;0;32;3;0;14;0;0;0;10;0;0;5;0
AP10042;SSNA;LT;T18027;0;0;8;7;1;1;7;1;1;14;0;2;2;3
AP10042;SSNA;LT;T16026;1;2;51;0;0;0;8;0;0;72;0;0;0;0
AP10042;SSNA;LA;A14005;0;1;8;0;0;21;0;0;1;17;1;1;14;0
AP10042;SSNA;LP;P00062;0;0;1;0;0;0;0;0;0;4;0;0;0;0
AP10042;SSNA;LA;A13018;0;0;0;1;2;4;0;0;0;0;0;0;2;0
AP10042;SSNA;LT;T13059;0;0;0;0;0;2;0;0;0;0;0;0;0;0
AP10042;SSNA;LA;A12017;0;0;0;1;0;6;0;0;0;0;0;0;1;0
AP10042;SSNA;LA;A18029;0;0;0;3;1;3;10;0;1;3;2;2;0;3
AP10042;SSNA;LT;T12057;0;0;0;1;0;5;0;0;0;0;0;0;2;0
AP10042;SSNA;LA;A16028;0;0;8;0;0;1;2;0;1;23;1;0;0;1
AP10042;SSNA;LT;T14063;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AP10042;SSNA;ST;S18920;0;0;0;0;0;7;3;0;0;0;0;0;11;3
U10510;SSNA;LT;T16024;0;0;1;0;0;0;4;5;4;15;4;2;2;52
U10510;SSNA;LP;P16006;0;1;0;0;0;0;0;0;0;0;0;0;0;0
U10510;SSNA;LA;A16028;1;2;4;0;2;11;37;0;1;9;0;10;12;33
U10510;SSNA;SV;S18921;0;0;0;1;4;4;6;0;0;0;0;0;0;0
U10510;SSNA;SV;S16022;0;2;7;4;0;3;71;0;0;3;2;2;0;9
U10510;SSNA;SF;S14E51;0;0;0;0;0;0;0;0;0;0;0;1;0;0
U10510;SSNA;LT;T14063;0;2;0;0;0;0;0;0;0;0;0;0;1;0
U10510;SSNA;LT;T11008;5;31;136;22;1;110;0;4;21;193;30;2;85;0
U10510;SSNA;LT;T14E59;0;1;1;19;53;44;0;0;0;0;1;0;0;0
U10510;SSNA;SI;S18023;0;0;0;0;3;5;28;0;0;0;1;1;6;47
U10510;SSNA;SI;S16020;6;35;114;35;31;57;412;16;79;550;64;55;102;1031
U10510;SSNA;SF;S18922;0;0;0;0;0;0;1;0;0;0;0;0;1;3
U10510;SSNA;LA;A14005;0;49;38;3;26;40;0;2;35;34;2;26;85;0
U10510;SSNA;LA;A11030;2;13;4;0;1;33;0;0;2;3;0;0;26;0
U10510;SSNA;LA;A12017;3;27;9;1;11;19;0;4;46;23;3;4;16;0
U10510;SSNA;LT;T14007;1;3;1;0;4;14;0;0;1;0;0;2;0;0
U10510;SSNA;LT;T18025;0;0;0;0;0;0;0;0;0;0;0;1;5;0
U10510;SSNA;ST;S16021;7;12;14;3;5;4;102;13;4;32;5;4;7;71
U10510;SSNA;LA;A18029;0;0;2;7;1;3;14;0;2;3;2;1;5;17
U10510;SSNA;ST;S18920;0;0;0;0;0;2;1;0;0;0;0;0;0;1
U10510;SSNA;LT;T12058;0;0;0;1;7;16;0;0;0;0;0;6;16;0
U10510;SSNA;SI;S14E52;0;0;0;0;12;24;0;0;0;0;4;35;44;0
U10510;SSNA;LT;T13660;0;8;5;3;30;1;0;0;10;7;4;18;0;0
U10510;SSNA;LT;T13059;0;7;27;4;17;27;0;0;0;0;1;4;1;0
U10510;SSNA;LT;T16026;0;0;1;1;1;0;2;0;0;0;0;0;0;1
U10510;SSNA;SF;S13051;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U10510;SSNA;LT;T12057;10;55;10;4;25;29;0;5;12;10;3;7;7;0
U10510;SSNA;SF;S16019;3;6;22;7;4;3;14;5;23;146;47;9;3;154
U10510;SSNA;LA;A13018;3;0;8;1;1;5;0;2;1;4;0;4;5;0
U12385;SSNA;LT;T12057;24;10;5;2;1;9;0;66;34;9;6;8;27;0
U12385;SSNA;LA;A11030;0;2;0;0;0;0;0;0;0;1;0;0;5;0
U12385;SSNA;LT;T12058;0;0;1;1;0;7;0;0;0;7;3;3;36;0
U12385;SSNA;LT;T16026;3;0;3;0;0;4;3;4;0;0;0;0;0;0
U12385;SSNA;LT;T14007;0;0;2;5;8;6;0;0;1;1;2;7;1;0
U12385;SSNA;LA;A18029;0;2;0;1;0;2;2;0;2;4;2;2;4;8
U12385;SSNA;LA;A12017;3;9;5;0;1;12;0;4;19;28;2;3;19;0
U12385;SSNA;LA;A13018;2;0;0;1;1;1;0;14;1;1;6;5;5;0
U12385;SSNA;LT;T18025;0;0;0;0;0;0;1;0;0;0;0;0;1;3
U12385;SSNA;SI;S13052;0;0;0;0;0;0;0;1;4;2;0;1;0;0
U12385;SSNA;LT;T11008;0;2;2;1;0;5;0;1;8;6;2;0;16;0
U12385;SSNA;SV;S16022;0;0;0;0;0;1;0;0;0;0;0;0;1;22
U12385;SSNA;LT;T18027;0;2;0;0;0;0;1;0;0;0;0;0;1;0
U12385;SSNA;SF;S16019;5;2;7;2;2;2;2;14;9;23;4;7;14;11
U12385;SSNA;ST;S18920;0;1;3;1;0;0;5;0;2;3;3;0;1;7
U12385;SSNA;SI;S16020;113;55;65;28;17;39;19;181;130;200;71;84;270;83
U12385;SSNA;ST;S16021;9;5;7;1;5;14;2;12;16;24;4;8;32;8
U12385;SSNA;SI;S14E52;0;0;0;3;5;0;0;1;6;8;16;11;2;0
U12385;SSNA;LT;T16024;0;0;1;1;0;0;2;5;1;14;2;6;4;13
U12385;SSNA;LT;T14063;1;1;0;1;0;0;0;0;0;0;0;0;0;0
U12385;SSNA;SI;S18023;6;8;14;3;2;0;8;12;11;30;17;8;6;44
U12385;SSNA;LT;T13660;23;15;3;11;4;0;0;52;95;25;43;15;8;0
U12385;SSNA;SF;S18922;2;0;0;1;0;1;1;1;1;0;2;1;0;3
U12385;SSNA;SF;S13051;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U12385;SSNA;SV;S18921;0;0;0;0;0;0;0;0;0;0;0;0;0;3
U12385;SSNA;LA;A14005;6;1;5;7;3;1;0;10;21;19;51;11;22;0
U12385;SSNA;LT;T13059;7;4;0;6;1;1;0;1;0;2;7;2;0;0
U12385;SSNA;LA;A16028;0;0;0;0;1;1;1;11;3;7;5;2;3;10
U12385;SSNA;LT;T14E59;3;11;7;0;0;0;0;0;0;8;0;0;0;0
U12385;SSNA;LP;P16006;1;1;0;0;0;0;0;0;0;0;0;0;0;0
U10831;SSNA;LA;A18029;1;8;7;0;0;0;0;1;8;4;0;0;0;0
U10831;SSNA;SI;S18023;2;2;4;0;0;0;0;2;8;25;5;0;0;0
U10831;SSNA;LT;T11008;2;8;3;4;13;46;0;4;17;7;21;53;49;0
U10831;SSNA;SF;S18922;0;1;0;0;0;0;0;0;0;1;0;0;0;0
U10831;SSNA;SI;S16020;61;37;73;102;86;87;7;189;105;195;284;292;304;14
U10831;SSNA;LT;T13059;5;2;5;2;5;5;0;0;1;0;1;3;0;0
U10831;SSNA;SI;S14E52;2;7;32;0;0;0;0;3;20;58;0;0;0;0
U10831;SSNA;LA;A14005;4;9;14;4;7;6;0;1;10;17;7;17;9;0
U10831;SSNA;LT;T14007;7;7;2;0;0;1;0;1;4;0;0;0;0;0
U10831;SSNA;LT;T16026;0;4;1;1;2;0;0;1;1;0;0;0;0;0
U10831;SSNA;LT;T18025;0;0;0;0;0;0;0;0;0;2;0;0;0;0
U10831;SSNA;SV;S18921;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10831;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U10831;SSNA;LA;A13018;0;6;1;0;2;0;0;0;5;9;0;3;0;0
U10831;SSNA;SF;S16019;0;2;2;3;3;0;0;6;4;8;32;5;5;5
U10831;SSNA;LA;A12017;10;13;9;2;1;6;0;9;13;12;2;1;16;0
U10831;SSNA;LT;T16024;0;0;1;0;0;0;0;2;0;1;6;13;15;0
U10831;SSNA;SV;S16022;6;4;1;4;5;3;0;6;0;1;3;8;6;1
U10831;SSNA;LT;T13660;15;2;0;6;1;0;0;24;5;4;14;0;0;0
U10831;SSNA;SF;S14E51;0;0;1;0;0;0;0;0;0;1;0;0;0;0
U10831;SSNA;LT;T14E59;3;27;33;0;0;0;0;0;0;3;0;0;0;0
U10831;SSNA;ST;S16021;24;13;8;11;30;33;1;50;19;8;11;30;25;1
U10831;SSNA;ST;S18920;0;1;6;0;0;0;0;0;0;2;0;0;0;0
U10831;SSNA;LT;T14063;0;3;1;0;0;1;0;0;1;0;0;0;0;0
U10831;SSNA;LA;A11030;2;1;0;0;1;9;0;4;5;0;3;0;7;0
U10831;SSNA;LT;T12057;11;11;23;6;2;10;0;9;5;20;2;3;7;0
U10831;SSNA;LA;A16028;10;9;4;17;4;0;1;15;16;11;13;5;0;0
U10831;SSNA;LT;T12058;0;0;0;0;1;25;0;0;2;1;0;6;42;0
IP10828;SSNA;LT;T13059;0;1;0;0;0;0;0;0;0;0;0;0;0;0
IP10828;SSNA;SI;S18023;0;0;0;0;0;0;0;0;0;0;0;0;1;0
IP10828;SSNA;SF;S16019;0;0;0;1;0;0;0;0;1;0;0;0;0;0
IP10828;SSNA;SI;S16020;0;0;0;0;0;0;0;1;2;0;0;0;0;0
IP10828;SSNA;LA;A14005;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IP10828;SSNA;LA;A16028;0;0;0;0;0;0;0;1;1;0;0;0;0;0
IP10828;SSNA;LT;T12058;0;0;0;0;0;0;0;1;2;0;0;0;0;0
IP10828;SSNA;LT;T13660;1;0;0;0;0;0;0;6;1;2;2;0;0;0
IP10828;SSNA;LA;A12017;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U9561;SSNA;LP;P16006;3;0;0;0;0;0;0;0;0;0;0;0;0;0
U9561;SSNA;LT;T12057;0;1;1;0;0;2;0;6;0;0;0;1;3;0
U9561;SSNA;SV;S16022;1;0;0;0;0;5;0;1;0;0;2;4;8;0
U9561;SSNA;LA;A13018;0;0;0;0;0;0;0;6;1;2;20;0;1;0
U9561;SSNA;LT;T12058;0;0;0;0;1;0;0;0;0;0;1;1;5;0
U9561;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;1;0;0;4;1
U9561;SSNA;LT;T16026;3;1;1;2;1;0;0;1;0;0;1;0;0;0
U9561;SSNA;SF;S18922;0;0;0;0;2;0;0;0;3;3;2;3;0;0
U9561;SSNA;ST;S16021;16;0;1;0;3;8;0;25;3;2;8;10;17;0
U9561;SSNA;LA;A16028;2;0;0;2;1;0;0;7;2;0;7;12;2;2
U9561;SSNA;LT;T14007;1;2;0;0;1;0;0;0;0;0;0;0;0;0
U9561;SSNA;LA;A11030;3;0;0;0;0;1;0;0;0;0;2;0;1;0
U9561;SSNA;LT;T14E59;4;11;0;0;0;0;0;1;2;0;0;0;0;0
U9561;SSNA;SF;S16019;0;0;0;0;1;1;0;5;1;0;4;8;18;1
U9561;SSNA;LA;A18029;0;0;2;0;0;0;0;2;0;0;1;0;0;0
U9561;SSNA;SV;S18921;1;0;2;1;0;1;0;0;0;0;0;0;0;0
U9561;SSNA;SI;S14E52;0;1;0;0;0;0;0;0;2;0;0;0;0;0
U9561;SSNA;LT;T11008;0;0;0;1;0;2;0;1;0;5;8;7;20;0
U9561;SSNA;LT;T18027;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9561;SSNA;LT;T13660;27;3;5;1;2;0;0;111;2;30;14;12;1;0
U9561;SSNA;LA;A12017;3;0;0;0;0;4;0;10;2;3;1;2;22;0
U9561;SSNA;LT;T13059;2;1;1;7;2;6;0;0;0;0;5;1;1;0
U9561;SSNA;LT;T14063;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U9561;SSNA;LT;T18025;0;0;0;0;0;0;0;0;0;1;0;0;0;0
U9561;SSNA;SI;S16020;58;3;4;8;19;11;1;166;25;27;49;80;212;19
U9561;SSNA;SF;S13051;0;0;0;0;0;1;0;0;0;0;0;0;1;0
U9561;SSNA;ST;S18920;1;1;3;0;0;0;0;2;0;3;0;1;0;0
U9561;SSNA;LA;A14005;4;0;2;1;1;4;0;28;2;37;2;3;23;0
U9561;SSNA;SI;S18023;0;2;2;2;0;0;0;6;5;20;5;12;2;0
U10516;SSNA;LT;T18027;2;8;0;0;0;0;0;0;2;1;0;0;0;0
U10516;SSNA;LA;A16028;0;4;0;0;0;2;0;3;29;13;14;2;4;0
U10516;SSNA;LT;T13660;8;5;6;11;0;1;0;38;116;104;86;10;1;0
U10516;SSNA;LT;T16024;0;0;0;0;0;0;0;0;1;1;2;9;2;0
U10516;SSNA;LT;T12058;0;0;0;1;1;0;0;0;0;1;2;0;3;0
U10516;SSNA;SF;S16019;2;1;2;11;5;0;0;6;36;20;39;61;6;0
U10516;SSNA;SI;S18023;2;5;2;3;1;0;0;2;33;14;34;16;0;1
U10516;SSNA;LT;T16026;5;8;3;2;3;0;0;1;4;1;1;0;0;0
U10516;SSNA;SF;S18922;0;1;0;2;1;0;0;5;4;0;4;1;0;0
U10516;SSNA;ST;S16021;1;5;4;13;7;2;0;2;8;10;29;24;2;0
U10516;SSNA;LA;A18029;0;0;2;0;0;0;0;0;20;5;2;0;0;0
U10516;SSNA;LT;T14E59;7;15;10;0;2;0;0;2;0;1;0;0;0;0
U10516;SSNA;LT;T14007;0;6;2;4;0;1;0;0;1;1;2;0;2;0
U10516;SSNA;SI;S16020;36;41;18;44;30;7;1;122;217;128;331;394;54;8
U10516;SSNA;ST;S18920;2;3;1;0;0;0;0;0;5;0;1;1;0;0
U10516;SSNA;LA;A11030;1;1;0;0;0;0;0;1;1;0;0;0;0;0
U10516;SSNA;LP;P16006;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10516;SSNA;LT;T12057;2;11;7;2;9;6;0;3;20;10;1;4;0;0
U10516;SSNA;LA;A12017;0;3;4;0;2;2;0;1;20;3;13;11;38;0
U10516;SSNA;SF;S14E51;0;0;0;0;0;0;0;0;0;1;0;0;0;0
U10516;SSNA;LA;A14005;0;3;2;1;7;8;0;3;51;40;30;32;42;0
U10516;SSNA;SI;S14E52;0;0;4;0;0;0;0;0;0;19;3;0;0;0
U10516;SSNA;LT;T11008;1;0;1;1;0;0;0;1;6;2;0;1;1;0
U10516;SSNA;SV;S16022;1;3;1;10;18;1;0;1;1;1;5;2;1;0
U10516;SSNA;SV;S18921;0;9;1;2;0;0;0;0;0;0;0;0;0;0
U10516;SSNA;LT;T18025;0;0;0;0;0;0;0;0;3;2;1;0;0;0
U10516;SSNA;LT;T14063;0;0;1;1;1;1;0;0;1;1;2;0;0;0
U10516;SSNA;LT;T13059;0;1;4;5;15;8;0;0;0;2;4;6;0;0
U10516;SSNA;LA;A13018;0;1;3;1;0;0;0;0;17;25;5;1;1;0
U9571;SSNA;LA;A13018;0;0;0;0;0;1;0;0;1;2;2;1;2;0
U9571;SSNA;SF;S16019;2;0;0;0;0;1;0;2;2;1;1;0;10;0
U9571;SSNA;LT;T14E59;0;4;5;0;0;0;0;0;3;0;0;0;0;0
U9571;SSNA;LT;T12057;3;3;0;1;0;0;0;0;2;1;3;0;1;0
U9571;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U9571;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;2;0;1;0
U9571;SSNA;LA;A12017;5;5;0;0;0;0;0;3;4;0;2;1;2;0
U9571;SSNA;LT;T11008;0;0;0;0;0;0;0;0;0;0;7;5;23;0
U9571;SSNA;LT;T13059;3;1;2;0;1;3;0;1;2;7;1;1;3;0
U9571;SSNA;SI;S16020;28;6;2;13;11;15;2;78;48;24;51;50;143;7
U9571;SSNA;SF;S18922;0;0;0;0;0;0;0;0;0;0;0;1;0;0
U9571;SSNA;LT;T14007;1;0;3;23;0;0;0;1;0;1;3;0;0;0
U9571;SSNA;SF;S14E51;0;1;0;0;0;0;0;0;1;1;0;0;0;0
U9571;SSNA;LT;T16026;2;0;0;0;1;1;1;0;3;1;0;0;0;0
U9571;SSNA;SI;S18023;0;1;2;0;5;0;1;0;1;4;2;20;2;1
U9571;SSNA;LA;A14005;3;2;2;0;0;1;0;4;8;7;10;8;6;0
U9571;SSNA;LA;A11030;0;0;0;0;0;0;0;1;0;1;0;0;2;0
U9571;SSNA;LT;T18025;0;0;0;0;0;0;0;2;0;0;0;0;0;0
U9571;SSNA;LT;T13660;11;0;0;7;0;2;0;49;7;23;38;14;17;0
U9571;SSNA;ST;S16021;3;1;3;8;1;13;0;15;4;1;3;11;22;1
U9571;SSNA;LP;P16006;1;0;0;1;0;0;0;0;0;0;0;0;0;0
U9571;SSNA;LA;A16028;1;0;2;0;2;0;0;4;9;2;0;10;0;0
U9571;SSNA;LT;T18027;0;1;0;0;0;0;0;0;1;0;0;0;0;0
U9571;SSNA;LT;T16024;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U9571;SSNA;LA;A18029;1;1;0;4;1;0;1;1;7;1;4;3;1;0
U9571;SSNA;ST;S18920;0;0;0;0;1;0;0;0;0;0;1;1;0;0
U9571;SSNA;SI;S14E52;0;0;0;0;0;0;0;0;0;1;7;0;0;0
PU9821;SSNA;SV;S16022;1;0;0;0;0;0;0;0;0;0;0;0;0;0
PU9821;SSNA;LT;T11008;0;0;0;0;0;0;0;1;0;0;0;0;0;0
PU9821;SSNA;ST;S14054;1;0;0;0;0;0;0;1;0;0;0;0;0;0
PU9821;SSNA;SI;S18023;0;0;0;0;0;1;1;0;0;0;0;0;0;0
PU9821;SSNA;LA;A13018;0;1;0;0;0;0;0;0;0;0;0;0;0;0
PU9821;SSNA;LT;T13660;20;2;0;1;0;1;0;15;2;0;0;0;0;0
PU9821;SSNA;LA;A14005;1;0;0;0;0;0;0;0;0;0;0;0;0;0
PU9821;SSNA;SI;S16020;19;23;6;4;1;1;2;40;27;8;4;3;1;1
PU9821;SSNA;LT;T14E59;2;0;0;0;0;0;0;0;0;0;0;0;0;0
PU9821;SSNA;SI;S14E52;0;0;0;0;0;1;0;0;0;0;0;0;0;0
PU9821;SSNA;ST;S16021;4;4;0;1;0;0;0;1;8;1;0;0;1;0
PU9821;SSNA;SF;S16019;0;0;0;0;0;0;0;1;0;0;0;0;0;0
J8636;SSNA;LT;T14E59;0;5;3;0;0;0;0;0;0;0;0;0;0;0
J8636;SSNA;LT;T14007;1;2;1;0;0;0;0;0;0;0;0;1;1;0
J8636;SSNA;LT;T12057;3;0;1;0;2;0;0;3;1;1;2;2;9;0
J8636;SSNA;LT;T16026;0;0;1;1;0;0;0;0;0;0;0;0;0;0
J8636;SSNA;LA;A18029;0;0;0;0;0;0;0;0;1;1;0;0;0;0
J8636;SSNA;LA;A14005;1;4;0;0;0;0;0;7;14;9;3;1;4;0
J8636;SSNA;LT;T12058;0;0;0;0;0;1;0;0;1;0;0;0;2;0
J8636;SSNA;SV;S16022;0;0;0;1;0;0;0;0;0;0;0;0;0;1
J8636;SSNA;ST;S16021;9;2;1;0;6;3;0;19;16;7;5;11;4;0
J8636;SSNA;LT;T14063;1;1;1;0;0;0;0;0;0;0;0;0;0;0
J8636;SSNA;LT;T13059;2;2;0;2;0;1;0;1;0;0;0;1;0;0
J8636;SSNA;LA;A12017;1;0;0;0;0;0;0;3;0;4;1;1;1;0
J8636;SSNA;SI;S16020;5;4;1;5;0;1;0;33;21;21;28;32;16;0
J8636;SSNA;ST;S18920;0;1;1;0;1;0;0;0;2;1;1;2;0;0
J8636;SSNA;SI;S14E52;0;0;0;0;0;0;0;0;1;1;0;0;0;0
J8636;SSNA;LT;T13660;7;2;0;0;0;0;0;22;7;7;2;0;0;0
J8636;SSNA;SI;S18023;0;0;0;0;1;0;0;0;5;3;3;1;1;0
J8636;SSNA;LA;A16028;2;0;0;0;0;0;0;3;4;1;0;0;0;0
J8636;SSNA;LT;T11008;1;2;0;0;0;2;0;0;6;0;2;1;12;0
U9433;SSNA;LA;A16028;0;5;11;0;3;2;1;0;9;13;3;12;4;2
U9433;SSNA;LT;T14007;0;2;0;1;0;0;0;0;0;0;0;1;1;0
U9433;SSNA;SF;S16019;0;2;2;8;2;3;3;0;7;11;33;15;6;4
U9433;SSNA;SI;S14E52;0;0;1;0;0;0;0;0;0;2;2;0;0;0
U9433;SSNA;ST;S00062;0;0;1;1;0;0;0;0;0;0;5;0;0;0
U9433;SSNA;SI;S18023;0;1;7;3;2;2;7;0;4;9;9;11;7;3
U9433;SSNA;LT;T18027;0;1;2;2;0;0;2;0;0;0;0;0;0;0
U9433;SSNA;ST;S18920;0;1;1;2;1;0;3;0;0;0;0;3;1;1
U9433;SSNA;SI;S16020;13;36;12;67;67;26;6;24;105;78;206;265;79;9
U9433;SSNA;ST;S16021;1;5;10;13;14;13;1;3;17;16;17;15;13;0
U9433;SSNA;LA;A18029;0;2;0;1;0;1;3;0;2;2;1;0;0;3
U9433;SSNA;LT;T12057;9;4;10;2;5;19;0;5;5;15;0;0;2;0
U9433;SSNA;SV;S18921;0;1;2;3;1;0;0;0;0;0;0;0;0;0
U9433;SSNA;LA;A12017;0;1;6;4;2;7;0;0;2;6;3;3;12;0
U9433;SSNA;LT;T18025;0;0;0;0;0;0;0;0;0;2;2;2;0;0
U9433;SSNA;SV;S16022;0;3;3;4;11;3;0;0;4;0;0;3;3;1
U9433;SSNA;LT;T13059;0;0;1;2;0;0;0;0;0;1;0;0;0;0
U9433;SSNA;LT;T14063;0;2;2;1;0;0;0;0;1;0;0;1;0;0
U9433;SSNA;LT;T12058;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U9433;SSNA;LT;T14E59;0;0;7;0;1;0;0;0;0;0;0;0;0;0
U9433;SSNA;LT;T16026;0;0;2;1;2;0;0;0;0;1;1;0;0;0
U9433;SSNA;LT;T13660;0;6;13;3;4;6;0;0;9;22;0;4;1;0
U9433;SSNA;LT;T16024;0;0;1;0;1;2;0;2;1;1;0;21;4;0
U9433;SSNA;LT;T11008;9;2;16;0;1;1;0;2;7;86;0;1;9;0
U9433;SSNA;SF;S18922;0;0;3;0;0;0;0;0;0;0;0;1;0;0
U9433;SSNA;LA;A14005;2;18;12;9;11;13;0;1;39;33;9;14;21;0
U9433;SSNA;LA;A11030;0;0;1;0;0;0;0;0;0;4;0;1;1;0
U9433;SSNA;LA;A13018;0;1;0;0;0;0;0;0;0;0;0;2;0;0
PU9828;SSNA;LT;T12057;1;8;0;0;0;0;0;1;5;0;0;0;0;0
PU9828;SSNA;SV;S16022;0;1;0;0;0;0;0;0;0;0;0;0;0;0
PU9828;SSNA;ST;S16021;9;8;8;8;2;1;1;21;23;11;16;0;2;1
PU9828;SSNA;SI;S18023;10;2;2;1;2;0;0;25;3;1;4;0;0;0
PU9828;SSNA;SF;S16019;1;2;2;0;1;0;0;1;4;3;3;0;0;0
PU9828;SSNA;LT;T14007;0;0;1;0;0;0;0;0;0;0;0;0;0;0
PU9828;SSNA;LA;A16028;6;1;0;0;0;0;0;8;1;3;3;0;0;0
PU9828;SSNA;SI;S16020;23;53;20;28;6;2;6;49;182;99;80;31;19;20
PU9828;SSNA;LA;A13018;16;8;5;3;0;0;0;30;12;1;3;0;0;0
PU9828;SSNA;SF;S18922;0;0;0;0;0;0;0;1;0;0;0;0;0;0
PU9828;SSNA;LA;A18029;4;0;0;0;0;0;0;4;0;0;0;0;0;0
