ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE
C452;RALN;ND;CB;0;0;0;0;10;1
C452;RALN;ND;CC;0;0;4;3;4;5
C452;RALN;ND;CD;0;0;2;1;4;2
C1995;RALN;ND;CB;0;0;0;4;7;1
C1995;RALN;ND;CC;0;0;6;9;9;3
C1995;RALN;ND;CD;0;0;4;0;5;1
IP10580;RALN;ND;CB;0;0;4;49;0;0
IP10580;RALN;ND;CA;0;0;1;0;0;0
IP10580;RALN;ND;CC;0;0;1;6;0;0
C3987;RALN;ND;CC;0;0;15;0;0;0
C3987;RALN;ND;CD;0;0;4;0;0;0
C3832;RALN;ND;CB;0;0;0;0;6;0
C3832;RALN;ND;CD;0;0;4;0;4;1
C3832;RALN;ND;CC;0;0;9;8;11;8
C7118;RALN;ND;CA;0;0;0;0;2;0
C7118;RALN;ND;CC;0;0;5;3;0;0
C7118;RALN;ND;CD;0;0;1;0;1;0
C4975;RALN;ND;CC;0;0;2;0;2;2
C4725;RALN;ND;CC;0;0;1;1;0;0
C4335;RALN;ND;CC;0;0;0;0;2;0
C4335;RALN;ND;CD;0;0;0;0;1;0
C4335;RALN;ND;CB;0;0;0;0;9;0
C1497;RALN;ND;CB;0;0;0;0;2;0
C1497;RALN;ND;CC;0;0;0;0;1;2
ES172;RALN;ND;CB;13;11;0;0;0;0
ES172;RALN;ND;CC;2;1;0;0;0;0
C3850;RALN;ND;CA;0;0;1;1;0;0
C3850;RALN;ND;CC;0;0;14;7;0;0
C3850;RALN;ND;CB;0;0;0;1;0;0
C3850;RALN;ND;CD;0;0;4;0;0;0
C1530;RALN;ND;CB;0;0;0;0;9;2
C1530;RALN;ND;CC;0;0;4;6;2;1
P9046;RALN;ND;CC;0;0;28;0;0;0
C4343;RALN;ND;CA;0;0;4;0;6;0
C4343;RALN;ND;CD;0;0;3;2;6;1
C4343;RALN;ND;CB;0;0;4;4;15;2
C4343;RALN;ND;CC;0;0;18;5;15;5
Q9141;UNIV;ND;CC;0;0;3;0;0;0
C522;RALN;ND;CB;0;0;0;0;1;0
C522;RALN;ND;CC;0;0;0;0;1;0
C7580;RALN;ND;CA;0;0;0;0;1;0
C7580;RALN;ND;CC;0;0;0;0;1;0
C7580;RALN;ND;CB;0;0;0;0;1;0
C2810;PRBZ;NF;CB;0;0;0;0;4;0
C6745;RALN;ND;CC;0;0;0;0;1;1
UC11821;RALN;ND;CC;0;0;10;0;5;0
UC11821;RALN;ND;CD;0;0;5;0;5;0
C6367;RALN;ND;CB;0;0;0;0;3;1
C6367;RALN;ND;CA;0;0;0;0;1;0
C6367;RALN;ND;CC;0;0;4;0;4;0
C2757;RALN;ND;CC;0;0;3;3;5;3
C2757;RALN;ND;CD;0;0;1;0;1;0
C4223;RALN;ND;CD;0;0;4;0;3;1
C4223;RALN;ND;CA;0;0;0;1;1;0
C4223;RALN;ND;CC;0;0;4;7;1;2
UC11816;RALN;ND;CC;0;0;18;18;13;15
UC11816;RALN;ND;CD;0;0;7;5;5;3
C5523;RALN;ND;CB;0;0;0;0;2;0
C5523;RALN;ND;CC;0;0;8;1;9;1
C5523;RALN;ND;CD;0;0;1;0;1;1
C3273;RALN;ND;CC;0;0;1;0;0;0
C3273;RALN;ND;CB;0;0;0;0;3;0
C7593;RALN;ND;CB;0;0;0;0;1;0
C7593;RALN;ND;CC;0;0;8;1;8;2
C7593;RALN;ND;CD;0;0;0;2;2;0
IP10304;RALN;ND;CB;0;0;1;35;0;0
IP10304;RALN;ND;CD;0;0;0;3;0;0
C6395;RALN;ND;CC;0;0;15;6;0;0
C2429;RALN;ND;CC;0;0;4;1;0;0
C3430;REFR;SC;CB;0;0;0;0;0;1
C3430;REFR;SC;CC;0;0;0;0;1;0
UC10638;RALN;ND;CB;0;0;1;0;0;0
UC10638;RALN;ND;CC;0;1;18;17;0;0
UC10638;RALN;ND;CD;0;0;6;1;0;0
UC10025;RALN;ND;CD;0;0;1;0;0;0
UC10025;RALN;ND;CC;0;0;6;1;0;0
C6807;RALN;ND;CD;0;0;1;0;4;1
C6807;RALN;ND;CB;0;0;0;0;7;0
C6807;RALN;ND;CC;0;0;3;2;5;0
IP11052;PRTN;NF;CB;0;0;0;18;0;0
IP11052;PRTN;NF;CC;0;0;1;7;0;0
IP11052;PRTN;NF;CA;0;0;0;2;0;0
C1560;RALN;ND;CC;0;0;3;0;0;0
C1560;RALN;ND;CB;0;0;0;0;7;0
V9747;RALN;ND;CC;0;1;0;0;0;0
C3263;RALN;ND;CD;0;0;2;0;0;0
C3263;RALN;ND;CC;0;0;15;1;1;1
C3113;RALN;ND;CC;0;0;15;1;0;4
C3113;RALN;ND;CD;0;0;1;0;0;1
C6478;RALN;ND;CC;0;0;8;3;1;1
C3461;REFR;SC;CB;0;0;0;0;10;0
C3461;REFR;SC;CC;0;0;14;2;1;0
C5598;RALN;ND;CB;0;0;0;0;1;0
C5598;RALN;ND;CD;0;0;0;0;1;0
C5598;RALN;ND;CC;0;0;4;0;5;0
C2885;RALN;ND;CB;0;0;0;0;0;2
C2885;RALN;ND;CC;0;0;8;1;3;4
C2885;RALN;ND;CD;0;0;1;0;2;1
C2021;RALN;ND;CC;0;0;2;1;0;1
C2021;RALN;ND;CB;0;0;0;0;0;1
C4904;RALN;ND;CB;0;0;1;4;6;2
C4904;RALN;ND;CD;0;0;1;0;2;1
C4904;RALN;ND;CC;0;0;6;5;1;2
C6528;PRBZ;NF;CC;0;0;0;0;0;1
C6528;PRBZ;NF;CB;0;0;0;0;3;0
C4146;RALN;ND;CC;0;0;0;0;1;0
C8072;PRBZ;NF;CB;0;0;0;0;2;0
R9813;RALN;ND;CC;0;4;0;0;0;0
R9813;RALN;ND;CD;1;2;0;0;0;0
R9813;RALN;ND;CB;1;2;0;0;0;0
R9813;RALN;ND;CC;7;23;3;0;36;25
R9813;RALN;ND;CB;5;26;4;1;33;15
R9813;RALN;ND;CD;8;26;0;0;50;18
C1658;RALN;ND;CC;0;0;46;23;40;17
C1658;RALN;ND;CB;0;0;9;4;5;0
C1658;RALN;ND;CA;0;0;0;2;0;0
C1658;RALN;ND;CD;0;0;7;9;6;1
C2590;REVA;SC;CB;0;0;0;0;8;0
C2590;REVA;SC;CC;0;0;4;1;0;0
C6645;RALN;ND;CD;0;0;0;0;2;0
C6645;RALN;ND;CC;0;0;5;2;0;1
C6645;RALN;ND;CB;0;0;1;1;11;2
C5045;RALN;ND;CC;0;0;1;0;0;0
UC11819;RALN;ND;CC;0;0;12;5;8;0
UC11819;RALN;ND;CD;0;0;2;1;0;0
C6971;RALN;ND;CC;0;0;6;0;0;0
C5945;RALN;ND;CB;0;0;0;0;1;0
C5945;RALN;ND;CD;0;0;3;0;4;0
C5945;RALN;ND;CC;0;0;24;13;29;11
U10852;SSNA;ME;DS;0;0;2;8;0;5
U10852;SSNA;ME;SI;0;0;316;293;89;34
U10852;SSNA;ME;ST;0;0;40;23;24;15
U10852;SSNA;ME;SF;0;0;1;0;0;0
U10852;SSNA;ME;SV;0;0;27;2;10;1
U10852;SSNA;ME;LA;0;0;2;1;0;0
U10852;SSNA;ME;MV;0;0;16;1;3;0
U10852;SSNA;ME;MD;0;0;168;74;89;25
U10852;SSNA;ME;LT;0;0;107;31;47;4
C2847;RALN;ND;CB;0;0;1;0;5;0
C2847;RALN;ND;CD;0;0;1;0;0;0
C2847;RALN;ND;CC;0;0;2;1;0;0
R9201;RALN;ND;CC;6;59;0;0;42;15
R9201;RALN;ND;CD;22;77;0;0;18;12
R9201;RALN;ND;CB;4;29;16;13;21;16
C7359;RALN;ND;CC;0;0;7;2;2;0
C7359;RALN;ND;CB;0;0;0;0;3;0
C5998;RALN;ND;CC;0;0;1;1;0;1
ES169;RALN;ND;CB;0;0;27;51;0;0
ES169;RALN;ND;CC;0;0;2;1;0;0
C242;RALN;ND;CD;0;0;3;0;0;0
C242;RALN;ND;CC;0;0;12;2;0;0
C4063;RALN;ND;CB;0;0;1;1;0;0
C4063;RALN;ND;CC;0;0;34;11;33;10
C4063;RALN;ND;CD;0;0;10;2;10;1
C2792;RALN;ND;CD;0;0;5;5;6;2
C2792;RALN;ND;CC;0;0;20;3;21;2
C2792;RALN;ND;CB;0;0;0;2;6;0
LS11932;LS13;NF;LI;0;0;29;5;4;0
M8664;MNST;MM;2A;9;14;6;2;40;26
M8664;MNST;MM;3A;4;6;1;0;19;14
PA93;RALN;ND;CD;0;0;3;0;0;0
PA93;RALN;ND;CB;0;0;0;0;4;0
PA93;RALN;ND;CC;0;0;11;1;3;0
C2165;RALN;ND;CD;0;0;0;0;1;2
C2165;RALN;ND;CC;0;0;2;1;0;1
C2165;RALN;ND;CB;0;0;0;1;0;0
U9413;SSNA;ME;LT;0;0;66;310;52;7
U9413;SSNA;ME;SI;0;0;107;657;10;69
U9413;SSNA;ME;SF;0;0;21;42;2;20
U9413;SSNA;ME;SV;0;0;1;10;0;0
U9413;SSNA;ME;DS;0;0;0;0;1;11
U9413;SSNA;ME;MD;0;0;0;0;209;145
U9413;SSNA;ME;LA;0;0;2;20;2;0
U9413;SSNA;ME;ST;0;0;0;0;19;4
U9413;SSNA;ME;MV;0;0;0;0;11;1
C3267;RALN;ND;CB;0;0;0;0;1;0
C3267;RALN;ND;CC;0;0;2;0;3;1
C1133;RALN;ND;CB;0;0;12;0;11;0
C1133;RALN;ND;CC;0;0;0;4;0;4
C1133;RALN;ND;CD;0;0;0;1;0;1
C332;RALN;ND;CB;0;0;0;0;3;0
C3819;RALN;ND;CA;0;0;29;0;10;0
C3819;RALN;ND;CB;0;0;2;0;17;0
C3819;RALN;ND;CD;0;0;0;1;6;1
C3819;RALN;ND;CC;0;0;17;4;21;5
IP11000;PRTN;NF;CB;0;0;2;30;0;0
IP11000;PRTN;NF;CC;0;0;1;3;0;0
C6995;PRBZ;NF;CB;0;0;0;0;2;0
C1816;RALN;ND;CD;0;0;1;0;2;1
C1816;RALN;ND;CC;0;0;6;2;8;4
C1816;RALN;ND;CB;0;0;0;0;10;0
C8276;RALN;ND;CC;0;0;1;1;0;0
C6759;RALN;ND;CC;0;0;3;1;7;1
Q9133;UNIV;ND;CC;1;0;24;16;17;4
Q9133;UNIV;ND;CB;0;2;9;4;6;2
Q9133;UNIV;ND;CD;0;1;9;7;15;3
C5308;PRBZ;NF;CB;0;0;0;0;2;0
CS10307;RALN;ND;CD;0;1;0;0;0;0
C3869;RALN;ND;CC;0;0;7;1;9;1
C3869;RALN;ND;CD;0;0;1;1;2;1
C3869;RALN;ND;CB;0;0;0;0;3;0
U10509;SSNA;ME;SI;0;0;215;366;189;142
U10509;SSNA;ME;DS;0;0;0;0;2;10
U10509;SSNA;ME;MV;0;0;0;0;53;2
U10509;SSNA;ME;SF;0;0;0;1;0;1
U10509;SSNA;ME;ST;0;0;41;29;37;25
U10509;SSNA;ME;MD;0;0;0;0;188;95
U10509;SSNA;ME;LA;0;0;8;0;2;4
U10509;SSNA;ME;SV;0;0;0;0;67;2
U10509;SSNA;ME;DT;0;0;0;0;0;1
U10509;SSNA;ME;LT;0;0;149;70;79;3
IP10841;SSNA;ME;LP;0;0;0;0;0;1
C11978;RALN;ND;CC;0;0;0;4;0;0
C3478;RALN;ND;CC;0;0;1;0;0;0
C3399;RALN;ND;CC;0;0;15;5;15;2
C3399;RALN;ND;CA;0;0;0;0;3;0
C3399;RALN;ND;CB;0;0;0;0;3;0
C3399;RALN;ND;CD;0;0;0;0;0;1
C1288;RALN;ND;CC;0;0;2;0;2;0
C6909;RALN;ND;CA;0;0;0;0;5;2
C6909;RALN;ND;CC;0;0;10;0;1;0
C3873;RALN;ND;CC;0;0;2;1;3;4
C3873;RALN;ND;CA;0;0;0;0;1;0
C3873;RALN;ND;CB;0;0;0;2;1;1
C6407;RALN;ND;CC;0;0;3;0;0;0
C6407;RALN;ND;CB;0;0;0;0;3;0
C3122;RALN;ND;CC;0;0;11;8;0;0
C3122;RALN;ND;CD;0;0;3;0;0;0
R9207;RALN;ND;CC;0;0;0;0;6;0
R9207;RALN;ND;CB;0;0;48;13;17;0
R9207;RALN;ND;CD;0;0;0;0;3;2
R9207;RALN;ND;CB;0;0;11;2;0;0
R9207;RALN;ND;CD;0;0;0;0;2;2
R9207;RALN;ND;CC;0;0;0;0;4;3
P9103;RALN;ND;CC;0;0;1;1;4;0
P9103;RALN;ND;CB;0;0;3;2;9;0
P9103;RALN;ND;CD;0;0;1;0;2;0
P9103;RALN;ND;CA;0;0;2;0;0;0
LS12133;LS13;NF;LI;0;0;0;0;145;0
C5340;RALN;ND;CC;0;0;0;0;8;1
C5340;RALN;ND;CD;0;0;0;0;1;0
C5340;RALN;ND;CA;0;0;0;0;8;0
C5340;RALN;ND;CB;0;0;0;0;20;0
C1639;RALN;ND;CC;0;0;4;2;4;2
C6946;RALN;ND;CC;0;0;3;0;0;0
C4585;RALN;ND;CB;0;0;0;0;1;0
C4585;RALN;ND;CC;0;0;3;1;7;2
C4585;RALN;ND;CD;0;0;0;0;2;0
C489;RALN;ND;CC;0;0;8;26;13;27
C489;RALN;ND;CD;0;0;5;4;5;4
C489;RALN;ND;CB;0;0;0;0;4;0
P9060;RALN;ND;CC;0;0;19;2;23;2
P9060;RALN;ND;CA;0;0;0;0;3;3
P9060;RALN;ND;CD;0;0;2;0;1;0
P9060;RALN;ND;CB;0;0;9;0;47;25
U9471;SSNA;ME;MD;0;0;232;105;41;34
U9471;SSNA;ME;LP;0;0;5;0;0;0
U9471;SSNA;ME;LA;0;0;45;13;0;0
U9471;SSNA;ME;LT;0;0;90;32;0;0
U9471;SSNA;ME;DS;0;0;0;4;0;6
U9471;SSNA;ME;SV;0;0;1;0;0;0
U9471;SSNA;ME;SI;0;0;491;422;106;44
U9471;SSNA;ME;ST;0;0;67;31;5;3
C7987;RALN;ND;CB;0;0;0;0;1;0
C7987;RALN;ND;CC;9;3;0;0;0;1
C6687;RALN;ND;CA;0;0;0;0;2;0
C6687;RALN;ND;CB;0;0;1;0;2;0
C6687;RALN;ND;CC;0;0;8;2;13;1
C6473;RALN;ND;CB;0;0;1;7;0;2
C6473;RALN;ND;CC;0;0;3;0;2;1
C3104;RALN;ND;CB;0;0;0;0;4;0
C3104;RALN;ND;CD;0;0;2;0;0;0
C3104;RALN;ND;CC;0;0;2;3;2;0
C3390;RALN;ND;CD;0;0;1;0;0;0
C3390;RALN;ND;CC;0;0;8;6;6;4
LS12148;LS13;NF;LI;1;6;0;0;4;0
C3373;RALN;ND;CA;0;0;0;0;1;0
C3373;RALN;ND;CB;0;0;2;0;6;0
C3373;RALN;ND;CC;0;0;2;1;2;2
C6221;RALN;ND;CC;0;0;1;2;0;0
C6552;RALN;ND;CC;0;0;3;5;0;0
C6552;RALN;ND;CD;0;0;0;1;0;0
Q9134;UNIV;ND;CC;1;4;0;0;0;0
Q9134;UNIV;ND;CD;1;0;0;0;0;0
C5256;REFR;SC;CB;0;0;0;0;3;0
C5256;REFR;SC;CA;0;0;0;0;1;0
C630;RALN;ND;CB;0;0;3;3;8;0
C630;RALN;ND;CA;0;0;7;0;3;0
C630;RALN;ND;CD;0;0;4;1;4;1
C630;RALN;ND;CC;0;0;17;7;16;7
C6657;RALN;ND;CC;0;0;2;0;0;0
C7894;RALN;ND;CB;0;0;0;0;0;1
C7894;RALN;ND;CC;0;0;5;1;1;1
C7025;RALN;ND;CA;0;0;0;0;3;0
C7025;RALN;ND;CC;0;0;1;0;3;1
C7025;RALN;ND;CB;0;0;0;0;3;0
C4174;RALN;ND;CD;0;0;1;1;1;0
C4174;RALN;ND;CB;0;0;0;0;6;0
C4174;RALN;ND;CA;0;0;0;0;7;0
C4174;RALN;ND;CC;0;0;15;1;24;2
C4920;RALN;ND;CC;0;1;12;10;19;13
C4920;RALN;ND;CB;0;0;0;0;10;2
C4920;RALN;ND;CD;1;1;3;1;5;1
C3885;RALN;ND;CC;0;0;0;4;0;0
Q9146;UNIV;ND;CE;0;0;1;2;0;0
Q9146;UNIV;ND;CD;0;0;20;45;4;3
Q9146;UNIV;ND;CB;0;0;45;14;3;0
Q9146;UNIV;ND;CC;0;0;103;72;18;11
P9076;RALN;ND;CC;0;0;0;0;12;1
P9076;RALN;ND;CB;0;0;5;0;16;0
P9076;RALN;ND;CD;0;0;0;0;7;6
C5841;RALN;ND;CB;0;0;0;0;1;0
C5841;RALN;ND;CC;0;0;14;4;25;5
C5841;RALN;ND;CD;0;0;2;0;9;3
UC11864;RALN;ND;CC;0;0;17;4;17;2
UC11864;RALN;ND;CD;0;0;5;1;5;0
C5641;RALN;ND;CB;0;0;1;0;2;0
C5641;RALN;ND;CC;0;0;0;0;1;0
C7043;RALN;ND;CB;0;0;0;0;5;0
C7043;RALN;ND;CC;0;0;5;4;2;0
C7043;RALN;ND;CD;0;0;0;1;0;0
C8218;RALN;ND;CB;0;0;0;0;8;0
C8218;RALN;ND;CC;0;0;3;2;2;0
IP10582;RALN;ND;CA;0;0;0;2;0;0
IP10582;RALN;ND;CD;0;0;1;2;1;1
IP10582;RALN;ND;CB;0;0;1;38;0;0
C3546;RALN;ND;CD;0;0;1;0;1;4
C3546;RALN;ND;CC;0;0;7;1;0;3
C3940;RALN;ND;CC;0;0;7;1;6;4
C3940;RALN;ND;CD;0;0;1;0;1;0
IR9963;ERIC;ND;8L;0;0;1;0;0;0
IR9963;ERIC;ND;7L;0;4;2;0;1;0
IR9963;ERIC;ND;5L;6;7;3;2;6;0
IR9963;ERIC;ND;4L;5;2;0;0;10;0
IR9963;ERIC;ND;6L;2;3;6;3;3;0
IR9963;ERIC;ND;TC;5;8;3;1;0;0
IR9963;ERIC;ND;RI;5;13;2;1;0;0
IR9963;UNIV;ND;PR;2;0;0;0;0;0
IR9963;UNIV;ND;RI;1;5;0;0;0;0
C213;RALN;ND;CC;0;0;6;1;7;2
C213;RALN;ND;CB;0;0;0;0;1;0
CM9114;RALN;ND;CD;2;3;5;1;28;5
CM9114;RALN;ND;CB;2;2;4;4;141;3
CM9114;RALN;ND;CC;3;10;19;3;38;5
C1657;RALN;ND;CA;0;0;0;0;2;0
C1657;RALN;ND;CB;0;0;0;0;1;0
Q9162;UNIV;ND;CC;1;7;0;0;0;0
Q9162;UNIV;ND;CD;0;3;0;0;0;0
Q9162;UNIV;ND;CB;0;1;0;0;0;0
Q9162;UNIV;ND;CE;0;2;0;0;0;0
UC10240;RALN;ND;CB;0;0;1;3;0;0
UC10240;RALN;ND;CD;0;0;4;1;4;1
UC10240;RALN;ND;CA;0;0;0;2;0;0
UC10240;RALN;ND;CC;0;0;25;13;27;13
C376;RALN;ND;CD;0;0;0;0;0;1
C376;RALN;ND;CB;0;0;0;0;2;2
C376;RALN;ND;CC;0;0;2;0;2;1
C2573;REFR;SC;CD;0;0;2;0;0;0
C2573;REFR;SC;CC;0;0;4;2;0;0
C3534;RALN;ND;CC;0;0;1;0;0;0
C5209;RALN;ND;CD;0;0;0;1;0;0
C5209;RALN;ND;CC;0;0;3;0;0;0
C2232;RALN;ND;CC;2;1;19;28;0;1
C2232;RALN;ND;CD;0;3;8;4;0;1
LS58;LS13;NF;LI;2;1;903;60;1686;45
C2115;RALN;ND;CC;0;0;1;2;1;2
C2115;RALN;ND;CD;0;0;1;0;1;0
C1920;RALN;ND;CC;0;0;2;0;0;1
C3283;RALN;ND;CC;0;0;1;0;0;0
C2217;RALN;ND;CD;0;0;1;0;1;0
C2217;RALN;ND;CC;0;0;5;2;3;4
C2217;RALN;ND;CB;0;0;2;0;2;0
C8172;RALN;ND;CD;0;0;3;0;3;0
C8172;RALN;ND;CA;0;0;0;0;2;0
C8172;RALN;ND;CC;0;0;23;21;24;7
C8172;RALN;ND;CB;0;0;0;0;4;1
C728;PRBZ;NF;CB;0;0;0;0;2;0
CS10265;RALN;ND;CB;0;0;4;29;4;29
C4974;RALN;ND;CC;0;0;2;1;0;0
C5264;REFR;SC;CC;0;0;0;0;0;2
C6308;RALN;ND;CD;0;0;3;0;4;1
C6308;RALN;ND;CB;0;0;0;0;4;2
C6308;RALN;ND;CC;0;0;6;4;7;5
C3685;PRBZ;NF;CC;0;0;0;0;0;2
C3685;PRBZ;NF;CA;0;0;0;0;3;0
C3685;PRBZ;NF;CB;0;0;0;0;6;0
C2754;RALN;ND;CC;0;0;0;0;0;2
C8043;RALN;ND;CB;0;0;0;0;0;2
C8043;RALN;ND;CD;0;0;0;0;0;1
C8085;RALN;ND;CC;0;0;1;0;0;0
C3013;RALN;ND;CD;0;0;2;0;0;0
C3013;RALN;ND;CC;0;0;7;3;0;0
C955;RALN;ND;CB;0;0;1;0;7;0
C955;RALN;ND;CC;0;0;3;1;6;2
C2636;RALN;ND;CB;0;0;0;8;0;3
C2636;RALN;ND;CD;0;0;1;0;3;1
C2636;RALN;ND;CC;0;0;3;9;3;11
C5410;RALN;ND;CC;0;0;1;1;2;1
C5410;RALN;ND;CB;0;0;0;0;9;0
C5677;REFR;SC;CB;0;0;9;2;14;0
C5677;REFR;SC;CD;0;0;2;2;7;11
C5677;REFR;SC;CC;0;0;32;15;40;21
C4209;RALN;ND;CC;0;0;3;2;0;0
C1770;RALN;ND;CA;0;0;10;12;3;0
C1770;RALN;ND;CC;0;0;79;44;47;5
C1770;RALN;ND;CB;0;0;70;29;25;2
C1770;RALN;ND;CD;0;0;102;58;34;7
C4820;RALN;ND;CB;0;0;0;0;2;0
C4820;RALN;ND;CC;0;0;0;0;0;1
C4820;RALN;ND;CD;0;0;0;0;1;1
CM9061;RALN;ND;CB;0;1;3;2;86;2
CM9061;RALN;ND;CD;1;4;1;0;6;1
CM9061;RALN;ND;CC;1;1;1;3;29;2
U10903;SSNA;ME;LT;0;0;56;3;111;7
U10903;SSNA;ME;DT;0;0;0;0;1;0
U10903;SSNA;ME;LA;0;0;1;0;1;0
U10903;SSNA;ME;ST;0;0;16;4;59;15
U10903;SSNA;ME;DS;0;0;4;6;9;18
U10903;SSNA;ME;MD;0;0;111;47;140;60
U10903;SSNA;ME;SI;0;0;270;157;241;140
C6318;RALN;ND;CB;0;0;0;0;4;0
C6318;RALN;ND;CC;0;0;0;0;0;1
C4740;RALN;ND;CC;0;0;0;2;0;0
C4740;RALN;ND;CD;0;0;1;0;0;0
C4894;RALN;ND;CD;0;0;0;1;0;0
C4894;RALN;ND;CC;0;0;3;2;0;0
C416;RALN;ND;CA;0;0;0;0;1;0
C416;RALN;ND;CC;0;0;0;0;0;1
AA8542;ERIC;ND;6L;8;3;18;0;46;7
AA8542;ERIC;ND;8L;1;1;0;0;2;0
AA8542;ERIC;ND;7L;0;0;1;0;4;0
AA8542;ERIC;ND;5L;0;5;8;3;21;4
AA8542;ERIC;ND;RI;15;9;1;0;47;5
AA8542;ERIC;ND;TC;6;4;3;1;25;2
AA8542;ERIC;ND;4L;6;15;16;0;65;10
C1437;RALN;ND;CC;0;0;0;0;1;1
C5609;RALN;ND;CB;0;0;0;0;16;3
C5609;RALN;ND;CD;0;0;0;0;3;1
C5609;RALN;ND;CC;0;0;1;2;1;4
ES10584;RALN;ND;CB;1;1;0;0;0;0
ES10584;RALN;ND;CC;0;10;0;0;0;0
ES10584;RALN;ND;CD;5;12;0;0;0;0
C3041;RALN;ND;CD;0;0;1;0;1;0
C3041;RALN;ND;CB;0;0;0;0;6;0
C3041;RALN;ND;CC;0;0;5;0;2;0
C6787;RALN;ND;CC;0;0;1;0;0;0
C6787;RALN;ND;CD;0;0;0;0;1;0
C4571;RALN;ND;CA;0;0;0;0;1;0
C4571;RALN;ND;CB;0;0;0;0;1;0
C4571;RALN;ND;CC;0;0;3;0;5;0
C5267;RALN;ND;CC;0;0;0;0;5;0
C5267;RALN;ND;CB;0;0;0;0;7;0
C5267;RALN;ND;CD;0;0;0;0;1;0
C3045;RALN;ND;CC;0;0;11;1;15;2
C3045;RALN;ND;CD;0;0;0;0;2;0
C5918;RALN;ND;CB;0;0;1;7;0;0
C2644;RALN;ND;CC;0;0;2;0;5;0
C1143;RALN;ND;CC;0;0;2;0;0;0
C1470;RALN;ND;CD;0;0;5;1;8;1
C1470;RALN;ND;CA;0;0;0;0;3;0
C1470;RALN;ND;CC;0;0;25;1;33;11
C1470;RALN;ND;CB;0;0;0;0;12;2
RS9211;PRBZ;NF;CC;6;33;0;0;13;7
RS9211;PRBZ;NF;CA;0;0;0;0;304;0
RS9211;SCBZ;NF;BA;0;3;0;0;0;0
RS9211;PRBZ;NF;CD;15;41;0;0;58;9
RS9211;PRBZ;NF;CB;2;15;0;0;154;2
C8130;RALN;ND;CB;0;0;0;0;3;2
C8130;RALN;ND;CA;0;0;0;0;2;0
C8130;RALN;ND;CC;0;0;9;0;0;0
C8130;RALN;ND;CD;0;0;0;0;0;1
U9429;SSNA;ME;LT;0;0;78;54;16;1
U9429;SSNA;ME;SV;0;0;0;0;54;7
U9429;SSNA;ME;SI;0;0;201;570;98;174
U9429;SSNA;ME;SF;0;0;1;2;0;0
U9429;SSNA;ME;MV;0;0;1;0;13;4
U9429;SSNA;ME;MD;0;0;123;86;80;34
U9429;SSNA;ME;ST;0;0;31;23;3;2
C3270;RALN;ND;CC;0;0;1;0;1;0
IP10501;SSNA;ME;LT;0;0;1;25;0;0
IP10501;SSNA;ME;SI;0;0;0;7;0;0
C1631;PRBZ;NF;CC;0;0;0;1;0;0
C1631;PRBZ;NF;CB;0;0;3;0;8;0
C1631;PRBZ;NF;CA;0;0;0;4;0;0
C1631;PRBZ;NF;CD;0;0;2;0;0;0
C1778;RALN;ND;CC;0;0;1;1;0;0
C7901;PRBZ;NF;CB;0;0;1;0;2;0
C7901;PRBZ;NF;CA;0;0;3;0;0;0
C445;RALN;ND;CD;0;0;1;0;0;0
C445;RALN;ND;CC;0;0;3;0;0;0
C7602;RALN;ND;CD;0;0;2;0;0;2
C7602;RALN;ND;CB;0;0;0;1;0;0
C7602;RALN;ND;CC;0;0;17;4;0;0
C2442;REFR;SC;CC;0;0;4;4;1;4
C7395;PRBZ;NF;CA;0;0;0;0;2;0
C7395;PRBZ;NF;CB;0;0;0;0;2;0
IP11847;RALN;ND;CD;0;0;0;2;0;0
IP11847;RALN;ND;CB;0;0;1;11;0;0
IP11847;RALN;ND;CC;0;0;1;5;0;0
C6767;RALN;ND;CC;0;0;5;1;8;1
C6767;RALN;ND;CB;0;0;0;0;11;0
C518;RALN;ND;CD;0;0;0;0;0;1
C518;RALN;ND;CB;0;0;0;0;1;0
C518;RALN;ND;CC;0;0;2;0;0;0
LS12300;LS13;NF;LI;123;133;6;0;18;1
C4636;RALN;ND;CB;0;0;0;0;9;0
C4636;RALN;ND;CC;0;0;3;1;2;0
C2163;RALN;ND;CC;0;0;2;1;0;0
C2163;RALN;ND;CB;0;0;0;0;8;1
C12503;RALN;ND;CB;0;0;0;0;8;1
C12503;RALN;ND;CC;0;0;1;2;3;3
C12503;RALN;ND;CD;0;0;1;0;0;0
C481;PRBZ;NF;PC;0;0;0;0;4;0
C481;PRBZ;NF;CA;0;0;0;2;0;0
C481;PRBZ;NF;CB;0;0;3;3;19;0
C481;PRBZ;NF;CC;0;0;1;0;0;0
C7360;RALN;ND;CB;0;0;0;0;0;1
C7360;RALN;ND;CD;0;0;0;0;0;1
C7360;RALN;ND;CC;0;0;4;0;0;0
P9051;RALN;ND;CB;0;0;0;0;36;0
P9051;RALN;ND;CD;1;0;5;0;11;3
P9051;RALN;ND;CC;1;3;7;0;20;3
C3757;RALN;ND;CC;0;0;4;1;0;0
C6884;RALN;ND;CB;0;0;1;1;0;0
