REGIONE;ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;UOMINI;DONNE
R00036;Q9188;UNIV;CC;042000;2;1
R00036;Q9188;UNIV;CC;046000;6;5
R00036;Q9188;UNIV;CE;063000;0;1
R00036;Q9188;UNIV;CD;049000;3;4
R00036;Q9188;PRUN;PR;0D0168;5;1
R00036;Q9188;UNIV;CD;051000;1;0
R00036;Q9188;UNIV;CC;045000;11;14
R00036;Q9188;PRUN;RI;0D0176;2;0
R00036;Q9188;UNIV;CC;043000;5;1
R00036;Q9188;UNIV;CC;097000;9;5
R00036;Q9188;UNIV;CB;0B7000;1;0
R00036;Q9188;UNIV;DG;0D0097;1;0
R00036;Q9188;UNIV;CD;052000;2;0
R00036;Q9188;UNIV;CB;038000;5;0
R00036;Q9188;PRUN;PR;0D0172;6;0
R00036;Q9188;UNIV;CD;0D7000;0;1
R00036;Q9188;UNIV;CD;050000;2;1
R00036;Q9188;PRUN;PR;0D0173;27;13
R00036;Q9188;PRUN;RI;0D0177;10;12
R00036;Q9188;UNIV;CD;0D6000;0;1
R00036;Q9188;PRUN;PR;0D0169;26;21
R00036;Q9188;UNIV;CE;059000;4;3
R00036;Q9188;PRUN;PR;0D0166;1;0
R00036;Q9188;UNIV;CB;036000;19;17
R00036;Q9188;UNIV;CC;040000;7;17
R00036;Q9188;UNIV;CB;034000;1;0
R00036;Q9188;UNIV;CE;060000;1;1
R00134;LS12197;LS13;LI;0000ND;0;1
R00000;LS12197;LS13;LI;0000ND;3;1
R00205;LS12197;LS13;LI;0000ND;4;1
R00198;LS12197;LS13;LI;0000ND;1;0
R00054;LS12197;LS13;LI;0000ND;2;1
R00189;LS12197;LS13;LI;0000ND;1;0
R00223;LS12197;LS13;DI;0D00NF;1;0
R00063;LS12197;LS13;LI;0000ND;2;0
R00214;LS12197;LS13;LI;0000ND;10;3
R00143;LS12197;LS13;LI;0000ND;0;1
R00045;LS12197;LS13;LI;0000ND;1;0
R00223;LS12197;LS13;LI;0000ND;171;243
R00072;LS12042;LS13;LI;0000ND;5;3
R00161;ER11079;SSNA;LT;T11008;0;4
R00161;ER11079;SSNA;DS;SD0A65;1;0
R00161;ER11079;SSNA;LT;T13059;1;0
R00161;ER11079;SSNA;DS;SD0A12;2;8
R00161;ER11079;SSNA;ST;S16021;22;31
R00161;ER11079;SSNA;DS;SD0E39;0;1
R00161;ER11079;SSNA;DT;TD0S01;2;0
R00161;ER11079;SSNA;DS;SD0A38;0;2
R00161;ER11079;SSNA;LT;T12057;3;0
R00161;ER11079;SSNA;DG;0D0482;1;0
R00161;ER11079;SSNA;DG;0D0163;0;1
R00161;ER11079;SSNA;LT;T13660;4;52
R00161;ER11079;SSNA;DT;TD0002;2;0
R00161;ER11079;SSNA;LT;T14007;1;0
R00161;ER11079;SSNA;DA;AD0612;0;1
R00161;ER11079;SSNA;DG;0D0097;1;0
R00161;ER11079;SSNA;MD;SD0E34;5;2
R00161;ER11079;SSNA;DA;AD0032;4;0
R00161;ER11079;SSNA;SI;S16020;59;225
R00161;ER11079;SSNA;SF;S16019;1;6
R00161;ER11079;SSNA;MV;SD0A73;0;1
R00161;ER11079;SSNA;LA;A18869;0;2
R00161;ER11079;SSNA;LT;T16026;9;6
R00161;ER11079;SSNA;MD;SD0E33;8;0
R00161;ER11079;SSNA;PS;SD0SE1;0;1
R00161;ER11079;SSNA;SI;S18863;0;1
R00161;ER11079;SSNA;LT;T14063;6;0
R00161;ER11079;SSNA;LA;A12017;0;1
R00161;ER11079;SSNA;LA;A14005;4;42
R00161;ER11079;SSNA;LA;A13870;2;1
R00161;ER11079;SSNA;DT;TD0A01;5;0
R00161;ER11079;SSNA;LA;A16028;1;0
R00161;ER11079;SSNA;MD;SD0036;11;2
R00161;ER11079;SSNA;MD;SD0035;59;46
R00036;PN10332;EPNE;AB;034000;3;0
R00036;PN10332;EPNE;AB;032000;1;1
R00036;PN10332;EPNE;AA;025000;0;1
R00036;PN10332;EPNE;AC;043000;1;1
R00036;PN10332;EPNE;AC;045000;1;1
R00036;PN10332;EPNE;AA;027000;2;0
R00036;PN10332;EPNE;AC;042000;4;2
R00125;E8471;EPNE;AB;034000;0;1
R00090;E8471;EPNE;AC;046000;1;0
R00125;E8471;EPNE;AB;032000;1;2
R00161;ER12885;RALN;CA;028000;1;0
R00161;ER12885;RALN;CB;036494;0;3
R00161;ER12885;RALN;CC;042000;7;47
R00161;ER12885;RALN;DI;0D0164;3;2
R00161;ER12885;RALN;CC;046000;10;20
R00161;ER12885;RALN;CB;0B7A00;2;5
R00161;ER12885;RALN;CD;099000;5;7
R00161;ER12885;RALN;CB;034000;2;6
R00161;ER12885;RALN;CD;0D4000;5;10
R00161;ER12885;RALN;CC;097000;10;24
R00161;ER12885;RALN;CB;037493;0;6
R00161;ER12885;RALN;CD;050000;1;11
R00161;ER12885;RALN;CC;043000;5;21
R00161;ER12885;RALN;CB;038491;2;4
R00161;ER12885;RALN;CD;0D5000;2;5
R00161;ER12885;RALN;CB;036495;3;3
R00161;ER12885;RALN;CC;0C1000;16;95
R00161;ER12885;RALN;CB;037492;0;3
R00161;ER12885;RALN;CB;0B8000;3;16
R00161;ER12885;RALN;CD;0D1000;10;42
R00161;ER12885;RALN;CB;055000;0;1
R00161;ER12885;RALN;CB;032000;2;1
R00161;ER12885;RALN;CB;038490;0;1
R00161;ER12885;RALN;CD;0D7000;2;2
R00161;ER12885;RALN;CB;0B7000;5;6
R00161;ER12885;RALN;CC;045000;1;16
R00161;ER12885;RALN;CD;049000;1;30
R00161;ER12885;RALN;CB;054000;2;1
R00134;Q9189;UNIV;CB;037000;6;1
R00134;Q9189;PRUN;PR;0D0167;1;1
R00134;Q9189;UNIV;CC;045000;4;0
R00134;Q9189;UNIV;CC;040000;15;21
R00134;Q9189;UNIV;CE;062000;4;2
R00134;Q9189;UNIV;CC;046000;1;3
R00134;Q9189;PRUN;PR;0D0169;59;60
R00134;Q9189;UNIV;CE;059000;1;0
R00134;Q9189;UNIV;CD;051000;7;7
R00134;Q9189;UNIV;CB;034000;2;4
R00134;Q9189;UNIV;CD;052000;1;5
R00134;Q9189;UNIV;CC;097000;1;0
R00134;Q9189;UNIV;CB;032000;3;3
R00134;Q9189;UNIV;DG;0D0097;0;1
R00134;Q9189;UNIV;CC;042000;28;31
R00134;Q9189;UNIV;CE;061000;2;5
R00134;Q9189;UNIV;CB;036000;3;7
R00134;Q9189;PRUN;PR;0D0168;11;0
R00134;Q9189;UNIV;CD;050000;8;7
R00134;Q9189;PRUN;PR;0D0172;16;1
R00134;Q9189;UNIV;CC;0C7000;2;0
R00134;Q9189;UNIV;CD;048000;7;14
R00134;Q9189;UNIV;CD;0D7000;0;1
R00134;Q9189;UNIV;AL;000676;0;5
R00134;Q9189;UNIV;CD;049000;12;8
R00134;Q9189;PRUN;RI;0D0177;32;43
R00134;Q9189;PRUN;RI;0D0176;8;0
R00134;Q9189;PRUN;PR;0D0174;1;0
R00134;Q9189;PRUN;PR;0D0173;54;28
R00134;Q9189;UNIV;CC;043000;14;24
R00134;Q9189;UNIV;CE;060000;6;2
R00134;Q9189;UNIV;CE;0E6000;1;0
R00090;Q10328;UNIV;CC;043000;0;2
R00090;Q10328;UNIV;DG;0D0097;1;0
R00090;Q10328;UNIV;CB;034000;1;0
R00090;Q10328;PRUN;PR;0D0172;3;0
R00090;Q10328;UNIV;CD;050000;0;1
R00090;Q10328;UNIV;CB;038000;1;0
R00090;Q10328;UNIV;CC;040000;1;6
R00090;Q10328;PRUN;PR;0D0169;9;2
R00090;Q10328;PRUN;PR;0D0173;5;0
R00090;Q10328;UNIV;CC;045000;0;3
R00090;Q10328;UNIV;CE;059000;0;2
R00090;Q10328;UNIV;CD;048000;1;7
R00090;Q10328;PRUN;PR;0D0168;2;0
R00090;Q10328;UNIV;CD;051000;1;0
R00143;AA10255;RESA;CB;034000;37;5
R00143;AA10255;RESA;CD;050000;19;7
R00143;AA10255;RESA;CC;042000;2;0
R00143;AA10255;RESA;CD;049000;1;1
R00143;AA10255;RESA;CC;045000;7;8
R00143;AA10255;RESA;CD;051000;10;5
R00143;AA10255;RESA;CD;052000;9;12
R00143;AA10255;RESA;CC;040000;0;3
R00143;AA10255;RESA;CC;046000;19;2
R00143;AA10255;RESA;CB;038000;12;1
R00143;AA10255;RESA;DI;0D0I97;1;0
R00143;AA10255;RESA;DI;0D0164;11;0
R00143;AA10255;RESA;CC;043000;17;8
R00143;AA10255;RESA;CB;037000;7;0
R00143;AA10255;RESA;CA;025000;0;1
R00143;AA10255;RESA;CA;027000;1;0
R00143;AA10255;RESA;CB;036000;15;0
R00143;AA10255;RESA;CD;048000;10;5
R00205;LS12133;LS13;LI;0000ND;155;43
R00205;LS12133;LS13;DI;0D00NF;4;4
R00125;PA84;RALN;DI;0D0164;1;0
R00125;PA84;RALN;CC;045000;1;1
R00125;PA84;RALN;CB;038491;1;0
R00125;PA84;RALN;CC;0C1000;0;2
R00125;PA84;RALN;CD;050000;1;0
R00125;PA84;RALN;CD;0D5000;1;0
R00125;PA84;RALN;CC;046000;0;3
R00125;PA84;RALN;CC;043000;1;0
R00125;PA84;RALN;CD;099000;2;1
R00081;ER10853;RALN;CD;050000;0;1
R00081;ER10853;RALN;CC;046000;2;2
R00081;ER10853;RALN;CD;099000;1;2
R00081;ER10853;RALN;CC;045000;1;0
R00081;ER10853;RALN;CD;049000;0;1
R00081;ER10853;RALN;DG;0D0097;0;1
R00054;PA11790;RALN;CC;045000;0;1
R00054;PA11790;RALN;PC;000061;1;0
R00054;PA11790;RALN;CD;049000;2;6
R00054;PA11790;RALN;CD;0D1000;1;0
R00054;PA11790;RALN;CC;0C1000;0;1
R00054;PA11790;RALN;CC;043000;2;1
R00054;PA11790;RALN;CD;0D5000;1;1
R00054;PA11790;RALN;CB;037492;2;0
R00054;PA11790;RALN;CD;0D4000;1;2
R00054;PA11790;RALN;CD;050000;4;0
R00054;PA11790;RALN;CC;042000;2;3
R00054;PA11790;RALN;DG;0D0097;1;0
R00125;Q9163;UNIV;CD;048000;64;154
R00125;Q9163;UNIV;CD;049000;41;118
R00125;Q9163;UNIV;AL;000676;13;19
R00125;Q9163;UNIV;CC;040000;34;51
R00125;Q9163;UNIV;CC;042000;49;132
R00125;Q9163;UNIV;CD;0D6000;22;23
R00125;Q9163;UNIV;CD;052000;14;19
R00125;Q9163;UNIV;CB;034000;3;1
R00125;Q9163;UNIV;CB;036000;5;10
R00125;Q9163;UNIV;CB;037000;3;9
R00125;Q9163;UNIV;CD;051000;15;14
R00125;Q9163;UNIV;CE;0E7000;1;1
R00125;Q9163;UNIV;CD;050000;44;111
R00125;Q9163;UNIV;CB;0B7000;0;1
R00125;Q9163;UNIV;CC;0C7000;19;40
R00125;Q9163;UNIV;CC;043000;43;76
R00125;Q9163;UNIV;CC;0C8000;12;31
R00125;Q9163;PRUN;PR;0D0168;24;4
R00125;Q9163;UNIV;CC;097000;20;54
R00125;Q9163;PRUN;PR;0D0172;21;4
R00125;Q9163;PRUN;RI;0D0177;105;149
R00125;Q9163;UNIV;CE;061000;21;36
R00125;Q9163;UNIV;DG;0D0097;0;1
R00125;Q9163;UNIV;CC;045000;23;53
R00125;Q9163;UNIV;CE;063000;0;2
R00125;Q9163;UNIV;CC;046000;23;33
R00125;Q9163;UNIV;D2;0D0079;3;5
R00125;Q9163;UNIV;CE;062000;3;1
R00125;Q9163;UNIV;D2;0D0080;0;1
R00125;Q9163;UNIV;CD;0D7000;3;12
R00125;Q9163;UNIV;CB;038000;9;13
R00125;Q9163;UNIV;CE;060000;12;20
R00125;Q9163;UNIV;CE;0E6000;1;0
R00125;Q9163;UNIV;CE;059000;5;8
R00125;Q9163;PRUN;RI;0D0176;10;5
R00125;Q9163;PRUN;PR;0D0173;248;122
R00125;Q9163;PRUN;PR;0D0169;390;379
R00072;LS12038;LS13;LI;0000ND;0;3
R00152;LS12161;LS13;LI;0000ND;90;41
R00027;PN11009;EPNE;AC;040000;0;4
R00027;PN11009;EPNE;AB;030000;2;7
R00027;PN11009;EPNE;AA;025000;1;0
R00027;PN11009;EPNE;AA;023000;1;0
R00107;ER10865;RALN;CC;0C1000;1;0
R00107;ER10865;RALN;CC;042000;5;3
R00107;ER10865;RALN;DI;0D0165;2;0
R00107;ER10865;RALN;CD;049000;5;11
R00125;PA91;RALN;CD;0D7000;2;0
R00125;PA91;RALN;CD;0D5000;0;1
R00125;PA91;RALN;CC;097000;3;1
R00125;PA91;RALN;CB;0B8000;1;0
R00125;PA91;RALN;DI;0D0164;1;0
R00125;PA91;RALN;CC;046000;1;0
R00125;PA91;RALN;CD;049000;0;1
R00072;Q9810;UNIV;CC;040000;2;3
R00072;Q9810;PRUN;PR;0D0173;7;1
R00072;Q9810;UNIV;CD;050000;3;5
R00072;Q9810;UNIV;CE;0E8000;0;1
R00072;Q9810;PRUN;PR;0D0172;5;0
R00072;Q9810;UNIV;CC;0C8000;7;9
R00072;Q9810;UNIV;CC;043000;5;3
R00072;Q9810;PRUN;PR;0D0169;9;15
R00072;Q9810;UNIV;CB;038000;4;0
R00072;Q9810;UNIV;CD;052000;3;4
R00072;Q9810;PRUN;RI;0D0176;3;0
R00072;Q9810;UNIV;CB;032000;2;1
R00072;Q9810;UNIV;CD;048000;0;2
R00072;Q9810;UNIV;CE;061000;0;1
R00072;Q9810;UNIV;CB;0B7000;1;0
R00072;Q9810;UNIV;D2;0D0079;0;2
R00072;Q9810;UNIV;CD;049000;1;0
R00072;Q9810;UNIV;CD;0D6000;2;2
R00072;Q9810;UNIV;CC;042000;5;0
R00072;Q9810;UNIV;CC;0C7000;4;0
R00072;Q9810;UNIV;DG;0D0097;0;1
R00072;Q9810;UNIV;CC;045000;3;10
R00072;Q9810;PRUN;RI;0D0177;4;10
R00072;Q9810;UNIV;CD;051000;10;6
R00072;Q9810;UNIV;CE;062000;0;1
R00072;Q9810;PRUN;PR;0D0168;3;0
R00045;LS12036;LS13;LI;0000ND;0;1
R00072;LS12036;LS13;LI;0000ND;0;3
R00205;ER9949;RALN;CC;043000;2;13
R00205;ER9949;RALN;CC;045000;4;21
R00205;ER9949;RALN;CB;0B7000;0;5
R00205;ER9949;RALN;CB;036494;2;1
R00205;ER9949;RALN;CD;049000;8;11
R00205;ER9949;RALN;CB;0B8000;3;16
R00205;ER9949;RALN;CB;036495;2;2
R00205;ER9949;RALN;CD;0D4000;5;9
R00205;ER9949;RALN;CD;0D7000;0;2
R00205;ER9949;RALN;CC;0C1000;46;110
R00205;ER9949;RALN;CB;038490;0;5
R00205;ER9949;RALN;CB;037493;0;6
R00205;ER9949;RALN;CD;050000;10;6
R00205;ER9949;RALN;CD;099000;2;6
R00205;ER9949;RALN;CC;046000;10;23
R00205;ER9949;RALN;CB;032000;0;1
R00205;ER9949;RALN;CC;042000;8;20
R00205;ER9949;RALN;CA;025000;0;1
R00205;ER9949;RALN;CB;054000;1;5
R00205;ER9949;RALN;CD;0D5000;5;8
R00205;ER9949;RALN;CB;034000;0;10
R00205;ER9949;RALN;CB;038491;0;2
R00205;ER9949;RALN;CB;037492;1;2
R00205;ER9949;RALN;CC;097000;21;18
R00205;ER9949;RALN;CD;0D1000;23;83
R00205;ER9949;RALN;CB;0B7A00;0;4
R00205;ER9949;RALN;DI;0D0164;3;2
R00161;E8482;EPNE;AB;034000;2;1
R00161;E8482;EPNE;AC;045000;0;2
R00143;PA12216;RALN;SP;0D0I95;0;1
R00143;PA12216;RALN;CC;043000;1;0
R00143;PA12216;RALN;DG;0D0097;1;0
R00143;PA12216;RALN;CD;049000;0;1
R00143;PA12216;RALN;CD;0D1000;0;1
R00214;E8506;EPNE;AC;040000;1;0
R00134;ER12967;RALN;DI;0D0165;1;0
R00134;ER12967;RALN;CD;099000;1;0
R00134;ER12967;RALN;CD;050000;2;2
R00134;ER12967;RALN;DG;0D0097;1;0
R00134;ER12967;RALN;CD;0D1000;0;1
R00134;ER12967;RALN;CD;049000;3;1
R00134;ER12967;RALN;CD;0D4000;4;3
R00018;PN8576;EPNE;D2;0D0080;1;0
R00018;PN8576;EPNE;AC;045000;1;1
R00018;PN8576;EPNE;AA;023000;10;0
R00018;PN8576;EPNE;AB;030000;6;2
R00018;PN8576;EPNE;AA;027000;1;2
R00072;PN8576;EPNE;AB;034000;0;1
R00018;PN8576;EPNE;AB;034000;1;4
R00134;PN8576;EPNE;AB;030000;0;1
R00018;PN8576;EPNE;AB;032000;4;1
R00018;PN8576;EPNE;AC;042000;1;1
R00072;AA10591;ENAC;AC;043000;5;0
R00072;AA10591;ENAC;AC;040000;0;1
R00072;AA10591;ENAC;AA;023000;0;1
R00072;AA10591;ENAC;AC;045000;0;1
R00072;AA10591;ENAC;AC;046000;5;5
R00072;AA10591;ENAC;AB;036000;1;1
R00152;E8438;EPNE;AC;046000;1;0
R00063;AG10561;REFR;CD;052000;1;0
R00063;AG10561;REFR;DI;0D0099;1;0
R00072;PN10880;EPNE;AC;045000;0;2
R00072;PN10880;EPNE;AB;034000;3;2
R00072;LS11923;LS13;LI;0000ND;53;70
R00072;LS11923;LS13;DI;0D00NF;1;4
R00000;E8520;EPNE;AC;046000;1;0
R00116;IC11019;RALN;CD;050000;1;1
R00161;PA123;RALN;CB;0B7A00;1;0
R00161;PA123;RALN;CB;0B7000;1;0
R00161;PA123;RALN;DF;0D0095;0;1
R00161;PA123;RALN;CC;046000;11;4
R00161;PA123;RALN;CB;038491;1;0
R00161;PA123;RALN;CD;0D5000;1;0
R00161;PA123;RALN;CD;0D1000;1;0
R00161;PA123;RALN;DI;0D0165;1;0
R00054;LS11980;LS13;LI;0000ND;2;1
R00143;LS11980;LS13;LI;0000ND;2;0
R00125;LS11980;LS13;LI;0000ND;6;8
R00090;LS11980;LS13;LI;0000ND;26;23
R00205;LS11980;LS13;LI;0000ND;1;0
R00081;LS11980;LS13;DI;0D00NF;3;1
R00143;ER10531;RESA;CB;036000;3;1
R00143;ER10531;RESA;CD;052000;4;2
R00143;ER10531;RESA;CC;040000;5;10
R00143;ER10531;RESA;CD;049000;3;2
R00143;ER10531;RESA;CC;045000;2;0
R00143;ER10531;RESA;CD;048000;8;8
R00143;ER10531;RESA;CB;030000;1;1
R00143;ER10531;RESA;CC;042000;7;3
R00143;ER10531;RESA;CB;032000;4;2
R00143;ER10531;RESA;CB;034000;3;2
R00143;ER10531;RESA;CC;046000;2;2
R00143;ER10531;RESA;CC;043000;13;9
R00143;ER10531;RESA;DI;0D0164;3;5
R00143;ER10531;RESA;CD;050000;14;16
R00143;ER10531;RESA;CD;0D6000;3;1
R00143;ER10531;RESA;CB;037000;3;1
R00143;ER10531;RESA;CD;051000;3;0
R00143;Q9133;UNIV;CB;036000;14;5
R00143;Q9133;PRUN;PR;0D0172;2;0
R00143;Q9133;UNIV;CC;045000;25;30
R00143;Q9133;PRUN;PR;0D0173;123;49
R00143;Q9133;UNIV;CD;0D6000;7;10
R00143;Q9133;UNIV;CC;043000;17;27
R00143;Q9133;UNIV;CD;052000;13;21
R00143;Q9133;UNIV;CD;0D7000;0;1
R00143;Q9133;UNIV;CD;049000;13;20
R00143;Q9133;UNIV;CD;0D8000;0;3
R00143;Q9133;UNIV;CE;062000;2;3
R00143;Q9133;UNIV;CC;042000;15;21
R00143;Q9133;UNIV;CC;040000;14;30
R00143;Q9133;UNIV;DG;0D0097;1;0
R00143;Q9133;PRUN;RI;0D0176;9;1
R00143;Q9133;PRUN;PR;0D0169;195;151
R00143;Q9133;UNIV;CB;032000;1;1
R00143;Q9133;PRUN;PR;0D0168;17;0
R00143;Q9133;PRUN;RI;0D0177;57;80
R00143;Q9133;UNIV;CB;0B7000;9;23
R00143;Q9133;UNIV;CB;038000;10;17
R00143;Q9133;UNIV;CE;061000;1;3
R00143;Q9133;UNIV;CE;060000;4;3
R00143;Q9133;UNIV;CB;034000;3;0
R00143;Q9133;UNIV;CE;059000;4;7
R00143;Q9133;UNIV;CE;063000;1;3
R00143;Q9133;UNIV;CD;048000;13;24
R00143;Q9133;UNIV;CC;046000;30;31
R00143;Q9133;UNIV;D2;0D0079;5;5
R00143;Q9133;UNIV;CC;0C7000;5;9
R00143;Q9133;UNIV;CD;051000;15;32
R00143;Q9133;UNIV;AL;000676;4;8
R00143;Q9133;PRUN;RI;0D0178;0;2
R00143;Q9133;UNIV;CB;037000;17;12
R00143;Q9133;UNIV;CD;050000;20;31
R00143;Q9133;UNIV;CC;097000;20;17
R00143;Q9133;UNIV;CC;0C8000;3;10
R00152;PA10179;RESI;CB;032000;4;0
R00152;PA10179;RESI;CC;045000;0;1
R00152;PA10179;RESI;CC;040000;1;0
R00152;PA10179;RESI;CD;051000;2;2
R00152;PA10179;RESI;CC;0C7000;0;1
R00152;PA10179;RESI;CC;046000;1;1
R00152;PA10179;RESI;DI;0D0918;3;0
R00152;PA10179;RESI;CD;050000;1;0
R00152;PA10179;RESI;CB;034000;1;0
R00152;PA10179;RESI;CB;030000;42;17
R00152;PA10179;RESI;CC;097000;2;0
R00152;PA10179;RESI;CA;023000;18;7
R00152;PA10179;RESI;CD;052000;0;2
R00152;PA10179;RESI;CD;0D6000;2;2
R00125;E8445;EPNE;AB;034000;2;0
R00125;E8445;EPNE;AC;042000;0;1
R00161;ER9837;RALN;CD;050000;0;1
R00161;ER9837;RALN;CD;099000;0;1
R00161;ER9837;RALN;CC;042000;1;2
R00161;ER9837;RALN;CC;045000;0;1
R00161;ER9837;RALN;CB;034000;0;1
R00161;ER9837;RALN;DI;0D0165;1;0
R00161;ER9837;RALN;CD;0D1000;2;2
R00161;ER9837;RALN;CC;046000;0;1
R00161;ER9837;RALN;DI;0D0164;4;1
R00161;ER9837;RALN;CD;0D5000;0;1
R00161;ER9837;RALN;CD;0D4000;2;3
R00161;ER9837;RALN;CD;049000;3;5
R00161;ER9837;RALN;CB;0B8000;1;0
R00116;PN8557;EPNE;AB;034000;3;0
R00116;PN8557;EPNE;AC;045000;1;0
R00116;PN8557;EPNE;AB;032000;0;1
R00072;PN8557;EPNE;AB;032000;1;2
R00018;PN8557;EPNE;AA;027000;1;2
R00018;PN8557;EPNE;AC;043000;1;4
R00018;PN8557;EPNE;D2;0D0080;1;0
R00018;PN8557;EPNE;MD;0D0585;1;0
R00018;PN8557;EPNE;AC;046000;1;1
R00018;PN8557;EPNE;AB;034000;32;21
R00072;PN8557;EPNE;AB;034000;5;1
R00072;PN8557;EPNE;AC;043000;0;1
R00018;PN8557;EPNE;AB;032000;5;4
R00072;LS11924;LS13;DI;0D00NF;1;0
R00072;LS11924;LS13;LI;0000ND;17;8
R00072;LS12058;LS13;LI;0000ND;22;22
R00152;ES12225;RESI;CD;052000;1;0
R00152;ES12225;RESI;CC;0C7000;3;0
R00152;ES12225;RESI;DI;0D0918;2;1
R00152;ES12225;RESI;CD;051000;1;0
R00152;ES12225;RESI;CC;046000;2;0
R00152;ES12225;RESI;CC;043000;9;1
R00152;ES12225;RESI;CC;045000;2;1
R00152;ES12225;RESI;CC;0C8000;2;1
R00152;PA11795;RALN;CD;050000;1;0
R00027;PA11795;RALN;DI;0D0165;1;0
R00027;PA11795;RALN;CC;045000;0;2
R00223;ER12506;PRBZ;CB;000725;0;1
R00223;ER12506;PRBZ;CC;000721;6;11
R00223;ER12506;PRBZ;CD;000717;1;6
R00223;ER12506;PRBZ;DI;0D0164;1;0
R00223;ER12506;PRBZ;CB;000723;0;2
R00045;PN8566;EPNE;AC;043000;3;2
R00045;PN8566;EPNE;AA;025000;0;1
R00045;PN8566;EPNE;AA;027000;0;1
R00045;PN8566;EPNE;AC;045000;2;1
R00045;PN8566;EPNE;AB;032000;2;3
R00045;PN8566;EPNE;AB;034000;5;0
R00045;PN8566;EPNE;D2;0D0080;1;0
R00045;PN8566;EPNE;AC;042000;4;2
R00152;PA10212;RESI;CC;0C7000;2;0
R00152;PA10212;RESI;CD;050000;0;3
R00152;PA10212;RESI;CD;048000;1;0
R00152;PA10212;RESI;CC;043000;1;0
R00152;PA10212;RESI;CB;037000;1;0
R00152;PA10212;RESI;DI;0D0918;2;1
R00152;PA10212;RESI;CB;034000;0;1
R00152;PA10212;RESI;CB;032000;25;25
R00152;PA10212;RESI;CB;038000;2;0
R00152;PA10212;RESI;CD;0D6000;5;1
R00125;PA98;RALN;CC;097000;1;3
R00090;PA98;RALN;CC;097000;0;2
R00125;PA98;RALN;CD;0D4000;1;1
R00125;PA98;RALN;CD;099000;1;0
R00125;PA98;RALN;CD;0D5000;1;0
R00125;PA98;RALN;CD;0D7000;1;1
R00125;PA98;RALN;DI;0D0164;1;0
R00125;PA98;RALN;CC;043000;1;2
R00125;PA98;RALN;CC;045000;0;1
R00090;PA111;RALN;CC;097000;1;0
R00090;PA111;RALN;CC;045000;2;0
R00090;PA111;RALN;CC;046000;2;0
R00090;PA111;RALN;CB;0B7A00;0;1
R00090;PA111;RALN;CD;0D5000;1;0
R00090;PA111;RALN;CC;0C1000;0;1
R00125;E8512;EPNE;AC;043000;0;2
R00134;E8425;EPNE;AC;045000;0;1
R00134;E8425;EPNE;AB;030000;0;1
R00134;E8425;EPNE;AB;032000;0;1
R00072;LS11946;LS13;LI;0000ND;10;15
R00072;LS11946;LS13;DI;0D00NF;1;0
R00072;PA12249;RALN;DI;0D0165;1;0
R00081;AU10076;AUIN;DI;0D00NF;10;4
R00081;AU10076;AUIN;LI;0000ND;35;80
R00205;Q9168;PRUN;RI;0D0177;24;44
R00205;Q9168;UNIV;CD;0D6000;1;6
R00205;Q9168;UNIV;CE;059000;5;6
R00205;Q9168;UNIV;CC;045000;13;22
R00205;Q9168;UNIV;CD;052000;1;2
R00205;Q9168;UNIV;CD;049000;21;32
R00205;Q9168;UNIV;CC;097000;2;8
R00205;Q9168;UNIV;CD;050000;33;65
R00205;Q9168;PRUN;RI;0D0176;1;0
R00205;Q9168;UNIV;CD;048000;35;70
R00205;Q9168;UNIV;CE;061000;2;4
R00205;Q9168;UNIV;CC;046000;5;12
R00205;Q9168;UNIV;CE;063000;1;1
R00205;Q9168;UNIV;CB;037000;0;6
R00205;Q9168;UNIV;DG;0D0097;1;0
R00205;Q9168;UNIV;CB;036000;5;13
R00205;Q9168;PRUN;PR;0D0172;8;2
R00205;Q9168;PRUN;PR;0D0169;139;105
R00205;Q9168;UNIV;CB;032000;2;5
R00205;Q9168;UNIV;AL;000676;10;26
R00205;Q9168;UNIV;CC;040000;26;41
R00205;Q9168;UNIV;CB;038000;6;2
R00205;Q9168;UNIV;CE;062000;3;1
R00205;Q9168;UNIV;CC;042000;18;27
R00205;Q9168;PRUN;PR;0D0173;74;43
R00205;Q9168;UNIV;CC;0C7000;1;5
R00205;Q9168;UNIV;CC;043000;23;82
R00205;Q9168;UNIV;CE;060000;3;5
R00205;Q9168;UNIV;CD;051000;7;20
R00205;Q9168;PRUN;PR;0D0168;8;0
R00205;Q9168;UNIV;D2;0D0079;2;3
R00205;Q9168;UNIV;CB;034000;11;10
R00125;E8429;EPNE;AB;034000;0;1
R00161;IC35;LS13;LI;0000ND;2;4
R00045;AU11855;AUIN;DI;0D00NF;7;1
R00045;AU11855;AUIN;LI;0000ND;61;54
R00072;AU11855;AUIN;LI;0000ND;81;97
R00072;AU11855;AUIN;DI;0D00NF;14;8
R00143;Q9161;UNIV;CC;040000;10;23
R00143;Q9161;UNIV;CB;036000;2;0
R00143;Q9161;UNIV;CE;0E7000;1;0
R00143;Q9161;UNIV;CC;042000;13;5
R00143;Q9161;UNIV;D2;0D0079;2;3
R00143;Q9161;UNIV;CE;062000;4;1
R00143;Q9161;UNIV;CD;049000;4;9
R00143;Q9161;UNIV;CD;0D6000;11;11
R00143;Q9161;UNIV;CD;051000;10;13
R00143;Q9161;UNIV;CD;052000;8;4
