ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_CESSAZIONE;UOMINI;DONNE
C699;RALN;CD;0D1000;C99;0;1
C2792;RALN;CD;0D1000;C18;0;1
C2792;RALN;CD;0D1000;C27;0;1
C2792;RALN;CD;0D1000;C99;0;1
C5057;RALN;CD;0D1000;C99;0;1
C2500;RALN;CD;0D1000;C99;0;3
C2500;RALN;CD;0D1000;C18;1;0
C3259;RALN;CD;0D1000;C99;0;1
C2833;RALN;CD;0D1000;C18;0;1
D8342;RALN;CD;0D1000;C03;0;1
C388;RALN;CD;0D1000;C03;0;1
C1510;RALN;CD;0D1000;C99;1;0
C2072;RALN;CD;0D1000;C03;0;1
C445;RALN;CD;0D1000;C21;0;1
C4920;RALN;CD;0D1000;C27;1;0
C3264;RALN;CD;0D1000;C99;0;1
C6222;RALN;CD;0D1000;C03;1;0
C3333;RALN;CD;0D1000;C19;5;4
CS9918;RALN;CD;0D1000;C18;0;3
C1231;RALN;CD;0D1000;C18;0;1
CS10311;RALN;CD;0D1000;C18;0;1
UC12334;RALN;CD;0D1000;C99;1;0
CS9921;RALN;CD;0D1000;C99;0;1
C2563;RALN;CD;0D1000;C03;1;0
C2525;RALN;CD;0D1000;C99;2;1
C3333;RALN;CD;0D1000;C18;3;4
IP10522;RALN;CD;0D1000;C99;1;6
C7114;RALN;CD;0D1000;C27;0;1
C5021;RALN;CD;0D1000;C18;1;0
C543;RALN;CD;0D1000;C27;0;1
C1194;RALN;CD;0D1000;C18;0;1
CS10364;RALN;CD;0D1000;C18;0;1
C2115;RALN;CD;0D1000;C99;0;1
CS10364;RALN;CD;0D1000;C19;1;0
C521;RALN;CD;0D1000;C18;0;1
C1039;RALN;CD;0D1000;C99;0;1
CS10379;RALN;CD;0D1000;C01;0;1
UC11813;RALN;CD;0D1000;C03;0;1
C744;RALN;CD;0D1000;C18;0;1
C6236;RALN;CD;0D1000;C18;0;1
C744;RALN;CD;0D1000;C03;0;1
C1533;RALN;CD;0D1000;C18;1;0
C1652;RALN;CD;0D1000;C99;0;1
C5050;RALN;CD;0D1000;C18;1;0
C3318;RALN;CD;0D1000;C27;1;0
C4888;RALN;CD;0D1000;C18;1;0
C227;RALN;CD;0D1000;C03;3;0
C7015;RALN;CD;0D1000;C27;0;1
P9108;RALN;CD;0D1000;C18;1;1
C2684;RALN;CD;0D1000;C03;1;0
C7015;RALN;CD;0D1000;C18;1;0
C262;RALN;CD;0D1000;C03;0;1
C8051;RALN;CD;0D1000;C27;0;1
C4678;RALN;CD;0D1000;C99;1;0
C1564;RALN;CD;0D1000;C03;1;0
C6921;RALN;CD;0D1000;C27;1;1
C5911;RALN;CD;0D1000;C27;1;0
C7200;RALN;CD;0D1000;C27;1;0
CS10247;RALN;CD;0D1000;C03;1;0
C4167;RALN;CD;0D1000;C01;1;0
C1090;RALN;CD;0D1000;C27;1;0
C6867;RALN;CD;0D1000;C03;0;1
C4661;RALN;CD;0D1000;C03;1;0
C2684;RALN;CD;0D1000;C99;0;1
C7922;RALN;CD;0D1000;C03;1;0
C1312;RALN;CD;0D1000;C21;0;1
C6547;RALN;CD;0D1000;C27;0;1
IP11847;RALN;CD;0D1000;C18;0;1
CS10373;RALN;CD;0D1000;C18;0;1
R9207;RALN;CD;0D1000;C01;1;0
CS10373;RALN;CD;0D1000;C21;1;0
C4726;RALN;CD;0D1000;C99;0;2
C3998;RALN;CD;0D1000;C03;0;1
C2684;RALN;CD;0D1000;C27;0;1
C2038;RALN;CD;0D1000;C18;0;1
C6310;RALN;CD;0D1000;C03;0;1
C4349;RALN;CD;0D1000;C27;0;1
C7076;RALN;CD;0D1000;C27;0;1
C4492;RALN;CD;0D1000;C21;0;1
C5518;RALN;CD;0D1000;C99;1;0
C859;RALN;CD;0D1000;C27;1;2
C7872;RALN;CD;0D1000;C03;1;0
C5518;RALN;CD;0D1000;C01;0;1
C6684;RALN;CD;0D1000;C27;0;1
ER9949;RALN;CD;0D1000;C27;1;1
UC8803;RALN;CD;0D1000;C25;0;1
C5669;RALN;CD;0D1000;C27;0;1
C741;RALN;CD;0D1000;C18;0;1
C8036;RALN;CD;0D1000;C19;0;1
ER9949;RALN;CD;0D1000;C03;0;2
C8058;RALN;CD;0D1000;C18;1;0
C4419;RALN;CD;0D1000;C03;0;1
C5560;RALN;CD;0D1000;C03;0;1
C3770;RALN;CD;0D1000;C27;0;1
C8296;RALN;CD;0D1000;C18;1;0
C4818;RALN;CD;0D1000;C18;2;7
C2734;RALN;CD;0D1000;C18;1;0
C1276;RALN;CD;0D1000;C18;1;0
C8036;RALN;CD;0D1000;C99;0;1
R9209;RALN;CD;0D1000;C18;0;2
C12892;RALN;CD;0D1000;C27;1;1
R9209;RALN;CD;0D1000;C03;3;1
C930;RALN;CD;0D1000;C21;1;2
C859;RALN;CD;0D1000;C19;1;0
C4818;RALN;CD;0D1000;C99;1;0
C3737;RALN;CD;0D1000;C03;1;0
C2077;RALN;CD;0D1000;C18;0;1
C6552;RALN;CD;0D1000;C99;0;1
C7066;RALN;CD;0D1000;C99;0;1
C4231;RALN;CD;0D1000;C18;1;0
C4950;RALN;CD;0D1000;C99;0;2
C3333;RALN;CD;0D1000;C99;6;8
IP10708;RALN;CD;0D1000;C03;1;2
C3630;RALN;CD;0D1000;C03;1;0
C4338;RALN;CD;0D1000;C18;0;1
C4609;RALN;CD;0D1000;C27;0;1
C3480;RALN;CD;0D1000;C03;0;1
C3119;RALN;CD;0D1000;C01;0;2
R9192;RALN;CD;0D1000;C03;0;1
C501;RALN;CD;0D1000;C99;0;2
C4496;RALN;CD;0D1000;C19;1;0
C5386;RALN;CD;0D1000;C21;0;1
C5386;RALN;CD;0D1000;C99;0;1
C2077;RALN;CD;0D1000;C27;1;0
C4496;RALN;CD;0D1000;C99;0;1
C4343;RALN;CD;0D1000;C18;0;1
C4496;RALN;CD;0D1000;C18;0;1
C2240;RALN;CD;0D1000;C03;0;1
C5170;RALN;CD;0D1000;C01;0;1
C8304;RALN;CD;0D1000;C19;1;0
C924;RALN;CD;0D1000;C99;0;1
C4496;RALN;CD;0D1000;C03;0;1
C2780;RALN;CD;0D1000;C18;1;0
C748;RALN;CD;0D1000;C03;0;1
UC11814;RALN;CD;0D1000;C03;0;2
C6699;RALN;CD;0D1000;C03;0;1
C8246;RALN;CD;0D1000;C27;2;0
UC11816;RALN;CD;0D1000;C27;0;1
C5950;RALN;CD;0D1000;C03;0;1
C2158;RALN;CD;0D1000;C18;0;1
C2648;RALN;CD;0D1000;C18;0;1
C6032;RALN;CD;0D1000;C18;0;1
C8067;RALN;CD;0D1000;C99;1;0
C5365;RALN;CD;0D1000;C03;0;1
C5665;RALN;CD;0D1000;C99;1;0
C7250;RALN;CD;0D1000;C01;0;1
C344;RALN;CD;0D1000;C03;1;0
C7215;RALN;CD;0D1000;C27;0;1
C12753;RALN;CD;0D1000;C01;0;1
C6709;RALN;CD;0D1000;C18;0;1
C5596;RALN;CD;0D1000;C01;1;0
C5348;RALN;CD;0D1000;C27;1;0
C4746;RALN;CD;0D1000;C18;0;1
C431;RALN;CD;0D1000;C18;1;0
C7906;RALN;CD;0D1000;C99;1;0
UC11814;RALN;CD;0D1000;C18;0;1
C4609;RALN;CD;0D1000;C03;0;1
C5971;RALN;CD;0D1000;C18;0;1
C1520;RALN;CD;0D1000;C03;0;1
C5839;RALN;CD;0D1000;C99;0;1
C5971;RALN;CD;0D1000;C27;3;1
C1434;RALN;CD;0D1000;C18;1;0
UC9892;RALN;CD;0D1000;C03;1;0
C2612;RALN;CD;0D1000;C18;1;0
C6004;RALN;CD;0D1000;C99;2;2
C4817;RALN;CD;0D1000;C27;0;1
C6988;RALN;CD;0D1000;C99;0;1
C7982;RALN;CD;0D1000;C99;0;1
C6198;RALN;CD;0D1000;C19;0;1
C3073;RALN;CD;0D1000;C18;0;1
C6198;RALN;CD;0D1000;C18;0;1
C754;RALN;CD;0D1000;C27;1;0
C2057;RALN;CD;0D1000;C01;1;0
C1402;RALN;CD;0D1000;C19;0;1
P9082;RALN;CD;0D1000;C19;1;0
C7908;RALN;CD;0D1000;C27;1;0
C1043;RALN;CD;0D1000;C99;0;1
C6198;RALN;CD;0D1000;C99;0;1
UC10643;RALN;CD;0D1000;C99;0;1
C5502;RALN;CD;0D1000;C99;1;0
C672;RALN;CD;0D1000;C18;1;0
C754;RALN;CD;0D1000;C18;1;0
C7216;RALN;CD;0D1000;C27;0;1
P9046;RALN;CD;0D1000;C03;1;0
C12296;RALN;CD;0D1000;C99;0;1
C401;RALN;CD;0D1000;C27;0;1
C1402;RALN;CD;0D1000;C01;0;1
C7274;RALN;CD;0D1000;C18;0;1
C6331;RALN;CD;0D1000;C03;0;1
UC12752;RALN;CD;0D1000;C25;1;0
C5502;RALN;CD;0D1000;C27;0;1
P9091;RALN;CD;0D1000;C27;1;0
C754;RALN;CD;0D1000;C19;1;0
C1145;RALN;CD;0D1000;C18;0;1
C12241;RALN;CD;0D1000;C99;1;1
C1011;RALN;CD;0D1000;C27;1;0
C528;RALN;CD;0D1000;C27;0;3
C2232;RALN;CD;0D1000;C99;0;3
C6422;RALN;CD;0D1000;C27;0;1
C1960;RALN;CD;0D1000;C99;0;1
C1198;RALN;CD;0D1000;C27;0;1
C1805;RALN;CD;0D1000;C18;0;1
UC10643;RALN;CD;0D1000;C27;0;1
IP10579;RALN;CD;0D1000;C18;0;1
UC10643;RALN;CD;0D1000;C18;1;0
C5054;RALN;CD;0D1000;C99;1;0
C5170;RALN;CD;0D1000;C03;1;1
C7019;RALN;CD;0D1000;C27;1;0
C6999;RALN;CD;0D1000;C18;1;0
C7696;RALN;CD;0D1000;C18;0;1
C7696;RALN;CD;0D1000;C99;1;0
C1170;RALN;CD;0D1000;C21;0;1
C4241;RALN;CD;0D1000;C27;1;0
C2399;RALN;CD;0D1000;C01;0;1
C6395;RALN;CD;0D1000;C03;0;1
C1358;RALN;CD;0D1000;C27;0;1
C427;RALN;CD;0D1000;C99;0;1
C4352;RALN;CD;0D1000;C18;0;1
C6144;RALN;CD;0D1000;C03;2;10
C1170;RALN;CD;0D1000;C18;0;1
C4683;RALN;CD;0D1000;C27;0;1
C6144;RALN;CD;0D1000;C27;1;0
C6144;RALN;CD;0D1000;C01;1;0
C6144;RALN;CD;0D1000;C18;2;7
C7906;RALN;CD;0D1000;C27;0;1
CS12612;RALN;CD;0D1000;C18;0;3
C3627;RALN;CD;0D1000;C18;1;0
C1117;RALN;CD;0D1000;C01;1;0
C5007;RALN;CD;0D1000;C03;1;0
C1306;RALN;CD;0D1000;C18;1;0
C3535;RALN;CD;0D1000;C19;1;0
C7598;RALN;CD;0D1000;C18;0;1
C2941;RALN;CD;0D1000;C18;1;0
C6093;RALN;CD;0D1000;C01;1;0
C1987;RALN;CD;0D1000;C99;0;1
C5964;RALN;CD;0D1000;C27;0;1
C2761;RALN;CD;0D1000;C27;1;0
C4104;RALN;CD;0D1000;C18;1;1
C6316;RALN;CD;0D1000;C18;2;0
C6686;RALN;CD;0D1000;C03;1;0
CM9058;RALN;CD;0D1000;C03;0;1
C5916;RALN;CD;0D1000;C21;0;1
C5901;RALN;CD;0D1000;C21;1;0
C6682;RALN;CD;0D1000;C01;0;1
C5916;RALN;CD;0D1000;C18;0;1
C7372;RALN;CD;0D1000;C03;1;0
UC9022;RALN;CD;0D1000;C99;1;0
C2511;RALN;CD;0D1000;C99;0;1
C2910;RALN;CD;0D1000;C18;0;1
C3000;RALN;CD;0D1000;C03;0;1
C6686;RALN;CD;0D1000;C27;1;0
C1222;RALN;CD;0D1000;C99;1;0
C4689;RALN;CD;0D1000;C03;1;0
C7850;RALN;CD;0D1000;C18;0;1
C4337;RALN;CD;0D1000;C27;0;1
UC9974;RALN;CD;0D1000;C03;1;0
C5015;RALN;CD;0D1000;C18;1;0
C5184;RALN;CD;0D1000;C19;1;0
C5524;RALN;CD;0D1000;C01;1;0
C1277;RALN;CD;0D1000;C18;0;1
C5184;RALN;CD;0D1000;C27;0;1
C2941;RALN;CD;0D1000;C99;1;0
C1398;RALN;CD;0D1000;C18;0;1
C1461;RALN;CD;0D1000;C03;2;0
C5347;RALN;CD;0D1000;C99;0;1
C6483;RALN;CD;0D1000;C03;1;0
C1489;RALN;CD;0D1000;C27;1;0
C452;RALN;CD;0D1000;C27;1;0
C2066;RALN;CD;0D1000;C19;0;1
C8298;RALN;CD;0D1000;C99;1;0
C4094;RALN;CD;0D1000;C18;0;3
C5216;RALN;CD;0D1000;C27;0;1
C4094;RALN;CD;0D1000;C03;1;0
C7396;RALN;CD;0D1000;C01;1;0
C6672;RALN;CD;0D1000;C03;0;1
UC12532;RALN;CD;0D1000;C03;1;1
C1513;RALN;CD;0D1000;C99;0;1
C5127;RALN;CD;0D1000;C18;1;0
C5127;RALN;CD;0D1000;C03;1;0
C1390;RALN;CD;0D1000;C18;1;0
C489;RALN;CD;0D1000;C99;0;1
C2379;RALN;CD;0D1000;C27;0;1
C489;RALN;CD;0D1000;C18;0;1
C1414;RALN;CD;0D1000;C25;1;0
C5916;RALN;CD;0D1000;C27;0;1
C752;RALN;CD;0D1000;C18;0;1
C6974;RALN;CD;0D1000;C99;0;1
C2565;RALN;CD;0D1000;C03;0;1
C5340;RALN;CD;0D1000;C03;0;1
C399;RALN;CD;0D1000;C99;1;0
C3280;RALN;CD;0D1000;C27;1;0
C276;RALN;CD;0D1000;C18;1;0
C1232;RALN;CD;0D1000;C99;1;0
C4694;RALN;CD;0D1000;C01;0;1
C779;RALN;CD;0D1000;C99;1;0
PA12204;RALN;CD;0D1000;C27;0;1
C5259;RALN;CD;0D1000;C99;0;1
C3766;RALN;CD;0D1000;C99;2;0
C5186;RALN;CD;0D1000;C99;1;0
C574;RALN;CD;0D1000;C18;0;1
C7431;RALN;CD;0D1000;C27;0;1
C7095;RALN;CD;0D1000;C18;1;0
R9196;RALN;CD;0D1000;C18;0;1
C2923;RALN;CD;0D1000;C18;0;1
C870;RALN;CD;0D1000;C27;0;1
C344;RALN;CD;0D1000;C01;1;0
IP10120;RALN;CD;0D1000;C27;1;2
UC11811;RALN;CD;0D1000;C03;1;0
C6008;RALN;CD;0D1000;C18;1;0
C7012;RALN;CD;0D1000;C18;0;1
C574;RALN;CD;0D1000;C03;0;1
C1728;RALN;CD;0D1000;C99;0;1
C7012;RALN;CD;0D1000;C99;0;1
C4126;RALN;CD;0D1000;C21;1;0
CS9938;RALN;CD;0D1000;C99;0;1
C6494;RALN;CD;0D1000;C03;0;1
C2567;RALN;CD;0D1000;C18;1;0
ER12885;RALN;CD;0D1000;C27;0;1
C6169;RALN;CD;0D1000;C03;1;0
C3288;RALN;CD;0D1000;C99;1;0
C5289;RALN;CD;0D1000;C99;1;0
C555;RALN;CD;0D1000;C18;1;0
C1400;RALN;CD;0D1000;C27;1;0
C3254;RALN;CD;0D1000;C18;0;1
C5916;RALN;CD;0D1000;C99;1;4
C296;RALN;CD;0D1000;C18;1;0
R9194;RALN;CD;0D1000;C99;0;2
C878;RALN;CD;0D1000;C19;0;1
IP10655;RALN;CD;0D1000;C27;0;1
UC9864;RALN;CD;0D1000;C99;1;0
C2692;RALN;CD;0D1000;C18;1;0
C12916;RALN;CD;0D1000;C99;0;1
UC10305;RALN;CD;0D1000;C18;0;1
UC10772;RALN;CD;0D1000;C99;2;0
C723;RALN;CD;0D1000;C21;1;0
C7155;RALN;CD;0D1000;C18;0;1
IP10630;RALN;CD;0D1000;C99;1;0
C963;RALN;CD;0D1000;C27;1;4
R9196;RALN;CD;0D1000;C01;1;0
C963;RALN;CD;0D1000;C99;0;2
C4851;RALN;CD;0D1000;C99;0;1
R9196;RALN;CD;0D1000;C03;1;0
C3722;RALN;CD;0D1000;C19;1;0
C6622;RALN;CD;0D1000;C99;1;0
UC10240;RALN;CD;0D1000;C27;1;0
P9039;RALN;CD;0D1000;C03;0;1
C1485;RALN;CD;0D1000;C03;1;0
P9039;RALN;CD;0D1000;C99;0;1
C10950;RALN;CD;0D1000;C18;1;0
C2231;RALN;CD;0D1000;C18;0;1
C5179;RALN;CD;0D1000;C18;1;0
C6324;RALN;CD;0D1000;C03;0;1
C3965;RALN;CD;0D1000;C03;0;1
C8245;RALN;CD;0D1000;C21;0;1
P9071;RALN;CD;0D1000;C99;1;0
UC10032;RALN;CD;0D1000;C03;0;1
C1230;RALN;CD;0D1000;C18;1;0
C4045;RALN;CD;0D1000;C27;1;0
C10363;RALN;CD;0D1000;C03;1;0
UC12439;RALN;CD;0D1000;C21;1;0
C5897;RALN;CD;0D1000;C27;1;1
C5048;RALN;CD;0D1000;C01;1;0
C2815;RALN;CD;0D1000;C18;0;1
C6822;RALN;CD;0D1000;C03;0;1
C6822;RALN;CD;0D1000;C18;0;1
C3122;RALN;CD;0D1000;C03;0;1
C1872;RALN;CD;0D1000;C18;0;1
C1872;RALN;CD;0D1000;C27;1;0
C2202;RALN;CD;0D1000;C18;1;0
C2202;RALN;CD;0D1000;C03;1;0
C1586;RALN;CD;0D1000;C18;1;0
C6601;RALN;CD;0D1000;C03;1;0
C7481;RALN;CD;0D1000;C01;0;1
C7713;RALN;CD;0D1000;C27;1;0
C3936;RALN;CD;0D1000;C03;1;0
C2357;RALN;CD;0D1000;C03;0;1
C7083;RALN;CD;0D1000;C99;1;0
C2225;RALN;CD;0D1000;C27;0;1
C1761;RALN;CD;0D1000;C18;0;1
C1995;RALN;CD;0D1000;C21;0;1
C4934;RALN;CD;0D1000;C27;0;1
UC11864;RALN;CD;0D1000;C18;1;0
C1340;RALN;CD;0D1000;C25;3;0
C5525;RALN;CD;0D1000;C18;0;1
C7427;RALN;CD;0D1000;C18;0;1
C1545;RALN;CD;0D1000;C18;0;1
C2231;RALN;CD;0D1000;C21;1;0
D8354;RALN;CD;0D1000;C21;1;0
C6253;RALN;CD;0D1000;C27;0;1
UC12426;RALN;CD;0D1000;C18;1;0
C4284;RALN;CD;0D1000;C18;1;0
C2468;RALN;CD;0D1000;C01;0;1
C5897;RALN;CD;0D1000;C99;3;3
C2615;RALN;CD;0D1000;C27;1;1
C6833;RALN;CD;0D1000;C27;0;1
C249;RALN;CD;0D1000;C18;1;0
UC12281;RALN;CD;0D1000;C19;0;1
C5587;RALN;CD;0D1000;C27;0;1
C4963;RALN;CD;0D1000;C19;1;0
C2378;RALN;CD;0D1000;C03;1;0
UC8805;RALN;CD;0D1000;C18;0;1
C2885;RALN;CD;0D1000;C18;0;1
UC12257;RALN;CD;0D1000;C99;0;1
C1062;RALN;CD;0D1000;C18;1;0
C509;RALN;CD;0D1000;C18;0;1
C2378;RALN;CD;0D1000;C01;0;1
UC12337;RALN;CD;0D1000;C27;1;0
C2276;RALN;CD;0D1000;C99;1;0
C6233;RALN;CD;0D1000;C99;1;0
C6153;RALN;CD;0D1000;C27;0;1
C7327;RALN;CD;0D1000;C18;0;1
C5095;RALN;CD;0D1000;C27;1;0
C4890;RALN;CD;0D1000;C99;0;1
C4181;RALN;CD;0D1000;C99;0;1
C1615;RALN;CD;0D1000;C01;0;1
C5897;RALN;CD;0D1000;C18;0;1
C8204;RALN;CD;0D1000;C19;1;0
C4824;RALN;CD;0D1000;C01;0;1
C7699;RALN;CD;0D1000;C99;0;1
C7141;RALN;CD;0D1000;C21;0;1
V9709;RALN;CD;0D1000;C18;0;1
C7599;RALN;CD;0D1000;C99;0;1
C2847;RALN;CD;0D1000;C27;0;1
C7919;RALN;CD;0D1000;C99;1;1
C8001;RALN;CD;0D1000;C99;0;1
C1158;RALN;CD;0D1000;C27;0;1
C2045;RALN;CD;0D1000;C27;0;1
C2673;RALN;CD;0D1000;C18;1;0
C5562;RALN;CD;0D1000;C18;1;0
C5532;RALN;CD;0D1000;C99;1;1
C5346;RALN;CD;0D1000;C27;2;0
PA113;RALN;CD;0D1000;C27;1;0
C8171;RALN;CD;0D1000;C27;1;0
UC9994;RALN;CD;0D1000;C18;0;1
C7473;RALN;CD;0D1000;C03;1;0
C2768;RALN;CD;0D1000;C03;1;0
C5532;RALN;CD;0D1000;C18;0;2
UC9994;RALN;CD;0D1000;C99;0;1
C3924;RALN;CD;0D1000;C18;0;1
C2690;RALN;CD;0D1000;C03;0;1
C3251;RALN;CD;0D1000;C18;1;0
C2204;RALN;CD;0D1000;C21;1;0
C8249;RALN;CD;0D1000;C99;0;1
C8171;RALN;CD;0D1000;C99;1;0
C5885;RALN;CD;0D1000;C18;0;1
C3592;RALN;CD;0D1000;C18;0;1
C3224;RALN;CD;0D1000;C17;0;1
C3592;RALN;CD;0D1000;C01;0;1
P9056;RALN;CD;0D1000;C19;0;1
C5723;RALN;CD;0D1000;C99;1;0
C1562;RALN;CD;0D1000;C18;0;1
UC10925;RALN;CD;0D1000;C03;0;1
ER12738;RALN;CD;0D1000;C19;0;1
C5032;RALN;CD;0D1000;C18;1;0
N8911;RALN;CD;0D1000;C01;1;0
C3316;RALN;CD;0D1000;C27;0;1
C5032;RALN;CD;0D1000;C19;0;1
UC10925;RALN;CD;0D1000;C18;0;1
C5337;RALN;CD;0D1000;C18;0;1
C2249;RALN;CD;0D1000;C03;0;1
C3659;RALN;CD;0D1000;C99;1;0
C4712;RALN;CD;0D1000;C99;1;1
C3659;RALN;CD;0D1000;C18;1;0
C7156;RALN;CD;0D1000;C27;0;1
C4712;RALN;CD;0D1000;C18;1;0
C5346;RALN;CD;0D1000;C18;0;1
C500;RALN;CD;0D1000;C27;1;0
C6993;RALN;CD;0D1000;C27;0;1
C7516;RALN;CD;0D1000;C99;1;0
C8300;RALN;CD;0D1000;C03;1;0
C5532;RALN;CD;0D1000;C27;2;0
C8172;RALN;CD;0D1000;C27;0;1
C2574;RALN;CD;0D1000;C18;1;0
C12503;RALN;CD;0D1000;C18;1;0
C3683;RALN;CD;0D1000;C03;1;0
C1679;RALN;CD;0D1000;C03;1;0
C210;RALN;CD;0D1000;C03;0;1
C504;RALN;CD;0D1000;C03;0;1
C4668;RALN;CD;0D1000;C18;1;0
C210;RALN;CD;0D1000;C27;1;0
C1930;RALN;CD;0D1000;C18;1;0
C5263;RALN;CD;0D1000;C03;1;1
C2448;RALN;CD;0D1000;C18;1;0
C7084;RALN;CD;0D1000;C99;2;0
C1264;RALN;CD;0D1000;C99;0;2
C1310;RALN;CD;0D1000;C27;0;1
C5215;RALN;CD;0D1000;C03;0;1
C5641;RALN;CD;0D1000;C21;0;2
UC10776;RALN;CD;0D1000;C19;1;0
C6217;RALN;CD;0D1000;C18;1;0
C4780;RALN;CD;0D1000;C19;0;1
ER10817;RALN;CD;0D1000;C99;1;0
C6484;RALN;CD;0D1000;C03;2;0
C3434;RALN;CD;0D1000;C03;0;1
C7321;RALN;CD;0D1000;C21;0;1
C3517;RALN;CD;0D1000;C27;0;1
C2447;RALN;CD;0D1000;C18;0;1
UC8808;RALN;CD;0D1000;C18;1;0
C5640;RALN;CD;0D1000;C99;0;1
C8069;RALN;CD;0D1000;C03;1;0
C2989;RALN;CD;0D1000;C03;1;1
C8075;RALN;CD;0D1000;C18;0;1
P9031;RALN;CD;0D1000;C03;1;0
C2554;RALN;CD;0D1000;C99;1;1
UC10759;RALN;CD;0D1000;C17;0;1
C2505;RALN;CD;0D1000;C21;1;0
UC10638;RALN;CD;0D1000;C99;1;0
C8164;RALN;CD;0D1000;C99;1;0
C4001;RALN;CD;0D1000;C21;1;0
C6176;RALN;CD;0D1000;C27;0;1
R9813;RALN;CD;0D1000;C18;0;1
C1847;RALN;CD;0D1000;C03;1;1
C239;RALN;CD;0D1000;C99;1;0
C6561;RALN;CD;0D1000;C27;1;2
C4425;RALN;CD;0D1000;C18;0;1
AP197;RALN;CD;0D1000;C19;0;1
C577;RALN;CD;0D1000;C21;1;0
C5275;RALN;CD;0D1000;C03;1;0
C3399;RALN;CD;0D1000;C03;0;1
C2925;RALN;CD;0D1000;C01;2;0
IP10690;RALN;CD;0D1000;C21;1;7
C6564;RALN;CD;0D1000;C19;0;1
C3308;RALN;CD;0D1000;C18;0;1
C4910;RALN;CD;0D1000;C99;1;1
C3906;RALN;CD;0D1000;C18;0;2
C4138;RALN;CD;0D1000;C99;1;0
C4323;RALN;CD;0D1000;C01;0;1
C4138;RALN;CD;0D1000;C03;0;1
C8127;RALN;CD;0D1000;C27;1;0
C4836;RALN;CD;0D1000;C21;1;1
C1352;RALN;CD;0D1000;C99;0;1
UC11820;RALN;CD;0D1000;C99;1;0
UC11820;RALN;CD;0D1000;C27;0;1
C577;RALN;CD;0D1000;C18;1;1
C3390;RALN;CD;0D1000;C03;1;0
C3262;RALN;CD;0D1000;C19;1;0
C492;RALN;CD;0D1000;C99;1;0
C4843;RALN;CD;0D1000;C18;1;0
C492;RALN;CD;0D1000;C18;2;0
C5401;RALN;CD;0D1000;C18;0;1
C6250;RALN;CD;0D1000;C99;1;0
C492;RALN;CD;0D1000;C27;0;2
C3262;RALN;CD;0D1000;C99;0;1
C4071;RALN;CD;0D1000;C03;0;1
C1301;RALN;CD;0D1000;C99;1;0
C7086;RALN;CD;0D1000;C03;0;1
CS10243;RALN;CD;0D1000;C18;1;0
C4493;RALN;CD;0D1000;C99;0;1
C2827;RALN;CD;0D1000;C18;1;0
C4449;RALN;CD;0D1000;C03;0;1
C5034;RALN;CD;0D1000;C18;1;0
C8216;RALN;CD;0D1000;C18;0;1
C3041;RALN;CD;0D1000;C18;0;1
C2827;RALN;CD;0D1000;C19;1;1
C3120;RALN;CD;0D1000;C01;1;0
P9050;RALN;CD;0D1000;C99;1;0
C7430;RALN;CD;0D1000;C01;1;0
C430;RALN;CD;0D1000;C27;3;2
C5137;RALN;CD;0D1000;C18;1;0
C3697;RALN;CD;0D1000;C03;0;1
C7995;RALN;CD;0D1000;C27;0;1
C3975;RALN;CD;0D1000;C18;1;0
C7995;RALN;CD;0D1000;C18;1;0
C403;RALN;CD;0D1000;C27;0;1
C2837;RALN;CD;0D1000;C27;1;0
C5085;RALN;CD;0D1000;C27;0;1
C5085;RALN;CD;0D1000;C18;1;0
CM9053;RALN;CD;0D1000;C01;3;0
C430;RALN;CD;0D1000;C99;0;1
C5647;RALN;CD;0D1000;C19;0;1
C2989;RALN;CD;0D1000;C27;1;2
ER10477;RALN;CD;0D1000;C19;1;0
C3187;RALN;CD;0D1000;C03;1;2
C2013;RALN;CD;0D1000;C99;1;0
C6638;RALN;CD;0D1000;C17;1;0
IP10343;RALN;CD;0D1000;C27;0;1
C2383;RALN;CD;0D1000;C01;1;0
C4566;RALN;CD;0D1000;C03;0;1
C1280;RALN;CD;0D1000;C03;0;1
UC12898;RALN;CD;0D1000;C18;0;1
C4821;RALN;CD;0D1000;C01;1;0
C5998;RALN;CD;0D1000;C27;0;1
C8134;RALN;CD;0D1000;C18;0;1
C430;RALN;CD;0D1000;C18;1;0
C3210;RALN;CD;0D1000;C18;1;0
IP10936;RALN;CD;0D1000;C25;1;0
C3769;RALN;CD;0D1000;C27;1;0
C1610;RALN;CD;0D1000;C01;1;0
C2546;RALN;CD;0D1000;C27;1;0
C6781;RALN;CD;0D1000;C03;1;0
C909;RALN;CD;0D1000;C03;1;0
IP10936;RALN;CD;0D1000;C18;0;2
IP10936;RALN;CD;0D1000;C21;0;2
C7451;RALN;CD;0D1000;C18;0;1
IP10936;RALN;CD;0D1000;C03;0;3
C5623;RALN;CD;0D1000;C18;1;0
C5011;RALN;CD;0D1000;C18;1;0
C2717;RALN;CD;0D1000;C01;1;0
C2909;RALN;CD;0D1000;C03;1;0
C6884;RALN;CD;0D1000;C18;1;0
CS10072;RALN;CD;0D1000;C27;1;0
C3532;RALN;CD;0D1000;C03;1;0
C5336;RALN;CD;0D1000;C99;1;0
UC10784;RALN;CD;0D1000;C99;1;1
CS10072;RALN;CD;0D1000;C18;1;0
